osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,junction,lanes,access
277119986,False,Carrer La Foia,residential,True,106.726,"LINESTRING (-0.7665544 38.4845107, -0.7670705 38.4836846, -0.7671121 38.483661)",,,,,
112349675,False,Carrer La Foia,residential,True,7.293,"LINESTRING (-0.7685356 38.4822493, -0.7684799 38.4822003)",,,,,
1058017629,True,Carrer La Foia,residential,False,33.599,"LINESTRING (-0.7685356 38.4822493, -0.768593 38.4825481)",,,,,
162080268,True,Carrer Equador,residential,False,46.065000000000005,"LINESTRING (-0.7678952 38.4826603, -0.767915 38.4822895, -0.7679176 38.4822464)",,,,,
112349695,True,Carrer Illa Trinitat,residential,False,51.331,"LINESTRING (-0.7689472 38.4806265, -0.7686372 38.4810192)",,,,,
162080239,False,Carrer Xile,residential,True,8.978,"LINESTRING (-0.7679489 38.4817373, -0.7680348 38.481782)",,,,,
248595726,True,Carrer Xile,residential,False,31.11,"LINESTRING (-0.7679489 38.4817373, -0.7676536 38.4815797)",,,,,
112349670,False,Carrer La Foia,residential,False,43.647999999999996,"LINESTRING (-0.7682193 38.4834961, -0.7683127 38.4834544, -0.7683438 38.4834423, -0.7685 38.4833825, -0.7686697 38.4833242)",,,,,
112349670,False,Carrer La Foia,residential,True,50.265,"LINESTRING (-0.7682193 38.4834961, -0.7681238 38.4835175, -0.7679197 38.4833695, -0.7677674 38.4832681)",,,,,
285063446,False,Carrer La Foia,residential,False,34.223,"LINESTRING (-0.7682193 38.4834961, -0.7683274 38.4836, -0.7683467 38.4836255, -0.7684429 38.4837484)",,,,,
162080347,True,Carrer Veneçuela,residential,False,95.397,"LINESTRING (-0.766725 38.4827368, -0.7676502 38.4831967)",,,,,
333520159,False,Avinguda Hispanoamèrica,tertiary,True,7.198,"LINESTRING (-0.766725 38.4827368, -0.7667682 38.4826816)",,,,,
333520159,False,Avinguda Hispanoamèrica,tertiary,False,83.757,"LINESTRING (-0.766725 38.4827368, -0.7665666 38.4829413, -0.7662259 38.4833808)",,,,,
162080239,False,Carrer Xile,residential,False,8.978,"LINESTRING (-0.7680348 38.481782, -0.7679489 38.4817373)",,,,,
"[112349675, 162080239]",False,"['Carrer Xile', 'Carrer La Foia']",residential,"[False, True]",63.435,"LINESTRING (-0.7680348 38.481782, -0.7683475 38.4819437, -0.7683754 38.4819836, -0.7684799 38.4822003)",,,,,
"[248595725, 162080173]",True,"['Carrer Bolívia', 'Carrer Amazones']",residential,False,77.63,"LINESTRING (-0.7665292 38.4815645, -0.7662337 38.4819628, -0.7664919 38.4820876)",,,,,
112349664,False,Carrer Faldes del Castell,residential,False,26.052,"LINESTRING (-0.7688433 38.4836645, -0.7688349 38.4838987)",,,,,
"[162080432, 165602791]",True,"['Carrer Pujada al Castell', 'Carrer Arc del Castell']",residential,False,79.29,"LINESTRING (-0.7688433 38.4836645, -0.7689071 38.4836597, -0.768914 38.48336, -0.768904 38.4833308, -0.7688628 38.4832485, -0.7688474 38.4831863, -0.7687634 38.4830175)",,,,,
112349683,False,Carrer Argentina,residential,True,40.524,"LINESTRING (-0.7682466 38.4808209, -0.7686372 38.4810192)",,,,,
162080347,True,Carrer Veneçuela,residential,False,103.91,"LINESTRING (-0.7664919 38.4820876, -0.7662042 38.4824807, -0.766725 38.4827368)",,,,,
277119981,True,Avinguda Hispanoamèrica,tertiary,False,47.803,"LINESTRING (-0.7679606 38.4811879, -0.7682466 38.4808209)",,,,,
277119984,False,Carrer Uruguai,residential,False,40.26,"LINESTRING (-0.7679606 38.4811879, -0.7683441 38.4813903)",,,,,
277119984,False,Carrer Uruguai,residential,True,6.291,"LINESTRING (-0.7679606 38.4811879, -0.7678978 38.4811599)",,,,,
162080078,False,Carrer del Tío Tonet el de la Foia,residential,False,4.864,"LINESTRING (-0.7687165 38.4827913, -0.7687106 38.4827478)",,,,,
162080434,False,Carrer La Foia,residential,True,25.636,"LINESTRING (-0.7687165 38.4827913, -0.7687227 38.4828534, -0.7687421 38.482976, -0.7687634 38.4830175)",,,,,
1058017630,False,Carrer La Foia,residential,True,29.131999999999998,"LINESTRING (-0.7687165 38.4827913, -0.7686506 38.4826778, -0.768593 38.4825481)",,,,,
162080268,True,Carrer Equador,residential,False,56.674,"LINESTRING (-0.7679176 38.4822464, -0.7679287 38.4820654, -0.7679489 38.4817373)",,,,,
165602731,False,Carrer Coves del Castell,residential,True,156.576,"LINESTRING (-0.768586 38.4842481, -0.7685712 38.4842906, -0.7684431 38.4843895, -0.7681088 38.4845537, -0.7678726 38.4846371, -0.7677686 38.4846783, -0.7676642 38.4847303, -0.7675704 38.4848026, -0.7674979 38.4849258, -0.7673879 38.4850086, -0.7672649 38.4850752, -0.7672251 38.4851119)",,,,,
165602791,True,Carrer Pujada al Castell,residential,False,61.995,"LINESTRING (-0.768586 38.4842481, -0.7685674 38.4842268, -0.7684271 38.4840828, -0.7683911 38.4840101, -0.7683781 38.4838749, -0.7684094 38.4837945, -0.7684429 38.4837484)",,,,,
333520160,True,Carrer Bolívia,residential,False,51.736,"LINESTRING (-0.766999 38.4823303, -0.7664919 38.4820876)",,,,,
333520158,True,Avinguda Hispanoamèrica,tertiary,False,44.287,"LINESTRING (-0.766999 38.4823303, -0.7667802 38.4826246, -0.7667682 38.4826816)",,,,,
112349685,True,Carrer República de el Salvador,residential,False,62.007,"LINESTRING (-0.768593 38.4825481, -0.7678952 38.4826603)",,,,,
1058017630,False,Carrer La Foia,residential,False,29.131999999999998,"LINESTRING (-0.768593 38.4825481, -0.7686506 38.4826778, -0.7687165 38.4827913)",,,,,
"[162080410, 112349687]",False,,residential,True,89.19200000000001,"LINESTRING (-0.7652217 38.48348, -0.7657444 38.4834658, -0.7657896 38.4834646, -0.7659849 38.4834593, -0.7662259 38.4833808)",,yes,,,
168602241,True,,unclassified,False,12.783000000000001,"LINESTRING (-0.7652217 38.48348, -0.7651581 38.4834446, -0.765104 38.4834113)",,,,,
112349670,False,Carrer La Foia,residential,True,43.648,"LINESTRING (-0.7686697 38.4833242, -0.7685 38.4833825, -0.7683438 38.4834423, -0.7683127 38.4834544, -0.7682193 38.4834961)",,,,,
248595726,True,Carrer Xile,residential,False,5.91,"LINESTRING (-0.7676536 38.4815797, -0.7675941 38.4815541)",,,,,
277119981,True,Avinguda Hispanoamèrica,tertiary,False,51.109,"LINESTRING (-0.7676536 38.4815797, -0.7679606 38.4811879)",,,,,
162080078,False,Carrer del Tío Tonet el de la Foia,residential,True,130.55499999999998,"LINESTRING (-0.7694171 38.4820522, -0.7690924 38.4820162, -0.768995 38.4820239, -0.7688858 38.4820705, -0.7687548 38.4821796, -0.7686608 38.4823251, -0.7686348 38.4824866, -0.7687106 38.4827478)",,,,,
162080171,False,Calle Altico,residential,False,95.537,"LINESTRING (-0.7694171 38.4820522, -0.7698928 38.4818924, -0.7700958 38.4818168, -0.7702672 38.4817425, -0.7704152 38.4816966)",,,,,
165602746,False,Calle Altico,residential,False,66.379,"LINESTRING (-0.7694171 38.4820522, -0.7694248 38.4823529, -0.7695016 38.4823803, -0.7695951 38.4825211, -0.7696473 38.4825797)",,,,,
162080304,True,Calle Merendero,residential,False,38.882,"LINESTRING (-0.7698852 38.4805496, -0.7697772 38.4808889)",,,,,
112503156,True,Carrer Cervantes,residential,False,116.098,"LINESTRING (-0.7758298 38.482289, -0.7757496 38.4833312)",,,,,
162080320,True,Carrer Pintor Vicente Poveda,residential,False,100.012,"LINESTRING (-0.7738086 38.4821728, -0.7749545 38.4822387)",,,,,
162080386,True,Plaça Sant Crispí,residential,False,49.141,"LINESTRING (-0.7738086 38.4821728, -0.77386 38.4817327)",,,,,
113606551,True,Carrer Metge Antonio Payá Martínez,residential,False,101.61,"LINESTRING (-0.7749259 38.4826143, -0.7737603 38.4825642)",,,,,
162080195,True,Carrer Azorín,residential,False,37.662,"LINESTRING (-0.7749259 38.4826143, -0.7749002 38.4829524)",,,,,
112503148,True,Carrer La Constitució,residential,False,85.785,"LINESTRING (-0.7703516 38.4850685, -0.7706638 38.485109, -0.7708211 38.4851374, -0.7713158 38.4852267)",,,,,
112503155,True,Carrer Poeta Zorrilla,residential,False,98.278,"LINESTRING (-0.7750571 38.4808888, -0.7739301 38.4808356)",,,,,
162080195,True,Carrer Azorín,residential,False,50.672,"LINESTRING (-0.7750571 38.4808888, -0.7750225 38.4813437)",,,,,
112618879,True,Carrer L'Horta,residential,False,128.857,"LINESTRING (-0.77316 38.4859044, -0.7717175 38.4856437)",,,,,
112618887,True,Carrer Rafael Duyos,residential,False,13.129,"LINESTRING (-0.775271 38.4841741, -0.7752791 38.4840562)",,,,,
162080070,True,Avinguda Joaquín Poveda,residential,False,50.352,"LINESTRING (-0.775271 38.4841741, -0.7747902 38.4844259)",,,,,
112503155,True,Carrer Poeta Zorrilla,residential,False,64.893,"LINESTRING (-0.7739301 38.4808356, -0.7731862 38.4807973)",,,,,
162080312,True,Carrer País Valencià,residential,False,55.804,"LINESTRING (-0.7733961 38.4850938, -0.7732536 38.4855831)",,,,,
112503149,True,Carrer Sancho Tello,residential,False,56.761,"LINESTRING (-0.771804 38.4853117, -0.772007 38.4848266)",,,,,
112503148,True,Carrer La Constitució,residential,False,129.732,"LINESTRING (-0.771804 38.4853117, -0.7724589 38.4854343, -0.7726131 38.4854623, -0.7732536 38.4855831)",,,,,
112503153,True,Carrer País Valencià,residential,False,174.529,"LINESTRING (-0.7734863 38.4847842, -0.7736791 38.4832219)",,,,,
162080312,True,Carrer País Valencià,residential,False,35.31,"LINESTRING (-0.7734863 38.4847842, -0.7733961 38.4850938)",,,,,
806847779,True,Carrer Gabriel Payá,living_street,False,94.463,"LINESTRING (-0.7734863 38.4847842, -0.7725098 38.4844135)",,,,1,
112503171,False,,residential,False,3.839,"LINESTRING (-0.7698887 38.48487, -0.7699289 38.4848842)",,,,,
"[427531338, 162080388, 165602766]",True,"[""Carrer L'Església"", 'Carrer Julio Tortosa']",residential,False,93.726,"LINESTRING (-0.7698887 38.48487, -0.7694289 38.4848299, -0.7693571 38.4848356, -0.7693513 38.4848911, -0.7693481 38.4849495, -0.7693154 38.4850908, -0.7695263 38.4851125)",,,,,
113518937,False,Avinguda Bassa Perico,residential,False,49.608999999999995,"LINESTRING (-0.7728872 38.4816725, -0.7728788 38.4817443, -0.7728467 38.4820197, -0.7728354 38.4821168)",,,,,
113518937,False,Avinguda Bassa Perico,residential,True,49.832,"LINESTRING (-0.7728872 38.4816725, -0.7729113 38.4814653, -0.7729391 38.4812262)",,,,,
162080297,True,Carrer Luis Andreu,residential,False,16.924999999999997,"LINESTRING (-0.7749002 38.4829524, -0.7747634 38.4829452, -0.7747062 38.4829421)",,,,,
290219400,False,Carrer La Font,residential,True,59.937,"LINESTRING (-0.7695263 38.4851125, -0.7694834 38.4853387, -0.7694734 38.4853903, -0.7694236 38.4856455)",,,,,
427531336,True,Carrer Julio Tortosa,residential,False,37.929,"LINESTRING (-0.7695263 38.4851125, -0.7698614 38.4851152, -0.7699413 38.4850673)",,,,,
162080339,True,Carrer Sant Vicent,residential,False,28.578,"LINESTRING (-0.7710576 38.4831393, -0.77073 38.4831223)",,,,,
"[162080336, 427531339, 113518948]",False,"['Carrer Nou', 'Carrer Sant Bonifaci']",residential,False,279.649,"LINESTRING (-0.7710576 38.4831393, -0.7710586 38.4821886, -0.7710596 38.4818211, -0.7713795 38.4815166, -0.7715159 38.4812782, -0.7715707 38.4811756, -0.7715671 38.4810602, -0.7714651 38.4809973, -0.7713176 38.4809722, -0.7711966 38.4809677)",,,,,
162080117,True,Carrer Pedro Requena,residential,False,128.752,"LINESTRING (-0.7710576 38.4831393, -0.7710722 38.4835101, -0.7710792 38.4836463, -0.7710852 38.4836833, -0.7708214 38.4842608)",,,,,
113518937,False,Avinguda Bassa Perico,residential,False,6.934,"LINESTRING (-0.7729922 38.4807707, -0.7729849 38.4808328)",,,,,
113518937,False,Avinguda Bassa Perico,residential,True,12.383,"LINESTRING (-0.7729922 38.4807707, -0.7730051 38.4806598)",,,,,
806847779,True,Carrer Gabriel Payá,living_street,False,20.041,"LINESTRING (-0.7722568 38.4843175, -0.7720496 38.4842389)",,,,1,
113518939,False,Avinguda Joaquín Poveda,residential,False,38.255,"LINESTRING (-0.7741376 38.4847636, -0.7741804 38.4844212)",,,,,
"[162080402, 162080070]",True,"['Carrer Gabriel Payá', 'Avinguda Joaquín Poveda']",residential,False,39.790000000000006,"LINESTRING (-0.7741376 38.4847636, -0.7739736 38.4848537, -0.7737171 38.4848631)",,,,,
112503139,True,Carrer Unamuno,residential,False,42.78,"LINESTRING (-0.7729391 38.4812262, -0.7734293 38.4812539)",,,,,
113518937,False,Avinguda Bassa Perico,residential,True,12.662,"LINESTRING (-0.7729391 38.4812262, -0.7729523 38.4811128)",,,,,
113518937,False,Avinguda Bassa Perico,residential,False,49.832,"LINESTRING (-0.7729391 38.4812262, -0.7729113 38.4814653, -0.7728872 38.4816725)",,,,,
112503159,True,Carrer Eixida del Guirnei,residential,False,38.792,"LINESTRING (-0.7741344 38.4860805, -0.7740923 38.4857332)",,,,,
112618879,True,Carrer L'Horta,residential,False,87.042,"LINESTRING (-0.7741344 38.4860805, -0.77316 38.4859044)",,,,,
112503149,True,Carrer Sancho Tello,residential,False,37.677,"LINESTRING (-0.7717175 38.4856437, -0.771804 38.4853117)",,,,,
112618879,True,Carrer L'Horta,residential,False,42.805,"LINESTRING (-0.7717175 38.4856437, -0.7712368 38.4855624)",,,,,
112503151,True,Carrer Sant Bartolomeu,residential,False,47.629000000000005,"LINESTRING (-0.7709392 38.4846124, -0.7710024 38.4846335, -0.7714671 38.4847228)",,,,,
"[165602780, 1025677661]",True,"['Carrer Miguel Amat', 'Carrer Cánovas del Castillo']",residential,False,73.489,"LINESTRING (-0.7709392 38.4846124, -0.7704346 38.4846245, -0.7703888 38.4848878)",,,,,
"[162080401, 826630015]",False,Plaça de Dalt,residential,False,19.29,"LINESTRING (-0.7701683 38.4839325, -0.7701588 38.4839499, -0.7700156 38.4840367, -0.7700051 38.4840465)",,,,,
112503149,True,Carrer Sancho Tello,residential,False,60.641,"LINESTRING (-0.772007 38.4848266, -0.7722568 38.4843175)",,,,,
112503151,True,Carrer Sant Bartolomeu,residential,False,124.505,"LINESTRING (-0.772007 38.4848266, -0.7725771 38.4849363, -0.7726696 38.4849541, -0.7727584 38.4849703, -0.7733961 38.4850938)",,,,,
162080283,True,Carrer Gabriel Miró,residential,False,79.302,"LINESTRING (-0.7753477 38.4829763, -0.7753978 38.4822642)",,,,,
806847778,True,Plaza de España,residential,False,39.045,"LINESTRING (-0.7753477 38.4829763, -0.7752779 38.4829742, -0.7749002 38.4829524)",,,,,
163760514,True,Carrer L'Horta,residential,False,15.268,"LINESTRING (-0.7696832 38.4857296, -0.7695102 38.4857523)",,,,,
427531337,False,Carrer L'Horta,residential,True,19.267,"LINESTRING (-0.7696832 38.4857296, -0.7698978 38.4856871)",,,,,
112503148,True,Carrer La Constitució,residential,False,74.884,"LINESTRING (-0.7732536 38.4855831, -0.7740923 38.4857332)",,,,,
162080312,True,Carrer País Valencià,residential,False,36.644,"LINESTRING (-0.7732536 38.4855831, -0.77316 38.4859044)",,,,,
162080195,True,Carrer Azorín,residential,False,41.839,"LINESTRING (-0.7749545 38.4822387, -0.7749259 38.4826143)",,,,,
162080320,True,Carrer Pintor Vicente Poveda,residential,False,38.69,"LINESTRING (-0.7749545 38.4822387, -0.7753978 38.4822642)",,,,,
162080256,True,Carrer Rector Bartolomé Muñoz,residential,False,92.687,"LINESTRING (-0.7700051 38.4840465, -0.7699781 38.4842251, -0.7699617 38.4842815, -0.7698988 38.4844443, -0.769897 38.4846154, -0.7698887 38.48487)",,,,,
"[162080401, 826630015]",False,Plaça de Dalt,residential,True,19.29,"LINESTRING (-0.7700051 38.4840465, -0.7700156 38.4840367, -0.7701588 38.4839499, -0.7701683 38.4839325)",,,,,
112503146,False,Carrer Pintor Zurbarán,residential,True,53.271,"LINESTRING (-0.7759649 38.4848519, -0.7759102 38.4848459, -0.7753553 38.48481)",,,,,
162080187,True,Carrer Antonio Torres,residential,False,4.438,"LINESTRING (-0.7727882 38.4825224, -0.7727829 38.4825621)",,,,,
113518937,False,Avinguda Bassa Perico,residential,True,45.287,"LINESTRING (-0.7727882 38.4825224, -0.7728124 38.4823147, -0.7728354 38.4821168)",,,,,
112503139,True,Carrer Unamuno,residential,False,97.978,"LINESTRING (-0.7738998 38.4812804, -0.7750225 38.4813437)",,,,,
162080266,True,Carrer Doctor Marañón,residential,False,49.53,"LINESTRING (-0.7738998 38.4812804, -0.7739301 38.4808356)",,,,,
162080283,True,Carrer Gabriel Miró,residential,False,49.422,"LINESTRING (-0.7753978 38.4822642, -0.775437 38.4818208)",,,,,
162080320,True,Carrer Pintor Vicente Poveda,residential,False,37.704,"LINESTRING (-0.7753978 38.4822642, -0.7758298 38.482289)",,,,,
112503156,True,Carrer Cervantes,residential,False,49.449,"LINESTRING (-0.7758639 38.4818451, -0.7758298 38.482289)",,,,,
112618886,True,Carrer María Luisa Ruiz,residential,False,37.257,"LINESTRING (-0.7758639 38.4818451, -0.775437 38.4818208)",,,,,
162080380,True,Plaça de Baix,residential,False,40.056,"LINESTRING (-0.7703888 38.4848878, -0.7699951 38.4848803, -0.7699289 38.4848842)",,,,,
165602709,True,Plaça de Baix,residential,False,20.419,"LINESTRING (-0.7703888 38.4848878, -0.7703619 38.4849722, -0.7703516 38.4850685)",,,,,
162080320,True,Carrer Pintor Vicente Poveda,residential,False,84.94,"LINESTRING (-0.7728354 38.4821168, -0.7738086 38.4821728)",,,,,
113518937,False,Avinguda Bassa Perico,residential,False,45.287,"LINESTRING (-0.7728354 38.4821168, -0.7728124 38.4823147, -0.7727882 38.4825224)",,,,,
113518937,False,Avinguda Bassa Perico,residential,True,49.608999999999995,"LINESTRING (-0.7728354 38.4821168, -0.7728467 38.4820197, -0.7728788 38.4817443, -0.7728872 38.4816725)",,,,,
112503153,True,Carrer País Valencià,residential,False,43.724,"LINESTRING (-0.7737603 38.4825642, -0.7738086 38.4821728)",,,,,
113606551,True,Carrer Metge Antonio Payá Martínez,residential,False,84.742,"LINESTRING (-0.7737603 38.4825642, -0.7727882 38.4825224)",,,,,
162080070,True,Avinguda Joaquín Poveda,residential,False,40.372,"LINESTRING (-0.7756959 38.4840285, -0.775271 38.4841741)",,,,,
162080157,True,Avinguda Joaquín Poveda,residential,False,36.409,"LINESTRING (-0.7756959 38.4840285, -0.7752791 38.4840562)",,,,,
112618886,True,Carrer María Luisa Ruiz,residential,False,39.171,"LINESTRING (-0.775437 38.4818208, -0.7749881 38.481796)",,,,,
113518937,False,Avinguda Bassa Perico,residential,False,12.383,"LINESTRING (-0.7730051 38.4806598, -0.7729922 38.4807707)",,,,,
112503153,True,Carrer País Valencià,residential,False,37.078,"LINESTRING (-0.7736791 38.4832219, -0.7737201 38.48289)",,,,,
113606618,True,Carrer Leopoldo Pardines,residential,False,49.627,"LINESTRING (-0.7736791 38.4832219, -0.7731102 38.4831924)",,,,,
112503153,True,Carrer País Valencià,residential,False,36.396,"LINESTRING (-0.7737201 38.48289, -0.7737603 38.4825642)",,,,,
"[273082523, 162080284]",True,"['Carrer Gabriel Payá', 'Carrer Eixida del Guirnei']",residential,False,76.074,"LINESTRING (-0.7740518 38.4854253, -0.7739615 38.484969, -0.7739225 38.4849333, -0.7737171 38.4848631)",,,,,
162080334,False,Carrer Eixida del Guirnei,residential,False,10.242,"LINESTRING (-0.7744325 38.4857941, -0.7743537 38.4857257)",,,,,
"[275466504, 162080334]",False,Carrer Eixida del Guirnei,"['residential', 'tertiary']",True,64.739,"LINESTRING (-0.7744325 38.4857941, -0.7746528 38.4859688, -0.7747103 38.4860183, -0.7748029 38.4860902, -0.7749608 38.4862036)",,,,,
275466504,False,Carrer Eixida del Guirnei,tertiary,True,6.378,"LINESTRING (-0.7749608 38.4862036, -0.77502 38.4862374)",,,,,
112618879,True,Carrer L'Horta,residential,False,73.246,"LINESTRING (-0.7749608 38.4862036, -0.7747597 38.4861813, -0.7741344 38.4860805)",,,,,
"[275466504, 162080334]",False,Carrer Eixida del Guirnei,"['residential', 'tertiary']",False,64.739,"LINESTRING (-0.7749608 38.4862036, -0.7748029 38.4860902, -0.7747103 38.4860183, -0.7746528 38.4859688, -0.7744325 38.4857941)",,,,,
162080241,False,Carrer Cid Campeador,residential,False,50.653,"LINESTRING (-0.7722397 38.4823987, -0.7727829 38.4825621)",,,,,
112618865,True,Carrer Cid Campeador,residential,False,148.49599999999998,"LINESTRING (-0.7722397 38.4823987, -0.772308 38.4822074, -0.7724092 38.481927, -0.7724411 38.4816503, -0.7724443 38.4816232, -0.7724733 38.4813639, -0.7724754 38.4813448, -0.7725103 38.4810853)",,,,,
112503159,True,Carrer Eixida del Guirnei,residential,False,34.418,"LINESTRING (-0.7740923 38.4857332, -0.7740518 38.4854253)",,,,,
112503148,True,Carrer La Constitució,residential,False,30.375999999999998,"LINESTRING (-0.7740923 38.4857332, -0.7742786 38.485766, -0.7744325 38.4857941)",,,,,
"[162080211, 162080116]",True,"['Carrer Calvari', 'Paseo de la Explanada']",residential,False,303.65500000000003,"LINESTRING (-0.7714244 38.4831514, -0.7714051 38.4830063, -0.7715467 38.4825633, -0.7715574 38.4825297, -0.7716068 38.482381, -0.7716396 38.4822792, -0.7717868 38.4818187, -0.7717977 38.4817883, -0.771826 38.4817006, -0.77203 38.4812791, -0.7720761 38.481152, -0.772079 38.4810658, -0.7720602 38.4809775, -0.7718981 38.4806159, -0.7718587 38.4805719, -0.7718168 38.4805445)",,,,,
162080289,True,Carrer José Perseguer,living_street,False,94.071,"LINESTRING (-0.7714244 38.4831514, -0.77142 38.4832249, -0.7713564 38.483537, -0.7713329 38.4836631, -0.7713482 38.4838002, -0.7713909 38.4839321, -0.771388 38.4839873)",,,,1,
