osmid,oneway,highway,reversed,length,geometry,ref,lanes,name,maxspeed,bridge,access
4578406,False,tertiary,True,98.066,"LINESTRING (-1.7885061 50.9286383, -1.7888088 50.9285033, -1.7890015 50.9283929, -1.7891203 50.9283193, -1.7892114 50.9282703, -1.7894001 50.9281687, -1.7895776 50.9280731)",,2,Salisbury Street,30 mph,,
4578419,False,tertiary,False,211.82700000000003,"LINESTRING (-1.7885061 50.9286383, -1.7882815 50.9287307, -1.7882032 50.9287693, -1.7880748 50.9288326, -1.7879687 50.9289139, -1.7879126 50.9289655, -1.7878752 50.9290902, -1.7878839 50.9292197, -1.7879251 50.9294347, -1.7879328 50.9294751, -1.7879845 50.9297455, -1.7880004 50.9298287, -1.7880482 50.9302328, -1.7880633 50.93036)",,2,Salisbury Road,30 mph,,
40595345,True,tertiary,False,40.705,"LINESTRING (-1.7885061 50.9286383, -1.7886266 50.9287462, -1.788935 50.9288767)",,,Green Lane,,,
4578406,False,tertiary,False,98.066,"LINESTRING (-1.7895776 50.9280731, -1.7894001 50.9281687, -1.7892114 50.9282703, -1.7891203 50.9283193, -1.7890015 50.9283929, -1.7888088 50.9285033, -1.7885061 50.9286383)",,2,Salisbury Street,30 mph,,
4578406,False,tertiary,True,21.192999999999998,"LINESTRING (-1.7895776 50.9280731, -1.7896114 50.9280564, -1.7897015 50.9279766, -1.7897424 50.9279163)",,2,Salisbury Street,30 mph,,
690353431,False,living_street,False,26.332,"LINESTRING (-1.7895776 50.9280731, -1.7897123 50.928187, -1.7898186 50.928254)",,,Kings Yard,,,
"[4578358, 45976929, 992659158]",False,secondary,True,360.846,"LINESTRING (-1.7871757 50.9235789, -1.7870989 50.9240398, -1.787038 50.9244819, -1.7869889 50.9248377, -1.7869577 50.92508, -1.7869263 50.9253246, -1.7869065 50.9254435, -1.7868913 50.9255737, -1.7868926 50.9258126, -1.7869263 50.9260495, -1.7869596 50.9261267, -1.7870184 50.926263, -1.7870571 50.9263337, -1.7871976 50.9264833, -1.7872831 50.9265516, -1.787386 50.9266506, -1.7874398 50.9267342)",B3078,2,Ringwood Road,,,
76587315,False,tertiary,True,8.78,"LINESTRING (-1.7904951 50.9294452, -1.7905914 50.9294957)",,,Green Lane,,,
184764037,False,residential,True,74.156,"LINESTRING (-1.7904951 50.9294452, -1.790647 50.9292447, -1.7908994 50.9289793, -1.7910077 50.9288625)",,,The Bartons,,,
654741505,False,residential,True,27.414,"LINESTRING (-1.7968189 50.9278586, -1.7969077 50.9280987)",,,Normandy Way,,,
32214995,False,residential,False,70.904,"LINESTRING (-1.7968189 50.9278586, -1.7963388 50.9279351, -1.7964016 50.9281053, -1.7964596 50.9281759, -1.7965302 50.9282316)",,,Vimoutiers Court,,,
654741505,False,residential,False,47.818,"LINESTRING (-1.7968189 50.9278586, -1.7967632 50.9276733, -1.7967804 50.9275618, -1.7968003 50.927433)",,,Normandy Way,,,
21805457,False,tertiary,True,68.42500000000001,"LINESTRING (-1.796073 50.9267833, -1.7965873 50.9269911, -1.7966777 50.9270205, -1.7969129 50.9270956)",,2,Station Road,30 mph,,
28016713,False,residential,False,89.756,"LINESTRING (-1.796073 50.9267833, -1.7959824 50.9265224, -1.7959166 50.9263532, -1.7959019 50.9263154, -1.7957407 50.9260046)",,,West Street,,,
1002138477,False,tertiary,False,46.775999999999996,"LINESTRING (-1.796073 50.9267833, -1.7958939 50.9267329, -1.7956989 50.926697, -1.7954325 50.926678)",,2,Shaftesbury Street,30 mph,,
32206385,False,secondary,False,18.438,"LINESTRING (-1.7944433 50.9247599, -1.7944468 50.9245941)",B3078,,Church Street,30 mph,,
32206351,False,residential,True,62.175,"LINESTRING (-1.7944433 50.9247599, -1.7942397 50.9247528, -1.7941696 50.924784, -1.7941052 50.9248127, -1.794017 50.9249523, -1.7939121 50.925116)",,,Brook Terrace,,,
32206385,False,secondary,True,25.442,"LINESTRING (-1.7944433 50.9247599, -1.7944378 50.9249063, -1.7944074 50.9249864)",B3078,,Church Street,30 mph,,
756455025,False,residential,False,12.657,"LINESTRING (-1.79582 50.9247072, -1.7956395 50.9247039)",,,,,,
"[32206425, 32206370]",False,unclassified,False,215.762,"LINESTRING (-1.79582 50.9247072, -1.7958663 50.9247069, -1.796128 50.9247042, -1.7962387 50.9246576, -1.7965002 50.9246434, -1.7964627 50.9244877, -1.7964691 50.9242348, -1.7964887 50.9241371, -1.7965228 50.9239669, -1.7965332 50.9238505, -1.7965056 50.9237303, -1.796437 50.9236259, -1.7964016 50.9235872, -1.7963597 50.9235409, -1.7962277 50.9234057, -1.7960158 50.9232454)",,,"['Diamond Close', 'Mulberry Gardens']",,,
"[756455024, 32206370]",False,"['unclassified', 'residential']","[False, True]",62.008,"LINESTRING (-1.79582 50.9247072, -1.7957621 50.9245298, -1.7956213 50.9244932, -1.7955063 50.9244932, -1.795177 50.9244791)",,,Diamond Close,,,
32206375,False,residential,False,10.101,"LINESTRING (-1.7956044 50.9226753, -1.7957416 50.9227031)",,,Bushells Farm,,,
32206375,False,residential,True,10.101,"LINESTRING (-1.7957416 50.9227031, -1.7956044 50.9226753)",,,Bushells Farm,,,
186830373,False,residential,False,4.646,"LINESTRING (-1.7957416 50.9227031, -1.7958048 50.9227157)",,,Bushells Farm,,,
32206375,False,residential,False,79.186,"LINESTRING (-1.7957416 50.9227031, -1.7956162 50.9229396, -1.7955353 50.923005, -1.7954939 50.9230899, -1.7955128 50.9231465, -1.7955603 50.9232096, -1.7956716 50.9233571)",,,Bushells Farm,,,
32206375,False,residential,True,79.186,"LINESTRING (-1.7956716 50.9233571, -1.7955603 50.9232096, -1.7955128 50.9231465, -1.7954939 50.9230899, -1.7955353 50.923005, -1.7956162 50.9229396, -1.7957416 50.9227031)",,,Bushells Farm,,,
75656038,False,secondary,False,27.341,"LINESTRING (-1.7956716 50.9233571, -1.7958115 50.9233239, -1.795929 50.923288, -1.7960158 50.9232454)",B3078,,Church Street,30 mph,,
"[32206385, 75656038]",False,secondary,True,103.297,"LINESTRING (-1.7956716 50.9233571, -1.7955081 50.9233904, -1.7953941 50.9234237, -1.7953424 50.9234565, -1.7952643 50.9235328, -1.7951401 50.9237225, -1.7951053 50.9237756, -1.7948836 50.9239497, -1.7948489 50.9239769, -1.7947729 50.9240454)",B3078,,Church Street,30 mph,,
32215008,False,residential,False,97.06200000000001,"LINESTRING (-1.7968003 50.927433, -1.7966982 50.9274258, -1.796624 50.927429, -1.7964503 50.9274705, -1.7963361 50.9274683, -1.7961967 50.9274308, -1.795886 50.9273449, -1.7957147 50.9272976, -1.7956365 50.9273046, -1.7955691 50.9273897)",,,Westgrove,,,
654741505,False,residential,False,38.338,"LINESTRING (-1.7968003 50.927433, -1.7968966 50.9271443, -1.7969129 50.9270956)",,,Normandy Way,,,
654741505,False,residential,True,47.818,"LINESTRING (-1.7968003 50.927433, -1.7967804 50.9275618, -1.7967632 50.9276733, -1.7968189 50.9278586)",,,Normandy Way,,,
32214605,False,residential,False,43.717,"LINESTRING (-1.79752 50.9280923, -1.7972009 50.9280584, -1.7970292 50.92808, -1.7969077 50.9280987)",Fordingbridge FP 88a,,Normandy Way,,,
654741505,False,residential,False,27.414,"LINESTRING (-1.7969077 50.9280987, -1.7968189 50.9278586)",,,Normandy Way,,,
32214605,False,residential,True,43.717,"LINESTRING (-1.7969077 50.9280987, -1.7970292 50.92808, -1.7972009 50.9280584, -1.79752 50.9280923)",Fordingbridge FP 88a,,Normandy Way,,,
654741505,False,residential,True,143.781,"LINESTRING (-1.7969077 50.9280987, -1.7969594 50.9284547, -1.7969489 50.9286846, -1.7968947 50.9289174, -1.7967042 50.9293721)",,,Normandy Way,,,
32214940,False,residential,False,39.784,"LINESTRING (-1.7966712 50.9300272, -1.7962879 50.9300754, -1.7961145 50.9300972)",Fordingbridge FP 88b,,Cottage Mews,,,
654741505,False,residential,False,73.277,"LINESTRING (-1.7966712 50.9300272, -1.7966479 50.9297812, -1.7966448 50.9295737, -1.7967042 50.9293721)",,,Normandy Way,,,
183121596,False,residential,True,13.356,"LINESTRING (-1.7960508 50.929984, -1.7961145 50.9300972)",,,Cottage Mews,,,
32214951,False,residential,False,63.400999999999996,"LINESTRING (-1.7967042 50.9293721, -1.7965571 50.9293405, -1.7963769 50.9293459, -1.7962836 50.9293864, -1.7962138 50.9294433, -1.7961281 50.9296516)",,,Normandy Way,,,
654741505,False,residential,False,143.781,"LINESTRING (-1.7967042 50.9293721, -1.7968947 50.9289174, -1.7969489 50.9286846, -1.7969594 50.9284547, -1.7969077 50.9280987)",,,Normandy Way,,,
654741505,False,residential,True,73.277,"LINESTRING (-1.7967042 50.9293721, -1.7966448 50.9295737, -1.7966479 50.9297812, -1.7966712 50.9300272)",,,Normandy Way,,,
137881808,False,residential,True,14.201,"LINESTRING (-1.7961365 50.9297792, -1.7961281 50.9296516)",,,Normandy Way,,,
32214995,False,residential,True,70.904,"LINESTRING (-1.7965302 50.9282316, -1.7964596 50.9281759, -1.7964016 50.9281053, -1.7963388 50.9279351, -1.7968189 50.9278586)",,,Vimoutiers Court,,,
32215008,False,residential,True,97.062,"LINESTRING (-1.7955691 50.9273897, -1.7956365 50.9273046, -1.7957147 50.9272976, -1.795886 50.9273449, -1.7961967 50.9274308, -1.7963361 50.9274683, -1.7964503 50.9274705, -1.796624 50.927429, -1.7966982 50.9274258, -1.7968003 50.927433)",,,Westgrove,,,
28016727,False,tertiary,True,30.604,"LINESTRING (-1.7944629 50.9267984, -1.7948779 50.9267128)",,2,Shaftesbury Street,30 mph,,
28016727,False,tertiary,False,132.62900000000002,"LINESTRING (-1.7944629 50.9267984, -1.7942036 50.9268101, -1.7941413 50.9268078, -1.7939953 50.926795, -1.7937218 50.926756, -1.7934612 50.9267111, -1.7933239 50.9266862, -1.7932327 50.9266697, -1.7929543 50.9266224, -1.7929129 50.9266168, -1.7927323 50.9265977, -1.7926121 50.926593)",,2,Shaftesbury Street,30 mph,,
39400789,False,residential,False,34.327,"LINESTRING (-1.7944629 50.9267984, -1.7944705 50.9268582, -1.7944545 50.9269433, -1.7943385 50.927089)",,,Bartons Road,,,
10268458,False,residential,False,42.51,"LINESTRING (-1.7927351 50.9301782, -1.7922129 50.9299837)",,,Green Lane,,,
10268458,False,residential,True,21.655,"LINESTRING (-1.7927351 50.9301782, -1.7928668 50.9302294, -1.7930057 50.9302717)",,,Green Lane,,,
46820312,False,residential,True,103.305,"LINESTRING (-1.7927351 50.9301782, -1.7928996 50.9299891, -1.7930131 50.9297301, -1.7930323 50.929681, -1.793135 50.9294187, -1.7931981 50.9293013)",,,Parsonage Close,,,
46604854,False,residential,True,162.006,"LINESTRING (-1.7910077 50.9288625, -1.7915797 50.9290292, -1.7918856 50.9291039, -1.792111 50.9291495, -1.7930551 50.9292994, -1.7931981 50.9293013)",,,Lower Bartons,,,
184764037,False,residential,False,74.15599999999999,"LINESTRING (-1.7910077 50.9288625, -1.7908994 50.9289793, -1.790647 50.9292447, -1.7904951 50.9294452)",,,The Bartons,,,
184764037,False,residential,True,109.302,"LINESTRING (-1.7910077 50.9288625, -1.7911971 50.9286575, -1.7916048 50.9282123, -1.7917057 50.928092, -1.7917448 50.9279996)",,,The Bartons,,,
46604854,False,residential,False,22.692999999999998,"LINESTRING (-1.7935125 50.929349, -1.7933056 50.9293126, -1.7931981 50.9293013)",,,Lower Bartons,,,
46604854,False,residential,False,162.00600000000003,"LINESTRING (-1.7931981 50.9293013, -1.7930551 50.9292994, -1.792111 50.9291495, -1.7918856 50.9291039, -1.7915797 50.9290292, -1.7910077 50.9288625)",,,Lower Bartons,,,
46604854,False,residential,True,22.692999999999998,"LINESTRING (-1.7931981 50.9293013, -1.7933056 50.9293126, -1.7935125 50.929349)",,,Lower Bartons,,,
46820312,False,residential,False,103.30499999999999,"LINESTRING (-1.7931981 50.9293013, -1.793135 50.9294187, -1.7930323 50.929681, -1.7930131 50.9297301, -1.7928996 50.9299891, -1.7927351 50.9301782)",,,Parsonage Close,,,
"[45977064, 197061811, 39400789]",False,residential,True,266.931,"LINESTRING (-1.7931981 50.9293013, -1.7934587 50.9287817, -1.793606 50.9284889, -1.7941081 50.9275414, -1.7940788 50.9274689, -1.794023 50.9274066, -1.7940229 50.9273264, -1.7940982 50.9273127, -1.7941862 50.9272646, -1.7943385 50.927089)",,,Bartons Road,,,destination
10268457,False,residential,False,70.332,"LINESTRING (-1.7927707 50.9308859, -1.7929093 50.9305572, -1.7929709 50.9304162, -1.7930057 50.9302717)",,,Picket Close,,,
46984957,False,residential,True,57.22699999999999,"LINESTRING (-1.7927707 50.9308859, -1.7925364 50.9308269, -1.7923285 50.9307546, -1.7920746 50.9306249)",,,Picket Close,,,
46984957,False,residential,False,57.227000000000004,"LINESTRING (-1.7920746 50.9306249, -1.7923285 50.9307546, -1.7925364 50.9308269, -1.7927707 50.9308859)",,,Picket Close,,,
47258877,False,residential,True,29.438,"LINESTRING (-1.788935 50.9288767, -1.7886669 50.9290805)",,,Manor Close,,,
40595345,True,tertiary,False,126.299,"LINESTRING (-1.788935 50.9288767, -1.7891291 50.9289461, -1.789566 50.9291023, -1.7899974 50.9292615, -1.7900174 50.9292689, -1.7904951 50.9294452)",,,Green Lane,,,
47258877,False,residential,False,29.438,"LINESTRING (-1.7886669 50.9290805, -1.788935 50.9288767)",,,Manor Close,,,
186655434,False,residential,True,25.546,"LINESTRING (-1.7943385 50.927089, -1.7946545 50.9272035)",,,Moxhams,,,
"[45977064, 197061811, 39400789]",False,residential,False,266.931,"LINESTRING (-1.7943385 50.927089, -1.7941862 50.9272646, -1.7940982 50.9273127, -1.7940229 50.9273264, -1.794023 50.9274066, -1.7940788 50.9274689, -1.7941081 50.9275414, -1.793606 50.9284889, -1.7934587 50.9287817, -1.7931981 50.9293013)",,,Bartons Road,,,destination
39400789,False,residential,True,34.327,"LINESTRING (-1.7943385 50.927089, -1.7944545 50.9269433, -1.7944705 50.9268582, -1.7944629 50.9267984)",,,Bartons Road,,,
47249311,False,residential,False,7.467,"LINESTRING (-1.7946545 50.9272035, -1.7946019 50.9272619)",,,Moxhams,,,
47249311,False,residential,True,7.802,"LINESTRING (-1.7946545 50.9272035, -1.7947098 50.9271426)",,,Moxhams,,,
186655434,False,residential,False,25.546,"LINESTRING (-1.7946545 50.9272035, -1.7943385 50.927089)",,,Moxhams,,,
47290760,False,residential,True,65.98,"LINESTRING (-1.7933615 50.9303817, -1.7936401 50.9298149)",,,Green Lane,,,
183954180,False,residential,False,27.774,"LINESTRING (-1.7933615 50.9303817, -1.7930057 50.9302717)",Fordingbridge FP 87,,Green Lane,,,
183954180,False,residential,True,30.831000000000003,"LINESTRING (-1.7933615 50.9303817, -1.7935578 50.9304453, -1.7936492 50.9304749, -1.7937002 50.9304914, -1.7937553 50.9305049)",Fordingbridge FP 87,,Green Lane,,,
47290760,False,residential,False,65.98,"LINESTRING (-1.7936401 50.9298149, -1.7933615 50.9303817)",,,Green Lane,,,
122136350,False,tertiary,True,12.74,"LINESTRING (-1.7907882 50.9301731, -1.7907982 50.9302875)",,,Whitsbury Road,,,
122136350,False,tertiary,False,77.382,"LINESTRING (-1.7907882 50.9301731, -1.790737 50.9297663, -1.7906867 50.9296189, -1.7905914 50.9294957)",,,Whitsbury Road,,,
4578406,False,tertiary,False,21.192999999999998,"LINESTRING (-1.7897424 50.9279163, -1.7897015 50.9279766, -1.7896114 50.9280564, -1.7895776 50.9280731)",,2,Salisbury Street,30 mph,,
4578406,False,tertiary,True,46.632,"LINESTRING (-1.7897424 50.9279163, -1.7897681 50.9278567, -1.7898387 50.9275734, -1.7898278 50.9275029)",,2,Salisbury Street,30 mph,,
48438763,True,unclassified,False,114.15599999999999,"LINESTRING (-1.7897424 50.9279163, -1.7899072 50.9278935, -1.7900731 50.9278343, -1.79023 50.9277379, -1.7903131 50.927668, -1.7903363 50.9276493, -1.7905324 50.9274599, -1.7906949 50.927333, -1.7907455 50.9272369, -1.7907123 50.9271802)",,,Round Hill,30 mph,,
4578420,False,residential,True,96.839,"LINESTRING (-1.7898334 50.9312542, -1.7911974 50.9311148)",,,Alexandra Road,,,
4578419,False,tertiary,False,20.246,"LINESTRING (-1.7880633 50.93036, -1.7880841 50.9305416)",,2,Salisbury Road,30 mph,,
4578419,False,tertiary,True,211.82700000000003,"LINESTRING (-1.7880633 50.93036, -1.7880482 50.9302328, -1.7880004 50.9298287, -1.7879845 50.9297455, -1.7879328 50.9294751, -1.7879251 50.9294347, -1.7878839 50.9292197, -1.7878752 50.9290902, -1.7879126 50.9289655, -1.7879687 50.9289139, -1.7880748 50.9288326, -1.7882032 50.9287693, -1.7882815 50.9287307, -1.7885061 50.9286383)",,2,Salisbury Road,30 mph,,
50283377,False,residential,True,52.507,"LINESTRING (-1.7880633 50.93036, -1.7876457 50.9303407, -1.7873161 50.9303254)",,,Bruyn Road,,,
50283375,False,residential,False,12.072,"LINESTRING (-1.7872732 50.9307251, -1.7873033 50.9306182)",,,Bruyn Road,,,
50283375,False,residential,False,32.57,"LINESTRING (-1.7873033 50.9306182, -1.7873161 50.9303254)",,,Bruyn Road,,,
50283375,False,residential,True,12.072,"LINESTRING (-1.7873033 50.9306182, -1.7872732 50.9307251)",,,Bruyn Road,,,
50283376,False,residential,True,21.26,"LINESTRING (-1.7873033 50.9306182, -1.7876059 50.9306317)",,,Bruyn Road,,,
50283375,False,residential,True,32.57,"LINESTRING (-1.7873161 50.9303254, -1.7873033 50.9306182)",,,Bruyn Road,,,
