osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,access
114004215,B759,Greenlees Road,secondary,False,False,109.594,"LINESTRING (-4.1665844 55.8152237, -4.1668211 55.8159457, -4.1669022 55.816193)",30 mph,,,
1036369183,,Brownside Road,tertiary,False,False,277.183,"LINESTRING (-4.1665844 55.8152237, -4.1672884 55.8153097, -4.1674957 55.8153155, -4.1677175 55.8153037, -4.1681145 55.8152314, -4.16849 55.8151892, -4.1688011 55.8152012, -4.1709363 55.8154301)",,,,
1036369183,,Brownside Road,tertiary,False,True,174.038,"LINESTRING (-4.173683 55.815691, -4.1709363 55.8154301)",,,,
645447034,,Douglas Drive,residential,False,False,96.268,"LINESTRING (-4.173683 55.815691, -4.1736583 55.8160109, -4.1736147 55.8165559)",,,,
"[18538884, 1036369182, 1036369183]",,Brownside Road,tertiary,False,False,128.227,"LINESTRING (-4.173683 55.815691, -4.1748973 55.8157542, -4.1755993 55.8157907, -4.1757267 55.8157973)",,,2,yes
"[18538884, 1036369182, 1036369183]",,Brownside Road,tertiary,False,True,128.227,"LINESTRING (-4.1757267 55.8157973, -4.1755993 55.8157907, -4.1748973 55.8157542, -4.173683 55.815691)",,,2,yes
85487872,,West Coats Road,residential,False,False,219.583,"LINESTRING (-4.1757267 55.8157973, -4.1754979 55.8159942, -4.1754499 55.8160232, -4.1753387 55.8160902, -4.1750119 55.8162992, -4.1748461 55.8164244, -4.1745051 55.8168191, -4.1742748 55.8170841, -4.1739178 55.8171685, -4.1735211 55.8171701)",20 mph,,2,
15090995,A763,Bridge Street,primary,False,True,129.186,"LINESTRING (-4.1712275 55.8205918, -4.171715 55.8203373, -4.1721739 55.8202724, -4.1723569 55.8202607, -4.1727767 55.820234, -4.1729361 55.8201529, -4.1730158 55.8201123)",,,,
61119202,,Allison Drive,unclassified,False,False,91.67,"LINESTRING (-4.1712275 55.8205918, -4.1710648 55.820558, -4.1698284 55.8203435)",,,,
1036389271,,Clydeford Road,tertiary,False,False,26.931,"LINESTRING (-4.1637448 55.8194822, -4.1638336 55.8192452)",30 mph,,3,
61119202,,Allison Drive,unclassified,False,True,61.658,"LINESTRING (-4.1637448 55.8194822, -4.1639858 55.8195083, -4.1643287 55.8195425, -4.1647175 55.8195759)",,,,
485945104,,Clydeford Road,tertiary,False,False,85.388,"LINESTRING (-4.1637448 55.8194822, -4.1635993 55.819812, -4.1634411 55.8202308)",30 mph,,3,
61119202,,Allison Drive,unclassified,False,False,113.697,"LINESTRING (-4.1698284 55.8203435, -4.1697071 55.8202991, -4.169564 55.8202559, -4.1694834 55.8202315, -4.1693108 55.8201794, -4.1683004 55.8200315, -4.1681347 55.8199903)",,,,
61119202,,Allison Drive,unclassified,False,True,91.67,"LINESTRING (-4.1698284 55.8203435, -4.1710648 55.820558, -4.1712275 55.8205918)",,,,
"[84636721, 82720758]",,"['Monkcastle Drive', 'Morriston Street']",residential,False,True,188.75400000000002,"LINESTRING (-4.1698284 55.8203435, -4.1696844 55.8206427, -4.1695387 55.8209546, -4.1694651 55.8210046, -4.1688562 55.8210826, -4.1684724 55.8211308, -4.1683922 55.821142, -4.1677292 55.8212269)",,,,
61119202,,Allison Drive,unclassified,False,False,100.78200000000001,"LINESTRING (-4.1681347 55.8199903, -4.167961 55.8199772, -4.1678172 55.8199537, -4.1675184 55.8199048, -4.1673817 55.8198823, -4.166583 55.8197462)",,,,
61119202,,Allison Drive,unclassified,False,True,113.69699999999997,"LINESTRING (-4.1681347 55.8199903, -4.1683004 55.8200315, -4.1693108 55.8201794, -4.1694834 55.8202315, -4.169564 55.8202559, -4.1697071 55.8202991, -4.1698284 55.8203435)",,,,
731335748,,Bank Street,residential,False,True,52.095,"LINESTRING (-4.1681347 55.8199903, -4.1681523 55.819956, -4.1682493 55.8197702, -4.1682891 55.8196941, -4.1683692 55.8195407)",,,,
61119202,,Allison Drive,unclassified,False,False,72.339,"LINESTRING (-4.166583 55.8197462, -4.1663249 55.8197068, -4.1660015 55.8196819, -4.1654442 55.8196328)",,,,
61119202,,Allison Drive,unclassified,False,True,100.78200000000001,"LINESTRING (-4.166583 55.8197462, -4.1673817 55.8198823, -4.1675184 55.8199048, -4.1678172 55.8199537, -4.167961 55.8199772, -4.1681347 55.8199903)",,,,
82720748,,Brown Place,residential,False,True,71.27499999999999,"LINESTRING (-4.166583 55.8197462, -4.1666036 55.8197867, -4.1667105 55.820093, -4.1664852 55.8201473, -4.1664503 55.820295)",,,,
61119202,,Allison Drive,unclassified,False,False,61.658,"LINESTRING (-4.1647175 55.8195759, -4.1643287 55.8195425, -4.1639858 55.8195083, -4.1637448 55.8194822)",,,,
61119202,,Allison Drive,unclassified,False,True,45.835,"LINESTRING (-4.1647175 55.8195759, -4.1650441 55.8196011, -4.1651186 55.8196068, -4.1654442 55.8196328)",,,,
84636726,,Arnott Way,residential,False,True,47.977,"LINESTRING (-4.1647175 55.8195759, -4.1647351 55.819516, -4.1648223 55.8191485)",,,,
82549910,,Hamilton Drive,residential,False,True,213.02500000000003,"LINESTRING (-4.167065 55.8167604, -4.1675669 55.8167902, -4.1677187 55.8168044, -4.1691771 55.817029, -4.1697278 55.8171109, -4.170372 55.8172131)",,,,
114004215,B759,Greenlees Road,secondary,False,False,87.58300000000001,"LINESTRING (-4.167065 55.8167604, -4.1671299 55.8170014, -4.1671665 55.8172109, -4.1671564 55.8173778, -4.1671291 55.8175435)",30 mph,,,
114004215,B759,Greenlees Road,secondary,False,True,63.919,"LINESTRING (-4.167065 55.8167604, -4.1670319 55.8166211, -4.1670205 55.8165729, -4.1669022 55.816193)",30 mph,,,
82549909,,Busheyhill Street,residential,False,True,11.235,"LINESTRING (-4.1686834 55.817825, -4.1687411 55.8179207)",,,,
670380921,,,residential,False,False,10.342,"LINESTRING (-4.1686834 55.817825, -4.1688253 55.8177771)",,,,
82549909,,Busheyhill Street,residential,False,False,100.87,"LINESTRING (-4.1686834 55.817825, -4.1685762 55.8177907, -4.1684462 55.8177744, -4.1682145 55.8177847, -4.1681156 55.8177765, -4.1671913 55.8176595, -4.1671134 55.8176556)",,,,
82549904,,Calder Drive,residential,False,False,102.879,"LINESTRING (-4.170372 55.8172131, -4.1706936 55.8163057)",,,,
82549910,,Hamilton Drive,residential,False,False,213.025,"LINESTRING (-4.170372 55.8172131, -4.1697278 55.8171109, -4.1691771 55.817029, -4.1677187 55.8168044, -4.1675669 55.8167902, -4.167065 55.8167604)",,,,
82549910,,Hamilton Drive,residential,False,True,165.17,"LINESTRING (-4.170372 55.8172131, -4.1719858 55.8174538, -4.172127 55.8174763, -4.17227 55.8175017, -4.1723789 55.8175292, -4.1725677 55.817591, -4.1727947 55.8176725, -4.1728538 55.8176937)",,,,
114004215,B759,Greenlees Road,secondary,False,True,12.503,"LINESTRING (-4.1671134 55.8176556, -4.1671291 55.8175435)",30 mph,,,
82549909,,Busheyhill Street,residential,False,True,100.86999999999999,"LINESTRING (-4.1671134 55.8176556, -4.1671913 55.8176595, -4.1681156 55.8177765, -4.1682145 55.8177847, -4.1684462 55.8177744, -4.1685762 55.8177907, -4.1686834 55.817825)",,,,
"[114004216, 84636758, 114004215]",B759,Greenlees Road,secondary,False,False,137.91899999999998,"LINESTRING (-4.1671134 55.8176556, -4.1671161 55.8178208, -4.1671743 55.818223, -4.1671932 55.8184288, -4.1672214 55.8187412, -4.1672067 55.8188184, -4.1671552 55.8188877)",30 mph,yes,2,
82549904,,Calder Drive,residential,False,False,98.536,"LINESTRING (-4.1706936 55.8163057, -4.1709363 55.8154301)",,,,
82549904,,Calder Drive,residential,False,True,102.879,"LINESTRING (-4.1706936 55.8163057, -4.170372 55.8172131)",,,,
82549912,,Cadzow Drive,residential,False,False,184.821,"LINESTRING (-4.1706936 55.8163057, -4.1728464 55.8165259, -4.1736147 55.8165559)",,,,
82549912,,Cadzow Drive,residential,False,True,240.554,"LINESTRING (-4.1706936 55.8163057, -4.168485 55.8160825, -4.16824 55.8160645, -4.1680007 55.8160712, -4.1669022 55.816193)",,,,
82549909,,Busheyhill Street,residential,False,False,11.235,"LINESTRING (-4.1687411 55.8179207, -4.1686834 55.817825)",,,,
82549910,,Hamilton Drive,residential,False,False,165.17000000000002,"LINESTRING (-4.1728538 55.8176937, -4.1727947 55.8176725, -4.1725677 55.817591, -4.1723789 55.8175292, -4.17227 55.8175017, -4.172127 55.8174763, -4.1719858 55.8174538, -4.170372 55.8172131)",,,,
116714933,,West Coats Road,residential,False,False,90.912,"LINESTRING (-4.1728538 55.8176937, -4.172528 55.8179368, -4.1724337 55.8180122, -4.172331 55.8181083, -4.1720963 55.8183878)",,,,
116714933,,West Coats Road,residential,False,True,71.854,"LINESTRING (-4.1728538 55.8176937, -4.1734016 55.8172952, -4.1734856 55.8172219, -4.1735211 55.8171701)",,,,
82549904,,Calder Drive,residential,False,True,98.536,"LINESTRING (-4.1709363 55.8154301, -4.1706936 55.8163057)",,,,
1036369183,,Brownside Road,tertiary,False,False,174.038,"LINESTRING (-4.1709363 55.8154301, -4.173683 55.815691)",,,,
1036369183,,Brownside Road,tertiary,False,True,277.18300000000005,"LINESTRING (-4.1709363 55.8154301, -4.1688011 55.8152012, -4.16849 55.8151892, -4.1681145 55.8152314, -4.1677175 55.8153037, -4.1674957 55.8153155, -4.1672884 55.8153097, -4.1665844 55.8152237)",,,,
82549912,,Cadzow Drive,residential,False,False,240.55399999999997,"LINESTRING (-4.1669022 55.816193, -4.1680007 55.8160712, -4.16824 55.8160645, -4.168485 55.8160825, -4.1706936 55.8163057)",,,,
114004215,B759,Greenlees Road,secondary,False,False,63.919000000000004,"LINESTRING (-4.1669022 55.816193, -4.1670205 55.8165729, -4.1670319 55.8166211, -4.167065 55.8167604)",30 mph,,,
114004215,B759,Greenlees Road,secondary,False,True,109.594,"LINESTRING (-4.1669022 55.816193, -4.1668211 55.8159457, -4.1665844 55.8152237)",30 mph,,,
645447034,,Douglas Drive,residential,False,False,68.546,"LINESTRING (-4.1736147 55.8165559, -4.1735211 55.8171701)",,,,
82549912,,Cadzow Drive,residential,False,True,184.821,"LINESTRING (-4.1736147 55.8165559, -4.1728464 55.8165259, -4.1706936 55.8163057)",,,,
645447034,,Douglas Drive,residential,False,True,96.268,"LINESTRING (-4.1736147 55.8165559, -4.1736583 55.8160109, -4.173683 55.815691)",,,,
38788467,,Croft Road,residential,False,False,17.573,"LINESTRING (-4.1607679 55.8152937, -4.1608001 55.8154507)",,,,
82551353,,Cadoc Street,residential,False,True,88.558,"LINESTRING (-4.1607679 55.8152937, -4.1621735 55.8151909)",,,,
38788467,,Croft Road,residential,False,True,26.386,"LINESTRING (-4.1607679 55.8152937, -4.1607601 55.815257, -4.1607176 55.8150581)",,,,
82551352,,Glebe Place,residential,False,False,2.321,"LINESTRING (-4.1621007 55.8147191, -4.1621039 55.8147399)",,,,
82551353,,Cadoc Street,residential,False,False,88.558,"LINESTRING (-4.1621735 55.8151909, -4.1607679 55.8152937)",,,,
82551353,,Cadoc Street,residential,False,True,26.854,"LINESTRING (-4.1621735 55.8151909, -4.1625964 55.8151477)",,,,
82551352,,Glebe Place,residential,False,True,50.337,"LINESTRING (-4.1621735 55.8151909, -4.162116 55.8148181, -4.1621039 55.8147399)",,,,
82551353,,Cadoc Street,residential,False,False,26.854,"LINESTRING (-4.1625964 55.8151477, -4.1621735 55.8151909)",,,,
38788467,,Croft Road,residential,False,False,26.386,"LINESTRING (-4.1607176 55.8150581, -4.1607601 55.815257, -4.1607679 55.8152937)",,,,
82551425,,Borgie Crescent,residential,False,True,53.033,"LINESTRING (-4.1622013 55.8170588, -4.1620953 55.8165856)",,,,
84636723,,Johnson Drive,residential,False,False,63.46,"LINESTRING (-4.1622013 55.8170588, -4.1611922 55.8171242)",,,,
84636723,,Johnson Drive,residential,False,True,129.321,"LINESTRING (-4.1622013 55.8170588, -4.1624959 55.8170542, -4.1629735 55.8171721, -4.16314 55.81723, -4.1633828 55.8173123, -4.1636275 55.8173668, -4.1641185 55.8174464)",,,,
"[84636744, 82551429, 84636734]",,Tabernacle Lane,residential,False,False,113.941,"LINESTRING (-4.165411 55.8186035, -4.1653182 55.8181314, -4.1652751 55.8179122, -4.1652003 55.8175857)",,yes,,
82551425,,Borgie Crescent,residential,False,False,53.033,"LINESTRING (-4.1620953 55.8165856, -4.1622013 55.8170588)",,,,
82551428,,Vicars Walk,residential,False,True,59.048,"LINESTRING (-4.1620953 55.8165856, -4.1630318 55.8165139)",,,,
82551425,,Borgie Crescent,residential,False,True,202.67299999999997,"LINESTRING (-4.1620953 55.8165856, -4.1619908 55.8161574, -4.1620432 55.8159375, -4.1621366 55.8158264, -4.1622775 55.8157137, -4.1625175 55.8156169, -4.1628062 55.8155526, -4.1638073 55.815477)",,,,
82551427,,Tabernacle Street,residential,False,True,120.83500000000001,"LINESTRING (-4.1652003 55.8175857, -4.165419 55.8175988, -4.1656343 55.8176042, -4.166436 55.8175682, -4.1671291 55.8175435)",,,,
84636723,,Johnson Drive,residential,False,False,69.34,"LINESTRING (-4.1652003 55.8175857, -4.1648799 55.8175407, -4.1648683 55.8175391, -4.164504 55.8174941, -4.1641185 55.8174464)",,,,
"[84636744, 82551429, 84636734]",,Tabernacle Lane,residential,False,True,113.941,"LINESTRING (-4.1652003 55.8175857, -4.1652751 55.8179122, -4.1653182 55.8181314, -4.165411 55.8186035)",,yes,,
103332033,,Meek Place,residential,False,True,50.115,"LINESTRING (-4.1638073 55.815477, -4.1636981 55.8150305)",,,,
82551425,,Borgie Crescent,residential,False,False,202.67300000000003,"LINESTRING (-4.1638073 55.815477, -4.1628062 55.8155526, -4.1625175 55.8156169, -4.1622775 55.8157137, -4.1621366 55.8158264, -4.1620432 55.8159375, -4.1619908 55.8161574, -4.1620953 55.8165856)",,,,
82551425,,Borgie Crescent,residential,False,True,145.824,"LINESTRING (-4.1638073 55.815477, -4.1643756 55.8155719, -4.1646457 55.8157016, -4.1647234 55.8158601, -4.1646868 55.8160038, -4.164271 55.8164106)",,,,
82551428,,Vicars Walk,residential,False,False,33.684,"LINESTRING (-4.164271 55.8164106, -4.1637382 55.816457)",,,,
82551425,,Borgie Crescent,residential,False,False,145.82399999999998,"LINESTRING (-4.164271 55.8164106, -4.1646868 55.8160038, -4.1647234 55.8158601, -4.1646457 55.8157016, -4.1643756 55.8155719, -4.1638073 55.815477)",,,,
82551425,,Borgie Crescent,residential,False,True,124.31,"LINESTRING (-4.164271 55.8164106, -4.1639402 55.8167202, -4.1638484 55.816902, -4.1638856 55.8170375, -4.1639105 55.8171284, -4.1641185 55.8174464)",,,,
82551428,,Vicars Walk,residential,False,False,44.583,"LINESTRING (-4.1637382 55.816457, -4.1630318 55.8165139)",,,,
82551430,,Vicars Walk,residential,False,False,105.701,"LINESTRING (-4.1637382 55.816457, -4.1636595 55.8163146, -4.1634898 55.8161324, -4.1634004 55.8160944, -4.1632512 55.8160978, -4.1631375 55.8161568, -4.1630318 55.8165139)",,,,
82551428,,Vicars Walk,residential,False,True,33.684,"LINESTRING (-4.1637382 55.816457, -4.164271 55.8164106)",,,,
38788467,,Croft Road,residential,False,True,37.398,"LINESTRING (-4.1611922 55.8171242, -4.1610891 55.8167929)",,,,
84636723,,Johnson Drive,residential,False,True,63.46,"LINESTRING (-4.1611922 55.8171242, -4.1622013 55.8170588)",,,,
"[84636737, 729829132, 84636749]",,Croft Road,residential,False,False,89.27799999999999,"LINESTRING (-4.1611922 55.8171242, -4.1612618 55.8174254, -4.1613049 55.8176451, -4.1613141 55.8177831, -4.1612874 55.8178154, -4.1611493 55.8178853)",,yes,,
82551425,,Borgie Crescent,residential,False,False,124.31,"LINESTRING (-4.1641185 55.8174464, -4.1639105 55.8171284, -4.1638856 55.8170375, -4.1638484 55.816902, -4.1639402 55.8167202, -4.164271 55.8164106)",,,,
84636723,,Johnson Drive,residential,False,False,129.321,"LINESTRING (-4.1641185 55.8174464, -4.1636275 55.8173668, -4.1633828 55.8173123, -4.16314 55.81723, -4.1629735 55.8171721, -4.1624959 55.8170542, -4.1622013 55.8170588)",,,,
84636723,,Johnson Drive,residential,False,True,69.34,"LINESTRING (-4.1641185 55.8174464, -4.164504 55.8174941, -4.1648683 55.8175391, -4.1648799 55.8175407, -4.1652003 55.8175857)",,,,
82551428,,Vicars Walk,residential,False,False,59.048,"LINESTRING (-4.1630318 55.8165139, -4.1620953 55.8165856)",,,,
82551428,,Vicars Walk,residential,False,True,44.583,"LINESTRING (-4.1630318 55.8165139, -4.1637382 55.816457)",,,,
82551430,,Vicars Walk,residential,False,True,105.701,"LINESTRING (-4.1630318 55.8165139, -4.1631375 55.8161568, -4.1632512 55.8160978, -4.1634004 55.8160944, -4.1634898 55.8161324, -4.1636595 55.8163146, -4.1637382 55.816457)",,,,
1036389271,,Clydeford Road,tertiary,False,True,26.931,"LINESTRING (-4.1638336 55.8192452, -4.1637448 55.8194822)",30 mph,,3,
82719572,,Freeneuk Wynd,residential,False,True,46.479,"LINESTRING (-4.1638336 55.8192452, -4.1635777 55.8192107, -4.1633353 55.8191408, -4.1631799 55.8190628)",,,,
444244183,,Clydeford Road,tertiary,False,False,60.399,"LINESTRING (-4.1638336 55.8192452, -4.1639206 55.8190717, -4.1639964 55.8189685, -4.1641347 55.8188227, -4.1642102 55.8187478)",30 mph,,3,
82719572,,Freeneuk Wynd,residential,False,False,14.739,"LINESTRING (-4.1613219 55.8185093, -4.1613957 55.8186352)",,,,
82719572,,Freeneuk Wynd,residential,False,False,46.479,"LINESTRING (-4.1631799 55.8190628, -4.1633353 55.8191408, -4.1635777 55.8192107, -4.1638336 55.8192452)",,,,
82719572,,Freeneuk Wynd,residential,False,True,158.512,"LINESTRING (-4.1631799 55.8190628, -4.1631137 55.8189433, -4.1630504 55.8188888, -4.1629876 55.8188348, -4.1628629 55.8187966, -4.1627763 55.8187702, -4.162537 55.8187602, -4.1623538 55.8188019, -4.1621534 55.818874, -4.1619931 55.8189503, -4.1619153 55.8189812, -4.1618356 55.8189809, -4.1617209 55.8189307, -4.161499 55.8188114, -4.1613957 55.8186352)",,,,
82719575,,Freeneuk Lane,residential,False,True,24.058,"LINESTRING (-4.1631799 55.8190628, -4.1630064 55.8191663, -4.162914 55.8192193)",,,,
670356154,,,residential,False,False,16.168,"LINESTRING (-4.1624165 55.8193625, -4.1623466 55.8192225)",,,,
670356154,,,residential,False,True,13.849,"LINESTRING (-4.1624165 55.8193625, -4.1624739 55.8194828)",,,,
82719575,,Freeneuk Lane,residential,False,False,35.062,"LINESTRING (-4.1624165 55.8193625, -4.1625537 55.819336, -4.162764 55.8192729, -4.162914 55.8192193)",,,,
82719575,,Freeneuk Lane,residential,False,False,24.058,"LINESTRING (-4.162914 55.8192193, -4.1630064 55.8191663, -4.1631799 55.8190628)",,,,
82719575,,Freeneuk Lane,residential,False,True,35.062000000000005,"LINESTRING (-4.162914 55.8192193, -4.162764 55.8192729, -4.1625537 55.819336, -4.1624165 55.8193625)",,,,
82719577,,Freeneuk Lane,residential,False,True,33.641999999999996,"LINESTRING (-4.162914 55.8192193, -4.1629435 55.8192583, -4.1631244 55.8194978)",,,,
82719577,,Freeneuk Lane,residential,False,False,33.641999999999996,"LINESTRING (-4.1631244 55.8194978, -4.1629435 55.8192583, -4.162914 55.8192193)",,,,
731533230,A724,Main Street,primary,False,False,33.719,"LINESTRING (-4.1693845 55.8193383, -4.1699037 55.8194212)",30 mph,,,
82719860,,Bank Street,residential,True,False,82.46499999999999,"LINESTRING (-4.1693845 55.8193383, -4.1687328 55.8192987, -4.1685702 55.8192958, -4.1685397 55.8193049, -4.1684982 55.8193245, -4.1684667 55.8193539, -4.168448 55.8193897, -4.1683728 55.8194795, -4.1683692 55.8195407)",,,,
444244890,A724,Main Street,primary,False,True,88.99799999999999,"LINESTRING (-4.1693845 55.8193383, -4.1686753 55.8192212, -4.1686164 55.8192102, -4.1680248 55.8190998)",30 mph,,,
84636726,,Arnott Way,residential,False,False,47.977,"LINESTRING (-4.1648223 55.8191485, -4.1647351 55.819516, -4.1647175 55.8195759)",,,,
82720758,,Monkcastle Drive,residential,False,False,94.93,"LINESTRING (-4.1649936 55.8215771, -4.1664751 55.8213869)",,,,
82720758,,Monkcastle Drive,residential,False,True,63.389,"LINESTRING (-4.1649936 55.8215771, -4.1640042 55.8217038)",,,,
82720739,,Colebrooke Street,residential,False,False,131.309,"LINESTRING (-4.1649936 55.8215771, -4.1648289 55.8211576, -4.1649444 55.8204091)",,,,
82720763,,Mansion Street,residential,False,True,18.819,"LINESTRING (-4.1649444 55.8204091, -4.1652412 55.8204381)",,,,
82720739,,Colebrooke Street,residential,False,True,131.309,"LINESTRING (-4.1649444 55.8204091, -4.1648289 55.8211576, -4.1649936 55.8215771)",,,,
82720763,,Mansion Street,residential,False,False,95.982,"LINESTRING (-4.1649444 55.8204091, -4.164395 55.8203401, -4.1634411 55.8202308)",,,,
82720741,,,residential,False,False,85.232,"LINESTRING (-4.1634758 55.8209971, -4.1640042 55.8217038)",,,,
82720741,,,residential,False,True,85.232,"LINESTRING (-4.1640042 55.8217038, -4.1634758 55.8209971)",,,,
82720758,,Monkcastle Drive,residential,False,False,63.389,"LINESTRING (-4.1640042 55.8217038, -4.1649936 55.8215771)",,,,
82720741,,,residential,False,False,102.043,"LINESTRING (-4.1640042 55.8217038, -4.1643072 55.8221227, -4.1644226 55.8225837)",,,,
82720741,,,residential,False,True,102.043,"LINESTRING (-4.1644226 55.8225837, -4.1643072 55.8221227, -4.1640042 55.8217038)",,,,
82720763,,Mansion Street,residential,False,False,18.819,"LINESTRING (-4.1652412 55.8204381, -4.1649444 55.8204091)",,,,
82720743,,Mansion Court,residential,False,False,90.44,"LINESTRING (-4.1652412 55.8204381, -4.1652464 55.8204137, -4.1653734 55.8199142, -4.165433 55.8196773, -4.1654442 55.8196328)",,,,
82720763,,Mansion Street,residential,False,True,151.005,"LINESTRING (-4.1652412 55.8204381, -4.1659475 55.820509, -4.1661124 55.8205662, -4.1661948 55.8207088, -4.1664751 55.8213869)",,,,
61119202,,Allison Drive,unclassified,False,False,45.835,"LINESTRING (-4.1654442 55.8196328, -4.1651186 55.8196068, -4.1650441 55.8196011, -4.1647175 55.8195759)",,,,
61119202,,Allison Drive,unclassified,False,True,72.339,"LINESTRING (-4.1654442 55.8196328, -4.1660015 55.8196819, -4.1663249 55.8197068, -4.166583 55.8197462)",,,,
82720743,,Mansion Court,residential,False,True,90.44,"LINESTRING (-4.1654442 55.8196328, -4.165433 55.8196773, -4.1653734 55.8199142, -4.1652464 55.8204137, -4.1652412 55.8204381)",,,,
82720746,,Mcintyre Terrace,residential,False,False,51.042,"LINESTRING (-4.1669224 55.8206129, -4.1677281 55.8206893)",,,,
82720746,,Mcintyre Terrace,residential,False,True,51.042,"LINESTRING (-4.1677281 55.8206893, -4.1669224 55.8206129)",,,,
82720761,,Keir's Walk,residential,False,False,59.779,"LINESTRING (-4.1677281 55.8206893, -4.1677292 55.8212269)",,,,
82720761,,Keir's Walk,residential,False,True,70.116,"LINESTRING (-4.1677281 55.8206893, -4.167918 55.8203288, -4.1680301 55.8200821)",,,,
82720748,,Brown Place,residential,False,False,71.275,"LINESTRING (-4.1664503 55.820295, -4.1664852 55.8201473, -4.1667105 55.820093, -4.1666036 55.8197867, -4.166583 55.8197462)",,,,
82720763,,Mansion Street,residential,False,True,95.982,"LINESTRING (-4.1634411 55.8202308, -4.164395 55.8203401, -4.1649444 55.8204091)",,,,
485945104,,Clydeford Road,tertiary,False,True,85.388,"LINESTRING (-4.1634411 55.8202308, -4.1635993 55.819812, -4.1637448 55.8194822)",30 mph,,3,
82720758,,Monkcastle Drive,residential,False,True,94.93,"LINESTRING (-4.1664751 55.8213869, -4.1649936 55.8215771)",,,,
82720758,,Monkcastle Drive,residential,False,False,80.334,"LINESTRING (-4.1664751 55.8213869, -4.1666519 55.8213648, -4.1677292 55.8212269)",,,,
82720763,,Mansion Street,residential,False,False,151.005,"LINESTRING (-4.1664751 55.8213869, -4.1661948 55.8207088, -4.1661124 55.8205662, -4.1659475 55.820509, -4.1652412 55.8204381)",,,,
82720761,,Keir's Walk,residential,False,True,59.779,"LINESTRING (-4.1677292 55.8212269, -4.1677281 55.8206893)",,,,
"[84636721, 82720758]",,"['Monkcastle Drive', 'Morriston Street']",residential,False,False,188.754,"LINESTRING (-4.1677292 55.8212269, -4.1683922 55.821142, -4.1684724 55.8211308, -4.1688562 55.8210826, -4.1694651 55.8210046, -4.1695387 55.8209546, -4.1696844 55.8206427, -4.1698284 55.8203435)",,,,
82720758,,Monkcastle Drive,residential,False,True,80.334,"LINESTRING (-4.1677292 55.8212269, -4.1666519 55.8213648, -4.1664751 55.8213869)",,,,
82720761,,Keir's Walk,residential,False,False,70.116,"LINESTRING (-4.1680301 55.8200821, -4.167918 55.8203288, -4.1677281 55.8206893)",,,,
82728136,,Central Avenue,residential,False,True,94.591,"LINESTRING (-4.1749862 55.8183932, -4.1735287 55.8181627)",,,,
82728111,,Beech Avenue,residential,False,False,161.787,"LINESTRING (-4.1749862 55.8183932, -4.1747759 55.8189372, -4.1747011 55.8191554, -4.1745278 55.8195902, -4.1744786 55.8197116, -4.1744439 55.8198158)",,,,
82728111,,Beech Avenue,residential,False,False,20.824,"LINESTRING (-4.1744439 55.8198158, -4.1743668 55.819998)",,,,
82728111,,Beech Avenue,residential,False,True,161.787,"LINESTRING (-4.1744439 55.8198158, -4.1744786 55.8197116, -4.1745278 55.8195902, -4.1747011 55.8191554, -4.1747759 55.8189372, -4.1749862 55.8183932)",,,,
