osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,bridge
125165104,False,Tynybedw Street,residential,True,83.161,"LINESTRING (-3.5036044 51.6600088, -3.5044291 51.6602715, -3.5045042 51.6601051)",2,20 mph,,
59213702,False,,residential,False,64.053,"LINESTRING (-3.5029802 51.6591857, -3.5025553 51.6596979)",2,20 mph,,
125164962,False,High Street,primary,True,146.517,"LINESTRING (-3.5029802 51.6591857, -3.5024996 51.6590694, -3.5023597 51.6590503, -3.5018245 51.6589832, -3.5016679 51.6589542, -3.5015057 51.6589108, -3.5010048 51.6587308)",2,20 mph,A4058,
752849343,False,High Street,primary,False,117.65800000000002,"LINESTRING (-3.5029802 51.6591857, -3.5034673 51.6593256, -3.5045067 51.6596574)",2,20 mph,A4058,
59213702,False,,residential,True,64.053,"LINESTRING (-3.5025553 51.6596979, -3.5029802 51.6591857)",2,20 mph,,
125165104,False,Tynybedw Street,residential,False,66.796,"LINESTRING (-3.5025553 51.6596979, -3.5016853 51.6594341)",2,20 mph,,
125165104,False,Tynybedw Street,residential,True,80.198,"LINESTRING (-3.5025553 51.6596979, -3.5036044 51.6600088)",2,20 mph,,
59213702,False,,residential,False,50.736000000000004,"LINESTRING (-3.5025553 51.6596979, -3.5023833 51.6599274, -3.5022406 51.6601103)",2,20 mph,,
59213715,False,Prospect Place,residential,False,67.391,"LINESTRING (-3.5022406 51.6601103, -3.5013583 51.65985)",2,20 mph,,
59213715,False,Prospect Place,residential,True,79.812,"LINESTRING (-3.5022406 51.6601103, -3.503276 51.6604307)",2,20 mph,,
264763698,False,,residential,False,32.543,"LINESTRING (-3.5022406 51.6601103, -3.502039 51.6603749)",2,20 mph,,
59213702,False,,residential,True,50.736000000000004,"LINESTRING (-3.5022406 51.6601103, -3.5023833 51.6599274, -3.5025553 51.6596979)",2,20 mph,,
125165104,False,Tynybedw Street,residential,False,79.138,"LINESTRING (-3.5016853 51.6594341, -3.5006453 51.6591336)",2,20 mph,,
125165104,False,Tynybedw Street,residential,True,66.796,"LINESTRING (-3.5016853 51.6594341, -3.5025553 51.6596979)",2,20 mph,,
59213704,False,,unclassified,False,51.454,"LINESTRING (-3.5016853 51.6594341, -3.501543 51.6596126, -3.5015102 51.6596548, -3.5013583 51.65985)",,,,
59213715,False,Prospect Place,residential,True,67.391,"LINESTRING (-3.5013583 51.65985, -3.5022406 51.6601103)",2,20 mph,,
59213704,False,,unclassified,True,51.454,"LINESTRING (-3.5013583 51.65985, -3.5015102 51.6596548, -3.501543 51.6596126, -3.5016853 51.6594341)",,,,
59213715,False,Prospect Place,residential,False,125.78999999999999,"LINESTRING (-3.5013583 51.65985, -3.5007159 51.6596545, -3.5008113 51.6595313, -3.5007705 51.6594329, -3.5006029 51.6593819, -3.5004602 51.6593381, -3.5005114 51.6592818, -3.5006453 51.6591336)",2,20 mph,,
59213707,False,Hermon Street,residential,False,68.649,"LINESTRING (-3.4998442 51.6576395, -3.4995957 51.6579933, -3.4994449 51.658205)",2,20 mph,,
59213719,False,Regent Street,residential,False,29.59,"LINESTRING (-3.4998442 51.6576395, -3.4996368 51.6575769, -3.4994551 51.6575276)",2,20 mph,,
59213719,False,Regent Street,residential,True,130.636,"LINESTRING (-3.4998442 51.6576395, -3.5003474 51.6577898, -3.5011325 51.6580269, -3.501467 51.6581279, -3.501548 51.6581524)",2,20 mph,,
1040595086,False,Brook Street,residential,False,19.908,"LINESTRING (-3.5049608 51.6590462, -3.5048393 51.6592086)",2,20 mph,,
1040595086,False,Brook Street,residential,True,19.908,"LINESTRING (-3.5048393 51.6592086, -3.5049608 51.6590462)",2,20 mph,,
749892885,True,Regent Street,residential,False,116.32300000000001,"LINESTRING (-3.5048393 51.6592086, -3.504142 51.6589788, -3.5039034 51.6589005, -3.5033504 51.6587174)",2,20 mph,,
59213712,True,Brook Street,residential,False,54.925,"LINESTRING (-3.5045067 51.6596574, -3.5048393 51.6592086)",2,20 mph,,
752849343,False,High Street,primary,False,5.468,"LINESTRING (-3.5045067 51.6596574, -3.5045786 51.6596781)",2,20 mph,A4058,
752849343,False,High Street,primary,True,117.65800000000002,"LINESTRING (-3.5045067 51.6596574, -3.5034673 51.6593256, -3.5029802 51.6591857)",2,20 mph,A4058,
59213713,True,,residential,False,58.005,"LINESTRING (-3.5033504 51.6587174, -3.5031831 51.658919, -3.5029802 51.6591857)",2,20 mph,,
59213719,False,Regent Street,residential,False,139.303,"LINESTRING (-3.5033504 51.6587174, -3.5032877 51.6586974, -3.5028508 51.6585581, -3.5018978 51.6582593, -3.501548 51.6581524)",2,20 mph,,
"[59213714, 125164966]",False,"['Tynybedw Terrace', 'Tynybedw Close']",residential,True,385.122,"LINESTRING (-3.4981312 51.6591534, -3.4989379 51.6595428, -3.4994012 51.6597678, -3.499714 51.6599421, -3.4999101 51.660036, -3.5001268 51.6601251, -3.5010986 51.6604206, -3.5020415 51.6607076, -3.5028667 51.6609485)",2,20 mph,,
59213726,False,,unclassified,True,54.212999999999994,"LINESTRING (-3.5053633 51.6585878, -3.5055895 51.6586381, -3.5061196 51.6587183)",,,,
59213718,False,,unclassified,False,107.39699999999999,"LINESTRING (-3.5057307 51.6575378, -3.5058739 51.6576398, -3.5059509 51.6576946, -3.5062074 51.6584356)",,,,
59213718,False,,unclassified,True,107.39699999999999,"LINESTRING (-3.5062074 51.6584356, -3.5059509 51.6576946, -3.5058739 51.6576398, -3.5057307 51.6575378)",,,,
"[687398739, 493113755, 687398740]",False,Station Road,primary,False,228.623,"LINESTRING (-3.5062074 51.6584356, -3.5063211 51.6581403, -3.506459 51.6579955, -3.5066919 51.6578755, -3.50677 51.6578507, -3.5069906 51.6577806, -3.5072882 51.6576519, -3.5077079 51.6574634, -3.5078547 51.6573806, -3.5079497 51.6572664, -3.5080191 51.6570597, -3.5080383 51.6570038, -3.5080786 51.6568845)",2,20 mph,A4061,yes
493113755,False,Station Road,primary,True,32.013000000000005,"LINESTRING (-3.5062074 51.6584356, -3.5061719 51.6585497, -3.5061196 51.6587183)",2,20 mph,A4061,
59213719,False,Regent Street,residential,False,130.636,"LINESTRING (-3.501548 51.6581524, -3.501467 51.6581279, -3.5011325 51.6580269, -3.5003474 51.6577898, -3.4998442 51.6576395)",2,20 mph,,
59213719,False,Regent Street,residential,True,139.303,"LINESTRING (-3.501548 51.6581524, -3.5018978 51.6582593, -3.5028508 51.6585581, -3.5032877 51.6586974, -3.5033504 51.6587174)",2,20 mph,,
59213722,False,Rees Street,residential,False,74.434,"LINESTRING (-3.501548 51.6581524, -3.5012307 51.6584906, -3.5010048 51.6587308)",,,,
59213719,False,Regent Street,residential,True,29.59,"LINESTRING (-3.4994551 51.6575276, -3.4996368 51.6575769, -3.4998442 51.6576395)",2,20 mph,,
493113738,False,,unclassified,False,93.63099999999999,"LINESTRING (-3.4986018 51.6567354, -3.4983453 51.6569739, -3.4980501 51.6572705, -3.4978554 51.6573853, -3.4978063 51.6574114)",,,,
493113745,False,Station Road,primary,True,13.483,"LINESTRING (-3.5061196 51.6587183, -3.5060951 51.6588386)",2,20 mph,A4061,
59213726,False,,unclassified,False,54.212999999999994,"LINESTRING (-3.5061196 51.6587183, -3.5055895 51.6586381, -3.5053633 51.6585878)",,,,
493113755,False,Station Road,primary,False,32.013000000000005,"LINESTRING (-3.5061196 51.6587183, -3.5061719 51.6585497, -3.5062074 51.6584356)",2,20 mph,A4061,
1089009491,False,Bute Street,primary,False,87.098,"LINESTRING (-3.5097849 51.6617869, -3.5088308 51.6612738)",2,20 mph,A4061,
59213843,False,Clark Street,residential,False,193.68599999999998,"LINESTRING (-3.5097849 51.6617869, -3.5100333 51.6615027, -3.5101298 51.6613932, -3.5106799 51.6607683, -3.5111405 51.6602615)",,,,
1089009491,False,Bute Street,primary,True,84.589,"LINESTRING (-3.5097849 51.6617869, -3.5104112 51.6621319, -3.5105639 51.6621944, -3.5107479 51.6622516)",2,20 mph,A4061,
59213843,False,Clark Street,residential,True,193.686,"LINESTRING (-3.5111405 51.6602615, -3.5106799 51.6607683, -3.5101298 51.6613932, -3.5100333 51.6615027, -3.5097849 51.6617869)",,,,
493113753,False,River Terrace,residential,False,58.248,"LINESTRING (-3.5111405 51.6602615, -3.5110883 51.6602408, -3.5108127 51.6601317, -3.5104694 51.6600119, -3.5104149 51.659994)",,,,
59213848,False,Dyfodwg Street,residential,False,151.34300000000002,"LINESTRING (-3.5093993 51.659615, -3.5094974 51.6593108, -3.5090795 51.6592551, -3.5078442 51.6590817)",2,30 mph,,
59213848,False,Dyfodwg Street,residential,False,123.643,"LINESTRING (-3.5078442 51.6590817, -3.5067641 51.6589319, -3.5063194 51.6588684, -3.5060951 51.6588386)",2,30 mph,,
59213848,False,Dyfodwg Street,residential,True,151.34300000000002,"LINESTRING (-3.5078442 51.6590817, -3.5090795 51.6592551, -3.5094974 51.6593108, -3.5093993 51.659615)",2,30 mph,,
59213849,False,Illtyd Street,residential,True,136.346,"LINESTRING (-3.5078442 51.6590817, -3.5079468 51.6588062, -3.5080372 51.6585636, -3.507936 51.6584997, -3.5070275 51.658372, -3.5069851 51.658366)",2,30 mph,,
493113745,False,Station Road,primary,False,13.483,"LINESTRING (-3.5060951 51.6588386, -3.5061196 51.6587183)",2,20 mph,A4061,
59213848,False,Dyfodwg Street,residential,True,123.643,"LINESTRING (-3.5060951 51.6588386, -3.5063194 51.6588684, -3.5067641 51.6589319, -3.5078442 51.6590817)",2,30 mph,,
"[121086092, 687398733, 687398734]",False,Station Road,primary,True,93.84300000000002,"LINESTRING (-3.5060951 51.6588386, -3.5059772 51.6591289, -3.5059338 51.6592513, -3.5058673 51.6594314, -3.5057811 51.6596597)",2,20 mph,A4061,yes
59213849,False,Illtyd Street,residential,False,136.346,"LINESTRING (-3.5069851 51.658366, -3.5070275 51.658372, -3.507936 51.6584997, -3.5080372 51.6585636, -3.5079468 51.6588062, -3.5078442 51.6590817)",2,30 mph,,
59213850,False,Senghenydd Street,residential,True,145.95800000000003,"LINESTRING (-3.5092565 51.6597826, -3.5089787 51.6600509, -3.5084988 51.6605151, -3.5084037 51.6606091, -3.5081082 51.6608851)",,,,
493113728,False,River Terrace,residential,False,75.031,"LINESTRING (-3.5092565 51.6597826, -3.5089369 51.6597431, -3.5086704 51.6597099, -3.50819 51.6596499)",,,,
"[493113728, 493113753]",False,River Terrace,residential,True,83.455,"LINESTRING (-3.5092565 51.6597826, -3.5093056 51.65979, -3.5095801 51.6598312, -3.5097323 51.6598519, -3.5098167 51.6598633, -3.5100417 51.6599043, -3.5103587 51.6599805, -3.5104149 51.659994)",,,,
1089009491,False,Bute Street,primary,False,65.972,"LINESTRING (-3.5088308 51.6612738, -3.5081082 51.6608851)",2,20 mph,A4061,
1089009491,False,Bute Street,primary,True,87.098,"LINESTRING (-3.5088308 51.6612738, -3.5097849 51.6617869)",2,20 mph,A4061,
59213851,False,Herbert Street,residential,False,179.417,"LINESTRING (-3.5088308 51.6612738, -3.5091245 51.661036, -3.5099194 51.6603926, -3.5104149 51.659994)",,,,
59214285,False,Luton Street,residential,True,63.705,"LINESTRING (-3.5088308 51.6612738, -3.5085252 51.6614974, -3.5082283 51.661708)",,,,
59213851,False,Herbert Street,residential,True,179.417,"LINESTRING (-3.5104149 51.659994, -3.5099194 51.6603926, -3.5091245 51.661036, -3.5088308 51.6612738)",,,,
"[493113728, 493113753]",False,River Terrace,residential,False,83.455,"LINESTRING (-3.5104149 51.659994, -3.5103587 51.6599805, -3.5100417 51.6599043, -3.5098167 51.6598633, -3.5097323 51.6598519, -3.5095801 51.6598312, -3.5093056 51.65979, -3.5092565 51.6597826)",,,,
493113753,False,River Terrace,residential,True,58.24799999999999,"LINESTRING (-3.5104149 51.659994, -3.5104694 51.6600119, -3.5108127 51.6601317, -3.5110883 51.6602408, -3.5111405 51.6602615)",,,,
59214187,False,Heol Tyle-Du,residential,False,154.38299999999998,"LINESTRING (-3.5076174 51.6642835, -3.5071649 51.6640183, -3.5069412 51.6639279, -3.5066826 51.6638982, -3.5062268 51.6638845, -3.506131 51.6638784, -3.5060341 51.6638559, -3.5059449 51.663828, -3.5058658 51.6637798, -3.5058214 51.6637232, -3.5057942 51.6636523)",2,20 mph,,
59214260,False,Glyncoli Close,residential,True,76.963,"LINESTRING (-3.5057942 51.6636523, -3.5047831 51.6633595)",2,20 mph,,
59214187,False,Heol Tyle-Du,residential,True,154.38299999999998,"LINESTRING (-3.5057942 51.6636523, -3.5058214 51.6637232, -3.5058658 51.6637798, -3.5059449 51.663828, -3.5060341 51.6638559, -3.506131 51.6638784, -3.5062268 51.6638845, -3.5066826 51.6638982, -3.5069412 51.6639279, -3.5071649 51.6640183, -3.5076174 51.6642835)",2,20 mph,,
59214199,False,Bryn Rhodfa,residential,True,331.215,"LINESTRING (-3.5057942 51.6636523, -3.5058273 51.6635903, -3.5058634 51.6635403, -3.5059076 51.6635045, -3.5059885 51.6634808, -3.5063963 51.6634638, -3.5068788 51.6634687, -3.5070488 51.6634873, -3.5073541 51.6635635, -3.5075714 51.6636769, -3.5078737 51.663854, -3.5080983 51.664005, -3.5083558 51.6641714, -3.5087206 51.6643244, -3.5091699 51.6644571, -3.5098387 51.6646096)",2,20 mph,,
59214266,False,Cemetery Road,residential,True,19.26,"LINESTRING (-3.5098387 51.6646096, -3.5097913 51.6647803)",2,20 mph,,
59214199,False,Bryn Rhodfa,residential,False,331.215,"LINESTRING (-3.5098387 51.6646096, -3.5091699 51.6644571, -3.5087206 51.6643244, -3.5083558 51.6641714, -3.5080983 51.664005, -3.5078737 51.663854, -3.5075714 51.6636769, -3.5073541 51.6635635, -3.5070488 51.6634873, -3.5068788 51.6634687, -3.5063963 51.6634638, -3.5059885 51.6634808, -3.5059076 51.6635045, -3.5058634 51.6635403, -3.5058273 51.6635903, -3.5057942 51.6636523)",2,20 mph,,
59214266,False,Cemetery Road,residential,False,83.89500000000001,"LINESTRING (-3.5098387 51.6646096, -3.509974 51.6642608, -3.5101195 51.6638755)",2,20 mph,,
59214233,False,Woodland Vale,residential,False,77.745,"LINESTRING (-3.5107709 51.6650004, -3.5105348 51.6648386, -3.5104721 51.6648074, -3.5103988 51.6647963, -3.5103322 51.6647949, -3.5102443 51.6648023, -3.510135 51.6648181, -3.5100637 51.6648217, -3.5099976 51.6648113, -3.5097913 51.6647803)",,,,
59214266,False,Cemetery Road,residential,False,19.26,"LINESTRING (-3.5097913 51.6647803, -3.5098387 51.6646096)",2,20 mph,,
59214233,False,Woodland Vale,residential,True,77.745,"LINESTRING (-3.5097913 51.6647803, -3.5099976 51.6648113, -3.5100637 51.6648217, -3.510135 51.6648181, -3.5102443 51.6648023, -3.5103322 51.6647949, -3.5103988 51.6647963, -3.5104721 51.6648074, -3.5105348 51.6648386, -3.5107709 51.6650004)",,,,
59214255,False,Ninian Street,residential,False,79.346,"LINESTRING (-3.5078228 51.6631588, -3.5081922 51.6628851, -3.5085678 51.6626151)",2,20 mph,,
59214256,False,Heol Orchwy,residential,False,89.966,"LINESTRING (-3.5078228 51.6631588, -3.5074395 51.6628562, -3.5072979 51.6627587, -3.5069885 51.6625607, -3.5069691 51.6625483)",2,20 mph,,
59214256,False,Heol Orchwy,residential,True,81.965,"LINESTRING (-3.5078228 51.6631588, -3.5079953 51.6632486, -3.5082622 51.6633763, -3.5087011 51.6635735, -3.5087718 51.6636018)",2,20 mph,,
59214255,False,Ninian Street,residential,True,79.346,"LINESTRING (-3.5085678 51.6626151, -3.5081922 51.6628851, -3.5078228 51.6631588)",2,20 mph,,
59214262,False,Stuart Street,residential,False,85.815,"LINESTRING (-3.5085678 51.6626151, -3.5081412 51.6623945, -3.5076061 51.6621255)",2,20 mph,,
59214262,False,Stuart Street,residential,True,81.85,"LINESTRING (-3.5085678 51.6626151, -3.5090854 51.662887, -3.5094712 51.6630924)",2,20 mph,,
753125757,False,Heol Orchwy,residential,True,51.03,"LINESTRING (-3.5113463 51.6640859, -3.5106491 51.6639323)",2,20 mph,,
59214259,False,Treasure Street,residential,False,123.61000000000001,"LINESTRING (-3.5113463 51.6640859, -3.5115051 51.6638281, -3.5112138 51.66376, -3.5106774 51.6636303, -3.5106019 51.6636103, -3.5102339 51.6635563)",2,20 mph,,
59214257,False,Holbrook Close,residential,True,68.902,"LINESTRING (-3.5106491 51.6639323, -3.5104444 51.6645388)",2,20 mph,,
753125757,False,Heol Orchwy,residential,False,51.03,"LINESTRING (-3.5106491 51.6639323, -3.5113463 51.6640859)",2,20 mph,,
753125757,False,Heol Orchwy,residential,True,37.079,"LINESTRING (-3.5106491 51.6639323, -3.5105159 51.6639146, -3.5101195 51.6638755)",2,20 mph,,
59214266,False,Cemetery Road,residential,False,36.36,"LINESTRING (-3.5101195 51.6638755, -3.5102339 51.6635563)",2,20 mph,,
59214266,False,Cemetery Road,residential,True,83.89500000000001,"LINESTRING (-3.5101195 51.6638755, -3.509974 51.6642608, -3.5098387 51.6646096)",2,20 mph,,
753125757,False,Heol Orchwy,residential,False,37.079,"LINESTRING (-3.5101195 51.6638755, -3.5105159 51.6639146, -3.5106491 51.6639323)",2,20 mph,,
59214256,False,Heol Orchwy,residential,False,81.965,"LINESTRING (-3.5087718 51.6636018, -3.5087011 51.6635735, -3.5082622 51.6633763, -3.5079953 51.6632486, -3.5078228 51.6631588)",2,20 mph,,
59214268,False,Trevor Street,residential,False,74.476,"LINESTRING (-3.5087718 51.6636018, -3.5090886 51.6633543, -3.5091068 51.6633462, -3.5094712 51.6630924)",2,20 mph,,
753125756,True,Heol Orchwy,residential,False,98.10900000000001,"LINESTRING (-3.5087718 51.6636018, -3.5091728 51.6637168, -3.5093567 51.6637477, -3.5101195 51.6638755)",2,20 mph,,
59214256,False,Heol Orchwy,residential,False,65.953,"LINESTRING (-3.5069691 51.6625483, -3.5066418 51.6623149, -3.5063404 51.6621014)",2,20 mph,,
59214256,False,Heol Orchwy,residential,True,89.966,"LINESTRING (-3.5069691 51.6625483, -3.5069885 51.6625607, -3.5072979 51.6627587, -3.5074395 51.6628562, -3.5078228 51.6631588)",2,20 mph,,
59214285,False,Luton Street,residential,False,64.348,"LINESTRING (-3.5069691 51.6625483, -3.507236 51.6623717, -3.5076061 51.6621255)",,,,
59214256,False,Heol Orchwy,residential,True,65.953,"LINESTRING (-3.5063404 51.6621014, -3.5066418 51.6623149, -3.5069691 51.6625483)",2,20 mph,,
59214284,False,Column Street,residential,False,54.501000000000005,"LINESTRING (-3.5063404 51.6621014, -3.5064775 51.6619747, -3.5068251 51.661715)",,,,
59214284,False,Column Street,residential,True,71.985,"LINESTRING (-3.5063404 51.6621014, -3.5062018 51.6622693, -3.5060408 51.6624386, -3.5058388 51.6626689)",,,,
59214257,False,Holbrook Close,residential,False,68.902,"LINESTRING (-3.5104444 51.6645388, -3.5106491 51.6639323)",2,20 mph,,
59214260,False,Glyncoli Close,residential,False,76.963,"LINESTRING (-3.5047831 51.6633595, -3.5057942 51.6636523)",2,20 mph,,
59214262,False,Stuart Street,residential,False,81.85,"LINESTRING (-3.5094712 51.6630924, -3.5090854 51.662887, -3.5085678 51.6626151)",2,20 mph,,
59214262,False,Stuart Street,residential,True,70.62100000000001,"LINESTRING (-3.5094712 51.6630924, -3.5098491 51.6632937, -3.5099993 51.6633772, -3.5102496 51.6635049)",2,20 mph,,
