osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge
86985161,Mount Road,residential,,False,True,53.455000000000005,"LINESTRING (-3.096102 51.6115005, -3.0961922 51.6114684, -3.0962789 51.6114349, -3.0963877 51.6114021, -3.0965066 51.6113767, -3.0966463 51.6113614, -3.0968253 51.6113528)",,
45766906,Elm Drive,tertiary,20 mph,False,False,213.661,"LINESTRING (-3.0934468 51.6110701, -3.0932107 51.6111168, -3.0928889 51.61119, -3.0924275 51.6112034, -3.0919877 51.6111834, -3.0915692 51.6111101, -3.091183 51.6109768, -3.0908289 51.6108303, -3.0906065 51.6107065)",,
45766906,Elm Drive,tertiary,20 mph,False,True,61.617999999999995,"LINESTRING (-3.0934468 51.6110701, -3.0936399 51.6109768, -3.0939403 51.6108303, -3.0941227 51.6107103)",,
33101436,Rosemont Avenue,residential,,False,False,259.39000000000004,"LINESTRING (-3.0982761 51.6104949, -3.0976196 51.6104579, -3.097413 51.6104468, -3.0971339 51.6104317, -3.097003 51.6104294, -3.0965661 51.6104175, -3.0959873 51.6103987, -3.0954591 51.6103859, -3.0950454 51.6103506, -3.0946689 51.6102766, -3.0945538 51.610254)",,
86985161,Mount Road,residential,,False,False,41.502,"LINESTRING (-3.0982761 51.6104949, -3.0982611 51.610571, -3.098246 51.6106572, -3.0981767 51.6108626)",,
86985161,Mount Road,residential,,False,True,76.986,"LINESTRING (-3.0982761 51.6104949, -3.0983007 51.6103554, -3.0983286 51.6102343, -3.0983399 51.6101402, -3.0983242 51.6100009, -3.0983214 51.6099762, -3.0983045 51.6098056)",,
33101436,Rosemont Avenue,residential,,False,True,259.39,"LINESTRING (-3.0945538 51.610254, -3.0946689 51.6102766, -3.0950454 51.6103506, -3.0954591 51.6103859, -3.0959873 51.6103987, -3.0965661 51.6104175, -3.097003 51.6104294, -3.0971339 51.6104317, -3.097413 51.6104468, -3.0976196 51.6104579, -3.0982761 51.6104949)",,
45766906,Elm Drive,tertiary,20 mph,False,False,58.98800000000001,"LINESTRING (-3.0945538 51.610254, -3.0943158 51.6105438, -3.094174 51.610666, -3.0941227 51.6107103)",,
"[26785432, 86985009]",Gelli Avenue,tertiary,20 mph,False,True,42.274,"LINESTRING (-3.0945538 51.610254, -3.0946972 51.6100948, -3.0948418 51.6099186)",,
86985161,Mount Road,residential,,False,True,6.376,"LINESTRING (-3.0956927 51.6120494, -3.0957209 51.6119948)",,
86985161,Mount Road,residential,,False,False,56.123000000000005,"LINESTRING (-3.0956927 51.6120494, -3.0955766 51.6122828, -3.0954818 51.6125365)",,
26785432,Gelli Avenue,tertiary,20 mph,False,False,68.65100000000001,"LINESTRING (-3.0952831 51.6091057, -3.0952497 51.6093635, -3.0952142 51.6095086, -3.0951712 51.6096045, -3.0950716 51.6096984)",,
26785432,Gelli Avenue,tertiary,20 mph,False,True,96.011,"LINESTRING (-3.0952831 51.6091057, -3.0953835 51.6085225, -3.0955211 51.6082591)",,
33101528,Woodview Road,residential,20 mph,False,False,78.24000000000001,"LINESTRING (-3.0952831 51.6091057, -3.0948737 51.6090646, -3.0944982 51.609038, -3.0941593 51.6090184)",,
33101571,Hill Street,residential,,False,True,166.42,"LINESTRING (-3.094469 51.6075138, -3.093278 51.6088149)",,
33104370,Mount Pleasant Road,residential,,False,False,200.40800000000002,"LINESTRING (-3.0982904 51.6087981, -3.0969635 51.6085388, -3.0968532 51.6085184, -3.0955211 51.6082591)",,
56751626,Moriah Hill,residential,,False,False,61.89900000000001,"LINESTRING (-3.0982904 51.6087981, -3.0981816 51.6089209, -3.0979396 51.6091939, -3.0978773 51.6092665, -3.0978738 51.609289)",,
56751626,Moriah Hill,residential,,False,True,51.06700000000001,"LINESTRING (-3.0982904 51.6087981, -3.0983412 51.6087805, -3.0984013 51.6087666, -3.0985706 51.6087342, -3.0987338 51.6087075, -3.0988639 51.6086737, -3.0989097 51.6086479, -3.0989556 51.6086164)",,
26785432,Gelli Avenue,tertiary,20 mph,False,False,96.011,"LINESTRING (-3.0955211 51.6082591, -3.0953835 51.6085225, -3.0952831 51.6091057)",,
26785432,Gelli Avenue,tertiary,20 mph,False,True,82.81800000000001,"LINESTRING (-3.0955211 51.6082591, -3.0956254 51.6080742, -3.0956769 51.6079829, -3.0958411 51.6077731, -3.0960106 51.6075812)",,
33104370,Mount Pleasant Road,residential,,False,True,200.40800000000002,"LINESTRING (-3.0955211 51.6082591, -3.0968532 51.6085184, -3.0969635 51.6085388, -3.0982904 51.6087981)",,
33104374,Priory Street,residential,,False,False,67.512,"LINESTRING (-3.0955211 51.6082591, -3.0951097 51.6081768, -3.0948174 51.6081201, -3.0945921 51.6080702)",,
33104374,Priory Street,residential,,False,True,67.512,"LINESTRING (-3.0945921 51.6080702, -3.0948174 51.6081201, -3.0951097 51.6081768, -3.0955211 51.6082591)",,
"[131493164, 33104382]","['Gelli Llwynon Crescent', 'Gelli Crescent']",residential,,False,True,186.068,"LINESTRING (-3.0973676 51.6089994, -3.0970008 51.6091181, -3.0969485 51.6091351, -3.0966154 51.6092507, -3.0964003 51.6093715, -3.0961968 51.6094985, -3.096013 51.6095919, -3.0958322 51.6096612, -3.0955449 51.6097248, -3.0953132 51.6097461, -3.0951703 51.6097464, -3.0951121 51.6097312, -3.0950716 51.6096984)",,
26785432,Gelli Avenue,tertiary,20 mph,False,False,29.339000000000002,"LINESTRING (-3.0950716 51.6096984, -3.0949822 51.6097605, -3.0949352 51.6098111, -3.0948418 51.6099186)",,
26785432,Gelli Avenue,tertiary,20 mph,False,True,68.65100000000001,"LINESTRING (-3.0950716 51.6096984, -3.0951712 51.6096045, -3.0952142 51.6095086, -3.0952497 51.6093635, -3.0952831 51.6091057)",,
"[131493164, 33104382]","['Gelli Llwynon Crescent', 'Gelli Crescent']",residential,,False,False,186.068,"LINESTRING (-3.0950716 51.6096984, -3.0951121 51.6097312, -3.0951703 51.6097464, -3.0953132 51.6097461, -3.0955449 51.6097248, -3.0958322 51.6096612, -3.096013 51.6095919, -3.0961968 51.6094985, -3.0964003 51.6093715, -3.0966154 51.6092507, -3.0969485 51.6091351, -3.0970008 51.6091181, -3.0973676 51.6089994)",,
33155001,Pine Close,residential,,False,False,37.362,"LINESTRING (-3.0968253 51.6113528, -3.0966357 51.6110381)",,
86985161,Mount Road,residential,,False,False,53.455000000000005,"LINESTRING (-3.0968253 51.6113528, -3.0966463 51.6113614, -3.0965066 51.6113767, -3.0963877 51.6114021, -3.0962789 51.6114349, -3.0961922 51.6114684, -3.096102 51.6115005)",,
86985161,Mount Road,residential,,False,True,68.337,"LINESTRING (-3.0968253 51.6113528, -3.09698 51.611348, -3.0971582 51.6113342, -3.0973069 51.6113229, -3.0974827 51.6112867, -3.0976103 51.6112485, -3.0977586 51.6111868)",,
33155016,Pine Close,residential,,False,False,58.597,"LINESTRING (-3.0973686 51.6107735, -3.0969749 51.610929, -3.0966357 51.6110381)",,
33155001,Pine Close,residential,,False,True,37.362,"LINESTRING (-3.0966357 51.6110381, -3.0968253 51.6113528)",,
33155016,Pine Close,residential,,False,False,58.79599999999999,"LINESTRING (-3.0966357 51.6110381, -3.0963801 51.6109796, -3.0961194 51.6109266, -3.0958314 51.6108647)",,
33155016,Pine Close,residential,,False,True,58.597,"LINESTRING (-3.0966357 51.6110381, -3.0969749 51.610929, -3.0973686 51.6107735)",,
33155016,Pine Close,residential,,False,True,58.79600000000001,"LINESTRING (-3.0958314 51.6108647, -3.0961194 51.6109266, -3.0963801 51.6109796, -3.0966357 51.6110381)",,
33155061,,unclassified,,False,False,102.521,"LINESTRING (-3.0941227 51.6107103, -3.0937647 51.6105578, -3.0934396 51.6104366, -3.0931268 51.6103292, -3.0928752 51.6102126)",,
45766906,Elm Drive,tertiary,20 mph,False,False,61.618,"LINESTRING (-3.0941227 51.6107103, -3.0939403 51.6108303, -3.0936399 51.6109768, -3.0934468 51.6110701)",,
45766906,Elm Drive,tertiary,20 mph,False,True,58.988,"LINESTRING (-3.0941227 51.6107103, -3.094174 51.610666, -3.0943158 51.6105438, -3.0945538 51.610254)",,
33155061,,unclassified,,False,True,102.52100000000002,"LINESTRING (-3.0928752 51.6102126, -3.0931268 51.6103292, -3.0934396 51.6104366, -3.0937647 51.6105578, -3.0941227 51.6107103)",,
45766906,Elm Drive,tertiary,20 mph,False,False,34.466,"LINESTRING (-3.0900028 51.6103705, -3.0896092 51.6101799)",,
45766906,Elm Drive,tertiary,20 mph,False,True,55.979,"LINESTRING (-3.0900028 51.6103705, -3.0906065 51.6107065)",,
33155089,Rowan Road,residential,,False,False,115.738,"LINESTRING (-3.0900028 51.6103705, -3.0898992 51.610439, -3.0898419 51.6105171, -3.0898241 51.6106006, -3.0898409 51.6106697, -3.0899152 51.6108717, -3.090001 51.6110974, -3.0900333 51.6111644, -3.0900663 51.6112326, -3.0900929 51.6113582)",,
33101491,Fairview Avenue,residential,,True,False,397.98600000000005,"LINESTRING (-3.0900929 51.6113582, -3.0901995 51.6113614, -3.0904372 51.6113815, -3.0905479 51.6113907, -3.0906585 51.6114142, -3.0909788 51.6115208, -3.0912581 51.6116138, -3.0916512 51.6117045, -3.0920005 51.6117713, -3.0923494 51.6118284, -3.0926437 51.6118541, -3.0926756 51.6118569, -3.0927155 51.6118604, -3.0932061 51.6118913, -3.0933313 51.6118989, -3.0937304 51.611923, -3.0942119 51.6119552, -3.0946373 51.6119838, -3.0951076 51.6120168, -3.0956927 51.6120494)",,
33155089,Rowan Road,residential,,False,False,33.685,"LINESTRING (-3.0900929 51.6113582, -3.090098 51.6114483, -3.0900371 51.6115509, -3.0899874 51.611595, -3.08993 51.6116295)",,
33155089,Rowan Road,residential,,False,True,115.73800000000001,"LINESTRING (-3.0900929 51.6113582, -3.0900663 51.6112326, -3.0900333 51.6111644, -3.090001 51.6110974, -3.0899152 51.6108717, -3.0898409 51.6106697, -3.0898241 51.6106006, -3.0898419 51.6105171, -3.0898992 51.610439, -3.0900028 51.6103705)",,
33155089,Rowan Road,residential,,False,True,33.685,"LINESTRING (-3.08993 51.6116295, -3.0899874 51.611595, -3.0900371 51.6115509, -3.090098 51.6114483, -3.0900929 51.6113582)",,
88884067,Holly Road,residential,20 mph,False,True,359.844,"LINESTRING (-3.08993 51.6116295, -3.0901446 51.6117651, -3.0905255 51.6119247, -3.0908908 51.612042, -3.0912287 51.6121393, -3.091526 51.6122082, -3.0918666 51.6122715, -3.0922877 51.6123278, -3.0925836 51.6123458, -3.0928423 51.6123615, -3.0934454 51.6124001, -3.0942253 51.6124475, -3.0948351 51.612473)",,
33101528,Woodview Road,residential,20 mph,False,False,65.64500000000001,"LINESTRING (-3.0941593 51.6090184, -3.0938268 51.6089799, -3.0935376 51.6089126, -3.093278 51.6088149)",,
86985519,Woodview Road,residential,,False,True,80.69800000000001,"LINESTRING (-3.0941593 51.6090184, -3.0938814 51.6090917, -3.0937678 51.6091031, -3.0936543 51.6091117, -3.0936315 51.6091103, -3.0936057 51.6091088, -3.0935572 51.6090944, -3.0935134 51.6090713, -3.0934812 51.6090468, -3.0934219 51.6089964, -3.0933837 51.6089503, -3.0933203 51.6088703, -3.093278 51.6088149)",,
33101528,Woodview Road,residential,20 mph,False,True,78.24000000000001,"LINESTRING (-3.0941593 51.6090184, -3.0944982 51.609038, -3.0948737 51.6090646, -3.0952831 51.6091057)",,
33101571,Hill Street,residential,,False,False,166.42,"LINESTRING (-3.093278 51.6088149, -3.094469 51.6075138)",,
33101528,Woodview Road,residential,20 mph,False,False,73.671,"LINESTRING (-3.093278 51.6088149, -3.0931473 51.6087768, -3.0929562 51.608698, -3.0927978 51.6086047, -3.0926534 51.6085156, -3.0925342 51.608437, -3.0924668 51.6083934)",,
33101528,Woodview Road,residential,20 mph,False,True,65.64500000000001,"LINESTRING (-3.093278 51.6088149, -3.0935376 51.6089126, -3.0938268 51.6089799, -3.0941593 51.6090184)",,
86985519,Woodview Road,residential,,False,False,80.698,"LINESTRING (-3.093278 51.6088149, -3.0933203 51.6088703, -3.0933837 51.6089503, -3.0934219 51.6089964, -3.0934812 51.6090468, -3.0935134 51.6090713, -3.0935572 51.6090944, -3.0936057 51.6091088, -3.0936315 51.6091103, -3.0936543 51.6091117, -3.0937678 51.6091031, -3.0938814 51.6090917, -3.0941593 51.6090184)",,
33156923,Fernlea,residential,,False,False,53.882000000000005,"LINESTRING (-3.1002947 51.6160221, -3.1000313 51.6158649, -3.0998484 51.6157077, -3.0998189 51.6156466)",,
33156923,Fernlea,residential,,False,True,53.882000000000005,"LINESTRING (-3.0998189 51.6156466, -3.0998484 51.6157077, -3.1000313 51.6158649, -3.1002947 51.6160221)",,
"[88884065, 88883311]",Fernlea,"['residential', 'unclassified']",,False,False,460.1640000000001,"LINESTRING (-3.0998189 51.6156466, -3.0997537 51.6156454, -3.099683 51.6156209, -3.0995383 51.6155306, -3.099175 51.6152854, -3.0989111 51.6151196, -3.0986579 51.614994, -3.0984138 51.6148978, -3.0978485 51.6147006, -3.0975679 51.6146226, -3.0973649 51.614551, -3.0972541 51.614505, -3.0971484 51.6144569, -3.0970535 51.6143954, -3.0968426 51.6142362, -3.0967117 51.6140996, -3.0966452 51.6139964, -3.0965771 51.6138612, -3.0965251 51.6137459, -3.0963867 51.6134604, -3.0962686 51.6131975, -3.0962168 51.6130823, -3.0961355 51.6129587, -3.0958797 51.6127165, -3.0957189 51.6126274)",,
88883311,Fernlea,residential,,False,True,76.80199999999999,"LINESTRING (-3.0998189 51.6156466, -3.0999503 51.6156252, -3.1001343 51.6155666, -3.1002764 51.6155026, -3.10044 51.6153571, -3.1006087 51.6151968)",,
33156939,Fernlea,residential,,False,False,83.372,"LINESTRING (-3.101653 51.6155721, -3.1010313 51.615359, -3.1007716 51.6152677, -3.1006087 51.6151968)",,
88883311,Fernlea,residential,,False,True,12.692,"LINESTRING (-3.1006087 51.6151968, -3.1007188 51.6151054)",,
33156939,Fernlea,residential,,False,True,83.372,"LINESTRING (-3.1006087 51.6151968, -3.1007716 51.6152677, -3.1010313 51.615359, -3.101653 51.6155721)",,
88883311,Fernlea,residential,,False,False,76.802,"LINESTRING (-3.1006087 51.6151968, -3.10044 51.6153571, -3.1002764 51.6155026, -3.1001343 51.6155666, -3.0999503 51.6156252, -3.0998189 51.6156466)",,
88884067,Holly Road,residential,20 mph,False,False,359.84400000000005,"LINESTRING (-3.0948351 51.612473, -3.0942253 51.6124475, -3.0934454 51.6124001, -3.0928423 51.6123615, -3.0925836 51.6123458, -3.0922877 51.6123278, -3.0918666 51.6122715, -3.091526 51.6122082, -3.0912287 51.6121393, -3.0908908 51.612042, -3.0905255 51.6119247, -3.0901446 51.6117651, -3.08993 51.6116295)",,
88884067,Holly Road,residential,20 mph,False,True,45.31,"LINESTRING (-3.0948351 51.612473, -3.0949624 51.612481, -3.095252 51.6125007, -3.0954818 51.6125365)",,
"[895867659, 895867663]",,unclassified,,False,True,306.139,"LINESTRING (-3.0948351 51.612473, -3.0947653 51.6126363, -3.0946795 51.6127662, -3.0945963 51.6129061, -3.0944225 51.6131929, -3.0943043 51.6133659, -3.0942237 51.6134591, -3.0941324 51.6135024, -3.0940626 51.6135357, -3.094009 51.613559, -3.0939821 51.613604, -3.0939821 51.6137347, -3.0939821 51.6138384, -3.0939687 51.6138985, -3.0938849 51.6139802, -3.0937421 51.6140552, -3.093618 51.6141485, -3.0935211 51.6142701, -3.0934002 51.6143426, -3.093333 51.6143951, -3.0932894 51.6144687, -3.0932683 51.6146867, -3.0932604 51.614859, -3.0932565 51.6149335)",yes,
"[88677433, 86984956, 86984957]","['Thistle Way', 'Lower Wyndham Terrace']",residential,20 mph,False,False,180.75999999999996,"LINESTRING (-3.0902226 51.6075642, -3.0902067 51.6076254, -3.0900779 51.607892, -3.0900028 51.6080385, -3.089953 51.6081709, -3.0899385 51.6082184, -3.0898419 51.6084383, -3.0897702 51.608629, -3.0897522 51.6087312, -3.0897573 51.6088214, -3.0897624 51.6089067, -3.0897753 51.608992, -3.0898048 51.6091503)",,
"[33101528, 88678313]","['Woodview Road', 'Wyndham Terrace']",residential,20 mph,False,True,83.56700000000001,"LINESTRING (-3.0902226 51.6075642, -3.0906276 51.6076255, -3.0910595 51.6076981, -3.0913839 51.6077725)",,
86984956,Thistle Way,residential,20 mph,False,False,122.87700000000001,"LINESTRING (-3.0898048 51.6091503, -3.0898705 51.6092212, -3.0899261 51.6093341, -3.0899585 51.6094422, -3.0899547 51.6095642, -3.0899556 51.6097017, -3.0899492 51.6097339, -3.089936 51.6098005, -3.0898973 51.6098767, -3.0898805 51.609912, -3.0898244 51.6099996, -3.0897328 51.6100918, -3.0896092 51.6101799)",,
"[88677433, 86984956, 86984957]","['Thistle Way', 'Lower Wyndham Terrace']",residential,20 mph,False,True,180.76,"LINESTRING (-3.0898048 51.6091503, -3.0897753 51.608992, -3.0897624 51.6089067, -3.0897573 51.6088214, -3.0897522 51.6087312, -3.0897702 51.608629, -3.0898419 51.6084383, -3.0899385 51.6082184, -3.089953 51.6081709, -3.0900028 51.6080385, -3.0900779 51.607892, -3.0902067 51.6076254, -3.0902226 51.6075642)",,
33101528,Woodview Road,residential,20 mph,False,False,101.975,"LINESTRING (-3.0924668 51.6083934, -3.0923328 51.6083078, -3.0922004 51.6082241, -3.0918688 51.608018, -3.0915757 51.6078576, -3.0913839 51.6077725)",,
33101541,Woodview Crescent,residential,20 mph,False,False,232.62700000000007,"LINESTRING (-3.0924668 51.6083934, -3.0925962 51.6082498, -3.0926942 51.6081036, -3.0928431 51.6078892, -3.0928971 51.6077927, -3.0929081 51.6077444, -3.0929121 51.6076973, -3.0929035 51.6076306, -3.0928613 51.6075738, -3.0927737 51.60752, -3.0926773 51.6074696, -3.09258 51.607423, -3.092465 51.6073929, -3.092329 51.6073656, -3.0921825 51.6073471, -3.0920685 51.6073432, -3.0919581 51.6073504, -3.0918577 51.6073746, -3.0917607 51.6074076, -3.0916767 51.6074425, -3.0916069 51.6074884, -3.0914696 51.6076429, -3.0913839 51.6077725)",,
33101528,Woodview Road,residential,20 mph,False,True,73.671,"LINESTRING (-3.0924668 51.6083934, -3.0925342 51.608437, -3.0926534 51.6085156, -3.0927978 51.6086047, -3.0929562 51.608698, -3.0931473 51.6087768, -3.093278 51.6088149)",,
"[33101528, 88678313]","['Woodview Road', 'Wyndham Terrace']",residential,20 mph,False,False,83.56700000000001,"LINESTRING (-3.0913839 51.6077725, -3.0910595 51.6076981, -3.0906276 51.6076255, -3.0902226 51.6075642)",,
33101528,Woodview Road,residential,20 mph,False,True,101.975,"LINESTRING (-3.0913839 51.6077725, -3.0915757 51.6078576, -3.0918688 51.608018, -3.0922004 51.6082241, -3.0923328 51.6083078, -3.0924668 51.6083934)",,
33101541,Woodview Crescent,residential,20 mph,False,True,232.627,"LINESTRING (-3.0913839 51.6077725, -3.0914696 51.6076429, -3.0916069 51.6074884, -3.0916767 51.6074425, -3.0917607 51.6074076, -3.0918577 51.6073746, -3.0919581 51.6073504, -3.0920685 51.6073432, -3.0921825 51.6073471, -3.092329 51.6073656, -3.092465 51.6073929, -3.09258 51.607423, -3.0926773 51.6074696, -3.0927737 51.60752, -3.0928613 51.6075738, -3.0929035 51.6076306, -3.0929121 51.6076973, -3.0929081 51.6077444, -3.0928971 51.6077927, -3.0928431 51.6078892, -3.0926942 51.6081036, -3.0925962 51.6082498, -3.0924668 51.6083934)",,
56750841,Highfield Close,residential,,False,False,118.257,"LINESTRING (-3.100095 51.6126071, -3.1003847 51.6124805, -3.1004705 51.6123073, -3.1003739 51.6116477)",,
"[599407027, 56751291]","['Church Road', 'Leydene Close']",residential,,False,"[False, True]",125.21799999999999,"LINESTRING (-3.100095 51.6126071, -3.1000143 51.612581, -3.0998268 51.6125205, -3.0996075 51.6125254, -3.0995264 51.6125272, -3.0992903 51.6126204, -3.0990972 51.6127004, -3.0992474 51.6128136, -3.0994298 51.612807, -3.0996658 51.6129003)",,
599407027,Church Road,residential,,False,True,70.025,"LINESTRING (-3.100095 51.6126071, -3.1003359 51.6127918, -3.1005028 51.6129347, -3.1007168 51.6131044)",,
56750841,Highfield Close,residential,,False,True,118.257,"LINESTRING (-3.1003739 51.6116477, -3.1004705 51.6123073, -3.1003847 51.6124805, -3.100095 51.6126071)",,
"[56751291, 599407027]","['Church Road', 'Leydene Close']",residential,,False,"[False, True]",125.21799999999999,"LINESTRING (-3.0996658 51.6129003, -3.0994298 51.612807, -3.0992474 51.6128136, -3.0990972 51.6127004, -3.0992903 51.6126204, -3.0995264 51.6125272, -3.0996075 51.6125254, -3.0998268 51.6125205, -3.1000143 51.612581, -3.100095 51.6126071)",,
33100410,Penrhiw Road,residential,,False,True,277.115,"LINESTRING (-3.0977586 51.6111868, -3.0978419 51.6112746, -3.0978747 51.6113324, -3.0978628 51.6113968, -3.0977165 51.6116894, -3.0976613 51.6118074, -3.0976052 51.6119227, -3.097114 51.6125947, -3.0967691 51.6125472, -3.0962648 51.6125405, -3.0959644 51.6125072, -3.0957391 51.6125138, -3.0957189 51.6126274)",,
86985161,Mount Road,residential,,False,False,68.337,"LINESTRING (-3.0977586 51.6111868, -3.0976103 51.6112485, -3.0974827 51.6112867, -3.0973069 51.6113229, -3.0971582 51.6113342, -3.09698 51.611348, -3.0968253 51.6113528)",,
86985161,Mount Road,residential,,False,True,46.882,"LINESTRING (-3.0977586 51.6111868, -3.0978999 51.6111163, -3.097973 51.6110685, -3.0980251 51.6110345, -3.0981387 51.6109144, -3.0981767 51.6108626)",,
56751298,Vale View,residential,,False,False,152.927,"LINESTRING (-3.0982093 51.6124882, -3.0982322 51.6124583, -3.0985177 51.6120858, -3.0985838 51.6119434, -3.0986092 51.6118207, -3.0986518 51.6116644, -3.0987806 51.6113878, -3.0988472 51.6111806)",,
