osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,tunnel
29337824,,,The Buttlands,unclassified,30 mph,False,True,53.672,"LINESTRING (0.8517783 52.9529857, 0.8518048 52.9530436, 0.8518079 52.9530505, 0.8518209 52.9534659)",,,
"[590805736, 29337587]",,,Chancery Lane,unclassified,30 mph,False,True,72.982,"LINESTRING (0.8517783 52.9529857, 0.851828 52.9529858, 0.8520257 52.9530122, 0.8522743 52.9530421, 0.8528475 52.9531085)",yes,1.5,
29298107,,,High Street,unclassified,30 mph,False,False,48.556,"LINESTRING (0.8527576 52.9535418, 0.8528475 52.9531085)",,,
29298107,,,High Street,unclassified,30 mph,False,True,89.866,"LINESTRING (0.8527576 52.9535418, 0.8526149 52.9543454)",,,
"[29337588, 29337589]","['1', '2']",,Green Dragon Lane,unclassified,30 mph,False,False,63.367999999999995,"LINESTRING (0.8527576 52.9535418, 0.8522643 52.9535135, 0.8518749 52.9534717, 0.8518209 52.9534659)",,,
29337824,,,The Buttlands,unclassified,30 mph,False,True,48.162,"LINESTRING (0.8518209 52.9534659, 0.8518385 52.9538989)",,,
"[29337588, 29337589]","['1', '2']",,Green Dragon Lane,unclassified,30 mph,False,True,63.367999999999995,"LINESTRING (0.8518209 52.9534659, 0.8518749 52.9534717, 0.8522643 52.9535135, 0.8527576 52.9535418)",,,
29337824,,,The Buttlands,unclassified,30 mph,False,False,53.672,"LINESTRING (0.8518209 52.9534659, 0.8518079 52.9530505, 0.8518048 52.9530436, 0.8517783 52.9529857)",,,
53348120,,,The Quay,tertiary,30 mph,False,False,12.287,"LINESTRING (0.8510535 52.957362, 0.8512299 52.9573317)",,,
5198469,,,The Quay,tertiary,30 mph,False,True,24.452,"LINESTRING (0.8510535 52.957362, 0.8509558 52.9573873, 0.8507007 52.9574132)",,,
29337735,,,Tunns Yard,unclassified,30 mph,False,True,128.478,"LINESTRING (0.8510535 52.957362, 0.8510388 52.9573026, 0.8510073 52.9571572, 0.8509925 52.9570009, 0.850942 52.9562093)",,,
53348122,,,Theatre Road,unclassified,30 mph,False,False,7.278,"LINESTRING (0.8510439 52.9561866, 0.850942 52.9562093)",,,
29337736,,,Clubbs Lane,unclassified,30 mph,False,False,192.30700000000002,"LINESTRING (0.8510439 52.9561866, 0.8510754 52.9561462, 0.8510707 52.9559026, 0.8510634 52.9556177, 0.8510551 52.9553471, 0.8510499 52.9551792, 0.8510261 52.9545614, 0.8509779 52.954466)",,,
53348123,,,Theatre Road,unclassified,30 mph,False,True,9.227,"LINESTRING (0.8510439 52.9561866, 0.8510849 52.9561999, 0.8511758 52.9562042)",,,
53348125,,,Two Furlong Hill,unclassified,30 mph,False,False,9.886,"LINESTRING (0.8509779 52.954466, 0.8511097 52.954426)",,,
5198470,,,Mill Road,unclassified,30 mph,False,True,76.35499999999999,"LINESTRING (0.8509779 52.954466, 0.8504264 52.9545435, 0.8498563 52.9545811)",,,
29337736,,,Clubbs Lane,unclassified,30 mph,False,True,192.307,"LINESTRING (0.8509779 52.954466, 0.8510261 52.9545614, 0.8510499 52.9551792, 0.8510551 52.9553471, 0.8510634 52.9556177, 0.8510707 52.9559026, 0.8510754 52.9561462, 0.8510439 52.9561866)",,,
29337823,,,The Buttlands,unclassified,30 mph,False,False,37.296,"LINESTRING (0.8518385 52.9538989, 0.8512825 52.9538816)",,,
29337824,,,The Buttlands,unclassified,30 mph,False,False,48.162,"LINESTRING (0.8518385 52.9538989, 0.8518209 52.9534659)",,,
29337824,,,The Buttlands,unclassified,30 mph,False,True,44.163,"LINESTRING (0.8518385 52.9538989, 0.8518194 52.9542959)",,,
29337824,,,The Buttlands,unclassified,30 mph,False,False,22.331000000000003,"LINESTRING (0.8514552 52.9528544, 0.8513828 52.9528517, 0.8512818 52.9528576, 0.8511883 52.9528654, 0.8511657 52.9528702, 0.851127 52.9528783)",,,
29337824,,,The Buttlands,unclassified,30 mph,False,True,26.403999999999996,"LINESTRING (0.8514552 52.9528544, 0.8516 52.9528969, 0.8516863 52.9529338, 0.8517396 52.9529566, 0.8517783 52.9529857)",,,
"[165079434, 713066159]",1,,The Buttlands,unclassified,30 mph,False,True,30.525000000000002,"LINESTRING (0.8514552 52.9528544, 0.8514337 52.9528339, 0.8512917 52.952743, 0.8512422 52.9527174, 0.8511327 52.952662)",,5.0,
29337824,,,The Buttlands,unclassified,30 mph,False,True,22.331000000000003,"LINESTRING (0.851127 52.9528783, 0.8511657 52.9528702, 0.8511883 52.9528654, 0.8512818 52.9528576, 0.8513828 52.9528517, 0.8514552 52.9528544)",,,
53348102,,,The Buttlands,unclassified,30 mph,False,False,111.08,"LINESTRING (0.851127 52.9528783, 0.8511011 52.952905, 0.8510601 52.9534073, 0.8510512 52.9538724)",,,
53348114,1,,Plummers Hill,unclassified,30 mph,False,False,24.238999999999997,"LINESTRING (0.851127 52.9528783, 0.8511133 52.9528534, 0.8511327 52.952662)",,4.5,
29337824,,,The Buttlands,unclassified,30 mph,False,False,44.163,"LINESTRING (0.8518194 52.9542959, 0.8518385 52.9538989)",,,
53348126,,,Station Road,unclassified,30 mph,False,False,23.851,"LINESTRING (0.8518194 52.9542959, 0.8521723 52.9543243)",,,
53348126,,,Station Road,unclassified,30 mph,False,True,19.541,"LINESTRING (0.8518194 52.9542959, 0.8516788 52.9542894, 0.8515309 52.9543068)",,,
29337823,,,The Buttlands,unclassified,30 mph,False,True,37.296,"LINESTRING (0.8512825 52.9538816, 0.8518385 52.9538989)",,,
29337825,,,The Buttlands,unclassified,30 mph,False,False,15.529,"LINESTRING (0.8512825 52.9538816, 0.8510512 52.9538724)",,,
29337823,,,The Buttlands,unclassified,30 mph,False,False,55.791,"LINESTRING (0.8512825 52.9538816, 0.8512757 52.9539615, 0.8512443 52.9543306, 0.8512608 52.9543818)",,,
53348125,,,Two Furlong Hill,unclassified,30 mph,False,True,9.886,"LINESTRING (0.8511097 52.954426, 0.8509779 52.954466)",,,
53348126,,,Station Road,unclassified,30 mph,False,False,11.252,"LINESTRING (0.8511097 52.954426, 0.8512608 52.9543818)",,,
53348102,,,The Buttlands,unclassified,30 mph,False,True,63.05799999999999,"LINESTRING (0.8511097 52.954426, 0.8510266 52.954338, 0.8510272 52.954325, 0.8510411 52.9540043, 0.8510448 52.9539565, 0.8510512 52.9538724)",,,
29337825,,,The Buttlands,unclassified,30 mph,False,True,15.529,"LINESTRING (0.8510512 52.9538724, 0.8512825 52.9538816)",,,
53348102,,,The Buttlands,unclassified,30 mph,False,False,63.05799999999999,"LINESTRING (0.8510512 52.9538724, 0.8510448 52.9539565, 0.8510411 52.9540043, 0.8510272 52.954325, 0.8510266 52.954338, 0.8511097 52.954426)",,,
53348102,,,The Buttlands,unclassified,30 mph,False,True,111.07999999999998,"LINESTRING (0.8510512 52.9538724, 0.8510601 52.9534073, 0.8511011 52.952905, 0.851127 52.9528783)",,,
85620279,,,Dogger Lane,residential,30 mph,False,True,149.70999999999998,"LINESTRING (0.8467315 52.9562506, 0.8466862 52.9563178, 0.8466768 52.9569221, 0.84667 52.9575916)",yes,2.9,
487132061,,,Bases Lane,residential,30 mph,False,True,86.26,"LINESTRING (0.8467315 52.9562506, 0.8466406 52.9562814, 0.8454578 52.9563046)",,,
"[53348124, 1075761542]",1,,Theatre Road,unclassified,30 mph,False,True,41.235,"LINESTRING (0.8467315 52.9562506, 0.8467841 52.9562725, 0.8468528 52.9562854, 0.8469585 52.9562887, 0.8473323 52.9562856)",,,
"[1075761544, 1075761545, 25539336, 1075761543]","['1', '2']",,Park Road,residential,30 mph,False,True,170.84499999999994,"LINESTRING (0.8467315 52.9562506, 0.8466889 52.9562208, 0.8466769 52.9561822, 0.8466752 52.9561239, 0.8466687 52.9559074, 0.8466551 52.9554703, 0.8466393 52.9551447, 0.8466368 52.9550307, 0.8466597 52.9549557, 0.8466905 52.9548831, 0.8467185 52.9547603, 0.8467279 52.9547299)",,,
53348114,1,,Plummers Hill,unclassified,30 mph,False,True,24.238999999999997,"LINESTRING (0.8511327 52.952662, 0.8511133 52.9528534, 0.851127 52.9528783)",,4.5,
"[165079434, 713066159]",1,,The Buttlands,unclassified,30 mph,False,False,30.525000000000002,"LINESTRING (0.8511327 52.952662, 0.8512422 52.9527174, 0.8512917 52.952743, 0.8514337 52.9528339, 0.8514552 52.9528544)",,5.0,
374549110,,,Plummers Hill,unclassified,30 mph,False,False,105.467,"LINESTRING (0.8511327 52.952662, 0.8511025 52.9525968, 0.850944 52.9524629, 0.8508507 52.9523999, 0.8507981 52.9523696, 0.8507659 52.9523511, 0.8507105 52.9523007, 0.8506933 52.9519889, 0.8506561 52.9518014)",,,
374549110,,,Plummers Hill,unclassified,30 mph,False,True,105.467,"LINESTRING (0.8506561 52.9518014, 0.8506933 52.9519889, 0.8507105 52.9523007, 0.8507659 52.9523511, 0.8507981 52.9523696, 0.8508507 52.9523999, 0.850944 52.9524629, 0.8511025 52.9525968, 0.8511327 52.952662)",,,
53348116,2,A149,Burnt Street,primary,20 mph,False,False,159.61100000000002,"LINESTRING (0.8510957 52.9516245, 0.8517972 52.9515693, 0.8519501 52.9515573, 0.8527306 52.9514873, 0.8528041 52.9514807, 0.8530864 52.9514419, 0.8534444 52.9513909)",,,
"[5089676, 53348117]",2,A149,Burnt Street,primary,20 mph,False,True,78.247,"LINESTRING (0.8510957 52.9516245, 0.850629 52.9516934, 0.849978 52.9518265)",,,
53348122,,,Theatre Road,unclassified,30 mph,False,True,7.278,"LINESTRING (0.850942 52.9562093, 0.8510439 52.9561866)",,,
29337735,,,Tunns Yard,unclassified,30 mph,False,False,128.478,"LINESTRING (0.850942 52.9562093, 0.8509925 52.9570009, 0.8510073 52.9571572, 0.8510388 52.9573026, 0.8510535 52.957362)",,,
53348124,,,Theatre Road,unclassified,30 mph,False,False,46.805,"LINESTRING (0.850942 52.9562093, 0.8503148 52.9562725, 0.8502538 52.9562815)",,,
53348123,,,Theatre Road,unclassified,30 mph,False,True,25.339,"LINESTRING (0.8511758 52.9562042, 0.8515523 52.9561822)",,,
53348123,,,Theatre Road,unclassified,30 mph,False,False,9.227,"LINESTRING (0.8511758 52.9562042, 0.8510849 52.9561999, 0.8510439 52.9561866)",,,
"[53348121, 641983387, 626028215]",,,Red Lion Yard,residential,30 mph,False,True,125.959,"LINESTRING (0.8511758 52.9562042, 0.8512146 52.9568263, 0.8512151 52.9568834, 0.8512253 52.9569466, 0.851193 52.9570014, 0.8511987 52.9571802, 0.8512299 52.9573317)",,,building_passage
53348120,,,The Quay,tertiary,30 mph,False,False,19.367,"LINESTRING (0.8512299 52.9573317, 0.8515134 52.9572975)",,,
53348120,,,The Quay,tertiary,30 mph,False,True,12.287,"LINESTRING (0.8512299 52.9573317, 0.8510535 52.957362)",,,
"[53348121, 641983387, 626028215]",,,Red Lion Yard,residential,30 mph,False,False,125.959,"LINESTRING (0.8512299 52.9573317, 0.8511987 52.9571802, 0.851193 52.9570014, 0.8512253 52.9569466, 0.8512151 52.9568834, 0.8512146 52.9568263, 0.8511758 52.9562042)",,,building_passage
5198468,,,The Quay,tertiary,30 mph,False,True,23.465,"LINESTRING (0.8503526 52.9574368, 0.8507007 52.9574132)",,,
85620228,,,The Glebe,residential,30 mph,False,True,129.098,"LINESTRING (0.8503526 52.9574368, 0.8503039 52.9563684, 0.8502874 52.9563305, 0.8502538 52.9562815)",,,
131895623,,,Freeman Street,tertiary,30 mph,False,False,140.513,"LINESTRING (0.8503526 52.9574368, 0.8502782 52.9574419, 0.8491047 52.9575004, 0.8489862 52.9575059, 0.848262 52.9575403)",,,
5133795,2,A149,Two Furlong Hill,primary,30 mph,False,True,278.514,"LINESTRING (0.8464051 52.9546067, 0.8465424 52.9544913, 0.8466295 52.9543883, 0.8466747 52.9542679, 0.8467099 52.9539565, 0.8467573 52.9536346, 0.8469019 52.9522796, 0.8469119 52.9521491)",,,
5198470,,,Mill Road,unclassified,30 mph,False,False,26.159,"LINESTRING (0.8464051 52.9546067, 0.8465026 52.954668, 0.846604 52.9547062, 0.8467279 52.9547299)",,,
83891320,,,Shop Lane,residential,30 mph,False,False,38.793,"LINESTRING (0.8531079 52.9558472, 0.853687 52.9558454)",,,
83891318,,,Bolts Close,unclassified,30 mph,False,True,163.32000000000002,"LINESTRING (0.8531079 52.9558472, 0.8531067 52.9558161, 0.8531158 52.955223, 0.8531268 52.954761, 0.8530966 52.9546025, 0.8531342 52.9543807)",,,
83891321,,,Croft Yard,unclassified,30 mph,False,False,134.261,"LINESTRING (0.8531079 52.9558472, 0.8531304 52.9563492, 0.8531097 52.9564883, 0.8530849 52.9570537)",,,
83891320,,,Shop Lane,residential,30 mph,False,True,26.225,"LINESTRING (0.8541802 52.9558561, 0.8537889 52.9558487)",,,
85620209,,,Standard Road,tertiary,30 mph,False,False,78.475,"LINESTRING (0.8541802 52.9558561, 0.8542775 52.9551528)",,,
85620209,,,Standard Road,tertiary,30 mph,False,True,121.407,"LINESTRING (0.8541802 52.9558561, 0.8541851 52.9561605, 0.8541186 52.9564489, 0.8542192 52.9568116, 0.8541669 52.9569362)",,,
29309440,,A149,Warham Road,primary,30 mph,False,True,32.257,"LINESTRING (0.8579433 52.9505256, 0.8574741 52.9505907)",,,
"[530989608, 29309439]",1,A149,Church Street,primary,"['20 mph', '30 mph']",False,False,185.162,"LINESTRING (0.8543239 52.9511759, 0.8544145 52.9511546, 0.8553338 52.9509375, 0.8554137 52.9509186, 0.8556016 52.9508742, 0.8559581 52.9507902, 0.8562682 52.9507484, 0.8563314 52.9507399, 0.8568852 52.9506601, 0.8569404 52.9506521)",,,
29309439,1,A149,Church Street,primary,20 mph,False,True,63.6,"LINESTRING (0.8543239 52.9511759, 0.8542774 52.9511873, 0.854174 52.9512127, 0.8535192 52.9513761, 0.8534444 52.9513909)",,,
"[85619633, 498071510]",,,Flint Drift,residential,none,False,False,51.073,"LINESTRING (0.8497817 52.951383, 0.8499154 52.9517139, 0.849978 52.9518265)",,,
"[5089676, 53348117]",2,A149,Burnt Street,primary,20 mph,False,False,78.247,"LINESTRING (0.849978 52.9518265, 0.850629 52.9516934, 0.8510957 52.9516245)",,,
