osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction
77628220,False,2,Arthur Street,residential,20 mph,True,57.433,"LINESTRING (-4.9370401 51.6957884, -4.9374794 51.6953495)",,
935270152,False,,,residential,,True,123.404,"LINESTRING (-4.9370401 51.6957884, -4.9375057 51.6959614, -4.9378228 51.6961783, -4.9380923 51.6963627, -4.9383638 51.6965221)",,
77628220,False,2,Arthur Street,residential,20 mph,True,165.677,"LINESTRING (-4.9363886 51.6972226, -4.9370401 51.6957884)",,
935270151,False,,,residential,,False,18.28,"LINESTRING (-4.9363886 51.6972226, -4.9365297 51.6973618)",,
101351023,False,2,Canterbury Road,residential,20 mph,False,89.559,"LINESTRING (-4.9363886 51.6972226, -4.9355833 51.6971171, -4.9354373 51.6971152, -4.9351585 51.697225)",,
101351023,False,2,Canterbury Road,residential,20 mph,True,89.559,"LINESTRING (-4.9351585 51.697225, -4.9354373 51.6971152, -4.9355833 51.6971171, -4.9363886 51.6972226)",,
1030673809,False,,Tremeyrick Street,residential,,True,126.669,"LINESTRING (-4.9374643 51.6975155, -4.9383638 51.6965221)",,
77628221,False,2,Glenview Avenue,residential,20 mph,False,71.71300000000001,"LINESTRING (-4.9374643 51.6975155, -4.9370399 51.6973475, -4.9369302 51.6973186, -4.9367906 51.6973072, -4.9366598 51.6973249, -4.9365297 51.6973618)",,
1030673809,False,,Tremeyrick Street,residential,,False,43.213,"LINESTRING (-4.9374643 51.6975155, -4.9372951 51.6977033, -4.9372473 51.6977584, -4.9372119 51.6978176, -4.9371913 51.6978637)",,
77628221,False,2,Glenview Avenue,residential,20 mph,False,104.415,"LINESTRING (-4.9365297 51.6973618, -4.9353035 51.6979133)",,
935270151,False,,,residential,,True,18.28,"LINESTRING (-4.9365297 51.6973618, -4.9363886 51.6972226)",,
77628221,False,2,Glenview Avenue,residential,20 mph,True,71.71300000000001,"LINESTRING (-4.9365297 51.6973618, -4.9366598 51.6973249, -4.9367906 51.6973072, -4.9369302 51.6973186, -4.9370399 51.6973475, -4.9374643 51.6975155)",,
77628221,False,2,Glenview Avenue,residential,20 mph,True,167.469,"LINESTRING (-4.9337441 51.6976037, -4.9339918 51.6981855, -4.9340578 51.6982152, -4.934668 51.6981674, -4.9347954 51.6981424, -4.934906 51.6981006, -4.9353035 51.6979133)",,
4641840,False,2,London Road,trunk,20 mph,True,16.045,"LINESTRING (-4.9387949 51.6960726, -4.9390182 51.6961134)",A4139,
1030673809,False,,Tremeyrick Street,residential,,False,58.147,"LINESTRING (-4.9387949 51.6960726, -4.9383638 51.6965221)",,
102289309,False,2,London Road,trunk,20 mph,False,121.74100000000001,"LINESTRING (-4.9387949 51.6960726, -4.9383478 51.6957648, -4.9378098 51.6954874, -4.9374794 51.6953495)",A4139,
77628224,False,2,Charles Thomas Avenue,residential,20 mph,False,95.126,"LINESTRING (-4.9343401 51.6959402, -4.9341773 51.6959842, -4.933775 51.6959929, -4.933328 51.6961874, -4.9330805 51.6962225)",,
77628224,False,2,Charles Thomas Avenue,residential,20 mph,True,124.586,"LINESTRING (-4.9343401 51.6959402, -4.9343062 51.6958942, -4.9342848 51.6958412, -4.9342848 51.695789, -4.9343587 51.6954922, -4.93448 51.6951388, -4.9345012 51.6951062, -4.9345234 51.6950827, -4.9345977 51.6949938, -4.9346236 51.6949559, -4.9346549 51.6948601)",,
77628225,False,2,Donovan Reed Gardens,residential,20 mph,False,183.84300000000002,"LINESTRING (-4.9343401 51.6959402, -4.9344018 51.6959771, -4.9344627 51.6960034, -4.934518 51.6960193, -4.9345924 51.6960341, -4.9347 51.6960442, -4.934859 51.6960597, -4.9349318 51.6960764, -4.9350073 51.6961058, -4.9350795 51.6961481, -4.9351368 51.6961958, -4.9351802 51.6962408, -4.9352195 51.6962998, -4.9352645 51.6964239, -4.9352843 51.6964873, -4.9352967 51.6965495, -4.9352923 51.6966232, -4.9352701 51.6966637, -4.9352354 51.6966978, -4.9351818 51.6967335, -4.9351334 51.6967604, -4.9350932 51.6967773, -4.9350393 51.6967861, -4.9347534 51.6967888, -4.934402 51.6967912)",,
77628227,False,2,,residential,20 mph,False,43.421,"LINESTRING (-4.9330805 51.6962225, -4.9329417 51.6958416)",,
77628224,False,2,Charles Thomas Avenue,residential,20 mph,True,95.126,"LINESTRING (-4.9330805 51.6962225, -4.933328 51.6961874, -4.933775 51.6959929, -4.9341773 51.6959842, -4.9343401 51.6959402)",,
1208294382,False,2,Donovan Reed Gardens,residential,20 mph,False,7.284,"LINESTRING (-4.934402 51.6967912, -4.9344006 51.6967257)",,
1208294382,False,2,Donovan Reed Gardens,residential,20 mph,True,8.007,"LINESTRING (-4.934402 51.6967912, -4.9344036 51.6968632)",,
77628225,False,2,Donovan Reed Gardens,residential,20 mph,True,183.84299999999996,"LINESTRING (-4.934402 51.6967912, -4.9347534 51.6967888, -4.9350393 51.6967861, -4.9350932 51.6967773, -4.9351334 51.6967604, -4.9351818 51.6967335, -4.9352354 51.6966978, -4.9352701 51.6966637, -4.9352923 51.6966232, -4.9352967 51.6965495, -4.9352843 51.6964873, -4.9352645 51.6964239, -4.9352195 51.6962998, -4.9351802 51.6962408, -4.9351368 51.6961958, -4.9350795 51.6961481, -4.9350073 51.6961058, -4.9349318 51.6960764, -4.934859 51.6960597, -4.9347 51.6960442, -4.9345924 51.6960341, -4.934518 51.6960193, -4.9344627 51.6960034, -4.9344018 51.6959771, -4.9343401 51.6959402)",,
77628227,False,2,,residential,20 mph,True,43.421,"LINESTRING (-4.9329417 51.6958416, -4.9330805 51.6962225)",,
