osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access
"[661852777, 661852780, 80353789]",True,"['2', '3', '4']",A34,Queensway,trunk,30 mph,False,178.41600000000003,"LINESTRING (-2.1183858 52.8097231, -2.1183465 52.8096439, -2.1183232 52.8095848, -2.1182968 52.8095316, -2.1182669 52.8095028, -2.1182271 52.8094719, -2.118177 52.809444, -2.1181239 52.809416, -2.118019 52.8093784, -2.1179035 52.8093581, -2.1177232 52.809338, -2.1176077 52.8093408, -2.1175028 52.8093446, -2.1172931 52.8093544, -2.1169183 52.8094221, -2.1165827 52.8095004, -2.1163389 52.809547, -2.1161411 52.8095731)",,,
"[202352577, 131505739]",False,3,,Gaol Square,trunk,30 mph,True,13.628,"LINESTRING (-2.1183858 52.8097231, -2.1183713 52.809748, -2.1183831 52.809792, -2.118396 52.809843)",circular,,
289192719,False,3,,Gaol Square,trunk,30 mph,False,66.578,"LINESTRING (-2.1183858 52.8097231, -2.1184804 52.8094563, -2.1185736 52.809287, -2.1186288 52.8092133, -2.1186837 52.8091556)",circular,,
289192712,True,3,A34,Queensway,trunk,30 mph,False,11.168,"LINESTRING (-2.1176437 52.8092222, -2.1178087 52.8092104)",,,
71042981,False,,A518,,trunk,30 mph,True,74.262,"LINESTRING (-2.115378 52.8039253, -2.1152745 52.80392, -2.1151454 52.8038936, -2.114425 52.8036046)",,,
421641930,False,,A518,Newport Road,trunk,30 mph,True,65.348,"LINESTRING (-2.115378 52.8039253, -2.1154789 52.8039074, -2.1162644 52.8036856)",,,
421641930,False,,A518,Newport Road,trunk,30 mph,True,10.414,"LINESTRING (-2.1162644 52.8036856, -2.1164083 52.8036509)",,,
8030524,False,,,Friars' Road,residential,,False,161.508,"LINESTRING (-2.1162644 52.8036856, -2.1162322 52.8036233, -2.1162093 52.8035868, -2.116191 52.8034504, -2.1164211 52.8023167, -2.116435 52.8022481)",,,
421641930,False,,A518,Newport Road,trunk,30 mph,False,65.348,"LINESTRING (-2.1162644 52.8036856, -2.1154789 52.8039074, -2.115378 52.8039253)",,,
80415314,True,,,Espley's Yard,unclassified,,False,107.276,"LINESTRING (-2.1174199 52.8034348, -2.1174645 52.8035187, -2.1174904 52.8038555, -2.1174727 52.8039015, -2.1174377 52.8039273, -2.1168003 52.8040805, -2.1167272 52.80408)",,,
421641930,False,,A518,Newport Road,trunk,30 mph,False,72.131,"LINESTRING (-2.1174199 52.8034348, -2.1168304 52.8035561, -2.1164083 52.8036509)",,,
"[421641921, 421641930, 421641932, 421641936, 289192990]",False,,A518,Newport Road,trunk,30 mph,True,187.598,"LINESTRING (-2.1174199 52.8034348, -2.1178521 52.8033527, -2.1180312 52.8033122, -2.1184107 52.8032341, -2.1184859 52.8032197, -2.1188702 52.8031468, -2.1189876 52.8031239, -2.1191449 52.8030908, -2.1193513 52.8030572, -2.1193669 52.8030549, -2.120075 52.8029166)",,,
71042984,True,,A518,Wolverhampton Road,trunk,30 mph,False,29.691,"LINESTRING (-2.1140825 52.8030753, -2.1142424 52.8033242)",,,
289192989,True,3,,Queensway Island,trunk,30 mph,False,51.849000000000004,"LINESTRING (-2.1140825 52.8030753, -2.1140464 52.8032523, -2.1139641 52.8033851, -2.113849 52.8035136)",circular,,
81227767,False,,,The Oval,residential,,False,49.707,"LINESTRING (-2.1112527 52.8035081, -2.1107402 52.8033548, -2.1106025 52.803297)",,,
14306395,False,,,Lichfield Court,residential,,True,59.897,"LINESTRING (-2.1106025 52.803297, -2.1107833 52.8032011, -2.1108671 52.8030958, -2.1107684 52.8029748, -2.1107031 52.8029365, -2.1106004 52.8028763)",,,
81227767,False,,,The Oval,residential,,False,179.537,"LINESTRING (-2.1106025 52.803297, -2.1103433 52.8031603, -2.1101157 52.8030054, -2.11 52.8029106, -2.1099173 52.8027997, -2.1098837 52.8026539, -2.1099021 52.8025445, -2.1099634 52.8024263, -2.1100296 52.8023601, -2.1100757 52.802314, -2.1105138 52.801953)",,,
81227767,False,,,The Oval,residential,,True,49.707,"LINESTRING (-2.1106025 52.803297, -2.1107402 52.8033548, -2.1112527 52.8035081)",,,
80297239,False,2,A34,Lichfield Road,trunk,30 mph,True,145.714,"LINESTRING (-2.1105138 52.801953, -2.1116748 52.8024589, -2.1120069 52.8026036, -2.1122103 52.8026923, -2.1122719 52.8027195)",,,
81227767,False,,,The Oval,residential,,True,179.537,"LINESTRING (-2.1105138 52.801953, -2.1100757 52.802314, -2.1100296 52.8023601, -2.1099634 52.8024263, -2.1099021 52.8025445, -2.1098837 52.8026539, -2.1099173 52.8027997, -2.11 52.8029106, -2.1101157 52.8030054, -2.1103433 52.8031603, -2.1106025 52.803297)",,,
"[21119808, 21119803, 59918334]",False,,A518,Newport Road,trunk,30 mph,True,233.195,"LINESTRING (-2.120075 52.8029166, -2.1208642 52.8027695, -2.1218104 52.8025484, -2.1227087 52.8023355, -2.1229047 52.802289, -2.1233275 52.8021903)",,yes,
55215362,False,2,A5187,Station Road,trunk,30 mph,False,145.10399999999998,"LINESTRING (-2.120075 52.8029166, -2.1201801 52.8030969, -2.1202798 52.8031979, -2.1203885 52.8032648, -2.1212641 52.8036851, -2.1212974 52.8037015, -2.1215453 52.8038347)",,,
"[421641921, 421641930, 421641932, 421641936, 289192990]",False,,A518,Newport Road,trunk,30 mph,False,187.598,"LINESTRING (-2.120075 52.8029166, -2.1193669 52.8030549, -2.1193513 52.8030572, -2.1191449 52.8030908, -2.1189876 52.8031239, -2.1188702 52.8031468, -2.1184859 52.8032197, -2.1184107 52.8032341, -2.1180312 52.8033122, -2.1178521 52.8033527, -2.1174199 52.8034348)",,,
"[152111115, 217786898, 952703163, 13086620]",True,2,,Bridge Street,tertiary,,False,92.607,"LINESTRING (-2.1162482 52.8051369, -2.1161476 52.8050291, -2.1159906 52.8048038, -2.1159842 52.8047951, -2.1159169 52.8046823, -2.1159115 52.8046744, -2.1157026 52.8043732)",,yes,
"[484629490, 20938711]",False,2,,Mill Bank,tertiary,,True,178.85499999999996,"LINESTRING (-2.1162482 52.8051369, -2.1163635 52.8050915, -2.1164782 52.8050307, -2.1167695 52.8048493, -2.1170711 52.8047271, -2.1171285 52.8047075, -2.1174122 52.8046174, -2.1176506 52.8045591, -2.1180358 52.8044789, -2.1181921 52.8044641, -2.1184032 52.8044611, -2.1185697 52.8044785)",,,
55215363,False,,,Railway Street,unclassified,,False,100.259,"LINESTRING (-2.122123 52.8043604, -2.1222828 52.8043299, -2.1224149 52.8043259, -2.1224964 52.8043361, -2.122574 52.8043526, -2.1226308 52.80438, -2.122943 52.8045307, -2.1233396 52.8047645)",,,
131505758,False,2,A5187,Victoria Road,trunk,30 mph,False,68.272,"LINESTRING (-2.122123 52.8043604, -2.1220384 52.8044459, -2.1219254 52.8045204, -2.1218698 52.8045588, -2.1218029 52.8045991, -2.1216947 52.8046699, -2.1214771 52.8047891, -2.1214374 52.8048091)",,,
365969307,False,2,A5187,Station Road,trunk,30 mph,True,30.378,"LINESTRING (-2.122123 52.8043604, -2.1220806 52.8042208, -2.1220046 52.8041199, -2.1219857 52.804103)",,,
"[130472795, 130471117, 131505758]",False,2,A5187,Victoria Road,trunk,30 mph,False,57.742000000000004,"LINESTRING (-2.1214374 52.8048091, -2.1213774 52.8048357, -2.1210987 52.8049916, -2.1210669 52.8050081, -2.1209871 52.8050593, -2.1209175 52.8051204, -2.1208709 52.8051898)",,yes,
131505758,False,2,A5187,Victoria Road,trunk,30 mph,True,68.272,"LINESTRING (-2.1214374 52.8048091, -2.1214771 52.8047891, -2.1216947 52.8046699, -2.1218029 52.8045991, -2.1218698 52.8045588, -2.1219254 52.8045204, -2.1220384 52.8044459, -2.122123 52.8043604)",,,
596029305,False,,,South Street,unclassified,,True,160.734,"LINESTRING (-2.1214374 52.8048091, -2.1215342 52.8048752, -2.1224219 52.8055226, -2.1225151 52.805471, -2.1225908 52.8054536, -2.1226627 52.8054547, -2.1227456 52.8054844, -2.1230843 52.8056887)",,,
14306395,False,,,Lichfield Court,residential,,False,59.897000000000006,"LINESTRING (-2.1106004 52.8028763, -2.1107031 52.8029365, -2.1107684 52.8029748, -2.1108671 52.8030958, -2.1107833 52.8032011, -2.1106025 52.803297)",,,
289197488,True,3,,Queensway Island,trunk,30 mph,False,35.605,"LINESTRING (-2.1122861 52.8034116, -2.1125259 52.8031261)",circular,,
14306407,True,,,Lichfield Road,unclassified,,False,161.14499999999998,"LINESTRING (-2.1122861 52.8034116, -2.1125174 52.80324, -2.1127457 52.8030918, -2.1128386 52.8030373, -2.1129004 52.8030064, -2.1129727 52.8029957, -2.1130762 52.803011, -2.1133347 52.8031086, -2.1137368 52.8032605, -2.1137968 52.8033147, -2.1138162 52.803367, -2.1138304 52.8034416, -2.1138012 52.8035647)",,,
43246413,True,2,B5066,Gaol Road,secondary,30 mph,False,29.281999999999996,"LINESTRING (-2.1183102 52.8103057, -2.1183059 52.8100998, -2.1183159 52.8100427)",,,
43246413,True,2,B5066,Gaol Road,secondary,30 mph,False,22.849,"LINESTRING (-2.1183159 52.8100427, -2.118396 52.809843)",,,
80353770,False,,,Red Lion Street,residential,,True,24.026,"LINESTRING (-2.1183159 52.8100427, -2.1182295 52.8100054, -2.1179847 52.8100397)",,,
"[202352577, 131505739]",False,3,,Gaol Square,trunk,30 mph,False,13.628000000000002,"LINESTRING (-2.118396 52.809843, -2.1183831 52.809792, -2.1183713 52.809748, -2.1183858 52.8097231)",circular,,
289191611,False,3,,Snow Hill,trunk,30 mph,True,39.015,"LINESTRING (-2.118396 52.809843, -2.1184222 52.8099038, -2.1184541 52.8099509, -2.1184812 52.8099754, -2.1186346 52.8100539, -2.1187679 52.8100845)",circular,,
289197487,True,,,Cope Street,tertiary,,False,67.884,"LINESTRING (-2.1132004 52.8057555, -2.1132015 52.805841, -2.1132174 52.8059726, -2.1132293 52.8061232, -2.1132166 52.8062163, -2.1132019 52.8062782, -2.1131704 52.8063624)",,,
20938707,True,,,Eastgate Street,tertiary,,False,62.333,"LINESTRING (-2.1131704 52.8063624, -2.1131105 52.8064011, -2.1130267 52.8064292, -2.1129441 52.8064354, -2.1125347 52.8063545, -2.1123133 52.8063171)",,,
21119788,True,,,Eastgate Street,unclassified,,False,85.565,"LINESTRING (-2.1131704 52.8063624, -2.1131916 52.8064286, -2.1132167 52.8064566, -2.1132764 52.8064849, -2.1139082 52.8065653, -2.1141995 52.8066189, -2.1142753 52.8066389)",,,
21119783,True,,,Malt Mill Lane,unclassified,,False,39.841,"LINESTRING (-2.116295 52.8078396, -2.1162732 52.8078956, -2.1160309 52.8081583)",,,
21119785,True,,,North Walls,unclassified,,False,68.632,"LINESTRING (-2.1160309 52.8081583, -2.1160304 52.808188, -2.1160423 52.8082113, -2.1160741 52.8082386, -2.1162617 52.8083149, -2.1165468 52.8084449, -2.1166631 52.8084994, -2.1167594 52.8085657)",,,
80353772,True,,,North Walls,unclassified,20 mph,False,326.228,"LINESTRING (-2.1160309 52.8081583, -2.1159779 52.8081671, -2.1159296 52.8081699, -2.1158985 52.8081647, -2.1154828 52.8080544, -2.1147737 52.807863, -2.114711 52.8078442, -2.1144641 52.8077613, -2.1142402 52.8076696, -2.1140156 52.8075525, -2.1136065 52.8073189, -2.1133876 52.8072276, -2.1131629 52.8071599, -2.1124254 52.8070094, -2.1117528 52.806873)",,,
80353773,True,,,North Walls,unclassified,,False,15.002,"LINESTRING (-2.1167594 52.8085657, -2.1168853 52.8086771)",,,
21119781,True,,,Salter Street,unclassified,,False,147.577,"LINESTRING (-2.1167594 52.8085657, -2.1172965 52.808242, -2.1173295 52.8081936, -2.1173386 52.8081638, -2.117343 52.8081285, -2.1173339 52.8080879, -2.1173188 52.8080494, -2.1172954 52.8080348, -2.1172636 52.8080301, -2.1170985 52.8080387, -2.1169896 52.8080334, -2.1168746 52.8080123, -2.1166916 52.807947, -2.116295 52.8078396)",,,
289090583,True,,,Eastgate Street,unclassified,,False,9.662,"LINESTRING (-2.1115532 52.8062442, -2.1114115 52.8062296)",,,
80562866,True,,,North Walls,tertiary,,False,80.938,"LINESTRING (-2.1115532 52.8062442, -2.1114882 52.8062677, -2.1114705 52.806283, -2.1114647 52.8063024, -2.111466 52.8063374, -2.1118096 52.8067061, -2.111836 52.8067501, -2.1118373 52.8067783, -2.1118306 52.8068055, -2.1117974 52.806844, -2.1117528 52.806873)",,,
80353780,True,,,Eastgate Street,unclassified,,False,23.477,"LINESTRING (-2.1114115 52.8062296, -2.1113228 52.8062408, -2.1112599 52.8062586, -2.1112302 52.8062719, -2.111108 52.8063268)",,,
289090582,True,,,Eastgate Street,unclassified,,False,40.294000000000004,"LINESTRING (-2.1114115 52.8062296, -2.1113553 52.8062071, -2.1113442 52.8061817, -2.111337 52.8061651, -2.1113217 52.8061146, -2.111325 52.8060555, -2.1113412 52.8060263, -2.1113623 52.8059894, -2.1113962 52.8059508, -2.1114559 52.8059104)",,,
"[484629490, 20938711]",False,2,,Mill Bank,tertiary,,False,178.85499999999996,"LINESTRING (-2.1185697 52.8044785, -2.1184032 52.8044611, -2.1181921 52.8044641, -2.1180358 52.8044789, -2.1176506 52.8045591, -2.1174122 52.8046174, -2.1171285 52.8047075, -2.1170711 52.8047271, -2.1167695 52.8048493, -2.1164782 52.8050307, -2.1163635 52.8050915, -2.1162482 52.8051369)",,,
21119809,False,,,Water Street,unclassified,,False,77.672,"LINESTRING (-2.1185697 52.8044785, -2.1185071 52.8046639, -2.1184585 52.8047992, -2.1184259 52.804977, -2.1184242 52.8050718, -2.1184355 52.8051687)",,,
153020694,False,,,Tenterbanks,tertiary,30 mph,False,183.286,"LINESTRING (-2.1185697 52.8044785, -2.1187073 52.804496, -2.1192737 52.8046275, -2.1194987 52.8046783, -2.1199159 52.8047798, -2.1200751 52.8048201, -2.1202207 52.8048639, -2.12032 52.8049155, -2.1203553 52.804938, -2.120413 52.8049961, -2.1204351 52.805021, -2.1204777 52.8050937, -2.1205603 52.8051747, -2.1206246 52.8052014, -2.1206907 52.8052087, -2.1208709 52.8051898)",,,
21119809,False,,,Water Street,unclassified,,True,77.672,"LINESTRING (-2.1184355 52.8051687, -2.1184242 52.8050718, -2.1184259 52.804977, -2.1184585 52.8047992, -2.1185071 52.8046639, -2.1185697 52.8044785)",,,
153020680,True,,,Mill Street,living_street,,False,140.813,"LINESTRING (-2.1184355 52.8051687, -2.1183791 52.8052, -2.1183251 52.8052195, -2.1182026 52.8052345, -2.1176424 52.8052027, -2.1175636 52.8052018, -2.1173883 52.8052277, -2.1169145 52.8053148, -2.1164076 52.8053631)",,,
1252219923,True,3,A34,Queensway,trunk,30 mph,False,8.343,"LINESTRING (-2.1155962 52.8096024, -2.1154721 52.809604)",,,
210753781,True,,,Saint Georges Parkway,residential,,False,26.979000000000003,"LINESTRING (-2.1155962 52.8096024, -2.1155996 52.8096647, -2.1155971 52.8097543, -2.1155832 52.8098038, -2.1155625 52.8098423)",,,
231462012,True,,,Broad Eye Roundabout,trunk,30 mph,False,4.574,"LINESTRING (-2.1221963 52.8067755, -2.1222336 52.8068099)",roundabout,,
46431001,True,,,Broad Street,unclassified,30 mph,False,47.291,"LINESTRING (-2.1218925 52.8069158, -2.1217802 52.8068889, -2.1216568 52.8068735, -2.1215495 52.8068686, -2.1214342 52.8068719, -2.1213403 52.8068881, -2.1212183 52.8069245)",,,
289192713,True,,,Broad Eye Roundabout,trunk,30 mph,False,16.874,"LINESTRING (-2.1218925 52.8069158, -2.1218694 52.8068814, -2.1218707 52.8068262, -2.1218881 52.8067997, -2.1219184 52.8067748)",roundabout,,
80542736,True,,A5187,Tenterbanks,trunk,30 mph,False,42.319,"LINESTRING (-2.1220031 52.8067439, -2.1221073 52.8066581, -2.1222547 52.806555, -2.1223136 52.8064218)",,,
231462025,True,,,Broad Eye Roundabout,trunk,30 mph,False,14.065000000000001,"LINESTRING (-2.1220031 52.8067439, -2.1220577 52.8067393, -2.1221318 52.8067485, -2.1221963 52.8067755)",roundabout,,
80458627,True,,,Earl Street,unclassified,30 mph,False,276.382,"LINESTRING (-2.1206393 52.8071749, -2.1205735 52.8071263, -2.1205109 52.8070714, -2.1203808 52.8069697, -2.1202575 52.806857, -2.1200788 52.8066903, -2.1200175 52.8066138, -2.1198739 52.8063814, -2.1198171 52.8062894, -2.1197597 52.8061966, -2.1196201 52.8060351, -2.1195527 52.8059628, -2.1193172 52.8056651, -2.1192348 52.8055293, -2.119094 52.8054007, -2.1189912 52.8053311, -2.1188399 52.8052661, -2.118728 52.8052408, -2.1186186 52.8052142, -2.118534 52.8051999, -2.1184355 52.8051687)",,,
80542716,False,,,Broad Street,unclassified,,False,47.943000000000005,"LINESTRING (-2.1206393 52.8071749, -2.1207503 52.8071363, -2.1209155 52.8070688, -2.1211185 52.8069674, -2.1212183 52.8069245)",,,
289192718,False,,,Broad Street,unclassified,,False,73.912,"LINESTRING (-2.1206393 52.8071749, -2.1199546 52.8075129, -2.1197717 52.8075819)",,,
46431251,False,,,Mount Street,unclassified,,False,98.741,"LINESTRING (-2.1197717 52.8075819, -2.1197041 52.8076683, -2.1196758 52.8077463, -2.1196708 52.8078517, -2.1197997 52.8084538)",,,
289192718,False,,,Broad Street,unclassified,,True,73.912,"LINESTRING (-2.1197717 52.8075819, -2.1199546 52.8075129, -2.1206393 52.8071749)",,,
46431251,False,,,Mount Street,unclassified,,True,98.741,"LINESTRING (-2.1197997 52.8084538, -2.1196708 52.8078517, -2.1196758 52.8077463, -2.1197041 52.8076683, -2.1197717 52.8075819)",,,
"[130472795, 130471117, 131505758]",False,2,A5187,Victoria Road,trunk,30 mph,True,57.742,"LINESTRING (-2.1208709 52.8051898, -2.1209175 52.8051204, -2.1209871 52.8050593, -2.1210669 52.8050081, -2.1210987 52.8049916, -2.1213774 52.8048357, -2.1214374 52.8048091)",,yes,
153020694,False,,,Tenterbanks,tertiary,30 mph,True,183.286,"LINESTRING (-2.1208709 52.8051898, -2.1206907 52.8052087, -2.1206246 52.8052014, -2.1205603 52.8051747, -2.1204777 52.8050937, -2.1204351 52.805021, -2.120413 52.8049961, -2.1203553 52.804938, -2.12032 52.8049155, -2.1202207 52.8048639, -2.1200751 52.8048201, -2.1199159 52.8047798, -2.1194987 52.8046783, -2.1192737 52.8046275, -2.1187073 52.804496, -2.1185697 52.8044785)",,,
153020699,False,,A5187,Tenterbanks,trunk,30 mph,False,171.037,"LINESTRING (-2.1208709 52.8051898, -2.1209031 52.8053165, -2.1209782 52.8054173, -2.1217057 52.8059054, -2.1217315 52.8059226, -2.1218249 52.8059853, -2.1220511 52.8061349, -2.1221463 52.8062111, -2.1222498 52.8063051, -2.1222845 52.8063465, -2.1223136 52.8064218)",,,
152108019,True,,,Greengate Street,unclassified,,False,27.374000000000002,"LINESTRING (-2.1164076 52.8053631, -2.116333 52.8052479, -2.1162982 52.805194, -2.1162482 52.8051369)",,,
