osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,width
"[508532696, 72010033]",False,,,"['Penbryn', 'Gloddfa Road']",residential,20 mph,False,206.018,"LINESTRING (-4.0515371 52.7206945, -4.0515742 52.7207023, -4.0516426 52.720726, -4.0518093 52.7207853, -4.0518268 52.7207969, -4.0518405 52.7208115, -4.0518458 52.7208338, -4.0518805 52.7208911, -4.0518957 52.7209052, -4.051931 52.7209239, -4.0520689 52.7209755, -4.052072 52.7209767, -4.0521529 52.7210208, -4.052226 52.7210682, -4.0523259 52.7211498, -4.0526349 52.7215939, -4.0534176 52.7220927)",,
"[508257428, 43343695]",False,,,"['Harbour Lane', 'Cumberland Place']",residential,20 mph,True,39.166000000000004,"LINESTRING (-4.0521412 52.7199036, -4.0521003 52.7198865, -4.0520755 52.7198849, -4.0520419 52.7198918, -4.0520208 52.7199032, -4.0518647 52.7200069, -4.0518491 52.7200292, -4.0518282 52.7200935, -4.051816 52.7201311)",,
37295141,False,2,A496,Stryd yr Eglwys,primary,20 mph,False,48.696,"LINESTRING (-4.051816 52.7201311, -4.0517907 52.7201244, -4.0515824 52.7200713, -4.0514418 52.7200315, -4.0512726 52.71999, -4.0511462 52.7199677)",,
37295141,False,2,A496,Stryd yr Eglwys,primary,20 mph,True,86.907,"LINESTRING (-4.051816 52.7201311, -4.0520334 52.720198, -4.0520606 52.7202094, -4.0522186 52.7202754, -4.0524396 52.7204279, -4.0524576 52.7204437, -4.0525361 52.7205124, -4.052685 52.7206818)",,
"[508257428, 43343695]",False,,,"['Harbour Lane', 'Cumberland Place']",residential,20 mph,False,39.166,"LINESTRING (-4.051816 52.7201311, -4.0518282 52.7200935, -4.0518491 52.7200292, -4.0518647 52.7200069, -4.0520208 52.7199032, -4.0520419 52.7198918, -4.0520755 52.7198849, -4.0521003 52.7198865, -4.0521412 52.7199036)",,
508269171,False,1,,Church Road,residential,20 mph,False,155.735,"LINESTRING (-4.0536898 52.7227201, -4.0537703 52.7227933, -4.0538573 52.7228637, -4.053912 52.7228988, -4.0539707 52.7229209, -4.0545234 52.7230729, -4.0546972 52.723128, -4.0555577 52.7235132)",yes,3
508540660,True,1,,Beach Road,primary_link,20 mph,False,17.078,"LINESTRING (-4.0549398 52.7223876, -4.054907 52.7224125, -4.0548949 52.7224434, -4.0549003 52.7224824, -4.0549265 52.7225307)",,
508540662,True,1,,Beach Road,primary,20 mph,False,16.391,"LINESTRING (-4.0549398 52.7223876, -4.0548468 52.7224064, -4.0547775 52.7224101, -4.0547028 52.7224024)",,
31252741,False,2,A496,King Edward's Street,primary,30 mph,True,2.34,"LINESTRING (-4.0549265 52.7225307, -4.0549512 52.7225455)",,
508540661,True,2,A496,King Edward's Street,primary,20 mph,False,20.756999999999998,"LINESTRING (-4.0549265 52.7225307, -4.0547981 52.7224535, -4.0547028 52.7224024)",,
