osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,junction,geometry,bridge,tunnel
24942256,False,,,,unclassified,,False,74.444,,"LINESTRING (-2.074816 52.5296663, -2.0756658 52.5298397, -2.0757392 52.5297238)",,
24942256,False,,,,unclassified,,True,74.444,,"LINESTRING (-2.0757392 52.5297238, -2.0756658 52.5298397, -2.074816 52.5296663)",,
24942259,True,1,A457,,primary,30 mph,False,8.892,roundabout,"LINESTRING (-2.0711672 52.5277347, -2.0711611 52.5277044, -2.0711641 52.5276769, -2.0711687 52.5276552)",,
24972036,False,,,Factory Road,unclassified,,False,196.015,,"LINESTRING (-2.0695884 52.5288019, -2.0698905 52.5289838, -2.0699209 52.5290021, -2.0700368 52.5290405, -2.0702199 52.5290721, -2.0703433 52.529106, -2.070455 52.5291725, -2.0708663 52.5296318, -2.0713132 52.530146)",,
24972039,False,,B4517,Owen Street,secondary,30 mph,True,97.952,,"LINESTRING (-2.0695884 52.5288019, -2.0695093 52.5288428, -2.0694358 52.5288809, -2.0690498 52.5290357, -2.0687714 52.5291352, -2.0683726 52.5292776)",,
"[136613338, 1271301540, 26535462, 26535463]",False,2,B4517,Owen Street,secondary,30 mph,False,143.82,,"LINESTRING (-2.0695884 52.5288019, -2.0700831 52.5285369, -2.0701386 52.5285061, -2.0703756 52.5283683, -2.070506 52.5282779, -2.0705869 52.5282031, -2.0707576 52.5280734, -2.0709414 52.527953, -2.0710668 52.527878)",yes,
854697381,True,1,A457,,primary,30 mph,False,5.03,roundabout,"LINESTRING (-2.0714132 52.5278498, -2.0713393 52.5278448)",,
74396714,False,,,Castle Road,residential,20 mph,False,76.177,,"LINESTRING (-2.0740939 52.5259657, -2.0752161 52.5259093)",,
136613334,False,2,B4517,High Street,secondary,30 mph,True,38.435,,"LINESTRING (-2.0740939 52.5259657, -2.0738095 52.5260935, -2.0736325 52.5261673)",,
"[78044206, 453974527]",False,3,A4037,Dudley Road,primary,30 mph,False,164.97200000000004,,"LINESTRING (-2.0740939 52.5259657, -2.0741791 52.5263346, -2.074297 52.5267096, -2.0744736 52.5270795, -2.0745788 52.5272009, -2.0747029 52.5273034, -2.0747855 52.5273651)",,
"[453974528, 370924353, 153522514, 153522515]",False,"['2', '3']",A4037,"['Dudley Road Bridge', 'Dudley Road']",primary,30 mph,True,144.214,,"LINESTRING (-2.0740939 52.5259657, -2.0740999 52.5254681, -2.0740797 52.5249029, -2.0740703 52.5247464, -2.0740703 52.524669)",yes,
"[136613329, 24972036, 24972037, 136613326]",False,,,Factory Road,unclassified,,True,264.28499999999997,,"LINESTRING (-2.0745566 52.5325928, -2.0743134 52.5325733, -2.074163 52.5324947, -2.0734549 52.5321247, -2.0729853 52.5318562, -2.0728543 52.5317211, -2.0725544 52.5315068, -2.0722361 52.5312753, -2.0719683 52.5310377, -2.0719216 52.5309979, -2.0718686 52.5309358)",yes,
"[285895874, 285895875, 455248285]",False,"['2', '3']",A4037,"['Factory Bridge', 'Hurst Lane']",primary,,False,150.733,,"LINESTRING (-2.0745566 52.5325928, -2.0747366 52.5322996, -2.0749416 52.5319988, -2.0753981 52.5313378)",yes,
24972028,False,,,Chaters Close,unclassified,,False,49.402,,"LINESTRING (-2.0735067 52.5268626, -2.0733116 52.526632, -2.073087 52.5265074)",,
24972028,False,,,Chaters Close,unclassified,,False,20.373,,"LINESTRING (-2.073087 52.5265074, -2.0728797 52.5263745)",,
136613336,False,2,B4517,High Street,secondary,30 mph,False,52.84,,"LINESTRING (-2.073087 52.5265074, -2.0736325 52.5261673)",,
24972028,False,,,Chaters Close,unclassified,,True,49.402,,"LINESTRING (-2.073087 52.5265074, -2.0733116 52.526632, -2.0735067 52.5268626)",,
136613336,False,2,B4517,High Street,secondary,30 mph,True,65.416,,"LINESTRING (-2.073087 52.5265074, -2.0728262 52.5266776, -2.0724276 52.5269377)",,
24972029,False,,,Castle Street,tertiary,30 mph,False,55.897,,"LINESTRING (-2.0736325 52.5261673, -2.0728797 52.5263745)",,
136613336,False,2,B4517,High Street,secondary,30 mph,True,52.84,,"LINESTRING (-2.0736325 52.5261673, -2.073087 52.5265074)",,
136613334,False,2,B4517,High Street,secondary,30 mph,False,38.435,,"LINESTRING (-2.0736325 52.5261673, -2.0738095 52.5260935, -2.0740939 52.5259657)",,
136613356,False,2,A457,Park Lane West,primary,30 mph,True,59.136,,"LINESTRING (-2.0707551 52.5270101, -2.0710259 52.5272572, -2.0711909 52.5274695)",,
"[1241746368, 1241746369, 285257219, 136617173]",False,2,A457,Park Lane West,primary,30 mph,False,157.673,,"LINESTRING (-2.0707551 52.5270101, -2.0705709 52.5269104, -2.0703687 52.5268101, -2.0702742 52.5267714, -2.0700301 52.5266864, -2.0699772 52.5266607, -2.0699643 52.5266545, -2.0698333 52.526591, -2.0696614 52.5264904, -2.0693359 52.5262703, -2.0690869 52.5260413)",yes,
"[1241746370, 24972029]",False,,,Castle Street,tertiary,30 mph,True,67.37100000000001,,"LINESTRING (-2.0707551 52.5270101, -2.0710447 52.526879, -2.071123 52.5268436, -2.0713654 52.5267726, -2.0716111 52.526707)",,
24972033,False,,,Albion Street,unclassified,20mph,False,66.732,,"LINESTRING (-2.0668521 52.5288857, -2.0668518 52.5289107, -2.0668284 52.5289424, -2.066811 52.5289591, -2.0664226 52.5292852, -2.0663229 52.5293863)",,
26535465,False,,,New Cross Street,residential,20mph,True,99.44200000000001,,"LINESTRING (-2.0668521 52.5288857, -2.0669688 52.5288691, -2.0670449 52.5288354, -2.0672542 52.528661, -2.067332 52.5286167, -2.067399 52.5285904, -2.0675071 52.5285554, -2.0680299 52.528386)",,
1242388781,False,,,Union Street,unclassified,,True,69.81599999999999,,"LINESTRING (-2.0668521 52.5288857, -2.0668454 52.5288666, -2.0667757 52.5288311, -2.0662879 52.5285957, -2.0662139 52.5285481, -2.0660954 52.5284667)",,
24972033,False,,,Albion Street,unclassified,20mph,False,56.78,,"LINESTRING (-2.0663229 52.5293863, -2.0663472 52.5294365, -2.0664432 52.5295385, -2.0665195 52.5296195, -2.0667216 52.5298342)",,
24972033,False,,,Albion Street,unclassified,20mph,True,66.732,,"LINESTRING (-2.0663229 52.5293863, -2.0664226 52.5292852, -2.066811 52.5289591, -2.0668284 52.5289424, -2.0668518 52.5289107, -2.0668521 52.5288857)",,
24972034,False,,,Chatwins Wharf,residential,20mph,False,81.109,,"LINESTRING (-2.0663229 52.5293863, -2.0659133 52.5293804, -2.0657665 52.5293501, -2.0653389 52.5290651)",,
1242388782,False,,B4517,Owen Street,secondary,30 mph,False,7.005,,"LINESTRING (-2.0667216 52.5298342, -2.0668106 52.529802)",,
24972033,False,,,Albion Street,unclassified,20mph,True,56.78,,"LINESTRING (-2.0667216 52.5298342, -2.0665195 52.5296195, -2.0664432 52.5295385, -2.0663472 52.5294365, -2.0663229 52.5293863)",,
"[136613344, 136613345, 136613348, 141425525, 136613343]",False,,B4517,Owen Street,secondary,30 mph,False,345.308,,"LINESTRING (-2.0667216 52.5298342, -2.0662473 52.5300207, -2.065845 52.5301885, -2.0657623 52.5302143, -2.0656893 52.5302221, -2.0655337 52.5302144, -2.0654486 52.5302008, -2.0653395 52.5301559, -2.0652261 52.530066, -2.0650759 52.5299354, -2.0648875 52.5297937, -2.0646854 52.5296959, -2.0645054 52.5296209, -2.0642754 52.5295409, -2.063913 52.5294721, -2.0632199 52.5294068, -2.0629945 52.5293807, -2.0626083 52.5293611, -2.0622864 52.5293546)",yes,box_jack
24972034,False,,,Chatwins Wharf,residential,20mph,True,81.10900000000001,,"LINESTRING (-2.0653389 52.5290651, -2.0657665 52.5293501, -2.0659133 52.5293804, -2.0663229 52.5293863)",,
"[136613329, 24972036, 24972037, 136613326]",False,,,Factory Road,unclassified,,False,264.285,,"LINESTRING (-2.0718686 52.5309358, -2.0719216 52.5309979, -2.0719683 52.5310377, -2.0722361 52.5312753, -2.0725544 52.5315068, -2.0728543 52.5317211, -2.0729853 52.5318562, -2.0734549 52.5321247, -2.074163 52.5324947, -2.0743134 52.5325733, -2.0745566 52.5325928)",yes,
24972036,False,,,Factory Road,unclassified,,True,37.144,,"LINESTRING (-2.0718686 52.5309358, -2.0718357 52.53087, -2.0717724 52.530716, -2.0717103 52.5306164)",,
24972038,False,,,Furnace Parade,residential,20mph,False,157.009,,"LINESTRING (-2.0718686 52.5309358, -2.0717453 52.5309814, -2.071653 52.5309959, -2.0706833 52.5309602, -2.0698605 52.5309327, -2.0695757 52.5309485)",,
24972038,False,,,Furnace Parade,residential,20mph,False,44.573,,"LINESTRING (-2.0695757 52.5309485, -2.0693564 52.5309684, -2.0691281 52.5309959, -2.0689309 52.5310288)",,
24972038,False,,,Furnace Parade,residential,20mph,True,157.00900000000001,,"LINESTRING (-2.0695757 52.5309485, -2.0698605 52.5309327, -2.0706833 52.5309602, -2.071653 52.5309959, -2.0717453 52.5309814, -2.0718686 52.5309358)",,
25813377,False,,,Coppice Street,residential,20mph,False,71.26,,"LINESTRING (-2.0695757 52.5309485, -2.0695787 52.5303789, -2.0695417 52.5303113)",,
25813377,False,,,Coppice Street,residential,20mph,False,69.65299999999999,,"LINESTRING (-2.0695417 52.5303113, -2.0694789 52.530245, -2.0689772 52.5297876)",,
25813377,False,,,Coppice Street,residential,20mph,True,71.26,,"LINESTRING (-2.0695417 52.5303113, -2.0695787 52.5303789, -2.0695757 52.5309485)",,
25813381,False,,,Thelma Road,residential,20mph,False,68.993,,"LINESTRING (-2.0695417 52.5303113, -2.0700702 52.5301388, -2.0701608 52.5301254, -2.0702389 52.5301421, -2.070395 52.5302563)",,
24972039,False,,B4517,Owen Street,secondary,30 mph,False,97.952,,"LINESTRING (-2.0683726 52.5292776, -2.0687714 52.5291352, -2.0690498 52.5290357, -2.0694358 52.5288809, -2.0695093 52.5288428, -2.0695884 52.5288019)",,
24972039,False,,B4517,Owen Street,secondary,30 mph,True,51.818,,"LINESTRING (-2.0683726 52.5292776, -2.0678374 52.5294664, -2.0677075 52.5295087)",,
25813377,False,,,Coppice Street,residential,20mph,True,69.995,,"LINESTRING (-2.0683726 52.5292776, -2.0685474 52.5294081, -2.0687469 52.5295701, -2.0689772 52.5297876)",,
"[285244445, 637636623, 637636621, 25080399]",False,,,"['Alexandra Road', 'Robert Road']","['unclassified', 'residential']",20mph,True,176.719,,"LINESTRING (-2.063035 52.5299485, -2.0633515 52.5300466, -2.0638236 52.530152, -2.064423 52.5303088, -2.0647203 52.5303914, -2.0647629 52.5304568, -2.0646708 52.5305954, -2.0644613 52.5308124)",,
136617172,False,,,Alexandra Road,tertiary,,False,87.035,,"LINESTRING (-2.063035 52.5299485, -2.0623987 52.5296025, -2.0623179 52.5295269, -2.0622864 52.5293546)",,
"[757023730, 25813375]",False,,,Swallow Fields,residential,,"[False, True]",95.662,,"LINESTRING (-2.0718925 52.5283401, -2.07169 52.5284408, -2.0710894 52.5285757, -2.0710006 52.5284347, -2.071175 52.528314)",,
136613360,False,2,A457,Sedgley Road West,primary,30 mph,False,98.513,,"LINESTRING (-2.0718925 52.5283401, -2.0719616 52.5284117, -2.0720979 52.5285024, -2.0722202 52.5285604, -2.0723911 52.5286194, -2.072735 52.5287093, -2.0731101 52.5287784)",,
136613360,False,2,A457,Sedgley Road West,primary,30 mph,True,39.587,,"LINESTRING (-2.0718925 52.5283401, -2.0717797 52.5281813, -2.0716751 52.5280097)",,
24972039,False,,B4517,Owen Street,secondary,30 mph,False,68.881,,"LINESTRING (-2.0668106 52.529802, -2.0677075 52.5295087)",,
1242388782,False,,B4517,Owen Street,secondary,30 mph,True,7.005,,"LINESTRING (-2.0668106 52.529802, -2.0667216 52.5298342)",,
25813376,False,,,Brick Kiln Street,unclassified,20mph,False,220.92399999999998,,"LINESTRING (-2.0668106 52.529802, -2.0668825 52.5298859, -2.0669944 52.5301037, -2.0673609 52.5305599, -2.0674599 52.530659, -2.0675334 52.5307117, -2.0676703 52.5308098, -2.0678667 52.5309064, -2.0681749 52.5310168, -2.0683256 52.5310523, -2.0685108 52.5310649, -2.0686421 52.531066, -2.0687755 52.5310523, -2.0688642 52.5310389, -2.0689309 52.5310288)",,
25813378,False,,,Wood Street,residential,20mph,True,188.199,,"LINESTRING (-2.0689309 52.5310288, -2.0677075 52.5295087)",,
24972038,False,,,Furnace Parade,residential,20mph,True,44.573,,"LINESTRING (-2.0689309 52.5310288, -2.0691281 52.5309959, -2.0693564 52.5309684, -2.0695757 52.5309485)",,
25813376,False,,,Brick Kiln Street,unclassified,20mph,True,220.92399999999998,,"LINESTRING (-2.0689309 52.5310288, -2.0688642 52.5310389, -2.0687755 52.5310523, -2.0686421 52.531066, -2.0685108 52.5310649, -2.0683256 52.5310523, -2.0681749 52.5310168, -2.0678667 52.5309064, -2.0676703 52.5308098, -2.0675334 52.5307117, -2.0674599 52.530659, -2.0673609 52.5305599, -2.0669944 52.5301037, -2.0668825 52.5298859, -2.0668106 52.529802)",,
24972039,False,,B4517,Owen Street,secondary,30 mph,True,68.881,,"LINESTRING (-2.0677075 52.5295087, -2.0668106 52.529802)",,
25813378,False,,,Wood Street,residential,20mph,False,188.199,,"LINESTRING (-2.0677075 52.5295087, -2.0689309 52.5310288)",,
24972039,False,,B4517,Owen Street,secondary,30 mph,False,51.818,,"LINESTRING (-2.0677075 52.5295087, -2.0678374 52.5294664, -2.0683726 52.5292776)",,
25813379,False,,,Old Cross Street,residential,20mph,False,52.845,,"LINESTRING (-2.0689772 52.5297876, -2.0695774 52.5294834)",,
25813377,False,,,Coppice Street,residential,20mph,False,69.995,,"LINESTRING (-2.0689772 52.5297876, -2.0687469 52.5295701, -2.0685474 52.5294081, -2.0683726 52.5292776)",,
25813377,False,,,Coppice Street,residential,20mph,True,69.65299999999999,,"LINESTRING (-2.0689772 52.5297876, -2.0694789 52.530245, -2.0695417 52.5303113)",,
25813379,False,,,Old Cross Street,residential,20mph,True,9.313,,"LINESTRING (-2.0696836 52.5294301, -2.0695774 52.5294834)",,
25813379,False,,,Old Cross Street,residential,20mph,False,9.313,,"LINESTRING (-2.0695774 52.5294834, -2.0696836 52.5294301)",,
25813379,False,,,Old Cross Street,residential,20mph,True,52.845,,"LINESTRING (-2.0695774 52.5294834, -2.0689772 52.5297876)",,
"[847980642, 25813380]",False,,,Old Cross Street,residential,20mph,"[False, True]",13.517,,"LINESTRING (-2.0695774 52.5294834, -2.0694855 52.5294154, -2.0694507 52.5293894)",,
25813381,False,,,Thelma Road,residential,20mph,True,22.091,,"LINESTRING (-2.0706005 52.5304107, -2.070395 52.5302563)",,
25813381,False,,,Thelma Road,residential,20mph,False,22.091,,"LINESTRING (-2.070395 52.5302563, -2.0706005 52.5304107)",,
25813382,False,,,Thelma Road,residential,20mph,False,5.758,,"LINESTRING (-2.070395 52.5302563, -2.0703335 52.5302921)",,
25813381,False,,,Thelma Road,residential,20mph,True,68.993,,"LINESTRING (-2.070395 52.5302563, -2.0702389 52.5301421, -2.0701608 52.5301254, -2.0700702 52.5301388, -2.0695417 52.5303113)",,
25813382,False,,,Thelma Road,residential,20mph,True,5.758,,"LINESTRING (-2.0703335 52.5302921, -2.070395 52.5302563)",,
24972036,False,,,Factory Road,unclassified,,False,58.8,,"LINESTRING (-2.0713132 52.530146, -2.0717103 52.5306164)",,
24972036,False,,,Factory Road,unclassified,,True,196.015,,"LINESTRING (-2.0713132 52.530146, -2.0708663 52.5296318, -2.070455 52.5291725, -2.0703433 52.529106, -2.0702199 52.5290721, -2.0700368 52.5290405, -2.0699209 52.5290021, -2.0698905 52.5289838, -2.0695884 52.5288019)",,
25813383,False,,,Mytton Grove,residential,,False,44.363,,"LINESTRING (-2.0713132 52.530146, -2.071744 52.5300092, -2.0718755 52.5299438)",,
25813383,False,,,Mytton Grove,residential,,False,10.471,,"LINESTRING (-2.0722608 52.5298376, -2.072284 52.5297445)",,
25813385,False,,,Thelma Road,residential,,False,10.608,,"LINESTRING (-2.0722608 52.5298376, -2.0724164 52.5298495)",,
25813383,False,,,Mytton Grove,residential,,True,29.268,,"LINESTRING (-2.0722608 52.5298376, -2.0721729 52.5298408, -2.0720956 52.5298556, -2.0718755 52.5299438)",,
25813385,False,,,Thelma Road,residential,,True,10.608,,"LINESTRING (-2.0724164 52.5298495, -2.0722608 52.5298376)",,
25813383,False,,,Mytton Grove,residential,,False,29.268,,"LINESTRING (-2.0718755 52.5299438, -2.0720956 52.5298556, -2.0721729 52.5298408, -2.0722608 52.5298376)",,
25813383,False,,,Mytton Grove,residential,,True,44.363,,"LINESTRING (-2.0718755 52.5299438, -2.071744 52.5300092, -2.0713132 52.530146)",,
25813386,False,,,Rugeley Close,residential,,False,34.738,,"LINESTRING (-2.0718755 52.5299438, -2.0717344 52.5297992, -2.0716362 52.5296679)",,
25813386,False,,,Rugeley Close,residential,,True,14.298,,"LINESTRING (-2.0715983 52.5295414, -2.0716362 52.5296679)",,
25813386,False,,,Rugeley Close,residential,,False,14.298,,"LINESTRING (-2.0716362 52.5296679, -2.0715983 52.5295414)",,
25813387,False,,,Thelma Road,residential,,False,12.879,,"LINESTRING (-2.0716362 52.5296679, -2.0717939 52.529603)",,
25813386,False,,,Rugeley Close,residential,,True,34.738,,"LINESTRING (-2.0716362 52.5296679, -2.0717344 52.5297992, -2.0718755 52.5299438)",,
25813387,False,,,Thelma Road,residential,,True,12.879,,"LINESTRING (-2.0717939 52.529603, -2.0716362 52.5296679)",,
24972036,False,,,Factory Road,unclassified,,True,58.8,,"LINESTRING (-2.0717103 52.5306164, -2.0713132 52.530146)",,
24972036,False,,,Factory Road,unclassified,,False,37.144000000000005,,"LINESTRING (-2.0717103 52.5306164, -2.0717724 52.530716, -2.0718357 52.53087, -2.0718686 52.5309358)",,
25813388,False,,,Leveson Drive,residential,,False,46.536,,"LINESTRING (-2.0717103 52.5306164, -2.0722213 52.5304976, -2.0723467 52.5304585)",,
25813388,False,,,Leveson Drive,residential,,False,39.186,,"LINESTRING (-2.0731285 52.5301057, -2.0731377 52.5300189, -2.0731897 52.5299171, -2.0733145 52.5297776)",,
25813388,False,,,Leveson Drive,residential,,True,69.305,,"LINESTRING (-2.0731285 52.5301057, -2.0729965 52.530109, -2.0728924 52.5301202, -2.0727596 52.5301721, -2.0726449 52.5302403, -2.0725433 52.5303236, -2.0724325 52.5304135, -2.0723467 52.5304585)",,
"[25813389, 25813390]",False,,,"['Sandys Grove', 'Beaumont Close']",residential,,"[False, True]",145.73199999999997,,"LINESTRING (-2.0731285 52.5301057, -2.0732199 52.5301138, -2.0732932 52.530134, -2.073383 52.5301643, -2.0734603 52.5302039, -2.0735016 52.5302251, -2.0736166 52.5302931, -2.0738769 52.5304809, -2.0739967 52.5305469, -2.0741119 52.5305844, -2.0740012 52.5307325, -2.073875 52.5308734, -2.0738497 52.5309017, -2.073719 52.5309723, -2.0736211 52.5310006)",,
25813388,False,,,Leveson Drive,residential,,True,39.186,,"LINESTRING (-2.0733145 52.5297776, -2.0731897 52.5299171, -2.0731377 52.5300189, -2.0731285 52.5301057)",,
25813388,False,,,Leveson Drive,residential,,False,69.305,,"LINESTRING (-2.0723467 52.5304585, -2.0724325 52.5304135, -2.0725433 52.5303236, -2.0726449 52.5302403, -2.0727596 52.5301721, -2.0728924 52.5301202, -2.0729965 52.530109, -2.0731285 52.5301057)",,
25813388,False,,,Leveson Drive,residential,,True,46.536,,"LINESTRING (-2.0723467 52.5304585, -2.0722213 52.5304976, -2.0717103 52.5306164)",,
25813390,False,,,Beaumont Close,residential,,False,37.528999999999996,,"LINESTRING (-2.0723467 52.5304585, -2.0725041 52.5305426, -2.0725989 52.5305664, -2.0726768 52.5305669, -2.0727684 52.530581, -2.0728359 52.5305931)",,
25813391,False,,,Beaumont Close,residential,,False,15.556,,"LINESTRING (-2.0736211 52.5310006, -2.0734185 52.5310668)",,
"[25813389, 25813390]",False,,,"['Sandys Grove', 'Beaumont Close']",residential,,"[False, True]",145.732,,"LINESTRING (-2.0736211 52.5310006, -2.073719 52.5309723, -2.0738497 52.5309017, -2.073875 52.5308734, -2.0740012 52.5307325, -2.0741119 52.5305844, -2.0739967 52.5305469, -2.0738769 52.5304809, -2.0736166 52.5302931, -2.0735016 52.5302251, -2.0734603 52.5302039, -2.073383 52.5301643, -2.0732932 52.530134, -2.0732199 52.5301138, -2.0731285 52.5301057)",,
25813390,False,,,Beaumont Close,residential,,True,70.389,,"LINESTRING (-2.0736211 52.5310006, -2.0733583 52.53084, -2.0731481 52.5307575, -2.0730179 52.5306679, -2.0729221 52.5306186, -2.0728359 52.5305931)",,
25813391,False,,,Beaumont Close,residential,,True,15.556,,"LINESTRING (-2.0734185 52.5310668, -2.0736211 52.5310006)",,
25813390,False,,,Beaumont Close,residential,,False,70.38900000000001,,"LINESTRING (-2.0728359 52.5305931, -2.0729221 52.5306186, -2.0730179 52.5306679, -2.0731481 52.5307575, -2.0733583 52.53084, -2.0736211 52.5310006)",,
25813390,False,,,Beaumont Close,residential,,True,37.528999999999996,,"LINESTRING (-2.0728359 52.5305931, -2.0727684 52.530581, -2.0726768 52.5305669, -2.0725989 52.5305664, -2.0725041 52.5305426, -2.0723467 52.5304585)",,
25813392,False,,,Wilmot Drive,residential,,False,57.468,,"LINESTRING (-2.0728359 52.5305931, -2.0727571 52.5306722, -2.0726306 52.5308297, -2.0726101 52.5309362, -2.0726028 52.5310513, -2.0726011 52.5310779)",,
25814542,False,,,Robert Road,residential,20mph,False,32.924,,"LINESTRING (-2.064153 52.531202, -2.0643571 52.5309332)",,
25814542,False,,,Robert Road,residential,20mph,True,61.315999999999995,,"LINESTRING (-2.064153 52.531202, -2.0640195 52.5312581, -2.0637781 52.5312907, -2.0632988 52.5313705)",,
103916949,False,,,Stella Road,residential,20mph,False,139.392,,"LINESTRING (-2.064153 52.531202, -2.0642861 52.5313641, -2.06434 52.5314449, -2.0643969 52.5315927, -2.0643963 52.5316906, -2.0643068 52.5318506, -2.0641333 52.5319738, -2.0639081 52.5320554, -2.0635271 52.5321342)",,
25814541,False,,,Phoenix Road,residential,20mph,True,86.321,,"LINESTRING (-2.0635271 52.5321342, -2.0634153 52.5317295, -2.0632988 52.5313705)",,
103916949,False,,,Stella Road,residential,20mph,False,124.63799999999999,,"LINESTRING (-2.0635271 52.5321342, -2.063362 52.5321879, -2.0631851 52.5322717, -2.0628929 52.5324865, -2.0627639 52.5326413, -2.0627441 52.5327183, -2.0628261 52.532787, -2.0632394 52.5328321)",,
103916949,False,,,Stella Road,residential,20mph,True,139.392,,"LINESTRING (-2.0635271 52.5321342, -2.0639081 52.5320554, -2.0641333 52.5319738, -2.0643068 52.5318506, -2.0643963 52.5316906, -2.0643969 52.5315927, -2.06434 52.5314449, -2.0642861 52.5313641, -2.064153 52.531202)",,
103916949,False,,,Stella Road,residential,20mph,True,124.63799999999999,,"LINESTRING (-2.0632394 52.5328321, -2.0628261 52.532787, -2.0627441 52.5327183, -2.0627639 52.5326413, -2.0628929 52.5324865, -2.0631851 52.5322717, -2.063362 52.5321879, -2.0635271 52.5321342)",,
25814541,False,,,Phoenix Road,residential,20mph,False,86.321,,"LINESTRING (-2.0632988 52.5313705, -2.0634153 52.5317295, -2.0635271 52.5321342)",,
25814542,False,,,Robert Road,residential,20mph,False,61.315999999999995,,"LINESTRING (-2.0632988 52.5313705, -2.0637781 52.5312907, -2.0640195 52.5312581, -2.064153 52.531202)",,
25814542,False,,,Robert Road,residential,20mph,False,15.169,,"LINESTRING (-2.0643571 52.5309332, -2.0644613 52.5308124)",,
25814542,False,,,Robert Road,residential,20mph,True,32.924,,"LINESTRING (-2.0643571 52.5309332, -2.064153 52.531202)",,
25814543,False,,,Exon Court,residential,20mph,False,63.104,,"LINESTRING (-2.0643571 52.5309332, -2.0634257 52.5309653)",,
25814543,False,,,Exon Court,residential,20mph,True,63.104,,"LINESTRING (-2.0634257 52.5309653, -2.0643571 52.5309332)",,
26524876,False,,,,unclassified,20mph,False,27.066,,"LINESTRING (-2.0651525 52.5319706, -2.0653209 52.5317498)",,
26524876,False,,,,unclassified,20mph,True,39.22,,"LINESTRING (-2.0655378 52.5314227, -2.0653209 52.5317498)",,
26524876,False,,,,unclassified,20mph,False,15.498999999999999,,"LINESTRING (-2.0655378 52.5314227, -2.0655492 52.531386, -2.0655503 52.5313516, -2.0655428 52.5313306, -2.0655195 52.5312867)",,
26524882,False,,,,unclassified,20mph,False,55.806999999999995,,"LINESTRING (-2.0655378 52.5314227, -2.0656068 52.5314385, -2.0656727 52.5314393, -2.0657559 52.5314296, -2.0658015 52.5314043, -2.065839 52.531348, -2.0658365 52.5313026, -2.0657986 52.5312771, -2.0657393 52.5312542, -2.0656771 52.5312499, -2.0656196 52.5312501, -2.065562 52.5312664, -2.0655195 52.5312867)",,
