osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,access,tunnel
4317326,,,Alwyne Road,residential,20 mph,False,False,330.336,"LINESTRING (-0.2091774 51.4225874, -0.2090681 51.4226537, -0.208752 51.4228293, -0.2078351 51.4232624, -0.206087 51.4240149, -0.2053421 51.4243451)",,,,
758114778,3,A219,Wimbledon Hill Road,primary,20 mph,False,True,44.82899999999999,"LINESTRING (-0.2091774 51.4225874, -0.20956 51.4228337, -0.2095918 51.4228541, -0.2096272 51.422877)",,,,
1069200043,2,A219,Wimbledon Hill Road,primary,20 mph,False,False,41.185,"LINESTRING (-0.2135341 51.4242511, -0.2129608 51.4241542)",,,,
4317336,,,Belvedere Drive,residential,20 mph,False,False,182.471,"LINESTRING (-0.2135341 51.4242511, -0.2134952 51.4243804, -0.2133925 51.424505, -0.2131925 51.4246288, -0.2129704 51.4247264, -0.2126639 51.4247974, -0.2125298 51.4248209, -0.2123141 51.4248588, -0.2120774 51.4249173, -0.2115636 51.4252115)",,,,
4428045,2,A219,The Broadway,primary,20 mph,True,False,85.308,"LINESTRING (-0.2048917 51.4203078, -0.2048568 51.4202637, -0.2047599 51.4201957, -0.2046868 51.4201542, -0.2045689 51.4201025, -0.2045285 51.4200911, -0.2041912 51.4200068, -0.2038553 51.4199355)",,,,
4966379,,A219,The Broadway,primary,20 mph,False,False,3.635,"LINESTRING (-0.2020594 51.4195711, -0.2020097 51.4195607)",,,,
"[4966379, 1204965133]",,A219,The Broadway,primary,20 mph,False,True,34.994,"LINESTRING (-0.2020594 51.4195711, -0.2022448 51.4196086, -0.202537 51.4196727)",,,,
8145134,,,Herbert Road,residential,20 mph,False,True,123.27900000000001,"LINESTRING (-0.2044935 51.4188287, -0.2045321 51.4188089, -0.2045507 51.4187983, -0.2046693 51.4187055, -0.2047728 51.4186116, -0.2048557 51.4185231, -0.2049577 51.4184094, -0.2050297 51.4182954, -0.205087 51.4181878, -0.2051367 51.4180648, -0.2051615 51.4179251, -0.2051618 51.417832)",,,,
"[1067239545, 606731139]","['1', '2']",A219,Hartfield Road,primary,20 mph,True,False,82.37599999999999,"LINESTRING (-0.2044935 51.4188287, -0.2046684 51.4189659, -0.2048091 51.4190709, -0.2051124 51.4192972, -0.2052499 51.4193999)",,,,
4428062,,,Palmerston Road,residential,20 mph,False,False,216.09599999999998,"LINESTRING (-0.2002377 51.4192078, -0.2002458 51.419151, -0.2002419 51.41914, -0.2001975 51.4190138, -0.2000962 51.4187745, -0.1999158 51.4183481, -0.1998498 51.418193, -0.1996041 51.4176148, -0.1995043 51.41738, -0.1994813 51.417326)",,,,
1069200045,3,A219,The Broadway,primary,20 mph,False,False,58.059,"LINESTRING (-0.2002377 51.4192078, -0.1998059 51.4191627, -0.1994068 51.419152)",,,,
"[4966379, 1069200045]",3,A219,The Broadway,primary,20 mph,False,True,86.396,"LINESTRING (-0.2002377 51.4192078, -0.2010212 51.4193557, -0.201315 51.4194131, -0.2013695 51.4194257, -0.2014242 51.4194371, -0.2014277 51.4194377)",,,,
"[758114785, 4430495]",,,Mansel Road,residential,20 mph,False,True,201.90999999999997,"LINESTRING (-0.2118448 51.4213077, -0.210944 51.4219511, -0.2107044 51.4221319, -0.210132 51.4225814, -0.2099723 51.4226978)",,,,
4430496,,,Raymond Road,residential,20 mph,False,True,125.55600000000001,"LINESTRING (-0.2118448 51.4213077, -0.2109909 51.4209055, -0.2105372 51.4206874, -0.2104064 51.4206219)",,,,
4430496,,,Raymond Road,residential,20 mph,False,False,125.556,"LINESTRING (-0.2104064 51.4206219, -0.2105372 51.4206874, -0.2109909 51.4209055, -0.2118448 51.4213077)",,,,
363760407,,B235,,secondary,20 mph,True,False,7.78,"LINESTRING (-0.2104064 51.4206219, -0.2103927 51.4206241, -0.2103626 51.42063, -0.2103311 51.4206298, -0.2103012 51.4206236, -0.2102984 51.4206249)",roundabout,,,
"[522468208, 4430497, 608407244]",3,B235,Worple Road,secondary,20 mph,False,False,150.249,"LINESTRING (-0.2102984 51.4206249, -0.2101907 51.4207145, -0.2101206 51.4207636, -0.2100791 51.4207959, -0.2100297 51.4208301, -0.2096066 51.4211012, -0.209474 51.4211858, -0.209347 51.4212646, -0.2088039 51.4216016)",,,,
357278351,,B235,,secondary,20 mph,True,False,12.452999999999998,"LINESTRING (-0.2102984 51.4206249, -0.2102578 51.4205972, -0.2102477 51.4205797, -0.210246 51.4205611, -0.2102531 51.420543, -0.2102683 51.420527)",roundabout,,,
363760408,,B235,,secondary,20 mph,True,False,11.291,"LINESTRING (-0.2102683 51.420527, -0.210288 51.4205153, -0.2103119 51.4205073, -0.2103383 51.4205036, -0.2103655 51.4205043, -0.2103913 51.4205094, -0.2104141 51.4205186)",roundabout,,,
"[522484250, 4045709]",2,,Francis Grove,secondary,20 mph,False,True,64.021,"LINESTRING (-0.2102683 51.420527, -0.2101589 51.4204938, -0.2099856 51.4204088, -0.2096071 51.4202473, -0.2095481 51.4202346, -0.2095101 51.4202336, -0.2094883 51.4202315)",,,,
465720323,,,Malcolm Road,residential,20 mph,False,True,203.28699999999998,"LINESTRING (-0.2135172 51.4211334, -0.2133954 51.421089, -0.2111606 51.4200468)",,,,
8388769,2,,Spencer Hill Road,residential,20 mph,False,True,106.054,"LINESTRING (-0.2118181 51.4183487, -0.2126434 51.4187848, -0.2128792 51.4189065, -0.2129889 51.4189623)",,,,
513007890,,,Tabor Grove,residential,20 mph,False,True,51.298,"LINESTRING (-0.2100602 51.4190934, -0.2106358 51.4193832)",,,,
8352613,,,Alt Grove,residential,20 mph,False,True,56.507,"LINESTRING (-0.2094347 51.4194548, -0.2100339 51.4197505, -0.2100739 51.41977)",,,,
4317348,,,Belvedere Avenue,residential,20 mph,False,False,110.527,"LINESTRING (-0.2126265 51.4259523, -0.2115636 51.4252115)",,,,
4317348,,,Belvedere Avenue,residential,20 mph,False,True,110.527,"LINESTRING (-0.2115636 51.4252115, -0.2126265 51.4259523)",,,,
4317336,,,Belvedere Drive,residential,20 mph,False,False,117.19,"LINESTRING (-0.2115636 51.4252115, -0.2104869 51.4258206, -0.2103912 51.4258487, -0.2103311 51.4258527, -0.2102609 51.425852)",,,,
4317336,,,Belvedere Drive,residential,20 mph,False,True,182.471,"LINESTRING (-0.2115636 51.4252115, -0.2120774 51.4249173, -0.2123141 51.4248588, -0.2125298 51.4248209, -0.2126639 51.4247974, -0.2129704 51.4247264, -0.2131925 51.4246288, -0.2133925 51.424505, -0.2134952 51.4243804, -0.2135341 51.4242511)",,,,
4317331,,,Pine Grove,residential,20 mph,False,False,47.147999999999996,"LINESTRING (-0.2089043 51.4257174, -0.2090896 51.4256288, -0.2093088 51.4255319, -0.2094381 51.4254558)",,,,
4317331,,,Pine Grove,residential,20 mph,False,True,51.271,"LINESTRING (-0.2089043 51.4257174, -0.2089651 51.4257917, -0.2090227 51.4258275, -0.2095126 51.4259441)",,,,
8140115,,,Pine Grove,residential,20 mph,False,False,92.16499999999999,"LINESTRING (-0.2089043 51.4257174, -0.2087704 51.4257729, -0.2086344 51.4258043, -0.2081784 51.4257833, -0.2079969 51.4257485, -0.2078194 51.425689, -0.2076503 51.4256613)",,,,
4317331,,,Pine Grove,residential,20 mph,False,False,60.104,"LINESTRING (-0.2094381 51.4254558, -0.2095219 51.4255409, -0.209644 51.4257629, -0.209634 51.4258395, -0.2095126 51.4259441)",,,,
4317331,,,Pine Grove,residential,20 mph,False,True,29.898,"LINESTRING (-0.2094381 51.4254558, -0.2093025 51.4252713, -0.209255 51.4252124)",,,,
4317331,,,Pine Grove,residential,20 mph,False,True,47.147999999999996,"LINESTRING (-0.2094381 51.4254558, -0.2093088 51.4255319, -0.2090896 51.4256288, -0.2089043 51.4257174)",,,,
4317331,,,Pine Grove,residential,20 mph,False,False,51.271,"LINESTRING (-0.2095126 51.4259441, -0.2090227 51.4258275, -0.2089651 51.4257917, -0.2089043 51.4257174)",,,,
4317331,,,Pine Grove,residential,20 mph,False,True,60.104,"LINESTRING (-0.2095126 51.4259441, -0.209634 51.4258395, -0.209644 51.4257629, -0.2095219 51.4255409, -0.2094381 51.4254558)",,,,
4317331,,,Pine Grove,residential,20 mph,False,False,29.898,"LINESTRING (-0.209255 51.4252124, -0.2093025 51.4252713, -0.2094381 51.4254558)",,,,
4317336,,,Belvedere Drive,residential,20 mph,False,True,117.19,"LINESTRING (-0.2102609 51.425852, -0.2103311 51.4258527, -0.2103912 51.4258487, -0.2104869 51.4258206, -0.2115636 51.4252115)",,,,
688319051,,,St. Mary's Road,tertiary,20 mph,False,False,119.50800000000001,"LINESTRING (-0.2102609 51.425852, -0.2102741 51.4257982, -0.2102765 51.4257545, -0.2102721 51.4257039, -0.2102662 51.4256553, -0.2102463 51.4255782, -0.2102202 51.4255085, -0.2101768 51.4254308, -0.2101011 51.4253297, -0.210008 51.4252318, -0.2098829 51.4251294, -0.2097539 51.4250401, -0.2095659 51.4249157)",,,,
4317332,,,Lake Road,residential,20 mph,False,True,71.499,"LINESTRING (-0.2076503 51.4256613, -0.20768 51.4255332, -0.2076888 51.4254484, -0.2076837 51.4253441, -0.2076267 51.4250218)",,,,
8140115,,,Pine Grove,residential,20 mph,False,True,92.16499999999999,"LINESTRING (-0.2076503 51.4256613, -0.2078194 51.425689, -0.2079969 51.4257485, -0.2081784 51.4257833, -0.2086344 51.4258043, -0.2087704 51.4257729, -0.2089043 51.4257174)",,,,
4317330,,,Brockham Close,residential,20 mph,False,False,49.45399999999999,"LINESTRING (-0.2076267 51.4250218, -0.2072424 51.4250548, -0.2071708 51.4250619, -0.2071607 51.4250672, -0.207114 51.4250917, -0.2070712 51.4251361, -0.2070451 51.4251934)",,,,
4317332,,,Lake Road,residential,20 mph,False,False,71.499,"LINESTRING (-0.2076267 51.4250218, -0.2076837 51.4253441, -0.2076888 51.4254484, -0.20768 51.4255332, -0.2076503 51.4256613)",,,,
4317332,,,Lake Road,residential,20 mph,False,True,110.64199999999998,"LINESTRING (-0.2076267 51.4250218, -0.2075966 51.4246868, -0.2076046 51.424571, -0.2076355 51.4244026, -0.2076567 51.4242869, -0.207642 51.424183, -0.2076057 51.424115, -0.2075805 51.424078, -0.2075514 51.4240407)",,,,
4317330,,,Brockham Close,residential,20 mph,False,True,49.45399999999999,"LINESTRING (-0.2070451 51.4251934, -0.2070712 51.4251361, -0.207114 51.4250917, -0.2071607 51.4250672, -0.2071708 51.4250619, -0.2072424 51.4250548, -0.2076267 51.4250218)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,False,27.029,"LINESTRING (-0.2075514 51.4240407, -0.2077047 51.4239874, -0.2078903 51.4239206)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,True,193.916,"LINESTRING (-0.2075514 51.4240407, -0.2072377 51.4241602, -0.2070224 51.4242485, -0.2068019 51.424339, -0.2063241 51.4245672, -0.2059381 51.4247772, -0.205541 51.4249858, -0.2053314 51.425096)",,,,
4317332,,,Lake Road,residential,20 mph,False,False,110.642,"LINESTRING (-0.2075514 51.4240407, -0.2075805 51.424078, -0.2076057 51.424115, -0.207642 51.424183, -0.2076567 51.4242869, -0.2076355 51.4244026, -0.2076046 51.424571, -0.2075966 51.4246868, -0.2076267 51.4250218)",,,,
"[4317329, 758114781]",2,,Woodside,tertiary,20 mph,False,False,164.39700000000002,"LINESTRING (-0.2078903 51.4239206, -0.2081736 51.423787, -0.2088849 51.4233926, -0.2091593 51.4232337, -0.2092341 51.4231904, -0.2095334 51.4230063, -0.2095689 51.4229845, -0.2096008 51.422964, -0.2096499 51.4229317)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,True,27.029,"LINESTRING (-0.2078903 51.4239206, -0.2077047 51.4239874, -0.2075514 51.4240407)",,,,
688319051,,,St. Mary's Road,tertiary,20 mph,False,True,160.689,"LINESTRING (-0.2078903 51.4239206, -0.2079362 51.4239587, -0.2079818 51.4239844, -0.2085031 51.4242573, -0.2087136 51.4243732, -0.2088906 51.4244824, -0.2092519 51.4247054, -0.209471 51.4248507, -0.2095659 51.4249157)",,,,
143580835,,,Leeward Gardens,residential,20 mph,False,True,136.35,"LINESTRING (-0.2095659 51.4249157, -0.2100325 51.4246202, -0.2101938 51.4244983, -0.2104342 51.4243801, -0.2105661 51.42433, -0.2106943 51.4242578, -0.2108065 51.4241833, -0.2108761 51.4241103, -0.2109226 51.424045)",,,,
688319051,,,St. Mary's Road,tertiary,20 mph,False,False,160.689,"LINESTRING (-0.2095659 51.4249157, -0.209471 51.4248507, -0.2092519 51.4247054, -0.2088906 51.4244824, -0.2087136 51.4243732, -0.2085031 51.4242573, -0.2079818 51.4239844, -0.2079362 51.4239587, -0.2078903 51.4239206)",,,,
688319051,,,St. Mary's Road,tertiary,20 mph,False,True,119.50800000000001,"LINESTRING (-0.2095659 51.4249157, -0.2097539 51.4250401, -0.2098829 51.4251294, -0.210008 51.4252318, -0.2101011 51.4253297, -0.2101768 51.4254308, -0.2102202 51.4255085, -0.2102463 51.4255782, -0.2102662 51.4256553, -0.2102721 51.4257039, -0.2102765 51.4257545, -0.2102741 51.4257982, -0.2102609 51.425852)",,,,
4317328,,,Worcester Road,residential,20 mph,False,True,51.139,"LINESTRING (-0.2053421 51.4243451, -0.205828 51.4246911)",,,,
4317326,,,Alwyne Road,residential,20 mph,False,True,330.33599999999996,"LINESTRING (-0.2053421 51.4243451, -0.206087 51.4240149, -0.2078351 51.4232624, -0.208752 51.4228293, -0.2090681 51.4226537, -0.2091774 51.4225874)",,,,
"[4317328, 4317327]",,,"['Worcester Road', 'Compton Road']",residential,20 mph,False,"[False, True]",386.485,"LINESTRING (-0.2053421 51.4243451, -0.2047789 51.4239487, -0.2056011 51.4235535, -0.2086305 51.4222435)",,,,
4317328,,,Worcester Road,residential,20 mph,False,False,51.139,"LINESTRING (-0.205828 51.4246911, -0.2053421 51.4243451)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,True,12.688,"LINESTRING (-0.2053314 51.425096, -0.2051893 51.4251679)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,False,193.91599999999997,"LINESTRING (-0.2053314 51.425096, -0.205541 51.4249858, -0.2059381 51.4247772, -0.2063241 51.4245672, -0.2068019 51.424339, -0.2070224 51.4242485, -0.2072377 51.4241602, -0.2075514 51.4240407)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,False,12.688,"LINESTRING (-0.2051893 51.4251679, -0.2053314 51.425096)",,,,
4317324,,,Parkwood Road,residential,20 mph,False,False,176.462,"LINESTRING (-0.2051893 51.4251679, -0.2049076 51.4249835, -0.2042311 51.4245407, -0.2037213 51.4242069, -0.2034419 51.4240142)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,True,79.14699999999999,"LINESTRING (-0.2051893 51.4251679, -0.2047681 51.4253301, -0.2045611 51.4253955, -0.2041915 51.4255124)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,False,8.171,"LINESTRING (-0.2040895 51.4255492, -0.2041915 51.4255124)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,True,71.244,"LINESTRING (-0.2040895 51.4255492, -0.2036094 51.4257182, -0.2032141 51.4258838)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,True,8.171,"LINESTRING (-0.2041915 51.4255124, -0.2040895 51.4255492)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,False,79.14699999999999,"LINESTRING (-0.2041915 51.4255124, -0.2045611 51.4253955, -0.2047681 51.4253301, -0.2051893 51.4251679)",,,,
359184518,,,Springfield Road,residential,20 mph,False,False,146.358,"LINESTRING (-0.2041915 51.4255124, -0.2039377 51.4253442, -0.20348 51.4250411, -0.2032488 51.4248879, -0.2029291 51.4246826, -0.2027364 51.4245589)",,,,
4317321,,,Rostrevor Road,residential,20 mph,False,False,114.12799999999999,"LINESTRING (-0.2032141 51.4258838, -0.2029969 51.4257404, -0.2024447 51.4253759, -0.2020987 51.4251509, -0.202081 51.4251393)",,,,
4317329,2,,Woodside,tertiary,20 mph,False,False,71.244,"LINESTRING (-0.2032141 51.4258838, -0.2036094 51.4257182, -0.2040895 51.4255492)",,,,
"[26009705, 677520562]",2,,Queens Road,tertiary,20 mph,False,True,245.313,"LINESTRING (-0.1999594 51.4234521, -0.200115 51.4233974, -0.2002798 51.423338, -0.200427 51.4232817, -0.2005134 51.4232463, -0.2006007 51.4232102, -0.2007567 51.4231398, -0.2009741 51.4230368, -0.2011305 51.4229568, -0.2011901 51.422923, -0.2013191 51.4228515, -0.2015384 51.4227162, -0.2018553 51.4225051, -0.2019371 51.4224517, -0.2020397 51.4223837, -0.2022474 51.4222459, -0.2023381 51.4221841, -0.2024472 51.4221117, -0.2026057 51.4220079)",,,,
132807563,,,Chadwick Avenue,residential,20 mph,False,False,74.481,"LINESTRING (-0.1999594 51.4234521, -0.1999905 51.4234844, -0.2000044 51.4234989, -0.2001013 51.4236, -0.200164 51.4236493, -0.2002212 51.4237107, -0.2003014 51.4237716, -0.200351 51.4238398, -0.2004824 51.424033)",,,,
661837599,,,Queens Road,unclassified,20 mph,True,False,18.756,"LINESTRING (-0.2028315 51.4219161, -0.2027911 51.4219271, -0.2026998 51.4219707, -0.2026057 51.4220079)",,,,
4429803,,,Kings Road,residential,20 mph,False,True,80.82000000000001,"LINESTRING (-0.2007072 51.4218882, -0.2008172 51.4217808, -0.2009051 51.4216744, -0.2009652 51.4216015, -0.2009737 51.4215877, -0.2009822 51.421574, -0.2010609 51.4214466, -0.2011494 51.4212745, -0.2011775 51.4212266)",,,,
22932423,,,Queens Road,unclassified,20 mph,True,False,22.707,"LINESTRING (-0.2032105 51.4216013, -0.2031935 51.4216446, -0.2031598 51.4216699, -0.2030971 51.4217185, -0.2030923 51.4217467, -0.2030932 51.4217827)",,,,
"[475284152, 4942980, 511381829]",2,,Queens Road,tertiary,20 mph,False,True,164.85500000000002,"LINESTRING (-0.2032105 51.4216013, -0.2036564 51.4212994, -0.2039734 51.4210914, -0.2040267 51.4210561, -0.2041644 51.4209648, -0.2043125 51.4208675, -0.2045053 51.4207426, -0.2048397 51.4205216)",,,,
4429803,,,Kings Road,residential,20 mph,False,False,80.82000000000001,"LINESTRING (-0.2011775 51.4212266, -0.2011494 51.4212745, -0.2010609 51.4214466, -0.2009822 51.421574, -0.2009737 51.4215877, -0.2009652 51.4216015, -0.2009051 51.4216744, -0.2008172 51.4217808, -0.2007072 51.4218882)",,,,
134970291,,,Princes Road,residential,20 mph,False,True,129.747,"LINESTRING (-0.2011775 51.4212266, -0.2025433 51.4215047, -0.2028393 51.4215637, -0.2029484 51.4216)",,,,
4429801,,,Kings Road,residential,20 mph,True,False,96.43100000000001,"LINESTRING (-0.2016173 51.4203932, -0.2016352 51.4203587, -0.2016428 51.4203424, -0.2020142 51.4196444, -0.2020273 51.4196261, -0.2020379 51.4196081, -0.2020594 51.4195711)",,,,
4429802,,,Kings Road,residential,20 mph,True,False,97.55999999999999,"LINESTRING (-0.2016173 51.4203932, -0.2015927 51.4204401, -0.2012551 51.4210764, -0.2011981 51.4211863, -0.2011775 51.4212266)",,4.6,,
4429804,2,,South Park Road,residential,20 mph,False,False,167.64999999999998,"LINESTRING (-0.2016173 51.4203932, -0.2007109 51.4202063, -0.2004452 51.4201523, -0.2000654 51.4200794, -0.1997576 51.4200376, -0.1994905 51.4200153, -0.1993583 51.4200052, -0.1992899 51.4200024)",,,,
"[1204971073, 1204971074, 4429804, 1204972101]",2,,South Park Road,residential,20 mph,False,True,165.154,"LINESTRING (-0.2016173 51.4203932, -0.2017953 51.4204262, -0.2026889 51.4206083, -0.2027472 51.4206193, -0.2031137 51.4206937, -0.2031912 51.4207094, -0.2033218 51.4207359, -0.2034152 51.4207549, -0.2038836 51.4208499)",,,,
"[1204971073, 1204971074, 4429804, 1204972101]",2,,South Park Road,residential,20 mph,False,False,165.15400000000002,"LINESTRING (-0.2038836 51.4208499, -0.2034152 51.4207549, -0.2033218 51.4207359, -0.2031912 51.4207094, -0.2031137 51.4206937, -0.2027472 51.4206193, -0.2026889 51.4206083, -0.2017953 51.4204262, -0.2016173 51.4203932)",,,,
4429800,,,Stanley Road,residential,20 mph,True,False,94.90799999999999,"LINESTRING (-0.1994068 51.419152, -0.1993986 51.4192103, -0.1993607 51.4194803, -0.1993513 51.4195525, -0.1992961 51.41995, -0.1992955 51.4199564, -0.1992899 51.4200024)",,,,
1069200045,3,A219,The Broadway,primary,20 mph,False,True,58.059,"LINESTRING (-0.1994068 51.419152, -0.1998059 51.4191627, -0.2002377 51.4192078)",,,,
4428062,,,Palmerston Road,residential,20 mph,False,True,216.09599999999998,"LINESTRING (-0.1994813 51.417326, -0.1995043 51.41738, -0.1996041 51.4176148, -0.1998498 51.418193, -0.1999158 51.4183481, -0.2000962 51.4187745, -0.2001975 51.4190138, -0.2002419 51.41914, -0.2002458 51.419151, -0.2002377 51.4192078)",,,,
4428069,,,Pelham Road,residential,20 mph,False,True,84.868,"LINESTRING (-0.1994813 51.417326, -0.1995426 51.4173159, -0.1995603 51.4173129, -0.1999974 51.4172378, -0.2005914 51.4171423, -0.200605 51.4171401, -0.2006642 51.4171303)",,,,
4428069,,,Pelham Road,residential,20 mph,False,False,84.86800000000001,"LINESTRING (-0.2006642 51.4171303, -0.200605 51.4171401, -0.2005914 51.4171423, -0.1999974 51.4172378, -0.1995603 51.4173129, -0.1995426 51.4173159, -0.1994813 51.417326)",,,,
"[854679762, 854679763]",,,Russell Road,residential,20 mph,False,True,287.19800000000004,"LINESTRING (-0.2006642 51.4171303, -0.200692 51.4171921, -0.2009826 51.4178389, -0.2013106 51.4185689, -0.2013182 51.4185852, -0.2014206 51.418803, -0.2015574 51.4190088, -0.2016958 51.4191784, -0.2018561 51.4193514, -0.2019446 51.4194501, -0.2019677 51.4194737, -0.2019777 51.4194865, -0.2019843 51.419495, -0.2020097 51.4195607)",,,,
4428046,,,Gladstone Road,residential,20 mph,False,True,135.374,"LINESTRING (-0.2021635 51.4177961, -0.2022805 51.4180594, -0.2025663 51.4187028, -0.2026087 51.418798, -0.2026195 51.4188187, -0.2026469 51.4188468, -0.2026761 51.4188633, -0.2027437 51.4188892, -0.2028117 51.4189139)",,,,
4428054,,,Bertram Cottages,residential,20 mph,False,False,39.263999999999996,"LINESTRING (-0.2021635 51.4177961, -0.2022379 51.4177831, -0.2023314 51.4177668, -0.2027087 51.4177008)",,,,
606731149,2,A219,Hartfield Road,primary,20 mph,True,False,49.208000000000006,"LINESTRING (-0.2052499 51.4193999, -0.2052887 51.4194289, -0.2056917 51.4197462)",,,,
8145134,,,Herbert Road,residential,20 mph,False,False,123.279,"LINESTRING (-0.2051618 51.417832, -0.2051615 51.4179251, -0.2051367 51.4180648, -0.205087 51.4181878, -0.2050297 51.4182954, -0.2049577 51.4184094, -0.2048557 51.4185231, -0.2047728 51.4186116, -0.2046693 51.4187055, -0.2045507 51.4187983, -0.2045321 51.4188089, -0.2044935 51.4188287)",,,,
"[1067239545, 4428051]",1,A219,Hartfield Road,primary,20 mph,True,False,47.904,"LINESTRING (-0.2039714 51.4185645, -0.2040826 51.4185815, -0.2041683 51.418611, -0.2042487 51.4186514, -0.204346 51.4187206, -0.2044935 51.4188287)",,,,
165665223,2,A219,Gladstone Road,primary,20 mph,True,False,25.828,"LINESTRING (-0.2029098 51.4195159, -0.202895 51.41947, -0.2028184 51.4192908)",,,,
4428054,,,Bertram Cottages,residential,20 mph,False,True,39.263999999999996,"LINESTRING (-0.2027087 51.4177008, -0.2023314 51.4177668, -0.2022379 51.4177831, -0.2021635 51.4177961)",,,,
4428052,,A219,Gladstone Road,primary,20 mph,True,False,34.504999999999995,"LINESTRING (-0.202537 51.4196727, -0.202661 51.4196701, -0.2027385 51.4196577, -0.2027729 51.4196465, -0.2028287 51.4196132, -0.2028843 51.4195626, -0.2029098 51.4195159)",,,,
"[4966379, 1204965133]",,A219,The Broadway,primary,20 mph,False,False,34.994,"LINESTRING (-0.202537 51.4196727, -0.2022448 51.4196086, -0.2020594 51.4195711)",,,,
1069200043,2,A219,Wimbledon Hill Road,primary,20 mph,False,True,41.185,"LINESTRING (-0.2129608 51.4241542, -0.2135341 51.4242511)",,,,
"[1069200043, 1069200044]",2,A219,Wimbledon Hill Road,primary,20 mph,False,False,254.59099999999998,"LINESTRING (-0.2129608 51.4241542, -0.2123458 51.4240263, -0.2120819 51.4239521, -0.2119924 51.4239269, -0.2116382 51.4238118, -0.2112575 51.4236651, -0.2108822 51.4235026, -0.2107516 51.423435, -0.2105097 51.4233161, -0.2102176 51.4231726, -0.2098431 51.4229986, -0.2098308 51.4229929)",,,,
363760434,2,A219,Hartfield Road,primary,20 mph,True,False,26.454,"LINESTRING (-0.2056917 51.4197462, -0.2059576 51.4199168)",,,,
