osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,lanes,access
4415081,Spring Road,residential,30 mph,False,False,151.326,"LINESTRING (-0.2365518 51.9762682, -0.2367834 51.9765953, -0.2374351 51.9775156)",,,,
4415081,Spring Road,residential,30 mph,False,True,133.272,"LINESTRING (-0.2365518 51.9762682, -0.2362216 51.975778, -0.235806 51.9751612)",,,,
4415082,West View,residential,30 mph,False,True,235.89899999999997,"LINESTRING (-0.231535 51.9755347, -0.2316797 51.9754913, -0.2341624 51.9745722, -0.2342623 51.9745616, -0.2343964 51.9745726, -0.2345438 51.974589)",,,,
1118704921,Broadway,tertiary,30 mph,True,False,223.396,"LINESTRING (-0.231535 51.9755347, -0.2315747 51.9755862, -0.231597 51.9756807, -0.2315756 51.9757711, -0.2313 51.9764822, -0.2311388 51.9769576, -0.2311314 51.9769794, -0.231104 51.977049, -0.2310786 51.9771168, -0.2310388 51.9771521, -0.2309867 51.9771897, -0.2309105 51.9772158, -0.2308281 51.9772253, -0.2307295 51.9772258, -0.2305282 51.9772008)",,,2,
43721914,Station Way,residential,30 mph,False,False,115.359,"LINESTRING (-0.2374351 51.9775156, -0.2359733 51.9780309)",,,,
4415081,Spring Road,residential,30 mph,False,True,151.326,"LINESTRING (-0.2374351 51.9775156, -0.2367834 51.9765953, -0.2365518 51.9762682)",,,,
4074249,Broadway,tertiary,30 mph,False,False,153.909,"LINESTRING (-0.231613 51.9738198, -0.2310967 51.9751669)",,,2,
4415074,Souberie Avenue,residential,30 mph,False,True,96.443,"LINESTRING (-0.231613 51.9738198, -0.2314386 51.9737945, -0.2303362 51.9736409, -0.2302389 51.9736313)",,,,
43721914,Station Way,residential,30 mph,False,True,16.929,"LINESTRING (-0.2327131 51.9790461, -0.2329404 51.9789863)",,,,
4727109,Broadwater Avenue,residential,30 mph,True,False,37.08,"LINESTRING (-0.2327131 51.9790461, -0.2326745 51.9790034, -0.2326497 51.9789479, -0.2326392 51.9788927, -0.2326344 51.9788175, -0.232696 51.9787291)",,,1,
198597282,Station Way,residential,30 mph,False,False,169.108,"LINESTRING (-0.2327131 51.9790461, -0.2322489 51.9791667, -0.2322409 51.9791688, -0.2315845 51.9793409, -0.231034 51.9794812, -0.2307622 51.9795484, -0.2304277 51.9796208)",,,,
43721914,Station Way,residential,30 mph,False,False,16.929,"LINESTRING (-0.2329404 51.9789863, -0.2327131 51.9790461)",,,,
43721914,Station Way,residential,30 mph,False,True,139.116,"LINESTRING (-0.2329404 51.9789863, -0.2347767 51.9784516)",,,,
43721914,Station Way,residential,30 mph,False,False,139.116,"LINESTRING (-0.2347767 51.9784516, -0.2329404 51.9789863)",,,,
43721914,Station Way,residential,30 mph,False,True,94.368,"LINESTRING (-0.2347767 51.9784516, -0.2359733 51.9780309)",,,,
4473037,The Meads,residential,30 mph,False,True,147.22,"LINESTRING (-0.2347767 51.9784516, -0.234528 51.9781566, -0.234366 51.9780391, -0.2341741 51.9779386, -0.233933 51.977838, -0.2336129 51.9777533, -0.2331626 51.9776747)",,,,
43721914,Station Way,residential,30 mph,False,False,94.368,"LINESTRING (-0.2359733 51.9780309, -0.2347767 51.9784516)",,,,
43721914,Station Way,residential,30 mph,False,True,115.359,"LINESTRING (-0.2359733 51.9780309, -0.2374351 51.9775156)",,,,
4473036,The Dale,residential,30 mph,False,True,216.376,"LINESTRING (-0.2359733 51.9780309, -0.2355662 51.9776632, -0.2352901 51.9774572, -0.2349638 51.9772701, -0.2343544 51.9770122, -0.2339641 51.9769134, -0.2335846 51.9768443)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,False,96.755,"LINESTRING (-0.2331626 51.9776747, -0.2335846 51.9768443)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,True,121.522,"LINESTRING (-0.2331626 51.9776747, -0.232696 51.9787291)",,,,
4473037,The Meads,residential,30 mph,False,False,147.21999999999997,"LINESTRING (-0.2331626 51.9776747, -0.2336129 51.9777533, -0.233933 51.977838, -0.2341741 51.9779386, -0.234366 51.9780391, -0.234528 51.9781566, -0.2347767 51.9784516)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,False,121.522,"LINESTRING (-0.232696 51.9787291, -0.2331626 51.9776747)",,,,
4727108,Broadwater Avenue,residential,30 mph,True,False,33.211,"LINESTRING (-0.232696 51.9787291, -0.2328786 51.9789032, -0.2329404 51.9789863)",,,1,
4473034,Broadwater Avenue,residential,30 mph,False,False,87.888,"LINESTRING (-0.2335846 51.9768443, -0.2339231 51.9760819)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,True,96.755,"LINESTRING (-0.2335846 51.9768443, -0.2331626 51.9776747)",,,,
4473036,The Dale,residential,30 mph,False,False,216.376,"LINESTRING (-0.2335846 51.9768443, -0.2339641 51.9769134, -0.2343544 51.9770122, -0.2349638 51.9772701, -0.2352901 51.9774572, -0.2355662 51.9776632, -0.2359733 51.9780309)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,False,139.457,"LINESTRING (-0.234046 51.9758051, -0.2345438 51.974589)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,True,31.909,"LINESTRING (-0.234046 51.9758051, -0.2339231 51.9760819)",,,,
4473035,Broadwater Dale,residential,30 mph,False,False,59.806,"LINESTRING (-0.234046 51.9758051, -0.2347172 51.9759294, -0.2348738 51.9759736)",,,,
186818751,Copper Beech Drive,residential,30 mph,False,False,46.357,"LINESTRING (-0.2348738 51.9759736, -0.2350849 51.9755775)",,,,
4473035,Broadwater Dale,residential,30 mph,False,False,172.297,"LINESTRING (-0.2348738 51.9759736, -0.2349635 51.9760966, -0.235511 51.9768812, -0.235609 51.9769518, -0.2357412 51.9770021, -0.2358151 51.9770691, -0.2359784 51.9773422)",,,,
4473035,Broadwater Dale,residential,30 mph,False,True,59.806,"LINESTRING (-0.2348738 51.9759736, -0.2347172 51.9759294, -0.234046 51.9758051)",,,,
4074249,Broadway,tertiary,30 mph,False,True,153.909,"LINESTRING (-0.2310967 51.9751669, -0.231613 51.9738198)",,,2,
4674419,Broadway,tertiary,30 mph,True,False,26.116,"LINESTRING (-0.2310967 51.9751669, -0.2311536 51.9752739, -0.2312116 51.9753375, -0.2312142 51.9753868)",,,,
5132089,Campers Avenue,residential,30 mph,False,True,114.862,"LINESTRING (-0.235806 51.9751612, -0.2372764 51.9746646)",,,,
4415081,Spring Road,residential,30 mph,False,False,133.272,"LINESTRING (-0.235806 51.9751612, -0.2362216 51.975778, -0.2365518 51.9762682)",,,,
4415081,Spring Road,residential,30 mph,False,True,109.672,"LINESTRING (-0.235806 51.9751612, -0.2353102 51.9744696, -0.2351605 51.9742586)",,,,
3678755,Station Road,tertiary,30 mph,False,False,40.839000000000006,"LINESTRING (-0.2248746 51.9807245, -0.2246618 51.9807865, -0.2244218 51.9808559, -0.224335 51.9808808)",,,,
3678755,Station Road,tertiary,30 mph,False,True,263.14500000000004,"LINESTRING (-0.2248746 51.9807245, -0.2251014 51.9806547, -0.2254687 51.9805295, -0.2260417 51.9803602, -0.2262972 51.9802813, -0.2263675 51.9802603, -0.2267267 51.9801426, -0.2267647 51.9801292, -0.2268116 51.9801134, -0.2272354 51.9799813, -0.2272754 51.9799698, -0.2276505 51.9798538, -0.2278417 51.9797907, -0.2281561 51.9796927, -0.2282626 51.9796584, -0.2282953 51.9796478)",,,,
29158044,Openshaw Way,residential,30 mph,True,False,419.06199999999995,"LINESTRING (-0.2248746 51.9807245, -0.2248693 51.9806369, -0.2248568 51.9804977, -0.2248536 51.9804771, -0.2248317 51.9803363, -0.2248029 51.9802479, -0.2247826 51.9801901, -0.2248072 51.9801398, -0.224849 51.9801251, -0.2249175 51.9801075, -0.2252533 51.9799997, -0.2253397 51.9799734, -0.2255593 51.9799076, -0.2256558 51.9798889, -0.2259368 51.9798014, -0.2261864 51.9797252, -0.2262754 51.9797138, -0.2263666 51.979709, -0.22641 51.9797019, -0.2264337 51.9796944, -0.2264528 51.979685, -0.2264659 51.9796707, -0.226477 51.9796489, -0.2264757 51.9796251, -0.2264557 51.9795958, -0.2264158 51.9795673, -0.2263888 51.9795534, -0.2257931 51.9793572, -0.2255823 51.9792838, -0.2249343 51.9790021, -0.224881 51.9789584, -0.2248566 51.9789323, -0.2247597 51.9787592, -0.224735 51.9787341, -0.224682 51.9787072, -0.2244403 51.9786276, -0.2243802 51.9786182, -0.2241507 51.9786308, -0.2238854 51.9786373)",,,,
4658659,Norton Way South,tertiary,30 mph,False,False,41.48,"LINESTRING (-0.2238854 51.9786373, -0.2239069 51.9782645)",,,2,
4658659,Norton Way South,tertiary,30 mph,False,True,212.633,"LINESTRING (-0.2238854 51.9786373, -0.2238824 51.9787719, -0.2239137 51.979568, -0.223934 51.9800623, -0.2239539 51.980549)",,,2,
280784186,Norton Way South,tertiary,30 mph,False,True,103.52,"LINESTRING (-0.2237332 51.9736742, -0.2237629 51.974605)",,,2,
29402247,Paddock Close,residential,30 mph,False,False,109.322,"LINESTRING (-0.2237332 51.9736742, -0.2247624 51.9736588, -0.2253287 51.9736504)",,,,
29402247,Paddock Close,residential,30 mph,False,True,10.257,"LINESTRING (-0.2254784 51.9736484, -0.2253287 51.9736504)",,,,
29402248,Paddock Close,residential,,False,True,7.385,"LINESTRING (-0.2253309 51.9737168, -0.2253287 51.9736504)",,,,
29402247,Paddock Close,residential,30 mph,False,False,10.257,"LINESTRING (-0.2253287 51.9736504, -0.2254784 51.9736484)",,,,
29402248,Paddock Close,residential,,False,False,7.385,"LINESTRING (-0.2253287 51.9736504, -0.2253309 51.9737168)",,,,
29402247,Paddock Close,residential,30 mph,False,True,109.322,"LINESTRING (-0.2253287 51.9736504, -0.2247624 51.9736588, -0.2237332 51.9736742)",,,,
3678756,Leys Avenue,unclassified,20 mph,True,False,325.66,"LINESTRING (-0.228097 51.9793727, -0.2279855 51.9793956, -0.2279293 51.9793946, -0.2270989 51.9792286, -0.2268435 51.9791614, -0.2264664 51.9790662, -0.2261877 51.978965, -0.2260727 51.9789244, -0.2259857 51.9788895, -0.2255133 51.9786879, -0.2250285 51.9784641, -0.2248059 51.9783614, -0.2246349 51.9782948, -0.2245071 51.9782571, -0.2243703 51.978224, -0.2242282 51.9782014, -0.2240314 51.9781951, -0.2239845 51.9782127, -0.2239069 51.9782645)",,,1,
68024611,Leys Avenue,unclassified,20 mph,True,False,33.765,"LINESTRING (-0.228097 51.9793727, -0.2281198 51.9794302, -0.2281564 51.9795037, -0.2281801 51.9795286, -0.2282953 51.9796478)",,,,
3678755,Station Road,tertiary,30 mph,False,True,14.501,"LINESTRING (-0.2282953 51.9796478, -0.2284933 51.9796016)",,,,
3678755,Station Road,tertiary,30 mph,False,False,263.145,"LINESTRING (-0.2282953 51.9796478, -0.2282626 51.9796584, -0.2281561 51.9796927, -0.2278417 51.9797907, -0.2276505 51.9798538, -0.2272754 51.9799698, -0.2272354 51.9799813, -0.2268116 51.9801134, -0.2267647 51.9801292, -0.2267267 51.9801426, -0.2263675 51.9802603, -0.2262972 51.9802813, -0.2260417 51.9803602, -0.2254687 51.9805295, -0.2251014 51.9806547, -0.2248746 51.9807245)",,,,
68024610,Station Place,tertiary,30 mph,False,False,35.269999999999996,"LINESTRING (-0.228974 51.9794889, -0.2288335 51.9795147, -0.2286404 51.9795618, -0.2284933 51.9796016)",,,,
68024612,Station Place,tertiary,30 mph,True,False,25.26,"LINESTRING (-0.228974 51.9794889, -0.2292543 51.9794543, -0.2293358 51.9794448)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,False,31.909,"LINESTRING (-0.2339231 51.9760819, -0.234046 51.9758051)",,,,
4473034,Broadwater Avenue,residential,30 mph,False,True,87.888,"LINESTRING (-0.2339231 51.9760819, -0.2335846 51.9768443)",,,,
89352549,Gorst Close,residential,30 mph,False,False,225.289,"LINESTRING (-0.2339231 51.9760819, -0.2334197 51.9760056, -0.2332875 51.9759625, -0.2331592 51.9758763, -0.2330659 51.9758379, -0.2329648 51.9758188, -0.2328714 51.9758236, -0.2327975 51.9758451, -0.232747 51.9758811, -0.232712 51.9759314, -0.2326543 51.9760648, -0.2324204 51.9766485, -0.2323169 51.9769223, -0.2323315 51.9770546)",,,,
89352549,Gorst Close,residential,30 mph,False,True,225.289,"LINESTRING (-0.2323315 51.9770546, -0.2323169 51.9769223, -0.2324204 51.9766485, -0.2326543 51.9760648, -0.232712 51.9759314, -0.232747 51.9758811, -0.2327975 51.9758451, -0.2328714 51.9758236, -0.2329648 51.9758188, -0.2330659 51.9758379, -0.2331592 51.9758763, -0.2332875 51.9759625, -0.2334197 51.9760056, -0.2339231 51.9760819)",,,,
4473035,Broadwater Dale,residential,30 mph,False,True,172.297,"LINESTRING (-0.2359784 51.9773422, -0.2358151 51.9770691, -0.2357412 51.9770021, -0.235609 51.9769518, -0.235511 51.9768812, -0.2349635 51.9760966, -0.2348738 51.9759736)",,,,
3678758,Broadway,tertiary,30 mph,True,False,187.78400000000002,"LINESTRING (-0.2293644 51.9794191, -0.2293831 51.9793689, -0.2294002 51.9793247, -0.2294332 51.9792211, -0.2295992 51.9787477, -0.2296132 51.9787125, -0.2296711 51.978567, -0.2296904 51.9785157, -0.2298532 51.9780958, -0.2299555 51.9778649, -0.2299914 51.9777754)",,,,
763018353,,tertiary,30 mph,True,False,16.341,"LINESTRING (-0.2293644 51.9794191, -0.2294136 51.9794093, -0.2294746 51.9794083, -0.2295331 51.9794196, -0.2295829 51.9794449)",,roundabout,,
136219154,Norton Way South,tertiary,30 mph,False,True,153.237,"LINESTRING (-0.2238013 51.9761708, -0.2238066 51.9762134, -0.2238151 51.9762794, -0.2238242 51.9764397, -0.223833 51.9767736, -0.223844 51.9771912, -0.2238928 51.9774456, -0.223926 51.9775445)",,,2,
280784184,Norton Way South,tertiary,30 mph,True,False,21.099,"LINESTRING (-0.2238013 51.9761708, -0.2237331 51.9761148, -0.2236982 51.9760853, -0.2236032 51.9760261)",,,1,
5132089,Campers Avenue,residential,30 mph,False,False,114.862,"LINESTRING (-0.2372764 51.9746646, -0.235806 51.9751612)",,,,
109583671,Springshott,residential,30 mph,False,True,71.564,"LINESTRING (-0.2372764 51.9746646, -0.2375075 51.9749244, -0.2377612 51.9752346)",,,,
4015594,Nevells Road,residential,30 mph,False,True,98.96100000000001,"LINESTRING (-0.2297616 51.9809932, -0.2299738 51.9809327, -0.2301428 51.9808845, -0.2310729 51.9806194)",,,,
"[170492453, 170492462]",Nursery Court,residential,30 mph,False,True,16.455,"LINESTRING (-0.2297616 51.9809932, -0.2297172 51.9809318, -0.2296467 51.9808637)",,,,
18471248,Station Place,tertiary,30 mph,True,False,30.506999999999998,"LINESTRING (-0.2293956 51.9795593, -0.2293 51.9795195, -0.2292471 51.9795114, -0.228974 51.9794889)",,,,
