osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,access,junction
4923715,False,Wychperry Road,residential,30 mph,False,120.225,2,,"LINESTRING (-0.1093669 51.0022114, -0.1094382 51.0022401, -0.1097193 51.0023664, -0.1098483 51.0024179, -0.109958 51.0024489, -0.1100785 51.0024726, -0.1102174 51.0024838, -0.1103755 51.0024835, -0.110516 51.0024708, -0.1106405 51.0024489, -0.1108135 51.002395, -0.1109226 51.0023548)",,
4916892,False,Paddockhall Road,tertiary,30 mph,True,35.815,2,,"LINESTRING (-0.1090842 51.0024799, -0.1093669 51.0022114)",,
4916892,False,Paddockhall Road,tertiary,30 mph,False,116.67999999999999,2,,"LINESTRING (-0.1090842 51.0024799, -0.1088025 51.0027303, -0.1086372 51.0028794, -0.1081745 51.0032866, -0.1081209 51.0033364)",,
5069848,False,Oaklands Road,unclassified,30 mph,False,108.62299999999999,2,,"LINESTRING (-0.1090842 51.0024799, -0.1090248 51.0024538, -0.1085683 51.0022699, -0.1083784 51.0021992, -0.1080676 51.002112, -0.1078982 51.0020706, -0.1077943 51.0020489, -0.1077113 51.0020354)",,
237302448,True,Boltro Road,tertiary,30 mph,False,26.597,1,,"LINESTRING (-0.1064089 51.0039563, -0.1064109 51.0039912, -0.1063987 51.0040476, -0.1063985 51.0040766, -0.1064103 51.0041051, -0.1064321 51.0041323, -0.1064609 51.0041518, -0.1065026 51.0041698)",,
522428821,False,Boltro Road,tertiary,30 mph,True,232.314,2,,"LINESTRING (-0.1064089 51.0039563, -0.1065487 51.0037537, -0.1068953 51.0032587, -0.1069091 51.0032396, -0.1075106 51.0023742, -0.107567 51.0022892, -0.1076595 51.0021436, -0.1077113 51.0020354)",,
1120877219,True,Milton Road,tertiary,30 mph,False,37.961,2,,"LINESTRING (-0.1065026 51.0041698, -0.1067814 51.0041805, -0.1070367 51.0041896, -0.1070442 51.0041898)",,
4923717,False,Sergison Road,residential,30 mph,False,91.63400000000001,2,,"LINESTRING (-0.1119054 51.0038778, -0.1119279 51.0038448, -0.1119958 51.0037598, -0.1120005 51.0037213, -0.1119851 51.0036802, -0.1119646 51.0034832, -0.1119602 51.0034188, -0.1119956 51.0030692)",,
610614098,False,Lucastes Avenue,residential,30 mph,False,100.097,2,,"LINESTRING (-0.1119054 51.0038778, -0.1117226 51.003813, -0.1112973 51.003663, -0.1109878 51.0035602, -0.1108295 51.0035165, -0.110629 51.0034765)",,
4923717,False,Sergison Road,residential,30 mph,False,9.445,2,,"LINESTRING (-0.1119956 51.0030692, -0.1120122 51.0029849)",,
4923717,False,Sergison Road,residential,30 mph,True,91.63399999999999,2,,"LINESTRING (-0.1119956 51.0030692, -0.1119602 51.0034188, -0.1119646 51.0034832, -0.1119851 51.0036802, -0.1120005 51.0037213, -0.1119958 51.0037598, -0.1119279 51.0038448, -0.1119054 51.0038778)",,
7643221,False,Sergison Road,residential,30 mph,False,37.54,2,,"LINESTRING (-0.1119956 51.0030692, -0.1119225 51.003068, -0.1118049 51.0030651, -0.1117449 51.0030557, -0.1116992 51.0030275, -0.1115871 51.0029085)",,
4916892,False,Paddockhall Road,tertiary,30 mph,False,130.114,2,,"LINESTRING (-0.1105189 51.0012944, -0.1101551 51.0016037, -0.1096922 51.0019327, -0.1095622 51.0020371, -0.1093669 51.0022114)",,
4916892,False,Paddockhall Road,tertiary,30 mph,True,20.467,2,,"LINESTRING (-0.1105189 51.0012944, -0.1105882 51.0012356, -0.1106904 51.0011453)",,
5060596,False,New England Road,tertiary,30 mph,False,121.899,,,"LINESTRING (-0.1009211 50.9983979, -0.1005708 50.9984428, -0.1002624 50.998517, -0.1001597 50.9985552, -0.0993549 50.9988547)",,
9336826,False,Hazelgrove Road,secondary,30 mph,True,69.962,,B2112,"LINESTRING (-0.1009211 50.9983979, -0.1009494 50.9985901, -0.1010134 50.9990244)",,
591348914,False,Hazelgrove Road,secondary,30 mph,False,150.94,,B2112,"LINESTRING (-0.1009211 50.9983979, -0.1008883 50.9981098, -0.1008619 50.9978782, -0.1008499 50.997773, -0.1007863 50.9973192, -0.1007478 50.9970449)",,
5060596,False,New England Road,tertiary,30 mph,False,67.763,,,"LINESTRING (-0.0993549 50.9988547, -0.0984875 50.9991256)",,
5060596,False,New England Road,tertiary,30 mph,True,121.899,,,"LINESTRING (-0.0993549 50.9988547, -0.1001597 50.9985552, -0.1002624 50.998517, -0.1005708 50.9984428, -0.1009211 50.9983979)",,
28468441,False,Fairbanks,residential,30 mph,False,57.914,,,"LINESTRING (-0.0993549 50.9988547, -0.0994816 50.9990648, -0.0994603 50.9992124, -0.0993286 50.9993349)",,
5408814,False,Culross Avenue,residential,30 mph,False,102.451,2,,"LINESTRING (-0.110629 51.0034765, -0.1106335 51.0035105, -0.1106502 51.0036323, -0.1106559 51.0039554, -0.1106314 51.0040523, -0.110599 51.0041805, -0.1104285 51.0043656)",,
610614098,False,Lucastes Avenue,residential,30 mph,True,100.097,2,,"LINESTRING (-0.110629 51.0034765, -0.1108295 51.0035165, -0.1109878 51.0035602, -0.1112973 51.003663, -0.1117226 51.003813, -0.1119054 51.0038778)",,
810838548,False,Lucastes Avenue,residential,30 mph,False,177.13900000000004,2,,"LINESTRING (-0.110629 51.0034765, -0.1105163 51.0034598, -0.1102306 51.0034302, -0.1099515 51.0034247, -0.109015 51.0034127, -0.1085932 51.0033981, -0.1083116 51.0033785, -0.1082171 51.003368, -0.1081735 51.0033549, -0.1081209 51.0033364)",,
4916892,False,Paddockhall Road,tertiary,30 mph,False,47.585,2,,"LINESTRING (-0.1081209 51.0033364, -0.1080485 51.0033992, -0.1078442 51.0036105, -0.1077612 51.0036993)",,
4916892,False,Paddockhall Road,tertiary,30 mph,True,116.68,2,,"LINESTRING (-0.1081209 51.0033364, -0.1081745 51.0032866, -0.1086372 51.0028794, -0.1088025 51.0027303, -0.1090842 51.0024799)",,
810838548,False,Lucastes Avenue,residential,30 mph,True,177.13899999999998,2,,"LINESTRING (-0.1081209 51.0033364, -0.1081735 51.0033549, -0.1082171 51.003368, -0.1083116 51.0033785, -0.1085932 51.0033981, -0.109015 51.0034127, -0.1099515 51.0034247, -0.1102306 51.0034302, -0.1105163 51.0034598, -0.110629 51.0034765)",,
4923717,False,Sergison Road,residential,30 mph,True,9.445,2,,"LINESTRING (-0.1120122 51.0029849, -0.1119956 51.0030692)",,
5089204,True,Dolphin Road,secondary,30 mph,False,24.146,1,B2272,"LINESTRING (-0.1080836 50.9994607, -0.1080219 50.9994866, -0.1079489 50.999509, -0.1078818 50.9995415, -0.107817 50.9995935)",,
95517239,False,Muster Green South,secondary,30 mph,False,168.03199999999998,2,B2272,"LINESTRING (-0.1080836 50.9994607, -0.1082907 50.9994714, -0.1093758 50.9995237, -0.1104786 50.9995689)",,
4923714,True,Muster Green North,tertiary,30 mph,False,29.352,1,,"LINESTRING (-0.1077502 50.9999044, -0.1077846 50.9999356, -0.1078101 50.999982, -0.1078451 51.0000062, -0.1078744 51.0000263, -0.1079515 51.0000639, -0.1080099 51.0001055)",,
601996657,True,Dolphin Road,secondary,30 mph,False,22.646,2,B2272,"LINESTRING (-0.1077502 50.9999044, -0.1076947 50.999944, -0.1076575 50.9999924, -0.1076042 51.0000339, -0.1075462 51.000058)",,
641341992,True,Muster Green North,secondary,30 mph,False,69.526,2,B2272,"LINESTRING (-0.1075462 51.000058, -0.107454 51.0000698, -0.1073333 51.0000719, -0.1072015 51.0000607, -0.1069462 51.0000257, -0.1067999 51.0000107, -0.1065649 50.9999957)",,
5089206,True,The Broadway,secondary,30 mph,False,29.97,1,B2028,"LINESTRING (-0.1065649 50.9999957, -0.1064847 51.0000118, -0.106415 51.000018, -0.106345 51.0000275, -0.1062389 51.0000533, -0.10617 51.0000881)",,
476686250,True,The Broadway,secondary,30 mph,False,26.937000000000005,1,B2272,"LINESTRING (-0.1065649 50.9999957, -0.1065206 50.9999799, -0.1064555 50.9999746, -0.1063932 50.9999639, -0.1063565 50.9999502, -0.106314 50.9999192, -0.1063047 50.9998921, -0.1063072 50.9998594)",,
95516510,True,The Broadway,secondary,30 mph,False,43.008,2,B2272,"LINESTRING (-0.1063072 50.9998594, -0.1065307 50.9994991)",,
5089207,True,The Broadway,secondary,30 mph,False,27.82,1,B2028,"LINESTRING (-0.10617 51.0000881, -0.1061665 51.0000508, -0.106189 51.0000017, -0.106208 50.99997, -0.1062403 50.9999192, -0.1063072 50.9998594)",,
479315601,False,The Broadway,secondary,30 mph,False,136.05399999999997,2,B2028,"LINESTRING (-0.10617 51.0000881, -0.1058608 51.00058, -0.1055324 51.0010691, -0.1054442 51.0011691, -0.1053905 51.0012049)",,
5887125,False,Heath Road,unclassified,30 mph,True,34.576,,,"LINESTRING (-0.1053905 51.0012049, -0.1052585 51.0011609, -0.1049216 51.0011149)",,
479315601,False,The Broadway,secondary,30 mph,True,136.054,2,B2028,"LINESTRING (-0.1053905 51.0012049, -0.1054442 51.0011691, -0.1055324 51.0010691, -0.1058608 51.00058, -0.10617 51.0000881)",,
"[9336793, 1226349901]",False,Perrymount Road,secondary,30 mph,False,168.94,2,B2028,"LINESTRING (-0.1053905 51.0012049, -0.1053365 51.0012475, -0.1051261 51.0014135, -0.1049473 51.0015594, -0.1046467 51.0018045, -0.1044957 51.0019577, -0.1042822 51.0022027, -0.1041096 51.0024812)",,
5094420,False,St Josephs Way,unclassified,30 mph,False,312.03100000000006,2,,"LINESTRING (-0.1007478 50.9970449, -0.1011689 50.9970067, -0.1013238 50.9969962, -0.1014223 50.9970056, -0.1014976 50.9970405, -0.1015282 50.9970771, -0.1015424 50.9971326, -0.101587 50.9973944, -0.1015973 50.9974547, -0.1016072 50.9975043, -0.1017168 50.9980546, -0.1017345 50.9981434, -0.1017735 50.9983045, -0.101803 50.998384, -0.1018162 50.9984196, -0.1018699 50.9984629, -0.1021659 50.9987013, -0.1022232 50.9987431, -0.1023177 50.9988122, -0.1023993 50.9988922, -0.1024156 50.9989731, -0.1023967 50.9990537, -0.1023663 50.9991228, -0.1023334 50.9992087)",,
591348914,False,Hazelgrove Road,secondary,30 mph,False,95.901,,B2112,"LINESTRING (-0.1007478 50.9970449, -0.1006987 50.9968263, -0.1006946 50.9968059, -0.1006153 50.9964547, -0.1005433 50.9962969, -0.1004604 50.996209)",,
591348914,False,Hazelgrove Road,secondary,30 mph,True,150.94,,B2112,"LINESTRING (-0.1007478 50.9970449, -0.1007863 50.9973192, -0.1008499 50.997773, -0.1008619 50.9978782, -0.1008883 50.9981098, -0.1009211 50.9983979)",,
5408804,False,Muster Green North,residential,30 mph,False,73.89399999999999,,,"LINESTRING (-0.1100565 50.9999196, -0.1108073 50.9998106, -0.1110395 50.99978, -0.1110867 50.9997738)",,
5408804,False,Muster Green North,residential,30 mph,True,135.522,,,"LINESTRING (-0.1100565 50.9999196, -0.1091149 51.0000407, -0.1083773 51.00012, -0.1082365 51.0001441, -0.108163 51.0001661)",,
5408806,False,Calbourne,residential,30 mph,False,60.876,,,"LINESTRING (-0.1100565 50.9999196, -0.1100846 50.9999685, -0.110161 51.0001863, -0.1102307 51.0002753, -0.1103219 51.0003373, -0.110434 51.0003911)",destination,
5408806,False,Calbourne,residential,30 mph,True,60.87599999999999,,,"LINESTRING (-0.110434 51.0003911, -0.1103219 51.0003373, -0.1102307 51.0002753, -0.110161 51.0001863, -0.1100846 50.9999685, -0.1100565 50.9999196)",destination,
5408807,False,Calbourne,residential,30 mph,False,58.723,,,"LINESTRING (-0.110434 51.0003911, -0.1104766 51.0003791, -0.1105193 51.0003767, -0.1105646 51.0003838, -0.1106098 51.0004046, -0.1106344 51.0004296, -0.1106439 51.000457, -0.110638 51.0004861, -0.1106196 51.0005097, -0.1105842 51.0005314, -0.110537 51.0005438, -0.1104845 51.0005441, -0.1104352 51.0005314, -0.1104014 51.0005111, -0.1103835 51.00049, -0.1103753 51.0004611, -0.1103927 51.0004194, -0.110434 51.0003911)",destination,
5408807,False,Calbourne,residential,30 mph,True,58.723000000000006,,,"LINESTRING (-0.110434 51.0003911, -0.1103927 51.0004194, -0.1103753 51.0004611, -0.1103835 51.00049, -0.1104014 51.0005111, -0.1104352 51.0005314, -0.1104845 51.0005441, -0.110537 51.0005438, -0.1105842 51.0005314, -0.1106196 51.0005097, -0.110638 51.0004861, -0.1106439 51.000457, -0.1106344 51.0004296, -0.1106098 51.0004046, -0.1105646 51.0003838, -0.1105193 51.0003767, -0.1104766 51.0003791, -0.110434 51.0003911)",destination,
5060416,True,Paddockhall Road,tertiary,30 mph,False,24.615,2,,"LINESTRING (-0.1076061 51.0041436, -0.107604 51.0041511, -0.1075856 51.0042076, -0.1075526 51.0042984, -0.1075441 51.004317, -0.1075166 51.004357)",,
5408816,False,Winnals Park,residential,20 mph,False,133.681,,,"LINESTRING (-0.1076061 51.0041436, -0.1082461 51.0043088, -0.1085577 51.0043693, -0.1086072 51.0043615, -0.1086402 51.004333, -0.1086575 51.004254, -0.1086482 51.0040752, -0.1085925 51.0039127, -0.1085657 51.0038453)",,
5408816,False,Winnals Park,residential,20 mph,True,133.68099999999998,,,"LINESTRING (-0.1085657 51.0038453, -0.1085925 51.0039127, -0.1086482 51.0040752, -0.1086575 51.004254, -0.1086402 51.004333, -0.1086072 51.0043615, -0.1085577 51.0043693, -0.1082461 51.0043088, -0.1076061 51.0041436)",,
5408814,False,Culross Avenue,residential,30 mph,True,102.451,2,,"LINESTRING (-0.1104285 51.0043656, -0.110599 51.0041805, -0.1106314 51.0040523, -0.1106559 51.0039554, -0.1106502 51.0036323, -0.1106335 51.0035105, -0.110629 51.0034765)",,
5094422,False,St Wilfrids Way,unclassified,30 mph,True,251.631,,,"LINESTRING (-0.1024254 50.997381, -0.1024407 50.9974566, -0.1025569 50.9975915, -0.1030232 50.9978885, -0.1031435 50.9980263, -0.1031581 50.998043, -0.1031822 50.9980638, -0.103283 50.9981507, -0.1034232 50.9982373, -0.1035786 50.9983333, -0.1036117 50.9984686, -0.1036106 50.9985612, -0.1035599 50.9989786, -0.1034089 50.9991452, -0.1033327 50.9993451)",,
5094421,False,Church Road,residential,30 mph,True,16.258,,,"LINESTRING (-0.1025577 50.9992468, -0.1023334 50.9992087)",yes,
5887122,False,Clover Court,residential,30 mph,False,20.816,,,"LINESTRING (-0.1025577 50.9992468, -0.1025201 50.9994325)",,
5094421,False,Church Road,residential,30 mph,False,55.421,,,"LINESTRING (-0.1025577 50.9992468, -0.1026571 50.9992651, -0.1028082 50.9992928, -0.1028527 50.9992972, -0.1033327 50.9993451)",yes,
5887122,False,Clover Court,residential,30 mph,True,20.816,,,"LINESTRING (-0.1025201 50.9994325, -0.1025577 50.9992468)",,
5887122,False,Clover Court,residential,30 mph,False,30.391,,,"LINESTRING (-0.1025201 50.9994325, -0.1022101 50.9994302, -0.1020908 50.9994521)",,
5887124,False,Clover Court,residential,,False,19.459,,,"LINESTRING (-0.1025201 50.9994325, -0.1025982 50.999464, -0.1026018 50.9995806)",,
5887124,False,Clover Court,residential,,True,19.459,,,"LINESTRING (-0.1026018 50.9995806, -0.1025982 50.999464, -0.1025201 50.9994325)",,
5887122,False,Clover Court,residential,30 mph,True,30.391,,,"LINESTRING (-0.1020908 50.9994521, -0.1022101 50.9994302, -0.1025201 50.9994325)",,
5887125,False,Heath Road,unclassified,30 mph,True,56.584,,,"LINESTRING (-0.101623 51.000612, -0.1009109 51.0003709)",,
5887125,False,Heath Road,unclassified,30 mph,False,48.22,,,"LINESTRING (-0.101623 51.000612, -0.1018458 51.0006917, -0.1022652 51.000759)",,
5887127,False,Sharrow Close,residential,30 mph,False,26.04,,,"LINESTRING (-0.101623 51.000612, -0.1017293 51.0005344, -0.1019379 51.0005454)",,
5887127,False,Sharrow Close,residential,30 mph,True,15.787,,,"LINESTRING (-0.1022652 51.000759, -0.1022726 51.0006171)",,
5887125,False,Heath Road,unclassified,30 mph,False,47.968999999999994,,,"LINESTRING (-0.1022652 51.000759, -0.1028251 51.0008533, -0.1029274 51.0008705)",,
5887125,False,Heath Road,unclassified,30 mph,True,48.22,,,"LINESTRING (-0.1022652 51.000759, -0.1018458 51.0006917, -0.101623 51.000612)",,
5887125,False,Heath Road,unclassified,30 mph,False,114.52900000000001,,,"LINESTRING (-0.1029274 51.0008705, -0.1030674 51.0008917, -0.1036325 51.0009772, -0.1038635 51.0010027, -0.1044553 51.0010648, -0.104531 51.0010737)",,
5887125,False,Heath Road,unclassified,30 mph,True,47.968999999999994,,,"LINESTRING (-0.1029274 51.0008705, -0.1028251 51.0008533, -0.1022652 51.000759)",,
5887131,False,Trevelyan Place,residential,,False,87.217,,,"LINESTRING (-0.1029274 51.0008705, -0.1029476 51.0006625, -0.1029632 51.0005017, -0.1030035 51.0000876)",,
5887125,False,Heath Road,unclassified,30 mph,False,16.574,,,"LINESTRING (-0.104688 51.0010903, -0.1049216 51.0011149)",,
5887125,False,Heath Road,unclassified,30 mph,True,11.14,,,"LINESTRING (-0.104688 51.0010903, -0.104531 51.0010737)",,
5887133,False,Ashurst Place,residential,30 mph,False,66.1,,,"LINESTRING (-0.104688 51.0010903, -0.1047228 51.0009425, -0.1047671 51.0007551, -0.1051708 51.000783)",,
5887125,False,Heath Road,unclassified,30 mph,False,11.14,,,"LINESTRING (-0.104531 51.0010737, -0.104688 51.0010903)",,
5887125,False,Heath Road,unclassified,30 mph,True,114.529,,,"LINESTRING (-0.104531 51.0010737, -0.1044553 51.0010648, -0.1038635 51.0010027, -0.1036325 51.0009772, -0.1030674 51.0008917, -0.1029274 51.0008705)",,
5887135,False,Ormerod Court,residential,,False,201.376,,,"LINESTRING (-0.104531 51.0010737, -0.1044967 51.0011892, -0.1044619 51.0013885, -0.1044303 51.0015027, -0.1041784 51.0016978, -0.1041249 51.0017821, -0.1042281 51.0018585, -0.1043058 51.0018699, -0.1045967 51.0016326, -0.1048023 51.0014796, -0.104905 51.0013746, -0.1049306 51.001274, -0.1049216 51.0011149)",,
5887125,False,Heath Road,unclassified,30 mph,True,16.574,,,"LINESTRING (-0.1049216 51.0011149, -0.104688 51.0010903)",,
5887125,False,Heath Road,unclassified,30 mph,False,34.576,,,"LINESTRING (-0.1049216 51.0011149, -0.1052585 51.0011609, -0.1053905 51.0012049)",,
5887135,False,Ormerod Court,residential,,True,201.37600000000003,,,"LINESTRING (-0.1049216 51.0011149, -0.1049306 51.001274, -0.104905 51.0013746, -0.1048023 51.0014796, -0.1045967 51.0016326, -0.1043058 51.0018699, -0.1042281 51.0018585, -0.1041249 51.0017821, -0.1041784 51.0016978, -0.1044303 51.0015027, -0.1044619 51.0013885, -0.1044967 51.0011892, -0.104531 51.0010737)",,
5887127,False,Sharrow Close,residential,30 mph,False,24.741,,,"LINESTRING (-0.1019379 51.0005454, -0.1022726 51.0006171)",,
5887129,False,Sharrow Close,residential,30 mph,True,120.112,,,"LINESTRING (-0.1019379 51.0005454, -0.10206 51.0001336, -0.1021831 51.0001481, -0.1023899 51.0001757, -0.1023327 51.000502, -0.1022726 51.0006171)",,
5887127,False,Sharrow Close,residential,30 mph,True,26.04,,,"LINESTRING (-0.1019379 51.0005454, -0.1017293 51.0005344, -0.101623 51.000612)",,
5887127,False,Sharrow Close,residential,30 mph,False,15.787,,,"LINESTRING (-0.1022726 51.0006171, -0.1022652 51.000759)",,
5887127,False,Sharrow Close,residential,30 mph,True,24.741,,,"LINESTRING (-0.1022726 51.0006171, -0.1019379 51.0005454)",,
5887129,False,Sharrow Close,residential,30 mph,False,120.112,,,"LINESTRING (-0.1022726 51.0006171, -0.1023327 51.000502, -0.1023899 51.0001757, -0.1021831 51.0001481, -0.10206 51.0001336, -0.1019379 51.0005454)",,
5887131,False,Trevelyan Place,residential,,True,87.217,,,"LINESTRING (-0.1030035 51.0000876, -0.1029632 51.0005017, -0.1029476 51.0006625, -0.1029274 51.0008705)",,
28468441,False,Fairbanks,residential,30 mph,True,57.914,,,"LINESTRING (-0.0993286 50.9993349, -0.0994603 50.9992124, -0.0994816 50.9990648, -0.0993549 50.9988547)",,
5060596,False,New England Road,tertiary,30 mph,True,67.763,,,"LINESTRING (-0.0984875 50.9991256, -0.0993549 50.9988547)",,
613545975,False,Oathall Road,secondary,30 mph,False,220.383,2,B2112,"LINESTRING (-0.0979399 51.0043876, -0.0983785 51.0038807, -0.0986183 51.0035858, -0.0986781 51.0035233, -0.098963 51.0031866, -0.0992794 51.0028169, -0.0994209 51.0026387)",,
5925244,False,Syresham Gardens,residential,30 mph,False,60.821000000000005,,,"LINESTRING (-0.0986188 50.9956999, -0.0986926 50.995809, -0.0989454 50.996183, -0.0989591 50.9962032)",,
5925241,False,Caxton Way,residential,30 mph,False,75.794,,,"LINESTRING (-0.0989591 50.9962032, -0.099402 50.9961258, -0.0996748 50.9960447, -0.0999402 50.9959303)",,
5925244,False,Syresham Gardens,residential,30 mph,False,63.522000000000006,,,"LINESTRING (-0.0989591 50.9962032, -0.0989842 50.9963119, -0.0990862 50.9964066, -0.0991692 50.9966523, -0.099168 50.9966989, -0.0991507 50.9967469)",,
5925244,False,Syresham Gardens,residential,30 mph,True,60.821000000000005,,,"LINESTRING (-0.0989591 50.9962032, -0.0989454 50.996183, -0.0986926 50.995809, -0.0986188 50.9956999)",,
5925241,False,Caxton Way,residential,30 mph,True,75.79400000000001,,,"LINESTRING (-0.0999402 50.9959303, -0.0996748 50.9960447, -0.099402 50.9961258, -0.0989591 50.9962032)",,
761076051,True,Caxton Way,residential,,False,21.176,,,"LINESTRING (-0.0999402 50.9959303, -0.1000265 50.9958585, -0.1000956 50.995768)",,
5925240,False,Iona Way,residential,,False,58.855,,,"LINESTRING (-0.0991507 50.9967469, -0.0991981 50.9967473, -0.0993216 50.9967485, -0.0994462 50.9967496, -0.0995114 50.9967301, -0.0995583 50.9967079, -0.0996099 50.9966679, -0.0996571 50.9966141, -0.0996722 50.9965686, -0.0996637 50.9965407, -0.099644 50.996524, -0.0996038 50.9965173, -0.0995629 50.9965131)",,
5925244,False,Syresham Gardens,residential,30 mph,True,63.522,,,"LINESTRING (-0.0991507 50.9967469, -0.099168 50.9966989, -0.0991692 50.9966523, -0.0990862 50.9964066, -0.0989842 50.9963119, -0.0989591 50.9962032)",,
5925245,False,Augustines Way,residential,30 mph,False,43.275999999999996,,,"LINESTRING (-0.0991507 50.9967469, -0.0990825 50.9967794, -0.098989 50.9968061, -0.0988458 50.9968216, -0.0985678 50.9968607)",,
5925239,False,Bluebell Close,residential,30 mph,False,70.384,,,"LINESTRING (-0.0985678 50.9968607, -0.0986269 50.9970909, -0.0986347 50.9971619, -0.098737 50.9974175, -0.0987535 50.9974817)",,
