osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref,est_width
24029508,False,2,Brynteg Avenue,residential,20 mph,yes,True,83.11800000000001,"LINESTRING (-3.6944066 51.5290005, -3.6944321 51.5292338, -3.6944479 51.5293527, -3.6944966 51.5294002, -3.6945727 51.52944, -3.6946618 51.5294589, -3.694796 51.5294389, -3.6949963 51.5293961)",,
24029512,False,2,Heol Marlas,residential,20 mph,yes,False,96.749,"LINESTRING (-3.6944066 51.5290005, -3.6945472 51.528975, -3.6956893 51.5286557)",,
24029512,False,2,Heol Marlas,residential,20 mph,yes,True,14.617,"LINESTRING (-3.6992241 51.5278004, -3.6990525 51.5278771)",,
775625346,False,2,Rhodfa Brynteg,residential,20 mph,yes,False,16.607,"LINESTRING (-3.6992241 51.5278004, -3.6992209 51.5278789, -3.6991967 51.5279481)",,
775625346,False,2,Rhodfa Brynteg,residential,20 mph,yes,True,27.407,"LINESTRING (-3.6992241 51.5278004, -3.6992101 51.5277512, -3.6991837 51.5276969, -3.6990838 51.5275717)",,
24058823,False,,,residential,20 mph,,False,17.795,"LINESTRING (-3.6956893 51.5286557, -3.6955865 51.528509)",,
24029512,False,2,Heol Marlas,residential,20 mph,yes,False,251.705,"LINESTRING (-3.6956893 51.5286557, -3.6984489 51.5278909, -3.6986281 51.5278555, -3.6987669 51.5278467, -3.6988641 51.5278538, -3.6990525 51.5278771)",,
24029512,False,2,Heol Marlas,residential,20 mph,yes,True,96.749,"LINESTRING (-3.6956893 51.5286557, -3.6945472 51.528975, -3.6944066 51.5290005)",,
24029512,False,2,Heol Marlas,residential,20 mph,yes,False,14.617,"LINESTRING (-3.6990525 51.5278771, -3.6992241 51.5278004)",,
775625347,False,2,Heol Marlas,residential,30 mph,yes,False,12.722,"LINESTRING (-3.6990525 51.5278771, -3.6991967 51.5279481)",,
24029512,False,2,Heol Marlas,residential,20 mph,yes,True,251.70499999999998,"LINESTRING (-3.6990525 51.5278771, -3.6988641 51.5278538, -3.6987669 51.5278467, -3.6986281 51.5278555, -3.6984489 51.5278909, -3.6956893 51.5286557)",,
24029523,False,2,Ffordd y Traeth,residential,20 mph,yes,True,148.738,"LINESTRING (-3.6969943 51.5259168, -3.6989745 51.5264378)",,
1225351378,False,2,Pandy Crescent,residential,20 mph,yes,True,48.438,"LINESTRING (-3.6969943 51.5259168, -3.6972379 51.5255084)",,
"[24029523, 28598829]",False,2,"['Ffordd y Traeth', 'Pandy Crescent']",residential,20 mph,yes,"[False, True]",176.96599999999998,"LINESTRING (-3.6969943 51.5259168, -3.6953766 51.525487, -3.6953124 51.525473, -3.6952566 51.5254848, -3.695223 51.5255134, -3.6951696 51.5256064, -3.6951504 51.5257006, -3.6951779 51.5258888)",,
28598829,False,2,Pandy Crescent,residential,20 mph,yes,False,52.923,"LINESTRING (-3.6969943 51.5259168, -3.6969262 51.5260191, -3.6968061 51.5261308, -3.6966708 51.5262143, -3.6965144 51.5262703)",,
24813220,False,2,Ffordd y Mynach,residential,20 mph,yes,False,73.591,"LINESTRING (-3.6939395 51.5329695, -3.6928757 51.5329788)",,
29065805,False,2,Heol Y Pil / Pyle Road,primary,20 mph,,True,20.592,"LINESTRING (-3.6939395 51.5329695, -3.69399 51.532787)",A48,
24813220,False,2,Ffordd y Mynach,residential,20 mph,yes,True,73.591,"LINESTRING (-3.6928757 51.5329788, -3.6939395 51.5329695)",,
29024900,False,2,Longlands Close,residential,20 mph,yes,False,69.074,"LINESTRING (-3.6928757 51.5329788, -3.6928278 51.5327628, -3.6926046 51.5325492, -3.6924587 51.5324318)",,
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,True,24.9,"LINESTRING (-3.6900199 51.5319337, -3.6903431 51.5318351)",,
24813221,False,2,Simpson's Way,residential,20 mph,yes,True,84.07,"LINESTRING (-3.6900199 51.5319337, -3.6902549 51.5324202, -3.6902401 51.5326681)",,
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,False,129.899,"LINESTRING (-3.6900199 51.5319337, -3.6892895 51.5320858, -3.688821 51.5321613, -3.6881979 51.5321442)",,
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,False,469.18600000000004,"LINESTRING (-3.6919392 51.5291997, -3.6920363 51.5295087, -3.6920579 51.5295539, -3.6921544 51.5298145, -3.692219 51.5298888, -3.6923127 51.529953, -3.6924174 51.5300022, -3.6925945 51.5300606, -3.6928707 51.530119, -3.6929656 51.5301491, -3.693029 51.5302025, -3.693075 51.5303146, -3.6932843 51.5310151, -3.6932489 51.5311085, -3.6931551 51.5311953, -3.6930187 51.5312558, -3.6927125 51.5313238, -3.6916342 51.5315106, -3.6911541 51.5316141, -3.6903431 51.5318351)",,
29065426,False,2,Ffald Road,secondary,20 mph,yes,False,99.951,"LINESTRING (-3.6919392 51.5291997, -3.6920574 51.529164, -3.6926356 51.5289893, -3.6932125 51.5287765)",B4281,
"[29065426, 29024014]",False,2,"['Ffald Road', 'Pisgah Street']",secondary,20 mph,yes,True,158.91400000000002,"LINESTRING (-3.6919392 51.5291997, -3.690898 51.5293915, -3.6901822 51.5294811, -3.6901759 51.5294819, -3.6900604 51.529492, -3.6900306 51.5294942, -3.6899524 51.5295, -3.6898422 51.529495, -3.6897049 51.5294819)",B4281,
28814399,False,2,Sgwâr Glasfryn,residential,20 mph,,True,54.269,"LINESTRING (-3.695043 51.5273061, -3.6942984 51.5271525)",,2
28814400,False,1,Cylch Gwyrdd,residential,20 mph,,False,69.725,"LINESTRING (-3.695043 51.5273061, -3.6960076 51.5274879)",,2
28598822,False,2,Ffordd Collwyn,residential,20 mph,,False,123.535,"LINESTRING (-3.695043 51.5273061, -3.6951023 51.5271955, -3.6951935 51.527057, -3.695717 51.5262776)",,
28598822,False,2,Ffordd Collwyn,residential,20 mph,,True,145.719,"LINESTRING (-3.695043 51.5273061, -3.6949575 51.5275143, -3.6948636 51.5277896, -3.6947997 51.5280749, -3.6947939 51.5283019, -3.6948019 51.5284854, -3.6948054 51.5286009)",,
28598822,False,2,Ffordd Collwyn,residential,20 mph,,True,123.535,"LINESTRING (-3.695717 51.5262776, -3.6951935 51.527057, -3.6951023 51.5271955, -3.695043 51.5273061)",,
28598829,False,2,Pandy Crescent,residential,20 mph,yes,False,58.805,"LINESTRING (-3.695717 51.5262776, -3.6955449 51.5262143, -3.6954128 51.5261375, -3.6952422 51.5260006, -3.6951779 51.5258888)",,
28598829,False,2,Pandy Crescent,residential,20 mph,yes,True,56.507,"LINESTRING (-3.695717 51.5262776, -3.6959171 51.5263161, -3.6961381 51.526321, -3.6963442 51.5263028, -3.6965144 51.5262703)",,
1225351378,False,2,Pandy Crescent,residential,20 mph,yes,False,48.438,"LINESTRING (-3.6972379 51.5255084, -3.6969943 51.5259168)",,
28814373,False,2,Heol y Felin,residential,20 mph,yes,True,111.345,"LINESTRING (-3.6965144 51.5262703, -3.6972343 51.5271659)",,
28598829,False,2,Pandy Crescent,residential,20 mph,yes,False,56.507,"LINESTRING (-3.6965144 51.5262703, -3.6963442 51.5263028, -3.6961381 51.526321, -3.6959171 51.5263161, -3.695717 51.5262776)",,
28598829,False,2,Pandy Crescent,residential,20 mph,yes,True,52.922999999999995,"LINESTRING (-3.6965144 51.5262703, -3.6966708 51.5262143, -3.6968061 51.5261308, -3.6969262 51.5260191, -3.6969943 51.5259168)",,
"[24029523, 28598829]",False,2,"['Ffordd y Traeth', 'Pandy Crescent']",residential,20 mph,yes,"[False, True]",176.966,"LINESTRING (-3.6951779 51.5258888, -3.6951504 51.5257006, -3.6951696 51.5256064, -3.695223 51.5255134, -3.6952566 51.5254848, -3.6953124 51.525473, -3.6953766 51.525487, -3.6969943 51.5259168)",,
28598829,False,2,Pandy Crescent,residential,20 mph,yes,True,58.80500000000001,"LINESTRING (-3.6951779 51.5258888, -3.6952422 51.5260006, -3.6954128 51.5261375, -3.6955449 51.5262143, -3.695717 51.5262776)",,
28668141,False,2,Brynglas Terrace,residential,20 mph,yes,True,200.06799999999998,"LINESTRING (-3.6951779 51.5258888, -3.6947453 51.5259627, -3.6927014 51.5263315, -3.6924032 51.5263951)",,
24029508,False,2,Brynteg Avenue,residential,20 mph,yes,False,119.332,"LINESTRING (-3.6966054 51.5290093, -3.6949963 51.5293961)",,
"[775625346, 24029508]",False,2,"['Rhodfa Brynteg', 'Brynteg Avenue']",residential,20 mph,yes,True,223.12800000000004,"LINESTRING (-3.6966054 51.5290093, -3.6972008 51.5288575, -3.6983295 51.5285728, -3.6985027 51.5285121, -3.6986777 51.5284337, -3.6988172 51.5283436, -3.6989433 51.5282535, -3.6990684 51.5281385, -3.6991471 51.5280466, -3.6991967 51.5279481)",,
28598893,False,2,Ton Glas,residential,20 mph,yes,False,112.478,"LINESTRING (-3.6966054 51.5290093, -3.6966902 51.5291596, -3.6967137 51.5292546, -3.696711 51.5293324, -3.6962015 51.5299321)",,
24029508,False,2,Brynteg Avenue,residential,20 mph,yes,True,119.332,"LINESTRING (-3.6949963 51.5293961, -3.6966054 51.5290093)",,
24029508,False,2,Brynteg Avenue,residential,20 mph,yes,False,83.118,"LINESTRING (-3.6949963 51.5293961, -3.694796 51.5294389, -3.6946618 51.5294589, -3.6945727 51.52944, -3.6944966 51.5294002, -3.6944479 51.5293527, -3.6944321 51.5292338, -3.6944066 51.5290005)",,
775627982,False,2,St. James' Crescent,residential,20 mph,yes,False,69.992,"LINESTRING (-3.6949963 51.5293961, -3.6950487 51.5294883, -3.6949963 51.5299391, -3.6949856 51.5300185)",,
28598893,False,2,Ton Glas,residential,20 mph,yes,True,112.47800000000001,"LINESTRING (-3.6962015 51.5299321, -3.696711 51.5293324, -3.6967137 51.5292546, -3.6966902 51.5291596, -3.6966054 51.5290093)",,
29065805,False,2,Heol Y Pil / Pyle Road,primary,20 mph,,False,20.592,"LINESTRING (-3.69399 51.532787, -3.6939395 51.5329695)",A48,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,False,42.044,"LINESTRING (-3.69399 51.532787, -3.694405 51.5328172, -3.6945947 51.5328106)",,
29065805,False,2,Heol Y Pil / Pyle Road,primary,20 mph,,True,459.36,"LINESTRING (-3.69399 51.532787, -3.6941596 51.5320529, -3.6941977 51.5318735, -3.6942245 51.53168, -3.6942353 51.5314806, -3.6942246 51.5312779, -3.6941231 51.53065, -3.6941089 51.5305847, -3.6940871 51.5304577, -3.6940372 51.5301701, -3.6939999 51.5299956, -3.6939409 51.529802, -3.6938516 51.5296097, -3.6936271 51.5292614, -3.6933509 51.528921, -3.6932125 51.5287765)",A48,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,False,47.584999999999994,"LINESTRING (-3.6945947 51.5328106, -3.694765 51.5327809, -3.69504 51.5326728, -3.6952117 51.5326287)",,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,True,42.044,"LINESTRING (-3.6945947 51.5328106, -3.694405 51.5328172, -3.69399 51.532787)",,
29022618,False,2,Heol Pont George,residential,20 mph,yes,False,52.025999999999996,"LINESTRING (-3.6945947 51.5328106, -3.6946623 51.5329598, -3.6946795 51.5331467, -3.6946366 51.5332695)",,
24029427,False,2,Heol Marlas,unclassified,20 mph,,True,95.432,"LINESTRING (-3.6978196 51.5279152, -3.6990838 51.5275717)",,
28814373,False,2,Heol y Felin,residential,20 mph,yes,False,92.636,"LINESTRING (-3.6978196 51.5279152, -3.6972343 51.5271659)",,
24029427,False,2,Heol Marlas,unclassified,20 mph,,False,168.089,"LINESTRING (-3.6978196 51.5279152, -3.6964833 51.5282912, -3.6958453 51.5284554, -3.6955865 51.528509)",,
28814373,False,2,Heol y Felin,residential,20 mph,yes,False,111.345,"LINESTRING (-3.6972343 51.5271659, -3.6965144 51.5262703)",,
28814373,False,2,Heol y Felin,residential,20 mph,yes,True,92.636,"LINESTRING (-3.6972343 51.5271659, -3.6978196 51.5279152)",,
28814392,False,2,Cylch Gwyrdd,residential,20 mph,yes,True,70.552,"LINESTRING (-3.6972343 51.5271659, -3.6963254 51.5274537)",,2
28814392,False,2,Cylch Gwyrdd,residential,20 mph,yes,False,70.552,"LINESTRING (-3.6963254 51.5274537, -3.6972343 51.5271659)",,2
28814388,False,2,Cylch Gwyrdd,residential,20 mph,,False,55.556,"LINESTRING (-3.6963254 51.5274537, -3.6963584 51.5274862, -3.6963728 51.5275236, -3.6963672 51.5275618, -3.6963421 51.527597, -3.6963001 51.5276252, -3.6962459 51.5276436, -3.696185 51.5276501, -3.696124 51.5276441, -3.6960693 51.5276263, -3.6960266 51.5275985, -3.6960007 51.5275636, -3.6959941 51.5275254, -3.6960076 51.5274879)",,2
28814388,False,2,Cylch Gwyrdd,residential,20 mph,,True,26.547000000000004,"LINESTRING (-3.6963254 51.5274537, -3.6962755 51.5274288, -3.6962151 51.5274157, -3.6961512 51.5274157, -3.6960909 51.527429, -3.6960412 51.527454, -3.6960076 51.5274879)",,2
28814400,False,1,Cylch Gwyrdd,residential,20 mph,,True,69.725,"LINESTRING (-3.6960076 51.5274879, -3.695043 51.5273061)",,2
28814388,False,2,Cylch Gwyrdd,residential,20 mph,,False,26.547000000000004,"LINESTRING (-3.6960076 51.5274879, -3.6960412 51.527454, -3.6960909 51.527429, -3.6961512 51.5274157, -3.6962151 51.5274157, -3.6962755 51.5274288, -3.6963254 51.5274537)",,2
28814388,False,2,Cylch Gwyrdd,residential,20 mph,,True,55.55599999999999,"LINESTRING (-3.6960076 51.5274879, -3.6959941 51.5275254, -3.6960007 51.5275636, -3.6960266 51.5275985, -3.6960693 51.5276263, -3.696124 51.5276441, -3.696185 51.5276501, -3.6962459 51.5276436, -3.6963001 51.5276252, -3.6963421 51.527597, -3.6963672 51.5275618, -3.6963728 51.5275236, -3.6963584 51.5274862, -3.6963254 51.5274537)",,2
28814399,False,2,Sgwâr Glasfryn,residential,20 mph,,False,54.269,"LINESTRING (-3.6942984 51.5271525, -3.695043 51.5273061)",,2
28814395,False,2,Sgwâr Glasfryn,residential,20 mph,,False,86.11000000000001,"LINESTRING (-3.6942984 51.5271525, -3.6942469 51.5272005, -3.694161 51.5272219, -3.6940237 51.5272059, -3.6938864 51.5271631, -3.6938778 51.5270884, -3.6939293 51.5270243, -3.6939894 51.5270029, -3.6941868 51.5270243, -3.6942984 51.5270777, -3.6942984 51.5271525)",,2
28814395,False,2,Sgwâr Glasfryn,residential,20 mph,,True,86.11000000000001,"LINESTRING (-3.6942984 51.5271525, -3.6942984 51.5270777, -3.6941868 51.5270243, -3.6939894 51.5270029, -3.6939293 51.5270243, -3.6938778 51.5270884, -3.6938864 51.5271631, -3.6940237 51.5272059, -3.694161 51.5272219, -3.6942469 51.5272005, -3.6942984 51.5271525)",,2
28668161,False,2,Heol Mostyn Road,unclassified,30 mph,,False,352.59400000000005,"LINESTRING (-3.6916114 51.5253291, -3.6910878 51.525468, -3.6909079 51.525565, -3.690751 51.5256496, -3.6907016 51.5256762, -3.6904374 51.5258729, -3.6902209 51.526034, -3.689809 51.526317, -3.6896606 51.5263816, -3.6893798 51.5265039, -3.6892312 51.5265469, -3.6890107 51.5266107, -3.688826 51.5266394, -3.6881016 51.5267118, -3.6879951 51.5267274, -3.6873245 51.5268254)",,
28907214,False,2,Victoria Terrace,primary,20 mph,,False,130.579,"LINESTRING (-3.6916114 51.5253291, -3.6919203 51.5257449, -3.6924032 51.5263951)",A48,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,False,39.091,"LINESTRING (-3.6952117 51.5326287, -3.6953353 51.5325982, -3.6954589 51.5325943, -3.6956065 51.5326127, -3.6957513 51.5326518)",,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,True,47.585,"LINESTRING (-3.6952117 51.5326287, -3.69504 51.5326728, -3.694765 51.5327809, -3.6945947 51.5328106)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,False,36.321,"LINESTRING (-3.6952117 51.5326287, -3.6951268 51.5323649, -3.6951087 51.5323084)",,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,False,58.1,"LINESTRING (-3.6957513 51.5326518, -3.6959911 51.5326868, -3.6961553 51.5326836, -3.6963355 51.5326637, -3.6965678 51.5326127)",,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,True,39.091,"LINESTRING (-3.6957513 51.5326518, -3.6956065 51.5326127, -3.6954589 51.5325943, -3.6953353 51.5325982, -3.6952117 51.5326287)",,
29022613,False,2,Forest View,residential,20 mph,yes,False,42.977999999999994,"LINESTRING (-3.6957513 51.5326518, -3.6957041 51.5327479, -3.6956639 51.5328931, -3.6956387 51.5330309)",,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,False,62.955,"LINESTRING (-3.6965678 51.5326127, -3.6970399 51.5325754, -3.6973574 51.5325754, -3.697469 51.5325967)",,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,True,58.099999999999994,"LINESTRING (-3.6965678 51.5326127, -3.6963355 51.5326637, -3.6961553 51.5326836, -3.6959911 51.5326868, -3.6957513 51.5326518)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,True,68.43299999999999,"LINESTRING (-3.6965678 51.5326127, -3.696482 51.5324365, -3.6964499 51.5323169, -3.696439 51.5322764, -3.6964512 51.5322005, -3.6964648 51.5321162, -3.696439 51.5320094)",,
28668098,False,2,Heol Cambrensis,residential,20 mph,yes,True,62.955,"LINESTRING (-3.697469 51.5325967, -3.6973574 51.5325754, -3.6970399 51.5325754, -3.6965678 51.5326127)",,
29022591,False,2,Hafod Decaf,residential,20 mph,yes,False,25.0,"LINESTRING (-3.6951087 51.5323084, -3.6947482 51.5322924)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,False,75.752,"LINESTRING (-3.6951087 51.5323084, -3.6951773 51.5321055, -3.6952803 51.531705, -3.695349 51.5316517)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,True,36.321,"LINESTRING (-3.6951087 51.5323084, -3.6951268 51.5323649, -3.6952117 51.5326287)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,False,90.173,"LINESTRING (-3.695349 51.5316517, -3.6954949 51.5316517, -3.6960099 51.5317424, -3.6963275 51.5318812, -3.696439 51.5320094)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,True,75.75200000000001,"LINESTRING (-3.695349 51.5316517, -3.6952803 51.531705, -3.6951773 51.5321055, -3.6951087 51.5323084)",,
29022609,False,2,Ffordd Ddu,residential,20 mph,yes,False,71.349,"LINESTRING (-3.695349 51.5316517, -3.6952632 51.5315716, -3.6950057 51.5314381, -3.6948083 51.5313473, -3.694525 51.5312939)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,False,68.43299999999999,"LINESTRING (-3.696439 51.5320094, -3.6964648 51.5321162, -3.6964512 51.5322005, -3.696439 51.5322764, -3.6964499 51.5323169, -3.696482 51.5324365, -3.6965678 51.5326127)",,
29022587,False,2,Ffynnon y Maen,residential,20 mph,yes,True,90.173,"LINESTRING (-3.696439 51.5320094, -3.6963275 51.5318812, -3.6960099 51.5317424, -3.6954949 51.5316517, -3.695349 51.5316517)",,
29022612,False,2,Pant Bach,residential,20 mph,yes,False,53.016,"LINESTRING (-3.696439 51.5320094, -3.6966107 51.5320094, -3.6968424 51.531956, -3.6970656 51.5319453, -3.6971686 51.531988)",,
29022591,False,2,Hafod Decaf,residential,20 mph,yes,False,11.877,"LINESTRING (-3.6947482 51.5322924, -3.6945765 51.5322924)",,
29022591,False,2,Hafod Decaf,residential,20 mph,yes,True,25.0,"LINESTRING (-3.6947482 51.5322924, -3.6951087 51.5323084)",,
29022593,False,2,Hafod Decaf,residential,20 mph,yes,False,20.848,"LINESTRING (-3.6947482 51.5322924, -3.6947224 51.5324792)",,
29022591,False,2,Hafod Decaf,residential,20 mph,yes,True,11.877,"LINESTRING (-3.6945765 51.5322924, -3.6947482 51.5322924)",,
29022593,False,2,Hafod Decaf,residential,20 mph,yes,True,20.848,"LINESTRING (-3.6947224 51.5324792, -3.6947482 51.5322924)",,
29022609,False,2,Ffordd Ddu,residential,20 mph,yes,True,71.349,"LINESTRING (-3.694525 51.5312939, -3.6948083 51.5313473, -3.6950057 51.5314381, -3.6952632 51.5315716, -3.695349 51.5316517)",,
29022612,False,2,Pant Bach,residential,20 mph,yes,True,53.016,"LINESTRING (-3.6971686 51.531988, -3.6970656 51.5319453, -3.6968424 51.531956, -3.6966107 51.5320094, -3.696439 51.5320094)",,
29022613,False,2,Forest View,residential,20 mph,yes,True,42.978,"LINESTRING (-3.6956387 51.5330309, -3.6956639 51.5328931, -3.6957041 51.5327479, -3.6957513 51.5326518)",,
29022618,False,2,Heol Pont George,residential,20 mph,yes,True,52.025999999999996,"LINESTRING (-3.6946366 51.5332695, -3.6946795 51.5331467, -3.6946623 51.5329598, -3.6945947 51.5328106)",,
24813220,False,2,Ffordd y Mynach,residential,20 mph,yes,False,26.883,"LINESTRING (-3.6881802 51.5329938, -3.6881185 51.5327551)",,
29024917,False,2,Heol y Berllan,residential,20 mph,yes,False,147.01600000000002,"LINESTRING (-3.6881802 51.5329938, -3.6886421 51.5329207, -3.6902401 51.5326681)",,
24813220,False,2,Ffordd y Mynach,residential,20 mph,yes,True,26.883,"LINESTRING (-3.6881185 51.5327551, -3.6881802 51.5329938)",,
24813220,False,2,Ffordd y Mynach,residential,20 mph,yes,False,68.151,"LINESTRING (-3.6881185 51.5327551, -3.6881429 51.5325589, -3.6881979 51.5321442)",,
29024919,False,2,Maes Glas,residential,20 mph,yes,False,36.056,"LINESTRING (-3.6881185 51.5327551, -3.6877339 51.5327962, -3.6876652 51.5327268)",,
24813220,False,2,Ffordd y Mynach,residential,20 mph,yes,True,68.151,"LINESTRING (-3.6881979 51.5321442, -3.6881429 51.5325589, -3.6881185 51.5327551)",,
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,False,51.292,"LINESTRING (-3.6881979 51.5321442, -3.687802 51.5321169, -3.6874595 51.5321034)",,
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,True,129.899,"LINESTRING (-3.6881979 51.5321442, -3.688821 51.5321613, -3.6892895 51.5320858, -3.6900199 51.5319337)",,
"[29065426, 29024014]",False,2,"['Ffald Road', 'Pisgah Street']",secondary,20 mph,yes,False,158.914,"LINESTRING (-3.6897049 51.5294819, -3.6898422 51.529495, -3.6899524 51.5295, -3.6900306 51.5294942, -3.6900604 51.529492, -3.6901759 51.5294819, -3.6901822 51.5294811, -3.690898 51.5293915, -3.6919392 51.5291997)",B4281,
29024014,False,2,Pisgah Street,secondary,20 mph,yes,True,229.478,"LINESTRING (-3.6897049 51.5294819, -3.6895152 51.5295355, -3.6885613 51.5296533, -3.6883658 51.5296803, -3.6877869 51.5297823, -3.6865556 51.5301025)",B4281,
29026066,False,2,Marshfield Avenue,residential,20 mph,yes,True,119.48100000000002,"LINESTRING (-3.6897049 51.5294819, -3.6896942 51.5293917, -3.6896521 51.5293169, -3.6893151 51.5290887, -3.6891559 51.5290117, -3.6890512 51.5289611, -3.6888624 51.5287956, -3.6887655 51.5286217)",,
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,True,51.292,"LINESTRING (-3.6874595 51.5321034, -3.687802 51.5321169, -3.6881979 51.5321442)",,
29024934,False,2,Heol Tegfryn,residential,20 mph,yes,False,77.767,"LINESTRING (-3.6874595 51.5321034, -3.687467 51.5317692, -3.6876153 51.5314159)",,2.5
775627982,False,2,St. James' Crescent,residential,20 mph,yes,True,69.992,"LINESTRING (-3.6949856 51.5300185, -3.6949963 51.5299391, -3.6950487 51.5294883, -3.6949963 51.5293961)",,
24029523,False,2,Ffordd y Traeth,residential,20 mph,yes,False,148.738,"LINESTRING (-3.6989745 51.5264378, -3.6969943 51.5259168)",,
29025449,False,2,Y Cwadrangle,residential,20 mph,,False,45.09,"LINESTRING (-3.6989745 51.5264378, -3.6987096 51.5268083)",,
