osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,bridge
"[812786881, 28514799]",1,,trunk_link,50 mph,True,False,318.144,,"LINESTRING (-1.8094705 50.7626408, -1.8088776 50.7631792, -1.8087555 50.7634219, -1.8087934 50.7636605, -1.8089302 50.7638217, -1.8091061 50.7639487, -1.8093114 50.7640562, -1.8096285 50.764104, -1.8098944 50.7641017, -1.8101376 50.7640605, -1.8104596 50.763939, -1.8108378 50.7635946)",
143780269,2,,residential,,False,True,112.69200000000001,Blackwater,"LINESTRING (-1.8094705 50.7626408, -1.8100733 50.7628881, -1.8107911 50.7632142)",
711032941,3,B3073,secondary,40 mph,False,True,35.915,Christchurch Road,"LINESTRING (-1.8126145 50.7642383, -1.8127405 50.7645513)",
143780264,2,,residential,,False,True,114.86,Blackwater,"LINESTRING (-1.8126145 50.7642383, -1.8124733 50.7642539, -1.8123687 50.7642522, -1.8114495 50.7635968)",
"[28514800, 28514801, 711032942]","['2', '3']",B3073,secondary,40 mph,False,False,269.184,Christchurch Road,"LINESTRING (-1.8126145 50.7642383, -1.8125354 50.764024, -1.8123 50.7637116, -1.8121208 50.7635566, -1.8120044 50.76348, -1.8118152 50.7633706, -1.8116802 50.7633077, -1.810918 50.7629735, -1.8099874 50.7625917)",yes
143780269,2,,residential,,False,False,112.69200000000001,Blackwater,"LINESTRING (-1.8107911 50.7632142, -1.8100733 50.7628881, -1.8094705 50.7626408)",
143780264,2,,residential,,False,False,114.86,Blackwater,"LINESTRING (-1.8114495 50.7635968, -1.8123687 50.7642522, -1.8124733 50.7642539, -1.8126145 50.7642383)",
193972659,2,B3073,secondary,40 mph,False,False,602.731,Christchurch Road,"LINESTRING (-1.818865 50.7689686, -1.8186246 50.7688509, -1.8185232 50.7687933, -1.8164694 50.7676271, -1.8159981 50.7673166, -1.8157554 50.7671326, -1.8155565 50.7669819, -1.8154124 50.7668354, -1.8152938 50.7666966, -1.8150673 50.7664201, -1.814592 50.7658816, -1.8140206 50.7655499, -1.8134705 50.765305, -1.8132244 50.7651503, -1.813106 50.7650367)",
862098317,,,unclassified,,False,True,19.444000000000003,Hurn Court Lane,"LINESTRING (-1.818865 50.7689686, -1.818989 50.7688936, -1.8190607 50.7688665, -1.8190807 50.7688617)",
143780269,2,,residential,,False,True,10.311,Blackwater,"LINESTRING (-1.8093446 50.7625933, -1.8094705 50.7626408)",
711032939,2,,trunk_link,50 mph,True,False,24.439999999999998,,"LINESTRING (-1.8093446 50.7625933, -1.8094362 50.7625012, -1.8095079 50.7623999)",
"[853388945, 21320684]",1,,trunk_link,"['40 mph', '50 mph']",True,False,248.612,,"LINESTRING (-1.8125576 50.7649414, -1.8123532 50.7649339, -1.8121504 50.7649177, -1.8119217 50.764891, -1.8116288 50.7648524, -1.811352 50.764819, -1.8111318 50.7647922, -1.8109677 50.7647851, -1.810763 50.7647902, -1.8106014 50.76482, -1.8103947 50.7648807, -1.8102028 50.7649965, -1.8096651 50.7655722)",
711032940,3,B3073,secondary,40 mph,False,False,23.523,Christchurch Road,"LINESTRING (-1.812855 50.7647498, -1.8128331 50.7647223, -1.8127405 50.7645513)",
"[193972659, 711032940]","['2', '3']",B3073,secondary,40 mph,False,True,36.492000000000004,Christchurch Road,"LINESTRING (-1.812855 50.7647498, -1.8129392 50.7648552, -1.8130473 50.7649804, -1.813106 50.7650367)",
946960269,1,,trunk_link,40 mph,True,False,31.555,,"LINESTRING (-1.812855 50.7647498, -1.8128286 50.7648056, -1.8127696 50.7648599, -1.8127226 50.7648864, -1.8126731 50.7649142, -1.8125576 50.7649414)",
21320684,1,,trunk_link,40 mph,True,False,40.55200000000001,,"LINESTRING (-1.813106 50.7650367, -1.8129708 50.7649863, -1.8128145 50.7649635, -1.8125576 50.7649414)",
"[193972659, 711032940]","['2', '3']",B3073,secondary,40 mph,False,False,36.492000000000004,Christchurch Road,"LINESTRING (-1.813106 50.7650367, -1.8130473 50.7649804, -1.8129392 50.7648552, -1.812855 50.7647498)",
193972659,2,B3073,secondary,40 mph,False,True,602.731,Christchurch Road,"LINESTRING (-1.813106 50.7650367, -1.8132244 50.7651503, -1.8134705 50.765305, -1.8140206 50.7655499, -1.814592 50.7658816, -1.8150673 50.7664201, -1.8152938 50.7666966, -1.8154124 50.7668354, -1.8155565 50.7669819, -1.8157554 50.7671326, -1.8159981 50.7673166, -1.8164694 50.7676271, -1.8185232 50.7687933, -1.8186246 50.7688509, -1.818865 50.7689686)",
862098317,,,unclassified,,False,False,19.444000000000003,Hurn Court Lane,"LINESTRING (-1.8190807 50.7688617, -1.8190607 50.7688665, -1.818989 50.7688936, -1.818865 50.7689686)",
28514800,3,B3073,secondary,40 mph,False,False,25.787,,"LINESTRING (-1.8099874 50.7625917, -1.8096798 50.7624655)",
"[28514800, 28514801, 711032942]","['2', '3']",B3073,secondary,40 mph,False,True,269.18399999999997,Christchurch Road,"LINESTRING (-1.8099874 50.7625917, -1.810918 50.7629735, -1.8116802 50.7633077, -1.8118152 50.7633706, -1.8120044 50.76348, -1.8121208 50.7635566, -1.8123 50.7637116, -1.8125354 50.764024, -1.8126145 50.7642383)",yes
1250746521,,,trunk_link,,True,False,32.515,,"LINESTRING (-1.8099874 50.7625917, -1.8099148 50.7626137, -1.8098863 50.7626192, -1.809844 50.7626174, -1.809759 50.7626026, -1.8096682 50.7625932, -1.8096037 50.7625863, -1.8095402 50.7625812)",
28514799,1,,trunk_link,50 mph,True,False,8.251,,"LINESTRING (-1.8095402 50.7625812, -1.809531 50.7625873, -1.8094705 50.7626408)",
