osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes
5111121,,Tangier Lane,residential,False,True,83.339,"LINESTRING (-0.6071637 51.4893488, -0.6079833 51.4887999)",20 mph,,
130653217,,Church Close,residential,False,False,57.735,"LINESTRING (-0.6091949 51.4889736, -0.6100246 51.4889217)",20 mph,,
130451080,B3022,High Street Eton,secondary,False,False,80.247,"LINESTRING (-0.6091949 51.4889736, -0.6091924 51.4889038, -0.6091092 51.488254)",20 mph,,
130451080,B3022,High Street Eton,secondary,False,True,74.648,"LINESTRING (-0.6091949 51.4889736, -0.6092415 51.4892571, -0.6092788 51.4894839, -0.6093144 51.4896407)",20 mph,,
"[130451080, 5111123, 130451083]",B3022,"['High Street Eton', 'The Street']",secondary,False,False,123.871,"LINESTRING (-0.609311 51.4907365, -0.60939 51.4904988, -0.6094705 51.4902897, -0.6093144 51.4896407)","['20 mph', '30 mph']",yes,
5111123,B3022,The Street,secondary,False,True,91.822,"LINESTRING (-0.609311 51.4907365, -0.6093097 51.4908319, -0.6093073 51.4910099, -0.6093295 51.4911365, -0.6094037 51.491559)",,,
218569086,,Baldwin’s Shore,residential,False,True,18.322,"LINESTRING (-0.609311 51.4907365, -0.6091764 51.4907219, -0.6090498 51.4907337)",,,
8391737,,Willow Place,residential,False,True,42.819,"LINESTRING (-0.6151636 51.4925601, -0.6151206 51.4927939, -0.6149834 51.4929169)",,,
"[3691864, 57044717]",,Brocas Street,residential,False,False,77.14,"LINESTRING (-0.6099401 51.4863802, -0.6099248 51.4862146, -0.6098587 51.4860503, -0.6095436 51.4861077, -0.6094712 51.4861591, -0.6094263 51.4862401)",,,
5111124,,Meadow Lane,tertiary,False,True,39.147,"LINESTRING (-0.6099401 51.4863802, -0.6097868 51.4863158, -0.6096431 51.486285, -0.6094263 51.4862401)",20 mph,,
5111124,,Meadow Lane,tertiary,False,False,80.67699999999999,"LINESTRING (-0.6099401 51.4863802, -0.6099703 51.4864081, -0.6100309 51.4864642, -0.6101806 51.4866611, -0.6103232 51.4868488, -0.6103792 51.4868954, -0.6105144 51.487008)",20 mph,,
"[29717467, 55956222]",,"['South Meadow Lane', 'Keats Lane']",tertiary,False,True,522.6540000000001,"LINESTRING (-0.6162229 51.4879782, -0.6158734 51.4883084, -0.6155249 51.4885899, -0.6152738 51.4888423, -0.6150025 51.4890261, -0.6138867 51.4895605, -0.6129938 51.4898676, -0.6129512 51.4898811, -0.6125897 51.4899956, -0.6124685 51.490034, -0.6120608 51.4904215, -0.6117643 51.4906359, -0.6113956 51.4909024, -0.6111878 51.4910436, -0.6109331 51.4912168)",30 mph,,
"[130451081, 479706029]",,Meadow Lane,tertiary,False,True,421.6549999999999,"LINESTRING (-0.6162229 51.4879782, -0.6150814 51.4877056, -0.6137653 51.4874873, -0.6136288 51.4874646, -0.6127279 51.4875605, -0.6124194 51.4875538, -0.612101 51.4874928, -0.6118011 51.4874218, -0.6115143 51.487312, -0.6114184 51.4872825, -0.6113226 51.4872529, -0.61129 51.4872391, -0.6111382 51.4871751, -0.6108368 51.487048, -0.6106338 51.4869879, -0.6105871 51.4869897, -0.6105144 51.487008)","['20 mph', '30 mph']",,
3691865,B3022,High Street,secondary,True,False,110.09200000000001,"LINESTRING (-0.6089815 51.4876918, -0.608979 51.4876814, -0.6089783 51.4876786, -0.6089254 51.4874626, -0.6088892 51.4872747, -0.6088274 51.4869388, -0.6087948 51.4867088)",20 mph,,
186655431,,Eton Square,residential,False,True,80.45400000000001,"LINESTRING (-0.6089815 51.4876918, -0.6083086 51.4878175, -0.6078701 51.4879029)",20 mph,,
57692220,,Eton Square,residential,False,False,30.201,"LINESTRING (-0.6077835 51.4876367, -0.6078701 51.4879029)",20 mph,,
57692220,,Eton Square,residential,False,True,30.201,"LINESTRING (-0.6078701 51.4879029, -0.6077835 51.4876367)",20 mph,,
186655431,,Eton Square,residential,False,True,24.894,"LINESTRING (-0.6078701 51.4879029, -0.6075264 51.4879686)",20 mph,,
186655431,,Eton Square,residential,False,False,80.45400000000001,"LINESTRING (-0.6078701 51.4879029, -0.6083086 51.4878175, -0.6089815 51.4876918)",20 mph,,
186655431,,Eton Square,residential,False,False,24.894,"LINESTRING (-0.6075264 51.4879686, -0.6078701 51.4879029)",20 mph,,
109930950,,Sun Close,unclassified,False,True,41.037,"LINESTRING (-0.6099041 51.4896036, -0.6093144 51.4896407)",20 mph,,
109930950,,Sun Close,unclassified,False,False,41.037,"LINESTRING (-0.6093144 51.4896407, -0.6099041 51.4896036)",20 mph,,
130451080,B3022,High Street Eton,secondary,False,False,74.648,"LINESTRING (-0.6093144 51.4896407, -0.6092788 51.4894839, -0.6092415 51.4892571, -0.6091949 51.4889736)",20 mph,,
"[130451080, 5111123, 130451083]",B3022,"['High Street Eton', 'The Street']",secondary,False,True,123.871,"LINESTRING (-0.6093144 51.4896407, -0.6094705 51.4902897, -0.60939 51.4904988, -0.609311 51.4907365)","['20 mph', '30 mph']",yes,
218569086,,Baldwin’s Shore,residential,False,False,18.322,"LINESTRING (-0.6090498 51.4907337, -0.6091764 51.4907219, -0.609311 51.4907365)",,,
130653217,,Church Close,residential,False,True,57.735,"LINESTRING (-0.6100246 51.4889217, -0.6091949 51.4889736)",20 mph,,
"[29717467, 55956222]",,"['South Meadow Lane', 'Keats Lane']",tertiary,False,False,522.654,"LINESTRING (-0.6109331 51.4912168, -0.6111878 51.4910436, -0.6113956 51.4909024, -0.6117643 51.4906359, -0.6120608 51.4904215, -0.6124685 51.490034, -0.6125897 51.4899956, -0.6129512 51.4898811, -0.6129938 51.4898676, -0.6138867 51.4895605, -0.6150025 51.4890261, -0.6152738 51.4888423, -0.6155249 51.4885899, -0.6158734 51.4883084, -0.6162229 51.4879782)",30 mph,,
157783551,B3026,Keates Lane,secondary,False,False,113.341,"LINESTRING (-0.6109331 51.4912168, -0.6108793 51.4912148, -0.6108074 51.4912228, -0.6102789 51.4913849, -0.6099836 51.4914619, -0.6097574 51.4915062, -0.6094037 51.491559)",20 mph,,
"[289304435, 289304436]",B3026,Eton Wick Road,secondary,False,True,340.811,"LINESTRING (-0.6109331 51.4912168, -0.6109849 51.4912434, -0.6114153 51.4914952, -0.6117995 51.4917197, -0.6118946 51.4917715, -0.6123633 51.4920268, -0.6126653 51.4921554, -0.6128953 51.4922416, -0.6133245 51.4923565, -0.613564 51.4924359, -0.6141503 51.4926302, -0.6143736 51.4927056, -0.6145958 51.4927806, -0.6149834 51.4929169)","['20 mph', '30 mph']",,
8391737,,Willow Place,residential,False,False,42.819,"LINESTRING (-0.6149834 51.4929169, -0.6151206 51.4927939, -0.6151636 51.4925601)",,,
"[289304435, 289304436]",B3026,Eton Wick Road,secondary,False,False,340.811,"LINESTRING (-0.6149834 51.4929169, -0.6145958 51.4927806, -0.6143736 51.4927056, -0.6141503 51.4926302, -0.613564 51.4924359, -0.6133245 51.4923565, -0.6128953 51.4922416, -0.6126653 51.4921554, -0.6123633 51.4920268, -0.6118946 51.4917715, -0.6117995 51.4917197, -0.6114153 51.4914952, -0.6109849 51.4912434, -0.6109331 51.4912168)","['20 mph', '30 mph']",,
"[3691865, 30629251, 989038964]",B3022,"['High Street', 'Brocas Street']","['secondary', 'tertiary']",True,False,93.491,"LINESTRING (-0.6087948 51.4867088, -0.6087601 51.4864123, -0.6087465 51.4863556, -0.6087471 51.4863269, -0.6087714 51.4863048, -0.6087996 51.4862921, -0.6091009 51.4862173, -0.6091592 51.4862091, -0.6092176 51.4862098, -0.6094263 51.4862401)",20 mph,,"['1', '2']"
155213777,,King Stable Street,residential,False,True,111.589,"LINESTRING (-0.6087948 51.4867088, -0.6084883 51.4867311, -0.6079632 51.4868368, -0.6077802 51.4869384, -0.6075866 51.4872295)",,,
155213777,,King Stable Street,residential,False,False,111.589,"LINESTRING (-0.6075866 51.4872295, -0.6077802 51.4869384, -0.6079632 51.4868368, -0.6084883 51.4867311, -0.6087948 51.4867088)",,,
5111122,,Sunbury Road,residential,False,True,124.578,"LINESTRING (-0.607851 51.4897312, -0.6081576 51.4896245, -0.6082823 51.489535, -0.6083338 51.4893772, -0.6082405 51.4891319, -0.6080343 51.4888398, -0.6079833 51.4887999)",20 mph,,
5111120,,Eton Court,tertiary,False,False,16.49,"LINESTRING (-0.6105144 51.487008, -0.6105139 51.4871563)",20 mph,,
5111124,,Meadow Lane,tertiary,False,True,80.677,"LINESTRING (-0.6105144 51.487008, -0.6103792 51.4868954, -0.6103232 51.4868488, -0.6101806 51.4866611, -0.6100309 51.4864642, -0.6099703 51.4864081, -0.6099401 51.4863802)",20 mph,,
"[130451081, 479706029]",,Meadow Lane,tertiary,False,False,421.655,"LINESTRING (-0.6105144 51.487008, -0.6105871 51.4869897, -0.6106338 51.4869879, -0.6108368 51.487048, -0.6111382 51.4871751, -0.61129 51.4872391, -0.6113226 51.4872529, -0.6114184 51.4872825, -0.6115143 51.487312, -0.6118011 51.4874218, -0.612101 51.4874928, -0.6124194 51.4875538, -0.6127279 51.4875605, -0.6136288 51.4874646, -0.6137653 51.4874873, -0.6150814 51.4877056, -0.6162229 51.4879782)","['20 mph', '30 mph']",,
5111121,,Tangier Lane,residential,False,False,14.645,"LINESTRING (-0.6081095 51.4886942, -0.6079833 51.4887999)",20 mph,,
5111121,,Tangier Lane,residential,False,True,87.90200000000002,"LINESTRING (-0.6081095 51.4886942, -0.6084063 51.4884457, -0.6090101 51.4882615, -0.6091092 51.488254)",20 mph,,
577290982,,,residential,False,False,74.65,"LINESTRING (-0.6081095 51.4886942, -0.6077045 51.4884784, -0.6073449 51.4887335)",,,
577290982,,,residential,False,True,74.65,"LINESTRING (-0.6073449 51.4887335, -0.6077045 51.4884784, -0.6081095 51.4886942)",,,
5111120,,Eton Court,tertiary,False,True,16.49,"LINESTRING (-0.6105139 51.4871563, -0.6105144 51.487008)",20 mph,,
5111120,,Eton Court,tertiary,False,False,167.18300000000002,"LINESTRING (-0.6105139 51.4871563, -0.6105092 51.4872202, -0.6105102 51.4872389, -0.6105116 51.4872673, -0.610514 51.4874311, -0.610577 51.4876401, -0.6105286 51.4876736, -0.6101566 51.4877296, -0.6100027 51.4877528, -0.6099386 51.4877693, -0.6092201 51.4879551, -0.6090532 51.4879776)",20 mph,,
57044605,,Atherton Court,residential,False,False,171.132,"LINESTRING (-0.6105139 51.4871563, -0.610451 51.4871564, -0.6100055 51.487226, -0.6098281 51.4872357, -0.6096846 51.4871847, -0.6096175 51.4871199, -0.6095298 51.4869839, -0.6094495 51.4867541, -0.6095623 51.4866268, -0.6094263 51.4862401)",20 mph,,
