osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,access
"[3994115, 1237845097, 171541835, 1237842791]",B4060,Haw Street,secondary,30 mph,False,True,89.30900000000001,"LINESTRING (-2.3554543 51.6373934, -2.3557032 51.6370728, -2.3557544 51.6370043, -2.3559275 51.6367952, -2.3560202 51.6366712)",2,,,
"[760596049, 3994117]",,Bradley Street,unclassified,30 mph,False,False,69.57300000000001,"LINESTRING (-2.3591449 51.6398366, -2.3591223 51.6398034, -2.3590666 51.6397215, -2.359002 51.6396249, -2.3589372 51.6395432, -2.3589161 51.6395165, -2.3588146 51.6394095, -2.358685 51.6392815)",,,,
"[3994113, 915943459, 915943460, 915943461, 915943462, 915943463]",B4060,Gloucester Street,secondary,30 mph,False,False,382.19399999999996,"LINESTRING (-2.3591449 51.6398366, -2.3588691 51.6398079, -2.3585574 51.6397755, -2.3584966 51.6397683, -2.358279 51.6397423, -2.3578841 51.6396858, -2.3577392 51.6396639, -2.3573269 51.6395993, -2.3572244 51.6395833, -2.3571711 51.639575, -2.3568814 51.6395286, -2.3568247 51.6395195, -2.3564237 51.6394553, -2.356349 51.6394433, -2.3560325 51.6393928, -2.3559407 51.6393781, -2.3558417 51.639362, -2.35547 51.6393014, -2.3554687 51.6393012, -2.3552924 51.639275, -2.3551032 51.6392452, -2.3548266 51.6392138, -2.3548264 51.6392138, -2.3547124 51.6392045, -2.3546658 51.6392005, -2.3545649 51.6391918, -2.3543276 51.6391742, -2.3540957 51.6391506, -2.3539475 51.6391409, -2.3537332 51.6391269)",2,,,
"[915943464, 218431593, 106463171]",B4060,"['Bradley Road', 'Gloucester Street', 'Gloucester Road']",secondary,30 mph,False,True,68.991,"LINESTRING (-2.3591449 51.6398366, -2.3593184 51.6398674, -2.3595062 51.639906, -2.3595814 51.6399264, -2.3596947 51.639957, -2.3598407 51.6400076, -2.3599699 51.6400631, -2.3600442 51.6400962)",2,,,
760596049,,Bradley Street,unclassified,30 mph,False,False,8.241,"LINESTRING (-2.358685 51.6392815, -2.3585851 51.6392409)",,,,
"[760596049, 3994117]",,Bradley Street,unclassified,30 mph,False,True,69.573,"LINESTRING (-2.358685 51.6392815, -2.3588146 51.6394095, -2.3589161 51.6395165, -2.3589372 51.6395432, -2.359002 51.6396249, -2.3590666 51.6397215, -2.3591223 51.6398034, -2.3591449 51.6398366)",,,,
"[28474625, 1043342790]",,Ellerncroft Road,residential,30 mph,False,True,174.213,"LINESTRING (-2.358685 51.6392815, -2.3588185 51.6392929, -2.3589724 51.6393316, -2.3590147 51.6393423, -2.3594193 51.6394404, -2.3597398 51.639506, -2.3602797 51.6396053, -2.360754 51.6396957, -2.3609228 51.6397348, -2.3609372 51.6397381, -2.3610707 51.6397824)",,,,
760596049,,Bradley Street,unclassified,30 mph,False,True,8.241,"LINESTRING (-2.3585851 51.6392409, -2.358685 51.6392815)",,,,
760596049,,Bradley Street,unclassified,30 mph,False,False,174.795,"LINESTRING (-2.3585851 51.6392409, -2.3582214 51.6391515, -2.3578901 51.6390777, -2.3572515 51.6389749, -2.3571804 51.6389623, -2.3571039 51.6389488, -2.3569851 51.638928, -2.3567498 51.6388796, -2.3564529 51.638823, -2.3562476 51.6387839, -2.3561726 51.6387669)",,,,
"[915963764, 1177655821]",,Dryleaze,residential,30 mph,False,True,105.20100000000001,"LINESTRING (-2.3585851 51.6392409, -2.3586163 51.639141, -2.3587282 51.6389613, -2.3588267 51.6388031, -2.3590509 51.6384845, -2.3590658 51.6383504)",,,,
"[28474621, 1008928974]",,Westfields,residential,30 mph,False,True,214.172,"LINESTRING (-2.3561726 51.6387669, -2.3561914 51.6387343, -2.3562158 51.6386924, -2.3563708 51.6384284, -2.3564055 51.6383791, -2.35659 51.6381167, -2.3573892 51.6369957)",,,,
"[760596049, 1126975302]",,Bradley Street,unclassified,30 mph,False,False,117.749,"LINESTRING (-2.3561726 51.6387669, -2.3555031 51.6386043, -2.3553714 51.6385551, -2.355062 51.6384396, -2.3550132 51.6384214, -2.3549262 51.6383889, -2.3546575 51.638288)",,,,
760596049,,Bradley Street,unclassified,30 mph,False,True,174.795,"LINESTRING (-2.3561726 51.6387669, -2.3562476 51.6387839, -2.3564529 51.638823, -2.3567498 51.6388796, -2.3569851 51.638928, -2.3571039 51.6389488, -2.3571804 51.6389623, -2.3572515 51.6389749, -2.3578901 51.6390777, -2.3582214 51.6391515, -2.3585851 51.6392409)",,,,
38554045,B4058,Culverhay,secondary,30 mph,False,False,29.039,"LINESTRING (-2.3483929 51.6395231, -2.3482809 51.6396017, -2.3481098 51.6397163)",2,,,
"[38554045, 3994118, 1110633311]",B4058,Culverhay,secondary,30 mph,False,True,114.139,"LINESTRING (-2.3483929 51.6395231, -2.3485566 51.6394068, -2.3487484 51.6392696, -2.3488059 51.6392349, -2.3490386 51.6391151, -2.3491899 51.6390385, -2.3493624 51.6389559, -2.3495106 51.6388801, -2.3495627 51.6388508, -2.349603 51.6388281)",2,,,
1116313119,,Parklands,residential,30 mph,False,True,69.746,"LINESTRING (-2.3483929 51.6395231, -2.3485668 51.6396312, -2.3487114 51.6397073, -2.3487611 51.639736, -2.3490266 51.6398919, -2.3491357 51.6399479)",,,,
38554046,,School Road,tertiary,30 mph,False,True,29.570999999999998,"LINESTRING (-2.3493301 51.6383386, -2.3494978 51.63841, -2.349672 51.6384985)",2,,,
"[3994135, 1110726679]",,Potters Pond,unclassified,30 mph,False,False,137.412,"LINESTRING (-2.3493301 51.6383386, -2.349211 51.6382916, -2.3490683 51.6382172, -2.3489101 51.6381386, -2.3488477 51.6381156, -2.3486994 51.6380611, -2.348556 51.6380424, -2.3484152 51.6380406, -2.3480458 51.6380433, -2.3477962 51.6380288, -2.3475818 51.6379903, -2.3475116 51.6379601)",2,,,
"[1110726681, 1110726682, 38554044]",,School Road,tertiary,30 mph,False,False,103.72800000000001,"LINESTRING (-2.3493301 51.6383386, -2.3492755 51.6382938, -2.3492261 51.638252, -2.3491905 51.6382068, -2.3491436 51.6381473, -2.3491045 51.6379942, -2.3490683 51.6378007, -2.3490673 51.6377136, -2.3490733 51.6375973, -2.349084 51.637529, -2.3491081 51.6374439)",,,,
"[3994137, 1075105066, 1075105065]",,Dyer's Brook,tertiary,30 mph,False,False,93.435,"LINESTRING (-2.3491081 51.6374439, -2.3490904 51.6372822, -2.3490687 51.6370064, -2.34904 51.6369028, -2.3489816 51.6368122, -2.3489547 51.6367897, -2.3488746 51.6367226, -2.348761 51.6366702)",,,yes,
4000684,,Ludgate Hill,unclassified,20 mph,True,False,87.251,"LINESTRING (-2.3491081 51.6374439, -2.3500707 51.63756, -2.3502777 51.6375787, -2.3503522 51.6375783)",1,,,
"[1110726681, 1110726682, 38554044]",,School Road,tertiary,30 mph,False,True,103.72799999999998,"LINESTRING (-2.3491081 51.6374439, -2.349084 51.637529, -2.3490733 51.6375973, -2.3490673 51.6377136, -2.3490683 51.6378007, -2.3491045 51.6379942, -2.3491436 51.6381473, -2.3491905 51.6382068, -2.3492261 51.638252, -2.3492755 51.6382938, -2.3493301 51.6383386)",,,,
1076100356,,Wortley Road,tertiary,30 mph,False,False,26.23,"LINESTRING (-2.3482598 51.636498, -2.3479205 51.6363917)",,,,
28474614,,Durn's Road,residential,30 mph,False,False,96.332,"LINESTRING (-2.3482598 51.636498, -2.3481435 51.6366636, -2.3481087 51.6367981, -2.3481252 51.636862, -2.3481329 51.6368915, -2.3482338 51.6370441, -2.3482241 51.637163, -2.3481006 51.6373157)",,,,
1075105065,,Dyer's Brook,tertiary,30 mph,False,True,39.540000000000006,"LINESTRING (-2.3482598 51.636498, -2.348468 51.6365664, -2.348761 51.6366702)",,,,
1076100356,,Wortley Road,tertiary,30 mph,False,True,26.23,"LINESTRING (-2.3479205 51.6363917, -2.3482598 51.636498)",,,,
28474615,,Mitre Pitch,residential,30 mph,False,False,101.03599999999999,"LINESTRING (-2.3479205 51.6363917, -2.3480159 51.6358832, -2.348014 51.6358586, -2.3480037 51.6358341, -2.3479787 51.6358149, -2.3479246 51.6358001, -2.3474866 51.6357133)",,,,
4000673,,High Street,unclassified,20 mph,True,False,63.845,"LINESTRING (-2.3538535 51.6380136, -2.3542452 51.6381134, -2.3546378 51.6382395, -2.3546908 51.6382565)",,,,
"[915964464, 375990809]",,Market Street,unclassified,20 mph,False,True,153.84799999999998,"LINESTRING (-2.3538535 51.6380136, -2.353854 51.6379876, -2.3538586 51.6377582, -2.3538631 51.6375394, -2.3538703 51.6373898, -2.3538741 51.6373086, -2.3538755 51.6372855, -2.3538848 51.6371643, -2.3538987 51.6370617, -2.3539503 51.6369573, -2.3539879 51.6368857, -2.3540522 51.6367682, -2.3540616 51.6366459)",,,,
4000675,,The Chipping,unclassified,20 mph,False,False,54.564,"LINESTRING (-2.3539688 51.6361614, -2.3539598 51.6362357, -2.3539622 51.6362818, -2.3539641 51.6363422, -2.3540134 51.6364956, -2.3540616 51.6366459)",,,,
915965991,,Symn Lane,unclassified,20 mph,False,False,90.969,"LINESTRING (-2.3539688 51.6361614, -2.3538812 51.6361582, -2.3532221 51.6361381, -2.3531291 51.6361364, -2.3526533 51.6361118)",,,,
1240003808,,Symn Lane,unclassified,20 mph,False,True,37.65,"LINESTRING (-2.3539688 51.6361614, -2.3544549 51.6361825, -2.3545131 51.6361841)",,,,
4000675,,The Chipping,unclassified,20 mph,False,True,54.56399999999999,"LINESTRING (-2.3540616 51.6366459, -2.3540134 51.6364956, -2.3539641 51.6363422, -2.3539622 51.6362818, -2.3539598 51.6362357, -2.3539688 51.6361614)",,,,
4858478,,The Chipping,unclassified,20 mph,False,False,68.053,"LINESTRING (-2.3540616 51.6366459, -2.353744 51.6366099, -2.3532961 51.6365594, -2.3532214 51.6365655, -2.3531165 51.6366159)",,,,
"[915964464, 375990809]",,Market Street,unclassified,20 mph,False,False,153.84799999999998,"LINESTRING (-2.3540616 51.6366459, -2.3540522 51.6367682, -2.3539879 51.6368857, -2.3539503 51.6369573, -2.3538987 51.6370617, -2.3538848 51.6371643, -2.3538755 51.6372855, -2.3538741 51.6373086, -2.3538703 51.6373898, -2.3538631 51.6375394, -2.3538586 51.6377582, -2.353854 51.6379876, -2.3538535 51.6380136)",,,,
1074877751,,Old London Road,unclassified,30 mph,False,False,12.305,"LINESTRING (-2.3601747 51.6401543, -2.3599964 51.640153)",1,,,
218431593,B4060,Bradley Road,secondary,30 mph,False,False,11.083,"LINESTRING (-2.3601747 51.6401543, -2.3601523 51.6401443, -2.3600824 51.6401132, -2.3600442 51.6400962)",2,,,
"[218431593, 218431594, 915943465]",B4060,Bradley Road,secondary,30 mph,False,True,119.042,"LINESTRING (-2.3601747 51.6401543, -2.3603545 51.6401969, -2.3609086 51.6403238, -2.361054 51.6403655, -2.361268 51.640455, -2.3613901 51.6405249, -2.3614809 51.6405829, -2.3616012 51.6407026)",2,,,
87917325,,Old London Road,unclassified,30 mph,False,False,7.125,"LINESTRING (-2.3599964 51.640153, -2.3600442 51.6400962)",,,,
1074877751,,Old London Road,unclassified,30 mph,False,True,12.305,"LINESTRING (-2.3599964 51.640153, -2.3601747 51.6401543)",1,,,
4858478,,The Chipping,unclassified,20 mph,False,True,68.053,"LINESTRING (-2.3531165 51.6366159, -2.3532214 51.6365655, -2.3532961 51.6365594, -2.353744 51.6366099, -2.3540616 51.6366459)",,,,
"[4858480, 1230686040]",,The Rope Walk,unclassified,20 mph,False,False,62.424,"LINESTRING (-2.3531165 51.6366159, -2.3530646 51.6370164, -2.3530536 51.6371333, -2.3530528 51.6371758)",,,,
105203372,,Beaumont Square,residential,20 mph,False,False,97.703,"LINESTRING (-2.3531165 51.6366159, -2.3526862 51.6365911, -2.3526238 51.636856, -2.3525035 51.6368472, -2.3524408 51.6371119)",,,,destination
"[1230686040, 4858480]",,The Rope Walk,unclassified,20 mph,False,True,62.424,"LINESTRING (-2.3530528 51.6371758, -2.3530536 51.6371333, -2.3530646 51.6370164, -2.3531165 51.6366159)",,,,
3994114,B4060,New Road,secondary,30 mph,False,False,294.81399999999996,"LINESTRING (-2.3601023 51.6352472, -2.3597437 51.6352846, -2.3592434 51.6353454, -2.3587287 51.6354197, -2.3581744 51.6355076, -2.3578145 51.6355704, -2.3576407 51.6356039, -2.3575033 51.6356345, -2.3573529 51.6356805, -2.3572162 51.6357267, -2.3571022 51.6357764, -2.3569836 51.6358383, -2.3568818 51.6358988, -2.3567558 51.6359752, -2.3566984 51.6360141, -2.3565363 51.636117, -2.3564322 51.6361969, -2.3563333 51.6362894)",2,,,
915965991,,Symn Lane,unclassified,20 mph,False,True,42.281,"LINESTRING (-2.3507782 51.6360024, -2.3513899 51.6360235)",,,,
25935090,,Clarence Road,unclassified,20 mph,False,True,176.789,"LINESTRING (-2.3507782 51.6360024, -2.3507446 51.6366442, -2.3507266 51.6367833, -2.3507129 51.6368887, -2.3506572 51.6373181, -2.3506519 51.6373591, -2.3506221 51.6375889)",,,,
25935091,,Brown's Piece,unclassified,20 mph,False,False,74.47800000000001,"LINESTRING (-2.3507782 51.6360024, -2.3507551 51.6359789, -2.3507636 51.6357985, -2.3507301 51.6356346, -2.350714 51.6354103, -2.3507184 51.6353383)",,,,
3994111,,Long Street,unclassified,20 mph,True,False,71.147,"LINESTRING (-2.3506221 51.6375889, -2.350985 51.6376254, -2.3510422 51.6376311, -2.3512428 51.6376564, -2.3513925 51.6376752, -2.3516355 51.6377058)",,,,
25935090,,Clarence Road,unclassified,20 mph,False,False,176.789,"LINESTRING (-2.3506221 51.6375889, -2.3506519 51.6373591, -2.3506572 51.6373181, -2.3507129 51.6368887, -2.3507266 51.6367833, -2.3507446 51.6366442, -2.3507782 51.6360024)",,,,
"[1110633312, 1075068470]",B4058,Coombe Road,secondary,30 mph,False,True,32.693,"LINESTRING (-2.3477472 51.6399051, -2.3479104 51.6398275, -2.3480101 51.6397746, -2.3481098 51.6397163)",2,,,
1143746816,,Valley Road,residential,30 mph,False,False,20.259,"LINESTRING (-2.3477472 51.6399051, -2.3476308 51.6398667, -2.3475495 51.6398428, -2.3474806 51.6398303)",,,,
1143746816,,Valley Road,residential,30 mph,False,True,20.259,"LINESTRING (-2.3474806 51.6398303, -2.3475495 51.6398428, -2.3476308 51.6398667, -2.3477472 51.6399051)",,,,
915965991,,Symn Lane,unclassified,20 mph,False,False,29.472,"LINESTRING (-2.3518137 51.6360561, -2.3513899 51.6360235)",,,,
915965991,,Symn Lane,unclassified,20 mph,False,True,11.347,"LINESTRING (-2.3518137 51.6360561, -2.3519777 51.6360633)",,,,
"[26896497, 915965990]",,Orchard Street,unclassified,20 mph,False,True,183.877,"LINESTRING (-2.3518137 51.6360561, -2.3517807 51.6363896, -2.3517075 51.6369437, -2.3516735 51.637198, -2.3516536 51.6373984, -2.3516355 51.6377058)",,,,
28560174,,Parklands,residential,30 mph,False,True,14.739,"LINESTRING (-2.3528986 51.6407088, -2.3528879 51.6407225, -2.3528549 51.6407646, -2.3528052 51.640828)",,,,
28366227,B4058,Old Town,secondary,30 mph,False,False,2.758,"LINESTRING (-2.3535374 51.639116, -2.3534976 51.6391137)",,,,
32108549,B4060,Gloucester Street,secondary,30 mph,False,True,13.566,"LINESTRING (-2.3535374 51.639116, -2.3537332 51.6391269)",2,,,
"[28366144, 28366145, 1068599138, 1068599142]",,"['Tabernacle Pitch', 'Tabernacle Road']","['unclassified', 'residential']",30 mph,False,"[False, True]",319.56399999999996,"LINESTRING (-2.3535374 51.639116, -2.3535393 51.6392824, -2.3535434 51.6396551, -2.3535422 51.6397191, -2.35355 51.6397547, -2.3535692 51.6397884, -2.3535986 51.639819, -2.353649 51.639857, -2.3536943 51.6398838, -2.3537447 51.6399111, -2.3538282 51.6399462, -2.3539007 51.6399713, -2.3540179 51.6400112, -2.3541118 51.6400414, -2.3541953 51.6400643, -2.3542791 51.6400807, -2.3543859 51.6401017, -2.3546053 51.6401509, -2.354654 51.6401618, -2.3548882 51.6402214, -2.3552705 51.6403372, -2.3556973 51.6404515, -2.3562439 51.6405821, -2.3567593 51.6406989)",,,,
28474618,,Merlin Haven,residential,30 mph,False,False,138.06799999999998,"LINESTRING (-2.3568539 51.6363745, -2.3573102 51.6364881, -2.357775 51.6366141, -2.3581838 51.6367478, -2.3586611 51.6369041)",,,,
83604052,,Durn's Road,residential,,False,False,8.157,"LINESTRING (-2.3481006 51.6373157, -2.3481779 51.6373712)",,,,
83604052,,Durn's Road,residential,,False,True,10.884,"LINESTRING (-2.3481006 51.6373157, -2.3479439 51.6373046)",,,,
28474614,,Durn's Road,residential,30 mph,False,True,96.332,"LINESTRING (-2.3481006 51.6373157, -2.3482241 51.637163, -2.3482338 51.6370441, -2.3481329 51.6368915, -2.3481252 51.636862, -2.3481087 51.6367981, -2.3481435 51.6366636, -2.3482598 51.636498)",,,,
28474615,,Mitre Pitch,residential,30 mph,False,True,101.03599999999999,"LINESTRING (-2.3474866 51.6357133, -2.3479246 51.6358001, -2.3479787 51.6358149, -2.3480037 51.6358341, -2.348014 51.6358586, -2.3480159 51.6358832, -2.3479205 51.6363917)",,,,
"[28474616, 1146752635]",,Water Lane,residential,30 mph,False,False,337.8589999999999,"LINESTRING (-2.348761 51.6366702, -2.348875 51.6365274, -2.3489438 51.6364056, -2.3490251 51.636161, -2.349182 51.6355304, -2.3492413 51.6352923, -2.3492803 51.6351355, -2.3492859 51.6350364, -2.3493012 51.6347639, -2.3493032 51.6347276, -2.3493613 51.6344837, -2.3494236 51.6342217, -2.3494925 51.6339324, -2.3495159 51.6338343, -2.3495364 51.6337707, -2.3495637 51.6336858)",,,,
1075105065,,Dyer's Brook,tertiary,30 mph,False,False,39.540000000000006,"LINESTRING (-2.348761 51.6366702, -2.348468 51.6365664, -2.3482598 51.636498)",,,,
"[1075105065, 1075105066, 3994137]",,Dyer's Brook,tertiary,30 mph,False,True,93.435,"LINESTRING (-2.348761 51.6366702, -2.3488746 51.6367226, -2.3489547 51.6367897, -2.3489816 51.6368122, -2.34904 51.6369028, -2.3490687 51.6370064, -2.3490904 51.6372822, -2.3491081 51.6374439)",,,yes,
28474617,,Westfields,residential,30 mph,False,True,101.144,"LINESTRING (-2.3573892 51.6369957, -2.3568433 51.6368715, -2.3564474 51.6367762, -2.3561119 51.6366958, -2.3560202 51.6366712)",,,,
"[915963765, 915963766]",,Dryleaze,residential,30 mph,False,False,72.74900000000001,"LINESTRING (-2.3573892 51.6369957, -2.357553 51.6370413, -2.3578911 51.6371284, -2.3580631 51.6371834, -2.3582358 51.637245, -2.3582911 51.637275, -2.3583142 51.6372971)",,,,
"[28474621, 1008928974]",,Westfields,residential,30 mph,False,False,214.172,"LINESTRING (-2.3573892 51.6369957, -2.35659 51.6381167, -2.3564055 51.6383791, -2.3563708 51.6384284, -2.3562158 51.6386924, -2.3561914 51.6387343, -2.3561726 51.6387669)",,,,
28474618,,Merlin Haven,residential,30 mph,False,False,219.64200000000002,"LINESTRING (-2.3586611 51.6369041, -2.3594321 51.637147, -2.3599935 51.637343, -2.3603055 51.6374866, -2.3606321 51.6376582, -2.3609807 51.6378508, -2.3612387 51.638033)",,,,
28474618,,Merlin Haven,residential,30 mph,False,True,138.068,"LINESTRING (-2.3586611 51.6369041, -2.3581838 51.6367478, -2.357775 51.6366141, -2.3573102 51.6364881, -2.3568539 51.6363745)",,,,
28474619,,Dryleaze,residential,30 mph,False,False,50.498000000000005,"LINESTRING (-2.3586611 51.6369041, -2.3583909 51.6372612, -2.3583142 51.6372971)",,,,
28474618,,Merlin Haven,residential,30 mph,False,True,219.642,"LINESTRING (-2.3612387 51.638033, -2.3609807 51.6378508, -2.3606321 51.6376582, -2.3603055 51.6374866, -2.3599935 51.637343, -2.3594321 51.637147, -2.3586611 51.6369041)",,,,
28474932,,Dryleaze Gardens,residential,30 mph,False,False,45.32,"LINESTRING (-2.3580275 51.6380522, -2.3578852 51.6381195, -2.3577824 51.6381916, -2.3577395 51.6382366, -2.3576265 51.6383669)",,,,
"[1177655819, 915963764, 28474933]",,Dryleaze,residential,30 mph,False,False,84.088,"LINESTRING (-2.3580275 51.6380522, -2.3581093 51.6381028, -2.3581978 51.6381341, -2.358304 51.6381545, -2.358438 51.6381581, -2.3585592 51.6381571, -2.3587001 51.6381671, -2.3588506 51.638194, -2.3589514 51.6382411, -2.3590658 51.6383504)",,,,
