osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction,name,est_width,access
58740254,False,,,unclassified,20 mph,False,59.125,"LINESTRING (1.749469 52.4753773, 1.749569 52.4754176, 1.7496635 52.4754858, 1.7497027 52.4755162, 1.7498253 52.4756113, 1.7499152 52.4757381, 1.7499419 52.475808)",,Clapham Road South,,
59996647,True,,,unclassified,,False,136.841,"LINESTRING (1.749469 52.4753773, 1.7499671 52.47505, 1.7502526 52.4748626, 1.7505282 52.4746872, 1.750546 52.4746663, 1.7505768 52.4746251, 1.750595 52.4745913, 1.7505989 52.4745506, 1.7505843 52.4745225, 1.750451 52.4744464)",,Bevan Street East,,
"[60001267, 64004324]",False,,,unclassified,20 mph,False,227.195,"LINESTRING (1.7502268 52.4773815, 1.7503827 52.477372, 1.7508839 52.4773412, 1.7510565 52.4773406, 1.7512943 52.4773536, 1.7514336 52.4773744, 1.7516131 52.477398, 1.7518845 52.4774686, 1.7520081 52.4774826, 1.7520368 52.4774915, 1.752124 52.4774899, 1.7522722 52.4774586, 1.7524805 52.4773916, 1.7528468 52.4772628, 1.7532723 52.4771173, 1.7533546 52.4770709)",,Gordon Road,,
"[370408627, 188352877]",True,1,,unclassified,"['20 mph', '30 mph']",False,28.216,"LINESTRING (1.7502268 52.4773815, 1.7500903 52.4774697, 1.7499043 52.4775385)",,Clapham Road South,,
59974790,False,,,unclassified,,False,95.862,"LINESTRING (1.7567372 52.4804336, 1.7581272 52.4802706)",,Cumberland Place,,
"[59988289, 217879073]",True,,,unclassified,,False,136.507,"LINESTRING (1.7557079 52.4803873, 1.7557245 52.4803295, 1.755717 52.4802932, 1.7556918 52.4802244, 1.7556379 52.4801137, 1.7555818 52.4800022, 1.7555411 52.4798644, 1.7554893 52.4796183, 1.7554411 52.4792957, 1.7554133 52.4792428, 1.7553558 52.4791914)",,High Street,,
446087504,True,,,unclassified,,False,36.105,"LINESTRING (1.7557079 52.4803873, 1.755675 52.4803649, 1.7556368 52.4803524, 1.7555198 52.480342, 1.7553977 52.4803399, 1.7553004 52.4803389, 1.755249 52.4803544, 1.755217 52.480374)",,Saint Peters Street,,
59986376,False,,,residential,20 mph,False,61.455,"LINESTRING (1.7523018 52.4792228, 1.751444 52.4794031)",,Milton Road East,,yes
316714238,False,,,residential,20 mph,False,73.901,"LINESTRING (1.7523018 52.4792228, 1.752461 52.4798803)",,Alexandra Road,,
316714238,False,,,residential,20 mph,True,108.138,"LINESTRING (1.7523018 52.4792228, 1.7520356 52.4782639)",,Alexandra Road,,
59986376,False,,,residential,20 mph,True,73.008,"LINESTRING (1.7523018 52.4792228, 1.7531705 52.4790389, 1.7533229 52.4790127)",,Milton Road East,,yes
59986161,False,,,residential,20 mph,True,53.008,"LINESTRING (1.752461 52.4798803, 1.751686 52.4799471)",,,,
316714238,False,,,residential,20 mph,False,68.735,"LINESTRING (1.752461 52.4798803, 1.7526127 52.4804915)",,Alexandra Road,,
316714238,False,,,residential,20 mph,True,73.901,"LINESTRING (1.752461 52.4798803, 1.7523018 52.4792228)",,Alexandra Road,,
59985375,False,,,residential,20 mph,True,53.351,"LINESTRING (1.7526127 52.4804915, 1.7518333 52.4805614)",,,,
316714238,False,,,residential,20 mph,True,68.735,"LINESTRING (1.7526127 52.4804915, 1.752461 52.4798803)",,Alexandra Road,,
59985375,False,,,residential,20 mph,False,53.351,"LINESTRING (1.7518333 52.4805614, 1.7526127 52.4804915)",,,,
59985413,False,,,residential,20 mph,False,29.843,"LINESTRING (1.7518333 52.4805614, 1.7518919 52.4808274)",,,,
59985413,False,,,residential,20 mph,True,69.032,"LINESTRING (1.7518333 52.4805614, 1.751686 52.4799471)",,,,
59985413,False,,,residential,20 mph,False,69.032,"LINESTRING (1.751686 52.4799471, 1.7518333 52.4805614)",,,,
59986161,False,,,residential,20 mph,False,53.008,"LINESTRING (1.751686 52.4799471, 1.752461 52.4798803)",,,,
59986161,False,,,residential,20 mph,True,18.404,"LINESTRING (1.751686 52.4799471, 1.7514165 52.4799684)",,,,
59985413,False,,,residential,20 mph,True,29.843,"LINESTRING (1.7518919 52.4808274, 1.7518333 52.4805614)",,,,
59985421,False,,,residential,20 mph,False,34.492000000000004,"LINESTRING (1.7518919 52.4808274, 1.7516038 52.4808591, 1.7513921 52.4808869)",,Adrian Road,,
59985421,False,,,residential,20 mph,True,34.492000000000004,"LINESTRING (1.7513921 52.4808869, 1.7516038 52.4808591, 1.7518919 52.4808274)",,Adrian Road,,
410592591,False,2,A47,trunk,30 mph,True,156.77,"LINESTRING (1.7513921 52.4808869, 1.7513088 52.4803355, 1.7512168 52.4798986, 1.7511117 52.4794879)",,Katwijk Way,,
59986161,False,,,residential,20 mph,False,18.404,"LINESTRING (1.7514165 52.4799684, 1.751686 52.4799471)",,,,
59986376,False,,,residential,20 mph,True,61.455,"LINESTRING (1.751444 52.4794031, 1.7523018 52.4792228)",,Milton Road East,,yes
930615827,False,,,residential,20 mph,False,7.382,"LINESTRING (1.751444 52.4794031, 1.7513367 52.4794148)",,Milton Road East,,yes
59986424,False,,,residential,,True,29.435000000000002,"LINESTRING (1.751444 52.4794031, 1.7514655 52.4794694, 1.7515684 52.4796563)",,Leiston Road,,
59986580,False,,,residential,20 mph,True,77.728,"LINESTRING (1.7510329 52.478604, 1.7520356 52.4782639)",,Regent Road,,
930615827,False,,,residential,20 mph,True,7.382,"LINESTRING (1.7513367 52.4794148, 1.751444 52.4794031)",,Milton Road East,,yes
59986430,False,,,residential,,False,16.02,"LINESTRING (1.7515684 52.4796563, 1.7518007 52.4796291)",,Leiston Road,,
59986430,False,,,residential,,True,11.958,"LINESTRING (1.7515684 52.4796563, 1.7513951 52.4796769)",,Leiston Road,,
59986424,False,,,residential,,False,29.435000000000002,"LINESTRING (1.7515684 52.4796563, 1.7514655 52.4794694, 1.751444 52.4794031)",,Leiston Road,,
59986430,False,,,residential,,False,11.958,"LINESTRING (1.7513951 52.4796769, 1.7515684 52.4796563)",,Leiston Road,,
59986430,False,,,residential,,True,16.02,"LINESTRING (1.7518007 52.4796291, 1.7515684 52.4796563)",,Leiston Road,,
59986580,False,,,residential,20 mph,False,77.728,"LINESTRING (1.7520356 52.4782639, 1.7510329 52.478604)",,Regent Road,,
316714238,False,,,residential,20 mph,False,108.138,"LINESTRING (1.7520356 52.4782639, 1.7523018 52.4792228)",,Alexandra Road,,
59985369,True,,,residential,20 mph,False,126.34400000000001,"LINESTRING (1.7520356 52.4782639, 1.7519061 52.4781714, 1.7518209 52.4781052, 1.7516953 52.4780493, 1.7516026 52.4780115, 1.7515065 52.47798, 1.7512298 52.4779273, 1.7509904 52.4779074, 1.7508151 52.4779227, 1.7506836 52.4779356, 1.7504547 52.4779569, 1.7503765 52.4779555)",,Alexandra Road,,
59986580,False,,,residential,20 mph,True,96.027,"LINESTRING (1.7520356 52.4782639, 1.7527377 52.4780194, 1.7532326 52.4778518, 1.7532753 52.4778494)",,Regent Road,,
59986578,True,,,residential,20 mph,False,105.828,"LINESTRING (1.7533159 52.4778702, 1.7540881 52.4786976)",,Police Station Road,,
59986580,False,,,residential,20 mph,False,3.593,"LINESTRING (1.7533159 52.4778702, 1.7532753 52.4778494)",,Regent Road,,
59986924,False,,,residential,20 mph,True,4.975,"LINESTRING (1.7540881 52.4786976, 1.7541031 52.4787414)",,Arnold Street,,
59986580,False,,,residential,20 mph,True,3.593,"LINESTRING (1.7532753 52.4778494, 1.7533159 52.4778702)",,Regent Road,,
59986580,False,,,residential,20 mph,False,96.02700000000002,"LINESTRING (1.7532753 52.4778494, 1.7532326 52.4778518, 1.7527377 52.4780194, 1.7520356 52.4782639)",,Regent Road,,
367425600,False,,,residential,20 mph,False,48.341,"LINESTRING (1.7532753 52.4778494, 1.7537832 52.4776758, 1.7538965 52.4776353)",,Regent Road,,
59986924,False,,,residential,20 mph,False,7.884,"LINESTRING (1.7541507 52.4788061, 1.7541031 52.4787414)",,Arnold Street,,
59986924,False,,,residential,20 mph,True,192.609,"LINESTRING (1.7541507 52.4788061, 1.7543681 52.4805332)",,Arnold Street,,
59986376,False,,,residential,20 mph,False,61.628,"LINESTRING (1.7541507 52.4788061, 1.7540699 52.4787988, 1.7539984 52.4788083, 1.7539197 52.4788326, 1.753573 52.4789484, 1.7533229 52.4790127)",,Milton Road East,,yes
59986924,False,,,residential,20 mph,False,4.975,"LINESTRING (1.7541031 52.4787414, 1.7540881 52.4786976)",,Arnold Street,,
59986924,False,,,residential,20 mph,True,7.884,"LINESTRING (1.7541031 52.4787414, 1.7541507 52.4788061)",,Arnold Street,,
59986924,False,,,residential,20 mph,False,12.302,"LINESTRING (1.7543962 52.4806425, 1.7543681 52.4805332)",,Arnold Street,,
59987080,False,,,residential,20 mph,False,8.903,"LINESTRING (1.7542369 52.4805383, 1.7543681 52.4805332)",,Godfrey's Court,,
59986924,False,,,residential,20 mph,False,192.609,"LINESTRING (1.7543681 52.4805332, 1.7541507 52.4788061)",,Arnold Street,,
59986924,False,,,residential,20 mph,True,12.302,"LINESTRING (1.7543681 52.4805332, 1.7543962 52.4806425)",,Arnold Street,,
59987080,False,,,residential,20 mph,True,8.903,"LINESTRING (1.7543681 52.4805332, 1.7542369 52.4805383)",,Godfrey's Court,,
59988306,False,,,unclassified,,False,79.13000000000001,"LINESTRING (1.7546653 52.4799693, 1.7546195 52.4801042, 1.7546063 52.4802267, 1.7546332 52.4803287, 1.7546989 52.4803925, 1.7548194 52.4804558, 1.7550633 52.4805494)",,Triangle Yard,,
59991255,False,,,unclassified,,True,5.85,"LINESTRING (1.7570091 52.4791053, 1.7569236 52.4791128)",,Christ Church Square,,
211783669,False,,,unclassified,,False,23.3,"LINESTRING (1.7570091 52.4791053, 1.7573386 52.479045)",,Christ Church Square,,
59991490,False,,,unclassified,,False,78.45599999999999,"LINESTRING (1.7570091 52.4791053, 1.7569194 52.4790768, 1.7568995 52.4790481, 1.7568984 52.4788849, 1.756896 52.4785309, 1.7568953 52.4784353)",,,,
47352009,False,,,unclassified,30 mph,True,74.146,"LINESTRING (1.7568953 52.4784353, 1.7573386 52.479045)",,Whapload Road,,
47352009,False,,,unclassified,30 mph,False,104.391,"LINESTRING (1.7568953 52.4784353, 1.7564618 52.477841, 1.7562979 52.477624, 1.7562635 52.477579)",,Whapload Road,,
59991490,False,,,unclassified,,True,78.456,"LINESTRING (1.7568953 52.4784353, 1.756896 52.4785309, 1.7568984 52.4788849, 1.7568995 52.4790481, 1.7569194 52.4790768, 1.7570091 52.4791053)",,,,
59991315,True,,,unclassified,20 mph,False,82.913,"LINESTRING (1.7554879 52.4790064, 1.7552821 52.4790474, 1.7552405 52.4790435, 1.7551851 52.4790205, 1.754733 52.4785475)",,London Road North,,
59993807,False,,A47,trunk,30 mph,True,127.17,"LINESTRING (1.7554879 52.4790064, 1.7555232 52.4789366, 1.7555368 52.4788998, 1.7555393 52.4788562, 1.755558 52.4787581, 1.7555597 52.4786797, 1.7555285 52.4786114, 1.755507 52.4782654, 1.7555002 52.4781556, 1.755498 52.4778705)",,Old Nelson Street,,
64091559,False,,A47,trunk,30 mph,False,22.515,"LINESTRING (1.7554879 52.4790064, 1.7554191 52.4791239, 1.7553558 52.4791914)",,Artillery Way,,
47352009,False,,,unclassified,30 mph,False,43.659,"LINESTRING (1.7575811 52.4794088, 1.7573386 52.479045)",,Whapload Road,,
47352009,False,,,unclassified,30 mph,True,46.689,"LINESTRING (1.7575811 52.4794088, 1.7578505 52.4797953)",,Whapload Road,,
59991255,False,,,unclassified,,False,76.017,"LINESTRING (1.7575811 52.4794088, 1.7570723 52.4794431, 1.757028 52.4794414, 1.7569909 52.4794229, 1.7569704 52.4794037, 1.7569524 52.4793089, 1.7569205 52.4791409, 1.7569236 52.4791128)",,Christ Church Square,,
59992946,False,,,unclassified,,False,5.595,"LINESTRING (1.7593902 52.4795572, 1.7594265 52.4796024)",,Gas Works Road,,
34663236,False,,,unclassified,,True,294.014,"LINESTRING (1.7593902 52.4795572, 1.7587481 52.4787657, 1.7582893 52.4782141, 1.7573155 52.4772371)",,Newcombe Road,,
34663236,False,,,unclassified,,False,294.014,"LINESTRING (1.7573155 52.4772371, 1.7582893 52.4782141, 1.7587481 52.4787657, 1.7593902 52.4795572)",,Newcombe Road,,
59992981,False,,,unclassified,,False,67.859,"LINESTRING (1.7573155 52.4772371, 1.7564438 52.4774454, 1.7563972 52.4774735)",,Hamilton Road,,
59992981,False,,,unclassified,,True,62.703,"LINESTRING (1.7573155 52.4772371, 1.757594 52.4771711, 1.7581783 52.4770326)",,Hamilton Road,,
47352009,False,,,unclassified,30 mph,False,5.419,"LINESTRING (1.7562635 52.477579, 1.7562126 52.4775414)",,Whapload Road,,
517428922,False,,,unclassified,,True,14.819,"LINESTRING (1.7562635 52.477579, 1.7563972 52.4774735)",,Hamilton Road,,
47352009,False,,,unclassified,30 mph,True,104.391,"LINESTRING (1.7562635 52.477579, 1.7562979 52.477624, 1.7564618 52.477841, 1.7568953 52.4784353)",,Whapload Road,,
517428922,False,,,unclassified,,False,14.819,"LINESTRING (1.7563972 52.4774735, 1.7562635 52.477579)",,Hamilton Road,,
59992981,False,,,unclassified,,True,67.859,"LINESTRING (1.7563972 52.4774735, 1.7564438 52.4774454, 1.7573155 52.4772371)",,Hamilton Road,,
"[59993640, 517428916]",True,,,unclassified,,False,87.348,"LINESTRING (1.7563972 52.4774735, 1.7562332 52.4772068, 1.7561039 52.4769965, 1.7560062 52.4768917, 1.7559134 52.4768275, 1.7558875 52.4767973, 1.7558442 52.4767727)",,Battery Green Road,,
59992981,False,,,unclassified,,False,62.703,"LINESTRING (1.7581783 52.4770326, 1.757594 52.4771711, 1.7573155 52.4772371)",,Hamilton Road,,
"[59993057, 517428924, 59992981]",False,,,unclassified,,True,444.89199999999994,"LINESTRING (1.7581783 52.4770326, 1.7602861 52.476551, 1.7603847 52.4765124, 1.7604626 52.4764665, 1.7605651 52.4763975, 1.7606191 52.4763242, 1.7606857 52.476253, 1.7607264 52.476145, 1.7607323 52.4760545, 1.7607323 52.4759586, 1.7606749 52.475827, 1.7602825 52.4752262, 1.7597693 52.474457, 1.7597111 52.4743838, 1.7596269 52.4743136, 1.7594087 52.4742273)",,Hamilton Road,,no
59993087,False,,,unclassified,,True,128.792,"LINESTRING (1.7581783 52.4770326, 1.7582784 52.4771129, 1.7587864 52.4774, 1.7595267 52.4778476)",,Trinity Road,,
"[59993057, 517428924, 59992981]",False,,,unclassified,,False,444.892,"LINESTRING (1.7594087 52.4742273, 1.7596269 52.4743136, 1.7597111 52.4743838, 1.7597693 52.474457, 1.7602825 52.4752262, 1.7606749 52.475827, 1.7607323 52.4759586, 1.7607323 52.4760545, 1.7607264 52.476145, 1.7606857 52.476253, 1.7606191 52.4763242, 1.7605651 52.4763975, 1.7604626 52.4764665, 1.7603847 52.4765124, 1.7602861 52.476551, 1.7581783 52.4770326)",,Hamilton Road,,no
59993087,False,,,unclassified,,False,128.792,"LINESTRING (1.7595267 52.4778476, 1.7587864 52.4774, 1.7582784 52.4771129, 1.7581783 52.4770326)",,Trinity Road,,
47352009,False,,,unclassified,30 mph,True,5.419,"LINESTRING (1.7562126 52.4775414, 1.7562635 52.477579)",,Whapload Road,,
148058257,True,,,unclassified,30 mph,False,29.234,"LINESTRING (1.7562126 52.4775414, 1.7560891 52.4774597, 1.7560489 52.4774164, 1.7560234 52.4773674, 1.7560181 52.4773168)",,Whapload Road,,
59993799,True,,A47,trunk,30 mph,False,53.192,"LINESTRING (1.755341 52.4774051, 1.7553864 52.4774573, 1.7554039 52.4775038, 1.7554294 52.4776182, 1.755431 52.4776319, 1.7554344 52.4776611, 1.7554374 52.4776868, 1.755498 52.4778705)",,,,
915117050,True,,A47,trunk,30 mph,False,30.909999999999997,"LINESTRING (1.755341 52.4774051, 1.7554257 52.4774391, 1.7555314 52.4774589, 1.755635 52.4774637, 1.7557754 52.4774662)",roundabout,,,
59993855,False,,,residential,,False,52.667,"LINESTRING (1.7545082 52.477382, 1.75507 52.477365, 1.7552765 52.4773282)",,Nelson Court,,
10505944,True,,A47,trunk,30 mph,False,33.299,"LINESTRING (1.7560221 52.4772016, 1.7559604 52.4771305, 1.7558947 52.4770872, 1.7558317 52.4770611, 1.7557512 52.4770456, 1.7556493 52.4770407)",roundabout,,,
59993888,True,1,A47,trunk,30 mph,False,49.673,"LINESTRING (1.7560221 52.4772016, 1.7560257 52.477149, 1.7560198 52.4771064, 1.7559969 52.4770403, 1.7559912 52.4770232, 1.7559012 52.4768757, 1.7558717 52.4768343, 1.7558442 52.4767727)",,,,
367425993,True,,,unclassified,20 mph,False,72.702,"LINESTRING (1.7533546 52.4770709, 1.7538965 52.4776353)",,London Road North,,yes
"[517428914, 64004324, 1164676799]",False,,,unclassified,"['20 mph', '30 mph']",False,147.441,"LINESTRING (1.7533546 52.4770709, 1.7534527 52.4769972, 1.7535049 52.4769704, 1.7537938 52.4768722, 1.7540159 52.4767969, 1.7541458 52.4767666, 1.7542829 52.4767539, 1.7544274 52.4767084, 1.7544865 52.4766964, 1.7545491 52.4766915, 1.7546218 52.4766972, 1.7547119 52.4767124, 1.7548006 52.4767392, 1.7548761 52.476767, 1.7549607 52.4768234, 1.7551196 52.4769598, 1.7551437 52.4769851)",,Gordon Road,,
