osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,access,width
"[948139646, 60311718]",,Vicarage Street,unclassified,30 mph,True,False,149.485,,"LINESTRING (1.3853705 52.8225367, 1.3855827 52.8224829, 1.3861721 52.8223734, 1.3866898 52.822289, 1.387148 52.8222163, 1.3872736 52.8222027, 1.3873601 52.8221982, 1.3875015 52.8222344)",2,,
"[102465608, 948139647]",,Mundesley Road,tertiary,"['20 mph', '30 mph']",False,False,77.343,,"LINESTRING (1.3853705 52.8225367, 1.3851677 52.8223799, 1.384727 52.8219608)",2,,
948139647,,Mundesley Road,tertiary,30 mph,False,True,69.738,,"LINESTRING (1.3853705 52.8225367, 1.3856072 52.8227177, 1.3856878 52.8227922, 1.3858595 52.8229508, 1.3859998 52.8230328)",,,
60311709,,Hardy Close,residential,30 mph,False,False,40.473,,"LINESTRING (1.3842916 52.8231029, 1.3837066 52.8230162)",,,
98881526,,Hamilton Close,residential,30 mph,False,False,72.033,,"LINESTRING (1.3842916 52.8231029, 1.384233 52.8232017, 1.3840857 52.8236613, 1.3842063 52.8236778)",,,
98881526,,Hamilton Close,residential,30 mph,False,True,55.632999999999996,,"LINESTRING (1.3842916 52.8231029, 1.384376 52.8230296, 1.3844915 52.822975, 1.3846439 52.822947, 1.3847995 52.8229469, 1.3849145 52.822964, 1.3850012 52.8229944)",,,
88282184,,Bacton Road,tertiary,30 mph,False,False,72.793,,"LINESTRING (1.3912352 52.8246569, 1.3914155 52.8250852, 1.3915376 52.8252847)",,,
88282184,,Bacton Road,tertiary,30 mph,False,True,159.406,,"LINESTRING (1.3912352 52.8246569, 1.3909726 52.8241514, 1.3908989 52.8239423, 1.3908767 52.8238364, 1.3908454 52.8237273, 1.390789 52.823633, 1.3907365 52.8235784, 1.390669 52.8235156, 1.390432 52.8233303)",,,
88894937,,The Hollies,residential,20 mph,False,True,51.453,,"LINESTRING (1.3842352 52.820105, 1.3841204 52.8196475)",,,
"[115789892, 102684326]",,Park Lane,tertiary,"['20 mph', '30 mph']",True,False,184.369,,"LINESTRING (1.3842352 52.820105, 1.3839184 52.8201468, 1.3836302 52.8201763, 1.3832115 52.8201666, 1.3831787 52.8201664, 1.3830385 52.8201653, 1.3829555 52.8201647, 1.3828779 52.8201734, 1.3827894 52.8201951, 1.3827135 52.8202218, 1.3825952 52.8202853, 1.3823735 52.8204436, 1.3822489 52.820527, 1.381925 52.8207592)",2,,
60311703,,Yarmouth Road,tertiary,30 mph,False,False,116.49100000000001,,"LINESTRING (1.3884861 52.8209307, 1.3884272 52.8209044, 1.388395 52.820866, 1.3883844 52.8208233, 1.3883831 52.8204422, 1.388388 52.8202929, 1.3883979 52.8199917, 1.388372 52.8199077)",,,
60311728,,Market Place,tertiary,20 mph,True,False,157.33999999999997,,"LINESTRING (1.385795 52.8213506, 1.3858588 52.8213394, 1.386014 52.821321, 1.3863832 52.8213102, 1.3866782 52.8213148, 1.3870149 52.821296, 1.3871685 52.821282, 1.3874408 52.8212554, 1.3876269 52.821242, 1.3879712 52.8212264, 1.3881155 52.8212012)",,,3.2
60311736,,Kings Arms Street,tertiary,20 mph,True,False,146.22899999999998,,"LINESTRING (1.385795 52.8213506, 1.3857436 52.8212237, 1.3856847 52.8210782, 1.3856392 52.8209569, 1.3855632 52.8207595, 1.3855079 52.8205093, 1.3854608 52.8203857, 1.3854224 52.8202435, 1.3854297 52.8200593)",1,,
102684323,,Kings Arms Street,tertiary,20 mph,True,False,23.329,,"LINESTRING (1.3855054 52.8198936, 1.3853745 52.8199602, 1.3852912 52.8199895, 1.3852134 52.8199999)",1,,
"[258264427, 60311724]",,Kings Arms Street,tertiary,"['20 mph', '30 mph']",False,True,60.797999999999995,,"LINESTRING (1.3855054 52.8198936, 1.385635 52.819601, 1.3856816 52.8194993, 1.3857165 52.8194484, 1.3857345 52.8194286, 1.3857939 52.8193797)",2,,
60311706,,Bank Loke,unclassified,30 mph,False,False,83.168,,"LINESTRING (1.3872684 52.8198068, 1.3872033 52.8199473, 1.3870942 52.8202229, 1.3870862 52.8202582, 1.3870753 52.8204278, 1.3870644 52.8205214, 1.3870671 52.8205408)",,,
88556996,,Grammar School Road,tertiary,30 mph,False,False,111.27,,"LINESTRING (1.3872684 52.8198068, 1.3870299 52.8197665, 1.386958 52.8197503, 1.3868412 52.8197232, 1.3866779 52.81967, 1.3866052 52.8196425, 1.3865517 52.8196222, 1.3864112 52.8195762, 1.3860785 52.8194355, 1.3859438 52.8193894, 1.3858867 52.819382, 1.3857939 52.8193797)",,,
88556996,,Grammar School Road,tertiary,30 mph,False,True,26.774,,"LINESTRING (1.3872684 52.8198068, 1.3874483 52.8198262, 1.3876609 52.8198482)",,,
1225886392,,Oaklands Park,residential,30 mph,False,True,5.361,,"LINESTRING (1.3821825 52.8243431, 1.3822389 52.824309)",,,
"[88856122, 60311748, 1225889030]",,"['Northfield Road', 'Oaklands Park']",residential,30 mph,False,True,102.036,,"LINESTRING (1.3821825 52.8243431, 1.3823569 52.8244703, 1.38244 52.8245108, 1.3825366 52.8245351, 1.3827378 52.8245773, 1.3828135 52.8245845, 1.3828759 52.824587, 1.3829389 52.8245821, 1.3834821 52.8244038)",,yes,
1225886392,,Oaklands Park,residential,30 mph,False,False,41.704,,"LINESTRING (1.3821825 52.8243431, 1.3818178 52.8244946, 1.3816488 52.8245286)",,,
60311716,,Black Swan Loke,unclassified,30 mph,False,True,43.95,,"LINESTRING (1.3874838 52.8209348, 1.3875382 52.8209053, 1.3875581 52.8208852, 1.3875805 52.820823, 1.3875892 52.8206889, 1.3875807 52.8205592)",,,
60311740,,Greenway Close,residential,30 mph,False,True,79.961,,"LINESTRING (1.3870276 52.8227454, 1.3864707 52.8228033, 1.3862925 52.822841, 1.3862327 52.8228617, 1.3861755 52.8228985, 1.3860261 52.8230075, 1.3859998 52.8230328)",,,
88282184,,Bacton Road,tertiary,30 mph,False,False,100.59299999999999,,"LINESTRING (1.3885848 52.8221305, 1.3886985 52.82219, 1.3888509 52.8223206, 1.3890017 52.8224263, 1.389193 52.8225475, 1.3896245 52.8227763)",,,
99478483,,Vicarage Street,unclassified,30 mph,False,True,76.869,,"LINESTRING (1.3885848 52.8221305, 1.3884789 52.8220976, 1.3883659 52.8220884, 1.3882765 52.8220922, 1.3880395 52.8221138, 1.3879745 52.8221246, 1.3877002 52.8221679, 1.3875845 52.8221928, 1.3875015 52.8222344)",,,
"[383298378, 60311707]",,Church Street,tertiary,"['20 mph', '30 mph']",True,False,40.912,,"LINESTRING (1.3885848 52.8221305, 1.3885517 52.8220255, 1.3884124 52.8217784)",,,
60311714,,Williams Way,residential,30 mph,False,False,36.652,,"LINESTRING (1.3842848 52.8241674, 1.3844497 52.8244816)",,,
88856122,,Northfield Road,residential,30 mph,False,False,59.999,,"LINESTRING (1.3842848 52.8241674, 1.3834821 52.8244038)",,yes,
88856122,,Northfield Road,residential,30 mph,False,True,77.072,,"LINESTRING (1.3842848 52.8241674, 1.3853456 52.8239037)",,yes,
60311749,,Orchard Close,residential,30 mph,False,False,53.903,,"LINESTRING (1.3863351 52.8244147, 1.3863829 52.8244136, 1.3871372 52.8244058)",,,
98882568,,Northmead Drive,residential,30 mph,False,False,81.80199999999999,,"LINESTRING (1.3863351 52.8244147, 1.386296 52.8247376, 1.38644 52.8251402)",,,
98882568,,Northmead Drive,residential,30 mph,False,True,67.92,,"LINESTRING (1.3863351 52.8244147, 1.3863594 52.8241363, 1.3863493 52.8240311, 1.3863258 52.8238873, 1.3863145 52.8238406, 1.386309 52.8238058)",,,
60311706,,Bank Loke,unclassified,30 mph,False,True,32.921,,"LINESTRING (1.3870982 52.8208142, 1.3870642 52.8208093, 1.3870479 52.8208035, 1.3870427 52.8207906, 1.3870591 52.8206299, 1.3870671 52.8205408)",,,
60311700,,Beatrice Close,residential,30 mph,False,False,61.101,,"LINESTRING (1.3844497 52.8244816, 1.3853031 52.8242918)",,,
60311714,,Williams Way,residential,30 mph,False,True,36.652,,"LINESTRING (1.3844497 52.8244816, 1.3842848 52.8241674)",,,
60311714,,Williams Way,residential,30 mph,False,False,101.531,,"LINESTRING (1.3844497 52.8244816, 1.3846882 52.8250324, 1.3852501 52.8249787)",,,
"[115789893, 60311711]",,Aylsham Road,tertiary,"['20 mph', '30 mph']",True,False,220.32899999999998,,"LINESTRING (1.38197 52.820896, 1.3821405 52.8209479, 1.3824208 52.8210545, 1.3827461 52.8211859, 1.3829375 52.8212576, 1.3831037 52.8213198, 1.3834346 52.8214168, 1.3838792 52.8215841, 1.3843001 52.8217887, 1.384727 52.8219608)",,,
60311709,,Hardy Close,residential,30 mph,False,True,40.473,,"LINESTRING (1.3837066 52.8230162, 1.3842916 52.8231029)",,,
98880827,,Northfield Road,residential,30 mph,False,False,65.719,,"LINESTRING (1.386309 52.8238058, 1.386124 52.8238341, 1.3859713 52.8238486, 1.3855085 52.8238836, 1.3853456 52.8239037)",,yes,
98880827,,Northfield Road,residential,30 mph,False,True,13.108,,"LINESTRING (1.386309 52.8238058, 1.3863553 52.8237944, 1.3864192 52.8237778, 1.3864884 52.8237595)",,yes,
98882568,,Northmead Drive,residential,30 mph,False,False,67.92,,"LINESTRING (1.386309 52.8238058, 1.3863145 52.8238406, 1.3863258 52.8238873, 1.3863493 52.8240311, 1.3863594 52.8241363, 1.3863351 52.8244147)",,,
60311708,,Antingham Drive,residential,30 mph,False,True,68.76599999999999,,"LINESTRING (1.3907524 52.8251242, 1.3908314 52.8252712, 1.3909468 52.8253383, 1.3911547 52.8253514, 1.3915376 52.8252847)",,,
60311737,,Saint Mary's Way,residential,30 mph,True,False,68.839,,"LINESTRING (1.3864884 52.8237595, 1.3864804 52.8236867, 1.3864787 52.8236447, 1.3864848 52.8233917, 1.3864553 52.8231696, 1.3864522 52.8231414)",,,
98880827,,Northfield Road,residential,30 mph,False,False,13.108,,"LINESTRING (1.3864884 52.8237595, 1.3864192 52.8237778, 1.3863553 52.8237944, 1.386309 52.8238058)",,yes,
88282184,,Bacton Road,tertiary,30 mph,False,True,42.468,,"LINESTRING (1.3918108 52.8256291, 1.3915376 52.8252847)",,,
1225886392,,Oaklands Park,residential,30 mph,False,True,41.704,,"LINESTRING (1.3816488 52.8245286, 1.3818178 52.8244946, 1.3821825 52.8243431)",,,
60311732,,North Street,unclassified,30 mph,False,True,100.40100000000001,,"LINESTRING (1.3875015 52.8222344, 1.3874536 52.8222842, 1.3874271 52.8223324, 1.3874143 52.8224046, 1.3874262 52.8224949, 1.3874517 52.8225782, 1.3874598 52.8226728, 1.3874571 52.8227841, 1.3874106 52.8229556, 1.3873552 52.8230926, 1.3873415 52.823117)",,,
99478483,,Vicarage Street,unclassified,30 mph,False,False,76.869,,"LINESTRING (1.3875015 52.8222344, 1.3875845 52.8221928, 1.3877002 52.8221679, 1.3879745 52.8221246, 1.3880395 52.8221138, 1.3882765 52.8220922, 1.3883659 52.8220884, 1.3884789 52.8220976, 1.3885848 52.8221305)",,,
60311700,,Beatrice Close,residential,30 mph,False,True,61.101,,"LINESTRING (1.3853031 52.8242918, 1.3844497 52.8244816)",,,
60311716,,Black Swan Loke,unclassified,30 mph,False,False,43.95,,"LINESTRING (1.3875807 52.8205592, 1.3875892 52.8206889, 1.3875805 52.820823, 1.3875581 52.8208852, 1.3875382 52.8209053, 1.3874838 52.8209348)",,,
60311716,,Black Swan Loke,unclassified,30 mph,False,True,79.259,,"LINESTRING (1.3875807 52.8205592, 1.3875996 52.8203206, 1.3876212 52.820192, 1.3876559 52.8199115, 1.3876609 52.8198482)",,,
60311739,,Black Swan Loke Street,unclassified,30 mph,False,False,34.574,,"LINESTRING (1.3875807 52.8205592, 1.3873306 52.8205493, 1.3872038 52.8205452, 1.3870671 52.8205408)",,,
60311710,,Pellew Place,residential,30 mph,False,False,33.242,,"LINESTRING (1.3834821 52.8244038, 1.3836892 52.8246753)",,,
88856122,,Northfield Road,residential,30 mph,False,True,59.999,,"LINESTRING (1.3834821 52.8244038, 1.3842848 52.8241674)",,yes,
"[88856122, 60311748, 1225889030]",,"['Northfield Road', 'Oaklands Park']",residential,30 mph,False,False,102.036,,"LINESTRING (1.3834821 52.8244038, 1.3829389 52.8245821, 1.3828759 52.824587, 1.3828135 52.8245845, 1.3827378 52.8245773, 1.3825366 52.8245351, 1.38244 52.8245108, 1.3823569 52.8244703, 1.3821825 52.8243431)",,yes,
60311740,,Greenway Close,residential,30 mph,False,False,79.961,,"LINESTRING (1.3859998 52.8230328, 1.3860261 52.8230075, 1.3861755 52.8228985, 1.3862327 52.8228617, 1.3862925 52.822841, 1.3864707 52.8228033, 1.3870276 52.8227454)",,,
948139647,,Mundesley Road,tertiary,30 mph,False,False,69.738,,"LINESTRING (1.3859998 52.8230328, 1.3858595 52.8229508, 1.3856878 52.8227922, 1.3856072 52.8227177, 1.3853705 52.8225367)",,,
948139647,,Mundesley Road,tertiary,30 mph,False,True,33.746,,"LINESTRING (1.3859998 52.8230328, 1.3860859 52.8230775, 1.3861455 52.8230985, 1.3861834 52.82311, 1.3862295 52.8231241, 1.3863131 52.8231372, 1.3864522 52.8231414)",,,
60311723,,Market Street,tertiary,20 mph,True,False,110.72099999999999,,"LINESTRING (1.384727 52.8219608, 1.3848782 52.8219005, 1.3851039 52.8218322, 1.3854254 52.8217542, 1.3855795 52.8217353, 1.3856671 52.8217046, 1.3857253 52.8216551, 1.3857399 52.8215842, 1.3857467 52.8215516, 1.3857793 52.8214072, 1.385795 52.8213506)",,,
"[102465608, 948139647]",,Mundesley Road,tertiary,"['20 mph', '30 mph']",False,True,77.343,,"LINESTRING (1.384727 52.8219608, 1.3851677 52.8223799, 1.3853705 52.8225367)",2,,
88856122,,Northfield Road,residential,30 mph,False,False,77.072,,"LINESTRING (1.3853456 52.8239037, 1.3842848 52.8241674)",,yes,
60311745,,Nelsons Way,residential,30 mph,False,False,105.783,,"LINESTRING (1.3853456 52.8239037, 1.3852277 52.8237174, 1.3851791 52.8236437, 1.3851699 52.8235421, 1.3851608 52.8233112, 1.385159 52.8232038, 1.385128 52.8231416, 1.3850874 52.8230703, 1.3850012 52.8229944)",,,
98880827,,Northfield Road,residential,30 mph,False,True,65.719,,"LINESTRING (1.3853456 52.8239037, 1.3855085 52.8238836, 1.3859713 52.8238486, 1.386124 52.8238341, 1.386309 52.8238058)",,yes,
"[60311728, 606763546]",,Market Place,tertiary,20 mph,True,False,41.327999999999996,,"LINESTRING (1.3881155 52.8212012, 1.3882551 52.821159, 1.3883252 52.821135, 1.3883784 52.8210974, 1.3884166 52.8210491, 1.3884693 52.8209568, 1.3884861 52.8209307)",2,,3.2
60311716,,Black Swan Loke,unclassified,30 mph,False,False,79.259,,"LINESTRING (1.3876609 52.8198482, 1.3876559 52.8199115, 1.3876212 52.820192, 1.3875996 52.8203206, 1.3875807 52.8205592)",,,
88556996,,Grammar School Road,tertiary,30 mph,False,False,26.774,,"LINESTRING (1.3876609 52.8198482, 1.3874483 52.8198262, 1.3872684 52.8198068)",,,
88556996,,Grammar School Road,tertiary,30 mph,False,True,48.264,,"LINESTRING (1.3876609 52.8198482, 1.3882808 52.8198955, 1.388372 52.8199077)",,,
60314223,,Garden Close,residential,30 mph,False,False,65.925,,"LINESTRING (1.38644 52.8251402, 1.387414 52.8250686)",,,
98882568,,Northmead Drive,residential,30 mph,False,True,81.80199999999999,,"LINESTRING (1.38644 52.8251402, 1.386296 52.8247376, 1.3863351 52.8244147)",,,
948139647,,Mundesley Road,tertiary,30 mph,False,False,33.746,,"LINESTRING (1.3864522 52.8231414, 1.3863131 52.8231372, 1.3862295 52.8231241, 1.3861834 52.82311, 1.3861455 52.8230985, 1.3860859 52.8230775, 1.3859998 52.8230328)",,,
948139647,,Mundesley Road,tertiary,30 mph,False,True,60.191,,"LINESTRING (1.3864522 52.8231414, 1.3869613 52.8231036, 1.3871105 52.8230981, 1.3872157 52.8231032, 1.3873415 52.823117)",,,
"[258264427, 60311724]",,Kings Arms Street,tertiary,"['20 mph', '30 mph']",False,False,60.797999999999995,,"LINESTRING (1.3857939 52.8193797, 1.3857345 52.8194286, 1.3857165 52.8194484, 1.3856816 52.8194993, 1.385635 52.819601, 1.3855054 52.8198936)",2,,
88556996,,Grammar School Road,tertiary,30 mph,False,True,111.26999999999998,,"LINESTRING (1.3857939 52.8193797, 1.3858867 52.819382, 1.3859438 52.8193894, 1.3860785 52.8194355, 1.3864112 52.8195762, 1.3865517 52.8196222, 1.3866052 52.8196425, 1.3866779 52.81967, 1.3868412 52.8197232, 1.386958 52.8197503, 1.3870299 52.8197665, 1.3872684 52.8198068)",,,
242245880,,Norwich Road,tertiary,30 mph,False,True,70.06200000000001,,"LINESTRING (1.3857939 52.8193797, 1.3857683 52.8193233, 1.3856854 52.8191985, 1.3854732 52.81894, 1.3853283 52.81882)",2,,
88282184,,Bacton Road,tertiary,30 mph,False,False,42.468,,"LINESTRING (1.3915376 52.8252847, 1.3918108 52.8256291)",,,
60311708,,Antingham Drive,residential,30 mph,False,False,68.76599999999999,,"LINESTRING (1.3915376 52.8252847, 1.3911547 52.8253514, 1.3909468 52.8253383, 1.3908314 52.8252712, 1.3907524 52.8251242)",,,
88282184,,Bacton Road,tertiary,30 mph,False,True,72.793,,"LINESTRING (1.3915376 52.8252847, 1.3914155 52.8250852, 1.3912352 52.8246569)",,,
60314223,,Garden Close,residential,30 mph,False,True,65.925,,"LINESTRING (1.387414 52.8250686, 1.38644 52.8251402)",,,
20231627,,Hall Lane,unclassified,20 mph,False,False,207.46099999999998,,"LINESTRING (1.3884124 52.8217784, 1.3884982 52.8217666, 1.3890673 52.8217303, 1.3895532 52.8216971, 1.3899076 52.8216771, 1.3901452 52.821669, 1.39099 52.8216219, 1.3914314 52.821605, 1.3914849 52.8216029)",,,
60311707,,Church Street,tertiary,20 mph,True,False,67.294,,"LINESTRING (1.3884124 52.8217784, 1.3883449 52.8216777, 1.3882522 52.8214808, 1.3881285 52.8212437, 1.3881155 52.8212012)",,,
250812522,B1145,North Walsham Bypass,secondary,50 mph,False,False,200.076,,"LINESTRING (1.3808557 52.8254654, 1.3805563 52.8251934, 1.3802004 52.8247842, 1.3799714 52.8244116, 1.3797869 52.8238089)",,,
"[383343564, 100148639]",,Laundry Loke,unclassified,"['30 mph', '50 mph']",False,False,29.801000000000002,,"LINESTRING (1.3808557 52.8254654, 1.3807744 52.8255011, 1.3806741 52.8255462, 1.3805673 52.8255915, 1.380508 52.8256304)",,,
250812522,B1145,North Walsham Bypass,secondary,50 mph,False,True,200.07600000000002,,"LINESTRING (1.3797869 52.8238089, 1.3799714 52.8244116, 1.3802004 52.8247842, 1.3805563 52.8251934, 1.3808557 52.8254654)",,,
1258968956,B1145,North Walsham Bypass,secondary,50 mph,True,False,49.090999999999994,,"LINESTRING (1.3797869 52.8238089, 1.3798415 52.8237376, 1.3798348 52.8233747)",2,,
99788706,,Yarmouth Road,tertiary,30 mph,False,False,42.979,,"LINESTRING (1.3885298 52.8193518, 1.3886649 52.818974)",,,
99788706,,Yarmouth Road,tertiary,30 mph,False,True,62.870999999999995,,"LINESTRING (1.3885298 52.8193518, 1.3884214 52.8198201, 1.388372 52.8199077)",,,
"[484325496, 90890337]",,Farman Avenue,residential,30 mph,False,True,130.05,,"LINESTRING (1.3885298 52.8193518, 1.388692 52.8193694, 1.390319 52.8193128, 1.3904598 52.8193143)",,,
99788690,,Aylsham Road,tertiary,30 mph,False,True,83.226,,"LINESTRING (1.3794284 52.8207535, 1.3800991 52.8207502, 1.380666 52.8207306)",,,
88237759,,Norwich Road,tertiary,30 mph,False,False,19.24,,"LINESTRING (1.3850626 52.8185941, 1.3852313 52.8187339)",,,
88694828,A149,North Walsham Bypass,primary,50 mph,False,False,35.141,,"LINESTRING (1.3850626 52.8185941, 1.3853683 52.8183377)",,,
88694828,A149,North Walsham Bypass,primary,50 mph,False,True,74.26,,"LINESTRING (1.3850626 52.8185941, 1.3843098 52.819083)",,,
242245879,B1150,Norwich Road,secondary,30 mph,False,True,30.445999999999998,,"LINESTRING (1.3850626 52.8185941, 1.3849512 52.8185009, 1.3848065 52.8183683)",,,
99788690,,Aylsham Road,tertiary,30 mph,False,False,83.226,,"LINESTRING (1.380666 52.8207306, 1.3800991 52.8207502, 1.3794284 52.8207535)",,,
"[114684662, 139736167]",,Aylsham Road,tertiary,30 mph,False,True,65.447,,"LINESTRING (1.380666 52.8207306, 1.3807621 52.820723, 1.3809336 52.8207505, 1.3811441 52.8207764, 1.3816204 52.820831)",,,
99788706,,Yarmouth Road,tertiary,30 mph,False,True,42.979,,"LINESTRING (1.3886649 52.818974, 1.3885298 52.8193518)",,,
90884270,,Headley Drive,residential,30 mph,False,True,87.547,,"LINESTRING (1.3886649 52.818974, 1.3881613 52.818922, 1.3875578 52.8188896, 1.3873888 52.8189366)",,,
20487352,,Aylsham Road,tertiary,30 mph,True,False,24.579,,"LINESTRING (1.3816204 52.820831, 1.38197 52.820896)",,,
"[114684662, 139736167]",,Aylsham Road,tertiary,30 mph,False,False,65.447,,"LINESTRING (1.3816204 52.820831, 1.3811441 52.8207764, 1.3809336 52.8207505, 1.3807621 52.820723, 1.380666 52.8207306)",,,
"[102684324, 88241031, 1189955961, 1189955989, 114684664, 114684665]",B1150,Norwich Road,secondary,30 mph,False,True,150.143,,"LINESTRING (1.3848065 52.8183683, 1.384605 52.8182136, 1.3845004 52.8181333, 1.3842544 52.8179611, 1.3840476 52.8178498, 1.3839181 52.8177983, 1.3838 52.8177413, 1.3835266 52.8175873, 1.3832609 52.8174017)","['2', '3']",,
242245879,B1150,Norwich Road,secondary,30 mph,False,False,30.445999999999998,,"LINESTRING (1.3848065 52.8183683, 1.3849512 52.8185009, 1.3850626 52.8185941)",,,
"[1190401688, 88489179]",,Station Road,tertiary,30 mph,False,True,297.66299999999995,,"LINESTRING (1.3832609 52.8174017, 1.3832079 52.8174259, 1.3828097 52.817543, 1.382282 52.8177, 1.3818643 52.8178333, 1.3816462 52.8178849, 1.3813073 52.8179421, 1.3805737 52.8180605, 1.3798595 52.8181703, 1.3796303 52.8182053, 1.3793653 52.8182469, 1.3792938 52.8182478, 1.3791828 52.8182472, 1.3791009 52.8182344)",2,,
"[102684324, 88241031, 114684665, 1189955989, 114684664, 1189955961]",B1150,Norwich Road,secondary,30 mph,False,False,150.143,,"LINESTRING (1.3832609 52.8174017, 1.3835266 52.8175873, 1.3838 52.8177413, 1.3839181 52.8177983, 1.3840476 52.8178498, 1.3842544 52.8179611, 1.3845004 52.8181333, 1.384605 52.8182136, 1.3848065 52.8183683)","['2', '3']",,
88282184,,Bacton Road,tertiary,30 mph,False,False,159.406,,"LINESTRING (1.390432 52.8233303, 1.390669 52.8235156, 1.3907365 52.8235784, 1.390789 52.823633, 1.3908454 52.8237273, 1.3908767 52.8238364, 1.3908989 52.8239423, 1.3909726 52.8241514, 1.3912352 52.8246569)",,,
88282184,,Bacton Road,tertiary,30 mph,False,True,82.124,,"LINESTRING (1.390432 52.8233303, 1.3901514 52.8231223, 1.3896245 52.8227763)",,,
"[383298394, 91015397]",,Kimberley Road,residential,"['20 mph', '30 mph']",False,False,94.12899999999999,,"LINESTRING (1.390432 52.8233303, 1.3905026 52.8233098, 1.390559 52.8232935, 1.390848 52.823232, 1.3912707 52.8231585, 1.3917815 52.8231251)",,,
20486594,,Millfield Road,unclassified,30 mph,False,True,117.27,,"LINESTRING (1.3791009 52.8182344, 1.3794976 52.8178108, 1.3800985 52.8173742)",,,
"[1190401688, 88489179]",,Station Road,tertiary,30 mph,False,False,297.66300000000007,,"LINESTRING (1.3791009 52.8182344, 1.3791828 52.8182472, 1.3792938 52.8182478, 1.3793653 52.8182469, 1.3796303 52.8182053, 1.3798595 52.8181703, 1.3805737 52.8180605, 1.3813073 52.8179421, 1.3816462 52.8178849, 1.3818643 52.8178333, 1.382282 52.8177, 1.3828097 52.817543, 1.3832079 52.8174259, 1.3832609 52.8174017)",2,,
20486594,,Millfield Road,unclassified,30 mph,False,False,117.27,,"LINESTRING (1.3800985 52.8173742, 1.3794976 52.8178108, 1.3791009 52.8182344)",,,
60311703,,Yarmouth Road,tertiary,30 mph,False,True,116.49100000000001,,"LINESTRING (1.388372 52.8199077, 1.3883979 52.8199917, 1.388388 52.8202929, 1.3883831 52.8204422, 1.3883844 52.8208233, 1.388395 52.820866, 1.3884272 52.8209044, 1.3884861 52.8209307)",,,
88556996,,Grammar School Road,tertiary,30 mph,False,False,48.264,,"LINESTRING (1.388372 52.8199077, 1.3882808 52.8198955, 1.3876609 52.8198482)",,,
99788706,,Yarmouth Road,tertiary,30 mph,False,False,62.870999999999995,,"LINESTRING (1.388372 52.8199077, 1.3884214 52.8198201, 1.3885298 52.8193518)",,,
1258968955,A149,Cromer Road,primary,50 mph,True,False,11.486,,"LINESTRING (1.379679 52.8234172, 1.3798348 52.8233747)",2,,
"[680928171, 972260598]",B1145,North Walsham Bypass,secondary,50 mph,True,False,29.812,,"LINESTRING (1.379679 52.8234172, 1.3796875 52.8234946, 1.3797062 52.8236848)",1,,
