osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel,lanes,bridge
22295642,False,,Guessens Road,residential,30 mph,True,150.439,"LINESTRING (-0.2104465 51.8023662, -0.2111055 51.8010761)",,,,
22295645,False,,Guessens Road,residential,30 mph,False,83.327,"LINESTRING (-0.2104465 51.8023662, -0.2100847 51.8030814)",,,,
842884704,False,,Russellcroft Road,residential,30 mph,True,97.303,"LINESTRING (-0.2104465 51.8023662, -0.209146 51.8021106, -0.2090979 51.8021011)",,,,
22281841,False,,Russellcroft Road,residential,30 mph,True,89.933,"LINESTRING (-0.2116899 51.8026171, -0.2104465 51.8023662)",,,,
22295662,False,,Homerfield,residential,30 mph,True,89.35,"LINESTRING (-0.2116899 51.8026171, -0.2120915 51.8018529)",,,,
22281841,False,,Russellcroft Road,residential,30 mph,False,71.069,"LINESTRING (-0.2116899 51.8026171, -0.2121158 51.8026824, -0.2127104 51.8026915)",,,,
22286427,False,,Handside Lane,residential,30 mph,False,84.14899999999999,"LINESTRING (-0.2124682 51.8045411, -0.2121775 51.8040709, -0.2121591 51.8039819, -0.2121755 51.8038984, -0.212214 51.8038225)",,,,
22288849,False,B195,Bridge Road,secondary,30 mph,False,179.451,"LINESTRING (-0.2124682 51.8045411, -0.2122883 51.804555, -0.2119399 51.8045861, -0.2115176 51.8046465, -0.2113465 51.8046633, -0.2111171 51.8046761, -0.210885 51.8046797, -0.2106464 51.8046707, -0.2104757 51.8046585, -0.210247 51.8046344, -0.209891 51.8045859)",,,,
22286427,False,,Handside Lane,residential,30 mph,False,41.122,"LINESTRING (-0.212214 51.8038225, -0.2124319 51.8034781)",,,,
22295651,False,,,residential,,False,10.697,"LINESTRING (-0.212214 51.8038225, -0.2120629 51.8037996)",,,,
22286427,False,,Handside Lane,residential,30 mph,True,84.149,"LINESTRING (-0.212214 51.8038225, -0.2121755 51.8038984, -0.2121591 51.8039819, -0.2121775 51.8040709, -0.2124682 51.8045411)",,,,
22295642,False,,Guessens Road,residential,30 mph,False,114.081,"LINESTRING (-0.2121806 51.8000097, -0.2119712 51.8001105, -0.211856 51.8001879, -0.2117098 51.8002861, -0.2115402 51.8004292, -0.2114008 51.8005739, -0.2113035 51.8007085, -0.2112346 51.8008312)",,,,
119754297,False,,Lanefield Walk,residential,,False,61.903000000000006,"LINESTRING (-0.2121806 51.8000097, -0.2124688 51.8002297, -0.2123615 51.8004951)",,,,
22295642,False,,Guessens Road,residential,30 mph,False,28.642,"LINESTRING (-0.2112346 51.8008312, -0.2111055 51.8010761)",,,,
22295642,False,,Guessens Road,residential,30 mph,True,114.081,"LINESTRING (-0.2112346 51.8008312, -0.2113035 51.8007085, -0.2114008 51.8005739, -0.2115402 51.8004292, -0.2117098 51.8002861, -0.211856 51.8001879, -0.2119712 51.8001105, -0.2121806 51.8000097)",,,,
22295666,False,,,residential,,False,46.768,"LINESTRING (-0.2112346 51.8008312, -0.2118099 51.8009275, -0.2118911 51.8009411)",,,,
22295651,False,,,residential,,True,47.175,"LINESTRING (-0.2113933 51.8038921, -0.2120629 51.8037996)",,,,
22295653,False,,The Quadrangle,residential,,False,110.801,"LINESTRING (-0.2113933 51.8038921, -0.2113964 51.8039357, -0.2113052 51.803982, -0.2109062 51.8039853, -0.2108388 51.8039535, -0.2108059 51.80383, -0.2108493 51.8037938, -0.2112625 51.803776, -0.2113745 51.8038217, -0.2113933 51.8038921)",,,,
22295653,False,,The Quadrangle,residential,,True,110.80099999999999,"LINESTRING (-0.2113933 51.8038921, -0.2113745 51.8038217, -0.2112625 51.803776, -0.2108493 51.8037938, -0.2108059 51.80383, -0.2108388 51.8039535, -0.2109062 51.8039853, -0.2113052 51.803982, -0.2113964 51.8039357, -0.2113933 51.8038921)",,,,
22295651,False,,,residential,,False,47.175,"LINESTRING (-0.2120629 51.8037996, -0.2113933 51.8038921)",,,,
22295651,False,,,residential,,True,10.697,"LINESTRING (-0.2120629 51.8037996, -0.212214 51.8038225)",,,,
22295655,False,,,residential,,True,93.034,"LINESTRING (-0.2120629 51.8037996, -0.2120191 51.8037139, -0.211977 51.8033295, -0.21208 51.8032552, -0.2123031 51.8032552, -0.212501 51.8032839)",,,,
22295657,False,,Handside Green,residential,,False,45.909000000000006,"LINESTRING (-0.213067 51.8036055, -0.2127155 51.803535, -0.2124319 51.8034781)",,,,
22286427,False,,Handside Lane,residential,30 mph,False,22.111,"LINESTRING (-0.2124319 51.8034781, -0.212501 51.8032839)",,,,
22286427,False,,Handside Lane,residential,30 mph,True,41.122,"LINESTRING (-0.2124319 51.8034781, -0.212214 51.8038225)",,,,
22295657,False,,Handside Green,residential,,True,45.909000000000006,"LINESTRING (-0.2124319 51.8034781, -0.2127155 51.803535, -0.213067 51.8036055)",,,,
22295662,False,,Homerfield,residential,30 mph,False,89.35,"LINESTRING (-0.2120915 51.8018529, -0.2116899 51.8026171)",,,,
22295666,False,,,residential,,True,46.768,"LINESTRING (-0.2118911 51.8009411, -0.2118099 51.8009275, -0.2112346 51.8008312)",,,,
22296375,False,,Sherrardspark Road,residential,,False,148.99,"LINESTRING (-0.2062901 51.8069087, -0.2072387 51.8071624, -0.2082783 51.8074417)",,,,
44140612,False,,Walden Road,residential,,True,119.819,"LINESTRING (-0.2062901 51.8069087, -0.2056255 51.8068383, -0.2050247 51.8067428, -0.2046041 51.8066472)",,,,
"[179246769, 32140241, 32103943]",False,,Digswell Road,tertiary,30 mph,"[False, True]",176.02100000000002,"LINESTRING (-0.2062901 51.8069087, -0.206502 51.8064817, -0.2065805 51.8063074, -0.2066592 51.8061127, -0.2066749 51.8060739, -0.2068633 51.8057076, -0.2070531 51.8053988)",,,2,yes
22296500,False,,Sherrardspark Road,residential,,True,44.59,"LINESTRING (-0.2082783 51.8074417, -0.2085131 51.8070679)",,,,
22296375,False,,Sherrardspark Road,residential,,True,148.99,"LINESTRING (-0.2082783 51.8074417, -0.2072387 51.8071624, -0.2062901 51.8069087)",,,,
22296500,False,,Sherrardspark Road,residential,,False,44.59,"LINESTRING (-0.2085131 51.8070679, -0.2082783 51.8074417)",,,,
44140612,False,,Walden Road,residential,,False,28.376,"LINESTRING (-0.203475 51.8062365, -0.2038233 51.8063734)",,,,
73079632,False,,Blakemere Road,residential,,False,43.407,"LINESTRING (-0.203475 51.8062365, -0.2035109 51.8061601, -0.2035656 51.8060581, -0.2036514 51.8058618)",,,,
73079632,False,,Blakemere Road,residential,,True,26.764,"LINESTRING (-0.203475 51.8062365, -0.2033972 51.8064132, -0.2033687 51.806468)",,,,
73079632,False,,Blakemere Road,residential,,True,43.407000000000004,"LINESTRING (-0.2036514 51.8058618, -0.2035656 51.8060581, -0.2035109 51.8061601, -0.203475 51.8062365)",,,,
22322532,False,,Walden Place,residential,,False,49.465,"LINESTRING (-0.2043895 51.8070718, -0.2046041 51.8066472)",,,,
22322532,False,,Walden Place,residential,,True,49.465,"LINESTRING (-0.2046041 51.8066472, -0.2043895 51.8070718)",,,,
44140612,False,,Walden Road,residential,,False,119.81899999999999,"LINESTRING (-0.2046041 51.8066472, -0.2050247 51.8067428, -0.2056255 51.8068383, -0.2062901 51.8069087)",,,,
44140612,False,,Walden Road,residential,,True,61.748000000000005,"LINESTRING (-0.2046041 51.8066472, -0.2045011 51.8066154, -0.2040205 51.8064509, -0.2038233 51.8063734)",,,,
22323185,False,,College Way,unclassified,,False,285.76,"LINESTRING (-0.2061457 51.8047475, -0.2060287 51.8047895, -0.2056441 51.8049278, -0.2052024 51.8050866, -0.2050484 51.8051419, -0.2049668 51.8051657, -0.2049025 51.8051656, -0.2048621 51.8051605, -0.2048182 51.8051481, -0.2047618 51.8051111, -0.2045982 51.8048928, -0.2045748 51.8048616, -0.2044985 51.8046782, -0.2044611 51.8045475, -0.2044598 51.8044599, -0.2048906 51.8044232, -0.205359 51.8043867, -0.2058066 51.8043519, -0.2059011 51.8043445)",,,,
533230541,True,B195,The Campus,secondary,30 mph,False,48.394999999999996,"LINESTRING (-0.2061457 51.8047475, -0.2060193 51.8046154, -0.2059492 51.8044974, -0.205918 51.804422, -0.2059011 51.8043445)",,,,
22323185,False,,College Way,unclassified,,True,285.76,"LINESTRING (-0.2059011 51.8043445, -0.2058066 51.8043519, -0.205359 51.8043867, -0.2048906 51.8044232, -0.2044598 51.8044599, -0.2044611 51.8045475, -0.2044985 51.8046782, -0.2045748 51.8048616, -0.2045982 51.8048928, -0.2047618 51.8051111, -0.2048182 51.8051481, -0.2048621 51.8051605, -0.2049025 51.8051656, -0.2049668 51.8051657, -0.2050484 51.8051419, -0.2052024 51.8050866, -0.2056441 51.8049278, -0.2060287 51.8047895, -0.2061457 51.8047475)",,,,
533230541,True,B195,The Campus,secondary,30 mph,False,34.567,"LINESTRING (-0.2059011 51.8043445, -0.2058941 51.8042182, -0.2058917 51.804176, -0.2058989 51.8040338)",,,,
"[22282819, 225176251]",True,,Osborn Way,tertiary,,False,125.28000000000002,"LINESTRING (-0.2035134 51.8025224, -0.2036603 51.8025672, -0.2044621 51.8027311, -0.2047075 51.802777, -0.2049311 51.802826, -0.2050783 51.8029198, -0.2051196 51.802982)",,,,
23716337,True,,,tertiary,,False,11.997,"LINESTRING (-0.2035134 51.8025224, -0.2034924 51.8025534, -0.2034555 51.8025781, -0.203396 51.8025954)",roundabout,,,
"[842884706, 225176212]",True,,,tertiary,,False,9.777000000000001,"LINESTRING (-0.2034809 51.8024396, -0.2035001 51.8024572, -0.2035148 51.8024843, -0.2035134 51.8025224)",roundabout,,,
"[23716338, 23716342, 23716343]",True,,Osborn Way,tertiary,,False,327.57800000000003,"LINESTRING (-0.2033076 51.80241, -0.2033597 51.8023391, -0.2035713 51.801885, -0.2046172 51.7998895, -0.2047152 51.7995979)",,yes,,
225176276,True,,,tertiary,,False,13.142999999999999,"LINESTRING (-0.2033076 51.80241, -0.2033601 51.8024043, -0.2034137 51.80241, -0.203449 51.8024208, -0.2034809 51.8024396)",roundabout,,,
225176276,True,,,tertiary,,False,32.379,"LINESTRING (-0.203396 51.8025954, -0.2033251 51.8025954, -0.2032751 51.8025822, -0.2032506 51.80257, -0.2032191 51.8025426, -0.2032088 51.802525, -0.2032052 51.8024891, -0.2032291 51.8024486, -0.203266 51.8024239, -0.2033076 51.80241)",roundabout,,,
22286427,False,,Handside Lane,residential,30 mph,True,22.111,"LINESTRING (-0.212501 51.8032839, -0.2124319 51.8034781)",,,,
22286427,False,,Handside Lane,residential,30 mph,False,67.42699999999999,"LINESTRING (-0.212501 51.8032839, -0.212545 51.8031601, -0.2127104 51.8026915)",,,,
22295655,False,,,residential,,False,93.03399999999999,"LINESTRING (-0.212501 51.8032839, -0.2123031 51.8032552, -0.21208 51.8032552, -0.211977 51.8033295, -0.2120191 51.8037139, -0.2120629 51.8037996)",,,,
"[32140241, 179246769, 32103943]",False,,Digswell Road,tertiary,30 mph,"[False, True]",176.021,"LINESTRING (-0.2070531 51.8053988, -0.2068633 51.8057076, -0.2066749 51.8060739, -0.2066592 51.8061127, -0.2065805 51.8063074, -0.206502 51.8064817, -0.2062901 51.8069087)",,,2,yes
32127859,True,,Digswell Road,tertiary,,False,25.389,"LINESTRING (-0.2070531 51.8053988, -0.2070166 51.8052962, -0.2069947 51.8052653, -0.2069365 51.8051833)",,,,
533230541,True,B195,The Campus,secondary,30 mph,False,74.013,"LINESTRING (-0.2069365 51.8051833, -0.2067328 51.8051152, -0.2066064 51.805063, -0.2065583 51.8050431, -0.206396 51.8049481, -0.206219 51.8048247, -0.2061457 51.8047475)",,,,
22295645,False,,Guessens Road,residential,30 mph,True,140.544,"LINESTRING (-0.2094724 51.8042873, -0.2100847 51.8030814)",,,,
22295645,False,,Guessens Road,residential,30 mph,False,140.544,"LINESTRING (-0.2100847 51.8030814, -0.2094724 51.8042873)",,,,
22295645,False,,Guessens Road,residential,30 mph,True,83.327,"LINESTRING (-0.2100847 51.8030814, -0.2104465 51.8023662)",,,,
45391870,False,,Guessens Walk,residential,,False,57.874,"LINESTRING (-0.2100847 51.8030814, -0.2108883 51.8032362)",,,,
45391870,False,,Guessens Walk,residential,,False,7.417,"LINESTRING (-0.2108883 51.8032362, -0.2108627 51.803301)",,,,
45391870,False,,Guessens Walk,residential,,True,57.874,"LINESTRING (-0.2108883 51.8032362, -0.2100847 51.8030814)",,,,
45391875,False,,,residential,,False,9.68,"LINESTRING (-0.2108883 51.8032362, -0.2109208 51.8031515)",,,,
45391870,False,,Guessens Walk,residential,,True,7.417,"LINESTRING (-0.2108627 51.803301, -0.2108883 51.8032362)",,,,
45391875,False,,,residential,,True,9.68,"LINESTRING (-0.2109208 51.8031515, -0.2108883 51.8032362)",,,,
25100719,True,,Howardsgate,unclassified,,False,45.876,"LINESTRING (-0.2056469 51.8016394, -0.2058641 51.8012493)",,,,
9972039,False,,Stonehills,unclassified,,True,83.94099999999999,"LINESTRING (-0.2056469 51.8016394, -0.2056241 51.8016878, -0.205243 51.8023517)",,,,
150748678,True,,Parkway,tertiary,30 mph,False,37.827,"LINESTRING (-0.2085512 51.8017695, -0.2085664 51.8017404, -0.2087204 51.8014458)",,,,
150748675,True,,Parkway,tertiary,30 mph,False,53.035,"LINESTRING (-0.2083148 51.8022235, -0.2085512 51.8017695)",,,,
9972041,True,,Howardsgate,unclassified,30 mph,False,98.48500000000001,"LINESTRING (-0.2083148 51.8022235, -0.208246 51.8021708, -0.2077685 51.8020588, -0.2070939 51.8019258, -0.2070656 51.8019202, -0.206995 51.8019059)",,,,
9972044,True,,Howardsgate,unclassified,30 mph,False,193.709,"LINESTRING (-0.2058641 51.8012493, -0.2065461 51.8013842, -0.2070332 51.8014805, -0.207056 51.801485, -0.2070834 51.8014904, -0.2072683 51.8015281, -0.2072934 51.801533, -0.2073087 51.801536, -0.2079648 51.8016646, -0.2084527 51.801761, -0.2085512 51.8017695)",,,,
23257745,True,,Fretherne Road,unclassified,30 mph,False,72.455,"LINESTRING (-0.2058641 51.8012493, -0.205884 51.8012045, -0.2061158 51.8007113, -0.2061571 51.8006234)",,,,
9970031,True,,Parkway,tertiary,30 mph,False,47.169999999999995,"LINESTRING (-0.2088045 51.8026649, -0.208631 51.8026645, -0.2083209 51.802605, -0.2081677 51.8025378)",,,2,
178138575,True,,Parkway,tertiary,30 mph,False,183.48200000000003,"LINESTRING (-0.2088045 51.8026649, -0.208497 51.8032614, -0.2082277 51.8037818, -0.2081677 51.8039037, -0.2081337 51.8040241, -0.2082219 51.8041425, -0.2083081 51.8042243)",,,,
4079311,True,B195,,secondary,30 mph,False,91.47999999999999,"LINESTRING (-0.2058989 51.8040338, -0.2059325 51.8038975, -0.2059314 51.8038358, -0.2059084 51.8037955, -0.2058341 51.8037196, -0.2057301 51.8036624, -0.205543 51.8035918, -0.2051511 51.8034726)",,,,
533230539,True,B195,The Campus,secondary,30 mph,False,50.114,"LINESTRING (-0.2058989 51.8040338, -0.2060303 51.8038947, -0.2061502 51.8038321, -0.2062747 51.803809, -0.2063512 51.8037973, -0.2064538 51.8037975)",,,,
4079310,True,B195,The Campus,secondary,30 mph,False,40.822,"LINESTRING (-0.2083081 51.8042243, -0.2088611 51.8043579)",,,,
8105141,True,,Parkway,tertiary,30 mph,False,52.234,"LINESTRING (-0.2106929 51.7989715, -0.2104624 51.7994191)",,,,
22281694,False,,Parkway Close,residential,,True,61.018,"LINESTRING (-0.2106929 51.7989715, -0.2107584 51.7989834, -0.2115443 51.7991261)",,,,
9969969,False,,Parkway,tertiary,30 mph,True,45.771,"LINESTRING (-0.2104624 51.7994191, -0.2098261 51.7992983)",,,2,
8105141,True,,Parkway,tertiary,30 mph,False,161.065,"LINESTRING (-0.2104624 51.7994191, -0.2098032 51.8006793, -0.2097431 51.8007976)",,,,
"[22285396, 178138573]",True,,Parkway,tertiary,30 mph,False,60.715,"LINESTRING (-0.2093531 51.8015784, -0.2092139 51.8018708, -0.2090979 51.8021011)",,,,
150748677,True,,Parkway,tertiary,30 mph,False,36.387,"LINESTRING (-0.2081677 51.8025378, -0.2082783 51.8022949, -0.2083148 51.8022235)",,,,
178138578,True,,Parkway,tertiary,30 mph,False,50.303,"LINESTRING (-0.2096059 51.7997297, -0.2098261 51.7992983)",,,,
9972038,False,,Parkfields,residential,30 mph,True,252.334,"LINESTRING (-0.2096059 51.7997297, -0.2083297 51.7994804, -0.2082198 51.7994141, -0.2082198 51.7993295, -0.2083887 51.7989728, -0.2083619 51.7988833, -0.2082627 51.7988302, -0.2071549 51.7986145)",,,,
4079310,True,B195,The Campus,secondary,30 mph,False,47.617,"LINESTRING (-0.2064538 51.8037975, -0.2071 51.8039515)",,,,
9970028,True,,Parkway,tertiary,30 mph,False,47.751000000000005,"LINESTRING (-0.2087204 51.8014458, -0.2088571 51.8014354, -0.2092204 51.8015079, -0.2093531 51.8015784)",,,2,
842884707,True,,Parkway,tertiary,30 mph,False,88.113,"LINESTRING (-0.2087204 51.8014458, -0.2090492 51.8008104, -0.209111 51.8006911)",,,,
178138578,True,,Parkway,tertiary,30 mph,False,112.189,"LINESTRING (-0.209111 51.8006911, -0.2096059 51.7997297)",,,,
24385082,False,,Church Road,tertiary,30 mph,True,197.34400000000002,"LINESTRING (-0.209111 51.8006911, -0.2089979 51.8006683, -0.2086333 51.8005949, -0.2080889 51.8004852, -0.2078766 51.8004425, -0.2076791 51.8004027, -0.2076548 51.8003974, -0.2073508 51.8003366, -0.2067574 51.8002297, -0.2065964 51.8002025, -0.2063794 51.8001488)",,,2,
8105141,True,,Parkway,tertiary,30 mph,False,90.868,"LINESTRING (-0.2097431 51.8007976, -0.2093531 51.8015784)",,,,
22281809,False,,Church Road,residential,30 mph,True,98.668,"LINESTRING (-0.2097431 51.8007976, -0.2098114 51.8008116, -0.2111055 51.8010761)",,,,
202054803,True,,Parkway,tertiary,30 mph,False,65.866,"LINESTRING (-0.2090979 51.8021011, -0.2089853 51.8023038, -0.20897 51.8023314, -0.2088045 51.8026649)",,,,
842884704,False,,Russellcroft Road,residential,30 mph,False,97.303,"LINESTRING (-0.2090979 51.8021011, -0.209146 51.8021106, -0.2104465 51.8023662)",,,,
