osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,tunnel,width,access
"[762367368, 23989282, 416474819, 762367367]",False,2,,Eastrop Lane,residential,30 mph,,False,70.342,"LINESTRING (-1.0807143 51.263475, -1.080671 51.2633026, -1.0806227 51.2631119, -1.0805948 51.2629877, -1.0805505 51.2628509)",,,
23989282,False,2,,Eastrop Lane,residential,30 mph,,True,183.17399999999998,"LINESTRING (-1.0807143 51.263475, -1.0807789 51.2637029, -1.080857 51.2639284, -1.0811126 51.2645229, -1.0813718 51.2650688)",,,
24033625,False,,,Eastfield Road,residential,30 mph,,True,86.791,"LINESTRING (-1.0807143 51.263475, -1.0795901 51.2636192, -1.0794903 51.2636189)",,,
244617584,False,2,,London Road,tertiary,30 mph,,True,43.572,"LINESTRING (-1.0805505 51.2628509, -1.0799419 51.2629432)",,,
"[265306632, 624812749]",False,2,,London Road,tertiary,30 mph,,False,56.637,"LINESTRING (-1.0805505 51.2628509, -1.0808437 51.2628009, -1.081338 51.2627221)",,,
"[762367368, 23989282, 416474819, 762367367]",False,2,,Eastrop Lane,residential,30 mph,,True,70.342,"LINESTRING (-1.0805505 51.2628509, -1.0805948 51.2629877, -1.0806227 51.2631119, -1.080671 51.2633026, -1.0807143 51.263475)",,,
8136558,False,,,Eastfield Road,residential,30 mph,,False,30.656000000000002,"LINESTRING (-1.0794903 51.2636189, -1.0794294 51.2636569, -1.0793968 51.263679, -1.0793765 51.2636975, -1.0793566 51.2637191, -1.0793364 51.2637451, -1.079328 51.2637634, -1.0793195 51.2637904, -1.0793192 51.2638143, -1.0793295 51.2638589)",,,
24033625,False,,,Eastfield Road,residential,30 mph,,False,86.791,"LINESTRING (-1.0794903 51.2636189, -1.0795901 51.2636192, -1.0807143 51.263475)",,,
24033625,False,,,Eastfield Road,residential,30 mph,,True,28.057000000000002,"LINESTRING (-1.0794903 51.2636189, -1.0793114 51.2636128, -1.0792245 51.2636151, -1.0790884 51.2636254)",,,
256209581,False,,,Eastfield Road,residential,30 mph,,False,152.587,"LINESTRING (-1.0793295 51.2638589, -1.0798707 51.2651887)",,,
8136558,False,,,Eastfield Road,residential,30 mph,,True,30.656,"LINESTRING (-1.0793295 51.2638589, -1.0793192 51.2638143, -1.0793195 51.2637904, -1.079328 51.2637634, -1.0793364 51.2637451, -1.0793566 51.2637191, -1.0793765 51.2636975, -1.0793968 51.263679, -1.0794294 51.2636569, -1.0794903 51.2636189)",,,
24472097,False,,,Eastfield Road,residential,30 mph,,False,35.041,"LINESTRING (-1.0793295 51.2638589, -1.0792752 51.2638596, -1.0792478 51.2638556, -1.0792102 51.2638435, -1.0791809 51.2638308, -1.0791658 51.2638192, -1.0791447 51.263774, -1.0790884 51.2636254)",,,
24066414,False,,,Eastfield Road,residential,30 mph,,False,9.306,"LINESTRING (-1.0798707 51.2651887, -1.0800027 51.2651752)",,,
24066414,False,,,Eastfield Road,residential,30 mph,,True,14.319,"LINESTRING (-1.0798707 51.2651887, -1.0796676 51.2652095)",,,
256209581,False,,,Eastfield Road,residential,30 mph,,True,152.587,"LINESTRING (-1.0798707 51.2651887, -1.0793295 51.2638589)",,,
24066414,False,,,Eastfield Road,residential,30 mph,,False,14.319,"LINESTRING (-1.0796676 51.2652095, -1.0798707 51.2651887)",,,
244617584,False,2,,London Road,tertiary,30 mph,,False,43.572,"LINESTRING (-1.0799419 51.2629432, -1.0805505 51.2628509)",,,
"[4454028, 156452205]",False,,,Crossborough Hill,residential,30 mph,,False,41.840999999999994,"LINESTRING (-1.0799419 51.2629432, -1.0798884 51.2628211, -1.0798538 51.2627183, -1.0798193 51.2625753)",,,
606499399,True,2,,New Road,tertiary,30 mph,,False,45.08200000000001,"LINESTRING (-1.0840926 51.2623841, -1.0840876 51.2622942, -1.0840879 51.2622062, -1.0840879 51.2621704, -1.0841054 51.2620905, -1.0841209 51.2620332, -1.0841536 51.2619844)",,,
624812749,False,2,,London Road,tertiary,30 mph,,True,170.35899999999998,"LINESTRING (-1.0840926 51.2623841, -1.0838737 51.2623962, -1.0837284 51.2624089, -1.0832526 51.2624508, -1.0831333 51.262461, -1.0827062 51.2625085, -1.0824362 51.2625455, -1.0822251 51.2625776, -1.0818136 51.262642, -1.0816886 51.2626629)",,,
"[1226598082, 1226598083, 16652035, 16652040, 251063470, 161238942, 4245023]",True,"['2', '3']",A3010,Churchill Way,primary,40 mph,,False,344.83500000000004,"LINESTRING (-1.0841067 51.2666719, -1.0842072 51.2666812, -1.0843283 51.266703, -1.0845357 51.2667594, -1.0847378 51.2668067, -1.084849 51.2668168, -1.0849244 51.2668154, -1.0851303 51.2668057, -1.0857241 51.2667908, -1.0862731 51.2667689, -1.0866934 51.2667439, -1.0867324 51.2667419, -1.0868563 51.2667369, -1.086944 51.2667326, -1.0888131 51.2666406, -1.0890122 51.2666297)",building_passage,,
197887755,True,3,,Eastrop Roundabout,primary,30 mph,circular,False,42.649,"LINESTRING (-1.0841067 51.2666719, -1.0842034 51.2667297, -1.0842654 51.2667898, -1.0843002 51.2668857, -1.0842888 51.2669451, -1.0842417 51.2670088)",,,
197717960,True,3,,Eastrop Roundabout,primary,30 mph,circular,False,44.55199999999999,"LINESTRING (-1.0824634 51.2670442, -1.0823666 51.2669585, -1.0823455 51.2668733, -1.0823545 51.2668305, -1.082366 51.2667757, -1.0823957 51.2667216, -1.0824386 51.2666749)",,,
"[4245024, 251063462, 16652039, 16652038, 247957518]",True,"['2', '3']",A3010,Churchill Way,primary,"['40 mph', '30 mph']",,False,542.6680000000001,"LINESTRING (-1.0920003 51.2666707, -1.0918511 51.2666416, -1.0916961 51.2666332, -1.0902947 51.2666974, -1.0899796 51.2667098, -1.0888289 51.2667709, -1.0867429 51.2668601, -1.0866668 51.2668624, -1.0866085 51.2668634, -1.0855377 51.2668995, -1.0853577 51.26691, -1.0847429 51.2669372, -1.0845983 51.2669461, -1.0844865 51.2669576, -1.0843685 51.266976, -1.0842417 51.2670088)",building_passage,,
264363516,True,2,A3010,Victory Roundabout,primary,30 mph,roundabout,False,29.138,"LINESTRING (-1.0920003 51.2666707, -1.0919742 51.2666047, -1.0919601 51.2665627, -1.091958 51.2665213, -1.0919645 51.2664867, -1.0919462 51.2664127)",,,
197717100,True,2,A3010,Victory Roundabout,primary,30 mph,roundabout,False,27.646,"LINESTRING (-1.092845 51.2663225, -1.0929035 51.2664095, -1.092923 51.2664644, -1.0929271 51.2665146, -1.0929157 51.2665618)",,,
8034814,True,2,,Alençon Link,tertiary,30 mph,,False,27.429999999999996,"LINESTRING (-1.0921891 51.2670269, -1.0922139 51.2669382, -1.0922039 51.2668906, -1.0921846 51.2668454, -1.09216 51.2667855)",,,
4245013,True,2,,New Road,tertiary,30 mph,,False,43.388999999999996,"LINESTRING (-1.0841536 51.2619844, -1.084196 51.2619247, -1.0842346 51.2618845, -1.0842825 51.2618474, -1.0844202 51.2617827, -1.084589 51.2617206)",,,
145392842,True,1,,Hackwood Road,tertiary,30 mph,,False,60.929,"LINESTRING (-1.0841536 51.2619844, -1.0841465 51.2619281, -1.0841649 51.2617793, -1.0841676 51.2617316, -1.0841661 51.2614371)",,,
4499902,False,2,,Winton Square,tertiary,30 mph,,True,72.58799999999998,"LINESTRING (-1.0889144 51.2623341, -1.0891156 51.2623108, -1.0893114 51.2622907, -1.0896455 51.262254, -1.089758 51.2622401, -1.0898453 51.262238, -1.0898961 51.2622461, -1.0899393 51.2622569)",,,
"[257619674, 4499997, 191134815]",True,2,,"['New Street', 'New Road']",tertiary,30 mph,,False,166.075,"LINESTRING (-1.0889144 51.2623341, -1.0889322 51.2624751, -1.0889706 51.2627805, -1.0889888 51.2629514, -1.0890061 51.2632921, -1.0890083 51.2633589, -1.0889977 51.2635288, -1.0890021 51.2635989, -1.0890063 51.263641, -1.0890178 51.2637109, -1.0890571 51.2638224)",,,
"[191283596, 4245012]",False,"['2', '3']",,Timberlake Road,tertiary,30 mph,,False,307.71200000000005,"LINESTRING (-1.0890571 51.2638224, -1.0892061 51.2638577, -1.0892713 51.2638671, -1.0893719 51.263881, -1.0894572 51.2638872, -1.0896583 51.2638931, -1.0897854 51.2638996, -1.0899143 51.2639123, -1.0900251 51.2639248, -1.0901533 51.2639449, -1.0902444 51.2639628, -1.0903038 51.2639744, -1.0904378 51.2640064, -1.0905626 51.2640416, -1.0907148 51.2640905, -1.0908518 51.2641454, -1.0909341 51.2641806, -1.0910097 51.2642159, -1.0911274 51.2642784, -1.0912412 51.2643461, -1.0913645 51.2644242, -1.091455 51.2644945, -1.0915399 51.2645662, -1.0916237 51.2646496, -1.0916442 51.26467, -1.0916845 51.2647209, -1.0917394 51.2648159, -1.0918016 51.264957, -1.0920156 51.2654922)",,,
4244830,False,,,Bramblys Close,residential,30 mph,,False,82.366,"LINESTRING (-1.0933343 51.2619723, -1.0933192 51.2620022, -1.0932507 51.2620959, -1.0930078 51.2624329, -1.0929131 51.2625683, -1.0928972 51.2626179, -1.0929139 51.2626547)",,3.5,
1118465192,False,,,Bramblys Drive,residential,30 mph,,True,85.58399999999999,"LINESTRING (-1.0933343 51.2619723, -1.0933023 51.2619619, -1.0932703 51.2619515, -1.0931873 51.2619222, -1.0930084 51.2618494, -1.0928004 51.2617674, -1.0925311 51.261641, -1.0924775 51.2615793, -1.0924409 51.2615361, -1.0924158 51.261491)",,,
4244830,False,,,Bramblys Close,residential,30 mph,,True,23.474,"LINESTRING (-1.0931908 51.2627742, -1.0930302 51.2627093, -1.0929458 51.2626752, -1.0929139 51.2626547)",,3.5,
4245006,False,,,Fairfields Road,residential,20 mph,,False,105.296,"LINESTRING (-1.0847232 51.2591557, -1.0847785 51.2591632, -1.0848209 51.2591627, -1.0849152 51.2591616, -1.0859756 51.2591268, -1.0862334 51.25912)",,,
266237751,False,,,Cliddesden Road,residential,20 mph,,False,93.076,"LINESTRING (-1.0847232 51.2591557, -1.0847107 51.2592485, -1.0846796 51.259467, -1.0846402 51.2596077, -1.0844601 51.2599724)",,,
16820223,False,,,Beaconsfield Road,residential,20 mph,,True,231.34300000000002,"LINESTRING (-1.0844601 51.2599724, -1.0845103 51.2599819, -1.0845699 51.2599891, -1.0847578 51.2599972, -1.0853192 51.2600165, -1.0854133 51.2600187, -1.085788 51.2600244, -1.0877723 51.2599155)",,,
"[145392837, 266237751]",False,2,,Cliddesden Road,residential,"['20 mph', '30 mph']",,False,30.043000000000003,"LINESTRING (-1.0844601 51.2599724, -1.0844166 51.2600412, -1.0843608 51.2601011, -1.0842929 51.2601315, -1.0841843 51.2601623)",,,
266237751,False,,,Cliddesden Road,residential,20 mph,,True,93.07600000000001,"LINESTRING (-1.0844601 51.2599724, -1.0846402 51.2596077, -1.0846796 51.259467, -1.0847107 51.2592485, -1.0847232 51.2591557)",,,
4245006,False,,,Fairfields Road,residential,20 mph,,False,59.936,"LINESTRING (-1.0867527 51.2591059, -1.0875677 51.2590899, -1.0876085 51.2591031)",,,
4245006,False,,,Fairfields Road,residential,20 mph,,True,36.17,"LINESTRING (-1.0867527 51.2591059, -1.0866946 51.2591075, -1.0864484 51.2591142, -1.0862334 51.25912)",,,
"[211335554, 4245006, 211335551]",False,,,Fairfields Road,residential,20 mph,,False,52.321,"LINESTRING (-1.0876085 51.2591031, -1.0876481 51.259089, -1.0879473 51.2590797, -1.0882778 51.2590676, -1.0883032 51.2590667, -1.0883528 51.2590718)",,,
4245006,False,,,Fairfields Road,residential,20 mph,,True,59.936,"LINESTRING (-1.0876085 51.2591031, -1.0875677 51.2590899, -1.0867527 51.2591059)",,,
16820222,True,,,Jubilee Road,residential,20 mph,,False,91.081,"LINESTRING (-1.0876085 51.2591031, -1.0876212 51.259134, -1.0877723 51.2599155)",,,
4245010,False,,,Council Road,residential,20 mph,,False,146.19400000000002,"LINESTRING (-1.0883528 51.2590718, -1.0883964 51.259318, -1.0883975 51.2593244, -1.0885335 51.260084, -1.0885554 51.2602066, -1.0886104 51.2602562, -1.0886419 51.2602846, -1.0887384 51.2603339)",,,
211335554,False,,,Fairfields Road,residential,20 mph,,False,44.062,"LINESTRING (-1.0883528 51.2590718, -1.0884139 51.2590596, -1.0889065 51.2590468, -1.0889802 51.2590351)",,,
"[211335554, 4245006, 211335551]",False,,,Fairfields Road,residential,20 mph,,True,52.321,"LINESTRING (-1.0883528 51.2590718, -1.0883032 51.2590667, -1.0882778 51.2590676, -1.0879473 51.2590797, -1.0876481 51.259089, -1.0876085 51.2591031)",,,
16820222,True,,,Jubilee Road,residential,20 mph,,False,47.948,"LINESTRING (-1.0877723 51.2599155, -1.0878548 51.2603436)",,,
16820223,False,,,Beaconsfield Road,residential,20 mph,,False,231.34299999999996,"LINESTRING (-1.0877723 51.2599155, -1.085788 51.2600244, -1.0854133 51.2600187, -1.0853192 51.2600165, -1.0847578 51.2599972, -1.0845699 51.2599891, -1.0845103 51.2599819, -1.0844601 51.2599724)",,,
4245008,True,,,Bounty Road,residential,20 mph,,False,263.501,"LINESTRING (-1.0887384 51.2603339, -1.0887698 51.2602747, -1.0888058 51.2602387, -1.0888424 51.2602081, -1.0889081 51.2601719, -1.0889571 51.2601596, -1.0890427 51.2601435, -1.08954 51.2601214, -1.0900266 51.2601145, -1.0904509 51.2601197, -1.0909663 51.2601042, -1.0911857 51.2601092, -1.0919011 51.2601595, -1.092049 51.2601594, -1.0922002 51.260159, -1.0923637 51.2601491)",,,
4245009,False,,,Victoria Street,residential,20 mph,,False,20.502,"LINESTRING (-1.0887384 51.2603339, -1.0887618 51.2604731, -1.0887423 51.2605158)",,,
4245010,False,,,Council Road,residential,20 mph,,True,146.194,"LINESTRING (-1.0887384 51.2603339, -1.0886419 51.2602846, -1.0886104 51.2602562, -1.0885554 51.2602066, -1.0885335 51.260084, -1.0883975 51.2593244, -1.0883964 51.259318, -1.0883528 51.2590718)",,,
4245008,True,,,Bounty Road,residential,20 mph,,False,67.115,"LINESTRING (-1.0923637 51.2601491, -1.0924403 51.2601392, -1.0925114 51.2601334, -1.0927938 51.2601108, -1.0930203 51.2600928, -1.093237 51.2600827, -1.0933207 51.2600766)",,,
"[17681642, 309986162]",False,,,Frances Road,residential,20 mph,,"[False, True]",127.813,"LINESTRING (-1.0923637 51.2601491, -1.0923666 51.2601936, -1.0923975 51.2609996, -1.0924184 51.261298)",,,
197717961,True,3,,Eastrop Roundabout,primary,30 mph,circular,False,17.819,"LINESTRING (-1.0835709 51.2671726, -1.083438 51.2671837, -1.0833165 51.2671909)",,,
14846449,False,,,Crossborough Gardens,residential,,,False,17.146,"LINESTRING (-1.0800634 51.2625542, -1.0798193 51.2625753)",,,
14846449,False,,,Crossborough Gardens,residential,,,True,17.146,"LINESTRING (-1.0798193 51.2625753, -1.0800634 51.2625542)",,,
156452205,False,,,Crossborough Hill,residential,30 mph,,False,281.304,"LINESTRING (-1.0798193 51.2625753, -1.0797878 51.2623367, -1.0797833 51.2621574, -1.0797889 51.2617257, -1.079795 51.2615157, -1.0798017 51.2612849, -1.0798037 51.2612147, -1.0798051 51.2611677, -1.0798361 51.2600971, -1.0798376 51.2600466)",,,
"[4454028, 156452205]",False,,,Crossborough Hill,residential,30 mph,,True,41.840999999999994,"LINESTRING (-1.0798193 51.2625753, -1.0798538 51.2627183, -1.0798884 51.2628211, -1.0799419 51.2629432)",,,
14847221,False,,,Saint Mary's Court,residential,30 mph,,False,21.128,"LINESTRING (-1.0825969 51.2655308, -1.0825707 51.2653415)",,,
14847221,False,,,Saint Mary's Court,residential,30 mph,,False,10.063,"LINESTRING (-1.0825707 51.2653415, -1.0825556 51.2652515)",,,
14847221,False,,,Saint Mary's Court,residential,30 mph,,True,21.128,"LINESTRING (-1.0825707 51.2653415, -1.0825969 51.2655308)",,,
878756427,False,,,Saint Mary's Court,residential,30 mph,,False,71.004,"LINESTRING (-1.0825707 51.2653415, -1.0824465 51.2653497, -1.0816372 51.2654039, -1.0815583 51.2654172)",,,
24066414,False,,,Eastfield Road,residential,30 mph,,True,9.306,"LINESTRING (-1.0800027 51.2651752, -1.0798707 51.2651887)",,,
156452205,False,,,Crossborough Hill,residential,30 mph,,True,281.304,"LINESTRING (-1.0798376 51.2600466, -1.0798361 51.2600971, -1.0798051 51.2611677, -1.0798037 51.2612147, -1.0798017 51.2612849, -1.079795 51.2615157, -1.0797889 51.2617257, -1.0797833 51.2621574, -1.0797878 51.2623367, -1.0798193 51.2625753)",,,
15468028,False,2,,Church Street,unclassified,30 mph,,False,104.63099999999997,"LINESTRING (-1.0888256 51.2644491, -1.0887692 51.2644596, -1.0887154 51.2644576, -1.0886585 51.2644546, -1.0886095 51.2644645, -1.0884503 51.2645059, -1.0883673 51.2645287, -1.0882895 51.2645595, -1.0882613 51.2645723, -1.0882298 51.2645972, -1.0881977 51.2646422, -1.0881936 51.2646969, -1.0882178 51.2648018, -1.0882473 51.2648984, -1.0882768 51.2649781, -1.0883409 51.2651086)",,,
"[581677490, 15468028]",False,2,,Church Street,unclassified,30 mph,,False,156.32800000000003,"LINESTRING (-1.0883409 51.2651086, -1.0884502 51.2652618, -1.0886622 51.2656685, -1.0887625 51.2659052, -1.0888174 51.2660246, -1.0888599 51.2660949, -1.0888913 51.2661443, -1.0890021 51.2663043, -1.0890843 51.2664329)",,,
15468028,False,2,,Church Street,unclassified,30 mph,,True,104.631,"LINESTRING (-1.0883409 51.2651086, -1.0882768 51.2649781, -1.0882473 51.2648984, -1.0882178 51.2648018, -1.0881936 51.2646969, -1.0881977 51.2646422, -1.0882298 51.2645972, -1.0882613 51.2645723, -1.0882895 51.2645595, -1.0883673 51.2645287, -1.0884503 51.2645059, -1.0886095 51.2644645, -1.0886585 51.2644546, -1.0887154 51.2644576, -1.0887692 51.2644596, -1.0888256 51.2644491)",,,
15468030,False,1,,Church Square,residential,30 mph,,True,53.339,"LINESTRING (-1.0883409 51.2651086, -1.0884297 51.2650811, -1.0885118 51.265056, -1.0886212 51.26503, -1.0886977 51.2650208, -1.0887614 51.2650117, -1.088843 51.2649914, -1.0889016 51.2649731, -1.0889491 51.2649466, -1.088983 51.26492, -1.0890104 51.264898)",,3.2,
48707713,False,,,Church Square,residential,30 mph,,False,11.508,"LINESTRING (-1.0908781 51.2643769, -1.0909924 51.2644517)",,,
48707713,False,,,Church Square,residential,30 mph,,True,11.347,"LINESTRING (-1.0908781 51.2643769, -1.0907635 51.2643043)",,,
15468030,False,1,,Church Square,residential,30 mph,,False,149.177,"LINESTRING (-1.0908781 51.2643769, -1.0908317 51.2643979, -1.0907237 51.2644086, -1.0905141 51.2644313, -1.0903671 51.2644577, -1.0901991 51.2644969, -1.0900636 51.2645341, -1.0899253 51.264584, -1.0898364 51.2646057, -1.0897377 51.26462, -1.0896656 51.2646248, -1.0895984 51.264623, -1.0895502 51.264625, -1.0895057 51.2646269, -1.0894849 51.2646303, -1.0894055 51.2646431, -1.0893091 51.2646678, -1.0892371 51.2646929, -1.0891616 51.264729, -1.0891196 51.2647639, -1.0891142 51.2647705, -1.0891068 51.2647796, -1.089087 51.264804, -1.0890536 51.264843, -1.0890104 51.264898)",,3.2,
15468030,False,1,,Church Square,residential,30 mph,,False,53.339,"LINESTRING (-1.0890104 51.264898, -1.088983 51.26492, -1.0889491 51.2649466, -1.0889016 51.2649731, -1.088843 51.2649914, -1.0887614 51.2650117, -1.0886977 51.2650208, -1.0886212 51.26503, -1.0885118 51.265056, -1.0884297 51.2650811, -1.0883409 51.2651086)",,3.2,
15468030,False,1,,Church Square,residential,30 mph,,True,149.17700000000002,"LINESTRING (-1.0890104 51.264898, -1.0890536 51.264843, -1.089087 51.264804, -1.0891068 51.2647796, -1.0891142 51.2647705, -1.0891196 51.2647639, -1.0891616 51.264729, -1.0892371 51.2646929, -1.0893091 51.2646678, -1.0894055 51.2646431, -1.0894849 51.2646303, -1.0895057 51.2646269, -1.0895502 51.264625, -1.0895984 51.264623, -1.0896656 51.2646248, -1.0897377 51.26462, -1.0898364 51.2646057, -1.0899253 51.264584, -1.0900636 51.2645341, -1.0901991 51.2644969, -1.0903671 51.2644577, -1.0905141 51.2644313, -1.0907237 51.2644086, -1.0908317 51.2643979, -1.0908781 51.2643769)",,3.2,
210631578,False,1,,Church Square,unclassified,30 mph,,False,35.783,"LINESTRING (-1.0890104 51.264898, -1.0891054 51.2649243, -1.0891219 51.2649518, -1.0891306 51.2649949, -1.0891402 51.2650516, -1.0891478 51.2651035, -1.0891718 51.2651262, -1.0892382 51.2651495)",,2.8,
16647611,False,,,Seal Road,unclassified,,,False,47.702000000000005,"LINESTRING (-1.0850696 51.2641845, -1.0846359 51.2642151, -1.0844466 51.2642273, -1.0843879 51.2642299)",,,
259266235,True,1,,Southern Road,residential,20 mph,,False,3.74,"LINESTRING (-1.0879235 51.260709, -1.0879734 51.2606965)",,,
211335554,False,,,Fairfields Road,residential,20 mph,,True,44.062000000000005,"LINESTRING (-1.0889802 51.2590351, -1.0889065 51.2590468, -1.0884139 51.2590596, -1.0883528 51.2590718)",,,
259266235,True,1,,Southern Road,residential,20 mph,,False,20.169,"LINESTRING (-1.0876555 51.2607781, -1.0879235 51.260709)",,,
17681635,False,,,Southern Road,unclassified,20 mph,,True,16.224,"LINESTRING (-1.0876555 51.2607781, -1.0876557 51.260802, -1.0876566 51.260924)",,,
17681634,False,,,Southern Road,unclassified,20 mph,,False,26.845999999999997,"LINESTRING (-1.087992 51.2609375, -1.0879865 51.260781, -1.0879734 51.2606965)",,,
17681634,False,,,Southern Road,unclassified,20 mph,,True,26.845999999999997,"LINESTRING (-1.0879734 51.2606965, -1.0879865 51.260781, -1.087992 51.2609375)",,,
259266235,True,1,,Southern Road,residential,20 mph,,False,58.494,"LINESTRING (-1.0879734 51.2606965, -1.0880483 51.2606756, -1.0885558 51.2605223, -1.0886148 51.2605081, -1.088675 51.2605033, -1.0887139 51.2605067, -1.0887423 51.2605158)",,,
17681635,False,,,Southern Road,unclassified,20 mph,,False,16.224,"LINESTRING (-1.0876566 51.260924, -1.0876557 51.260802, -1.0876555 51.2607781)",,,
4245006,False,,,Fairfields Road,residential,20 mph,,False,36.169999999999995,"LINESTRING (-1.0862334 51.25912, -1.0864484 51.2591142, -1.0866946 51.2591075, -1.0867527 51.2591059)",,,
4245006,False,,,Fairfields Road,residential,20 mph,,True,105.29599999999999,"LINESTRING (-1.0862334 51.25912, -1.0859756 51.2591268, -1.0849152 51.2591616, -1.0848209 51.2591627, -1.0847785 51.2591632, -1.0847232 51.2591557)",,,
17681663,False,,,,residential,,,False,22.407999999999998,"LINESTRING (-1.0862334 51.25912, -1.0862302 51.2590737, -1.0862225 51.2589186)",,,
17681663,False,,,,residential,,,True,22.407999999999998,"LINESTRING (-1.0862225 51.2589186, -1.0862302 51.2590737, -1.0862334 51.25912)",,,
