osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,bridge,geometry,junction
94246011,False,A228,Frindsbury Road,primary,30 mph,False,83.076,,,"LINESTRING (0.4959844 51.3982722, 0.4969385 51.3987237)",
23091680,False,,Cliffe Road,tertiary,,False,97.316,,,"LINESTRING (0.4959844 51.3982722, 0.4959016 51.3983537, 0.4953145 51.3989106, 0.4952222 51.3990068)",
23143386,False,A228,Frindsbury Road,primary,30 mph,True,44.95399999999999,,,"LINESTRING (0.4959844 51.3982722, 0.4956171 51.3980115, 0.4955656 51.3979642)",
94246011,False,A228,Frindsbury Road,primary,30 mph,True,83.076,,,"LINESTRING (0.4969385 51.3987237, 0.4959844 51.3982722)",
1211744388,False,A228,Frindsbury Road,primary,30 mph,False,22.983,,,"LINESTRING (0.4969385 51.3987237, 0.4971995 51.398851)",
"[1211744389, 23158302]",False,,Vicarage Road,residential,,False,48.844,,,"LINESTRING (0.4969385 51.3987237, 0.4971082 51.3985597, 0.4971444 51.3985177, 0.4972933 51.3983447)",
23091680,False,,Cliffe Road,tertiary,,False,41.087,,,"LINESTRING (0.4950334 51.3992617, 0.4950664 51.3993704, 0.4951298 51.3995103, 0.4951776 51.3996198)",
23091680,False,,Cliffe Road,tertiary,,True,31.417,,,"LINESTRING (0.4950334 51.3992617, 0.4950991 51.3991357, 0.4952222 51.3990068)",
23143316,False,,Martin Road,residential,,True,65.458,,,"LINESTRING (0.4950334 51.3992617, 0.4948288 51.3991501, 0.4943135 51.3988812)",
23091680,False,,Cliffe Road,tertiary,,True,41.087,,,"LINESTRING (0.4951776 51.3996198, 0.4951298 51.3995103, 0.4950664 51.3993704, 0.4950334 51.3992617)",
49191492,False,,Hayward Avenue,residential,,True,73.433,,,"LINESTRING (0.4951776 51.3996198, 0.4952416 51.3996456, 0.4960482 51.3999954)",
23121194,False,A228,Priory Road,primary,30 mph,True,190.465,,,"LINESTRING (0.4908398 51.3921484, 0.4907472 51.3921751, 0.4903234 51.3922972, 0.4902566 51.3923165, 0.4901942 51.3923344, 0.489949 51.392405, 0.4897797 51.3924538, 0.4893685 51.3925847, 0.4892077 51.3926366, 0.4888443 51.3927613, 0.4885229 51.3929326, 0.4884539 51.3929755)",
89432645,True,A228,Priory Road,primary,30 mph,False,21.486,,,"LINESTRING (0.4908398 51.3921484, 0.4909823 51.3921626, 0.4910507 51.3921735, 0.4911439 51.3921842)",
89432646,True,A228,Priory Road,primary,30 mph,False,25.761,,,"LINESTRING (0.491191 51.392079, 0.4909878 51.3921041, 0.4908398 51.3921484)",
161892950,True,,,primary,30 mph,False,12.934,,,"LINESTRING (0.491191 51.392079, 0.4911594 51.3921004, 0.49114 51.3921268, 0.4911346 51.3921557, 0.4911439 51.3921842)",roundabout
23143246,False,,Alma Place,residential,,False,115.42,,,"LINESTRING (0.4924039 51.3937492, 0.4920966 51.3938765, 0.4916728 51.3940545, 0.4909802 51.3942835)",
89432447,False,A228,Knight Road,primary,30 mph,False,53.55500000000001,,,"LINESTRING (0.4924039 51.3937492, 0.492525 51.3938801, 0.4927929 51.3941652)",
89432447,False,A228,Knight Road,primary,30 mph,True,165.32100000000003,,,"LINESTRING (0.4924039 51.3937492, 0.4921055 51.3934184, 0.4919617 51.3932641, 0.4918994 51.393202, 0.4918542 51.3931501, 0.491793 51.3930804, 0.4916661 51.3929357, 0.4915128 51.3927887, 0.4912398 51.3924529)",
"[87049520, 372974071, 372974070, 87049519]",False,,,unclassified,,True,248.92099999999996,,,"LINESTRING (0.4935156 51.3939947, 0.4936246 51.3939584, 0.4937759 51.393908, 0.4939637 51.3938617, 0.4941541 51.393734, 0.4941826 51.3936954, 0.4942298 51.3936317, 0.4943087 51.3935387, 0.4944734 51.3934304, 0.4946864 51.3933014, 0.4948096 51.3932297, 0.4949505 51.3931551, 0.4951806 51.3930771, 0.4954139 51.3930346, 0.4955565 51.3929726, 0.4957246 51.3929056, 0.4958207 51.3928649, 0.4959743 51.3928278, 0.4960692 51.3928318, 0.4962272 51.3928843, 0.4963322 51.3929415)",
589638294,True,,,unclassified,,False,54.001,,,"LINESTRING (0.4935156 51.3939947, 0.4932501 51.3940275, 0.4927929 51.3941652)",
372973613,False,B2002,Station Road,secondary,,True,37.659,,,"LINESTRING (0.4973851 51.3949282, 0.4974827 51.3950272, 0.4976498 51.3952237)",
669535074,True,B2002,Station Road,secondary,,False,8.269,,,"LINESTRING (0.4973851 51.3949282, 0.4973693 51.3948798, 0.4973474 51.3948589)",
372973613,False,B2002,Station Road,secondary,,True,15.7,,,"LINESTRING (0.4976498 51.3952237, 0.4977648 51.3953453)",
"[265942489, 23689482, 265942491]",False,,Friary Place,unclassified,,"[False, True]",224.78800000000004,,,"LINESTRING (0.4976498 51.3952237, 0.4970537 51.3957317, 0.496927 51.395814, 0.4966579 51.395986, 0.4961989 51.3963327, 0.4960876 51.3963981, 0.495945 51.3964801, 0.4958053 51.3965546, 0.4956365 51.3965998, 0.4954138 51.3966298)",
372973613,False,B2002,Station Road,secondary,,False,37.659,,,"LINESTRING (0.4976498 51.3952237, 0.4974827 51.3950272, 0.4973851 51.3949282)",
372973613,False,B2002,Station Road,secondary,,False,15.7,,,"LINESTRING (0.4977648 51.3953453, 0.4976498 51.3952237)",
645750545,True,B2002,Station Road,secondary,,False,41.242000000000004,1,,"LINESTRING (0.4977648 51.3953453, 0.4978036 51.3954149, 0.4978448 51.3954461, 0.4980235 51.3955127, 0.4982161 51.3955535)",
645750548,False,B2002,Station Road,secondary,,False,57.71,,,"LINESTRING (0.4982161 51.3955535, 0.4988134 51.3959147)",
880368545,True,B2002,Station Road,secondary,,False,39.214999999999996,1,,"LINESTRING (0.4982161 51.3955535, 0.4980756 51.3954681, 0.497888 51.3954048, 0.4977648 51.3953453)",
38958183,False,B2002,Station Road,secondary,,True,77.802,,,"LINESTRING (0.4994765 51.3995615, 0.4998821 51.3994053, 0.4999734 51.399361, 0.5001266 51.3992458, 0.5003198 51.3991115)",
38958184,False,B2002,Station Road,secondary,,False,51.331,,,"LINESTRING (0.4994765 51.3995615, 0.4990948 51.3997173, 0.4988579 51.3998148)",
38958184,False,B2002,Station Road,secondary,,True,51.331,,,"LINESTRING (0.4988579 51.3998148, 0.4990948 51.3997173, 0.4994765 51.3995615)",
1211744390,False,A228,Frindsbury Road,primary,30 mph,True,96.73199999999999,,,"LINESTRING (0.4988579 51.3998148, 0.4987586 51.3997363, 0.4984746 51.3994949, 0.4982132 51.3993477, 0.4979034 51.3991879)",
4869760,False,A2,High Street,primary,30 mph,False,81.50500000000001,2,,"LINESTRING (0.4928597 51.3959126, 0.4925373 51.3959379, 0.4919908 51.3960037, 0.4918406 51.3960131, 0.4916983 51.3960135)",
94253477,True,A2,High Street,primary,30 mph,False,27.977,,,"LINESTRING (0.4928597 51.3959126, 0.49295 51.39593, 0.4931418 51.395908, 0.4932366 51.3958688)",
23143104,True,A2,Commercial Road,primary,30 mph,False,43.675999999999995,,,"LINESTRING (0.4964984 51.3949723, 0.4964812 51.3949007, 0.4964559 51.3948608, 0.4964164 51.3948248, 0.4963562 51.3947964, 0.4962785 51.3947863, 0.4960586 51.3947834)",
23279531,True,A2,High Street,primary,30 mph,False,46.605,2,,"LINESTRING (0.4964984 51.3949723, 0.4966311 51.3948736, 0.4967226 51.3948304, 0.4968554 51.3947848, 0.4968891 51.3947756, 0.4970381 51.3947357)",
"[1052276838, 23140414]",True,A2,Commercial Road,primary,30 mph,False,163.656,,,"LINESTRING (0.4960586 51.3947834, 0.4959036 51.3948028, 0.4954677 51.3948446, 0.4948491 51.394891, 0.4947932 51.3948951, 0.4946218 51.3949041, 0.4945065 51.3949073, 0.4940438 51.3949324, 0.4937162 51.3949478)",
23143113,True,,Commercial Road,unclassified,,False,125.857,,,"LINESTRING (0.4924945 51.3948648, 0.4923791 51.3947997, 0.4922135 51.3947239, 0.4920933 51.3946704, 0.4919474 51.3946061, 0.49175 51.3945472, 0.4914119 51.3944719, 0.4912626 51.3944387, 0.491091 51.3943877, 0.4909802 51.3942835)",
880368539,False,,Commercial Road,unclassified,,True,27.057000000000002,,,"LINESTRING (0.4924945 51.3948648, 0.4926084 51.3949481, 0.4927444 51.3950516)",
"[23143113, 23158394]",True,,"['Commercial Road', 'Charles Street']",unclassified,,False,41.512,,,"LINESTRING (0.4909802 51.3942835, 0.4908163 51.3941661, 0.4907103 51.3941932, 0.4906512 51.3942172, 0.4905194 51.3942778)",
23143246,False,,Alma Place,residential,,True,115.42,,,"LINESTRING (0.4909802 51.3942835, 0.4916728 51.3940545, 0.4920966 51.3938765, 0.4924039 51.3937492)",
23158394,True,,Charles Street,unclassified,,False,84.949,,,"LINESTRING (0.4905194 51.3942778, 0.4902944 51.3944803, 0.4902232 51.3945458, 0.4901512 51.3946095, 0.4899949 51.3947505, 0.4898553 51.3948549, 0.4898149 51.3949016)",
23121194,False,A228,Priory Road,primary,30 mph,False,190.46499999999997,,,"LINESTRING (0.4884539 51.3929755, 0.4885229 51.3929326, 0.4888443 51.3927613, 0.4892077 51.3926366, 0.4893685 51.3925847, 0.4897797 51.3924538, 0.489949 51.392405, 0.4901942 51.3923344, 0.4902566 51.3923165, 0.4903234 51.3922972, 0.4907472 51.3921751, 0.4908398 51.3921484)",
23143248,False,,Smith Street,residential,,False,141.225,,,"LINESTRING (0.4884539 51.3929755, 0.4888947 51.3933115, 0.4891405 51.3934295, 0.4896153 51.3935737, 0.4897102 51.3936237, 0.4899375 51.3938115)",
23158161,False,,Roach Street,residential,,False,91.052,,,"LINESTRING (0.4899375 51.3938115, 0.4889745 51.3943678)",
732103989,True,,Smith Street,residential,,False,65.715,,,"LINESTRING (0.4899375 51.3938115, 0.4905194 51.3942778)",
23143248,False,,Smith Street,residential,,True,141.22500000000002,,,"LINESTRING (0.4899375 51.3938115, 0.4897102 51.3936237, 0.4896153 51.3935737, 0.4891405 51.3934295, 0.4888947 51.3933115, 0.4884539 51.3929755)",
"[23123520, 49222505, 32476141, 23091638]",False,A228,Gun Lane,primary,30 mph,False,116.659,,,"LINESTRING (0.492437 51.3965064, 0.4928162 51.3967053, 0.4931743 51.3968525, 0.4933018 51.3969201, 0.49345 51.3970052, 0.4935764 51.3971321, 0.4936884 51.3971935)",
23123520,False,A228,Gun Lane,primary,30 mph,True,75.65,,,"LINESTRING (0.492437 51.3965064, 0.4921809 51.3963803, 0.4920622 51.3963118, 0.4919792 51.3962529, 0.4919503 51.3962324, 0.4918641 51.3961722, 0.4916983 51.3960135)",
"[49222504, 23143298]",False,,Bryant Road,residential,,False,62.45700000000001,,,"LINESTRING (0.492437 51.3965064, 0.4924021 51.3965348, 0.4922182 51.3966727, 0.4921246 51.3967353, 0.4920329 51.3967927, 0.4918151 51.3969105)",
49222503,False,,Bryant Road,residential,,False,70.618,,,"LINESTRING (0.4910793 51.3973892, 0.4903685 51.3978438)",
23143366,False,,Glanville Road,residential,,True,54.405,,,"LINESTRING (0.4910793 51.3973892, 0.4912558 51.3975089, 0.4916102 51.3977493)",
49222503,False,,Bryant Road,residential,,True,69.964,,,"LINESTRING (0.4910793 51.3973892, 0.4913882 51.3971939, 0.4917757 51.3969342)",
23143316,False,,Martin Road,residential,,False,48.63,,,"LINESTRING (0.4937761 51.3986004, 0.4943135 51.3988812)",
47353400,False,,Brompton Lane,residential,,True,21.588,,,"LINESTRING (0.4937761 51.3986004, 0.4935937 51.3987577)",
47353400,False,,Brompton Lane,residential,,False,127.88299999999998,,,"LINESTRING (0.4937761 51.3986004, 0.4943089 51.3981706, 0.4946106 51.3979228, 0.4947983 51.3977397, 0.4948703 51.3976757)",
23143316,False,,Martin Road,residential,,True,48.63,,,"LINESTRING (0.4943135 51.3988812, 0.4937761 51.3986004)",
23158284,False,,Wykeham Street,residential,,False,51.76,,,"LINESTRING (0.4943135 51.3988812, 0.4938521 51.399247)",
23143316,False,,Martin Road,residential,,False,65.458,,,"LINESTRING (0.4943135 51.3988812, 0.4948288 51.3991501, 0.4950334 51.3992617)",
23158284,False,,Wykeham Street,residential,,True,134.127,,,"LINESTRING (0.4943135 51.3988812, 0.4946019 51.3986582, 0.4949173 51.3984079, 0.4952217 51.3981772, 0.4954878 51.3980182, 0.4955656 51.3979642)",
23143366,False,,Glanville Road,residential,,False,143.118,,,"LINESTRING (0.4935937 51.3987577, 0.4919581 51.3979733)",
47353400,False,,Brompton Lane,residential,,False,21.588,,,"LINESTRING (0.4935937 51.3987577, 0.4937761 51.3986004)",
47353400,False,,Brompton Lane,residential,,True,32.367,,,"LINESTRING (0.4935937 51.3987577, 0.4933448 51.3990039)",
23143386,False,A228,Frindsbury Road,primary,30 mph,False,7.454,,,"LINESTRING (0.49552 51.3979035, 0.4955656 51.3979642)",
23143369,False,A2017,North Street,primary,,False,57.791000000000004,,,"LINESTRING (0.49552 51.3979035, 0.4955092 51.397692, 0.4955531 51.3973851)",
23143369,False,A2017,North Street,primary,,False,29.51,,,"LINESTRING (0.4955531 51.3973851, 0.4955641 51.3971198)",
23143369,False,A2017,North Street,primary,,True,57.791000000000004,,,"LINESTRING (0.4955531 51.3973851, 0.4955092 51.397692, 0.49552 51.3979035)",
23158303,False,,St Marys Road,residential,,True,61.081999999999994,,,"LINESTRING (0.4955531 51.3973851, 0.4957204 51.3974103, 0.4959895 51.3974676, 0.4960541 51.3974937, 0.4963455 51.3976113)",
"[372974293, 372974294, 4869830]",False,A2,London Road,primary,30 mph,False,109.96799999999999,,,"LINESTRING (0.4912139 51.3960787, 0.4908887 51.3961426, 0.4906749 51.3961832, 0.4904017 51.3962352, 0.4901466 51.3962762, 0.4896821 51.396327)",
4869830,False,A2,London Road,primary,30 mph,True,34.448,,,"LINESTRING (0.4912139 51.3960787, 0.4915004 51.3960304, 0.4915506 51.3960261, 0.4916983 51.3960135)",
23158165,False,,Barton Road,residential,,False,52.27,,,"LINESTRING (0.4918151 51.3969105, 0.4911828 51.3966549)",
49222503,False,,Bryant Road,residential,,False,3.797,,,"LINESTRING (0.4918151 51.3969105, 0.4917757 51.3969342)",
"[49222504, 23143298]",False,,Bryant Road,residential,,True,62.457,,,"LINESTRING (0.4918151 51.3969105, 0.4920329 51.3967927, 0.4921246 51.3967353, 0.4922182 51.3966727, 0.4924021 51.3965348, 0.492437 51.3965064)",
49222503,False,,Bryant Road,residential,,False,83.219,,,"LINESTRING (0.4894598 51.3984927, 0.4886802 51.3990615)",
49222503,False,,Bryant Road,residential,,True,95.815,,,"LINESTRING (0.4894598 51.3984927, 0.4903685 51.3978438)",
23660133,False,,Weston Road,residential,,False,256.167,,,"LINESTRING (0.4894598 51.3984927, 0.4908497 51.3992676, 0.492218 51.4000244)",
23252769,False,,Cromer Road,residential,,False,38.326,,,"LINESTRING (0.492218 51.4000244, 0.4926454 51.4002428)",
23660133,False,,Weston Road,residential,,True,256.167,,,"LINESTRING (0.492218 51.4000244, 0.4908497 51.3992676, 0.4894598 51.3984927)",
47353400,False,,Brompton Lane,residential,,False,87.644,,,"LINESTRING (0.492218 51.4000244, 0.4927854 51.3995628, 0.4929683 51.3993907)",
217596134,True,A2,High Street,primary,30 mph,False,24.245,,,"LINESTRING (0.4951012 51.3957428, 0.4954266 51.3956633)",
28249492,True,A2017,North Street,primary,30 mph,False,16.793,,,"LINESTRING (0.4951012 51.3957428, 0.4951668 51.395766, 0.4952068 51.3957892, 0.49529 51.395836)",
23143369,False,A2017,North Street,primary,,True,89.35700000000001,,,"LINESTRING (0.49529 51.395836, 0.4952797 51.3959349, 0.4952629 51.3960558, 0.495285 51.3962413, 0.4952956 51.3963034, 0.4953624 51.3965016, 0.4954138 51.3966298)",
94246793,True,A2017,North Street,primary,30 mph,False,21.428,,,"LINESTRING (0.49529 51.395836, 0.4953564 51.3957445, 0.4954266 51.3956633)",
82855738,True,A2,Commercial Road,primary,30 mph,False,77.919,,,"LINESTRING (0.4927444 51.3950516, 0.4927053 51.3950975, 0.4927042 51.3951394, 0.4927489 51.3952363, 0.4927901 51.3953154, 0.4928373 51.3954059, 0.4928937 51.395462, 0.4930014 51.3955816, 0.493072 51.3956978)",
880368539,False,,Commercial Road,unclassified,,False,27.057000000000002,,,"LINESTRING (0.4927444 51.3950516, 0.4926084 51.3949481, 0.4924945 51.3948648)",
23143386,False,A228,Frindsbury Road,primary,30 mph,True,7.454,,,"LINESTRING (0.4955656 51.3979642, 0.49552 51.3979035)",
23143386,False,A228,Frindsbury Road,primary,30 mph,False,44.95399999999999,,,"LINESTRING (0.4955656 51.3979642, 0.4956171 51.3980115, 0.4959844 51.3982722)",
23158284,False,,Wykeham Street,residential,,False,134.12699999999998,,,"LINESTRING (0.4955656 51.3979642, 0.4954878 51.3980182, 0.4952217 51.3981772, 0.4949173 51.3984079, 0.4946019 51.3986582, 0.4943135 51.3988812)",
23158284,False,,Wykeham Street,residential,,True,51.76,,,"LINESTRING (0.4938521 51.399247, 0.4943135 51.3988812)",
49222506,False,,Cross Street,residential,,False,44.376,,,"LINESTRING (0.4938521 51.399247, 0.4933448 51.3990039)",
49222506,False,,Cross Street,residential,,True,58.129,,,"LINESTRING (0.4938521 51.399247, 0.4945021 51.3995769)",
23091638,False,A228,Gun Lane,primary,30 mph,True,97.988,,,"LINESTRING (0.4948703 51.3976757, 0.4940558 51.3973512, 0.4939804 51.3973212, 0.4936884 51.3971935)",
47353400,False,,Brompton Lane,residential,,True,127.88300000000001,,,"LINESTRING (0.4948703 51.3976757, 0.4947983 51.3977397, 0.4946106 51.3979228, 0.4943089 51.3981706, 0.4937761 51.3986004)",
781800674,True,A228,Gun Lane,primary,30 mph,False,52.165000000000006,,,"LINESTRING (0.4948703 51.3976757, 0.4950378 51.3977402, 0.4954092 51.3978899, 0.49552 51.3979035)",
1211744389,False,,Vicarage Road,residential,,False,60.663,,,"LINESTRING (0.4975651 51.3979933, 0.4979854 51.3975149)",
1211744389,False,,Vicarage Road,residential,,True,43.386,,,"LINESTRING (0.4975651 51.3979933, 0.4972933 51.3983447)",
23158303,False,,St Marys Road,residential,,False,94.67500000000001,,,"LINESTRING (0.4975651 51.3979933, 0.4966407 51.397706, 0.4963455 51.3976113)",
89432758,True,,Knight Road,residential,,False,23.676000000000002,,,"LINESTRING (0.4915082 51.3919078, 0.4913257 51.3920128, 0.4912703 51.3920594)",
1211744390,False,A228,Frindsbury Road,primary,30 mph,True,15.887,,,"LINESTRING (0.4979034 51.3991879, 0.4977162 51.3991056)",
23206730,True,,Goddington Road,residential,,False,162.09900000000002,,,"LINESTRING (0.4979034 51.3991879, 0.4975427 51.3994489, 0.497423 51.3995355, 0.4973569 51.3995813, 0.4969978 51.39983, 0.4968208 51.3999724, 0.4964742 51.4003351)",
1211744390,False,A228,Frindsbury Road,primary,30 mph,False,96.732,,,"LINESTRING (0.4979034 51.3991879, 0.4982132 51.3993477, 0.4984746 51.3994949, 0.4987586 51.3997363, 0.4988579 51.3998148)",
23206775,False,,Evelyn Close,residential,,False,9.314,,,"LINESTRING (0.500747 51.3993964, 0.5006179 51.3993734)",
583198446,False,,,residential,,False,5.453,,,"LINESTRING (0.500747 51.3993964, 0.5007631 51.3994444)",
23206775,False,,Evelyn Close,residential,,True,125.375,,,"LINESTRING (0.500747 51.3993964, 0.5008877 51.3993052, 0.5010179 51.3991815, 0.5010891 51.3991029, 0.5011884 51.3989295, 0.5013437 51.3986005, 0.5013586 51.3985172, 0.5013551 51.398498, 0.50132 51.3984739, 0.5012402 51.3984482, 0.5011776 51.3984283)",
372973612,True,A2,High Street,primary,30 mph,False,7.987,2,,"LINESTRING (0.4970381 51.3947357, 0.4971334 51.3946954)",
669535073,True,B2002,Station Road,secondary,,False,24.755000000000003,,,"LINESTRING (0.4970381 51.3947357, 0.4971156 51.3947851, 0.4971422 51.3948014, 0.4972883 51.3948944)",
"[23279850, 23279460]",False,A2,,primary_link,30 mph,"[False, True]",25.098,,,"LINESTRING (0.4987455 51.3935456, 0.4989305 51.3935285, 0.4991031 51.3935116)",
"[87050304, 23143232]",False,,Esplanade,unclassified,,True,83.25200000000001,,,"LINESTRING (0.4987455 51.3935456, 0.4986835 51.3934993, 0.4986522 51.393468, 0.4986468 51.3934371, 0.498662 51.3933942, 0.4987207 51.3933269, 0.4988276 51.3932362, 0.4992061 51.3929293)",
"[1062064112, 372973716, 880368544, 4869759]",True,A2,High Street,primary,30 mph,False,169.607,2,,"LINESTRING (0.4987455 51.3935456, 0.4986619 51.3936082, 0.4986321 51.3936292, 0.498551 51.3936864, 0.4982043 51.3939301, 0.498038 51.3940451, 0.4979347 51.3941165, 0.4976177 51.3943105, 0.4973485 51.3944502, 0.4972052 51.3945216, 0.4971199 51.3945633, 0.4970066 51.3946103)",
23279870,True,A2,,primary_link,30 mph,False,31.741,,,"LINESTRING (0.4985994 51.3938141, 0.4987226 51.3936353, 0.4987455 51.3935456)",
372973614,True,A2,High Street,primary,30 mph,False,48.524,,,"LINESTRING (0.4985994 51.3938141, 0.4988188 51.3936907, 0.4990169 51.393566, 0.4991031 51.3935116)",
1211744390,False,A228,Frindsbury Road,primary,30 mph,False,15.887,,,"LINESTRING (0.4977162 51.3991056, 0.4979034 51.3991879)",
1211744390,False,A228,Frindsbury Road,primary,30 mph,True,45.677,,,"LINESTRING (0.4977162 51.3991056, 0.4971995 51.398851)",
23293919,False,,Grove Road,residential,,False,110.037,,,"LINESTRING (0.4977162 51.3991056, 0.498472 51.398499, 0.498676 51.398318)",
23293919,False,,Grove Road,residential,,False,94.348,,,"LINESTRING (0.4995334 51.3975613, 0.4998053 51.3973746, 0.5002046 51.3971326, 0.5004905 51.396959)",
23293919,False,,Grove Road,residential,,True,40.336999999999996,,,"LINESTRING (0.4995334 51.3975613, 0.4993087 51.3977944, 0.499228 51.3978699)",
23689521,False,,South Eastern Road,residential,,False,123.343,,,"LINESTRING (0.4995334 51.3975613, 0.499968 51.3976658, 0.5003969 51.3977681, 0.5009717 51.3979122, 0.5010537 51.3979301, 0.5011255 51.39794, 0.5011986 51.3979397)",
23293919,False,,Grove Road,residential,,True,94.348,,,"LINESTRING (0.5004905 51.396959, 0.5002046 51.3971326, 0.4998053 51.3973746, 0.4995334 51.3975613)",
645750548,False,B2002,Station Road,secondary,,False,121.13399999999999,,,"LINESTRING (0.5004905 51.396959, 0.5007135 51.3971267, 0.5007732 51.397186, 0.500819 51.3972506, 0.5008772 51.3973119, 0.500926 51.3973882, 0.5010405 51.3975974, 0.50118 51.3978876, 0.5011986 51.3979397)",
645750548,False,B2002,Station Road,secondary,,True,53.878,,,"LINESTRING (0.5004905 51.396959, 0.5004642 51.3969441, 0.5001598 51.3967589, 0.4999352 51.3966203)",
23337071,False,,Kingswear Gardens,residential,,False,54.409,,,"LINESTRING (0.4999683 51.3948579, 0.4998609 51.3947906, 0.4994765 51.3944776)",
23337071,False,,Kingswear Gardens,residential,,True,48.092999999999996,,,"LINESTRING (0.4999683 51.3948579, 0.5001783 51.3948631, 0.5003973 51.3948152, 0.5004959 51.3947806, 0.5006078 51.3947304)",
23337075,False,,Kingswear Gardens,residential,,False,68.577,,,"LINESTRING (0.4999683 51.3948579, 0.4998999 51.3949997, 0.4998656 51.3950854, 0.4998656 51.3951764, 0.4998999 51.395246, 0.4999772 51.395321, 0.5000989 51.3954232)",
23337071,False,,Kingswear Gardens,residential,,True,54.409,,,"LINESTRING (0.4994765 51.3944776, 0.4998609 51.3947906, 0.4999683 51.3948579)",
747271795,False,,,residential,,False,7.919,,,"LINESTRING (0.5000989 51.3954232, 0.5000058 51.3954644)",
23337075,False,,Kingswear Gardens,residential,,False,41.226000000000006,,,"LINESTRING (0.5000989 51.3954232, 0.5002162 51.3953763, 0.5005002 51.3952504, 0.5004388 51.3951961)",
23337075,False,,Kingswear Gardens,residential,,True,68.577,,,"LINESTRING (0.5000989 51.3954232, 0.4999772 51.395321, 0.4998999 51.395246, 0.4998656 51.3951764, 0.4998656 51.3950854, 0.4998999 51.3949997, 0.4999683 51.3948579)",
