osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,junction,access
283558656,False,,Viale Lazio,residential,,False,140.963,,"LINESTRING (14.9955151 40.3464944, 14.9959662 40.3468843, 14.9958773 40.3469571, 14.9953848 40.3473246, 14.9952817 40.3474194)",,,
283558652,False,,Via Umbria,residential,,True,75.639,,"LINESTRING (14.9941263 40.349155, 14.9938758 40.3485021)",,,
283558656,False,,Viale Lazio,residential,,True,41.74,,"LINESTRING (14.9941263 40.349155, 14.9943148 40.3488082)",,,
283558656,False,,Viale Lazio,residential,,False,40.621,,"LINESTRING (14.9941263 40.349155, 14.9940319 40.3493774, 14.9940837 40.3495029)",,,
293180830,True,SR267/a dir,Via Alcide De Gasperi,tertiary,30,False,41.599,,"LINESTRING (14.9979683 40.3512357, 14.9974857 40.3513042)",,,
30079630,True,SR267/a dir,Via Della Libertà,residential,30,False,18.173,,"LINESTRING (14.9979115 40.3510781, 14.9979683 40.3512357)",,,
158424473,False,,Via Severino Capo,residential,,True,141.981,,"LINESTRING (14.9979115 40.3510781, 14.9981301 40.3508588, 14.9986559 40.3500166, 14.9986866 40.3499519)",,,
146986383,True,,Via Dante Alighieri,tertiary_link,,False,19.083,,"LINESTRING (15.0021223 40.3452749, 15.0020273 40.3454305)",,,
275798160,False,SP45,Via Dante Alighieri,tertiary,,True,12.409,,"LINESTRING (15.0017738 40.3457273, 15.0017156 40.3458297)",,,
1244067176,True,,Via Dante Alighieri,tertiary_link,,False,30.7,,"LINESTRING (15.0017738 40.3457273, 15.0018287 40.3454544)",,,
312262510,True,,Piazza della Repubblica,tertiary,,False,165.514,,"LINESTRING (14.9912331 40.3505141, 14.991319 40.3503232, 14.9913313 40.3502957, 14.991561 40.349785, 14.9916362 40.3497051, 14.9917753 40.3495574, 14.9917872 40.3495447, 14.9919338 40.349389, 14.99211 40.3492018)",,,
30079569,True,,Via Marco Polo,residential,,False,104.94500000000001,,"LINESTRING (14.9930076 40.3487499, 14.9933661 40.349439, 14.9934499 40.3495123, 14.9935664 40.3495689)",,,
146981200,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,20,False,6.593,,"LINESTRING (14.9961887 40.3435363, 14.9962182 40.3435607, 14.9962326 40.3435844)",,roundabout,
283389919,False,,Via Salvo D'Acquisto,tertiary,,False,15.497,2,"LINESTRING (14.9969824 40.3451578, 14.9969345 40.3450233)",,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,True,87.361,2,"LINESTRING (14.9969824 40.3451578, 14.9970497 40.3452856, 14.9973703 40.3458857)",,,
1050604731,True,,Viale Lazio,residential,,False,18.188,,"LINESTRING (14.9969824 40.3451578, 14.9969152 40.3451313, 14.9968589 40.3451231, 14.9967784 40.3451334)",,,
146981198,False,,Via Campania,residential,,False,125.551,,"LINESTRING (14.9959875 40.3437137, 14.99593 40.3437964, 14.9956538 40.3440895, 14.9953574 40.3444052, 14.9953273 40.3444935, 14.9953676 40.3445814, 14.9954078 40.3446788)",,,
318974893,True,SR267/a,Via San Pio X,secondary,,False,14.086,,"LINESTRING (14.9959875 40.3437137, 14.9959416 40.3437228, 14.9958289 40.3437514)",,,
146981192,True,SR267/a,Via San Pio X,secondary,,False,26.222,,"LINESTRING (14.9958289 40.3437514, 14.9958852 40.3436799, 14.9960082 40.3435597)",,,
"[968855328, 23653516, 968855327]",False,SR267/a,Via San Pio X,secondary,30,True,127.47500000000001,2,"LINESTRING (14.9958289 40.3437514, 14.9951814 40.344473, 14.9951337 40.344522, 14.9949686 40.3446916)",yes,,
146981190,True,,Via Salvo D'Acquisto,tertiary,,False,34.925,,"LINESTRING (14.9965048 40.3438332, 14.9962956 40.3437412, 14.9961317 40.3437052)",,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,True,80.25399999999999,2,"LINESTRING (14.9965048 40.3438332, 14.9967006 40.343964, 14.9967688 40.3441169, 14.9967849 40.3442269, 14.9968256 40.3444761)",,,
146981196,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,,False,23.805,,"LINESTRING (14.9960249 40.3435471, 14.9960864 40.3434693, 14.9961137 40.3434448, 14.996191 40.3433753)",,,
146981200,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,20,False,15.277999999999999,,"LINESTRING (14.9960249 40.3435471, 14.9960446 40.3435322, 14.9961018 40.3435172, 14.9961451 40.34352, 14.9961887 40.3435363)",,roundabout,
1050604729,False,,Viale Lazio,residential,,False,67.668,,"LINESTRING (14.9965477 40.345716, 14.9967784 40.3451334)",,,
146981198,False,,Via Campania,residential,,True,165.688,,"LINESTRING (14.9965477 40.345716, 14.9958986 40.3455811, 14.9958262 40.3454707, 14.9954292 40.3447306, 14.9954078 40.3446788)",,,
"[568731826, 568731827, 395004599]",False,,Viale Lazio,unclassified,,False,232.55999999999997,,"LINESTRING (14.9965477 40.345716, 14.9964289 40.346112, 14.996386 40.3463617, 14.9963533 40.3466022, 14.9962602 40.3468095, 14.9961552 40.3469097, 14.9959901 40.3470229, 14.9956402 40.3472629, 14.9954588 40.3473591, 14.9952817 40.3474194)",yes,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,True,10.566,2,"LINESTRING (14.9969071 40.3449306, 14.9969345 40.3450233)",,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,False,19.081,2,"LINESTRING (14.9969071 40.3449306, 14.9968748 40.3447891, 14.9968721 40.3447612)",,,
1050604730,False,,Viale Lazio,residential,,True,9.329,,"LINESTRING (14.9967788 40.3450495, 14.9967784 40.3451334)",,,
146981183,True,,Viale Lazio,residential,,False,33.206,,"LINESTRING (14.9967788 40.3450495, 14.9967838 40.34498, 14.9968294 40.3448553, 14.9968721 40.3447612)",,,
146981205,True,,Viale Lazio,residential,,False,17.133000000000003,,"LINESTRING (14.9967788 40.3450495, 14.9968347 40.3450025, 14.9968562 40.34498, 14.9969071 40.3449306)",,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,False,31.946,2,"LINESTRING (14.9968721 40.3447612, 14.9968256 40.3444761)",,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,True,19.081,2,"LINESTRING (14.9968721 40.3447612, 14.9968748 40.3447891, 14.9969071 40.3449306)",,,
146981200,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,20,False,6.115,,"LINESTRING (14.9961317 40.3437052, 14.996116 40.3437077, 14.996061 40.3436992)",,roundabout,
146981200,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,20,False,18.054,,"LINESTRING (14.9962326 40.3435844, 14.9962353 40.3436318, 14.9962192 40.3436626, 14.9962 40.3436807, 14.9961586 40.3437011, 14.9961317 40.3437052)",,roundabout,
318974892,True,,Via Salvo D'Acquisto,tertiary,,False,36.15,,"LINESTRING (14.9962326 40.3435844, 14.9963385 40.3437024, 14.9965048 40.3438332)",,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,False,10.566,2,"LINESTRING (14.9969345 40.3450233, 14.9969071 40.3449306)",,,
283389919,False,,Via Salvo D'Acquisto,tertiary,,True,15.497,2,"LINESTRING (14.9969345 40.3450233, 14.9969824 40.3451578)",,,
146981182,True,,Viale Lazio,residential,,False,18.111,,"LINESTRING (14.9969345 40.3450233, 14.9968589 40.3450659, 14.9967784 40.3451334)",,,
1050604729,False,,Viale Lazio,residential,,True,67.668,,"LINESTRING (14.9967784 40.3451334, 14.9965477 40.345716)",,,
1050604730,False,,Viale Lazio,residential,,False,9.329,,"LINESTRING (14.9967784 40.3451334, 14.9967788 40.3450495)",,,
146981200,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,20,False,1.992,,"LINESTRING (14.9960082 40.3435597, 14.9960249 40.3435471)",,roundabout,
23653516,False,SR267/a,Via San Pio X,secondary,30,True,47.631,2,"LINESTRING (14.9949686 40.3446916, 14.9946457 40.3450422)",,,
"[968855328, 23653516, 968855327]",False,SR267/a,Via San Pio X,secondary,30,False,127.475,2,"LINESTRING (14.9949686 40.3446916, 14.9951337 40.344522, 14.9951814 40.344473, 14.9958289 40.3437514)",yes,,
146981198,False,,Via Campania,residential,,False,165.688,,"LINESTRING (14.9954078 40.3446788, 14.9954292 40.3447306, 14.9958262 40.3454707, 14.9958986 40.3455811, 14.9965477 40.345716)",,,
146981198,False,,Via Campania,residential,,True,125.551,,"LINESTRING (14.9954078 40.3446788, 14.9953676 40.3445814, 14.9953273 40.3444935, 14.9953574 40.3444052, 14.9956538 40.3440895, 14.99593 40.3437964, 14.9959875 40.3437137)",,,
"[146981181, 1050604732, 1050604733]",True,,Via Campania,residential,,False,37.504,,"LINESTRING (14.9954078 40.3446788, 14.9953183 40.3446885, 14.9952412 40.3446969, 14.9951744 40.3447041, 14.9950672 40.344702, 14.9949686 40.3446916)",yes,,
146981188,False,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,30,False,81.649,2,"LINESTRING (14.996191 40.3433753, 14.996617 40.342872, 14.9967042 40.3427541)",,,
146981194,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,,False,18.029,,"LINESTRING (14.996191 40.3433753, 14.9961776 40.3434816, 14.9961887 40.3435363)",,,
318974893,True,SR267/a,Via San Pio X,secondary,,False,6.434,,"LINESTRING (14.996061 40.3436992, 14.9959875 40.3437137)",,,
146981200,True,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,20,False,18.244,,"LINESTRING (14.996061 40.3436992, 14.9960251 40.3436804, 14.9960022 40.3436571, 14.9959883 40.3436225, 14.9959912 40.3435894, 14.9960082 40.3435597)",,roundabout,
146981594,False,,Via Moio,residential,,False,280.959,,"LINESTRING (14.992819 40.3424807, 14.992964 40.342609, 14.993148 40.342872, 14.993316 40.343324, 14.993331 40.343951, 14.99339 40.344257, 14.9936855 40.3448701)",,,
283556051,False,,Via A. Romanelli,residential,,False,101.70400000000001,,"LINESTRING (14.9949416 40.3503589, 14.9947124 40.3495338, 14.994697 40.3494814, 14.994695 40.3494639)",,,
30079606,True,,Via Giordano Bruno,residential,,False,36.589,,"LINESTRING (14.993897 40.3472053, 14.9940822 40.3472792, 14.9943 40.3473146)",,,
146984283,False,,Via G. Palatucci,residential,,False,112.089,,"LINESTRING (14.993897 40.3472053, 14.9939642 40.3470695, 14.9940607 40.3469428, 14.9932807 40.346543)",,,
"[283584938, 146982975]",False,,"['Via Campamento', 'Via Lombardia']",residential,,False,307.73400000000004,,"LINESTRING (14.9971658 40.3500065, 14.9972742 40.3499842, 14.9985555 40.3497838, 14.9986983 40.3497408, 14.9987388 40.3496946, 14.9987262 40.349634, 14.9987003 40.3495345, 14.9984575 40.3487373, 14.9983148 40.3482172)",,,
892751569,True,,Via Campamento,residential,,False,32.132999999999996,1,"LINESTRING (14.9971658 40.3500065, 14.9970894 40.3500676, 14.9970602 40.3501097, 14.9970387 40.3502658)",,,
318974891,True,SR267/a,Via Chili,secondary,30,False,61.171,,"LINESTRING (14.9919727 40.3501176, 14.9917687 40.3506453)",,,
293180831,False,SR267/a,Via Chili,secondary,30,True,61.604,,"LINESTRING (14.9919727 40.3501176, 14.9920465 40.3500177, 14.9922448 40.3498731, 14.992463 40.3497139)",,,
30079569,True,,Via Marco Polo,residential,,False,54.737,,"LINESTRING (14.9922385 40.3478741, 14.992419 40.3480016, 14.9926416 40.3482547)",,,
30079606,True,,Via Giordano Bruno,residential,,False,160.136,,"LINESTRING (14.9922385 40.3478741, 14.9926049 40.3476989, 14.993034 40.3474904, 14.9935168 40.3472819, 14.993897 40.3472053)",,,
146986131,True,,Via Taverne,tertiary,,False,14.578,,"LINESTRING (15.0009144 40.346685, 15.0010654 40.3466222)",,,
165500194,False,,Via Taverne,tertiary,,False,17.913,,"LINESTRING (15.0009144 40.346685, 15.0007085 40.3467214)",,,
146982971,True,,Via Torres,residential,,False,39.576,,"LINESTRING (14.9908883 40.3486269, 14.9906624 40.3483154)",,,
146982971,True,,Via Torres,residential,,False,33.568,,"LINESTRING (14.9911653 40.3488427, 14.9908883 40.3486269)",,,
146982353,True,SR267/a,Via San Pio X,secondary,30,False,36.327,,"LINESTRING (14.9911653 40.3488427, 14.9913594 40.3486348, 14.9914138 40.3485765)",,,
283556052,False,,Viale Europa,residential,,True,7.373,,"LINESTRING (14.9917687 40.3506453, 14.9918514 40.3506659)",,,
293180832,True,SR267/a,Viale Europa,secondary,30,False,11.252,,"LINESTRING (14.9917687 40.3506453, 14.9916423 40.3506143)",,,
146982961,False,,Via Giovan Battista Vico,residential,,False,77.659,,"LINESTRING (14.9911885 40.3473659, 14.99165 40.3474168, 14.9917004 40.3474637, 14.9917251 40.3475231, 14.9917412 40.3476253, 14.9917926 40.3477357)",,,
146982961,False,,Via Giovan Battista Vico,residential,,True,188.49899999999997,,"LINESTRING (14.9911885 40.3473659, 14.9910706 40.3473483, 14.9909199 40.3473202, 14.9907889 40.3472744, 14.9907624 40.347229, 14.9907756 40.3471837, 14.9909902 40.3470366, 14.9912887 40.3467918, 14.9914617 40.3465629, 14.9915062 40.34649, 14.9914759 40.3464192, 14.9914362 40.3463861, 14.9913409 40.3463776, 14.9910957 40.3464008)",,,
146982961,False,,Via Giovan Battista Vico,residential,,False,188.499,,"LINESTRING (14.9910957 40.3464008, 14.9913409 40.3463776, 14.9914362 40.3463861, 14.9914759 40.3464192, 14.9915062 40.34649, 14.9914617 40.3465629, 14.9912887 40.3467918, 14.9909902 40.3470366, 14.9907756 40.3471837, 14.9907624 40.347229, 14.9907889 40.3472744, 14.9909199 40.3473202, 14.9910706 40.3473483, 14.9911885 40.3473659)",,,
1050039666,False,,Via Umbria,residential,,True,39.199,,"LINESTRING (14.9943 40.3473146, 14.9946152 40.3475726)",,,
30079606,True,,Via Giordano Bruno,residential,,False,138.117,,"LINESTRING (14.9943 40.3473146, 14.9944502 40.3472573, 14.9947614 40.3470202, 14.9955151 40.3464944)",,,
30079569,True,,Via Marco Polo,residential,,False,11.791,,"LINESTRING (14.9921197 40.3478189, 14.9922385 40.3478741)",,,
318974894,False,SR267/a,Via San Pio X,secondary,30,False,172.652,2,"LINESTRING (14.9921197 40.3478189, 14.9932807 40.346543)",,,
318974894,False,SR267/a,Via San Pio X,secondary,30,True,8.103,2,"LINESTRING (14.9921197 40.3478189, 14.9920678 40.3478801)",,,
30079630,True,SR267/a dir,Via Della Libertà,residential,30,False,116.748,,"LINESTRING (14.9970387 40.3502658, 14.9973364 40.3505352, 14.9979115 40.3510781)",,,
146982974,True,,Via Piano della Madonna,residential,,False,188.934,,"LINESTRING (14.9931453 40.3510715, 14.9932877 40.3510089, 14.9933746 40.3509283, 14.9934699 40.3506227, 14.9935211 40.3505963, 14.9949416 40.3503589)",,,
283556052,False,,Viale Europa,residential,,False,124.077,,"LINESTRING (14.9931453 40.3510715, 14.993136 40.3509859, 14.9918514 40.3506659)",,,
146984276,True,SR267/a dir,,tertiary,,False,11.774999999999999,,"LINESTRING (14.9945923 40.3493133, 14.9946285 40.3493028, 14.9946507 40.3493012, 14.9946888 40.3493066, 14.9947225 40.3493218)",,roundabout,
146984271,True,SR267,,secondary,,False,11.423,,"LINESTRING (14.9941184 40.3456156, 14.9941061 40.345615, 14.9940904 40.3456103, 14.9940777 40.3456019, 14.9940717 40.3455945, 14.9940672 40.3455821, 14.9940686 40.3455693, 14.9940721 40.3455622, 14.9940822 40.3455519, 14.9940962 40.3455448)",,roundabout,
318974894,False,SR267/a,Via San Pio X,secondary,30,True,45.211,2,"LINESTRING (14.9941184 40.3456156, 14.9939642 40.3457919, 14.9938186 40.3459519)",,,
146984276,True,SR267/a dir,,tertiary,,False,18.883,,"LINESTRING (14.9947225 40.3493218, 14.994747 40.3493447, 14.9947612 40.349384, 14.9947499 40.3494235, 14.9947272 40.3494474, 14.994695 40.3494639)",,roundabout,
"[1050604728, 283389917, 283389918]",False,SR267/a dir,"['Via Taverne', 'Via Delle Taverne']",tertiary,30,False,78.181,1,"LINESTRING (14.9947225 40.3493218, 14.9948424 40.3492637, 14.9950786 40.3491591, 14.9953674 40.3490194, 14.9955069 40.3489519)",yes,,
146981594,False,,Via Moio,residential,,True,19.005,,"LINESTRING (14.9940962 40.3455448, 14.9940258 40.3455139, 14.993951 40.345421)",,,
146984271,True,SR267,,secondary,,False,5.058,,"LINESTRING (14.9940962 40.3455448, 14.9941126 40.3455418, 14.9941218 40.3455421, 14.9941378 40.3455459, 14.9941512 40.3455537)",,roundabout,
146984281,False,,Via G. Napolitano,residential,,False,39.593,,"LINESTRING (14.9967042 40.3427541, 14.9964141 40.342475)",,,
146981188,False,SR267/a,Strada Regionale 267/a Agropoli Centro,secondary,30,True,81.649,2,"LINESTRING (14.9967042 40.3427541, 14.996617 40.342872, 14.996191 40.3433753)",,,
318974894,False,SR267/a,Via San Pio X,secondary,30,False,19.229,2,"LINESTRING (14.9932807 40.346543, 14.99341 40.3464009)",,,
318974894,False,SR267/a,Via San Pio X,secondary,30,True,172.652,2,"LINESTRING (14.9932807 40.346543, 14.9921197 40.3478189)",,,
146984283,False,,Via G. Palatucci,residential,,True,112.089,,"LINESTRING (14.9932807 40.346543, 14.9940607 40.3469428, 14.9939642 40.3470695, 14.993897 40.3472053)",,,
146984268,True,SR267/a dir,Via Aldo Moro,tertiary,,False,35.968,,"LINESTRING (14.9946324 40.3494702, 14.9942085 40.3494864)",,,
146984276,True,SR267/a dir,,tertiary,,False,22.98,,"LINESTRING (14.9946324 40.3494702, 14.9945903 40.3494581, 14.9945616 40.3494383, 14.9945421 40.3494084, 14.9945386 40.349379, 14.9945506 40.3493472, 14.9945741 40.3493238, 14.9945923 40.3493133)",,roundabout,
146984273,True,,,tertiary,,False,17.16,,"LINESTRING (14.9982329 40.3476081, 14.9982436 40.3476171, 14.9982569 40.3476439, 14.9982568 40.3476696, 14.9982383 40.3477015, 14.9982134 40.347719, 14.9981804 40.3477292)",,roundabout,
165500194,False,,Via Taverne,tertiary,,True,66.49199999999999,,"LINESTRING (14.9982329 40.3476081, 14.9983362 40.3475458, 14.9984204 40.3475117, 14.9989128 40.3473124)",,,
146984273,True,,,tertiary,,False,10.885,,"LINESTRING (14.9981804 40.3477292, 14.9981466 40.3477299, 14.9981145 40.3477217, 14.9980987 40.3477136, 14.9980768 40.3476939, 14.998074 40.3476883)",,roundabout,
283584938,False,,Via Lombardia,residential,,True,55.446,,"LINESTRING (14.9981804 40.3477292, 14.9982067 40.3478234, 14.9983148 40.3482172)",,,
146984273,True,,,tertiary,,False,15.469999999999999,,"LINESTRING (14.998074 40.3476883, 14.9980656 40.3476718, 14.9980645 40.347646, 14.9980795 40.3476157, 14.9981026 40.347597, 14.9981482 40.3475828)",,roundabout,
283389915,False,,Via Taverne,tertiary,,True,259.141,1,"LINESTRING (14.998074 40.3476883, 14.9979231 40.3477523, 14.9977621 40.3478405, 14.9974085 40.3480342, 14.9972509 40.3481155, 14.9970663 40.3482108, 14.9968234 40.3483366, 14.9967422 40.3483787, 14.9962663 40.3486058, 14.9959794 40.3487366, 14.9955069 40.3489519)",,,
146982965,False,SR267/a dir,Via Aldo Moro,tertiary,30,False,10.734,,"LINESTRING (14.9942085 40.3494864, 14.9940837 40.3495029)",,,
30079589,True,SR267/a dir,Via Aldo Moro,tertiary,,False,37.95,,"LINESTRING (14.9942085 40.3494864, 14.9943255 40.3494491, 14.9944209 40.3494052, 14.9945923 40.3493133)",,,
146984276,True,SR267/a dir,,tertiary,,False,5.401999999999999,,"LINESTRING (14.994695 40.3494639, 14.9946711 40.3494696, 14.9946324 40.3494702)",,roundabout,
283556051,False,,Via A. Romanelli,residential,,True,101.70400000000001,,"LINESTRING (14.994695 40.3494639, 14.994697 40.3494814, 14.9947124 40.3495338, 14.9949416 40.3503589)",,,
146984281,False,,Via G. Napolitano,residential,,True,39.593,,"LINESTRING (14.9964141 40.342475, 14.9967042 40.3427541)",,,
146984269,False,,Via Salvo D'Acquisto,tertiary,,False,84.827,2,"LINESTRING (14.9981482 40.3475828, 14.9981111 40.3474209, 14.9980157 40.3471674, 14.9979908 40.347117, 14.9978608 40.3468541)",,,
146984273,True,,,tertiary,,False,8.028,,"LINESTRING (14.9981482 40.3475828, 14.998182 40.347584, 14.9982209 40.347598, 14.9982329 40.3476081)",,roundabout,
23653516,False,SR267/a,Via San Pio X,secondary,30,False,20.601,2,"LINESTRING (14.9941512 40.3455537, 14.9942565 40.3454648, 14.9943059 40.3454112)",,,
146984271,True,SR267,,secondary,,False,9.217999999999998,,"LINESTRING (14.9941512 40.3455537, 14.9941585 40.3455616, 14.9941636 40.3455739, 14.9941628 40.3455867, 14.9941589 40.3455952, 14.9941488 40.3456055, 14.9941348 40.3456126, 14.9941184 40.3456156)",,roundabout,
23653516,False,SR267/a,Via San Pio X,secondary,30,False,27.525,2,"LINESTRING (14.9944591 40.3452448, 14.9946457 40.3450422)",,,
23653516,False,SR267/a,Via San Pio X,secondary,30,True,22.604,2,"LINESTRING (14.9944591 40.3452448, 14.9943059 40.3454112)",,,
146984282,True,,Via San Pio X,residential,,False,31.064,,"LINESTRING (14.9944591 40.3452448, 14.994763 40.345401)",,,
395004597,False,,,residential,,False,67.729,,"LINESTRING (14.9944591 40.3452448, 14.9941744 40.3451194, 14.9941905 40.344915, 14.9941379 40.3447666)",,,
275798160,False,SP45,Via Dante Alighieri,tertiary,,False,24.498,,"LINESTRING (15.0011694 40.3468635, 15.0012726 40.3466577)",,,
146982966,True,,Via Taverne,tertiary,,False,23.154,,"LINESTRING (15.0011694 40.3468635, 15.0010962 40.3467206, 15.0010306 40.3466981)",,,
275798160,False,SP45,Via Dante Alighieri,tertiary,,True,218.1,,"LINESTRING (15.0011694 40.3468635, 15.0010443 40.3478205, 15.0010958 40.3484747, 15.0011114 40.3488188)",,,
146982966,True,,Via Taverne,tertiary,,False,9.955,,"LINESTRING (15.0010306 40.3466981, 15.0009144 40.346685)",,,
275798160,False,SP45,Via Dante Alighieri,tertiary,,False,18.44,,"LINESTRING (15.0012726 40.3466577, 15.0013419 40.3465005)",,,
275798160,False,SP45,Via Dante Alighieri,tertiary,,True,24.498,,"LINESTRING (15.0012726 40.3466577, 15.0011694 40.3468635)",,,
293180833,True,,Via Taverne,tertiary,,False,21.278,,"LINESTRING (15.0012726 40.3466577, 15.001174 40.3466899, 15.0010306 40.3466981)",,,
146986130,True,,Via Taverne,tertiary,,False,18.591,,"LINESTRING (15.0010654 40.3466222, 15.0011794 40.3466224, 15.001225 40.3466327, 15.0012726 40.3466577)",,,
146986131,True,,Via Taverne,tertiary,,False,27.198999999999998,,"LINESTRING (15.0010654 40.3466222, 15.0012706 40.3465448, 15.0013419 40.3465005)",,,
275798160,False,SP45,Via Dante Alighieri,tertiary,,True,18.44,,"LINESTRING (15.0013419 40.3465005, 15.0012726 40.3466577)",,,
275798160,False,SP45,Via Dante Alighieri,tertiary,,False,81.036,,"LINESTRING (15.0013419 40.3465005, 15.0015639 40.3460965, 15.0015676 40.34609, 15.0017156 40.3458297)",,,
146986202,False,,Via Fiamme Gialle,residential,,False,70.47200000000001,,"LINESTRING (14.9995915 40.3435703, 14.9992703 40.3434975, 14.9991163 40.3438572)",,,
146986219,True,,Via Dante Alighieri,residential,,False,20.944,,"LINESTRING (15.0012545 40.3444719, 15.0014773 40.3443904)",,,
146986202,False,,Via Fiamme Gialle,residential,,True,193.76399999999998,,"LINESTRING (15.0012545 40.3444719, 15.001107 40.3444678, 15.0010774 40.3444609, 15.0004203 40.3443083, 14.9994705 40.344055, 14.9990792 40.3439506)",,,
1069887087,False,,Via Antonio Scarpa,residential,,True,21.975,,"LINESTRING (14.9990792 40.3439506, 14.9988327 40.3438893)",,,
