osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,lanes,width
674166139,South Main Street,primary,30 mph,False,False,109.12,"LINESTRING (-77.4419533 43.0995331, -77.4419548 43.099494, -77.4419616 43.0993095, -77.4419729 43.0990059, -77.4419747 43.098922, -77.4419811 43.0986153, -77.441983 43.098552)",,NY 250,,
"[674166139, 20120749, 98767795]","['South Main Street', 'North Main Street']",primary,30 mph,False,"[False, True]",312.91400000000004,"LINESTRING (-77.4419533 43.0995331, -77.4419533 43.0995517, -77.4419532 43.0997646, -77.4419531 43.0998317, -77.4419531 43.0998631, -77.441953 43.1000286, -77.441953 43.1001273, -77.4419514 43.1002145, -77.4419453 43.1005425, -77.4419446 43.1005789, -77.441941 43.1007751, -77.4419363 43.1010282, -77.4419337 43.10117, -77.4419293 43.1013425, -77.4419225 43.1018952, -77.441912 43.102347)",movable,NY 250,2,
98767759,Parker Street,residential,30 mph,False,False,108.571,"LINESTRING (-77.439551 43.0995122, -77.4395525 43.0986064, -77.4395526 43.0985358)",,,,
"[98767760, 20128574, 98767759]",Parker Street,residential,30 mph,False,True,201.66699999999997,"LINESTRING (-77.439551 43.0995122, -77.4395292 43.1001806, -77.4394924 43.1002702, -77.4394423 43.1003237, -77.4393663 43.1004049, -77.4390837 43.1007388, -77.4387818 43.1011264, -77.438748 43.1011698)",yes,,1,5
"[20116802, 742785588, 742785589]",East Church Street,secondary,30 mph,False,False,197.342,"LINESTRING (-77.441983 43.098552, -77.4418763 43.0985509, -77.441652 43.0985487, -77.4409884 43.0985421, -77.4406185 43.0985384, -77.4404181 43.0985364, -77.4400683 43.0985375, -77.4396128 43.098536, -77.4395526 43.0985358)",,NY 31F,,
20117469,South Main Street,primary,30 mph,False,False,150.613,"LINESTRING (-77.441983 43.098552, -77.4419825 43.0984748, -77.4419796 43.0983307, -77.4419799 43.0982673, -77.4419803 43.0981501, -77.4419776 43.0977496, -77.4419964 43.0971977)",,NY 250,,
20119964,West Church Street,primary,30 mph,False,False,156.885,"LINESTRING (-77.441983 43.098552, -77.4420776 43.0985531, -77.4424726 43.0985588, -77.4427051 43.0985606, -77.442821 43.0985622, -77.4429286 43.0985637, -77.4430838 43.0985661, -77.443915 43.098575)",,NY 31F,,
674166139,South Main Street,primary,30 mph,False,True,109.11999999999999,"LINESTRING (-77.441983 43.098552, -77.4419811 43.0986153, -77.4419747 43.098922, -77.4419729 43.0990059, -77.4419616 43.0993095, -77.4419548 43.099494, -77.4419533 43.0995331)",,NY 250,,
98767759,Parker Street,residential,30 mph,False,True,108.571,"LINESTRING (-77.4395526 43.0985358, -77.4395525 43.0986064, -77.439551 43.0995122)",,,,
"[20116802, 742785588, 742785589]",East Church Street,secondary,30 mph,False,True,197.34199999999996,"LINESTRING (-77.4395526 43.0985358, -77.4396128 43.098536, -77.4400683 43.0985375, -77.4404181 43.0985364, -77.4406185 43.0985384, -77.4409884 43.0985421, -77.441652 43.0985487, -77.4418763 43.0985509, -77.441983 43.098552)",,NY 31F,,
20116920,Jackson Place,residential,30 mph,False,False,165.18200000000002,"LINESTRING (-77.4419964 43.0971977, -77.4418875 43.0971989, -77.4418353 43.0971983, -77.441462 43.0971937, -77.440994 43.097188, -77.439991 43.097011)",,,,
20117469,South Main Street,primary,30 mph,False,False,91.261,"LINESTRING (-77.4419964 43.0971977, -77.4420015 43.0968605, -77.4419965 43.096377)",,NY 250,,
20117469,South Main Street,primary,30 mph,False,True,150.613,"LINESTRING (-77.4419964 43.0971977, -77.4419776 43.0977496, -77.4419803 43.0981501, -77.4419799 43.0982673, -77.4419796 43.0983307, -77.4419825 43.0984748, -77.441983 43.098552)",,NY 250,,
20116920,Jackson Place,residential,30 mph,False,True,165.182,"LINESTRING (-77.439991 43.097011, -77.440994 43.097188, -77.441462 43.0971937, -77.4418353 43.0971983, -77.4418875 43.0971989, -77.4419964 43.0971977)",,,,
20117138,Filkins Street,residential,30 mph,False,False,328.663,"LINESTRING (-77.4451677 43.0985997, -77.4451683 43.0985163, -77.4451685 43.0984879, -77.4451704 43.0982001, -77.445188 43.095644)",,,,
20119964,West Church Street,primary,30 mph,False,False,97.662,"LINESTRING (-77.4451677 43.0985997, -77.4457297 43.0986108, -77.4457828 43.0986119, -77.4463701 43.0986235)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,True,93.46199999999999,"LINESTRING (-77.4451677 43.0985997, -77.4445818 43.0985881, -77.4440872 43.0985784, -77.444017 43.098577)",,NY 31F,,
20117138,Filkins Street,residential,30 mph,False,True,328.663,"LINESTRING (-77.445188 43.095644, -77.4451704 43.0982001, -77.4451685 43.0984879, -77.4451683 43.0985163, -77.4451677 43.0985997)",,,,
20120123,George Street,residential,30 mph,False,True,89.39800000000001,"LINESTRING (-77.445188 43.095644, -77.4451477 43.0956439, -77.4451106 43.0956438, -77.4441812 43.0956403, -77.444087 43.09564)",,,,
20117469,South Main Street,primary,30 mph,False,False,13.68,"LINESTRING (-77.4419965 43.096377, -77.4419998 43.096254)",,NY 250,,
20117469,South Main Street,primary,30 mph,False,True,91.261,"LINESTRING (-77.4419965 43.096377, -77.4420015 43.0968605, -77.4419964 43.0971977)",,NY 250,,
20128857,Clinton Place,residential,30 mph,False,False,165.37300000000002,"LINESTRING (-77.4419965 43.096377, -77.4421158 43.0963793, -77.4421924 43.096381, -77.4439778 43.0963984, -77.444033 43.096399)",,,,
20117469,South Main Street,primary,30 mph,False,False,70.609,"LINESTRING (-77.4419998 43.096254, -77.442003 43.095619)",,NY 250,,
20117469,South Main Street,primary,30 mph,False,True,13.68,"LINESTRING (-77.4419998 43.096254, -77.4419965 43.096377)",,NY 250,,
20133832,Orchard Street,residential,30 mph,False,False,229.892,"LINESTRING (-77.4419998 43.096254, -77.4419039 43.0962468, -77.4418538 43.0962438, -77.439816 43.096093, -77.4391829 43.0960456)",,,,
20117469,South Main Street,primary,30 mph,False,True,70.609,"LINESTRING (-77.442003 43.095619, -77.4419998 43.096254)",,NY 250,,
20117469,South Main Street,primary,30 mph,False,False,60.050000000000004,"LINESTRING (-77.442003 43.095619, -77.4420086 43.0951422, -77.442011 43.095079)",,NY 250,,
20120123,George Street,residential,30 mph,False,False,169.229,"LINESTRING (-77.442003 43.095619, -77.4421213 43.0956202, -77.4421824 43.0956212, -77.4440257 43.0956394, -77.444087 43.09564)",,,,
20117469,South Main Street,primary,30 mph,False,False,12.343,"LINESTRING (-77.442011 43.095079, -77.442012 43.094968)",,NY 250,,
20117469,South Main Street,primary,30 mph,False,True,60.050000000000004,"LINESTRING (-77.442011 43.095079, -77.4420086 43.0951422, -77.442003 43.095619)",,NY 250,,
20117469,South Main Street,primary,30 mph,False,True,12.343,"LINESTRING (-77.442012 43.094968, -77.442011 43.095079)",,NY 250,,
20124408,Baumer Place,residential,30 mph,False,False,173.13500000000002,"LINESTRING (-77.442012 43.094968, -77.4421287 43.0949694, -77.4422016 43.0949706, -77.4428859 43.0949782, -77.4431162 43.0949809, -77.4435877 43.0949865, -77.4441045 43.0949925, -77.444144 43.094993)",,,,
20119964,West Church Street,primary,30 mph,False,False,8.285,"LINESTRING (-77.443915 43.098575, -77.444017 43.098577)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,True,156.885,"LINESTRING (-77.443915 43.098575, -77.4430838 43.0985661, -77.4429286 43.0985637, -77.442821 43.0985622, -77.4427051 43.0985606, -77.4424726 43.0985588, -77.4420776 43.0985531, -77.441983 43.098552)",,NY 31F,,
20124009,Perrin Street,residential,30 mph,False,True,324.357,"LINESTRING (-77.443915 43.098575, -77.4439147 43.0986581, -77.4439146 43.09868, -77.4439129 43.0991478, -77.443907 43.1008082, -77.4439043 43.1014165, -77.4439042 43.1014396, -77.443904 43.101492)",,,,
20119964,West Church Street,primary,30 mph,False,True,8.285,"LINESTRING (-77.444017 43.098577, -77.443915 43.098575)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,False,93.46199999999999,"LINESTRING (-77.444017 43.098577, -77.4440872 43.0985784, -77.4445818 43.0985881, -77.4451677 43.0985997)",,NY 31F,,
120067020,South Avenue,residential,30 mph,False,False,242.187,"LINESTRING (-77.444017 43.098577, -77.4440185 43.0984934, -77.4440186 43.0984735, -77.4440204 43.0981165, -77.444033 43.096399)",,,,
20128857,Clinton Place,residential,30 mph,False,True,165.37300000000002,"LINESTRING (-77.444033 43.096399, -77.4439778 43.0963984, -77.4421924 43.096381, -77.4421158 43.0963793, -77.4419965 43.096377)",,,,
120067020,South Avenue,residential,30 mph,False,False,85.431,"LINESTRING (-77.444033 43.096399, -77.444038 43.095711, -77.4440478 43.0956851, -77.444087 43.09564)",,,,
120067020,South Avenue,residential,30 mph,False,True,242.18699999999998,"LINESTRING (-77.444033 43.096399, -77.4440204 43.0981165, -77.4440186 43.0984735, -77.4440185 43.0984934, -77.444017 43.098577)",,,,
20120123,George Street,residential,30 mph,False,False,89.39800000000001,"LINESTRING (-77.444087 43.09564, -77.4441812 43.0956403, -77.4451106 43.0956438, -77.4451477 43.0956439, -77.445188 43.095644)",,,,
20120123,George Street,residential,30 mph,False,True,169.22899999999998,"LINESTRING (-77.444087 43.09564, -77.4440257 43.0956394, -77.4421824 43.0956212, -77.4421213 43.0956202, -77.442003 43.095619)",,,,
120067020,South Avenue,residential,30 mph,False,False,72.939,"LINESTRING (-77.444087 43.09564, -77.444125 43.095595, -77.4441298 43.0955829, -77.444135 43.09557, -77.444144 43.094993)",,,,
120067020,South Avenue,residential,30 mph,False,True,85.431,"LINESTRING (-77.444087 43.09564, -77.4440478 43.0956851, -77.444038 43.095711, -77.444033 43.096399)",,,,
20124408,Baumer Place,residential,30 mph,False,True,173.135,"LINESTRING (-77.444144 43.094993, -77.4441045 43.0949925, -77.4435877 43.0949865, -77.4431162 43.0949809, -77.4428859 43.0949782, -77.4422016 43.0949706, -77.4421287 43.0949694, -77.442012 43.094968)",,,,
120067020,South Avenue,residential,30 mph,False,True,72.93900000000001,"LINESTRING (-77.444144 43.094993, -77.444135 43.09557, -77.4441298 43.0955829, -77.444125 43.095595, -77.444087 43.09564)",,,,
20119964,West Church Street,primary,30 mph,False,False,48.223,"LINESTRING (-77.4463701 43.0986235, -77.4468584 43.0986335, -77.4469638 43.0986357)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,True,97.662,"LINESTRING (-77.4463701 43.0986235, -77.4457828 43.0986119, -77.4457297 43.0986108, -77.4451677 43.0985997)",,NY 31F,,
20124519,West Street,residential,30 mph,False,True,321.30400000000003,"LINESTRING (-77.4463701 43.0986235, -77.4463709 43.0986981, -77.4463707 43.0987276, -77.4463492 43.1014377, -77.4463494 43.1014616, -77.446349 43.101513)",,,,
20119964,West Church Street,primary,30 mph,False,False,66.056,"LINESTRING (-77.4469638 43.0986357, -77.4470671 43.0986377, -77.4477771 43.0986513)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,True,48.223,"LINESTRING (-77.4469638 43.0986357, -77.4468584 43.0986335, -77.4463701 43.0986235)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,False,43.275,"LINESTRING (-77.4477771 43.0986513, -77.4483099 43.0986618)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,True,66.056,"LINESTRING (-77.4477771 43.0986513, -77.4470671 43.0986377, -77.4469638 43.0986357)",,NY 31F,,
20136444,Woodlawn Avenue,residential,30 mph,False,True,319.66599999999994,"LINESTRING (-77.4477771 43.0986513, -77.4477761 43.0987314, -77.4477761 43.0987553, -77.447746 43.101195, -77.4477428 43.1014404, -77.4477426 43.101474, -77.447742 43.101526)",,,,
20119964,West Church Street,primary,30 mph,False,False,64.027,"LINESTRING (-77.4483099 43.0986618, -77.4490982 43.0986774)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,True,43.275,"LINESTRING (-77.4483099 43.0986618, -77.4477771 43.0986513)",,NY 31F,,
20119964,West Church Street,primary,30 mph,False,True,64.027,"LINESTRING (-77.4490982 43.0986774, -77.4483099 43.0986618)",,NY 31F,,
20141692,4th Avenue,residential,30 mph,False,True,316.767,"LINESTRING (-77.4490982 43.0986774, -77.4490971 43.0987552, -77.4490977 43.0987772, -77.4490596 43.101482, -77.449059 43.101526)",,,,
20140769,Liftbridge Lane East,residential,30 mph,False,False,203.591,"LINESTRING (-77.441912 43.102347, -77.4417982 43.1023222, -77.4416085 43.1022808, -77.4411505 43.1021077, -77.4410509 43.10207, -77.4403995 43.1018201, -77.4402578 43.1017662, -77.4399915 43.1016648, -77.439789 43.1015878, -77.439666 43.101541)",,,,
98767795,North Main Street,primary,30 mph,False,False,130.15099999999998,"LINESTRING (-77.441912 43.102347, -77.4419102 43.102444, -77.4419052 43.1028196, -77.4419042 43.102924, -77.4419 43.1031235, -77.4418979 43.1032804, -77.4418973 43.1033245, -77.4418968 43.1033627, -77.4418947 43.1035174)",,NY 250,,
"[98767795, 20120749, 674166139]","['South Main Street', 'North Main Street']",primary,30 mph,False,"[False, True]",312.9140000000001,"LINESTRING (-77.441912 43.102347, -77.4419225 43.1018952, -77.4419293 43.1013425, -77.4419337 43.10117, -77.4419363 43.1010282, -77.441941 43.1007751, -77.4419446 43.1005789, -77.4419453 43.1005425, -77.4419514 43.1002145, -77.441953 43.1001273, -77.441953 43.1000286, -77.4419531 43.0998631, -77.4419531 43.0998317, -77.4419532 43.0997646, -77.4419533 43.0995517, -77.4419533 43.0995331)",movable,NY 250,2,
20131281,Railroad Street,residential,30 mph,False,False,244.63099999999997,"LINESTRING (-77.4418947 43.1035174, -77.4417834 43.1035136, -77.4416121 43.1035129, -77.441317 43.10347, -77.4403266 43.1030549, -77.4399456 43.1028735, -77.439844 43.1028269, -77.4395843 43.1027163, -77.4392029 43.1026023)",,,,
98767795,North Main Street,primary,30 mph,False,True,130.151,"LINESTRING (-77.4418947 43.1035174, -77.4418968 43.1033627, -77.4418973 43.1033245, -77.4418979 43.1032804, -77.4419 43.1031235, -77.4419042 43.102924, -77.4419052 43.1028196, -77.4419102 43.102444, -77.441912 43.102347)",,NY 250,,
20123129,West Avenue,residential,30 mph,False,False,55.634,"LINESTRING (-77.443904 43.101492, -77.4445892 43.1014974)",,,,
"[20123129, 20113779]","['Roselawn Avenue', 'West Avenue']",residential,30 mph,False,"[False, True]",294.276,"LINESTRING (-77.443904 43.101492, -77.4437341 43.1014908, -77.443538 43.1014895, -77.4430833 43.10149, -77.4428617 43.1014894, -77.442861 43.1015121, -77.4428596 43.1015567, -77.4428524 43.1017919, -77.4428503 43.1018586, -77.4428831 43.1019099, -77.4429959 43.1019606, -77.4434242 43.102256, -77.4436168 43.1023754, -77.4437315 43.1024421, -77.4438326 43.1024861, -77.443971 43.102525, -77.444087 43.102555, -77.444227 43.102575, -77.444494 43.1025835, -77.4445315 43.1025847, -77.444573 43.102586)",,,,
20124009,Perrin Street,residential,30 mph,False,False,324.35699999999997,"LINESTRING (-77.443904 43.101492, -77.4439042 43.1014396, -77.4439043 43.1014165, -77.443907 43.1008082, -77.4439129 43.0991478, -77.4439146 43.09868, -77.4439147 43.0986581, -77.443915 43.098575)",,,,
20123129,West Avenue,residential,30 mph,False,False,113.105,"LINESTRING (-77.446349 43.101513, -77.447742 43.101526)",,,,
20123129,West Avenue,residential,30 mph,False,True,140.417,"LINESTRING (-77.446349 43.101513, -77.4455089 43.1015049, -77.4446196 43.1014976)",,,,
20124519,West Street,residential,30 mph,False,False,321.30400000000003,"LINESTRING (-77.446349 43.101513, -77.4463494 43.1014616, -77.4463492 43.1014377, -77.4463707 43.0987276, -77.4463709 43.0986981, -77.4463701 43.0986235)",,,,
20123129,West Avenue,residential,30 mph,False,False,106.925,"LINESTRING (-77.447742 43.101526, -77.449059 43.101526)",,,,
20123129,West Avenue,residential,30 mph,False,True,113.105,"LINESTRING (-77.447742 43.101526, -77.446349 43.101513)",,,,
20134874,Cole Street,residential,30 mph,False,True,121.431,"LINESTRING (-77.447742 43.101526, -77.447741 43.1015974, -77.4477402 43.1016475, -77.4477277 43.1025636, -77.447727 43.102618)",,,,
20136444,Woodlawn Avenue,residential,30 mph,False,False,319.666,"LINESTRING (-77.447742 43.101526, -77.4477426 43.101474, -77.4477428 43.1014404, -77.447746 43.101195, -77.4477761 43.0987553, -77.4477761 43.0987314, -77.4477771 43.0986513)",,,,
20123129,West Avenue,residential,30 mph,False,True,106.925,"LINESTRING (-77.449059 43.101526, -77.447742 43.101526)",,,,
20141692,4th Avenue,residential,30 mph,False,False,316.767,"LINESTRING (-77.449059 43.101526, -77.4490596 43.101482, -77.4490977 43.0987772, -77.4490971 43.0987552, -77.4490982 43.0986774)",,,,
"[98767760, 20128574, 98767759]",Parker Street,residential,30 mph,False,False,201.66699999999997,"LINESTRING (-77.438748 43.1011698, -77.4387818 43.1011264, -77.4390837 43.1007388, -77.4393663 43.1004049, -77.4394423 43.1003237, -77.4394924 43.1002702, -77.4395292 43.1001806, -77.439551 43.0995122)",yes,,1,5
"[20140769, 437702565]",Liftbridge Lane East,residential,30 mph,False,False,170.948,"LINESTRING (-77.438748 43.1011698, -77.4385568 43.1010837, -77.4380034 43.1008345, -77.437756 43.1007053, -77.4376368 43.1005492, -77.4375033 43.1003743, -77.4373048 43.1001144)",,,,
20140769,Liftbridge Lane East,residential,30 mph,False,True,85.197,"LINESTRING (-77.438748 43.1011698, -77.4394358 43.1014479, -77.439666 43.101541)",,,,
"[20140769, 437702565]",Liftbridge Lane East,residential,30 mph,False,True,170.94799999999998,"LINESTRING (-77.4373048 43.1001144, -77.4375033 43.1003743, -77.4376368 43.1005492, -77.437756 43.1007053, -77.4380034 43.1008345, -77.4385568 43.1010837, -77.438748 43.1011698)",,,,
295865788,North Water Street,residential,,False,True,19.23,"LINESTRING (-77.439276 43.1024378, -77.4392029 43.1026023)",,,,
20133832,Orchard Street,residential,30 mph,False,True,229.892,"LINESTRING (-77.4391829 43.0960456, -77.439816 43.096093, -77.4418538 43.0962438, -77.4419039 43.0962468, -77.4419998 43.096254)",,,,
20111709,Packetts Grove,residential,,False,True,186.084,"LINESTRING (-77.4448878 43.0999208, -77.4448877 43.1002285, -77.4448877 43.1003965, -77.4447506 43.1004401, -77.4446516 43.1005139, -77.4446235 43.100648, -77.4446243 43.1012586, -77.4446216 43.1014435, -77.4446196 43.1014976)",,,,
20123129,West Avenue,residential,30 mph,False,False,2.468,"LINESTRING (-77.4445892 43.1014974, -77.4446196 43.1014976)",,,,
20123129,West Avenue,residential,30 mph,False,True,55.634,"LINESTRING (-77.4445892 43.1014974, -77.443904 43.101492)",,,,
20140805,Beardsley Street,residential,30 mph,False,True,121.054,"LINESTRING (-77.4445892 43.1014974, -77.4445888 43.1015711, -77.4445888 43.1015982, -77.444573 43.102586)",,,,
