osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,bridge
"[1083767901, 1083767902]",Northwest Parkway,tertiary,True,False,85.645,"LINESTRING (-97.543081 32.898747, -97.5431305 32.8988045, -97.543224 32.898913, -97.5434217 32.8990817, -97.5434792 32.8991308, -97.5434963 32.8991454, -97.5435215 32.8991669, -97.5437023 32.8993108)",,"['3', '2']",,
220557104,Northwest Parkway,secondary,True,False,30.313,"LINESTRING (-97.5441922 32.8996865, -97.5444375 32.8998651)",FM 730,2,,
10061382,Boyd Road,secondary,False,False,29.017,"LINESTRING (-97.5441922 32.8996865, -97.5441557 32.8997333, -97.5440219 32.8999048)",FM 730,2,40 mph,
405573462,,secondary,False,False,83.80300000000001,"LINESTRING (-97.5441922 32.8996865, -97.5442599 32.8996206, -97.5446985 32.8991938, -97.5447786 32.8991159)",,,40 mph,
10031171,,motorway_link,True,False,179.74200000000002,"LINESTRING (-97.545578 32.900492, -97.5458373 32.9005087, -97.5471183 32.9007878, -97.547458 32.9008192)",,,,
10031803,,motorway_link,True,False,171.113,"LINESTRING (-97.542391 32.897323, -97.542453 32.897495, -97.542588 32.897792, -97.542862 32.898359, -97.543081 32.898747)",,,,
"[61957316, 155815462, 155815437, 944133171, 347773565]","['Jacksboro Highway', 'Northwest Parkway']",motorway,True,False,631.0470000000001,"LINESTRING (-97.542391 32.897323, -97.542476 32.897478, -97.542629 32.897716, -97.54297 32.898164, -97.543279 32.898514, -97.543486 32.898726, -97.5436515 32.8988755, -97.5438757 32.8990648, -97.5442242 32.8993462, -97.544347 32.8994353, -97.5446116 32.8996274, -97.5449005 32.8997972, -97.545375 32.900064, -97.545677 32.900221, -97.5465679 32.900553, -97.547458 32.9008192)",TX 199,2,,yes
10034102,,motorway_link,True,False,301.672,"LINESTRING (-97.543769 32.898251, -97.5434442 32.8980755, -97.5430553 32.8976904, -97.5428579 32.8974355, -97.542669 32.8971791, -97.5424464 32.8967535, -97.5422706 32.8963057, -97.5421027 32.8959942)",,,,
220557095,Northwest Parkway,tertiary,True,False,211.493,"LINESTRING (-97.543769 32.898251, -97.5437058 32.8981839, -97.5436097 32.8980819, -97.5435489 32.8980067, -97.543487 32.897933, -97.5432207 32.8975396, -97.5430576 32.8972986, -97.543005 32.897221, -97.542619 32.896616)",,,,
944133172,Jacksboro Highway,motorway,True,False,264.87199999999996,"LINESTRING (-97.541495 32.895065, -97.541761 32.895818, -97.5421219 32.896776, -97.542391 32.897323)",TX 199,3,,
10035387,,motorway_link,True,False,216.088,"LINESTRING (-97.5405546 32.8932929, -97.5408442 32.8937602, -97.5411594 32.8943019, -97.5412519 32.8944911, -97.541495 32.895065)",,,,
10043312,Northwest Parkway,tertiary,True,False,546.232,"LINESTRING (-97.5405546 32.8932929, -97.5407463 32.8938379, -97.5409813 32.8945141, -97.541081 32.894801, -97.5412786 32.8953506, -97.5414855 32.895926, -97.5415326 32.8960569, -97.5416486 32.8963796, -97.5417072 32.8965426, -97.5417964 32.8967905, -97.5418298 32.8968629, -97.5419238 32.8970664, -97.541976 32.8971783, -97.5420941 32.8974312, -97.542244 32.897669, -97.5424195 32.897937)",,,,
10040493,Boyd Court,residential,False,False,234.85600000000002,"LINESTRING (-97.5436285 32.9006595, -97.5433706 32.9005951, -97.5433409 32.9005695, -97.5432965 32.9005313, -97.5430941 32.9002466, -97.5430256 32.9001503, -97.5426527 32.8996983, -97.5426197 32.8996465, -97.5425233 32.8994953, -97.5424514 32.8993439, -97.5424027 32.8991734, -97.5423776 32.8989394)",,,,
"[765330212, 765330213]",Boyd Road,secondary,False,True,47.547000000000004,"LINESTRING (-97.5436285 32.9006595, -97.543675 32.9005066, -97.5437248 32.9003841, -97.5437556 32.9003083, -97.5437852 32.9002534)",FM 730,2,40 mph,
10040493,Boyd Court,residential,False,False,111.83500000000001,"LINESTRING (-97.5423776 32.8989394, -97.5423825 32.8983722, -97.5423837 32.8982262, -97.5423878 32.8980427, -97.5424195 32.897937)",,,,
10040493,Boyd Court,residential,False,True,234.856,"LINESTRING (-97.5423776 32.8989394, -97.5424027 32.8991734, -97.5424514 32.8993439, -97.5425233 32.8994953, -97.5426197 32.8996465, -97.5426527 32.8996983, -97.5430256 32.9001503, -97.5430941 32.9002466, -97.5432965 32.9005313, -97.5433409 32.9005695, -97.5433706 32.9005951, -97.5436285 32.9006595)",,,,
10042811,Inwood Road,residential,False,False,297.23600000000005,"LINESTRING (-97.5423776 32.8989394, -97.541509 32.898941, -97.541389 32.898972, -97.541311 32.899015, -97.541207 32.899046, -97.540576 32.899045, -97.54044 32.89902, -97.540398 32.899036, -97.540325 32.899119, -97.540294 32.899171, -97.540237 32.899327, -97.540143 32.899499, -97.5399514 32.8999387)",,,,
10042811,Inwood Road,residential,False,True,297.236,"LINESTRING (-97.5399514 32.8999387, -97.540143 32.899499, -97.540237 32.899327, -97.540294 32.899171, -97.540325 32.899119, -97.540398 32.899036, -97.54044 32.89902, -97.540576 32.899045, -97.541207 32.899046, -97.541311 32.899015, -97.541389 32.898972, -97.541509 32.898941, -97.5423776 32.8989394)",,,,
10061573,Roe Street,residential,False,True,198.404,"LINESTRING (-97.542619 32.896616, -97.5432155 32.8966214, -97.5436247 32.8966251, -97.5444069 32.8966323, -97.5447439 32.8966354)",,,,
220557095,Northwest Parkway,tertiary,True,False,50.892,"LINESTRING (-97.5441386 32.8985874, -97.543769 32.898251)",,,,
"[10065742, 10060446]","['Bank Street', 'Industrial Avenue']",residential,False,"[False, True]",137.41,"LINESTRING (-97.5441386 32.8985874, -97.5442187 32.8984866, -97.5442287 32.8981032, -97.5442729 32.8979, -97.5445855 32.8978885, -97.544897 32.897877)",,,,
10074311,Speer Street,residential,False,False,11.397,"LINESTRING (-97.5447786 32.8991159, -97.544872 32.8990499)",,,,
220557095,Northwest Parkway,tertiary,True,False,83.808,"LINESTRING (-97.5447786 32.8991159, -97.5441386 32.8985874)",,,,
405573462,,secondary,False,True,83.803,"LINESTRING (-97.5447786 32.8991159, -97.5446985 32.8991938, -97.5442599 32.8996206, -97.5441922 32.8996865)",,,40 mph,
10074311,Speer Street,residential,False,True,11.397,"LINESTRING (-97.544872 32.8990499, -97.5447786 32.8991159)",,,,
10060445,Central Drive,residential,False,False,130.442,"LINESTRING (-97.544872 32.8990499, -97.5448736 32.8989851, -97.5448802 32.898703, -97.5448906 32.8982567, -97.544897 32.897877)",,,,
"[10020712, 10074311]","['Speer Avenue', 'Speer Street']",residential,False,False,345.948,"LINESTRING (-97.544872 32.8990499, -97.5449574 32.8990501, -97.5455008 32.8990519, -97.5456923 32.8990525, -97.545996 32.899056, -97.5461686 32.899058, -97.5462333 32.8990582, -97.5464022 32.8990587, -97.5468262 32.8990599, -97.546922 32.8990479, -97.5469798 32.8990121, -97.5470102 32.8989643, -97.547014 32.8987605, -97.5470216 32.8986968, -97.5470775 32.8986419, -97.5471553 32.8985989, -97.5472748 32.8985774, -97.5479557 32.8985821, -97.5481681 32.8985463)",,,,
10060445,Central Drive,residential,False,False,139.277,"LINESTRING (-97.544897 32.897877, -97.5448607 32.8976637, -97.5448164 32.8975312, -97.5448115 32.8974618, -97.5447996 32.8972948, -97.5448 32.8969788, -97.5447726 32.8968114, -97.5447628 32.8967412, -97.5447439 32.8966354)",,,,
10060445,Central Drive,residential,False,True,130.442,"LINESTRING (-97.544897 32.897877, -97.5448906 32.8982567, -97.5448802 32.898703, -97.5448736 32.8989851, -97.544872 32.8990499)",,,,
"[10060446, 10065742]","['Bank Street', 'Industrial Avenue']",residential,False,"[False, True]",137.41,"LINESTRING (-97.544897 32.897877, -97.5445855 32.8978885, -97.5442729 32.8979, -97.5442287 32.8981032, -97.5442187 32.8984866, -97.5441386 32.8985874)",,,,
"[10021418, 10065742]",Industrial Avenue,residential,False,True,264.49999999999994,"LINESTRING (-97.544897 32.897877, -97.5454342 32.8978798, -97.5458032 32.8978818, -97.5459827 32.8978827, -97.5462931 32.8978818, -97.5463247 32.8978817, -97.5468851 32.8978868, -97.5469211 32.8978871, -97.5470434 32.8978853, -97.5473884 32.8978804, -97.547531 32.8978783, -97.5477259 32.8978451)",,,,
10060445,Central Drive,residential,False,False,209.383,"LINESTRING (-97.5447439 32.8966354, -97.544721 32.8961298, -97.5447187 32.8960135, -97.5447121 32.8956772, -97.5447095 32.8955475, -97.5447295 32.894753)",,,,
10060445,Central Drive,residential,False,True,139.277,"LINESTRING (-97.5447439 32.8966354, -97.5447628 32.8967412, -97.5447726 32.8968114, -97.5448 32.8969788, -97.5447996 32.8972948, -97.5448115 32.8974618, -97.5448164 32.8975312, -97.5448607 32.8976637, -97.544897 32.897877)",,,,
10061573,Roe Street,residential,False,False,198.404,"LINESTRING (-97.5447439 32.8966354, -97.5444069 32.8966323, -97.5436247 32.8966251, -97.5432155 32.8966214, -97.542619 32.896616)",,,,
"[10023451, 10061573]",Roe Street,residential,False,True,223.882,"LINESTRING (-97.5447439 32.8966354, -97.545428 32.896659, -97.5456267 32.8966597, -97.5459661 32.8966608, -97.5471407 32.8966308)",,,,
10060445,Central Drive,residential,False,True,209.383,"LINESTRING (-97.5447295 32.894753, -97.5447095 32.8955475, -97.5447121 32.8956772, -97.5447187 32.8960135, -97.544721 32.8961298, -97.5447439 32.8966354)",,,,
"[10071854, 10020879]",Locust Street,residential,False,False,137.429,"LINESTRING (-97.5447295 32.894753, -97.5455214 32.8947618, -97.5457034 32.8947602, -97.5458153 32.8947347, -97.5459642 32.8946845, -97.5461631 32.8946026)",,,,
61957315,,motorway_link,True,False,154.26,"LINESTRING (-97.5472706 32.900546, -97.546925 32.9003594, -97.5462075 32.8999946, -97.5458992 32.8997772)",,,,
"[10042241, 155815461, 962823371, 155815453, 347773566]","['Jacksboro Highway', 'Northwest Parkway']",motorway,True,False,733.352,"LINESTRING (-97.5472706 32.900546, -97.5466368 32.9003622, -97.5462403 32.9002296, -97.5458668 32.9000748, -97.5453229 32.8998122, -97.5447999 32.8994865, -97.5444257 32.8992262, -97.5443459 32.8991707, -97.5439991 32.898914, -97.5436322 32.8985768, -97.54338 32.8983169, -97.5431998 32.8980903, -97.542758 32.897489, -97.54247 32.896971, -97.5423123 32.8966019, -97.5421027 32.8959942)",TX 199,2,,yes
966749752,Jacksboro Highway,motorway,True,False,147.406,"LINESTRING (-97.5421027 32.8959942, -97.5417933 32.8951004, -97.5416497 32.8947244)",TX 199,3,,
10027023,Northwest Parkway,tertiary,True,False,61.951,"LINESTRING (-97.5437023 32.8993108, -97.5437845 32.8993763, -97.5439465 32.899503, -97.5441415 32.8996486, -97.5441922 32.8996865)",,2,,
823576912,,secondary_link,True,False,119.894,"LINESTRING (-97.5437023 32.8993108, -97.5437598 32.8993984, -97.5439288 32.8995324, -97.5439744 32.8995662, -97.5439945 32.8996146, -97.5439972 32.8996664, -97.5439838 32.8997554, -97.5439516 32.8998274, -97.5438952 32.8998961, -97.5438194 32.8999876, -97.5437852 32.9002534)",,,,
220557104,Northwest Parkway,secondary,True,False,127.65299999999999,"LINESTRING (-97.5444375 32.8998651, -97.5445083 32.8999166, -97.54466 32.900027, -97.5447952 32.9000983, -97.5450382 32.9002265, -97.545115 32.900267, -97.545526 32.900474, -97.545578 32.900492)",FM 730,2,,
"[720246390, 765330210, 765330212, 10061382]",Boyd Road,secondary,False,False,44.70100000000001,"LINESTRING (-97.5440219 32.8999048, -97.5439972 32.8999364, -97.5439443 32.9000042, -97.5439093 32.9000534, -97.5438457 32.9001427, -97.5437954 32.9002345, -97.5437852 32.9002534)",FM 730,2,40 mph,
10061382,Boyd Road,secondary,False,True,29.017,"LINESTRING (-97.5440219 32.8999048, -97.5441557 32.8997333, -97.5441922 32.8996865)",FM 730,2,40 mph,
823576911,,secondary_link,True,False,39.728,"LINESTRING (-97.5440219 32.8999048, -97.5441796 32.8998612, -97.5442828 32.8998511, -97.5444375 32.8998651)",,,,
"[765330212, 765330213]",Boyd Road,secondary,False,False,47.547,"LINESTRING (-97.5437852 32.9002534, -97.5437556 32.9003083, -97.5437248 32.9003841, -97.543675 32.9005066, -97.5436285 32.9006595)",FM 730,2,40 mph,
"[10061382, 765330210, 765330212, 720246390]",Boyd Road,secondary,False,True,44.701,"LINESTRING (-97.5437852 32.9002534, -97.5437954 32.9002345, -97.5438457 32.9001427, -97.5439093 32.9000534, -97.5439443 32.9000042, -97.5439972 32.8999364, -97.5440219 32.8999048)",FM 730,2,40 mph,
