osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref,bridge
"[1066410248, 646368833, 359947194]",True,"['3', '2']",primary,False,118.809,"LINESTRING (-105.0800831 39.8019772, -105.0801764 39.8020017, -105.0802329 39.8020108, -105.0803121 39.8020171, -105.080393 39.8020204, -105.0804104 39.8020216, -105.0808865 39.8020237, -105.0809754 39.8020241, -105.0811172 39.8020247, -105.0812419 39.802025, -105.0814667 39.8020264)",Ralston Road,35 mph,,
17071468,False,,residential,True,201.87399999999997,"LINESTRING (-105.0826161 39.8019895, -105.0826148 39.8018953, -105.0826158 39.8017857, -105.0826154 39.8015333, -105.0826153 39.8014467, -105.0826147 39.8011016, -105.0826139 39.8005926, -105.082613 39.8002488, -105.0826133 39.800174)",Yukon Street,25 mph,,
646368826,True,2,primary,False,99.268,"LINESTRING (-105.0826161 39.8019895, -105.0825631 39.8019669, -105.0825175 39.8019517, -105.0824603 39.8019457, -105.0820407 39.8019419, -105.081561 39.8019377, -105.0814664 39.8019368)",Ralston Road,35 mph,,
"[1207922715, 671210867]",False,4,primary,False,99.80699999999999,"LINESTRING (-105.0826161 39.8019895, -105.0831047 39.8019897, -105.0831906 39.8019897, -105.0835942 39.8019916, -105.0837601 39.8019933, -105.0837844 39.8019935)",Ralston Road,35 mph,,
17073680,False,,residential,True,201.322,"LINESTRING (-105.0837844 39.8019935, -105.0837839 39.8019042, -105.0837754 39.8002572, -105.0837734 39.800183)",Yarrow Street,25 mph,,
"[1207922712, 1207922713, 1016563746]",False,4,primary,False,98.363,"LINESTRING (-105.0837844 39.8019935, -105.0840113 39.8019943, -105.0843431 39.8019969, -105.0844069 39.8019976, -105.0847998 39.8019985, -105.0849358 39.801999)",Ralston Road,35 mph,,
"[1207922715, 671210867]",False,4,primary,True,99.807,"LINESTRING (-105.0837844 39.8019935, -105.0837601 39.8019933, -105.0835942 39.8019916, -105.0831906 39.8019897, -105.0831047 39.8019897, -105.0826161 39.8019895)",Ralston Road,35 mph,,
596416777,False,,residential,True,200.952,"LINESTRING (-105.0849358 39.801999, -105.0849341 39.8016608, -105.0849302 39.8002629, -105.0849303 39.8001918)",Zephyr Street,25 mph,,
1016563745,False,4,primary,False,102.76299999999999,"LINESTRING (-105.0849358 39.801999, -105.0855004 39.802002, -105.0855321 39.8020022, -105.086052 39.802005, -105.0861387 39.8020052)",Ralston Road,35 mph,,
"[1207922712, 1207922713, 1016563746]",False,4,primary,True,98.363,"LINESTRING (-105.0849358 39.801999, -105.0847998 39.8019985, -105.0844069 39.8019976, -105.0843431 39.8019969, -105.0840113 39.8019943, -105.0837844 39.8019935)",Ralston Road,35 mph,,
17082468,False,,residential,True,201.214,"LINESTRING (-105.0861387 39.8020052, -105.0861393 39.8019107, -105.0861227 39.8002605, -105.0861223 39.8001957)",Allison Street,30 mph,,
1016560708,False,,residential,False,86.824,"LINESTRING (-105.0861387 39.8020052, -105.0861364 39.8020913, -105.0861307 39.8021996, -105.0861304 39.8023518, -105.086132 39.8024783, -105.0861327 39.8025254, -105.0861342 39.802626, -105.0861351 39.8027859)",Allison Street,25 mph,,
1016563745,False,4,primary,True,102.763,"LINESTRING (-105.0861387 39.8020052, -105.086052 39.802005, -105.0855321 39.8020022, -105.0855004 39.802002, -105.0849358 39.801999)",Ralston Road,35 mph,,
1093950540,False,,residential,False,95.928,"LINESTRING (-105.0861179 39.799333, -105.0861219 39.8001302, -105.0861223 39.8001957)",Allison Street,25 mph,,
17070115,False,,residential,False,26.815,"LINESTRING (-105.0792798 39.8039462, -105.0792734 39.8037051)",Vance Street,25 mph,,
"[17070115, 17077357, 17080238]",False,,residential,True,311.12100000000004,"LINESTRING (-105.0792798 39.8039462, -105.079285 39.8048803, -105.0787247 39.8048835, -105.0781786 39.804864, -105.0779347 39.804485, -105.0776492 39.8040575, -105.077613 39.8039509)","['Secrest Drive', 'West 60th Avenue', 'Vance Street']",25 mph,,
17088090,False,,residential,True,142.386,"LINESTRING (-105.0792798 39.8039462, -105.0787087 39.8039478, -105.0779279 39.80395, -105.077613 39.8039509)",West 59th Avenue,25 mph,,
17070115,False,,residential,True,26.815,"LINESTRING (-105.0792734 39.8037051, -105.0792798 39.8039462)",Vance Street,25 mph,,
17070115,False,,residential,False,94.22,"LINESTRING (-105.0792734 39.8037051, -105.0792702 39.8034367, -105.0792682 39.803276, -105.0792632 39.8028578)",Vance Street,25 mph,,
17088082,False,,residential,False,185.94299999999998,"LINESTRING (-105.0792734 39.8037051, -105.0807847 39.8037133, -105.0813766 39.8037156, -105.08145 39.8037174)",West 59th Avenue,25 mph,,
17070115,False,,residential,False,97.72500000000001,"LINESTRING (-105.0792632 39.8028578, -105.0792548 39.8023077, -105.0792547 39.8022996, -105.0792543 39.8022761, -105.0792512 39.8021103, -105.0792498 39.801979)",Vance Street,25 mph,,
17070115,False,,residential,True,94.22,"LINESTRING (-105.0792632 39.8028578, -105.0792682 39.803276, -105.0792702 39.8034367, -105.0792734 39.8037051)",Vance Street,25 mph,,
17074420,False,,residential,False,186.655,"LINESTRING (-105.0792632 39.8028578, -105.0807862 39.8028496, -105.0813721 39.8028645, -105.0814478 39.8028664)",Robinson Way,25 mph,,
"[17070120, 646140577]",False,,tertiary,False,228.956,"LINESTRING (-105.0791041 39.7962867, -105.0790972 39.7968527, -105.0791096 39.7975858, -105.079112 39.7977071, -105.079117 39.7982443, -105.0791198 39.7983456)",Vance Street,,,
562457024,False,3,tertiary,False,204.914,"LINESTRING (-105.0791041 39.7962867, -105.0798131 39.7962858, -105.0805183 39.7962843, -105.0810904 39.7962836, -105.0813476 39.7962833, -105.0815026 39.7962831)",West 55th Avenue,25 mph,,
182951230,False,2,tertiary,True,75.31200000000001,"LINESTRING (-105.0791214 39.7994755, -105.079025 39.7994894, -105.0783597 39.799576, -105.0782529 39.7995916)",Grandview Avenue,,,
322415163,False,,tertiary,True,125.64999999999999,"LINESTRING (-105.0791214 39.7994755, -105.0791217 39.7994106, -105.079119 39.7993454, -105.079116 39.7992888, -105.0791198 39.7983456)",Vance Street,,,
"[17075059, 322415203]",False,2,"['tertiary', 'residential']",False,172.904,"LINESTRING (-105.0791214 39.7994755, -105.079265 39.7994553, -105.079982 39.7993586, -105.0801106 39.7993431, -105.080111 39.7994112, -105.0801099 39.7996647, -105.0801096 39.7997947, -105.080109 39.8000715, -105.0801089 39.8001266)","['Grandview Avenue', 'Webster Street']",25 mph,,
44547210,False,,residential,True,119.988,"LINESTRING (-105.081451 39.8048637, -105.0813812 39.8048766, -105.0807736 39.8048805, -105.0800484 39.8048769)",West 60th Avenue,25 mph,,
"[1093908660, 44547205, 1190085295]",False,2,tertiary,"[False, True]",120.63199999999999,"LINESTRING (-105.081451 39.8048637, -105.0814505 39.8048036, -105.0814576 39.8044408, -105.0814528 39.8041189, -105.0814494 39.8037789)",Olde Wadsworth Boulevard,30 mph,,yes
17071468,False,,residential,False,125.51899999999999,"LINESTRING (-105.0826072 39.7990452, -105.0826075 39.7991529, -105.0826092 39.7995164, -105.0826106 39.7997298, -105.0826111 39.7998157, -105.0826133 39.800174)",Yukon Street,25 mph,,
"[702554553, 785469113]",False,2,tertiary,True,132.438,"LINESTRING (-105.0826072 39.7990452, -105.0820433 39.7990996, -105.081587 39.7991439, -105.0814747 39.7991545, -105.0814733 39.79906, -105.0814732 39.7988404)","['Grandview Avenue', 'Olde Wadsworth Boulevard']","['20 mph', '25 mph']",,
"[322415184, 702554555]",False,2,tertiary,False,135.02399999999997,"LINESTRING (-105.0826072 39.7990452, -105.0828165 39.7990094, -105.082964 39.7989455, -105.0829963 39.7989181, -105.0830713 39.7988548, -105.0831436 39.7987154, -105.0831797 39.7986308, -105.0831971 39.7985901, -105.0833044 39.7984964, -105.0834559 39.7984129, -105.0836168 39.7983563, -105.0837603 39.7983439)",Grandview Avenue,25 mph,,
17071468,False,,residential,False,201.874,"LINESTRING (-105.0826133 39.800174, -105.082613 39.8002488, -105.0826139 39.8005926, -105.0826147 39.8011016, -105.0826153 39.8014467, -105.0826154 39.8015333, -105.0826158 39.8017857, -105.0826148 39.8018953, -105.0826161 39.8019895)",Yukon Street,25 mph,,
17071468,False,,residential,True,125.51899999999999,"LINESTRING (-105.0826133 39.800174, -105.0826111 39.7998157, -105.0826106 39.7997298, -105.0826092 39.7995164, -105.0826075 39.7991529, -105.0826072 39.7990452)",Yukon Street,25 mph,,
307660533,False,2,tertiary,False,99.113,"LINESTRING (-105.0826133 39.800174, -105.083198 39.8001806, -105.0837734 39.800183)",West 57th Avenue,30 mph,,
"[17085979, 307660533]",False,2,tertiary,True,214.2,"LINESTRING (-105.0826133 39.800174, -105.0820399 39.8001717, -105.0815784 39.8001595, -105.0815503 39.8001598, -105.081468 39.8001519, -105.081353 39.8001362, -105.0813438 39.8001348, -105.0810551 39.8001329, -105.0808333 39.8001314, -105.080209 39.8001273, -105.0801089 39.8001266)",West 57th Avenue,"['25 mph', '30 mph']",,
322415184,False,2,tertiary,False,99.519,"LINESTRING (-105.0837603 39.7983439, -105.0849251 39.7983559)",Grandview Avenue,,,
17073680,False,,residential,False,204.51,"LINESTRING (-105.0837603 39.7983439, -105.0837607 39.7987858, -105.0837616 39.7997436, -105.0837734 39.800183)",Yarrow Street,25 mph,,
"[322415184, 702554555]",False,2,tertiary,True,135.02400000000003,"LINESTRING (-105.0837603 39.7983439, -105.0836168 39.7983563, -105.0834559 39.7984129, -105.0833044 39.7984964, -105.0831971 39.7985901, -105.0831797 39.7986308, -105.0831436 39.7987154, -105.0830713 39.7988548, -105.0829963 39.7989181, -105.082964 39.7989455, -105.0828165 39.7990094, -105.0826072 39.7990452)",Grandview Avenue,25 mph,,
17073680,False,,residential,False,201.322,"LINESTRING (-105.0837734 39.800183, -105.0837754 39.8002572, -105.0837839 39.8019042, -105.0837844 39.8019935)",Yarrow Street,25 mph,,
17073680,False,,residential,True,204.51,"LINESTRING (-105.0837734 39.800183, -105.0837616 39.7997436, -105.0837607 39.7987858, -105.0837603 39.7983439)",Yarrow Street,25 mph,,
307660533,False,2,tertiary,False,98.838,"LINESTRING (-105.0837734 39.800183, -105.0843574 39.8001861, -105.0849303 39.8001918)",West 57th Avenue,30 mph,,
307660533,False,2,tertiary,True,99.113,"LINESTRING (-105.0837734 39.800183, -105.083198 39.8001806, -105.0826133 39.800174)",West 57th Avenue,30 mph,,
39723223,False,,residential,False,222.972,"LINESTRING (-105.0814477 39.8027652, -105.0815309 39.802765, -105.0834232 39.8027605, -105.0835468 39.8027796, -105.0836497 39.8028628, -105.0838157 39.8029187, -105.0839897 39.8029472)",Robinson Way,25 mph,,
"[48986694, 646368838]",False,2,tertiary,False,82.175,"LINESTRING (-105.0814477 39.8027652, -105.0814492 39.8026017, -105.0814508 39.8024193, -105.0814514 39.8023606, -105.0814647 39.8020936, -105.0814667 39.8020264)",Olde Wadsworth Boulevard,30 mph,,
"[1190085294, 646368838]",False,2,tertiary,"[False, True]",11.256,"LINESTRING (-105.0814477 39.8027652, -105.0814463 39.8028148, -105.0814478 39.8028664)",Olde Wadsworth Boulevard,30 mph,,
17084555,False,,residential,False,93.808,"LINESTRING (-105.0839897 39.8029472, -105.0839872 39.8037484, -105.083985 39.8037908)",Van Voorhis Way,25 mph,,
39723223,False,,residential,False,187.678,"LINESTRING (-105.0839897 39.8029472, -105.0841075 39.8029329, -105.0842162 39.8029034, -105.0844015 39.8028113, -105.0845674 39.8027712, -105.0860485 39.8027851, -105.0861351 39.8027859)",Robinson Way,25 mph,,
39723223,False,,residential,True,222.97199999999998,"LINESTRING (-105.0839897 39.8029472, -105.0838157 39.8029187, -105.0836497 39.8028628, -105.0835468 39.8027796, -105.0834232 39.8027605, -105.0815309 39.802765, -105.0814477 39.8027652)",Robinson Way,25 mph,,
39723223,False,,residential,True,187.67800000000003,"LINESTRING (-105.0861351 39.8027859, -105.0860485 39.8027851, -105.0845674 39.8027712, -105.0844015 39.8028113, -105.0842162 39.8029034, -105.0841075 39.8029329, -105.0839897 39.8029472)",Robinson Way,25 mph,,
"[1016560708, 366134694]",False,,residential,False,111.029,"LINESTRING (-105.0861351 39.8027859, -105.0861387 39.8034287, -105.0861404 39.8037259, -105.0861407 39.8037844)",Allison Street,25 mph,,
1016560708,False,,residential,True,86.82399999999998,"LINESTRING (-105.0861351 39.8027859, -105.0861342 39.802626, -105.0861327 39.8025254, -105.086132 39.8024783, -105.0861304 39.8023518, -105.0861307 39.8021996, -105.0861364 39.8020913, -105.0861387 39.8020052)",Allison Street,25 mph,,
44547210,False,,residential,True,34.281,"LINESTRING (-105.0800484 39.8048769, -105.0796471 39.8048787)",West 60th Avenue,25 mph,,
44547210,False,,residential,False,119.988,"LINESTRING (-105.0800484 39.8048769, -105.0807736 39.8048805, -105.0813812 39.8048766, -105.081451 39.8048637)",West 60th Avenue,25 mph,,
17075059,False,,residential,False,110.61,"LINESTRING (-105.0801089 39.8001266, -105.080107 39.8002087, -105.0801036 39.800574, -105.0801029 39.8006318, -105.080105 39.8010609, -105.0801037 39.8011213)",Webster Street,25 mph,,
"[322415203, 17075059]",False,2,"['residential', 'tertiary']",True,172.904,"LINESTRING (-105.0801089 39.8001266, -105.080109 39.8000715, -105.0801096 39.7997947, -105.0801099 39.7996647, -105.080111 39.7994112, -105.0801106 39.7993431, -105.079982 39.7993586, -105.079265 39.7994553, -105.0791214 39.7994755)","['Grandview Avenue', 'Webster Street']",25 mph,,
"[17085979, 307660533]",False,2,tertiary,False,214.2,"LINESTRING (-105.0801089 39.8001266, -105.080209 39.8001273, -105.0808333 39.8001314, -105.0810551 39.8001329, -105.0813438 39.8001348, -105.081353 39.8001362, -105.081468 39.8001519, -105.0815503 39.8001598, -105.0815784 39.8001595, -105.0820399 39.8001717, -105.0826133 39.800174)",West 57th Avenue,"['25 mph', '30 mph']",,
17085979,False,2,tertiary,True,158.03600000000003,"LINESTRING (-105.0801089 39.8001266, -105.0799997 39.8001263, -105.0793469 39.8001276, -105.0793255 39.8001276, -105.0789565 39.8001281, -105.0787689 39.8001283, -105.0783827 39.8001293, -105.078259 39.800129)",West 57th Avenue,25 mph,,
17075059,False,,residential,False,95.27799999999999,"LINESTRING (-105.0801037 39.8011213, -105.0801017 39.8011918, -105.0801014 39.8018717, -105.0800831 39.8019772)",Webster Street,25 mph,,
17075059,False,,residential,True,110.61,"LINESTRING (-105.0801037 39.8011213, -105.080105 39.8010609, -105.0801029 39.8006318, -105.0801036 39.800574, -105.080107 39.8002087, -105.0801089 39.8001266)",Webster Street,25 mph,,
17085689,False,,residential,False,115.35,"LINESTRING (-105.0801037 39.8011213, -105.0802027 39.8011224, -105.0807682 39.8011251, -105.081341 39.8011309, -105.0814539 39.8011318)",Grant Place,25 mph,,
17085689,False,,residential,True,155.122,"LINESTRING (-105.0801037 39.8011213, -105.0800173 39.8011227, -105.0798614 39.8011258, -105.0796353 39.8011252, -105.079526 39.8011266, -105.079488 39.8011265, -105.079302 39.8011269, -105.0792447 39.8011267, -105.0787627 39.8011272, -105.078733 39.8011281, -105.078381 39.8011238, -105.0782881 39.8011265)",Grant Place,25 mph,,
39723221,False,,residential,False,143.045,"LINESTRING (-105.0823105 39.803786, -105.083985 39.8037908)",West 59th Avenue,25 mph,,
17075754,False,,residential,False,40.92,"LINESTRING (-105.0823105 39.803786, -105.0823105 39.8038475, -105.0823132 39.804154)",Yukon Court,25 mph,,
39723221,False,,residential,True,73.564,"LINESTRING (-105.0823105 39.803786, -105.0815245 39.8037795, -105.0814494 39.8037789)",West 59th Avenue,25 mph,,
17075754,False,,residential,True,40.92,"LINESTRING (-105.0823132 39.804154, -105.0823105 39.8038475, -105.0823105 39.803786)",Yukon Court,25 mph,,
17080387,False,,residential,False,247.32,"LINESTRING (-105.0771288 39.7997557, -105.077128 39.7998294, -105.0771283 39.8000764, -105.0771278 39.8004525, -105.0771277 39.8004731, -105.0771275 39.8006137, -105.0771262 39.8015312, -105.077125 39.8018391, -105.0771255 39.8019799)",Teller Street,25 mph,,
182951230,False,2,tertiary,False,97.749,"LINESTRING (-105.0771288 39.7997557, -105.077188 39.7997471, -105.0776858 39.7996744, -105.0781706 39.7996036, -105.0782529 39.7995916)",Grandview Avenue,,,
"[182951218, 307660246, 182951230]",False,2,tertiary,True,132.495,"LINESTRING (-105.0771288 39.7997557, -105.0768078 39.799814, -105.0761662 39.7998975, -105.0756003 39.7999521)",Grandview Avenue,,,yes
17078509,False,2,tertiary,False,59.760000000000005,"LINESTRING (-105.0782529 39.7995916, -105.0782539 39.7996813, -105.0782567 39.7999254, -105.0782581 39.800046, -105.078259 39.800129)",Upham Street,25 mph,,
182951230,False,2,tertiary,False,75.31200000000001,"LINESTRING (-105.0782529 39.7995916, -105.0783597 39.799576, -105.079025 39.7994894, -105.0791214 39.7994755)",Grandview Avenue,,,
182951230,False,2,tertiary,True,97.74900000000001,"LINESTRING (-105.0782529 39.7995916, -105.0781706 39.7996036, -105.0776858 39.7996744, -105.077188 39.7997471, -105.0771288 39.7997557)",Grandview Avenue,,,
322415184,False,2,tertiary,False,55.463,"LINESTRING (-105.0849251 39.7983559, -105.0855743 39.7983579)",Grandview Avenue,,,
322415184,False,2,tertiary,True,99.519,"LINESTRING (-105.0849251 39.7983559, -105.0837603 39.7983439)",Grandview Avenue,,,
322415184,False,2,tertiary,True,55.463,"LINESTRING (-105.0855743 39.7983579, -105.0849251 39.7983559)",Grandview Avenue,,,
1178023212,False,,tertiary,True,64.62,"LINESTRING (-105.0855743 39.7983579, -105.0855747 39.7982834, -105.0855749 39.7981977, -105.0855764 39.7980123, -105.0855577 39.7977772)",Allison Street,25 mph,,
132806980,False,2,tertiary,False,25.374,"LINESTRING (-105.075942 39.7962879, -105.076239 39.7962881)",West 55th Avenue,25 mph,,
132806980,False,2,tertiary,True,52.286,"LINESTRING (-105.075942 39.7962879, -105.07533 39.7962874)",West 55th Avenue,25 mph,,
132806980,False,2,tertiary,True,25.374,"LINESTRING (-105.076239 39.7962881, -105.075942 39.7962879)",West 55th Avenue,25 mph,,
132806980,False,2,tertiary,False,103.012,"LINESTRING (-105.076239 39.7962881, -105.0765493 39.7962884, -105.076611 39.7962884, -105.0768163 39.7962886, -105.0772568 39.7962889, -105.0774447 39.7962855)",West 55th Avenue,25 mph,,
17078509,False,2,tertiary,False,110.977,"LINESTRING (-105.078259 39.800129, -105.0782925 39.8007573, -105.0782881 39.8011265)",Upham Street,25 mph,,
17078509,False,2,tertiary,True,59.76,"LINESTRING (-105.078259 39.800129, -105.0782581 39.800046, -105.0782567 39.7999254, -105.0782539 39.7996813, -105.0782529 39.7995916)",Upham Street,25 mph,,
17085979,False,2,tertiary,False,158.036,"LINESTRING (-105.078259 39.800129, -105.0783827 39.8001293, -105.0787689 39.8001283, -105.0789565 39.8001281, -105.0793255 39.8001276, -105.0793469 39.8001276, -105.0799997 39.8001263, -105.0801089 39.8001266)",West 57th Avenue,25 mph,,
17078509,False,2,tertiary,False,94.812,"LINESTRING (-105.0782881 39.8011265, -105.0782856 39.8012023, -105.0782901 39.8013123, -105.0782854 39.8014595, -105.078285 39.8015732, -105.0782795 39.8017818, -105.0782815 39.801979)",Upham Street,25 mph,,
17078509,False,2,tertiary,True,110.977,"LINESTRING (-105.0782881 39.8011265, -105.0782925 39.8007573, -105.078259 39.800129)",Upham Street,25 mph,,
17085689,False,,residential,False,155.122,"LINESTRING (-105.0782881 39.8011265, -105.078381 39.8011238, -105.078733 39.8011281, -105.0787627 39.8011272, -105.0792447 39.8011267, -105.079302 39.8011269, -105.079488 39.8011265, -105.079526 39.8011266, -105.0796353 39.8011252, -105.0798614 39.8011258, -105.0800173 39.8011227, -105.0801037 39.8011213)",Grant Place,25 mph,,
17079183,True,,residential,False,204.144,"LINESTRING (-105.0849303 39.8001918, -105.0849298 39.8000114, -105.0849279 39.7993292, -105.0849259 39.7987864, -105.0849251 39.7983559)",Zephyr Street,20 mph,,
307660533,False,2,tertiary,True,98.838,"LINESTRING (-105.0849303 39.8001918, -105.0843574 39.8001861, -105.0837734 39.800183)",West 57th Avenue,30 mph,,
596416777,False,,residential,False,200.952,"LINESTRING (-105.0849303 39.8001918, -105.0849302 39.8002629, -105.0849341 39.8016608, -105.0849358 39.801999)",Zephyr Street,25 mph,,
596416784,False,2,tertiary,False,101.833,"LINESTRING (-105.0849303 39.8001918, -105.0855042 39.8001947, -105.0860509 39.8001949, -105.0861223 39.8001957)",West 57th Avenue,,,
"[17079186, 785469109, 17082455]",False,,tertiary,"[False, True]",118.36599999999999,"LINESTRING (-105.0855577 39.7977772, -105.0855429 39.7976765, -105.0855352 39.797607, -105.0855406 39.7975608, -105.0855638 39.7975245, -105.0856365 39.7974778, -105.0859906 39.7973846, -105.0860684 39.7973403, -105.086116 39.7972858, -105.0861368 39.7972239, -105.0861341 39.7969817)",Allison Street,25 mph,,
1178023212,False,,tertiary,False,64.62,"LINESTRING (-105.0855577 39.7977772, -105.0855764 39.7980123, -105.0855749 39.7981977, -105.0855747 39.7982834, -105.0855743 39.7983579)",Allison Street,25 mph,,
17080238,False,,residential,False,55.442,"LINESTRING (-105.07761 39.8034523, -105.077613 39.8039509)",Secrest Drive,25 mph,,
17080238,False,,residential,True,55.442,"LINESTRING (-105.077613 39.8039509, -105.07761 39.8034523)",Secrest Drive,25 mph,,
"[17070115, 17077357, 17080238]",False,,residential,False,311.121,"LINESTRING (-105.077613 39.8039509, -105.0776492 39.8040575, -105.0779347 39.804485, -105.0781786 39.804864, -105.0787247 39.8048835, -105.079285 39.8048803, -105.0792798 39.8039462)","['West 60th Avenue', 'Secrest Drive', 'Vance Street']",25 mph,,
17088090,False,,residential,False,142.386,"LINESTRING (-105.077613 39.8039509, -105.0779279 39.80395, -105.0787087 39.8039478, -105.0792798 39.8039462)",West 59th Avenue,25 mph,,
"[17079186, 785469109, 17082455]",False,,tertiary,"[False, True]",118.36600000000001,"LINESTRING (-105.0861341 39.7969817, -105.0861368 39.7972239, -105.086116 39.7972858, -105.0860684 39.7973403, -105.0859906 39.7973846, -105.0856365 39.7974778, -105.0855638 39.7975245, -105.0855406 39.7975608, -105.0855352 39.797607, -105.0855429 39.7976765, -105.0855577 39.7977772)",Allison Street,25 mph,,
17087434,False,,residential,False,35.627,"LINESTRING (-105.0861341 39.7969817, -105.0857506 39.7969787, -105.0857171 39.7969784)",West 55th Avenue,25 mph,,
17082468,False,,residential,False,201.214,"LINESTRING (-105.0861223 39.8001957, -105.0861227 39.8002605, -105.0861393 39.8019107, -105.0861387 39.8020052)",Allison Street,30 mph,,
596416784,False,2,tertiary,True,101.833,"LINESTRING (-105.0861223 39.8001957, -105.0860509 39.8001949, -105.0855042 39.8001947, -105.0849303 39.8001918)",West 57th Avenue,,,
1093950540,False,,residential,True,95.928,"LINESTRING (-105.0861223 39.8001957, -105.0861219 39.8001302, -105.0861179 39.799333)",Allison Street,25 mph,,
366134694,False,,residential,False,7.007,"LINESTRING (-105.0861407 39.8037844, -105.0861388 39.8038474)",Allison Street,25 mph,,
39723221,False,,residential,True,184.15099999999998,"LINESTRING (-105.0861407 39.8037844, -105.086084 39.803785, -105.083985 39.8037908)",West 59th Avenue,25 mph,,
"[1016560708, 366134694]",False,,residential,True,111.029,"LINESTRING (-105.0861407 39.8037844, -105.0861404 39.8037259, -105.0861387 39.8034287, -105.0861351 39.8027859)",Allison Street,25 mph,,
132806980,False,2,tertiary,False,52.286,"LINESTRING (-105.07533 39.7962874, -105.075942 39.7962879)",West 55th Avenue,25 mph,,
"[132733881, 628105130, 562457025]",True,"['3', '2']",tertiary,False,122.193,"LINESTRING (-105.0776786 39.796327, -105.0778514 39.7963339, -105.077979 39.7963364, -105.0784455 39.7963287, -105.0785543 39.7963285, -105.0789173 39.7963156, -105.0790006 39.7963064, -105.0791041 39.7962867)",West 55th Avenue,25 mph,,
39723221,False,,residential,True,143.045,"LINESTRING (-105.083985 39.8037908, -105.0823105 39.803786)",West 59th Avenue,25 mph,,
17084555,False,,residential,True,93.808,"LINESTRING (-105.083985 39.8037908, -105.0839872 39.8037484, -105.0839897 39.8029472)",Van Voorhis Way,25 mph,,
39723221,False,,residential,False,184.15099999999998,"LINESTRING (-105.083985 39.8037908, -105.086084 39.803785, -105.0861407 39.8037844)",West 59th Avenue,25 mph,,
