osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,ref
"[5304101, 5298597]","['Cedarside Drive', 'Cedarcone Court']",residential,False,False,289.34399999999994,"LINESTRING (-76.476283 39.404694, -76.476506 39.404711, -76.476621 39.404701, -76.476904 39.404665, -76.477271 39.404625, -76.477609 39.4046, -76.477853 39.404596, -76.478049 39.404597, -76.47817 39.404583, -76.4782497 39.4045532, -76.4783043 39.4045131, -76.478342 39.404479, -76.4783731 39.4044385, -76.4783911 39.4043917, -76.4784173 39.4043171, -76.47845 39.4042463, -76.4784909 39.4041767, -76.4785599 39.4040659, -76.4786022 39.4039959, -76.4786661 39.4038997, -76.4787021 39.4038416, -76.4787381 39.4037783, -76.4787626 39.403705, -76.4787839 39.403624, -76.478791 39.4035863)",,25 mph,,
5304101,Cedarside Drive,residential,False,True,47.181999999999995,"LINESTRING (-76.476283 39.404694, -76.476195 39.404673, -76.476101 39.404646, -76.4760182 39.404609, -76.4759266 39.4045646, -76.475799 39.4044994)",,25 mph,,
184312857,Farmside Drive,residential,False,True,85.19200000000001,"LINESTRING (-76.476283 39.404694, -76.476373 39.404462, -76.476435 39.404238, -76.476453 39.404111, -76.4764643 39.4039441)",,,,
679467586,Belair Road,trunk,False,True,41.345,"LINESTRING (-76.4758478 39.4025174, -76.4755268 39.4027944)",5,40 mph,,US 1
679467587,Belair Road,trunk,False,False,45.096,"LINESTRING (-76.4758478 39.4025174, -76.4762014 39.4022177)",5,40 mph,,US 1
5306037,Soth Avenue,residential,False,False,114.23400000000001,"LINESTRING (-76.4758478 39.4025174, -76.475778 39.402497, -76.475513 39.402438, -76.475051 39.402358, -76.474554 39.402286)",,,,
45671693,Belair Road,trunk,False,False,97.404,"LINESTRING (-76.4747603 39.4034398, -76.4755268 39.4027944)",5,40 mph,,US 1
793433473,Belair Road,trunk,False,True,19.003,"LINESTRING (-76.4747603 39.4034398, -76.4746092 39.4035646)",5,40 mph,,US 1
5304101,Cedarside Drive,residential,False,False,71.931,"LINESTRING (-76.4747603 39.4034398, -76.4752646 39.4038122, -76.475358 39.4038924)",,25 mph,,
"[5304101, 5298597]","['Cedarside Drive', 'Cedarcone Court']",residential,False,True,289.344,"LINESTRING (-76.478791 39.4035863, -76.4787839 39.403624, -76.4787626 39.403705, -76.4787381 39.4037783, -76.4787021 39.4038416, -76.4786661 39.4038997, -76.4786022 39.4039959, -76.4785599 39.4040659, -76.4784909 39.4041767, -76.47845 39.4042463, -76.4784173 39.4043171, -76.4783911 39.4043917, -76.4783731 39.4044385, -76.478342 39.404479, -76.4783043 39.4045131, -76.4782497 39.4045532, -76.47817 39.404583, -76.478049 39.404597, -76.477853 39.404596, -76.477609 39.4046, -76.477271 39.404625, -76.476904 39.404665, -76.476621 39.404701, -76.476506 39.404711, -76.476283 39.404694)",,25 mph,,
305935978,Cedarcone Court,residential,False,False,91.886,"LINESTRING (-76.478791 39.4035863, -76.4788363 39.4033471, -76.4786104 39.4033268, -76.4785711 39.4035621, -76.478791 39.4035863)",,,,
305935978,Cedarcone Court,residential,False,True,91.886,"LINESTRING (-76.478791 39.4035863, -76.4785711 39.4035621, -76.4786104 39.4033268, -76.4788363 39.4033471, -76.478791 39.4035863)",,,,
5304078,Trumpet Court,residential,False,False,66.883,"LINESTRING (-76.475799 39.4044994, -76.475611 39.404676, -76.47551 39.40477, -76.475457 39.404837, -76.475415 39.404913, -76.475394 39.405001)",,25 mph,,
5304101,Cedarside Drive,residential,False,False,47.182,"LINESTRING (-76.475799 39.4044994, -76.4759266 39.4045646, -76.4760182 39.404609, -76.476101 39.404646, -76.476195 39.404673, -76.476283 39.404694)",,25 mph,,
5304101,Cedarside Drive,residential,False,True,77.62,"LINESTRING (-76.475799 39.4044994, -76.475736 39.4044362, -76.4756484 39.4043277, -76.4756046 39.4042619, -76.475557 39.404179, -76.4754972 39.4040839, -76.4754372 39.4039889, -76.475358 39.4038924)",,25 mph,,
"[305935979, 5322829]",Open Gate Court,residential,False,"[False, True]",212.97299999999998,"LINESTRING (-76.478175 39.4025452, -76.4783911 39.4023353, -76.4785613 39.4023631, -76.4790474 39.4024213, -76.4792111 39.4024478, -76.4791735 39.4026679, -76.4783649 39.402573, -76.478175 39.4025452)",,,,
"[305935979, 5322829]",Open Gate Court,residential,False,"[False, True]",212.97299999999998,"LINESTRING (-76.478175 39.4025452, -76.4783649 39.402573, -76.4791735 39.4026679, -76.4792111 39.4024478, -76.4790474 39.4024213, -76.4785613 39.4023631, -76.4783911 39.4023353, -76.478175 39.4025452)",,,,
5322829,Open Gate Court,residential,False,True,171.42900000000003,"LINESTRING (-76.478175 39.4025452, -76.4780883 39.4026173, -76.477995 39.4026995, -76.4778886 39.4027944, -76.4777937 39.4028639, -76.4776971 39.4029221, -76.4775973 39.4029689, -76.4774941 39.4030157, -76.4773828 39.4030524, -76.4772961 39.4030789, -76.4771471 39.4031093, -76.476828 39.403162, -76.4764542 39.4032128)",,,,
5320476,Belton Drive,residential,False,True,52.853,"LINESTRING (-76.4788024 39.4011749, -76.4787256 39.4016465)",,,,
5304078,Trumpet Court,residential,False,True,66.88300000000001,"LINESTRING (-76.475394 39.405001, -76.475415 39.404913, -76.475457 39.404837, -76.47551 39.40477, -76.475611 39.404676, -76.475799 39.4044994)",,25 mph,,
"[926235621, 423518854, 993097767, 993097768, 5312593]",India Avenue,residential,False,True,339.448,"LINESTRING (-76.4783605 39.4003411, -76.4785163 39.4003753, -76.4786161 39.4003972, -76.4788078 39.4004157, -76.4788994 39.4004206, -76.4789578 39.4004237, -76.4791589 39.400427, -76.4807524 39.4006219, -76.481096 39.4006578, -76.4812669 39.400677, -76.4817709 39.4007365, -76.4819432 39.4007559, -76.4819812 39.4007725, -76.4820026 39.4007911, -76.4820152 39.4008117, -76.482023 39.4008464, -76.4820053 39.400979)",2,,yes,
"[423518866, 895387378]",Joppa Road,tertiary,False,False,168.15400000000002,"LINESTRING (-76.4783605 39.4003411, -76.4782206 39.4002728, -76.478184 39.400255, -76.478091 39.4002215, -76.4780067 39.4002092, -76.477951 39.400201, -76.477883 39.400196, -76.477714 39.400223, -76.4769802 39.4003745, -76.4769091 39.4003892, -76.4768405 39.4004034, -76.4767914 39.4004135, -76.4764901 39.4004603)","['3', '2']",30 mph,,
"[679467587, 726130852, 726130853, 423518831, 725267216, 725267217]",Belair Road,trunk,False,True,116.999,"LINESTRING (-76.4783605 39.4003411, -76.4782475 39.4004433, -76.4781696 39.4005137, -76.4780596 39.4006132, -76.4780034 39.400664, -76.4779237 39.400736, -76.477788 39.4008586, -76.4774754 39.4011407)",5,40 mph,,US 1
5318742,Fencerow Court,residential,False,False,132.18599999999998,"LINESTRING (-76.4764643 39.4039441, -76.4771478 39.4038359, -76.4776108 39.4038176, -76.4776044 39.4035262)",,,,
184312857,Farmside Drive,residential,False,False,85.192,"LINESTRING (-76.4764643 39.4039441, -76.476453 39.404111, -76.476435 39.404238, -76.476373 39.404462, -76.476283 39.404694)",,,,
184312857,Farmside Drive,residential,False,True,81.485,"LINESTRING (-76.4764643 39.4039441, -76.476475 39.403654, -76.476483 39.403415, -76.476469 39.40329, -76.4764542 39.4032128)",,,,
