osmid,highway,access,oneway,reversed,length,geometry,ref,name,bridge
28038336,tertiary,,False,True,254.668,"LINESTRING (-74.908844 40.396889, -74.908676 40.39706, -74.908592 40.397159, -74.908501 40.397258, -74.908424 40.397352, -74.908348 40.397456, -74.908279 40.39756, -74.908211 40.397659, -74.908134 40.397753, -74.908066 40.397852, -74.908005 40.397956, -74.907936 40.398059, -74.907799 40.398257, -74.907749 40.3983348, -74.907738 40.398352, -74.907684 40.398451, -74.907639 40.398537, -74.907593 40.398622, -74.907532 40.398771, -74.907509 40.398838, -74.9075 40.398919)",CR 603,Mount Airy Village Road,
1055244615,secondary,,False,False,36.298,"LINESTRING (-74.911832 40.4030604, -74.9114053 40.4030291)",CR 605,Queen Road,
11636873,motorway_link,,True,False,42.57,"LINESTRING (-74.911832 40.4030604, -74.911766 40.40313, -74.91169 40.403188, -74.91159 40.403256, -74.9114827 40.403334)",,,
1055244615,secondary,,False,True,116.11,"LINESTRING (-74.911832 40.4030604, -74.9121984 40.4030967, -74.9126892 40.403209, -74.913141 40.403352)",CR 605,Queen Road,
1055244615,secondary,,False,False,116.11000000000001,"LINESTRING (-74.913141 40.403352, -74.9126892 40.403209, -74.9121984 40.4030967, -74.911832 40.4030604)",CR 605,Queen Road,
11653461,tertiary,,False,True,276.48,"LINESTRING (-74.9075 40.398919, -74.907471 40.399036, -74.907448 40.399099, -74.907425 40.399172, -74.907387 40.399248, -74.907341 40.399334, -74.907288 40.399424, -74.907219 40.399518, -74.907158 40.399597, -74.907066 40.399721, -74.90699 40.399829, -74.906906 40.399941, -74.906822 40.400049, -74.906746 40.400167, -74.906662 40.400279, -74.906586 40.400396, -74.906418 40.400639, -74.906166 40.401017, -74.906082 40.401148)",CR 601,Mount Airy Village Road,
28038336,tertiary,,False,False,254.66799999999995,"LINESTRING (-74.9075 40.398919, -74.907509 40.398838, -74.907532 40.398771, -74.907593 40.398622, -74.907639 40.398537, -74.907684 40.398451, -74.907738 40.398352, -74.907749 40.3983348, -74.907799 40.398257, -74.907936 40.398059, -74.908005 40.397956, -74.908066 40.397852, -74.908134 40.397753, -74.908211 40.397659, -74.908279 40.39756, -74.908348 40.397456, -74.908424 40.397352, -74.908501 40.397258, -74.908592 40.397159, -74.908676 40.39706, -74.908844 40.396889)",CR 603,Mount Airy Village Road,
11653461,tertiary,,False,False,192.849,"LINESTRING (-74.905068 40.402683, -74.905067 40.402584, -74.905083 40.402526, -74.905113 40.402481, -74.905167 40.402418, -74.905243 40.402336, -74.905403 40.402138, -74.905487 40.402021, -74.905578 40.401909, -74.905663 40.401792, -74.90583 40.40154, -74.905914 40.401409, -74.905998 40.401274, -74.906082 40.401148)",CR 601,Mount Airy Village Road,
679977201,primary,,False,False,33.472,"LINESTRING (-74.905068 40.402683, -74.9049814 40.4027452, -74.9047805 40.4028896)",NJ 179,Thomas Paine Highway,
679977201,primary,,False,True,297.168,"LINESTRING (-74.905068 40.402683, -74.905281 40.40253, -74.905472 40.402395, -74.905655 40.402256, -74.905838 40.402121, -74.906014 40.401977, -74.906197 40.401833, -74.906372 40.401689, -74.90654 40.40154, -74.906715 40.401387, -74.906876 40.401234, -74.907043 40.401077, -74.907203 40.400919, -74.9073295 40.4007891, -74.907356 40.400762, -74.907415 40.4007026)",NJ 179,Thomas Paine Highway,
11653461,tertiary,,False,False,276.48,"LINESTRING (-74.906082 40.401148, -74.906166 40.401017, -74.906418 40.400639, -74.906586 40.400396, -74.906662 40.400279, -74.906746 40.400167, -74.906822 40.400049, -74.906906 40.399941, -74.90699 40.399829, -74.907066 40.399721, -74.907158 40.399597, -74.907219 40.399518, -74.907288 40.399424, -74.907341 40.399334, -74.907387 40.399248, -74.907425 40.399172, -74.907448 40.399099, -74.907471 40.399036, -74.9075 40.398919)",CR 601,Mount Airy Village Road,
11653461,tertiary,,False,True,192.849,"LINESTRING (-74.906082 40.401148, -74.905998 40.401274, -74.905914 40.401409, -74.90583 40.40154, -74.905663 40.401792, -74.905578 40.401909, -74.905487 40.402021, -74.905403 40.402138, -74.905243 40.402336, -74.905167 40.402418, -74.905113 40.402481, -74.905083 40.402526, -74.905067 40.402584, -74.905068 40.402683)",CR 601,Mount Airy Village Road,
823016395,residential,,False,False,147.751,"LINESTRING (-74.906082 40.401148, -74.9063533 40.4012075, -74.9065107 40.4011706, -74.9066358 40.4011153, -74.9069951 40.4006726, -74.9071969 40.4006081, -74.907415 40.4007026)",,,
28038336,tertiary,,False,True,190.60999999999999,"LINESTRING (-74.9098258 40.3953668, -74.909775 40.395534, -74.909729 40.395664, -74.909668 40.39579, -74.909615 40.395912, -74.909546 40.396034, -74.909409 40.396268, -74.909325 40.396376, -74.909241 40.396475, -74.909149 40.396574, -74.90905 40.396673, -74.908958 40.396767, -74.908844 40.396889)",CR 603,Mount Airy Village Road,
705084379,residential,,False,True,130.606,"LINESTRING (-74.9098258 40.3953668, -74.90882 40.3951687, -74.9085989 40.3951059, -74.9083681 40.3950031)",,Williamson Lane,
679977201,primary,,False,True,33.472,"LINESTRING (-74.9047805 40.4028896, -74.9049814 40.4027452, -74.905068 40.402683)",NJ 179,Thomas Paine Highway,
"[813429900, 813429901]",secondary,,False,True,315.88,"LINESTRING (-74.9047805 40.4028896, -74.9048471 40.4029346, -74.9049357 40.4029625, -74.9050685 40.4029832, -74.9052577 40.4029841, -74.9054995 40.4029689, -74.9060139 40.4029207, -74.9063556 40.4028825, -74.9068445 40.4028167, -74.9071083 40.4027912, -74.9073725 40.4027782, -74.9076176 40.4027828, -74.9081326 40.4028169, -74.9084567 40.4028378)",CR 605,Queen Road,
1055244615,secondary,,False,True,36.298,"LINESTRING (-74.9114053 40.4030291, -74.911832 40.4030604)",CR 605,Queen Road,
11636874,motorway_link,,True,False,40.423,"LINESTRING (-74.9114053 40.4030291, -74.9115005 40.403083, -74.9115278 40.4031144, -74.9115502 40.4031632, -74.9115512 40.4032079, -74.9115468 40.4032481, -74.9114827 40.403334)",,,
"[956039065, 956039066, 1055244615]",secondary,,False,False,146.218,"LINESTRING (-74.9114053 40.4030291, -74.9112274 40.403019, -74.9104346 40.4029606, -74.9100341 40.4029347, -74.9096855 40.4029112)",CR 605,Queen Road,yes
11635041,motorway_link,,False,True,23.588,"LINESTRING (-74.9096855 40.4029112, -74.9096905 40.4026991)",,,
813429898,secondary,,False,False,104.369,"LINESTRING (-74.9096855 40.4029112, -74.9084567 40.4028378)",CR 605,Queen Road,
"[956039065, 956039066, 1055244615]",secondary,,False,True,146.218,"LINESTRING (-74.9096855 40.4029112, -74.9100341 40.4029347, -74.9104346 40.4029606, -74.9112274 40.403019, -74.9114053 40.4030291)",CR 605,Queen Road,yes
813429898,secondary,,False,True,104.369,"LINESTRING (-74.9084567 40.4028378, -74.9096855 40.4029112)",CR 605,Queen Road,
"[813429900, 813429901]",secondary,,False,False,315.88,"LINESTRING (-74.9084567 40.4028378, -74.9081326 40.4028169, -74.9076176 40.4027828, -74.9073725 40.4027782, -74.9071083 40.4027912, -74.9068445 40.4028167, -74.9063556 40.4028825, -74.9060139 40.4029207, -74.9054995 40.4029689, -74.9052577 40.4029841, -74.9050685 40.4029832, -74.9049357 40.4029625, -74.9048471 40.4029346, -74.9047805 40.4028896)",CR 605,Queen Road,
62041103,unclassified,no,False,True,35.84,"LINESTRING (-74.9125999 40.4027647, -74.9124871 40.4027312, -74.9123658 40.4026684, -74.9122257 40.402617)",,,
194817012,residential,,False,True,377.96199999999993,"LINESTRING (-74.9083681 40.3950031, -74.9076841 40.3958621, -74.9075612 40.3959466, -74.9074153 40.396047, -74.9071725 40.3961394, -74.9069774 40.3961691, -74.906739 40.3961757, -74.9065352 40.3961328, -74.9063618 40.3960833, -74.9061797 40.3959908, -74.9060237 40.3958852, -74.9059023 40.3957531, -74.9058423 40.3956572, -74.9058155 40.3956144, -74.9056985 40.3953107, -74.9056118 40.3951092, -74.9055569 40.3950101)",,Steepleview Court,
705084379,residential,,False,False,130.606,"LINESTRING (-74.9083681 40.3950031, -74.9085989 40.3951059, -74.90882 40.3951687, -74.9098258 40.3953668)",,Williamson Lane,
705084380,residential,,True,False,53.056000000000004,"LINESTRING (-74.9083681 40.3950031, -74.9083564 40.3949359, -74.9082228 40.3948413, -74.9080456 40.3947103, -74.9079418 40.3946873)",,Williamson Lane,
194816981,residential,,False,False,151.985,"LINESTRING (-74.9055569 40.3950101, -74.9043236 40.3956078, -74.9042044 40.3956243, -74.9039963 40.395654)",,Dairy Farm Lane,
194817012,residential,,False,False,377.962,"LINESTRING (-74.9055569 40.3950101, -74.9056118 40.3951092, -74.9056985 40.3953107, -74.9058155 40.3956144, -74.9058423 40.3956572, -74.9059023 40.3957531, -74.9060237 40.3958852, -74.9061797 40.3959908, -74.9063618 40.3960833, -74.9065352 40.3961328, -74.906739 40.3961757, -74.9069774 40.3961691, -74.9071725 40.3961394, -74.9074153 40.396047, -74.9075612 40.3959466, -74.9076841 40.3958621, -74.9083681 40.3950031)",,Steepleview Court,
194816981,residential,,False,True,151.985,"LINESTRING (-74.9039963 40.395654, -74.9042044 40.3956243, -74.9043236 40.3956078, -74.9055569 40.3950101)",,Dairy Farm Lane,
679977201,primary,,False,False,277.485,"LINESTRING (-74.9103555 40.3948235, -74.910317 40.395012, -74.910286 40.395205, -74.91021 40.395597, -74.910118 40.395989, -74.910065 40.396178, -74.910004 40.396372, -74.909943 40.39657, -74.909882 40.396759, -74.909813 40.396953, -74.909737 40.397146, -74.9097287 40.3971663, -74.909689 40.397263)",NJ 179,Thomas Paine Highway,
705084378,residential,,True,False,53.689,"LINESTRING (-74.9079418 40.3946873, -74.907969 40.3947701, -74.908254 40.3949911, -74.9083681 40.3950031)",,Williamson Lane,
679977201,primary,,False,False,297.16799999999995,"LINESTRING (-74.907415 40.4007026, -74.907356 40.400762, -74.9073295 40.4007891, -74.907203 40.400919, -74.907043 40.401077, -74.906876 40.401234, -74.906715 40.401387, -74.90654 40.40154, -74.906372 40.401689, -74.906197 40.401833, -74.906014 40.401977, -74.905838 40.402121, -74.905655 40.402256, -74.905472 40.402395, -74.905281 40.40253, -74.905068 40.402683)",NJ 179,Thomas Paine Highway,
679977201,primary,,False,True,430.02600000000007,"LINESTRING (-74.907415 40.4007026, -74.907517 40.4006, -74.907662 40.400438, -74.907951 40.400104, -74.908226 40.399762, -74.908356 40.399587, -74.908485 40.399402, -74.908607 40.399222, -74.908737 40.399042, -74.9088039 40.3989321, -74.908852 40.398853, -74.908974 40.398668, -74.90908 40.398479, -74.909188 40.39829, -74.909294 40.398096, -74.909393 40.397907, -74.909485 40.397718, -74.909576 40.397525, -74.909661 40.397335, -74.909689 40.397263)",NJ 179,Thomas Paine Highway,
823016395,residential,,False,True,147.751,"LINESTRING (-74.907415 40.4007026, -74.9071969 40.4006081, -74.9069951 40.4006726, -74.9066358 40.4011153, -74.9065107 40.4011706, -74.9063533 40.4012075, -74.906082 40.401148)",,,
