osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref
1163581144,Marshall Run Circle,residential,25 mph,False,True,7.315,"LINESTRING (-77.627185 37.6629584, -77.627122 37.6630013)",,,
165197115,Bacova Drive,residential,25 mph,False,False,212.42900000000003,"LINESTRING (-77.627185 37.6629584, -77.6273138 37.6630774, -77.627693 37.6634622, -77.627849 37.6636004, -77.6281171 37.6638036, -77.6283711 37.6639703, -77.628635 37.6641029, -77.6287824 37.664165, -77.6289467 37.6642307)",,,SR F100
451676457,Blue Ocean Lane,residential,25 mph,False,True,15.698,"LINESTRING (-77.6312019 37.6611115, -77.631045 37.6610444)",2,,
165197115,Bacova Drive,residential,25 mph,False,False,13.591,"LINESTRING (-77.6289467 37.6642307, -77.6290862 37.6642831)",,,SR F100
165192967,North Gayton Road,secondary,45 mph,True,False,87.77,"LINESTRING (-77.6289467 37.6642307, -77.6288455 37.6643863, -77.6287173 37.6645802, -77.6285912 37.6647756, -77.6284918 37.6649331)",2,,
165197115,Bacova Drive,residential,25 mph,False,True,212.429,"LINESTRING (-77.6289467 37.6642307, -77.6287824 37.664165, -77.628635 37.6641029, -77.6283711 37.6639703, -77.6281171 37.6638036, -77.627849 37.6636004, -77.627693 37.6634622, -77.6273138 37.6630774, -77.627185 37.6629584)",,,SR F100
165197115,Bacova Drive,residential,25 mph,False,True,13.591,"LINESTRING (-77.6290862 37.6642831, -77.6289467 37.6642307)",,,SR F100
"[165192968, 1106809865, 165192972]",North Gayton Road,secondary,45 mph,True,False,398.83,"LINESTRING (-77.6290862 37.6642831, -77.6292036 37.6641174, -77.629748 37.6633005, -77.6302159 37.662603, -77.6306457 37.661953, -77.6309816 37.6614481, -77.6310858 37.661293, -77.6312019 37.6611115)",2,yes,
1106809863,Liesfeld Farm Drive,tertiary,,True,False,12.001,"LINESTRING (-77.6264692 37.6674404, -77.6265732 37.6675102)",2,,
1106809862,North Gayton Road,secondary,45 mph,True,False,223.19299999999998,"LINESTRING (-77.6264692 37.6674404, -77.6262883 37.6676037, -77.6259234 37.667932, -77.6254742 37.6683382, -77.6252008 37.6685852, -77.624839 37.6689102, -77.6247961 37.6689487)",2,,
165192967,North Gayton Road,secondary,45 mph,True,False,8.04,"LINESTRING (-77.6284918 37.6649331, -77.6284463 37.6649958)",2,,
449016359,Marshall Springs Drive,residential,25 mph,True,False,19.477,"LINESTRING (-77.6284918 37.6649331, -77.6282916 37.6648585)",,,
427544757,Liesfeld Farm Drive,tertiary,,True,False,11.956,"LINESTRING (-77.6266634 37.6674282, -77.6265624 37.6673563)",2,,
1106809865,North Gayton Road,secondary,45 mph,True,False,410.889,"LINESTRING (-77.6266634 37.6674282, -77.6267183 37.6673834, -77.6268269 37.6672784, -77.6270032 37.6671129, -77.6271724 37.6669392, -77.6273359 37.6667636, -77.62749 37.6665852, -77.6276418 37.6663986, -77.6277795 37.6662119, -77.6279138 37.6660206, -77.6280411 37.6658274, -77.628173 37.6656333, -77.6283037 37.6654383, -77.6284298 37.6652461, -77.6285618 37.665052, -77.628689 37.6648589, -77.6288151 37.6646657, -77.6289772 37.6644307, -77.6290862 37.6642831)",2,,
1106809866,North Gayton Road,secondary,45 mph,True,False,12.44,"LINESTRING (-77.6265624 37.6673563, -77.6264692 37.6674404)",2,,
1106809867,Liesfeld Farm Drive,tertiary,,True,False,123.177,"LINESTRING (-77.6265624 37.6673563, -77.6264543 37.6672829, -77.625517 37.6666199)",2,,
1106809864,North Gayton Road,secondary,45 mph,True,False,12.09,"LINESTRING (-77.6265732 37.6675102, -77.6266634 37.6674282)",2,,
165192967,North Gayton Road,secondary,45 mph,True,False,127.79399999999998,"LINESTRING (-77.6274448 37.6664454, -77.6273426 37.6665707, -77.6271844 37.6667491, -77.6270201 37.6669247, -77.6268483 37.6670944, -77.6266745 37.6672578, -77.626633 37.6672943, -77.6266068 37.6673178, -77.6265624 37.6673563)",2,,
449016567,Dogwood Springs Lane,residential,25 mph,False,False,26.826999999999998,"LINESTRING (-77.6274448 37.6664454, -77.6272003 37.6663367, -77.6271782 37.6663286)",,,
449016567,Dogwood Springs Lane,residential,25 mph,False,True,12.768,"LINESTRING (-77.6254219 37.6667066, -77.625517 37.6666199)",,,
734003061,Smith Grove Drive,residential,,False,False,59.895,"LINESTRING (-77.6254219 37.6667066, -77.6249788 37.6671154)",,,
393928504,Liesfeld Farm Drive,tertiary,,True,False,123.10900000000001,"LINESTRING (-77.6254219 37.6667066, -77.6263452 37.6673535, -77.6263724 37.6673737, -77.6264692 37.6674404)",2,,
449016567,Dogwood Springs Lane,residential,25 mph,False,False,12.768,"LINESTRING (-77.625517 37.6666199, -77.6254219 37.6667066)",,,
449016567,Dogwood Springs Lane,residential,25 mph,False,True,25.104999999999997,"LINESTRING (-77.625517 37.6666199, -77.6255682 37.6665726, -77.6257025 37.6664484)",,,
449016567,Dogwood Springs Lane,residential,25 mph,False,False,143.226,"LINESTRING (-77.6271782 37.6663286, -77.6269224 37.6662351, -77.6266375 37.6661704, -77.6266142 37.6661699, -77.626376 37.6661648, -77.6261355 37.6662036, -77.6260759 37.6662234, -77.6259113 37.6662813, -77.6257502 37.6664033, -77.6257025 37.6664484)",,,
449016568,Pear Grove Court,residential,25 mph,False,False,183.784,"LINESTRING (-77.6271782 37.6663286, -77.6265202 37.6669485, -77.6265036 37.6669612, -77.6264851 37.6669659, -77.626466 37.6669634, -77.626449 37.6669545, -77.6257025 37.6664484)",,,
449016567,Dogwood Springs Lane,residential,25 mph,False,True,26.826999999999998,"LINESTRING (-77.6271782 37.6663286, -77.6272003 37.6663367, -77.6274448 37.6664454)",,,
449016567,Dogwood Springs Lane,residential,25 mph,False,False,25.104999999999997,"LINESTRING (-77.6257025 37.6664484, -77.6255682 37.6665726, -77.625517 37.6666199)",,,
449016567,Dogwood Springs Lane,residential,25 mph,False,True,143.22600000000003,"LINESTRING (-77.6257025 37.6664484, -77.6257502 37.6664033, -77.6259113 37.6662813, -77.6260759 37.6662234, -77.6261355 37.6662036, -77.626376 37.6661648, -77.6266142 37.6661699, -77.6266375 37.6661704, -77.6269224 37.6662351, -77.6271782 37.6663286)",,,
449016568,Pear Grove Court,residential,25 mph,False,True,183.784,"LINESTRING (-77.6257025 37.6664484, -77.626449 37.6669545, -77.626466 37.6669634, -77.6264851 37.6669659, -77.6265036 37.6669612, -77.6265202 37.6669485, -77.6271782 37.6663286)",,,
734003061,Smith Grove Drive,residential,,False,True,59.895,"LINESTRING (-77.6249788 37.6671154, -77.6254219 37.6667066)",,,
734003062,Smith Grove Court,residential,,False,True,63.129,"LINESTRING (-77.6249788 37.6671154, -77.625508 37.6674986)",,,
734003062,Smith Grove Court,residential,,False,False,61.12899999999999,"LINESTRING (-77.6249788 37.6671154, -77.6246647 37.6668894, -77.6246244 37.6668651, -77.6245733 37.6668472, -77.6244147 37.6668158)",,,
734003062,Smith Grove Court,residential,,False,False,28.470000000000002,"LINESTRING (-77.6258073 37.6675839, -77.6256267 37.6675523, -77.6255862 37.6675418, -77.625551 37.6675271, -77.625508 37.6674986)",,,
734003062,Smith Grove Court,residential,,False,True,61.129,"LINESTRING (-77.6244147 37.6668158, -77.6245733 37.6668472, -77.6246244 37.6668651, -77.6246647 37.6668894, -77.6249788 37.6671154)",,,
734003062,Smith Grove Court,residential,,False,False,63.129,"LINESTRING (-77.625508 37.6674986, -77.6249788 37.6671154)",,,
734003063,Hepler Ridge Way,residential,,False,False,162.536,"LINESTRING (-77.625508 37.6674986, -77.6242748 37.6685866)",,,
734003062,Smith Grove Court,residential,,False,True,28.47,"LINESTRING (-77.625508 37.6674986, -77.625551 37.6675271, -77.6255862 37.6675418, -77.6256267 37.6675523, -77.6258073 37.6675839)",,,
734003063,Hepler Ridge Way,residential,,False,True,162.536,"LINESTRING (-77.6242748 37.6685866, -77.625508 37.6674986)",,,
734003064,Hepler Ridge Court,residential,,False,True,61.045,"LINESTRING (-77.6242748 37.6685866, -77.6247961 37.6689487)",,,
20290430,Misty Cove Court,residential,25 mph,False,True,36.565,"LINESTRING (-77.6274748 37.6608119, -77.6278899 37.6607996)",,,
20290430,Misty Cove Court,residential,25 mph,False,False,72.37,"LINESTRING (-77.6274748 37.6608119, -77.627203 37.66082, -77.6269254 37.6608545, -77.6266905 37.6609585)",,,
751522900,Breezy Bay Circle,residential,25 mph,False,False,89.943,"LINESTRING (-77.6274748 37.6608119, -77.6272672 37.6612883, -77.6272679 37.6613317, -77.6273125 37.6613621, -77.6275674 37.6614361)",,,
734003064,Hepler Ridge Court,residential,,False,False,61.045,"LINESTRING (-77.6247961 37.6689487, -77.6242748 37.6685866)",,,
1067124350,Marshall Springs Drive,residential,25 mph,True,False,13.422,"LINESTRING (-77.6281209 37.6648601, -77.6282567 37.664915)",,,
165192967,North Gayton Road,secondary,45 mph,True,False,183.78299999999996,"LINESTRING (-77.6284463 37.6649958, -77.6284128 37.665042, -77.628272 37.6652565, -77.6281419 37.6654497, -77.6278871 37.6658361, -77.627753 37.6660314, -77.6276363 37.6662002, -77.6274915 37.6663881, -77.6274448 37.6664454)",2,,
449016359,Marshall Springs Drive,residential,25 mph,True,False,14.076,"LINESTRING (-77.6282916 37.6648585, -77.6281469 37.6648046)",,,
1067124351,,residential,,False,False,6.993,"LINESTRING (-77.6282916 37.6648585, -77.6282567 37.664915)",,,
1067124350,Marshall Springs Drive,residential,25 mph,True,False,18.954,"LINESTRING (-77.6282567 37.664915, -77.6284463 37.6649958)",,,
1067124351,,residential,,False,True,6.993,"LINESTRING (-77.6282567 37.664915, -77.6282916 37.6648585)",,,
1163581144,Marshall Run Circle,residential,25 mph,False,False,7.315,"LINESTRING (-77.627122 37.6630013, -77.627185 37.6629584)",,,
449016370,Marshall Run Circle,residential,25 mph,True,False,28.855999999999998,"LINESTRING (-77.627122 37.6630013, -77.6270302 37.6630033, -77.6268582 37.6631312)",,,
1163581145,,residential,,False,False,9.902,"LINESTRING (-77.626934 37.663197, -77.6268582 37.6631312)",,,
1163581143,Marshall Run Circle,residential,,True,False,28.588,"LINESTRING (-77.626934 37.663197, -77.6271076 37.6630711, -77.627122 37.6630013)",,,
449016370,Marshall Run Circle,residential,25 mph,True,False,6.654,"LINESTRING (-77.6268582 37.6631312, -77.6268035 37.6631725)",,,
1163581145,,residential,,False,True,9.902,"LINESTRING (-77.6268582 37.6631312, -77.626934 37.663197)",,,
1163581143,Marshall Run Circle,residential,,True,False,8.186,"LINESTRING (-77.6268654 37.6632467, -77.626934 37.663197)",,,
