osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
323209098,True,,میدان آزادی,primary,,False,16.126,"LINESTRING (47.0676278 38.4746083, 47.0675919 38.4746009, 47.0675611 38.4745848, 47.0675387 38.4745617, 47.0675271 38.4745342, 47.0675275 38.4745052)",roundabout,
369496906,True,,خیابان شهید بیگلری,primary,,False,57.594,"LINESTRING (47.0677506 38.4745214, 47.06841 38.4745636)",,
323209098,True,,میدان آزادی,primary,,False,16.125999999999998,"LINESTRING (47.0677506 38.4745214, 47.0677442 38.47455, 47.0677263 38.4745754, 47.0676988 38.4745948, 47.0676647 38.4746062, 47.0676278 38.4746083)",roundabout,
323209098,True,,میدان آزادی,primary,,False,16.089,"LINESTRING (47.0675275 38.4745052, 47.0675399 38.4744779, 47.067563 38.4744553, 47.0675941 38.4744397, 47.06763 38.4744329, 47.0676668 38.4744356)",roundabout,
961962223,True,,خیابان شهید بیگلری,tertiary,,False,187.132,"LINESTRING (47.0716592 38.4747839, 47.0714645 38.4731079)",,
729140827,True,,امام خمینی,secondary,,False,71.174,"LINESTRING (47.0687606 38.4763482, 47.0679447 38.4763068)",,
369968412,True,,طالقانی,tertiary,,False,129.585,"LINESTRING (47.0687606 38.4763482, 47.0685714 38.4760825, 47.0681016 38.4755191, 47.0679844 38.4753546)",,
175679357,False,,شیخ شهاب الدین,tertiary,,False,127.432,"LINESTRING (47.0642391 38.4742154, 47.0642603 38.4730695)",,
175679428,True,,میدان معلم,primary,,False,15.724,"LINESTRING (47.0642391 38.4742154, 47.0642808 38.4742291, 47.0643125 38.4742543, 47.0643296 38.474287, 47.0643294 38.4743223)",roundabout,
175674079,False,,خیابان حزب الله,tertiary,40,False,52.15,"LINESTRING (47.0686255 38.477776, 47.0684777 38.4782305)",,
175674079,False,,خیابان حزب الله,tertiary,40,True,80.958,"LINESTRING (47.0686255 38.477776, 47.0687892 38.4770593)",,
424706169,False,,,residential,,False,129.506,"LINESTRING (47.0686255 38.477776, 47.0681314 38.4776704, 47.067269 38.4773134)",,
424706169,False,,,residential,,False,33.354,"LINESTRING (47.067269 38.4773134, 47.0669107 38.4772071)",,
424706169,False,,,residential,,True,129.506,"LINESTRING (47.067269 38.4773134, 47.0681314 38.4776704, 47.0686255 38.477776)",,
979324727,False,,,residential,,True,66.796,"LINESTRING (47.067269 38.4773134, 47.0671275 38.4776414, 47.0673984 38.4777821)",,
424706241,True,,راسته مسجد سفید جنوبی,residential,,False,42.92,"LINESTRING (47.0660585 38.4768198, 47.0661421 38.4764394)",,
424706169,False,,,residential,,True,86.272,"LINESTRING (47.0660585 38.4768198, 47.0663736 38.4769176, 47.0669107 38.4772071)",,
729140827,True,,امام خمینی,secondary,,False,81.869,"LINESTRING (47.0661906 38.4762177, 47.0652521 38.47617)",,
424706241,True,,راسته مسجد سفید جنوبی,residential,,False,25.011,"LINESTRING (47.0661421 38.4764394, 47.0661906 38.4762177)",,
979324725,False,,,residential,,False,29.194,"LINESTRING (47.0661421 38.4764394, 47.0664677 38.4765023)",,
729736061,False,,انقلاب,residential,30,False,14.161,"LINESTRING (47.0656563 38.4777126, 47.065817 38.4777324)",,
424706241,True,,راسته مسجد سفید جنوبی,residential,,False,105.88499999999999,"LINESTRING (47.0656563 38.4777126, 47.0659162 38.4772238, 47.066014 38.4770506, 47.0660585 38.4768198)",,
729736060,False,,حزب الله ۵,residential,30,True,11.835,"LINESTRING (47.0716658 38.4776371, 47.0715471 38.4775852)",,
69708684,True,,دیالمه,tertiary,,False,128.067,"LINESTRING (47.0716658 38.4776371, 47.0717714 38.4774472, 47.0718919 38.4765073)",,
175673905,False,,حسینی,residential,,True,86.525,"LINESTRING (47.0608495 38.4811914, 47.0617868 38.4814505)",,
580570872,False,,رضازاده,residential,,False,32.764,"LINESTRING (47.0608495 38.4811914, 47.0607057 38.4814637)",,
730890158,False,,رضازاده,residential,,False,87.578,"LINESTRING (47.0608495 38.4811914, 47.0612023 38.4804538)",,
175673905,False,,حسینی,residential,,False,36.703,"LINESTRING (47.0621844 38.4815604, 47.0617868 38.4814505)",,
580570875,False,,حسینی,residential,,True,113.49000000000001,"LINESTRING (47.0621844 38.4815604, 47.0629312 38.4817694, 47.0633669 38.481978)",,
175825607,False,,آزادگان,tertiary,,True,65.669,"LINESTRING (47.0648384 38.4796433, 47.0640859 38.4796013)",,
580564070,False,,قاسم اهری,residential,,False,99.038,"LINESTRING (47.0648384 38.4796433, 47.0645281 38.4805002)",,
580578182,False,,راسته مسجد سفید شمالی,residential,,True,48.587,"LINESTRING (47.0648384 38.4796433, 47.0651208 38.4792664)",,
175825607,False,,آزادگان,tertiary,,False,187.902,"LINESTRING (47.0648384 38.4796433, 47.0659271 38.4796842, 47.0662419 38.4796925, 47.0665859 38.4797084, 47.0669947 38.4797207)",,
175825677,False,,حزب الله ۱۵,residential,,True,71.009,"LINESTRING (47.065838 38.4819664, 47.0650697 38.4817517)",,
580570855,False,,,residential,,True,121.305,"LINESTRING (47.0607753 38.4779136, 47.060654 38.4785863, 47.060937 38.4786272, 47.0608864 38.4788092)",,
730890158,False,,رضازاده,residential,,False,31.471,"LINESTRING (47.0613906 38.4799973, 47.0614623 38.4797199)",,
730890158,False,,رضازاده,residential,,True,53.341,"LINESTRING (47.0613906 38.4799973, 47.0612023 38.4804538)",,
979324615,False,,,residential,,False,54.849,"LINESTRING (47.0613906 38.4799973, 47.0620206 38.4800067)",,
580570849,False,,,residential,,False,31.926,"LINESTRING (47.0605225 38.4787734, 47.0608864 38.4788092)",,
323030862,False,,کوچه شهید رضازاده,residential,30,False,22.344,"LINESTRING (47.0616154 38.478881, 47.0616982 38.4786908)",,
323030862,False,,کوچه شهید رضازاده,residential,30,True,26.735,"LINESTRING (47.0616154 38.478881, 47.0615869 38.4791204)",,
580570849,False,,,residential,,True,63.958,"LINESTRING (47.0616154 38.478881, 47.0608864 38.4788092)",,
979324685,False,,,residential,,True,67.612,"LINESTRING (47.0616154 38.478881, 47.0623921 38.4788855)",,
730890158,False,,رضازاده,residential,,False,28.58,"LINESTRING (47.0614623 38.4797199, 47.0615157 38.4794663)",,
730890158,False,,رضازاده,residential,,True,31.471,"LINESTRING (47.0614623 38.4797199, 47.0613906 38.4799973)",,
979324616,False,,,residential,,False,56.944,"LINESTRING (47.0614623 38.4797199, 47.0621105 38.4796508)",,
979324619,False,,,residential,,False,79.825,"LINESTRING (47.0633669 38.481978, 47.0639367 38.4814155)",,
580570875,False,,حسینی,residential,,False,113.49000000000001,"LINESTRING (47.0633669 38.481978, 47.0629312 38.4817694, 47.0621844 38.4815604)",,
580578180,False,,,residential,,False,36.292,"LINESTRING (47.0670206 38.4785432, 47.066669 38.4783678)",,
580578180,False,,,residential,,True,74.555,"LINESTRING (47.0670206 38.4785432, 47.0677172 38.4789333)",,
979324723,False,,,residential,,False,61.682,"LINESTRING (47.0670206 38.4785432, 47.0666769 38.4790283)",,
424706169,False,,,residential,,True,33.354,"LINESTRING (47.0669107 38.4772071, 47.067269 38.4773134)",,
580578181,False,,,residential,,False,15.058,"LINESTRING (47.0669107 38.4772071, 47.0668535 38.4773349)",,
424706169,False,,,residential,,False,86.272,"LINESTRING (47.0669107 38.4772071, 47.0663736 38.4769176, 47.0660585 38.4768198)",,
729736061,False,,انقلاب,residential,30,True,14.161,"LINESTRING (47.065817 38.4777324, 47.0656563 38.4777126)",,
580578182,False,,راسته مسجد سفید شمالی,residential,,False,33.392,"LINESTRING (47.065817 38.4777324, 47.0657762 38.4780172, 47.0657696 38.4780299)",,
729736061,False,,انقلاب,residential,30,False,71.40700000000001,"LINESTRING (47.065817 38.4777324, 47.0661971 38.477784, 47.066623 38.4778515)",,
580578180,False,,,residential,,False,74.555,"LINESTRING (47.0677172 38.4789333, 47.0670206 38.4785432)",,
729736059,False,,خیابان حزب الله,tertiary,40,False,11.199,"LINESTRING (47.0677172 38.4789333, 47.0676434 38.4790158)",,
729736059,False,,خیابان حزب الله,tertiary,40,True,102.418,"LINESTRING (47.0677172 38.4789333, 47.0684777 38.4782305)",,
580578182,False,,راسته مسجد سفید شمالی,residential,,False,39.935,"LINESTRING (47.0653119 38.4789399, 47.0651208 38.4792664)",,
580578182,False,,راسته مسجد سفید شمالی,residential,,True,57.322,"LINESTRING (47.0653119 38.4789399, 47.0654358 38.4784336)",,
1166177448,False,,,residential,,True,39.207,"LINESTRING (47.0653119 38.4789399, 47.0657397 38.4790502)",,
580578181,False,,,residential,,True,60.847,"LINESTRING (47.066623 38.4778515, 47.0668535 38.4773349)",,
729736061,False,,انقلاب,residential,30,False,166.859,"LINESTRING (47.066623 38.4778515, 47.0684777 38.4782305)",,
729736061,False,,انقلاب,residential,30,True,71.40700000000001,"LINESTRING (47.066623 38.4778515, 47.0661971 38.477784, 47.065817 38.4777324)",,
580578180,False,,,residential,,True,88.904,"LINESTRING (47.0657696 38.4780299, 47.0658186 38.4780939, 47.0664282 38.4782477, 47.066669 38.4783678)",,
580578182,False,,راسته مسجد سفید شمالی,residential,,False,64.993,"LINESTRING (47.0657696 38.4780299, 47.0657519 38.4780312, 47.0656252 38.4780182, 47.0655458 38.4780422, 47.0655281 38.4780566, 47.0655215 38.4780753, 47.0654358 38.4784336)",,
580578182,False,,راسته مسجد سفید شمالی,residential,,True,33.392,"LINESTRING (47.0657696 38.4780299, 47.0657762 38.4780172, 47.065817 38.4777324)",,
580579152,False,,راسته فرش فروشان,residential,,False,116.921,"LINESTRING (47.0715967 38.4764923, 47.0715786 38.4754409)",,
580579152,False,,راسته فرش فروشان,residential,,True,96.684,"LINESTRING (47.0715967 38.4764923, 47.0715555 38.4773612)",,
729140827,True,,امام خمینی,secondary,,False,159.332,"LINESTRING (47.0715967 38.4764923, 47.0697702 38.4763995)",,
729140827,True,,امام خمینی,secondary,,False,73.468,"LINESTRING (47.0697702 38.4763995, 47.068928 38.4763567)",,
580580627,False,,,residential,,True,89.71,"LINESTRING (47.0697702 38.4763995, 47.0697865 38.4760896, 47.070086 38.476016, 47.0700232 38.47577)",,
729736062,False,,شریعتی,residential,,True,74.44,"LINESTRING (47.0697702 38.4763995, 47.0698013 38.4767961, 47.0696737 38.4768557, 47.0696803 38.4770114)",,
580579151,False,,حزب الله۳,residential,,True,137.606,"LINESTRING (47.0699753 38.4773277, 47.0715555 38.4773612)",,
979324717,False,,,residential,,False,37.805,"LINESTRING (47.0699753 38.4773277, 47.0699653 38.4776676)",,
580579151,False,,حزب الله۳,residential,,False,40.235,"LINESTRING (47.0699753 38.4773277, 47.0696966 38.4773218, 47.0696874 38.4771784)",,
580579151,False,,حزب الله۳,residential,,False,137.606,"LINESTRING (47.0715555 38.4773612, 47.0699753 38.4773277)",,
580579152,False,,راسته فرش فروشان,residential,,False,96.684,"LINESTRING (47.0715555 38.4773612, 47.0715967 38.4764923)",,
580579152,False,,راسته فرش فروشان,residential,,True,24.918,"LINESTRING (47.0715555 38.4773612, 47.0715471 38.4775852)",,
580579150,False,,حزب الله۳,residential,,False,79.302,"LINESTRING (47.0696874 38.4771784, 47.0687892 38.4770593)",,
729736062,False,,شریعتی,residential,,False,18.58,"LINESTRING (47.0696874 38.4771784, 47.0696803 38.4770114)",,
