osmid,name,highway,maxspeed,oneway,reversed,length,ref,lanes,geometry,junction
49851601,Heather Gardens,unclassified,20 mph,False,False,66.952,,,"LINESTRING (-4.052824 55.8269041, -4.0525926 55.8269434, -4.0524606 55.8269047, -4.0526349 55.8266865, -4.05288 55.8267271)",
308627250,Heather Gardens,unclassified,20 mph,False,True,194.89499999999998,,,"LINESTRING (-4.052824 55.8269041, -4.0528873 55.8270517, -4.0529993 55.8271014, -4.0531373 55.8271257, -4.0547501 55.8271251, -4.0552048 55.8270974, -4.0554325 55.8270037, -4.0555618 55.8269105)",
308627250,Heather Gardens,unclassified,20 mph,False,False,11.962,,,"LINESTRING (-4.05288 55.8267271, -4.0529545 55.826628)",
308627250,Heather Gardens,unclassified,20 mph,False,True,19.99,,,"LINESTRING (-4.05288 55.8267271, -4.052824 55.8269041)",
49851601,Heather Gardens,unclassified,20 mph,False,True,66.952,,,"LINESTRING (-4.05288 55.8267271, -4.0526349 55.8266865, -4.0524606 55.8269047, -4.0525926 55.8269434, -4.052824 55.8269041)",
49851617,Lavender Court,unclassified,20 mph,False,False,58.861000000000004,,,"LINESTRING (-4.0564748 55.8270413, -4.056213 55.8269989, -4.0555618 55.8269105)",
49851617,Lavender Court,unclassified,20 mph,False,True,58.861000000000004,,,"LINESTRING (-4.0555618 55.8269105, -4.056213 55.8269989, -4.0564748 55.8270413)",
308627250,Heather Gardens,unclassified,20 mph,False,False,194.89499999999998,,,"LINESTRING (-4.0555618 55.8269105, -4.0554325 55.8270037, -4.0552048 55.8270974, -4.0547501 55.8271251, -4.0531373 55.8271257, -4.0529993 55.8271014, -4.0528873 55.8270517, -4.052824 55.8269041)",
308627250,Heather Gardens,unclassified,20 mph,False,True,180.173,,,"LINESTRING (-4.0555618 55.8269105, -4.0555092 55.8268218, -4.0551954 55.8266874, -4.0550127 55.8266448, -4.0546819 55.8265677, -4.0541029 55.8265172, -4.0533261 55.826539, -4.0529545 55.826628)",
49851638,Rosebank Drive,residential,20 mph,False,False,71.833,,,"LINESTRING (-4.0551665 55.8274563, -4.0540167 55.8274717)",
49851638,Rosebank Drive,residential,20 mph,False,True,70.912,,,"LINESTRING (-4.0551665 55.8274563, -4.0563018 55.8274634)",
49962616,Market Street,residential,20 mph,False,True,46.361,,,"LINESTRING (-4.0551665 55.8274563, -4.0551765 55.8278732)",
49851646,Market Road,residential,20 mph,False,False,156.47199999999998,,,"LINESTRING (-4.0540956 55.828878, -4.0541003 55.8287653, -4.0540805 55.8284589, -4.0540167 55.8274717)",
199206746,Burnhead Street,tertiary,20 mph,False,False,78.491,,2,"LINESTRING (-4.0540956 55.828878, -4.0538124 55.8288806, -4.0533526 55.8288815, -4.0532133 55.8288823, -4.0528389 55.8288847)",
199206746,Burnhead Street,tertiary,20 mph,False,True,68.309,,2,"LINESTRING (-4.0540956 55.828878, -4.0544182 55.8288749, -4.05481 55.8288707, -4.0551892 55.8288686)",
49851638,Rosebank Drive,residential,20 mph,False,False,44.713,,,"LINESTRING (-4.0540167 55.8274717, -4.0533014 55.8274552)",
49851638,Rosebank Drive,residential,20 mph,False,True,71.833,,,"LINESTRING (-4.0540167 55.8274717, -4.0551665 55.8274563)",
49851646,Market Road,residential,20 mph,False,True,156.472,,,"LINESTRING (-4.0540167 55.8274717, -4.0540805 55.8284589, -4.0541003 55.8287653, -4.0540956 55.828878)",
49851653,Oak Place,unclassified,20 mph,False,False,42.033,,,"LINESTRING (-4.0532961 55.8278332, -4.0533014 55.8274552)",
49851638,Rosebank Drive,residential,20 mph,False,True,44.713,,,"LINESTRING (-4.0533014 55.8274552, -4.0540167 55.8274717)",
49851653,Oak Place,unclassified,20 mph,False,True,42.033,,,"LINESTRING (-4.0533014 55.8274552, -4.0532961 55.8278332)",
49852173,Burnhead Street,residential,20 mph,False,False,72.521,,2,"LINESTRING (-4.0657737 55.8300808, -4.0647247 55.8298011)",
"[49933027, 199206748]","['Douglas Crescent', 'Douglas Street']",residential,20 mph,False,False,157.629,,,"LINESTRING (-4.0657737 55.8300808, -4.0658768 55.8299758, -4.0661251 55.8296937, -4.066214 55.8295762, -4.0664787 55.8292423, -4.0664994 55.829186, -4.0664872 55.8291361, -4.0664492 55.8290833, -4.0663903 55.8290337, -4.0662543 55.8289804, -4.0659843 55.8288987)",
49852173,Burnhead Street,residential,20 mph,False,True,78.338,,2,"LINESTRING (-4.0625331 55.8292017, -4.0627124 55.8292486, -4.0636581 55.8295132)",
49962677,Elmbank Avenue,tertiary,20 mph,False,False,125.07000000000001,,2,"LINESTRING (-4.0625331 55.8292017, -4.0626116 55.829109, -4.0633813 55.8281828)",
199206746,Burnhead Street,tertiary,20 mph,False,False,186.14300000000003,,2,"LINESTRING (-4.0625331 55.8292017, -4.0623599 55.8291563, -4.062152 55.829102, -4.0618235 55.8290162, -4.0614691 55.8289273, -4.060984 55.82885, -4.0604358 55.8288298, -4.0603528 55.8288295, -4.0596798 55.8288275)",
199206746,Burnhead Street,tertiary,20 mph,False,False,71.401,,2,"LINESTRING (-4.0563324 55.828863, -4.0551892 55.8288686)",
199206746,Burnhead Street,tertiary,20 mph,False,True,19.895,,2,"LINESTRING (-4.0563324 55.828863, -4.0566509 55.82886)",
49962624,Rowantree Avenue,residential,20 mph,False,False,85.721,,,"LINESTRING (-4.0563324 55.828863, -4.0563281 55.8287446, -4.0563002 55.8280923)",
49962677,Elmbank Avenue,tertiary,20 mph,False,False,97.681,,2,"LINESTRING (-4.0633813 55.8281828, -4.0640572 55.8273906)",
49933027,Douglas Street,residential,20 mph,False,False,86.37599999999999,,,"LINESTRING (-4.0633813 55.8281828, -4.0632212 55.8281405, -4.0621146 55.8278711)",
49933027,Douglas Street,residential,20 mph,False,True,181.016,,,"LINESTRING (-4.0633813 55.8281828, -4.0635687 55.8282324, -4.0659843 55.8288987)",
49962677,Elmbank Avenue,tertiary,20 mph,False,True,125.07000000000001,,2,"LINESTRING (-4.0633813 55.8281828, -4.0626116 55.829109, -4.0625331 55.8292017)",
49933027,Douglas Street,residential,20 mph,False,True,55.574,,,"LINESTRING (-4.057744 55.826688, -4.0585538 55.8268951)",
199206746,Burnhead Street,tertiary,20 mph,False,False,19.895,,2,"LINESTRING (-4.0566509 55.82886, -4.0563324 55.828863)",
199206746,Burnhead Street,tertiary,20 mph,False,True,189.203,,2,"LINESTRING (-4.0566509 55.82886, -4.0596798 55.8288275)",
49962599,Sycamore Avenue,residential,20 mph,False,False,123.181,,,"LINESTRING (-4.0566509 55.82886, -4.0566535 55.82896, -4.0566643 55.8294471, -4.0566758 55.8299677)",
49962599,Sycamore Avenue,residential,20 mph,False,True,123.181,,,"LINESTRING (-4.0566758 55.8299677, -4.0566643 55.8294471, -4.0566535 55.82896, -4.0566509 55.82886)",
50053647,Limetree Avenue,residential,20 mph,False,True,72.949,,,"LINESTRING (-4.0566758 55.8299677, -4.0572412 55.8299679, -4.0578438 55.829963)",
199206746,Burnhead Street,tertiary,20 mph,False,True,71.401,,2,"LINESTRING (-4.0551892 55.8288686, -4.0563324 55.828863)",
49962616,Market Street,residential,20 mph,False,False,110.737,,,"LINESTRING (-4.0551892 55.8288686, -4.0551931 55.8287509, -4.0551817 55.8287055, -4.0551801 55.8284524, -4.0551765 55.8278732)",
199206746,Burnhead Street,tertiary,20 mph,False,False,68.309,,2,"LINESTRING (-4.0551892 55.8288686, -4.05481 55.8288707, -4.0544182 55.8288749, -4.0540956 55.828878)",
49962617,Market Street,residential,20 mph,False,False,36.019,,,"LINESTRING (-4.0545999 55.8278794, -4.0551765 55.8278732)",
49962616,Market Street,residential,20 mph,False,False,46.361,,,"LINESTRING (-4.0551765 55.8278732, -4.0551665 55.8274563)",
49962617,Market Street,residential,20 mph,False,True,36.019,,,"LINESTRING (-4.0551765 55.8278732, -4.0545999 55.8278794)",
49962616,Market Street,residential,20 mph,False,True,110.73700000000001,,,"LINESTRING (-4.0551765 55.8278732, -4.0551801 55.8284524, -4.0551817 55.8287055, -4.0551931 55.8287509, -4.0551892 55.8288686)",
49962619,Beechgrove Avenue,residential,20 mph,False,False,88.67,,,"LINESTRING (-4.0579101 55.8277147, -4.0591943 55.8280547)",
49962671,St Bride's Avenue,residential,20 mph,False,False,99.609,,,"LINESTRING (-4.0579101 55.8277147, -4.0585538 55.8268951)",
49962671,St Bride's Avenue,residential,20 mph,False,True,122.745,,,"LINESTRING (-4.0579101 55.8277147, -4.0576413 55.8279959, -4.0574482 55.8280803, -4.057062 55.8281104, -4.0563002 55.8280923)",
49962619,Beechgrove Avenue,residential,20 mph,False,True,88.67,,,"LINESTRING (-4.0591943 55.8280547, -4.0579101 55.8277147)",
49962624,Rowantree Avenue,residential,20 mph,False,False,69.931,,,"LINESTRING (-4.0563002 55.8280923, -4.0563018 55.8274634)",
49962624,Rowantree Avenue,residential,20 mph,False,True,85.721,,,"LINESTRING (-4.0563002 55.8280923, -4.0563281 55.8287446, -4.0563324 55.828863)",
49962671,St Bride's Avenue,residential,20 mph,False,False,122.745,,,"LINESTRING (-4.0563002 55.8280923, -4.057062 55.8281104, -4.0574482 55.8280803, -4.0576413 55.8279959, -4.0579101 55.8277147)",
49933027,Douglas Street,residential,20 mph,False,False,55.574,,,"LINESTRING (-4.0585538 55.8268951, -4.057744 55.826688)",
49962671,St Bride's Avenue,residential,20 mph,False,False,115.653,,,"LINESTRING (-4.0585538 55.8268951, -4.0593707 55.8259617)",
49962671,St Bride's Avenue,residential,20 mph,False,True,99.609,,,"LINESTRING (-4.0585538 55.8268951, -4.0579101 55.8277147)",
49933027,Douglas Street,residential,20 mph,False,True,247.47899999999998,,,"LINESTRING (-4.0585538 55.8268951, -4.0605796 55.8274623, -4.0607634 55.8275138, -4.0609759 55.82757, -4.0621146 55.8278711)",
49851638,Rosebank Drive,residential,20 mph,False,False,70.912,,,"LINESTRING (-4.0563018 55.8274634, -4.0551665 55.8274563)",
49962624,Rowantree Avenue,residential,20 mph,False,True,69.931,,,"LINESTRING (-4.0563018 55.8274634, -4.0563002 55.8280923)",
49851638,Rosebank Drive,residential,20 mph,False,True,74.43299999999999,,,"LINESTRING (-4.0563018 55.8274634, -4.0569812 55.8274513, -4.057062 55.8274295, -4.0572551 55.8272185)",
49962674,Hazel Terrace,residential,20 mph,False,False,46.004,,,"LINESTRING (-4.0618148 55.828249, -4.0621146 55.8278711)",
49962674,Hazel Terrace,residential,20 mph,False,True,46.004,,,"LINESTRING (-4.0621146 55.8278711, -4.0618148 55.828249)",
55274997,Hawthorn Terrace,residential,20 mph,False,True,41.961,,,"LINESTRING (-4.0621146 55.8278711, -4.0624162 55.8275339)",
49933027,Douglas Street,residential,20 mph,False,False,247.47899999999998,,,"LINESTRING (-4.0621146 55.8278711, -4.0609759 55.82757, -4.0607634 55.8275138, -4.0605796 55.8274623, -4.0585538 55.8268951)",
49933027,Douglas Street,residential,20 mph,False,True,86.37599999999999,,,"LINESTRING (-4.0621146 55.8278711, -4.0632212 55.8281405, -4.0633813 55.8281828)",
49962677,Elmbank Avenue,tertiary,20 mph,False,True,15.511,,2,"LINESTRING (-4.064163 55.8272644, -4.0640572 55.8273906)",
199206750,Old Edinburgh Road,secondary,30 mph,False,False,34.57,B7001,2,"LINESTRING (-4.064163 55.8272644, -4.0636696 55.8271235)",
49962678,Birch Grove,unclassified,20 mph,False,False,59.746,,,"LINESTRING (-4.0640664 55.8290276, -4.063761 55.8294078, -4.0636581 55.8295132)",
49852173,Burnhead Street,residential,20 mph,False,False,78.338,,2,"LINESTRING (-4.0636581 55.8295132, -4.0627124 55.8292486, -4.0625331 55.8292017)",
49852173,Burnhead Street,residential,20 mph,False,True,73.90799999999999,,2,"LINESTRING (-4.0636581 55.8295132, -4.0642255 55.8296631, -4.0647247 55.8298011)",
49962678,Birch Grove,unclassified,20 mph,False,True,59.746,,,"LINESTRING (-4.0636581 55.8295132, -4.063761 55.8294078, -4.0640664 55.8290276)",
49962680,Douglas Crescent,residential,20 mph,False,False,42.271,,,"LINESTRING (-4.0613213 55.8299544, -4.0619302 55.8301204)",
49962680,Douglas Crescent,residential,20 mph,False,True,34.459,,,"LINESTRING (-4.0613213 55.8299544, -4.0608278 55.8298158)",
50053710,Cedar Avenue,residential,20 mph,False,True,52.942,,,"LINESTRING (-4.0613213 55.8299544, -4.0609743 55.8303888)",
49962681,Fir Grove,residential,20 mph,False,False,42.031,,,"LINESTRING (-4.0611255 55.8294768, -4.0608278 55.8298158)",
49962680,Douglas Crescent,residential,20 mph,False,False,34.459,,,"LINESTRING (-4.0608278 55.8298158, -4.0613213 55.8299544)",
49962681,Fir Grove,residential,20 mph,False,True,42.031,,,"LINESTRING (-4.0608278 55.8298158, -4.0611255 55.8294768)",
49962680,Douglas Crescent,residential,20 mph,False,True,149.517,,,"LINESTRING (-4.0608278 55.8298158, -4.0598874 55.829546, -4.0598407 55.8295326, -4.0597455 55.8294373, -4.0597093 55.8293201, -4.0596731 55.8289434, -4.0596664 55.8288742, -4.0596798 55.8288275)",
49962682,Pine Grove,residential,20 mph,False,False,37.672,,,"LINESTRING (-4.0633571 55.8301035, -4.0631224 55.8304156)",
49962680,Douglas Crescent,residential,20 mph,False,True,81.37,,,"LINESTRING (-4.0631224 55.8304156, -4.0619302 55.8301204)",
49962682,Pine Grove,residential,20 mph,False,True,37.672,,,"LINESTRING (-4.0631224 55.8304156, -4.0633571 55.8301035)",
398256161,Elder Grove,unclassified,20 mph,False,False,4.711,,,"LINESTRING (-4.065107 55.8293276, -4.0650383 55.8293101)",
398256161,Elder Grove,unclassified,20 mph,False,True,5.094,,,"LINESTRING (-4.065107 55.8293276, -4.0651813 55.8293465)",
49962683,Elder Grove,unclassified,20 mph,False,False,57.812,,,"LINESTRING (-4.065107 55.8293276, -4.0648148 55.8296927, -4.0647247 55.8298011)",
49852173,Burnhead Street,residential,20 mph,False,True,72.521,,2,"LINESTRING (-4.0647247 55.8298011, -4.0657737 55.8300808)",
49852173,Burnhead Street,residential,20 mph,False,False,73.90799999999999,,2,"LINESTRING (-4.0647247 55.8298011, -4.0642255 55.8296631, -4.0636581 55.8295132)",
49962683,Elder Grove,unclassified,20 mph,False,True,57.812,,,"LINESTRING (-4.0647247 55.8298011, -4.0648148 55.8296927, -4.065107 55.8293276)",
50053647,Limetree Avenue,residential,20 mph,False,False,45.689,,,"LINESTRING (-4.0585751 55.8299516, -4.0578438 55.829963)",
50053844,Limetree Quadrant,unclassified,20 mph,False,False,147.731,,,"LINESTRING (-4.0585751 55.8299516, -4.0585573 55.8296462, -4.0585358 55.8294895, -4.0583856 55.8294353, -4.0580745 55.8294293, -4.0578697 55.8295174, -4.0578638 55.8296557, -4.0578438 55.829963)",
50053647,Limetree Avenue,residential,20 mph,False,True,115.048,,,"LINESTRING (-4.0585751 55.8299516, -4.0591628 55.8299404, -4.0593974 55.829969, -4.0595037 55.8299819, -4.0603109 55.8302121)",
199206746,Burnhead Street,tertiary,20 mph,False,False,189.203,,2,"LINESTRING (-4.0596798 55.8288275, -4.0566509 55.82886)",
49962680,Douglas Crescent,residential,20 mph,False,False,149.517,,,"LINESTRING (-4.0596798 55.8288275, -4.0596664 55.8288742, -4.0596731 55.8289434, -4.0597093 55.8293201, -4.0597455 55.8294373, -4.0598407 55.8295326, -4.0598874 55.829546, -4.0608278 55.8298158)",
199206746,Burnhead Street,tertiary,20 mph,False,True,186.143,,2,"LINESTRING (-4.0596798 55.8288275, -4.0603528 55.8288295, -4.0604358 55.8288298, -4.060984 55.82885, -4.0614691 55.8289273, -4.0618235 55.8290162, -4.062152 55.829102, -4.0623599 55.8291563, -4.0625331 55.8292017)",
50053647,Limetree Avenue,residential,20 mph,False,True,45.854,,,"LINESTRING (-4.0603109 55.8302121, -4.0609743 55.8303888)",
50053647,Limetree Avenue,residential,20 mph,False,False,115.048,,,"LINESTRING (-4.0603109 55.8302121, -4.0595037 55.8299819, -4.0593974 55.829969, -4.0591628 55.8299404, -4.0585751 55.8299516)",
50053647,Limetree Avenue,residential,20 mph,False,False,45.854,,,"LINESTRING (-4.0609743 55.8303888, -4.0603109 55.8302121)",
50053710,Cedar Avenue,residential,20 mph,False,False,52.942,,,"LINESTRING (-4.0609743 55.8303888, -4.0613213 55.8299544)",
50053647,Limetree Avenue,residential,20 mph,False,True,45.689,,,"LINESTRING (-4.0578438 55.829963, -4.0585751 55.8299516)",
50053844,Limetree Quadrant,unclassified,20 mph,False,True,147.731,,,"LINESTRING (-4.0578438 55.829963, -4.0578638 55.8296557, -4.0578697 55.8295174, -4.0580745 55.8294293, -4.0583856 55.8294353, -4.0585358 55.8294895, -4.0585573 55.8296462, -4.0585751 55.8299516)",
50053647,Limetree Avenue,residential,20 mph,False,False,72.949,,,"LINESTRING (-4.0578438 55.829963, -4.0572412 55.8299679, -4.0566758 55.8299677)",
50054096,Old Edinburgh Road,unclassified,20 mph,False,False,76.92,,,"LINESTRING (-4.0666746 55.8280782, -4.0655554 55.8277895)",
50054049,Oakdene Avenue,residential,20 mph,False,False,100.91300000000001,,,"LINESTRING (-4.0666746 55.8280782, -4.0664925 55.8282959, -4.0663231 55.82849, -4.0659843 55.8288987)",
50054096,Old Edinburgh Road,unclassified,20 mph,False,True,15.621,,,"LINESTRING (-4.0666746 55.8280782, -4.0667158 55.8280896, -4.0669043 55.8281337)",
49933027,Douglas Street,residential,20 mph,False,False,181.016,,,"LINESTRING (-4.0659843 55.8288987, -4.0635687 55.8282324, -4.0633813 55.8281828)",
"[49933027, 199206748]","['Douglas Crescent', 'Douglas Street']",residential,20 mph,False,True,157.629,,,"LINESTRING (-4.0659843 55.8288987, -4.0662543 55.8289804, -4.0663903 55.8290337, -4.0664492 55.8290833, -4.0664872 55.8291361, -4.0664994 55.829186, -4.0664787 55.8292423, -4.066214 55.8295762, -4.0661251 55.8296937, -4.0658768 55.8299758, -4.0657737 55.8300808)",
50054049,Oakdene Avenue,residential,20 mph,False,True,100.913,,,"LINESTRING (-4.0659843 55.8288987, -4.0663231 55.82849, -4.0664925 55.8282959, -4.0666746 55.8280782)",
50054096,Old Edinburgh Road,unclassified,20 mph,False,False,15.621,,,"LINESTRING (-4.0669043 55.8281337, -4.0667158 55.8280896, -4.0666746 55.8280782)",
49962677,Elmbank Avenue,tertiary,20 mph,False,False,15.511,,2,"LINESTRING (-4.0640572 55.8273906, -4.064163 55.8272644)",
49962677,Elmbank Avenue,tertiary,20 mph,False,True,97.681,,2,"LINESTRING (-4.0640572 55.8273906, -4.0633813 55.8281828)",
"[50054096, 50054097]",Old Edinburgh Road,unclassified,20 mph,False,False,149.285,,,"LINESTRING (-4.0640572 55.8273906, -4.0638966 55.8273368, -4.0624411 55.8269164, -4.0619261 55.8267838)",
50054096,Old Edinburgh Road,unclassified,20 mph,False,True,103.562,,,"LINESTRING (-4.0640572 55.8273906, -4.0642554 55.8274401, -4.06538 55.827739, -4.0655554 55.8277895)",
"[50054096, 50054097]",Old Edinburgh Road,unclassified,20 mph,False,True,149.285,,,"LINESTRING (-4.0619261 55.8267838, -4.0624411 55.8269164, -4.0638966 55.8273368, -4.0640572 55.8273906)",
50054101,Cuthbert Street,residential,20 mph,False,False,108.218,,,"LINESTRING (-4.0644278 55.8281712, -4.0645991 55.8279345, -4.0651404 55.828038, -4.0652568 55.8280594, -4.0653201 55.8280443, -4.0653662 55.8280191, -4.0655554 55.8277895)",
50054096,Old Edinburgh Road,unclassified,20 mph,False,True,76.92,,,"LINESTRING (-4.0655554 55.8277895, -4.0666746 55.8280782)",
50054096,Old Edinburgh Road,unclassified,20 mph,False,False,103.562,,,"LINESTRING (-4.0655554 55.8277895, -4.06538 55.827739, -4.0642554 55.8274401, -4.0640572 55.8273906)",
50054101,Cuthbert Street,residential,20 mph,False,True,108.218,,,"LINESTRING (-4.0655554 55.8277895, -4.0653662 55.8280191, -4.0653201 55.8280443, -4.0652568 55.8280594, -4.0651404 55.828038, -4.0645991 55.8279345, -4.0644278 55.8281712)",
55274997,Hawthorn Terrace,residential,20 mph,False,False,41.961,,,"LINESTRING (-4.0624162 55.8275339, -4.0621146 55.8278711)",
55275324,Johnstone Crescent,residential,30 mph,False,True,37.082,,,"LINESTRING (-4.0563866 55.8257139, -4.0569383 55.8258371)",
55275314,Columba Court,residential,30 mph,False,False,59.41,,,"LINESTRING (-4.0563866 55.8257139, -4.0564471 55.8256115, -4.0564342 55.8254579, -4.0565966 55.825201)",
55275314,Columba Court,residential,30 mph,False,True,64.29499999999999,,,"LINESTRING (-4.0563866 55.8257139, -4.0561291 55.8260514, -4.0559145 55.8260755, -4.055773 55.8260375)",
55275324,Johnstone Crescent,residential,30 mph,False,False,37.082,,,"LINESTRING (-4.0569383 55.8258371, -4.0563866 55.8257139)",
55275324,Johnstone Crescent,residential,30 mph,False,False,252.42799999999997,,,"LINESTRING (-4.0569383 55.8258371, -4.0568204 55.8260222, -4.0567728 55.8260996, -4.056668 55.8262644, -4.0565899 55.8263872, -4.0565863 55.8264328, -4.0566341 55.826483, -4.057092 55.8266102, -4.0571764 55.8266053, -4.0572438 55.8265671, -4.057395 55.8263421, -4.0574532 55.8262555, -4.0575163 55.8261616, -4.0576546 55.8259627, -4.0576565 55.8259115, -4.0576274 55.8258787, -4.0571515 55.8257462, -4.0570572 55.8257539, -4.0569967 55.8257804, -4.0569383 55.8258371)",
55275324,Johnstone Crescent,residential,30 mph,False,True,252.428,,,"LINESTRING (-4.0569383 55.8258371, -4.0569967 55.8257804, -4.0570572 55.8257539, -4.0571515 55.8257462, -4.0576274 55.8258787, -4.0576565 55.8259115, -4.0576546 55.8259627, -4.0575163 55.8261616, -4.0574532 55.8262555, -4.057395 55.8263421, -4.0572438 55.8265671, -4.0571764 55.8266053, -4.057092 55.8266102, -4.0566341 55.826483, -4.0565863 55.8264328, -4.0565899 55.8263872, -4.056668 55.8262644, -4.0567728 55.8260996, -4.0568204 55.8260222, -4.0569383 55.8258371)",
49908264,Fallside Avenue,tertiary,30 mph,False,False,106.099,,2,"LINESTRING (-4.0540766 55.8234654, -4.0533276 55.8243218)",
49908264,Fallside Avenue,tertiary,30 mph,False,True,85.752,,2,"LINESTRING (-4.0540766 55.8234654, -4.0546723 55.8227706)",
55280984,Bent Crescent,residential,30 mph,False,False,279.916,,,"LINESTRING (-4.0540766 55.8234654, -4.0552523 55.823776, -4.0554236 55.823817, -4.0555146 55.8238137, -4.0556144 55.8237928, -4.055676 55.8237694, -4.0560874 55.8233219, -4.0561055 55.8232541, -4.0560597 55.8231967, -4.0559662 55.8231323, -4.0546723 55.8227706)",
55280762,McCulloch Avenue,residential,30 mph,False,True,86.414,,,"LINESTRING (-4.0540766 55.8234654, -4.0528339 55.8231239)",
55280762,McCulloch Avenue,residential,30 mph,False,False,86.414,,,"LINESTRING (-4.0528339 55.8231239, -4.0540766 55.8234654)",
49908264,Fallside Avenue,tertiary,30 mph,False,True,106.099,,2,"LINESTRING (-4.0533276 55.8243218, -4.0540766 55.8234654)",
199206750,Old Edinburgh Road,secondary,30 mph,False,True,59.763000000000005,B7001,2,"LINESTRING (-4.0533276 55.8243218, -4.053618 55.8243934, -4.0538178 55.8244666, -4.0540938 55.8246301)",
49908264,Fallside Avenue,tertiary,30 mph,False,False,85.752,,2,"LINESTRING (-4.0546723 55.8227706, -4.0540766 55.8234654)",
55280984,Bent Crescent,residential,30 mph,False,True,279.916,,,"LINESTRING (-4.0546723 55.8227706, -4.0559662 55.8231323, -4.0560597 55.8231967, -4.0561055 55.8232541, -4.0560874 55.8233219, -4.055676 55.8237694, -4.0556144 55.8237928, -4.0555146 55.8238137, -4.0554236 55.823817, -4.0552523 55.823776, -4.0540766 55.8234654)",
49908264,Fallside Avenue,tertiary,30 mph,False,True,45.266,,2,"LINESTRING (-4.0546723 55.8227706, -4.0549921 55.8224053)",
55280993,Rosepark Avenue,residential,30 mph,False,False,114.433,,,"LINESTRING (-4.0569016 55.8225559, -4.0552462 55.8221151)",
49908264,Fallside Avenue,tertiary,30 mph,False,False,35.961,,2,"LINESTRING (-4.0552462 55.8221151, -4.0549921 55.8224053)",
55280993,Rosepark Avenue,residential,30 mph,False,True,114.433,,,"LINESTRING (-4.0552462 55.8221151, -4.0569016 55.8225559)",
55281007,Roman Way,residential,30 mph,False,False,70.235,,,"LINESTRING (-4.0533181 55.8218869, -4.0543028 55.8221918)",
49908264,Fallside Avenue,tertiary,30 mph,False,False,45.266,,2,"LINESTRING (-4.0549921 55.8224053, -4.0546723 55.8227706)",
