osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access,tunnel
306407057,False,,,Alfred Gelder Street,unclassified,30 mph,False,138.805,"LINESTRING (-0.3325113 53.7443134, -0.334032 53.7441873, -0.3346031 53.7441467)",,,
"[28403219, 306540650, 27488947, 11082742]",False,2,,"['Queens Dock Avenue', 'Alfred Gelder Street', 'Vernon Street']",unclassified,30 mph,"[False, True]",284.841,"LINESTRING (-0.3353844 53.7441163, -0.335476 53.7441034, -0.3359951 53.7440264, -0.336826 53.7438732, -0.3369801 53.7438569, -0.3371884 53.7438643, -0.3373508 53.743882, -0.3375782 53.7439208, -0.3378562 53.7440145, -0.3380614 53.7441058, -0.3381706 53.7441585, -0.33825 53.7442085, -0.3383124 53.7442627, -0.3383506 53.7443184, -0.3383734 53.7443814, -0.3383777 53.7444558, -0.3383553 53.7445361, -0.3383312 53.7445893, -0.3383194 53.7446453, -0.3383355 53.7446978, -0.3383835 53.7447681, -0.3384512 53.7448227, -0.3385509 53.744867)",,,
306540650,False,,,Alfred Gelder Street,unclassified,30 mph,True,51.489,"LINESTRING (-0.3353844 53.7441163, -0.3352524 53.7441214, -0.3346031 53.7441467)",,,
93462512,False,,,,unclassified,,False,31.135,"LINESTRING (-0.34274 53.741878, -0.3431871 53.7417859)",,,
141815481,True,,,Myton Street,unclassified,,False,78.121,"LINESTRING (-0.34274 53.741878, -0.3427642 53.7419358, -0.3428618 53.7421659, -0.3429505 53.742394, -0.3430209 53.7425606)",,,
23632726,False,2,,Osborne Street,unclassified,30 mph,True,90.942,"LINESTRING (-0.3430209 53.7425606, -0.3443809 53.7424124)",,,
9941971,False,,,Anne Street,unclassified,,False,93.399,"LINESTRING (-0.3430209 53.7425606, -0.3431181 53.7429257, -0.3432126 53.7433037, -0.3432344 53.743391)",,,
141815486,False,,,Osborne Street,unclassified,30 mph,False,65.686,"LINESTRING (-0.3430209 53.7425606, -0.3420435 53.7426515, -0.3420342 53.7426524)",,,
25875286,False,,,Anlaby Road,unclassified,,False,3.986,"LINESTRING (-0.3431747 53.7433972, -0.3432344 53.743391)",,,
28908521,False,2,,Carr Lane,unclassified,,True,117.55600000000001,"LINESTRING (-0.3431747 53.7433972, -0.3430157 53.743411, -0.3427501 53.7434332, -0.3427166 53.7434334, -0.3426723 53.7434336, -0.3419719 53.7434962, -0.341667 53.7435244, -0.341406 53.7435476)",,,
74332417,False,,A1105,Anlaby Road,unclassified,30 mph,False,10.218,"LINESTRING (-0.3444989 53.743267, -0.3446535 53.7432578)",,,
148334406,False,,,Anlaby Road,unclassified,,True,84.365,"LINESTRING (-0.3444989 53.743267, -0.3443286 53.7432948, -0.3432344 53.743391)",,,
304249727,True,,A1079,Ferensway,trunk,30 mph,False,95.375,"LINESTRING (-0.3444989 53.743267, -0.344441 53.7427182, -0.3443809 53.7424124)",,,
93462511,False,,,Lenham Lane,unclassified,,False,45.741,"LINESTRING (-0.3420342 53.7426524, -0.3421461 53.7430584)",,,
"[9941974, 141815486]",False,,,"['Waterhouse Lane', 'Osborne Street']",unclassified,30 mph,False,315.53400000000005,"LINESTRING (-0.3420342 53.7426524, -0.341808 53.7426749, -0.3411776 53.7427374, -0.3408684 53.7427681, -0.3404975 53.7428049, -0.3403547 53.7428003, -0.3402975 53.7427506, -0.3403889 53.7423795, -0.3405203 53.7422063, -0.3408053 53.7418939, -0.3409746 53.7417083, -0.3411927 53.741549, -0.3413864 53.7414052, -0.341671 53.7412178)",,,
141815486,False,,,Osborne Street,unclassified,30 mph,True,65.686,"LINESTRING (-0.3420342 53.7426524, -0.3420435 53.7426515, -0.3430209 53.7425606)",,,
"[6003264, 8065344, 1159715261]",True,,A1079,"['Ferensway', 'Mytongate']","['trunk_link', 'trunk']",30 mph,False,300.99100000000004,"LINESTRING (-0.34493 53.7398755, -0.3447031 53.7400833, -0.3444974 53.7402718, -0.3444374 53.7403102, -0.34433 53.7404384, -0.3440845 53.740729, -0.3439944 53.7408628, -0.3440135 53.7410053, -0.3440754 53.7411198, -0.3441793 53.741312, -0.3443215 53.7416358, -0.3444069 53.7419125, -0.3445234 53.7423978)",roundabout,,
"[976353496, 6589389, 557160661, 1201547424]",True,2,A63,"['Hessle Road', 'Castle Street']",trunk,40 mph,False,360.3410000000001,"LINESTRING (-0.34493 53.7398755, -0.3442901 53.7400472, -0.3439112 53.7401582, -0.3430274 53.7403695, -0.3420958 53.7406155, -0.3415879 53.7407343, -0.3408578 53.7408703, -0.3403707 53.7409512, -0.3398177 53.7410124)",,,
1159356081,True,1,A1079,Ferensway,trunk,30 mph,False,56.343,"LINESTRING (-0.3467468 53.7474444, -0.3468937 53.7479436)",,,
766756563,True,2,A1079,Ferensway,trunk,30 mph,False,85.605,"LINESTRING (-0.3462737 53.7467279, -0.3466538 53.7472654, -0.3467468 53.7474444)",,,
71432705,False,,A1105,Anlaby Road,primary,30 mph,False,31.879,"LINESTRING (-0.3446535 53.7432578, -0.3451316 53.7432104)",,,
74332417,False,,A1105,Anlaby Road,unclassified,30 mph,True,10.218,"LINESTRING (-0.3446535 53.7432578, -0.3444989 53.743267)",,,
670725538,True,,A1079,Ferensway,trunk,30 mph,False,27.995,"LINESTRING (-0.3446535 53.7432578, -0.3446794 53.7435091)",,,
8265825,False,,,Osborne Street,residential,30 mph,False,138.05,"LINESTRING (-0.3465834 53.7421595, -0.3463827 53.7421872, -0.3460553 53.7422264, -0.3457643 53.742259, -0.3448288 53.7423636, -0.3445234 53.7423978)",,,
9522635,True,,,Midland Street,residential,30 mph,False,60.867,"LINESTRING (-0.3467894 53.7431161, -0.3467251 53.742819, -0.3466797 53.7425726)",,,
71432705,False,,A1105,Anlaby Road,primary,30 mph,True,96.741,"LINESTRING (-0.3467894 53.7431161, -0.3463645 53.7431379, -0.3460231 53.7431524, -0.345325 53.7431978)",,,
9953397,True,,,South Street,unclassified,,False,73.39699999999999,"LINESTRING (-0.3432289 53.7440563, -0.3432255 53.7439916, -0.3431863 53.7434491, -0.3431747 53.7433972)",,,
9953398,False,,,Paragon Street,unclassified,,False,55.556,"LINESTRING (-0.3432289 53.7440563, -0.343314 53.7440515, -0.3439142 53.744015, -0.3440694 53.7440058)",,,
9953398,False,,,Paragon Street,unclassified,,True,3.183,"LINESTRING (-0.3441175 53.7440026, -0.3440694 53.7440058)",,,
25875295,False,,,Prospect Street,unclassified,30 mph,True,54.035,"LINESTRING (-0.3439833 53.7468249, -0.3434101 53.7464767)",,,
"[304249726, 678134515, 678134516, 26000422]",True,,,Brook Street,unclassified,20 mph,False,170.733,"LINESTRING (-0.3439833 53.7468249, -0.3442019 53.7466743, -0.3445013 53.7463362, -0.344525 53.7463081, -0.3446157 53.7462009, -0.3448417 53.7459335, -0.3448859 53.7458812, -0.345133 53.7456193, -0.3451751 53.7454747)",,,
"[304249736, 678134518]",False,,,Prospect Street,unclassified,30 mph,False,88.499,"LINESTRING (-0.3439833 53.7468249, -0.3441913 53.7469549, -0.3449938 53.7473491)",,,
11080046,False,,,Spencer Street,unclassified,30 mph,True,59.994,"LINESTRING (-0.3457932 53.7477643, -0.345897 53.7477535, -0.3459925 53.7477171, -0.3461565 53.7476313, -0.3462954 53.7475954, -0.3465756 53.7475006)",,,
678134518,False,,,Prospect Street,unclassified,30 mph,True,53.254999999999995,"LINESTRING (-0.3457932 53.7477643, -0.3456666 53.7477523, -0.3455123 53.7476665, -0.3451799 53.7474701)",,,
678134518,False,,,Prospect Street,unclassified,30 mph,True,18.187,"LINESTRING (-0.3451799 53.7474701, -0.3449938 53.7473491)",,,
"[11080049, 839663087]",True,,,Wright Street,unclassified,30 mph,False,204.24499999999998,"LINESTRING (-0.3451799 53.7474701, -0.3450977 53.7475135, -0.3450174 53.7475614, -0.3445558 53.74763, -0.3444632 53.7476438, -0.3442929 53.7476691, -0.3439128 53.7477255, -0.3431709 53.7478357, -0.34268 53.7479087, -0.3422223 53.7479766)",,,
678134518,False,,,Prospect Street,unclassified,30 mph,False,53.254999999999995,"LINESTRING (-0.3451799 53.7474701, -0.3455123 53.7476665, -0.3456666 53.7477523, -0.3457932 53.7477643)",,,
11080054,False,,,Percy Street,unclassified,30 mph,False,16.211,"LINESTRING (-0.3422223 53.7479766, -0.3421679 53.7478344)",,,
961366981,False,,,Percy Street,unclassified,30 mph,False,8.159,"LINESTRING (-0.3420135 53.7472455, -0.3419944 53.747173)",,,
961366981,False,,,Percy Street,unclassified,30 mph,True,66.265,"LINESTRING (-0.3420135 53.7472455, -0.3421679 53.7478344)",,,
678134519,True,,,Baker Street,unclassified,30 mph,False,121.33600000000001,"LINESTRING (-0.3420135 53.7472455, -0.3417562 53.7472727, -0.3416825 53.7472806, -0.3405299 53.747413, -0.3403704 53.7474312, -0.3402925 53.747425, -0.3402498 53.7473756)",,,
11080058,True,,,Baker Street,unclassified,30 mph,False,116.912,"LINESTRING (-0.3402498 53.7473756, -0.3405318 53.7473465, -0.3416871 53.7472094, -0.3419944 53.747173)",,,
11080059,False,,,Union Street,unclassified,,False,61.275,"LINESTRING (-0.3402498 53.7473756, -0.3401978 53.7472187, -0.3400937 53.7468324)",,,
679246941,False,,,Albion Street,unclassified,30 mph,True,16.906,"LINESTRING (-0.3400937 53.7468324, -0.3398394 53.7468548)",,,
11080059,False,,,Union Street,unclassified,,True,61.275,"LINESTRING (-0.3400937 53.7468324, -0.3401978 53.7472187, -0.3402498 53.7473756)",,,
679246941,False,,,Albion Street,unclassified,30 mph,False,117.781,"LINESTRING (-0.3400937 53.7468324, -0.3405119 53.7467851, -0.3411138 53.7467171, -0.341853 53.7466334)",,,
961366981,False,,,Percy Street,unclassified,30 mph,True,60.717,"LINESTRING (-0.341853 53.7466334, -0.3419944 53.747173)",,,
11080053,True,2,,Story Street,unclassified,,False,100.035,"LINESTRING (-0.341853 53.7466334, -0.3419866 53.7460026, -0.3420232 53.7458296, -0.3420929 53.7457501)",,yes,
679246941,False,,,Albion Street,unclassified,30 mph,False,103.86999999999999,"LINESTRING (-0.341853 53.7466334, -0.3427933 53.746535, -0.3431719 53.746496, -0.3434101 53.7464767)",,,
679246941,False,,,Albion Street,unclassified,30 mph,True,117.78099999999999,"LINESTRING (-0.341853 53.7466334, -0.3411138 53.7467171, -0.3405119 53.7467851, -0.3400937 53.7468324)",,,
961366981,False,,,Percy Street,unclassified,30 mph,False,60.717,"LINESTRING (-0.3419944 53.747173, -0.341853 53.7466334)",,,
961366981,False,,,Percy Street,unclassified,30 mph,True,8.159,"LINESTRING (-0.3419944 53.747173, -0.3420135 53.7472455)",,,
"[11080058, 678134519]",True,,,Baker Street,unclassified,30 mph,False,245.11500000000004,"LINESTRING (-0.3419944 53.747173, -0.3428033 53.7470888, -0.3431976 53.7470471, -0.3435377 53.7470164, -0.3437167 53.74702, -0.3438373 53.7470442, -0.3432078 53.7471129, -0.34246 53.7471966, -0.3420135 53.7472455)",,,
25875295,False,,,Prospect Street,unclassified,30 mph,False,54.035,"LINESTRING (-0.3434101 53.7464767, -0.3439833 53.7468249)",,,
679246941,False,,,Albion Street,unclassified,30 mph,True,103.87,"LINESTRING (-0.3434101 53.7464767, -0.3431719 53.746496, -0.3427933 53.746535, -0.341853 53.7466334)",,,
11080050,True,,,Prospect Street,unclassified,20 mph,False,118.44800000000001,"LINESTRING (-0.3420929 53.7457501, -0.3427031 53.7460867, -0.3434101 53.7464767)",,yes,
679246941,False,,,Albion Street,unclassified,30 mph,False,16.906,"LINESTRING (-0.3398394 53.7468548, -0.3400937 53.7468324)",,,
679246941,False,,,Albion Street,unclassified,30 mph,True,11.437,"LINESTRING (-0.3398394 53.7468548, -0.3396678 53.7468716)",,,
25897778,False,,,Jarratt Street,unclassified,30 mph,False,63.199,"LINESTRING (-0.3392725 53.7469456, -0.3383515 53.7471081)",,,
11082728,False,,,Albion Street,unclassified,30 mph,False,27.265,"LINESTRING (-0.3392725 53.7469456, -0.3394729 53.7469075, -0.3396678 53.7468716)",,,
11082729,False,,,Charles Street,unclassified,30 mph,False,82.626,"LINESTRING (-0.3392725 53.7469456, -0.3394534 53.7473427, -0.3396235 53.7476589)",,,
11082730,False,,,John Street,unclassified,30 mph,False,63.886,"LINESTRING (-0.3396235 53.7476589, -0.3386835 53.7478042)",,,
11082729,False,,,Charles Street,unclassified,30 mph,True,82.626,"LINESTRING (-0.3396235 53.7476589, -0.3394534 53.7473427, -0.3392725 53.7469456)",,,
11082730,False,,,John Street,unclassified,30 mph,False,44.33,"LINESTRING (-0.3386835 53.7478042, -0.3380464 53.7479346)",,,
11082730,False,,,John Street,unclassified,30 mph,True,63.886,"LINESTRING (-0.3386835 53.7478042, -0.3396235 53.7476589)",,,
11082730,False,,,John Street,unclassified,30 mph,True,44.33,"LINESTRING (-0.3380464 53.7479346, -0.3386835 53.7478042)",,,
"[25897784, 11082730]",False,,,"['Egginton Street', 'John Street']",unclassified,30 mph,False,171.709,"LINESTRING (-0.3380464 53.7479346, -0.3375874 53.7480096, -0.3376789 53.7481943, -0.3377083 53.7482537, -0.3393508 53.7479831)",,,
11082734,True,,,Kingston Square,unclassified,30 mph,False,82.496,"LINESTRING (-0.3380464 53.7479346, -0.3380237 53.7478944, -0.3379733 53.7478321, -0.3378237 53.7475613, -0.3377644 53.7473989, -0.3376903 53.7472249)",,,
25897778,False,,,Jarratt Street,unclassified,30 mph,False,45.376,"LINESTRING (-0.3383515 53.7471081, -0.3376903 53.7472249)",,,
25897778,False,,,Jarratt Street,unclassified,30 mph,True,63.199,"LINESTRING (-0.3383515 53.7471081, -0.3392725 53.7469456)",,,
11082732,True,,,Kingston Square,unclassified,30 mph,False,80.527,"LINESTRING (-0.3383515 53.7471081, -0.3385916 53.7475486, -0.3386731 53.7477648, -0.3386835 53.7478042)",,,
25897778,False,,,Jarratt Street,unclassified,30 mph,False,7.219,"LINESTRING (-0.3376903 53.7472249, -0.3375858 53.7472448)",,,
25897778,False,,,Jarratt Street,unclassified,30 mph,True,45.376,"LINESTRING (-0.3376903 53.7472249, -0.3383515 53.7471081)",,,
11082741,True,,,Grimston Street,unclassified,30 mph,False,16.442,"LINESTRING (-0.3366374 53.7474078, -0.3365874 53.7473404, -0.3365511 53.7472693)",,,
25897778,False,,,Jarratt Street,unclassified,30 mph,True,64.943,"LINESTRING (-0.3366374 53.7474078, -0.3372148 53.7473093, -0.3375858 53.7472448)",,,
11082741,True,,,Grimston Street,unclassified,30 mph,False,46.513,"LINESTRING (-0.3363259 53.7467569, -0.3361162 53.7463574)",,,
25897771,False,,,New Garden Street,unclassified,,True,195.833,"LINESTRING (-0.3363259 53.7467569, -0.3372477 53.7464842, -0.3375748 53.7463469, -0.3380361 53.7462131, -0.3383077 53.746152, -0.338597 53.7461333, -0.3387136 53.7462292, -0.3387649 53.7463746)",,,
71309021,False,,,George Street,unclassified,20 mph,False,222.71000000000004,"LINESTRING (-0.3361162 53.7463574, -0.3361883 53.7463374, -0.3365743 53.7462172, -0.3371232 53.7460285, -0.3378471 53.7457759, -0.3385295 53.7455511, -0.3390741 53.7453829)",,,
71309021,False,,,George Street,unclassified,20 mph,True,137.547,"LINESTRING (-0.3361162 53.7463574, -0.3359754 53.7463781, -0.3359242 53.7463959, -0.3355529 53.7465246, -0.334992 53.7467148, -0.3344917 53.746894, -0.3343767 53.7469318, -0.3342946 53.7469587)",,,
13853787,False,2,,Savile Street,unclassified,30 mph,False,50.939,"LINESTRING (-0.3390741 53.7453829, -0.338944 53.7452094, -0.3389271 53.7450915, -0.3389233 53.7450389, -0.3388998 53.7449735, -0.3388676 53.7449497)",,,
55455515,True,,,Bond Street,unclassified,30 mph,False,176.248,"LINESTRING (-0.3390741 53.7453829, -0.3391997 53.7454077, -0.3393149 53.7455046, -0.3394696 53.745804, -0.3395306 53.7459221, -0.339663 53.7462928, -0.3397223 53.7465139, -0.339731 53.7465462, -0.3397557 53.7466319, -0.3398065 53.7468083, -0.3398394 53.7468548)",,,
71309021,False,,,George Street,unclassified,20 mph,True,222.71,"LINESTRING (-0.3390741 53.7453829, -0.3385295 53.7455511, -0.3378471 53.7457759, -0.3371232 53.7460285, -0.3365743 53.7462172, -0.3361883 53.7463374, -0.3361162 53.7463574)",,,
25897769,False,,,Silvester Street,unclassified,,False,47.855,"LINESTRING (-0.3394835 53.7463065, -0.3387649 53.7463746)",,,
11082736,True,,,Bond Street,unclassified,30 mph,False,106.333,"LINESTRING (-0.3394835 53.7463065, -0.3391879 53.7455569, -0.3390741 53.7453829)",,,
13853787,False,2,,Savile Street,unclassified,30 mph,True,50.939,"LINESTRING (-0.3388676 53.7449497, -0.3388998 53.7449735, -0.3389233 53.7450389, -0.3389271 53.7450915, -0.338944 53.7452094, -0.3390741 53.7453829)",,,
28403219,False,,,Vernon Street,unclassified,30 mph,False,22.899,"LINESTRING (-0.3388676 53.7449497, -0.3388071 53.7449252, -0.3386731 53.7448997, -0.3385509 53.744867)",,,
304249738,False,,,Savile Street,unclassified,,False,85.61999999999999,"LINESTRING (-0.3388676 53.7449497, -0.3389373 53.7448767, -0.3389843 53.7448037, -0.3390076 53.7446233, -0.3390503 53.7443856, -0.3390828 53.7441985)",,,
13853707,True,,,Dock Street,unclassified,30 mph,False,220.15099999999998,"LINESTRING (-0.3385509 53.744867, -0.3384861 53.7449199, -0.3384004 53.7449929, -0.3372837 53.7453681, -0.3369174 53.7454912, -0.3357127 53.7458911)",,,
"[306540650, 28403219, 27488947, 11082742]",False,2,,"['Vernon Street', 'Queens Dock Avenue', 'Alfred Gelder Street']",unclassified,30 mph,"[False, True]",284.841,"LINESTRING (-0.3385509 53.744867, -0.3384512 53.7448227, -0.3383835 53.7447681, -0.3383355 53.7446978, -0.3383194 53.7446453, -0.3383312 53.7445893, -0.3383553 53.7445361, -0.3383777 53.7444558, -0.3383734 53.7443814, -0.3383506 53.7443184, -0.3383124 53.7442627, -0.33825 53.7442085, -0.3381706 53.7441585, -0.3380614 53.7441058, -0.3378562 53.7440145, -0.3375782 53.7439208, -0.3373508 53.743882, -0.3371884 53.7438643, -0.3369801 53.7438569, -0.336826 53.7438732, -0.3359951 53.7440264, -0.335476 53.7441034, -0.3353844 53.7441163)",,,
28403219,False,,,Vernon Street,unclassified,30 mph,True,22.898999999999997,"LINESTRING (-0.3385509 53.744867, -0.3386731 53.7448997, -0.3388071 53.7449252, -0.3388676 53.7449497)",,,
28403222,True,,,Grimston Street,unclassified,30 mph,False,58.245,"LINESTRING (-0.3357127 53.7458911, -0.3361162 53.7463574)",,,
28403220,True,,,Grimston Drive,unclassified,30 mph,False,31.43,"LINESTRING (-0.3357127 53.7458911, -0.335653 53.7458245, -0.3354807 53.745644)",,,
11381756,True,,A165,George Street,trunk,30 mph,False,26.436,"LINESTRING (-0.3323729 53.7473803, -0.3321741 53.7474074, -0.3319854 53.7474429)",,,
23277378,False,,,Carroll Place,unclassified,20 mph,False,52.908,"LINESTRING (-0.3323729 53.7473803, -0.3324688 53.7475677, -0.3326213 53.7478328)",,,
11082736,True,,,Bond Street,unclassified,30 mph,False,63.994,"LINESTRING (-0.3396678 53.7468716, -0.3394835 53.7463065)",,,
679246941,False,,,Albion Street,unclassified,30 mph,False,11.437,"LINESTRING (-0.3396678 53.7468716, -0.3398394 53.7468548)",,,
11082728,False,,,Albion Street,unclassified,30 mph,True,27.265,"LINESTRING (-0.3396678 53.7468716, -0.3394729 53.7469075, -0.3392725 53.7469456)",,,
11082745,False,2,,Market Place,unclassified,30 mph,False,61.207,"LINESTRING (-0.3329762 53.7428352, -0.3331174 53.7425124, -0.3331327 53.7424706, -0.3332033 53.7423197, -0.3332109 53.7423026)",,,
"[13853785, 15425985, 306407066]",True,,,"['Silver Street', 'Land of Green Ginger']",unclassified,,False,142.28,"LINESTRING (-0.3329762 53.7428352, -0.3335301 53.7428491, -0.3338599 53.7428561, -0.3343077 53.7428776, -0.3343426 53.7428986, -0.3343617 53.7429288, -0.3342988 53.7433563)",,,
306523169,False,,,Lowgate,unclassified,30 mph,True,60.597,"LINESTRING (-0.3329762 53.7428352, -0.33287 53.7431797, -0.3328155 53.7433718)",,,
306540652,False,2,,Market Place,unclassified,30 mph,False,50.001,"LINESTRING (-0.3332109 53.7423026, -0.3334117 53.7418689)",,,
11082745,False,2,,Market Place,unclassified,30 mph,True,61.20700000000001,"LINESTRING (-0.3332109 53.7423026, -0.3332033 53.7423197, -0.3331327 53.7424706, -0.3331174 53.7425124, -0.3329762 53.7428352)",,,
306523170,False,,,Market Place,unclassified,30 mph,False,42.645,"LINESTRING (-0.3334117 53.7418689, -0.3335325 53.7414921)",,,
306540652,False,2,,Market Place,unclassified,30 mph,True,50.001,"LINESTRING (-0.3334117 53.7418689, -0.3332109 53.7423026)",,,
306407063,False,,,Market Place,unclassified,30 mph,False,2.823,"LINESTRING (-0.3335325 53.7414921, -0.3335417 53.7414673)",,,
306523170,False,,,Market Place,unclassified,30 mph,True,42.645,"LINESTRING (-0.3335325 53.7414921, -0.3334117 53.7418689)",,,
13853792,False,2,,South Church Side,unclassified,,False,64.02,"LINESTRING (-0.3335325 53.7414921, -0.3337192 53.7415165, -0.3344984 53.7415575)",,,
13853772,False,,,Fish Street,unclassified,30 mph,True,14.937,"LINESTRING (-0.3361413 53.7414446, -0.3360918 53.7415757)",,,
13853776,False,,,Grammar School Yard,residential,30 mph,False,21.537,"LINESTRING (-0.3361413 53.7414446, -0.3358189 53.7414106)",,,
13853772,False,,,Fish Street,unclassified,30 mph,False,64.893,"LINESTRING (-0.3361413 53.7414446, -0.3361767 53.7413155, -0.3362274 53.7411058, -0.3362753 53.7408665)",,,
13853776,False,,,Grammar School Yard,residential,30 mph,True,21.537,"LINESTRING (-0.3358189 53.7414106, -0.3361413 53.7414446)",,,
13853776,False,,,Grammar School Yard,residential,30 mph,False,93.678,"LINESTRING (-0.3358189 53.7414106, -0.3358634 53.7410852, -0.3351111 53.7410254, -0.3351228 53.7410921)",,,
806189685,False,,,Grammar School Yard,residential,30 mph,False,55.366,"LINESTRING (-0.3358189 53.7414106, -0.3356785 53.741404, -0.3355578 53.7413746, -0.3354518 53.7413119, -0.3354049 53.7412604, -0.3353593 53.7412358, -0.3350997 53.7412275)",,,
13853776,False,,,Grammar School Yard,residential,30 mph,False,14.604,"LINESTRING (-0.3350997 53.7412275, -0.3348789 53.7412135)",,,
13853776,False,,,Grammar School Yard,residential,30 mph,True,15.132,"LINESTRING (-0.3350997 53.7412275, -0.3351228 53.7410921)",,,
806189685,False,,,Grammar School Yard,residential,30 mph,True,55.36600000000001,"LINESTRING (-0.3350997 53.7412275, -0.3353593 53.7412358, -0.3354049 53.7412604, -0.3354518 53.7413119, -0.3355578 53.7413746, -0.3356785 53.741404, -0.3358189 53.7414106)",,,
13853776,False,,,Grammar School Yard,residential,30 mph,True,14.604,"LINESTRING (-0.3348789 53.7412135, -0.3350997 53.7412275)",,,
306523168,True,2,A63,Castle Street,trunk,40 mph,False,40.892,"LINESTRING (-0.3379049 53.740981, -0.3374723 53.7409459, -0.3372885 53.7409327)",,,
"[938214737, 9953412]",False,2,,Princes Dock Street,unclassified,30 mph,False,156.989,"LINESTRING (-0.3379049 53.740981, -0.3379111 53.7412695, -0.3379484 53.7421032, -0.3379424 53.7423925)",,,
"[938214737, 9953412]",False,2,,Princes Dock Street,unclassified,30 mph,True,156.989,"LINESTRING (-0.3379424 53.7423925, -0.3379484 53.7421032, -0.3379111 53.7412695, -0.3379049 53.740981)",,,
