osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,access
28703682,False,Market Street,residential,30 mph,False,57.093,,"LINESTRING (1.2877413 51.9467239, 1.2879946 51.9468663, 1.2881558 51.9469536, 1.2882312 51.9469865, 1.2883244 51.9470089, 1.2883833 51.9470451)",,
28716828,False,Kings Quay Street,tertiary,30 mph,True,3.586,2,"LINESTRING (1.2883833 51.9470451, 1.2884177 51.9470208)",,
28703682,False,Market Street,residential,30 mph,True,57.093,,"LINESTRING (1.2883833 51.9470451, 1.2883244 51.9470089, 1.2882312 51.9469865, 1.2881558 51.9469536, 1.2879946 51.9468663, 1.2877413 51.9467239)",,
28716828,False,Kings Quay Street,tertiary,30 mph,False,60.214,2,"LINESTRING (1.2883833 51.9470451, 1.2879792 51.9474827, 1.2879294 51.9475051)",,
"[30616714, 67353195, 28703684]",False,"['Cow Lane', 'Kings Quay Street']",residential,30 mph,True,121.715,,"LINESTRING (1.2891603 51.9464122, 1.2889225 51.9463246, 1.2888484 51.9462878, 1.2888048 51.9462493, 1.288636 51.9464864, 1.2883949 51.9469407, 1.2884177 51.9470208)",,destination
"[30724809, 67353194, 28717263]",False,Wellington Road,tertiary,30 mph,True,153.42600000000002,2,"LINESTRING (1.2891603 51.9464122, 1.2893512 51.9461224, 1.2896183 51.9457596, 1.2897018 51.9456585, 1.2897635 51.9455705, 1.2897814 51.9454885, 1.2897746 51.9454276, 1.2897425 51.9453252, 1.2896717 51.9452506, 1.289558 51.9451785, 1.2895259 51.9451645)",,
67353191,False,Wellington Road,tertiary,30 mph,False,77.024,,"LINESTRING (1.2891603 51.9464122, 1.2890738 51.9466099, 1.2887724 51.9470086, 1.2887209 51.9470447)",,
28703710,False,Stour Road,residential,30 mph,True,39.028999999999996,,"LINESTRING (1.2855155 51.9447252, 1.2856616 51.9448458, 1.2857117 51.9449128, 1.2857542 51.9449724, 1.2857483 51.9450339)",,
28703743,False,Albemarle Street,residential,30 mph,False,31.285,,"LINESTRING (1.2855155 51.9447252, 1.2854626 51.9447746, 1.2853732 51.9448279, 1.2851845 51.9449153)",,
28703743,False,Albemarle Street,residential,30 mph,True,98.313,,"LINESTRING (1.2855155 51.9447252, 1.285609 51.9446218, 1.2856433 51.9445042, 1.2856194 51.9444505, 1.2856363 51.9441795, 1.2856284 51.9441414, 1.2855703 51.9438627)",,
557513773,False,Stour Road,residential,30 mph,False,90.153,,"LINESTRING (1.2855155 51.9447252, 1.2854378 51.9446705, 1.2848994 51.9443167, 1.2846946 51.9440975)",,
557513773,False,Stour Road,residential,30 mph,False,59.613,,"LINESTRING (1.2846946 51.9440975, 1.2842125 51.9436513)",,
28703755,False,Pepys Street,residential,30 mph,False,65.475,,"LINESTRING (1.2846946 51.9440975, 1.2850514 51.9439943, 1.2855703 51.9438627)",,
557513773,False,Stour Road,residential,30 mph,True,90.15299999999999,,"LINESTRING (1.2846946 51.9440975, 1.2848994 51.9443167, 1.2854378 51.9446705, 1.2855155 51.9447252)",,
557513773,False,Stour Road,residential,30 mph,True,59.613,,"LINESTRING (1.2842125 51.9436513, 1.2846946 51.9440975)",,
28703750,False,Coke Street,residential,30 mph,True,84.589,,"LINESTRING (1.2842125 51.9436513, 1.2846071 51.9435506, 1.2846731 51.9435337, 1.2853527 51.9433603)",,
557513773,False,Stour Road,residential,30 mph,False,59.487,,"LINESTRING (1.2842125 51.9436513, 1.2840069 51.9434184, 1.2838383 51.9431694)",,
557513773,False,Stour Road,residential,30 mph,False,54.291,,"LINESTRING (1.2838383 51.9431694, 1.283604 51.942703)",,
28703735,False,Maria Street,residential,30 mph,False,88.711,,"LINESTRING (1.2838383 51.9431694, 1.2842904 51.9430649, 1.2850501 51.9428893)",,
557513773,False,Stour Road,residential,30 mph,True,59.487,,"LINESTRING (1.2838383 51.9431694, 1.2840069 51.9434184, 1.2842125 51.9436513)",,
557513773,False,Stour Road,residential,30 mph,False,58.165,,"LINESTRING (1.283604 51.942703, 1.2834023 51.9421949)",,
557513773,False,Stour Road,residential,30 mph,True,54.291,,"LINESTRING (1.283604 51.942703, 1.2838383 51.9431694)",,
28703756,False,Vansittart Street,residential,30 mph,False,107.154,,"LINESTRING (1.283604 51.942703, 1.2839938 51.9426025, 1.2841057 51.9425737, 1.2850462 51.9423312)",,
557513773,False,Stour Road,residential,30 mph,True,58.165,,"LINESTRING (1.2834023 51.9421949, 1.283604 51.942703)",,
28703758,False,Canning Street,residential,30 mph,True,97.507,,"LINESTRING (1.2834023 51.9421949, 1.2837883 51.9420965, 1.2838826 51.9420725, 1.2847169 51.9418599)",,
"[507349834, 557513773]",False,"['Stour Road', 'Alexandra Street']",residential,30 mph,"[False, True]",137.558,,"LINESTRING (1.2834023 51.9421949, 1.2832226 51.9417337, 1.2832732 51.9416985, 1.2835874 51.9415955, 1.2836788 51.9415656, 1.2843024 51.9413673)",,
28703722,False,Talbot Street,residential,30 mph,False,142.82999999999998,,"LINESTRING (1.2827055 51.9405059, 1.2829909 51.9411594, 1.2830819 51.9411801, 1.2833636 51.9410959, 1.2834057 51.9410833, 1.2838806 51.9409397)",,
28703722,False,Talbot Street,residential,30 mph,True,142.82999999999998,,"LINESTRING (1.2838806 51.9409397, 1.2834057 51.9410833, 1.2833636 51.9410959, 1.2830819 51.9411801, 1.2829909 51.9411594, 1.2827055 51.9405059)",,
28703726,False,Ingestre Street,residential,30 mph,False,55.814,,"LINESTRING (1.2838806 51.9409397, 1.2841197 51.9411449, 1.2843024 51.9413673)",,
28703726,False,Ingestre Street,residential,30 mph,True,103.415,,"LINESTRING (1.2838806 51.9409397, 1.2835025 51.9406513, 1.2833266 51.9405648, 1.2832195 51.940493, 1.2830762 51.9404162, 1.2827683 51.9403364)",,
507349834,False,Alexandra Street,residential,30 mph,True,6.136,,"LINESTRING (1.2843024 51.9413673, 1.2843811 51.941341)",,
28703726,False,Ingestre Street,residential,30 mph,True,55.814,,"LINESTRING (1.2843024 51.9413673, 1.2841197 51.9411449, 1.2838806 51.9409397)",,
"[507349834, 557513773]",False,"['Stour Road', 'Alexandra Street']",residential,30 mph,"[False, True]",137.558,,"LINESTRING (1.2843024 51.9413673, 1.2836788 51.9415656, 1.2835874 51.9415955, 1.2832732 51.9416985, 1.2832226 51.9417337, 1.2834023 51.9421949)",,
28703758,False,Canning Street,residential,30 mph,False,97.507,,"LINESTRING (1.2847169 51.9418599, 1.2838826 51.9420725, 1.2837883 51.9420965, 1.2834023 51.9421949)",,
28704384,False,Albert Street,residential,30 mph,False,57.061,,"LINESTRING (1.2847169 51.9418599, 1.2848795 51.9420926, 1.28497 51.9422222, 1.2850462 51.9423312)",,
28704384,False,Albert Street,residential,30 mph,True,62.134,,"LINESTRING (1.2847169 51.9418599, 1.2845365 51.9415963, 1.2843811 51.941341)",,
28703756,False,Vansittart Street,residential,30 mph,True,107.154,,"LINESTRING (1.2850462 51.9423312, 1.2841057 51.9425737, 1.2839938 51.9426025, 1.283604 51.942703)",,
28704384,False,Albert Street,residential,30 mph,False,56.965,,"LINESTRING (1.2850462 51.9423312, 1.2851958 51.9425651, 1.285351 51.9428078)",,
28704384,False,Albert Street,residential,30 mph,True,57.061,,"LINESTRING (1.2850462 51.9423312, 1.28497 51.9422222, 1.2848795 51.9420926, 1.2847169 51.9418599)",,
28703735,False,Maria Street,residential,30 mph,False,28.399,,"LINESTRING (1.285351 51.9428078, 1.2857378 51.9427163)",,
28703735,False,Maria Street,residential,30 mph,True,22.529,,"LINESTRING (1.285351 51.9428078, 1.2850501 51.9428893)",,
28704384,False,Albert Street,residential,30 mph,True,56.965,,"LINESTRING (1.285351 51.9428078, 1.2851958 51.9425651, 1.2850462 51.9423312)",,
28703735,False,Maria Street,residential,30 mph,False,22.529,,"LINESTRING (1.2850501 51.9428893, 1.285351 51.9428078)",,
28703735,False,Maria Street,residential,30 mph,True,88.711,,"LINESTRING (1.2850501 51.9428893, 1.2842904 51.9430649, 1.2838383 51.9431694)",,
28703743,False,Albemarle Street,residential,30 mph,False,56.331,,"LINESTRING (1.2850501 51.9428893, 1.2851971 51.9431181, 1.2853527 51.9433603)",,
28703932,False,Ferndale Road,residential,30 mph,True,64.824,,"LINESTRING (1.2873595 51.9424497, 1.2864404 51.942587)",,
28716833,False,Main Road,secondary,30 mph,False,43.82600000000001,2,"LINESTRING (1.2873595 51.9424497, 1.2874967 51.942749, 1.2875309 51.9428294)",B1352,
28716833,False,Main Road,secondary,30 mph,True,137.985,2,"LINESTRING (1.2873595 51.9424497, 1.2872769 51.9422595, 1.2869705 51.9416364, 1.2867596 51.9412656)",B1352,
28703743,False,Albemarle Street,residential,30 mph,False,57.878,,"LINESTRING (1.2853527 51.9433603, 1.2854812 51.9436126, 1.2855703 51.9438627)",,
28703743,False,Albemarle Street,residential,30 mph,True,56.331,,"LINESTRING (1.2853527 51.9433603, 1.2851971 51.9431181, 1.2850501 51.9428893)",,
28703750,False,Coke Street,residential,30 mph,False,84.589,,"LINESTRING (1.2853527 51.9433603, 1.2846731 51.9435337, 1.2846071 51.9435506, 1.2842125 51.9436513)",,
28703743,False,Albemarle Street,residential,30 mph,False,98.313,,"LINESTRING (1.2855703 51.9438627, 1.2856284 51.9441414, 1.2856363 51.9441795, 1.2856194 51.9444505, 1.2856433 51.9445042, 1.285609 51.9446218, 1.2855155 51.9447252)",,
28703743,False,Albemarle Street,residential,30 mph,True,57.878,,"LINESTRING (1.2855703 51.9438627, 1.2854812 51.9436126, 1.2853527 51.9433603)",,
28703755,False,Pepys Street,residential,30 mph,True,65.475,,"LINESTRING (1.2855703 51.9438627, 1.2850514 51.9439943, 1.2846946 51.9440975)",,
103294701,False,,trunk,30 mph,True,24.942,2,"LINESTRING (1.2851845 51.9449153, 1.2849969 51.9447231)",A120,
28703743,False,Albemarle Street,residential,30 mph,True,31.285000000000004,,"LINESTRING (1.2851845 51.9449153, 1.2853732 51.9448279, 1.2854626 51.9447746, 1.2855155 51.9447252)",,
103294701,False,,trunk,30 mph,False,99.50799999999998,2,"LINESTRING (1.2851845 51.9449153, 1.2857408 51.9454678, 1.2858226 51.9455795, 1.2858405 51.9456202, 1.2858508 51.9456575, 1.2858571 51.9456994)",A120,
28703894,False,Mayflower Avenue,residential,30 mph,False,46.419,,"LINESTRING (1.28781 51.9406231, 1.2879908 51.9410254)",,
28703894,False,Mayflower Avenue,residential,30 mph,True,46.419,,"LINESTRING (1.2879908 51.9410254, 1.28781 51.9406231)",,
28704204,False,Mayflower Avenue,residential,30 mph,False,106.771,,"LINESTRING (1.2879908 51.9410254, 1.2884506 51.9409436, 1.2886095 51.9409248, 1.2887641 51.9409186, 1.2892637 51.9409127, 1.2895045 51.9408481)",,
28704204,False,Mayflower Avenue,residential,30 mph,True,88.61699999999999,,"LINESTRING (1.2879908 51.9410254, 1.2873873 51.9411624, 1.2867596 51.9412656)",,
28704198,False,Golden Lion Lane,residential,30 mph,False,55.755,,"LINESTRING (1.2873053 51.9449979, 1.2879444 51.9453081)",,
112315649,False,George Street,residential,30 mph,False,94.744,,"LINESTRING (1.2873053 51.9449979, 1.2873263 51.9449798, 1.2880247 51.9443779, 1.2880559 51.9442902)",,
112315649,False,George Street,residential,30 mph,True,109.578,,"LINESTRING (1.2873053 51.9449979, 1.2869369 51.9452875, 1.2866878 51.9454875, 1.2864733 51.9456328, 1.2862447 51.9457258)",,
28703932,False,Ferndale Road,residential,30 mph,False,30.528,,"LINESTRING (1.2860181 51.9426742, 1.2864404 51.942587)",,
28703735,False,Maria Street,residential,30 mph,True,28.399,,"LINESTRING (1.2857378 51.9427163, 1.285351 51.9428078)",,
60902375,False,The Quay,trunk,30 mph,True,31.812,2,"LINESTRING (1.2860823 51.9478944, 1.2857091 51.9477243)",A120,
28703991,True,Eastgate Street,residential,30 mph,False,68.59899999999999,,"LINESTRING (1.2860823 51.9478944, 1.286252 51.9477644, 1.286514 51.9476255, 1.286824 51.9474852)",,
"[30724770, 27008463, 28716828, 60902375]",False,"['Kings Quay Street', 'The Quay']","['tertiary', 'trunk']",30 mph,"[False, True]",138.32000000000002,2,"LINESTRING (1.2860823 51.9478944, 1.2864352 51.948065, 1.2866722 51.948161, 1.2868682 51.9482253, 1.2870372 51.9482823, 1.2871398 51.9482973, 1.2872206 51.9482914, 1.2872826 51.9482277, 1.2874197 51.9480975, 1.2874986 51.9480277, 1.2875632 51.947928)",A120,
28703625,False,Barrack Lane,residential,30 mph,False,45.744,,"LINESTRING (1.2895021 51.9405524, 1.2898029 51.9406486, 1.2900944 51.9407419)",,
28704194,False,Mayflower Avenue,residential,30 mph,True,33.856,,"LINESTRING (1.2895021 51.9405524, 1.289547 51.9406544, 1.289559 51.9407311, 1.2895045 51.9408481)",,
"[28703625, 28716834, 30724829, 67353167]",False,"['Harbour Crescent', 'Barrack Lane']",residential,30 mph,False,397.012,,"LINESTRING (1.2900944 51.9407419, 1.2902033 51.9407868, 1.2902783 51.9408333, 1.2904219 51.9413808, 1.290642 51.9424262, 1.2906164 51.9425316, 1.2905366 51.9426961, 1.2902178 51.943246, 1.2900844 51.9433729, 1.2899529 51.9434111, 1.2897999 51.9434258, 1.2894794 51.9433898, 1.2888367 51.9432631)",,
28703625,False,Barrack Lane,residential,30 mph,True,45.744,,"LINESTRING (1.2900944 51.9407419, 1.2898029 51.9406486, 1.2895021 51.9405524)",,
28704204,False,Mayflower Avenue,residential,30 mph,True,42.503,,"LINESTRING (1.2900944 51.9407419, 1.2897738 51.9407732, 1.2895045 51.9408481)",,
28704192,False,Harbour Crescent,residential,30 mph,True,46.594,,"LINESTRING (1.2888367 51.9432631, 1.288993 51.9428553)",,
67353167,False,Harbour Crescent,residential,30 mph,False,102.265,,"LINESTRING (1.2888367 51.9432631, 1.2882802 51.9431101, 1.287924 51.9430121, 1.2877808 51.94294, 1.2875309 51.9428294)",,
"[28703625, 28716834, 30724829, 67353167]",False,"['Harbour Crescent', 'Barrack Lane']",residential,30 mph,True,397.012,,"LINESTRING (1.2888367 51.9432631, 1.2894794 51.9433898, 1.2897999 51.9434258, 1.2899529 51.9434111, 1.2900844 51.9433729, 1.2902178 51.943246, 1.2905366 51.9426961, 1.2906164 51.9425316, 1.290642 51.9424262, 1.2904219 51.9413808, 1.2902783 51.9408333, 1.2902033 51.9407868, 1.2900944 51.9407419)",,
28716833,False,Main Road,secondary,30 mph,False,86.544,2,"LINESTRING (1.2863005 51.9402094, 1.286611 51.9409638)",B1352,
28716833,False,Main Road,secondary,30 mph,True,35.071,2,"LINESTRING (1.2867596 51.9412656, 1.286611 51.9409638)",B1352,
28704204,False,Mayflower Avenue,residential,30 mph,False,88.61699999999999,,"LINESTRING (1.2867596 51.9412656, 1.2873873 51.9411624, 1.2879908 51.9410254)",,
28716833,False,Main Road,secondary,30 mph,False,137.985,2,"LINESTRING (1.2867596 51.9412656, 1.2869705 51.9416364, 1.2872769 51.9422595, 1.2873595 51.9424497)",B1352,
67353160,False,Main Road,secondary,30 mph,True,5.409,2,"LINESTRING (1.2879798 51.9438644, 1.2879577 51.9438177)",B1352,
28704197,False,Station Road,residential,30 mph,True,109.69000000000001,,"LINESTRING (1.2879798 51.9438644, 1.2874315 51.9436699, 1.2872123 51.9435809, 1.2870578 51.9435109, 1.2869618 51.9434619, 1.2867188 51.9432748)",,
"[67353160, 55014923]",False,Main Road,secondary,30 mph,False,117.10600000000001,2,"LINESTRING (1.2879798 51.9438644, 1.2881966 51.9441993, 1.2882339 51.9442844, 1.2883099 51.9444273, 1.2883892 51.9446572, 1.2884285 51.9448339, 1.2884177 51.944874)",B1352,
28704198,False,Golden Lion Lane,residential,30 mph,True,55.755,,"LINESTRING (1.2879444 51.9453081, 1.2873053 51.9449979)",,
28716826,False,West Street,secondary,30 mph,False,305.447,,"LINESTRING (1.2879444 51.9453081, 1.287876 51.9453622, 1.2874534 51.9456398, 1.2874179 51.9456571, 1.2869461 51.9459359, 1.2868583 51.945989, 1.2866309 51.9461299, 1.2860304 51.9465098, 1.2856127 51.9467717, 1.2850128 51.9471458, 1.2848044 51.9472551)",B1352,
28716826,False,West Street,secondary,30 mph,True,58.608,,"LINESTRING (1.2879444 51.9453081, 1.2883461 51.9449845, 1.2884008 51.9449158, 1.2884177 51.944874)",B1352,
28704192,False,Harbour Crescent,residential,30 mph,False,46.594,,"LINESTRING (1.288993 51.9428553, 1.2888367 51.9432631)",,
28716835,False,Harbour Crescent,residential,30 mph,False,31.797,,"LINESTRING (1.288993 51.9428553, 1.2894447 51.9429204)",,
28716835,False,Harbour Crescent,residential,30 mph,True,29.784,,"LINESTRING (1.288993 51.9428553, 1.2885816 51.9427691)",,
28704194,False,Mayflower Avenue,residential,30 mph,False,33.856,,"LINESTRING (1.2895045 51.9408481, 1.289559 51.9407311, 1.289547 51.9406544, 1.2895021 51.9405524)",,
28704204,False,Mayflower Avenue,residential,30 mph,False,42.503,,"LINESTRING (1.2895045 51.9408481, 1.2897738 51.9407732, 1.2900944 51.9407419)",,
28704204,False,Mayflower Avenue,residential,30 mph,True,106.77099999999999,,"LINESTRING (1.2895045 51.9408481, 1.2892637 51.9409127, 1.2887641 51.9409186, 1.2886095 51.9409248, 1.2884506 51.9409436, 1.2879908 51.9410254)",,
951191683,False,Ingestre Street,residential,30 mph,False,32.655,,"LINESTRING (1.2825822 51.9400994, 1.2827611 51.9401867, 1.2827889 51.9402463, 1.2827683 51.9403364)",,
507349834,False,Alexandra Street,residential,30 mph,False,6.136,,"LINESTRING (1.2843811 51.941341, 1.2843024 51.9413673)",,
28704384,False,Albert Street,residential,30 mph,False,62.134,,"LINESTRING (1.2843811 51.941341, 1.2845365 51.9415963, 1.2847169 51.9418599)",,
"[507349833, 507349834, 28636827, 28716814]",False,"['Alexandra Road', 'Alexandra Street']",residential,30 mph,True,94.97800000000001,,"LINESTRING (1.2843811 51.941341, 1.2847306 51.9412378, 1.2847392 51.9412286, 1.2848435 51.9411936, 1.2849095 51.9411739, 1.284952 51.9411555, 1.2850239 51.9411324, 1.2850715 51.9411171, 1.2851957 51.9410973, 1.2856609 51.9410421)",,
28716828,False,Kings Quay Street,tertiary,30 mph,False,3.586,2,"LINESTRING (1.2884177 51.9470208, 1.2883833 51.9470451)",,
28716829,False,Outpart Eastward,tertiary,30 mph,True,21.547,2,"LINESTRING (1.2884177 51.9470208, 1.2884681 51.9470097, 1.2885396 51.9470169, 1.2886054 51.9470345, 1.2887209 51.9470447)",,
"[30616714, 67353195, 28703684]",False,"['Cow Lane', 'Kings Quay Street']",residential,30 mph,False,121.715,,"LINESTRING (1.2884177 51.9470208, 1.2883949 51.9469407, 1.288636 51.9464864, 1.2888048 51.9462493, 1.2888484 51.9462878, 1.2889225 51.9463246, 1.2891603 51.9464122)",,destination
28716827,False,Castlegate Street,residential,30 mph,True,71.094,,"LINESTRING (1.2875632 51.947928, 1.2873556 51.947846, 1.286824 51.9474852)",,
"[30724770, 60902375, 28716828, 27008463]",False,"['Kings Quay Street', 'The Quay']","['tertiary', 'trunk']",30 mph,"[False, True]",138.32,2,"LINESTRING (1.2875632 51.947928, 1.2874986 51.9480277, 1.2874197 51.9480975, 1.2872826 51.9482277, 1.2872206 51.9482914, 1.2871398 51.9482973, 1.2870372 51.9482823, 1.2868682 51.9482253, 1.2866722 51.948161, 1.2864352 51.948065, 1.2860823 51.9478944)",A120,
28716828,False,Kings Quay Street,tertiary,30 mph,True,54.689,2,"LINESTRING (1.2875632 51.947928, 1.2875783 51.9478431, 1.2877832 51.9475912, 1.2879294 51.9475051)",,
28716831,False,Kings Quay Street,residential,30 mph,False,57.972,,"LINESTRING (1.2892182 51.94565, 1.2892289 51.94563, 1.2894389 51.9452913, 1.2895037 51.9451996, 1.2895259 51.9451645)",,
26536745,True,Wellington Road,tertiary,30 mph,False,48.833000000000006,,"LINESTRING (1.2895259 51.9451645, 1.2894501 51.945133, 1.2893847 51.9451204, 1.2889816 51.94506, 1.2888499 51.9450353)",,
28716831,False,Kings Quay Street,residential,30 mph,True,57.972,,"LINESTRING (1.2895259 51.9451645, 1.2895037 51.9451996, 1.2894389 51.9452913, 1.2892289 51.94563, 1.2892182 51.94565)",,
"[30724809, 67353194, 28717263]",False,Wellington Road,tertiary,30 mph,False,153.426,2,"LINESTRING (1.2895259 51.9451645, 1.289558 51.9451785, 1.2896717 51.9452506, 1.2897425 51.9453252, 1.2897746 51.9454276, 1.2897814 51.9454885, 1.2897635 51.9455705, 1.2897018 51.9456585, 1.2896183 51.9457596, 1.2893512 51.9461224, 1.2891603 51.9464122)",,
