osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,bridge,access
"[355832378, 824210893, 23509559]",B4061,secondary,20 mph,False,False,164.624,"LINESTRING (-3.3867278 51.9470989, -3.3865143 51.9469907, -3.3863896 51.9469358, -3.386099 51.9468034, -3.3857065 51.9466077, -3.3855597 51.9465381, -3.3855143 51.9465118, -3.3854223 51.9464649, -3.3852569 51.9463631, -3.3851712 51.946284, -3.3850951 51.9461806, -3.3850722 51.9460787)",2,Heol Gouesnou,,
24904965,,unclassified,20 mph,False,False,182.33499999999998,"LINESTRING (-3.3867278 51.9470989, -3.3869771 51.9468866, -3.3871177 51.946768, -3.3875259 51.9464469, -3.3876852 51.9463195, -3.3877568 51.9462821, -3.3878214 51.9462575, -3.3879158 51.9462286, -3.3880307 51.9462055, -3.3881847 51.9461815, -3.388695 51.9461228)",,Free Street,,
24999146,B4602,secondary,20 mph,False,True,29.103,"LINESTRING (-3.3867278 51.9470989, -3.3866588 51.9471637, -3.3864948 51.9473177)",2,Cerrigcochion Road,,
31145635,,secondary,20 mph,False,True,126.245,"LINESTRING (-3.3867278 51.9470989, -3.3872726 51.9475573, -3.3876778 51.9478815, -3.3878417 51.9480028)",2,Heol Gouesnou,,
355832378,B4061,secondary,20 mph,False,False,144.773,"LINESTRING (-3.3850722 51.9460787, -3.3850869 51.9460246, -3.3851014 51.9459868, -3.3851256 51.9459448, -3.385147 51.9458641, -3.3851823 51.9457548, -3.3851742 51.9456172, -3.3851822 51.9455258, -3.3853101 51.9453749, -3.3855674 51.9451473, -3.3857512 51.9449663, -3.3858465 51.9449119)",,Heol Gouesnou,,
"[355832378, 824210893, 23509559]",B4061,secondary,20 mph,False,True,164.624,"LINESTRING (-3.3850722 51.9460787, -3.3850951 51.9461806, -3.3851712 51.946284, -3.3852569 51.9463631, -3.3854223 51.9464649, -3.3855143 51.9465118, -3.3855597 51.9465381, -3.3857065 51.9466077, -3.386099 51.9468034, -3.3863896 51.9469358, -3.3865143 51.9469907, -3.3867278 51.9470989)",2,Heol Gouesnou,,
849438594,,residential,20 mph,False,True,17.834000000000003,"LINESTRING (-3.3850722 51.9460787, -3.3849232 51.9460861, -3.3848675 51.9460796, -3.3848167 51.9460683)",,,,
24999150,,residential,20 mph,False,True,47.86,"LINESTRING (-3.3931877 51.9516297, -3.3937981 51.9514206)",2,Maendu Street,,yes
"[978473091, 91649687]",B4520,secondary,20 mph,False,True,126.00699999999999,"LINESTRING (-3.3931877 51.9516297, -3.3931617 51.9514949, -3.3930941 51.9513151, -3.3928468 51.9509215, -3.3927418 51.9507645, -3.3927055 51.9507225, -3.3926207 51.95064, -3.3925303 51.9505887)",2,Priory Hill,,
50036087,B4520,secondary,20 mph,False,True,142.54,"LINESTRING (-3.3907381 51.9503413, -3.3908118 51.9502539, -3.3908319 51.9502286, -3.3909628 51.9500515, -3.3910374 51.9499416, -3.3910906 51.9498118, -3.3911325 51.9496773, -3.3911727 51.949556, -3.3912229 51.9493943, -3.3912745 51.9492565, -3.3913221 51.9491188)",2,The Struet,,
"[91649687, 91649686, 574874111]",B4520,secondary,20 mph,False,False,72.68100000000001,"LINESTRING (-3.3907381 51.9503413, -3.3907943 51.950356, -3.3908929 51.9503791, -3.3910558 51.9504201, -3.3912042 51.9504525, -3.3914716 51.9504794, -3.3917612 51.9504824)",2,Priory Hill,yes,
1253665769,,tertiary,20 mph,False,False,185.837,"LINESTRING (-3.3907381 51.9503413, -3.3904268 51.9507078, -3.3903379 51.9508134, -3.390226 51.9509209, -3.3899897 51.9510816, -3.3896581 51.9512533, -3.3894575 51.9513677, -3.3892672 51.9515032, -3.389113 51.9516554)",2,The Struet,,
50036096,,tertiary,20 mph,True,False,41.792,"LINESTRING (-3.3913221 51.9491188, -3.3914642 51.9487533)",,The Struet,,
10153402,B4601,secondary,20 mph,False,True,114.37599999999999,"LINESTRING (-3.3913221 51.9491188, -3.3918397 51.9492967, -3.3919469 51.9493209, -3.3920411 51.9493247, -3.3921037 51.9493182, -3.3921806 51.9492992, -3.3922573 51.9492633, -3.3923169 51.9492163, -3.392377 51.9491359, -3.3924353 51.949093, -3.3926304 51.9489576)",2,Market Street,,
50036087,B4520,secondary,20 mph,False,False,142.54,"LINESTRING (-3.3913221 51.9491188, -3.3912745 51.9492565, -3.3912229 51.9493943, -3.3911727 51.949556, -3.3911325 51.9496773, -3.3910906 51.9498118, -3.3910374 51.9499416, -3.3909628 51.9500515, -3.3908319 51.9502286, -3.3908118 51.9502539, -3.3907381 51.9503413)",2,The Struet,,
"[860005065, 31145635]",B4061,secondary,20 mph,False,False,51.015,"LINESTRING (-3.3913221 51.9491188, -3.390902 51.9489794, -3.3906762 51.9488913)","['2', '3']",Heol Gouesnou,,
4831563,B4601,secondary,20 mph,False,True,12.642,"LINESTRING (-3.388695 51.9461228, -3.3888307 51.9461998)",,,,
24904965,,unclassified,20 mph,False,True,182.33499999999998,"LINESTRING (-3.388695 51.9461228, -3.3881847 51.9461815, -3.3880307 51.9462055, -3.3879158 51.9462286, -3.3878214 51.9462575, -3.3877568 51.9462821, -3.3876852 51.9463195, -3.3875259 51.9464469, -3.3871177 51.946768, -3.3869771 51.9468866, -3.3867278 51.9470989)",,Free Street,,
29550623,B4601,secondary,20 mph,False,False,40.521,"LINESTRING (-3.388695 51.9461228, -3.3883149 51.9459053, -3.3882541 51.9458809)",2,,,
24999146,B4602,secondary,20 mph,False,False,29.103,"LINESTRING (-3.3864948 51.9473177, -3.3866588 51.9471637, -3.3867278 51.9470989)",2,Cerrigcochion Road,,
24999146,B4602,secondary,20 mph,False,True,132.118,"LINESTRING (-3.3864948 51.9473177, -3.3863264 51.9476102, -3.3860535 51.9481287, -3.3858992 51.9484475)",2,Cerrigcochion Road,,
86943677,,residential,,False,True,109.63799999999999,"LINESTRING (-3.3864948 51.9473177, -3.3863318 51.9472619, -3.3857642 51.9470677, -3.3856781 51.9470372, -3.3854797 51.9469671, -3.3854222 51.9469524, -3.3850978 51.9468695, -3.3850769 51.9468642)",,Camden Road,,
109993808,,unclassified,20 mph,False,False,33.914,"LINESTRING (-3.3960011 51.9500372, -3.3962611 51.9502967)",,The Avenue,,
109993808,,unclassified,20 mph,False,True,59.82899999999999,"LINESTRING (-3.3960011 51.9500372, -3.3957801 51.9499752, -3.3954628 51.9499048, -3.3953429 51.9498683, -3.3952986 51.9498327, -3.3952589 51.9497854)",,The Avenue,,
109993803,,unclassified,20 mph,False,True,129.91699999999997,"LINESTRING (-3.3983844 51.9514287, -3.3981416 51.9513177, -3.3976173 51.9511561, -3.3974209 51.9510563, -3.3969351 51.950702)",,Cradoc Road,,
"[28480977, 86954388, 817657764]",,"['unclassified', 'residential']",20 mph,False,True,223.95,"LINESTRING (-3.3944308 51.9473681, -3.3937114 51.9466847, -3.3934626 51.9463665, -3.3932737 51.9461248, -3.3932626 51.9458331, -3.3932466 51.9455472)",,Dinas Road,,
"[87075596, 50036118, 50036135]",B4601,secondary,20 mph,False,False,102.64499999999998,"LINESTRING (-3.3944308 51.9473681, -3.3942925 51.9474076, -3.3940276 51.9474876, -3.3937481 51.9475809, -3.3935303 51.9476593, -3.3933559 51.947724, -3.3933235 51.947736, -3.3932082 51.9477906, -3.3931395 51.9478296)",2,"['Bridge Street', 'Usk Bridge']",yes,
"[87075596, 87075597]",B4601,secondary,20 mph,False,True,145.064,"LINESTRING (-3.3944308 51.9473681, -3.3946416 51.9473086, -3.3960709 51.9469239, -3.3961933 51.9468906, -3.3963667 51.9468409)",2,"['Orchard Street', 'Bridge Street']",,
29550659,,residential,20 mph,False,True,27.759,"LINESTRING (-3.3890173 51.9445431, -3.3887573 51.9447345)",,Rich Way,,
31145582,,residential,20 mph,False,True,162.351,"LINESTRING (-3.3890173 51.9445431, -3.3894636 51.9446926, -3.3897001 51.9447911, -3.390256 51.944997, -3.3904723 51.9451119, -3.3907208 51.9452624, -3.3908259 51.9453333, -3.3909089 51.9454005)",,Canal Road,,
109013057,,unclassified,20 mph,False,True,210.157,"LINESTRING (-3.3890173 51.9445431, -3.3887822 51.9444407, -3.3887103 51.9443646, -3.3886906 51.9443083, -3.3887203 51.9442181, -3.3887961 51.944122, -3.3888749 51.9440069, -3.3889392 51.9438715, -3.3889205 51.9437832, -3.388869 51.9436962, -3.3887487 51.9436319, -3.3885042 51.9435744, -3.38843 51.9435735, -3.3882226 51.943583, -3.3881157 51.9436925, -3.3880666 51.9437855, -3.3879833 51.9438666, -3.3878939 51.9438982, -3.3878027 51.9439178, -3.3877342 51.943919)",,Canal Road,,
31145522,,unclassified,20 mph,False,False,98.721,"LINESTRING (-3.3864071 51.9435873, -3.3865777 51.9436222, -3.3875262 51.9438286, -3.3876317 51.9438774, -3.3877342 51.943919)",,,,
31145543,,residential,20 mph,False,False,22.465,"LINESTRING (-3.3864071 51.9435873, -3.386346 51.9437463, -3.3863316 51.9437839)",,Gasworks Lane,,
31145543,,residential,20 mph,False,True,91.937,"LINESTRING (-3.3864071 51.9435873, -3.3862243 51.9434236, -3.3852782 51.9431905)",,Gasworks Lane,,
109013049,,residential,20 mph,False,False,112.37599999999999,"LINESTRING (-3.386272 51.9438799, -3.3862441 51.9439273, -3.3859834 51.9444019, -3.3858975 51.94456, -3.385877 51.9446331, -3.38571 51.9448255)",,Gasworks Lane,,
31145630,,residential,20 mph,False,False,32.555,"LINESTRING (-3.3896655 51.9467033, -3.390109 51.9468081)",,St Mary Street,,
109993799,B4601,secondary,20 mph,True,False,29.255,"LINESTRING (-3.3896655 51.9467033, -3.3893711 51.9465128)",,Bulwark,,
109993799,B4601,secondary,20 mph,True,False,57.906,"LINESTRING (-3.3906303 51.9472813, -3.3902332 51.9470867, -3.3901685 51.9470418, -3.3900075 51.946932)",,Bulwark,,
727263748,,tertiary,20 mph,False,True,12.366,"LINESTRING (-3.3915089 51.9481109, -3.3915069 51.9482221)",,High Street Superior,,
31145653,,tertiary,20 mph,True,False,74.14,"LINESTRING (-3.3915089 51.9481109, -3.3914824 51.9479451, -3.3914348 51.9478296, -3.3913245 51.9476771, -3.3911181 51.947505)",,High Street,,
31145673,,unclassified,20 mph,True,False,24.627,"LINESTRING (-3.3904549 51.9475786, -3.3901925 51.9474273)",1,Lion Street,,
31145675,,unclassified,20 mph,True,False,33.79,"LINESTRING (-3.3904549 51.9475786, -3.3907891 51.9473552)",,Tredegar Street,,
"[86954296, 978557137, 978557202]",,residential,20 mph,True,False,84.168,"LINESTRING (-3.3965484 51.9494319, -3.3964349 51.9497409, -3.3963116 51.9499632, -3.3960011 51.9500372)",,Mill Street,,
109993794,,residential,20 mph,False,False,41.308,"LINESTRING (-3.3965484 51.9494319, -3.3963057 51.9493466, -3.3962171 51.9492867, -3.3960631 51.9492162)",2,Kensington,,yes
109993794,,residential,20 mph,False,True,38.301,"LINESTRING (-3.3965484 51.9494319, -3.3968174 51.9494856, -3.3970797 51.9495387)",2,Kensington,,yes
50036103,,residential,20 mph,False,False,40.837,"LINESTRING (-3.3970797 51.9495387, -3.3972901 51.9491951)",,Rhyd Bernard Terrace,,
109993794,,residential,20 mph,False,False,38.301,"LINESTRING (-3.3970797 51.9495387, -3.3968174 51.9494856, -3.3965484 51.9494319)",2,Kensington,,yes
"[109993794, 50036101]",,residential,20 mph,False,True,93.783,"LINESTRING (-3.3970797 51.9495387, -3.3973099 51.9496476, -3.3976618 51.9498136, -3.3977954 51.9499175, -3.3981548 51.9500514)",2,"['Kensington', 'Mill Green']",,yes
50036103,,residential,20 mph,False,True,40.837,"LINESTRING (-3.3972901 51.9491951, -3.3970797 51.9495387)",,Rhyd Bernard Terrace,,
50036090,,residential,20 mph,False,False,120.437,"LINESTRING (-3.3960631 51.9492162, -3.3945889 51.9486267)",2,Kensington Place,,yes
109993794,,residential,20 mph,False,True,41.308,"LINESTRING (-3.3960631 51.9492162, -3.3962171 51.9492867, -3.3963057 51.9493466, -3.3965484 51.9494319)",2,Kensington,,yes
"[969523818, 50036099]",,residential,20 mph,False,"[False, True]",92.1,"LINESTRING (-3.3960631 51.9492162, -3.3958436 51.9494164, -3.3957913 51.9494058, -3.395657 51.9493384, -3.3955418 51.9492819, -3.3953694 51.9492135, -3.3952773 51.9491917, -3.3951757 51.9491961, -3.3950334 51.9492543)",1,Mount Pleasant Gardens,,
109993808,,unclassified,20 mph,False,False,61.044,"LINESTRING (-3.3950334 51.9492543, -3.3952589 51.9497854)",,The Avenue,,
"[969523818, 50036099]",,residential,20 mph,False,"[False, True]",92.1,"LINESTRING (-3.3950334 51.9492543, -3.3951757 51.9491961, -3.3952773 51.9491917, -3.3953694 51.9492135, -3.3955418 51.9492819, -3.395657 51.9493384, -3.3957913 51.9494058, -3.3958436 51.9494164, -3.3960631 51.9492162)",1,Mount Pleasant Gardens,,
"[80508459, 109993795, 50036093]",,residential,20 mph,False,True,240.57999999999998,"LINESTRING (-3.3950334 51.9492543, -3.3949705 51.9492099, -3.3948841 51.9491833, -3.3947896 51.9491598, -3.3946661 51.9491363, -3.3945283 51.9491232, -3.3943659 51.9491112, -3.3939747 51.9491112, -3.3938833 51.9491112, -3.3932893 51.9491883, -3.3931436 51.9492077, -3.393044 51.9492472, -3.3929841 51.9493085, -3.3923406 51.9500123)",,"['Castle Square', 'Postern']",,
109993808,,unclassified,20 mph,False,True,76.308,"LINESTRING (-3.3950334 51.9492543, -3.3950047 51.9491829, -3.3949129 51.9490415, -3.3947759 51.9488606, -3.3945889 51.9486267)",,The Avenue,,
109993803,,unclassified,20 mph,False,False,64.535,"LINESTRING (-3.3962611 51.9502967, -3.3969351 51.950702)",,Cradoc Road,,
109993808,,unclassified,20 mph,False,True,33.914,"LINESTRING (-3.3962611 51.9502967, -3.3960011 51.9500372)",,The Avenue,,
24999150,,residential,20 mph,False,False,54.892,"LINESTRING (-3.3962611 51.9502967, -3.3960766 51.9503884, -3.395662 51.950624)",2,Maendu Street,,yes
31145582,,residential,20 mph,False,False,162.351,"LINESTRING (-3.3909089 51.9454005, -3.3908259 51.9453333, -3.3907208 51.9452624, -3.3904723 51.9451119, -3.390256 51.944997, -3.3897001 51.9447911, -3.3894636 51.9446926, -3.3890173 51.9445431)",,Canal Road,,
"[31145584, 31145582]",,residential,20 mph,False,"[False, True]",176.435,"LINESTRING (-3.3909089 51.9454005, -3.3909176 51.945451, -3.390858 51.9455219, -3.3907436 51.9455555, -3.3906096 51.9455825, -3.3904622 51.9456044, -3.3902413 51.9456378, -3.389946 51.9456787, -3.3897038 51.9457444, -3.3895056 51.9458183, -3.3892882 51.9459267, -3.3891659 51.9460018, -3.3888307 51.9461998)",,"['Danygaer', 'Canal Road']",,
"[574874100, 342341847]",,"['residential', 'unclassified']",20 mph,False,True,261.726,"LINESTRING (-3.3909089 51.9454005, -3.3910241 51.9452892, -3.3910212 51.9449397, -3.3908281 51.9445694, -3.3906913 51.9442884, -3.3906349 51.9441726, -3.3904847 51.9437625, -3.390356 51.9434319, -3.3903453 51.9434011, -3.3902916 51.9432467, -3.3902584 51.9431293)",,Scout Lane,,
50036090,,residential,20 mph,False,True,120.437,"LINESTRING (-3.3945889 51.9486267, -3.3960631 51.9492162)",2,Kensington Place,,yes
109993808,,unclassified,20 mph,False,False,76.308,"LINESTRING (-3.3945889 51.9486267, -3.3947759 51.9488606, -3.3949129 51.9490415, -3.3950047 51.9491829, -3.3950334 51.9492543)",,The Avenue,,
"[50036088, 109993811, 24999149, 50036127]",,unclassified,20 mph,False,True,134.709,"LINESTRING (-3.3945889 51.9486267, -3.3944679 51.9485331, -3.3943011 51.9484394, -3.3941155 51.9483371, -3.3939212 51.948257, -3.3938395 51.9482127, -3.3938092 51.9481989, -3.3936297 51.9481258, -3.3935652 51.948092, -3.3935065 51.9480319, -3.3934279 51.9479629, -3.3933337 51.9479064, -3.3932367 51.9478527, -3.3931395 51.9478296)",,Watergate,yes,
4886196,B4601,secondary,20 mph,False,False,32.314,"LINESTRING (-3.392934 51.9477978, -3.3924695 51.947748)",,Ship Street,,
4886196,B4601,secondary,20 mph,False,True,14.522,"LINESTRING (-3.392934 51.9477978, -3.3931395 51.9478296)",,Ship Street,,
4792663,,residential,20 mph,True,False,130.924,"LINESTRING (-3.392934 51.9477978, -3.392953 51.9477313, -3.3929581 51.9477106, -3.3929766 51.9476349, -3.3929974 51.94754, -3.3929631 51.9474769, -3.3928223 51.947317, -3.3927339 51.947221, -3.3926895 51.9470566, -3.3926119 51.9470134, -3.3921089 51.9469105)",,St Michael Street,,
50036126,,unclassified,20 mph,False,True,63.867000000000004,"LINESTRING (-3.3923035 51.9483112, -3.3923009 51.9482446, -3.3923216 51.9481533, -3.392355 51.9480589, -3.392397 51.9479632, -3.3924345 51.9478541, -3.3924695 51.947748)",,Bell Lane,,
109993798,B4601,secondary,20 mph,True,False,13.638,"LINESTRING (-3.3907891 51.9473552, -3.3906303 51.9472813)",,High Street,,
"[109993809, 4886194, 4886195]",B4601,secondary,20 mph,True,False,205.211,"LINESTRING (-3.3894465 51.9463972, -3.3896405 51.9464021, -3.3897573 51.9464082, -3.3900103 51.9464294, -3.3903418 51.9464592, -3.3905519 51.9464774, -3.3906212 51.9464834, -3.3912689 51.9465603, -3.3914694 51.9465895, -3.3918549 51.9466434, -3.391953 51.9466684, -3.3920337 51.9467188, -3.3920695 51.9467645, -3.3921091 51.9468182, -3.3921148 51.9468689, -3.3921089 51.9469105)",1,"['Wheat Street', 'Glamorgan Street', 'Buckingham Place']",,
50036147,,secondary,20 mph,True,False,14.735,"LINESTRING (-3.3893711 51.9465128, -3.3893713 51.9464716, -3.3893832 51.9464362, -3.3894465 51.9463972)",1,,,
121247120,B4601,secondary,20 mph,True,False,26.082,"LINESTRING (-3.3893711 51.9465128, -3.3892136 51.9464089, -3.3891051 51.9463452)",,Bulwark,,
"[31145673, 50036108]",,unclassified,20 mph,True,False,79.023,"LINESTRING (-3.3901925 51.9474273, -3.3899332 51.9472689, -3.3895057 51.9470004, -3.3893982 51.9469133)",1,Lion Street,,
50036120,,unclassified,20 mph,False,False,90.356,"LINESTRING (-3.3901925 51.9474273, -3.3899115 51.9476162, -3.3898871 51.9476439, -3.3898354 51.9477114, -3.3898094 51.9477314, -3.3894647 51.9479471, -3.3893335 51.9480381)",1,Lion Yard,,
109993809,B4601,secondary,20 mph,True,False,19.947,"LINESTRING (-3.3917379 51.9474463, -3.391652 51.9476177)",,Wheat Street,,
"[109116848, 50036119]",,unclassified,20 mph,True,False,96.763,"LINESTRING (-3.3917379 51.9474463, -3.391596 51.9473952, -3.3909658 51.9471495, -3.3909272 51.9471264, -3.3908724 51.9471139, -3.3908234 51.9471111, -3.3907941 51.947127, -3.3907011 51.9471946, -3.3906303 51.9472813)",1,"['Steeple Lane', 'Church Lane']",,
50036094,,unclassified,20 mph,False,True,88.776,"LINESTRING (-3.3915316 51.9485378, -3.3922123 51.9487692, -3.3922727 51.9487953, -3.3926304 51.9489576)",,Castle Street,,
727263748,,tertiary,20 mph,False,False,35.221,"LINESTRING (-3.3915316 51.9485378, -3.3915379 51.9484473, -3.3915274 51.9484094, -3.3915102 51.9482492, -3.3915069 51.9482221)",,High Street Superior,,
50036154,,unclassified,20 mph,False,True,79.783,"LINESTRING (-3.3914642 51.9487533, -3.3912068 51.9487121, -3.3911691 51.9487147, -3.3911271 51.9487399, -3.3909999 51.9488204, -3.3909155 51.9488514, -3.3908673 51.9488535, -3.3907863 51.9488409, -3.3906109 51.9487627, -3.3905407 51.9487526, -3.3904633 51.9487922)",,George Street,,
1055987696,,tertiary,20 mph,True,False,24.407,"LINESTRING (-3.3914642 51.9487533, -3.3914789 51.9487137, -3.3915316 51.9485378)",,High Street Superior,,
50036120,,unclassified,20 mph,False,True,90.356,"LINESTRING (-3.3893335 51.9480381, -3.3894647 51.9479471, -3.3898094 51.9477314, -3.3898354 51.9477114, -3.3898871 51.9476439, -3.3899115 51.9476162, -3.3901925 51.9474273)",1,Lion Yard,,
31145635,,secondary,20 mph,False,False,212.465,"LINESTRING (-3.3904633 51.9487922, -3.3903514 51.9487702, -3.3902295 51.9487531, -3.3899391 51.9487145, -3.3897864 51.9486966, -3.3897088 51.9486965, -3.3896242 51.9487081, -3.3895334 51.9487236, -3.3894716 51.9487322, -3.3894066 51.9487365, -3.3893095 51.9487328, -3.3891978 51.9487139, -3.3891041 51.9486899, -3.3889213 51.9486182, -3.3884441 51.9484239, -3.3883126 51.9483589, -3.3882026 51.9482889, -3.3880985 51.9482066, -3.3878417 51.9480028)",2,Heol Gouesnou,,
31145635,,secondary,20 mph,False,True,18.33,"LINESTRING (-3.3904633 51.9487922, -3.3905183 51.9488117, -3.3905843 51.948845, -3.3906762 51.9488913)",2,Heol Gouesnou,,
50036154,,unclassified,20 mph,False,False,79.783,"LINESTRING (-3.3904633 51.9487922, -3.3905407 51.9487526, -3.3906109 51.9487627, -3.3907863 51.9488409, -3.3908673 51.9488535, -3.3909155 51.9488514, -3.3909999 51.9488204, -3.3911271 51.9487399, -3.3911691 51.9487147, -3.3912068 51.9487121, -3.3914642 51.9487533)",,George Street,,
10153402,B4601,secondary,20 mph,False,False,114.376,"LINESTRING (-3.3926304 51.9489576, -3.3924353 51.949093, -3.392377 51.9491359, -3.3923169 51.9492163, -3.3922573 51.9492633, -3.3921806 51.9492992, -3.3921037 51.9493182, -3.3920411 51.9493247, -3.3919469 51.9493209, -3.3918397 51.9492967, -3.3913221 51.9491188)",2,Market Street,,
10153402,B4601,secondary,20 mph,False,True,137.33499999999998,"LINESTRING (-3.3926304 51.9489576, -3.3927995 51.9488278, -3.3928719 51.9487583, -3.3929281 51.9486832, -3.3929876 51.9485892, -3.3930047 51.9485453, -3.3930048 51.9484558, -3.3930028 51.9483946, -3.3929874 51.9483076, -3.3929675 51.9481795, -3.3929595 51.9480761, -3.3929693 51.9479878, -3.3929953 51.9479262, -3.3930475 51.947869, -3.3931395 51.9478296)",2,Market Street,,
50036094,,unclassified,20 mph,False,False,88.776,"LINESTRING (-3.3926304 51.9489576, -3.3922727 51.9487953, -3.3922123 51.9487692, -3.3915316 51.9485378)",,Castle Street,,
31145630,,residential,20 mph,False,True,32.555,"LINESTRING (-3.390109 51.9468081, -3.3896655 51.9467033)",,St Mary Street,,
31145630,,residential,20 mph,False,False,135.421,"LINESTRING (-3.390109 51.9468081, -3.3902624 51.9468182, -3.3904795 51.9468438, -3.3907719 51.9468863, -3.3910643 51.9469386, -3.391139 51.9469527, -3.3919908 51.9471628)",,St Mary Street,,
109993799,B4601,secondary,20 mph,True,False,34.586,"LINESTRING (-3.3900075 51.946932, -3.3896655 51.9467033)",,Bulwark,,
50059748,,unclassified,,True,False,22.661,"LINESTRING (-3.3900075 51.946932, -3.389955 51.9468558, -3.389954 51.9468342, -3.3899838 51.9468257, -3.390109 51.9468081)",,,,
