osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,access,bridge
646045144,High Road,primary,30 mph,False,True,67.12,"LINESTRING (-0.3380194 51.6004369, -0.3382742 51.6006401, -0.3384834 51.6008402, -0.338548 51.6009399)",A409,,,,
"[903123917, 4635062]",Risingholme Road,residential,30 mph,False,True,78.096,"LINESTRING (-0.3380194 51.6004369, -0.3377044 51.6006004, -0.3375661 51.6006737, -0.3375019 51.6007077, -0.3371983 51.6009174)",,2,,,
8081110,Whitefriars Drive,residential,20 mph,False,True,129.08,"LINESTRING (-0.3402386 51.6004458, -0.3399121 51.6005425, -0.3389188 51.6008368, -0.3388273 51.6008677, -0.338548 51.6009399)",,,,,
549263120,Whitefriars Drive,residential,20 mph,False,False,70.95,"LINESTRING (-0.3402386 51.6004458, -0.3405487 51.6003547, -0.3407886 51.6002348, -0.3410249 51.6000529)",,,,,
4774111,Nicola Close,residential,20 mph,False,True,113.597,"LINESTRING (-0.3410249 51.6000529, -0.3414818 51.6001963, -0.3420129 51.6003037, -0.3425871 51.6003089)",,,,,
549263120,Whitefriars Drive,residential,20 mph,False,False,47.992000000000004,"LINESTRING (-0.3410249 51.6000529, -0.3411701 51.599839, -0.3411922 51.59964)",,,,,
549263120,Whitefriars Drive,residential,20 mph,False,True,70.95,"LINESTRING (-0.3410249 51.6000529, -0.3407886 51.6002348, -0.3405487 51.6003547, -0.3402386 51.6004458)",,,,,
8081111,Whitefriars Avenue,residential,20 mph,False,True,41.835,"LINESTRING (-0.3411922 51.59964, -0.3411526 51.5994408, -0.3410746 51.5992721)",,,,,
8094410,Toorack Road,residential,20 mph,False,True,176.416,"LINESTRING (-0.3411922 51.59964, -0.3423152 51.5996314, -0.3434167 51.5996302, -0.3437463 51.5996304)",,,,,
549263120,Whitefriars Drive,residential,20 mph,False,True,47.992000000000004,"LINESTRING (-0.3411922 51.59964, -0.3411701 51.599839, -0.3410249 51.6000529)",,,,,
4774114,Bengarth Drive,residential,20 mph,False,False,77.35300000000001,"LINESTRING (-0.3437463 51.5996304, -0.3437691 51.5999805, -0.3437799 51.6003257)",,,,,
4774118,Marthorne Crescent,residential,20 mph,False,False,77.69399999999999,"LINESTRING (-0.3437463 51.5996304, -0.34372 51.5992257, -0.3435704 51.5989471)",,,,,
8094410,Toorack Road,residential,20 mph,False,False,176.416,"LINESTRING (-0.3437463 51.5996304, -0.3434167 51.5996302, -0.3423152 51.5996314, -0.3411922 51.59964)",,,,,
8081107,Tudor Road,residential,20 mph,False,False,40.871,"LINESTRING (-0.3440748 51.5978756, -0.3440127 51.5978158, -0.3438207 51.5975812, -0.3437974 51.5975513)",,,,,
8108730,Athelstone Road,residential,20 mph,False,False,99.12899999999999,"LINESTRING (-0.3440748 51.5978756, -0.3436616 51.5980944, -0.3429827 51.598454)",,,,,
8094413,Graham Road,residential,20 mph,False,False,5.467,"LINESTRING (-0.3414219 51.5959905, -0.3413768 51.5960309)",,,,,
8081111,Whitefriars Avenue,residential,20 mph,False,False,315.86,"LINESTRING (-0.3396676 51.5966183, -0.3400553 51.5971032, -0.3402554 51.5973535, -0.3402817 51.5974155, -0.3402705 51.59806, -0.340537 51.5984478, -0.3406554 51.5986201, -0.3410746 51.5992721)",,,,,
8094413,Graham Road,residential,20 mph,False,True,135.236,"LINESTRING (-0.3396676 51.5966183, -0.3397135 51.5966034, -0.3411768 51.5961271, -0.3412426 51.5961037, -0.3412867 51.5960815, -0.3413768 51.5960309)",,,,,
549263112,Graham Road,residential,20 mph,False,False,157.315,"LINESTRING (-0.3396676 51.5966183, -0.3391576 51.596763, -0.3384356 51.5969678, -0.3382186 51.5970205, -0.3380555 51.5970463, -0.3375381 51.5970884)",,,,,
8081111,Whitefriars Avenue,residential,20 mph,False,False,41.835,"LINESTRING (-0.3410746 51.5992721, -0.3411526 51.5994408, -0.3411922 51.59964)",,,,,
8081111,Whitefriars Avenue,residential,20 mph,False,True,315.85999999999996,"LINESTRING (-0.3410746 51.5992721, -0.3406554 51.5986201, -0.340537 51.5984478, -0.3402705 51.59806, -0.3402817 51.5974155, -0.3402554 51.5973535, -0.3400553 51.5971032, -0.3396676 51.5966183)",,,,,
8170831,Athelstone Road,residential,20 mph,False,False,81.144,"LINESTRING (-0.3410746 51.5992721, -0.3408034 51.5993477, -0.3400025 51.5995705)",,,,,
"[8170832, 8108730]",Athelstone Road,residential,20 mph,False,"[False, True]",161.25300000000001,"LINESTRING (-0.3410746 51.5992721, -0.3417929 51.5990619, -0.3425057 51.5987008, -0.3427225 51.5985886, -0.3429827 51.598454)",,,,,
"[1067614455, 1067614454, 5211159]",Headstone Drive,tertiary,30 mph,False,False,108.2,"LINESTRING (-0.3441771 51.5928449, -0.3429044 51.5929976, -0.3427139 51.5930204, -0.3426392 51.5930294)",,,,,
"[1067572611, 1067572612, 1067572613, 1056951115, 8081102, 961081341, 961082103, 371689789]","['Ellen Webb Drive', 'Headstone Drive']",tertiary,30 mph,False,False,225.54999999999998,"LINESTRING (-0.3375045 51.5939008, -0.337385 51.5938907, -0.3372719 51.5938686, -0.3370394 51.5938099, -0.3369348 51.5937793, -0.3368735 51.5937615, -0.3368167 51.5937449, -0.3365613 51.5936703, -0.3363793 51.5935998, -0.3362349 51.5935347, -0.3360927 51.5934561, -0.3360399 51.5934189, -0.3359642 51.5933612, -0.335895 51.5932792, -0.3358362 51.5932094, -0.3357924 51.5931568, -0.3357127 51.5930609, -0.3356371 51.5930071, -0.3355638 51.5929632, -0.335484 51.5929238, -0.3354059 51.5928968, -0.3353218 51.5928839, -0.3352642 51.5928816, -0.33525 51.5928814, -0.3352023 51.5928821, -0.3351267 51.5928821, -0.3349623 51.5928828, -0.3348977 51.592883)",,3,,,
"[549263121, 549263122, 274677651]",Headstone Drive,tertiary,30 mph,False,True,82.364,"LINESTRING (-0.3375045 51.5939008, -0.3375925 51.5939021, -0.3376303 51.5939012, -0.3377196 51.5938863, -0.3378841 51.5938536, -0.3381111 51.5937982, -0.3383684 51.5937383, -0.3384908 51.5937115, -0.3386416 51.593696)",,2,,,
"[664305434, 1061484631]",Cecil Road,residential,20 mph,False,True,93.977,"LINESTRING (-0.3375045 51.5939008, -0.3375115 51.5939638, -0.3375133 51.5939799, -0.3375331 51.5940349, -0.3375743 51.5940603, -0.337719 51.5941306, -0.3384283 51.5944751)",,,,,
"[1067572616, 961063211]",Masons Avenue,tertiary,,False,False,26.383,"LINESTRING (-0.3348977 51.592883, -0.3347848 51.5928788, -0.3347007 51.5928692, -0.3346455 51.5928642, -0.334621 51.5928595, -0.3345718 51.5928487, -0.3345275 51.5928347)",,,,,
"[1067572611, 1067572612, 1067572613, 1056951115, 8081102, 961082103, 371689789, 961081341]","['Ellen Webb Drive', 'Headstone Drive']",tertiary,30 mph,False,True,225.55000000000004,"LINESTRING (-0.3348977 51.592883, -0.3349623 51.5928828, -0.3351267 51.5928821, -0.3352023 51.5928821, -0.33525 51.5928814, -0.3352642 51.5928816, -0.3353218 51.5928839, -0.3354059 51.5928968, -0.335484 51.5929238, -0.3355638 51.5929632, -0.3356371 51.5930071, -0.3357127 51.5930609, -0.3357924 51.5931568, -0.3358362 51.5932094, -0.335895 51.5932792, -0.3359642 51.5933612, -0.3360399 51.5934189, -0.3360927 51.5934561, -0.3362349 51.5935347, -0.3363793 51.5935998, -0.3365613 51.5936703, -0.3368167 51.5937449, -0.3368735 51.5937615, -0.3369348 51.5937793, -0.3370394 51.5938099, -0.3372719 51.5938686, -0.337385 51.5938907, -0.3375045 51.5939008)",,3,,,
"[1067572614, 1067572615, 8110224, 961082101, 883379383]",High Street,tertiary,30 mph,False,True,91.65800000000002,"LINESTRING (-0.3348977 51.592883, -0.3349497 51.5929872, -0.3349891 51.5930833, -0.3349902 51.5930853, -0.3350076 51.5931187, -0.3350296 51.5931608, -0.3350627 51.5932438, -0.3350983 51.5933355, -0.3351466 51.59346, -0.3351675 51.5935942, -0.335167 51.5936385, -0.3351547 51.5936854)",,"['2', '3']",,,
"[1067572617, 8170847]",The Bridge,tertiary,30 mph,False,False,26.517000000000003,"LINESTRING (-0.3348977 51.592883, -0.3348621 51.5928309, -0.334815 51.5927811, -0.3348063 51.5927737, -0.3347812 51.5927526, -0.3347616 51.5927361, -0.3347221 51.5927028, -0.3346926 51.5926832)",,3,,,
4774122,Gordon Road,residential,20 mph,False,True,192.081,"LINESTRING (-0.3384283 51.5944751, -0.3381679 51.5946718, -0.3380109 51.5947489, -0.3378392 51.5948002, -0.3372837 51.5949666, -0.3367209 51.5950838, -0.3360915 51.5951123, -0.3359855 51.5951679)",,,,,
8081097,Cecil Road,residential,20 mph,False,True,168.594,"LINESTRING (-0.3384283 51.5944751, -0.3385741 51.5945452, -0.3393839 51.5949253, -0.339628 51.5950441, -0.3403612 51.5954008)",,,,,
"[664305434, 1061484631]",Cecil Road,residential,20 mph,False,False,93.97700000000002,"LINESTRING (-0.3384283 51.5944751, -0.337719 51.5941306, -0.3375743 51.5940603, -0.3375331 51.5940349, -0.3375133 51.5939799, -0.3375115 51.5939638, -0.3375045 51.5939008)",,,,,
4774119,Wellington Road,residential,20 mph,False,False,235.725,"LINESTRING (-0.3403612 51.5954008, -0.3402538 51.5954835, -0.3399796 51.5957138, -0.3391536 51.5959695, -0.3389301 51.5960404, -0.338174 51.5962801, -0.3375015 51.596497)",,,,,
8081097,Cecil Road,residential,20 mph,False,False,168.594,"LINESTRING (-0.3403612 51.5954008, -0.339628 51.5950441, -0.3393839 51.5949253, -0.3385741 51.5945452, -0.3384283 51.5944751)",,,,,
"[8081097, 961088165]","['Cecil Road', 'Tudor Road']",residential,20 mph,False,True,335.574,"LINESTRING (-0.3403612 51.5954008, -0.3408195 51.5956084, -0.3414993 51.5959163, -0.3416943 51.5960074, -0.3419049 51.5961057, -0.3422306 51.5962578, -0.34255 51.5964069, -0.3430589 51.5966494, -0.3432885 51.5969416, -0.3434672 51.597169, -0.3437048 51.5974448, -0.3437331 51.5974773)",,,,,
295290575,Locket Road,tertiary,20 mph,False,True,81.347,"LINESTRING (-0.3304401 51.5977932, -0.3315446 51.5975393)",,2,,,
31965702,Byron Road,residential,20 mph,False,False,208.756,"LINESTRING (-0.3304401 51.5977932, -0.3304634 51.5978805, -0.3308024 51.5981604, -0.331503 51.5987387, -0.3320516 51.5991847, -0.3322043 51.5993055)",,,,,
295290572,Byron Road,residential,20 mph,False,True,207.198,"LINESTRING (-0.3304401 51.5977932, -0.33038 51.59741, -0.3302837 51.5967958, -0.330171 51.5960771, -0.3301493 51.5959386)",,2,,,
295290572,Byron Road,residential,20 mph,False,False,207.19799999999998,"LINESTRING (-0.3301493 51.5959386, -0.330171 51.5960771, -0.3302837 51.5967958, -0.33038 51.59741, -0.3304401 51.5977932)",,2,,,
1055935022,Byron Road,residential,20 mph,False,True,36.364000000000004,"LINESTRING (-0.3301493 51.5959386, -0.3301234 51.5957728, -0.3300985 51.5956131)",,2,,,
549263115,Graham Road,residential,20 mph,False,True,71.641,"LINESTRING (-0.3367175 51.5974782, -0.336774 51.597442, -0.3369092 51.5973741, -0.3371246 51.5972628, -0.337309 51.5971676, -0.3375381 51.5970884)",,,,,
577150110,High Street,primary,30 mph,True,False,15.726999999999999,"LINESTRING (-0.3367175 51.5974782, -0.3368092 51.5975501, -0.3368177 51.5975599, -0.3368207 51.5975687, -0.3368194 51.5975779, -0.3368065 51.5975966)",A409,1,,,
4774120,Wolseley Road,residential,20 mph,True,False,58.921,"LINESTRING (-0.3375381 51.5970884, -0.3371479 51.5966172)",,,,,
549263112,Graham Road,residential,20 mph,False,True,157.315,"LINESTRING (-0.3375381 51.5970884, -0.3380555 51.5970463, -0.3382186 51.5970205, -0.3384356 51.5969678, -0.3391576 51.596763, -0.3396676 51.5966183)",,,,,
549263115,Graham Road,residential,20 mph,False,False,71.64099999999999,"LINESTRING (-0.3375381 51.5970884, -0.337309 51.5971676, -0.3371246 51.5972628, -0.3369092 51.5973741, -0.336774 51.597442, -0.3367175 51.5974782)",,,,,
577150109,High Street,primary,30 mph,False,True,12.469,"LINESTRING (-0.335922 51.5970747, -0.3360572 51.597149)",A409,2,,,
"[1067614480, 577150109, 1067614479]",High Street,primary,30 mph,False,False,55.212999999999994,"LINESTRING (-0.335922 51.5970747, -0.3357982 51.5970106, -0.3357643 51.5969791, -0.3357146 51.5969328, -0.3356752 51.5968629, -0.3356181 51.5967728, -0.3356033 51.5967431, -0.3355862 51.596709, -0.3355537 51.596647)",A409,2,,,
4853223,Locket Road,tertiary,30 mph,False,False,27.746,"LINESTRING (-0.3345686 51.5968416, -0.3341934 51.5969307)",,2,,,
4853223,Locket Road,tertiary,30 mph,False,True,35.725,"LINESTRING (-0.3345686 51.5968416, -0.3350584 51.5967384)",,2,,,
"[4780200, 903122020]",Thomson Road,residential,30 mph,False,False,112.013,"LINESTRING (-0.3345686 51.5968416, -0.3344403 51.5965615, -0.3341126 51.5958749)",,2,,,
4853223,Locket Road,tertiary,30 mph,False,False,49.985,"LINESTRING (-0.3341934 51.5969307, -0.3335149 51.597087)",,2,,,
4853223,Locket Road,tertiary,30 mph,False,True,27.746,"LINESTRING (-0.3341934 51.5969307, -0.3345686 51.5968416)",,2,,,
4635061,Montrose Road,residential,30 mph,False,True,149.791,"LINESTRING (-0.3341934 51.5969307, -0.3342443 51.5970902, -0.334223 51.5972869, -0.3341544 51.5974091, -0.3337336 51.5977618, -0.3333321 51.5980984)",,,,,
4853223,Locket Road,tertiary,30 mph,False,False,70.038,"LINESTRING (-0.3335149 51.597087, -0.332563 51.597304)",,2,,,
4853223,Locket Road,tertiary,30 mph,False,True,49.985,"LINESTRING (-0.3335149 51.597087, -0.3341934 51.5969307)",,2,,,
4780202,Stirling Road,residential,30 mph,False,False,134.81799999999998,"LINESTRING (-0.3335149 51.597087, -0.3333682 51.5968707, -0.3332862 51.5958943)",,,,,
4853223,Locket Road,tertiary,30 mph,False,True,75.052,"LINESTRING (-0.3315446 51.5975393, -0.332563 51.597304)",,2,,,
295290575,Locket Road,tertiary,20 mph,False,False,81.347,"LINESTRING (-0.3315446 51.5975393, -0.3304401 51.5977932)",,2,,,
4766891,Lorne Road,residential,20 mph,False,True,131.867,"LINESTRING (-0.3315446 51.5975393, -0.331744 51.597867, -0.3323611 51.5984673, -0.332497 51.5985572)",,,,,
295290574,Lorne Road,residential,20 mph,False,False,201.17299999999997,"LINESTRING (-0.3315446 51.5975393, -0.331542 51.5974761, -0.3314155 51.5973172, -0.3313817 51.5972389, -0.3313456 51.5970231, -0.3312897 51.5965188, -0.3312312 51.5959906, -0.3312032 51.5957555)",,,,,
8119361,Warham Road,residential,20 mph,False,True,132.922,"LINESTRING (-0.3307565 51.5992848, -0.3310411 51.5994957, -0.3315623 51.5999103, -0.331807 51.6001155, -0.3320142 51.6001675)",,,,,
"[265350481, 105706478]",George Gange Way,primary,30 mph,False,True,100.372,"LINESTRING (-0.3333319 51.5935761, -0.3333485 51.5939852, -0.3334206 51.5944766)",A409,2,,,
483580539,,primary,30 mph,True,False,25.846,"LINESTRING (-0.3333319 51.5935761, -0.3332628 51.5935713, -0.3332079 51.5935553, -0.3331659 51.5935316, -0.3331329 51.5934965, -0.3331199 51.593452, -0.3331262 51.5934218)",,2,roundabout,,
312937817,,primary,30 mph,True,False,7.8740000000000006,"LINESTRING (-0.3331262 51.5934218, -0.3331523 51.5933849, -0.333184 51.5933616)",,2,roundabout,,
"[282359080, 1061466891, 1053363735]",Palmerston Road,unclassified,30 mph,False,True,102.789,"LINESTRING (-0.3331262 51.5934218, -0.3329765 51.593404, -0.3327334 51.593375, -0.3326249 51.593362, -0.3322242 51.5933142, -0.3319799 51.5932851, -0.3318138 51.5932536, -0.3316786 51.5932176)",,2,,,
20313386,Palmerston Road,unclassified,30 mph,False,True,16.586,"LINESTRING (-0.3316786 51.5932176, -0.3315819 51.5932263, -0.3314396 51.5932232)",,,,,
"[282359080, 1061466891, 1053363735]",Palmerston Road,unclassified,30 mph,False,False,102.78899999999999,"LINESTRING (-0.3316786 51.5932176, -0.3318138 51.5932536, -0.3319799 51.5932851, -0.3322242 51.5933142, -0.3326249 51.593362, -0.3327334 51.593375, -0.3329765 51.593404, -0.3331262 51.5934218)",,2,,,
"[8110225, 1215346962, 1215346961]",Palmerston Road,tertiary,30 mph,True,False,76.143,"LINESTRING (-0.3340731 51.5935538, -0.3341744 51.5935682, -0.3342599 51.5935803, -0.3349332 51.5936582, -0.3351547 51.5936854)",,2,,,
"[1067572609, 960911827]",Palmerston Road,tertiary,30 mph,False,True,21.35,"LINESTRING (-0.3340731 51.5935538, -0.3339839 51.5935406, -0.3337724 51.5935094)",,2,,,
"[8110222, 576120303]",High Street,unclassified,20 mph,False,"[False, True]",91.19800000000001,"LINESTRING (-0.3351547 51.5936854, -0.3351367 51.5937833, -0.3351572 51.5940626, -0.3351598 51.5940975, -0.3351756 51.5943098, -0.3351866 51.5944575, -0.3351938 51.594504)",,2,,,
"[1067572614, 1067572615, 8110224, 961082101, 883379383]",High Street,tertiary,30 mph,False,False,91.65799999999999,"LINESTRING (-0.3351547 51.5936854, -0.335167 51.5936385, -0.3351675 51.5935942, -0.3351466 51.59346, -0.3350983 51.5933355, -0.3350627 51.5932438, -0.3350296 51.5931608, -0.3350076 51.5931187, -0.3349902 51.5930853, -0.3349891 51.5930833, -0.3349497 51.5929872, -0.3348977 51.592883)",,"['2', '3']",,,
109226532,High Street,unclassified,20 mph,True,False,73.434,"LINESTRING (-0.3351938 51.594504, -0.3352002 51.5945375, -0.3352382 51.5947333, -0.3352457 51.5949225, -0.3352122 51.5951618)",,2,,,
"[8110222, 576120303]",High Street,unclassified,20 mph,False,"[False, True]",91.19799999999998,"LINESTRING (-0.3351938 51.594504, -0.3351866 51.5944575, -0.3351756 51.5943098, -0.3351598 51.5940975, -0.3351572 51.5940626, -0.3351367 51.5937833, -0.3351547 51.5936854)",,2,,,
4635061,Montrose Road,residential,30 mph,False,False,149.791,"LINESTRING (-0.3333321 51.5980984, -0.3337336 51.5977618, -0.3341544 51.5974091, -0.334223 51.5972869, -0.3342443 51.5970902, -0.3341934 51.5969307)",,,,,
"[4635060, 893692012, 4635061, 893692013]","['The Broadway', 'Montrose Road']",residential,30 mph,False,True,226.082,"LINESTRING (-0.3333321 51.5980984, -0.333101 51.5983024, -0.3328816 51.5985675, -0.3329005 51.5986214, -0.3330061 51.5987167, -0.3333161 51.5989707, -0.3334799 51.5993475, -0.3337625 51.5999273)",,2,,,
4766889,Aberdeen Road,residential,30 mph,False,False,106.14699999999999,"LINESTRING (-0.3333321 51.5980984, -0.3329073 51.5978628, -0.332845 51.5978095, -0.332563 51.597304)",,,,,
4766891,Lorne Road,residential,20 mph,False,False,131.867,"LINESTRING (-0.332497 51.5985572, -0.3323611 51.5984673, -0.331744 51.597867, -0.3315446 51.5975393)",,,,,
4780198,Grant Road,residential,30 mph,False,False,73.381,"LINESTRING (-0.3322452 51.595884, -0.3312032 51.5957555)",,2,,,
4780198,Grant Road,residential,30 mph,False,True,71.916,"LINESTRING (-0.3322452 51.595884, -0.3332862 51.5958943)",,2,,,
"[4766889, 900822286]",Aberdeen Road,residential,30 mph,False,True,160.25,"LINESTRING (-0.3322452 51.595884, -0.3322588 51.5959768, -0.3324022 51.5970185, -0.332563 51.597304)",,2,,,
4780198,Grant Road,residential,30 mph,False,False,77.933,"LINESTRING (-0.3312032 51.5957555, -0.3300985 51.5956131)",,2,,,
4780198,Grant Road,residential,30 mph,False,True,73.381,"LINESTRING (-0.3312032 51.5957555, -0.3322452 51.595884)",,2,,,
295290574,Lorne Road,residential,20 mph,False,True,201.17300000000003,"LINESTRING (-0.3312032 51.5957555, -0.3312312 51.5959906, -0.3312897 51.5965188, -0.3313456 51.5970231, -0.3313817 51.5972389, -0.3314155 51.5973172, -0.331542 51.5974761, -0.3315446 51.5975393)",,,,,
4780198,Grant Road,residential,30 mph,False,True,77.933,"LINESTRING (-0.3300985 51.5956131, -0.3312032 51.5957555)",,2,,,
576119006,Byron Road,residential,30 mph,False,True,90.923,"LINESTRING (-0.3300985 51.5956131, -0.3300985 51.5955564, -0.3300904 51.5952206, -0.3300801 51.5947955)",,2,,,
1055935022,Byron Road,residential,20 mph,False,False,36.364000000000004,"LINESTRING (-0.3300985 51.5956131, -0.3301234 51.5957728, -0.3301493 51.5959386)",,2,,,
4853223,Locket Road,tertiary,30 mph,False,False,75.052,"LINESTRING (-0.332563 51.597304, -0.3315446 51.5975393)",,2,,,
4853223,Locket Road,tertiary,30 mph,False,True,70.038,"LINESTRING (-0.332563 51.597304, -0.3335149 51.597087)",,2,,,
"[4766889, 900822286]",Aberdeen Road,residential,30 mph,False,False,160.25,"LINESTRING (-0.332563 51.597304, -0.3324022 51.5970185, -0.3322588 51.5959768, -0.3322452 51.595884)",,2,,,
4766889,Aberdeen Road,residential,30 mph,False,True,106.14699999999999,"LINESTRING (-0.332563 51.597304, -0.332845 51.5978095, -0.3329073 51.5978628, -0.3333321 51.5980984)",,,,,
4766892,Canning Road,unclassified,20 mph,True,False,73.55799999999999,"LINESTRING (-0.3341487 51.5945623, -0.3342272 51.594587, -0.3343815 51.5945843, -0.3351938 51.594504)",,,,no,
"[971128908, 971128909, 4766893]",Gladstone Way,unclassified,20 mph,True,False,112.33500000000001,"LINESTRING (-0.3341487 51.5945623, -0.3341437 51.5945219, -0.3341246 51.5943696, -0.3341155 51.5942975, -0.334087 51.5940704, -0.3340799 51.5939934, -0.3340727 51.5939161, -0.3340727 51.5938239, -0.3340727 51.5936359, -0.3340731 51.5935538)",,,,,
4766894,Canning Road,unclassified,30 mph,True,False,43.473,"LINESTRING (-0.3335705 51.5946983, -0.3336192 51.5946928, -0.333647 51.5946924, -0.3336811 51.5946903, -0.3337388 51.5946885, -0.3337846 51.5946835, -0.3338477 51.5946666, -0.3339586 51.5946251, -0.3341487 51.5945623)",,,,,
960929348,George Gange Way,primary,30 mph,True,False,25.215,"LINESTRING (-0.3335705 51.5946983, -0.3336071 51.5947569, -0.333668 51.5948429, -0.3336863 51.5948645, -0.3336699 51.5949089)",A409,,,,
4774111,Nicola Close,residential,20 mph,False,False,113.597,"LINESTRING (-0.3425871 51.6003089, -0.3420129 51.6003037, -0.3414818 51.6001963, -0.3410249 51.6000529)",,,,,
4774114,Bengarth Drive,residential,20 mph,False,False,72.749,"LINESTRING (-0.3437799 51.6003257, -0.3436289 51.600671, -0.343467 51.6008005, -0.3433052 51.6008868)",,,,,
