osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width,access,tunnel
4336738,False,,,Hempstalls Lane,tertiary,30 mph,False,43.770999999999994,"LINESTRING (-2.22641 53.0153301, -2.2263451 53.0153322, -2.2263045 53.0153449, -2.2262285 53.0153853, -2.2261172 53.015483, -2.2260303 53.0155607, -2.2259785 53.0156047)",,,,,
55688425,False,,,West Brampton,residential,30 mph,False,48.78,"LINESTRING (-2.22641 53.0153301, -2.2263834 53.0152487, -2.2265028 53.0149003)",,,,destination,
3997736,False,,A519,Blackfriars Road,primary,30 mph,True,122.59300000000002,"LINESTRING (-2.2294496 53.0083372, -2.2296081 53.0084425, -2.2298208 53.0084948, -2.2302531 53.0085083, -2.230453 53.0085209, -2.2310237 53.0085434, -2.2311838 53.0085514)",,,,,
"[221196793, 102204986, 102204980]",False,,A53,Blackfriars Road,trunk,30 mph,True,128.80300000000003,"LINESTRING (-2.2294496 53.0083372, -2.2291738 53.008484, -2.2290762 53.0085302, -2.229048 53.0085439, -2.2290218 53.0085592, -2.228854 53.0086456, -2.2288212 53.0086625, -2.2286432 53.0087541, -2.2284678 53.0088796, -2.2284552 53.0088886, -2.2281806 53.0090949, -2.2280976 53.0091554)",,yes,,,
1100781273,False,,A519,Friarswood Road,primary,30 mph,False,95.205,"LINESTRING (-2.2294496 53.0083372, -2.2287489 53.0077174, -2.2286405 53.0076331)",,,,,
3997731,True,,A34,,trunk,40 mph,False,12.999,"LINESTRING (-2.2305474 53.0106651, -2.2305556 53.0107819)",roundabout,,,,
"[42630632, 261086785]",True,,A52,Ryecroft,trunk,"['40 mph', '30 mph']",False,71.42500000000001,"LINESTRING (-2.2309088 53.0137008, -2.2306746 53.0136956, -2.2304207 53.0137086, -2.2298489 53.0137614)",,,,,
231154496,True,,,,trunk,40 mph,False,24.141,"LINESTRING (-2.2309088 53.0137008, -2.2308444 53.0136233, -2.2308357 53.0135631, -2.2308642 53.0134952)",roundabout,,,,
231033295,True,,A34,Grosvenor Roundabout,trunk,40 mph,False,8.598,"LINESTRING (-2.2248676 53.0085587, -2.2249599 53.0086125)",roundabout,,,,
229253518,True,,A34,Grosvenor Roundabout,trunk,40 mph,False,6.485,"LINESTRING (-2.2244563 53.0085594, -2.2245369 53.008527)",roundabout,,,,
3997572,True,,A53,Blackfriars Road,trunk,30 mph,False,24.415,"LINESTRING (-2.2277594 53.0092355, -2.227886 53.0092137, -2.227938 53.0092037, -2.2280306 53.0091763, -2.2280976 53.0091554)",,,,,
231033297,True,,,Blackfriars Roundabout,trunk,40 mph,False,24.233999999999998,"LINESTRING (-2.2277594 53.0092355, -2.2278464 53.0092461, -2.2278927 53.0092585, -2.2279386 53.0092766, -2.2279755 53.0093061, -2.2279967 53.0093343, -2.228009 53.0093666)",roundabout,,,,
180474812,True,,,Blackfriars Roundabout,trunk,40 mph,False,17.258,"LINESTRING (-2.2277217 53.0095898, -2.2276708 53.0095824, -2.2276258 53.0095702, -2.2275894 53.0095557, -2.2275602 53.0095397, -2.2275401 53.0095247, -2.2275182 53.0095038)",roundabout,,,,
187542457,True,,,Friars' Street,unclassified,30 mph,False,47.589,"LINESTRING (-2.2277217 53.0095898, -2.2275948 53.0096158, -2.2275104 53.0096401, -2.227429 53.0096866, -2.227371 53.0097423, -2.2273952 53.0098149, -2.2274573 53.0098898)",,,,,
27131008,True,,A34,Lower Street,trunk,40 mph,False,304.82699999999994,"LINESTRING (-2.2305556 53.0107819, -2.2306852 53.0110405, -2.2307024 53.0110747, -2.2307499 53.011194, -2.2307695 53.0112641, -2.2307816 53.0113799, -2.2307871 53.0114328, -2.2308068 53.0117052, -2.230819 53.0118069, -2.230867 53.0120089, -2.2309083 53.0121097, -2.2309564 53.0122044, -2.231232 53.012634, -2.2312815 53.0127459, -2.231309 53.0128474, -2.231307 53.0129176, -2.2312946 53.0130132, -2.2312739 53.0131344, -2.2312776 53.0132058, -2.2312975 53.0132668, -2.2314048 53.0134461)",,,,,
988272086,True,,A34,,trunk,40 mph,False,29.298000000000002,"LINESTRING (-2.2305556 53.0107819, -2.2305435 53.0108345, -2.2305258 53.0108741, -2.2305094 53.0109033, -2.2304884 53.0109289, -2.2304698 53.0109488, -2.2304425 53.0109636, -2.2303983 53.01098, -2.2303446 53.01099)",roundabout,,,,
435682143,True,,,,trunk,40 mph,False,4.402,"LINESTRING (-2.2314048 53.0134461, -2.2314433 53.0134782)",roundabout,,,,
102205006,True,,,Church Street,unclassified,30 mph,False,27.194000000000003,"LINESTRING (-2.2302465 53.0109961, -2.2301278 53.0110312, -2.2300663 53.0110577, -2.2299048 53.0111272)",,,,,
988272087,True,,A34,,trunk,40 mph,False,24.794999999999998,"LINESTRING (-2.2302465 53.0109961, -2.2301807 53.0109873, -2.2301203 53.0109712, -2.2300689 53.0109432, -2.2300247 53.0109134, -2.2299733 53.0108608)",roundabout,,,,
102205002,True,1,A525,Pool Dam,primary,30 mph,False,33.01,"LINESTRING (-2.2303401 53.0105404, -2.2304186 53.0105332, -2.2304677 53.0105207, -2.2305171 53.0105013, -2.2306023 53.0104509, -2.230714 53.0103643)",,,,,
180474827,True,,A34,,trunk,40 mph,False,20.744,"LINESTRING (-2.2303401 53.0105404, -2.2304091 53.0105555, -2.2304817 53.0105858, -2.2305219 53.0106226, -2.2305474 53.0106651)",roundabout,,,,
46351213,True,2,A34,Lower Street,trunk,40 mph,False,205.61,"LINESTRING (-2.2314157 53.013699, -2.231271 53.0138756, -2.2311942 53.0140365, -2.2311261 53.0142078, -2.2310712 53.0143457, -2.2310088 53.0145642, -2.2309719 53.0146767, -2.2309608 53.0147356, -2.2309144 53.0149815, -2.2308413 53.0152767, -2.2308128 53.0153916, -2.2307905 53.0154999)",,,,,
231154497,True,,,,trunk,40 mph,False,31.503,"LINESTRING (-2.2314157 53.013699, -2.2313514 53.0137357, -2.231268 53.0137618, -2.2311209 53.0137711, -2.2309886 53.0137429)",roundabout,,,,
231154494,True,,,,trunk,40 mph,False,7.843,"LINESTRING (-2.2314713 53.0136369, -2.2314157 53.013699)",roundabout,,,,
42630631,True,,A527,Queen Street,trunk,30 mph,False,43.015,"LINESTRING (-2.2242902 53.0131771, -2.2241992 53.0133295, -2.2240379 53.0135324)",,,,,
27131223,True,,A52,Ryecroft,trunk_link,30 mph,False,55.769000000000005,"LINESTRING (-2.2251106 53.0130881, -2.2250488 53.0130943, -2.2242902 53.0131771)",,,,,
230278205,True,,A52,Ryecroft,trunk,30 mph,False,52.036,"LINESTRING (-2.2251106 53.0130881, -2.2248894 53.0130678, -2.2244593 53.0130078, -2.2243502 53.0129911)",,,,,
42630631,True,,A527,Queen Street,trunk,30 mph,False,19.657,"LINESTRING (-2.2243333 53.0130026, -2.2243199 53.0130951, -2.2242902 53.0131771)",,,,,
230278203,True,,,Nelson Place,trunk,30 mph,False,16.081,"LINESTRING (-2.2243333 53.0130026, -2.2242598 53.0130287, -2.2241889 53.0130359, -2.2241058 53.013037)",roundabout,,,,
27131224,True,,A527,Queen Street,trunk,30 mph,False,57.63799999999999,"LINESTRING (-2.2240379 53.0135324, -2.2240941 53.0133588, -2.2241186 53.0133175, -2.2241858 53.0131429, -2.2241736 53.0131065, -2.2241518 53.0130737, -2.2241058 53.013037)",,,,,
"[27131225, 1149964429]",False,2,A527,Queen Street,trunk,30 mph,False,56.259,"LINESTRING (-2.2240379 53.0135324, -2.2239874 53.0136268, -2.2238591 53.0138666, -2.2238472 53.0138909, -2.2237861 53.0140151)",,,,,
231155221,True,,,Nelson Place,trunk,30 mph,False,20.299,"LINESTRING (-2.2241058 53.013037, -2.2239805 53.0130241, -2.2238998 53.0130093, -2.2238148 53.0129882)",roundabout,,,,
54628302,False,,,West Street,residential,,True,51.358,"LINESTRING (-2.2203591 53.010814, -2.2211263 53.0107981)",,,,destination,
103834814,True,,,North Street,residential,30 mph,False,89.285,"LINESTRING (-2.2203591 53.010814, -2.2204781 53.0112355, -2.2206148 53.0116018)",,,,,
103834814,True,,,North Street,residential,30 mph,False,107.068,"LINESTRING (-2.2206148 53.0116018, -2.2209992 53.0125365)",,,,,
4336737,True,,,,trunk_link,40 mph,False,7.708,"LINESTRING (-2.2307822 53.0155595, -2.2306672 53.0155638)",,,,,
140856547,True,2,A34,Liverpool Road,trunk,40 mph,False,76.388,"LINESTRING (-2.2307822 53.0155595, -2.2307529 53.0156706, -2.230696 53.0159399, -2.2306312 53.0162404)",,,,,
229253520,True,,A34,Grosvenor Roundabout,trunk,40 mph,False,21.141,"LINESTRING (-2.2244542 53.0090109, -2.2244156 53.0089657, -2.2243563 53.0088855, -2.2243274 53.008837)",roundabout,,,,
47856134,True,2,A527,Barracks Road,trunk,30 mph,False,54.27,"LINESTRING (-2.2237984 53.0126544, -2.2238886 53.0125372, -2.2239276 53.0124099, -2.2239234 53.0122906, -2.2239191 53.0121805)",,,,,
180325963,True,,,Nelson Place,trunk,30 mph,False,23.057,"LINESTRING (-2.2237984 53.0126544, -2.2238911 53.0126422, -2.2239619 53.0126396, -2.2240515 53.0126476, -2.2241358 53.0126633)",roundabout,,,,
231033296,True,,B5043,Brook Lane,secondary,30 mph,False,24.208999999999996,"LINESTRING (-2.2257003 53.0073561, -2.2257216 53.0073665, -2.2257392 53.0073792, -2.225753 53.0073944, -2.2257614 53.0074111, -2.225764 53.0074283, -2.2257608 53.0074456, -2.2257519 53.0074621, -2.2257376 53.0074772, -2.2257185 53.0074902, -2.2256955 53.0075007, -2.2256727 53.0075074, -2.2256483 53.0075116, -2.2256231 53.0075131)",roundabout,,,,
48261558,True,,B5043,Brook Lane,secondary,30 mph,False,81.888,"LINESTRING (-2.2256231 53.0075131, -2.2254792 53.0076052, -2.225356 53.0076853, -2.2253289 53.0077043, -2.2252434 53.0077805, -2.2251264 53.0078982, -2.2249371 53.0081171)",,,,,
231033296,True,,B5043,Brook Lane,secondary,30 mph,False,15.154,"LINESTRING (-2.2256231 53.0075131, -2.2255949 53.0075116, -2.2255678 53.0075067, -2.2255427 53.0074987, -2.2255209 53.0074879, -2.225503 53.0074747, -2.2254898 53.0074596, -2.2254818 53.0074433, -2.2254794 53.0074263)",roundabout,,,,
231033296,True,,B5043,Brook Lane,secondary,30 mph,False,4.396,"LINESTRING (-2.2254794 53.0074263, -2.2254836 53.0074067, -2.2254952 53.0073882)",roundabout,,,,
231033294,True,,B5043,Brook Lane,secondary,30 mph,False,13.627,"LINESTRING (-2.225515 53.0073708, -2.2255335 53.0073602, -2.2255548 53.0073519, -2.2255783 53.0073459, -2.2256031 53.0073426, -2.2256285 53.0073419, -2.2256538 53.007344, -2.2256779 53.0073488, -2.2257003 53.0073561)",roundabout,,,,
101548049,False,,B5043,Brook Lane,secondary,30 mph,True,20.054,"LINESTRING (-2.2248281 53.0082851, -2.2249371 53.0081171)",,,,,
101548070,True,,B5043,Brook Lane,secondary,40 mph,False,31.464,"LINESTRING (-2.2248281 53.0082851, -2.2248025 53.0084528, -2.2248155 53.0085015, -2.2248676 53.0085587)",,,,,
48261552,True,,,High Street,unclassified,30 mph,False,43.015,"LINESTRING (-2.2250136 53.0089676, -2.2250417 53.009085, -2.2250896 53.0091753, -2.2251425 53.009219, -2.2251991 53.0092562, -2.2253091 53.0092755)",,,,,
229232092,True,,A34,Grosvenor Roundabout,trunk,40 mph,False,16.012,"LINESTRING (-2.2250136 53.0089676, -2.2249389 53.009024, -2.2248316 53.0090556)",roundabout,,,,
229232092,True,,A34,Grosvenor Roundabout,trunk,40 mph,False,4.291,"LINESTRING (-2.2248316 53.0090556, -2.2247679 53.0090601)",roundabout,,,,
55805845,False,2,B5367,Knutton Lane,secondary,30 mph,True,8.617,"LINESTRING (-2.2342361 53.0141488, -2.2341174 53.0141187)",,,,,
141436395,False,,,Dunkirk,residential,30 mph,True,41.833,"LINESTRING (-2.2342361 53.0141488, -2.2343795 53.0139314, -2.234399 53.0138977, -2.2344043 53.0138548, -2.2343673 53.0137952)",,,,,
48261570,False,,,Castle Hill Road,residential,30 mph,False,31.916999999999998,"LINESTRING (-2.2318166 53.0127487, -2.2318509 53.012736, -2.2320254 53.012697, -2.2321187 53.0126779, -2.2322449 53.0126268)",,,,,
48261570,False,,,Castle Hill Road,residential,30 mph,True,96.16,"LINESTRING (-2.2318166 53.0127487, -2.2317783 53.0127708, -2.2316389 53.0128784, -2.2316061 53.0129151, -2.2315261 53.0130043, -2.2314784 53.0130809, -2.2314752 53.0131918, -2.231485 53.013243, -2.2315409 53.0132917, -2.2315925 53.0133245, -2.2317438 53.0133935, -2.2318637 53.0134483)",,,,,
122291513,False,,,Holborn,unclassified,30 mph,False,85.11099999999999,"LINESTRING (-2.2318166 53.0127487, -2.2317265 53.0127023, -2.2315536 53.0126169, -2.2314116 53.012502, -2.2312232 53.0123312, -2.2310529 53.0121464)",,,,,
51523797,False,,,John O' Gaunt's Road,residential,30 mph,True,105.374,"LINESTRING (-2.233823 53.0110262, -2.2330711 53.0118589)",,,,,
231254329,False,,B5044,Silverdale Road,secondary,30 mph,False,20.093,"LINESTRING (-2.233823 53.0110262, -2.2335964 53.0109076)",,,,,
231254329,False,,B5044,Silverdale Road,secondary,30 mph,True,49.226,"LINESTRING (-2.233823 53.0110262, -2.2343818 53.0113142)",,,,,
221201791,False,,,Castle Hill Road,residential,30 mph,False,101.715,"LINESTRING (-2.2322449 53.0126268, -2.2330711 53.0118589)",,,,,
48261570,False,,,Castle Hill Road,residential,30 mph,True,31.916999999999998,"LINESTRING (-2.2322449 53.0126268, -2.2321187 53.0126779, -2.2320254 53.012697, -2.2318509 53.012736, -2.2318166 53.0127487)",,,,,
48261573,False,,,Dunkirk,residential,30 mph,False,22.41,"LINESTRING (-2.2322449 53.0126268, -2.2322524 53.012658, -2.2322852 53.0126803, -2.232492 53.012745)",,,,,
48261570,False,,,Castle Hill Road,residential,30 mph,False,96.16,"LINESTRING (-2.2318637 53.0134483, -2.2317438 53.0133935, -2.2315925 53.0133245, -2.2315409 53.0132917, -2.231485 53.013243, -2.2314752 53.0131918, -2.2314784 53.0130809, -2.2315261 53.0130043, -2.2316061 53.0129151, -2.2316389 53.0128784, -2.2317783 53.0127708, -2.2318166 53.0127487)",,,,,
48261586,False,,,Liverpool Road,unclassified,30 mph,False,82.928,"LINESTRING (-2.2295622 53.0129282, -2.22966 53.0132615, -2.229779 53.0136625)",,,,,
48261592,True,,,Corporation Street,unclassified,30 mph,False,27.375,"LINESTRING (-2.2295622 53.0129282, -2.2294948 53.0128335, -2.2294422 53.0127989, -2.2293801 53.0127796, -2.229291 53.0127714)",,,,,
"[222802588, 102205013]",True,,,Merrial Street,unclassified,30 mph,False,62.166999999999994,"LINESTRING (-2.2278752 53.0122675, -2.2281908 53.0121003, -2.2283879 53.011994, -2.2285708 53.0118968)",,,,,
53356363,True,,,Merrial Street,unclassified,30 mph,False,13.157,"LINESTRING (-2.2288603 53.0117475, -2.2288694 53.0117921, -2.228874 53.0118146, -2.228908 53.011861)",,,,,
64556494,True,,,Merrial Street,unclassified,30 mph,False,28.758000000000003,"LINESTRING (-2.2285708 53.0118968, -2.2287227 53.0118064, -2.228747 53.0117836, -2.2287592 53.0117605, -2.2287825 53.011683)",,,,,
102205013,True,,,Merrial Street,unclassified,30 mph,False,23.43,"LINESTRING (-2.2285708 53.0118968, -2.2287029 53.0118657, -2.2287704 53.0118548, -2.2288456 53.0118547, -2.228908 53.011861)",,,,,
48261594,True,,,High Street,unclassified,30 mph,False,45.369,"LINESTRING (-2.228908 53.011861, -2.2289926 53.0119496, -2.2290375 53.0119951, -2.2291589 53.0121183, -2.2292343 53.0121787, -2.2292684 53.012206)",,,,,
48261568,False,,,Liverpool Road,unclassified,30 mph,True,45.188,"LINESTRING (-2.2298489 53.0137614, -2.22994 53.014124, -2.2299501 53.0141632)",,,,,
