osmid,oneway,lanes,highway,maxspeed,junction,reversed,length,geometry,name,ref,access
358464788,False,,tertiary,20 mph,,True,31.899,"LINESTRING (-4.3138006 51.8588817, -4.3134831 51.8586723)",Teras Llys Ffynnon,,
358464788,False,,tertiary,20 mph,,False,194.481,"LINESTRING (-4.3138006 51.8588817, -4.3144754 51.8592946, -4.3152263 51.859722, -4.3156944 51.8599713, -4.3159096 51.8600407)",Teras Llys Ffynnon,,
728426313,False,2,unclassified,20 mph,,True,87.975,"LINESTRING (-4.3138006 51.8588817, -4.3135288 51.8590417, -4.3133488 51.859129, -4.3131603 51.8591931, -4.312948 51.8592376, -4.3127156 51.8592673)",Heol Pentrefelin,,
25707804,False,2,unclassified,20 mph,,False,148.43599999999998,"LINESTRING (-4.3088963 51.8606403, -4.3090487 51.8605096, -4.309161 51.8604337, -4.3092114 51.8604147, -4.3092696 51.8604099, -4.3096171 51.8604189, -4.3097725 51.8604214, -4.3102774 51.8604294, -4.3104423 51.8604179, -4.3106068 51.8603878, -4.3107444 51.8603523, -4.310852 51.8603174)",Heol Pentrefelin,,
162622285,False,,tertiary,20 mph,,False,71.024,"LINESTRING (-4.3088963 51.8606403, -4.3096592 51.8609538, -4.3097573 51.8609942)",Brewery Road,,
162622285,False,,tertiary,20 mph,,True,21.607999999999997,"LINESTRING (-4.3088963 51.8606403, -4.3087226 51.8605737, -4.308635 51.8605324)",Brewery Road,,
29416388,False,2,tertiary,20 mph,,False,43.754,"LINESTRING (-4.3166885 51.85877, -4.3160524 51.8587477)",Glannant Road,,
358464788,False,,tertiary,20 mph,,False,31.899,"LINESTRING (-4.3134831 51.8586723, -4.3138006 51.8588817)",Teras Llys Ffynnon,,
"[25707803, 156729303]",False,,tertiary,20 mph,,True,160.191,"LINESTRING (-4.3134831 51.8586723, -4.3133568 51.8585925, -4.312974 51.8583506, -4.3125978 51.8581107, -4.3124908 51.8580354, -4.3123184 51.8578986, -4.3119208 51.8576043)","['Fountain Hall Terrace', 'Water Street']",,
29416388,False,2,tertiary,20 mph,,True,178.43200000000002,"LINESTRING (-4.3134831 51.8586723, -4.3136427 51.8586263, -4.3138041 51.8586295, -4.3142715 51.8586817, -4.314869 51.8587256, -4.3160524 51.8587477)",Glannant Road,,
25707732,False,,secondary,20 mph,,False,50.846999999999994,"LINESTRING (-4.3145184 51.8566657, -4.3144198 51.8567114, -4.314104 51.8568422, -4.3138969 51.8569132)",Heol y Gŵyddau,B4312,
25707732,False,,secondary,20 mph,,True,18.511000000000003,"LINESTRING (-4.3145184 51.8566657, -4.3145604 51.8566292, -4.3145908 51.8565953, -4.3146166 51.8565629, -4.3146474 51.8565201)",Heol y Gŵyddau,B4312,
29416387,True,,residential,20 mph,,False,279.089,"LINESTRING (-4.3145184 51.8566657, -4.3151019 51.857413, -4.315279 51.8576225, -4.3154453 51.8577989, -4.3156433 51.8579948, -4.3161443 51.8583761, -4.3166885 51.85877)",Parcmaen Street,,
54699286,False,,tertiary,20 mph,,False,37.382,"LINESTRING (-4.3174006 51.8604328, -4.3178125 51.8606526)",Lime Grove Avenue,,
358464788,False,,tertiary,20 mph,,True,64.18,"LINESTRING (-4.3174006 51.8604328, -4.3172275 51.8603594, -4.3169707 51.8602621, -4.3167903 51.8602089, -4.3165788 51.8601644)",Teras Llys Ffynnon,,
54703504,False,,residential,20 mph,,True,6.39,"LINESTRING (-4.3111077 51.8630027, -4.3111271 51.8630589)",Russell Terrace,,
54689957,False,2,residential,20 mph,,True,81.59600000000002,"LINESTRING (-4.3111077 51.8630027, -4.3112648 51.8629753, -4.3113546 51.862957, -4.3114713 51.862943, -4.3117408 51.8629016, -4.3120569 51.8628398, -4.3121137 51.8628485, -4.3121485 51.8628717, -4.3121606 51.8629098, -4.3121512 51.8629272)",Cae Eithin,,
54703504,False,,residential,20 mph,,False,47.47,"LINESTRING (-4.3111077 51.8630027, -4.3110616 51.8628759, -4.3110757 51.8628179, -4.3111417 51.8627218, -4.3111548 51.8626597, -4.3111414 51.8625889)",Russell Terrace,,
54703504,False,,residential,20 mph,,True,91.106,"LINESTRING (-4.3120383 51.8621549, -4.3119447 51.8622191, -4.3118729 51.8622485, -4.3116979 51.8622605, -4.3112124 51.8623266, -4.3111306 51.8623682, -4.311104 51.862428, -4.3111347 51.8625632)",Russell Terrace,,
162622285,False,,tertiary,20 mph,,True,57.870999999999995,"LINESTRING (-4.3120383 51.8621549, -4.3117675 51.8619874, -4.3114198 51.8618019)",Brewery Road,,
162622286,False,,tertiary,20 mph,,False,167.45300000000003,"LINESTRING (-4.3120383 51.8621549, -4.3126901 51.8625441, -4.3131075 51.8628658, -4.3132149 51.8630627, -4.3133833 51.8633717)",Brewery Road,,
29987670,False,,tertiary,20 mph,,False,85.97399999999999,"LINESTRING (-4.3071707 51.8587771, -4.3072111 51.8588188, -4.3074285 51.8590392, -4.3077716 51.8593616, -4.307827 51.8594347)",Waterloo Terrace,,
104495459,False,,secondary,20 mph,,True,71.945,"LINESTRING (-4.3071707 51.8587771, -4.3076117 51.8586021, -4.3077214 51.8585694, -4.3081026 51.8584913)",Barn Road,B4312,
162622283,False,,secondary,20 mph,,False,113.01500000000001,"LINESTRING (-4.3071707 51.8587771, -4.3064756 51.8589436, -4.3059291 51.8590538, -4.3057781 51.8591129, -4.3056701 51.859174)",Barn Road,B4312,
29987681,False,2,tertiary,20 mph,,False,114.345,"LINESTRING (-4.3085304 51.8607352, -4.3084855 51.8607792, -4.3072209 51.8613651)",Wellfield Road,,
29987681,False,2,tertiary,20 mph,,True,25.208,"LINESTRING (-4.3085304 51.8607352, -4.3085289 51.8606237, -4.3085584 51.8605768, -4.308635 51.8605324)",Wellfield Road,,
29987682,False,2,unclassified,30 mph,,False,108.03999999999999,"LINESTRING (-4.3085304 51.8607352, -4.3086403 51.8610774, -4.3087663 51.861294, -4.3090429 51.8616475)",Penlan Road,,
29987681,False,2,tertiary,20 mph,,True,77.789,"LINESTRING (-4.3055404 51.8619405, -4.3057034 51.8619212, -4.3061165 51.8618028, -4.3065557 51.861641)",Wellfield Road,,
54689960,False,2,residential,20 mph,,True,74.186,"LINESTRING (-4.3055404 51.8619405, -4.305503 51.8620621, -4.3054478 51.8621798, -4.3053404 51.862321, -4.3052329 51.8624397, -4.3051545 51.8625591)",Springfield Road,,
29987675,False,,unclassified,20 mph,,True,11.751999999999999,"LINESTRING (-4.3052398 51.8590027, -4.3052445 51.859051, -4.3052868 51.859102)",Little Water Street,,
104495472,False,,residential,20 mph,,False,40.584,"LINESTRING (-4.3052868 51.859102, -4.304822 51.8593274)",Furnace Road,,
29987675,False,,unclassified,20 mph,,False,11.751999999999999,"LINESTRING (-4.3052868 51.859102, -4.3052445 51.859051, -4.3052398 51.8590027)",Little Water Street,,
29987675,False,,unclassified,20 mph,,True,17.362000000000002,"LINESTRING (-4.3052868 51.859102, -4.3053928 51.8591598, -4.3054422 51.859181, -4.3054848 51.8591986)",Little Water Street,,
104495472,False,,residential,20 mph,,True,40.584,"LINESTRING (-4.304822 51.8593274, -4.3052868 51.859102)",Furnace Road,,
29987679,False,,residential,20 mph,,True,38.72,"LINESTRING (-4.304822 51.8593274, -4.3049021 51.85939, -4.3048946 51.85944, -4.3046088 51.8595683)",St. Andrews Road,,
29987679,False,,residential,20 mph,,False,38.72,"LINESTRING (-4.3046088 51.8595683, -4.3048946 51.85944, -4.3049021 51.85939, -4.304822 51.8593274)",St. Andrews Road,,
54689873,False,,unclassified,20 mph,,False,40.675,"LINESTRING (-4.3077796 51.8550741, -4.3076071 51.8550964, -4.3074605 51.8551257, -4.3072115 51.8551759)",Little Bridge Street,,destination
54699286,False,,tertiary,20 mph,,True,37.382,"LINESTRING (-4.3178125 51.8606526, -4.3174006 51.8604328)",Lime Grove Avenue,,
54689919,False,2,residential,20 mph,,True,47.082,"LINESTRING (-4.3178125 51.8606526, -4.3177423 51.8607292, -4.3176806 51.8608219, -4.3175693 51.8610468)",Lon Hir,,
54689920,False,2,residential,20 mph,,False,164.275,"LINESTRING (-4.318347 51.8595147, -4.3168136 51.8597138, -4.3167206 51.8597407, -4.3166543 51.8597782, -4.3166189 51.8598438, -4.3165788 51.8601644)",The Grove,,
54689930,False,2,residential,20 mph,,False,40.176,"LINESTRING (-4.3164974 51.8593154, -4.3161383 51.8593079, -4.3159774 51.8592789, -4.3159311 51.8592572)",Millbrook Crescent,,
54689930,False,2,residential,20 mph,,True,40.176,"LINESTRING (-4.3159311 51.8592572, -4.3159774 51.8592789, -4.3161383 51.8593079, -4.3164974 51.8593154)",Millbrook Crescent,,
54689931,False,2,residential,20 mph,,False,57.986000000000004,"LINESTRING (-4.3159311 51.8592572, -4.3160239 51.859121, -4.3160524 51.8587477)",Millbrook Crescent,,
54689931,False,2,residential,20 mph,,True,39.303,"LINESTRING (-4.3159311 51.8592572, -4.3155709 51.859449, -4.3155434 51.8594547, -4.3154999 51.8594454, -4.3154824 51.8594375)",Millbrook Crescent,,
29416388,False,2,tertiary,20 mph,,True,43.754,"LINESTRING (-4.3160524 51.8587477, -4.3166885 51.85877)",Glannant Road,,
29416388,False,2,tertiary,20 mph,,False,178.43200000000002,"LINESTRING (-4.3160524 51.8587477, -4.314869 51.8587256, -4.3142715 51.8586817, -4.3138041 51.8586295, -4.3136427 51.8586263, -4.3134831 51.8586723)",Glannant Road,,
54689931,False,2,residential,20 mph,,True,57.986000000000004,"LINESTRING (-4.3160524 51.8587477, -4.3160239 51.859121, -4.3159311 51.8592572)",Millbrook Crescent,,
54689929,False,2,residential,20 mph,,False,89.199,"LINESTRING (-4.3161394 51.8607316, -4.3161544 51.8604492, -4.316143 51.8604203, -4.3160887 51.8603995, -4.3159613 51.8603829, -4.3158838 51.8603355, -4.3158473 51.8602817, -4.315858 51.8602065, -4.3159096 51.8600407)",Llys Ffynnon,,
54689929,False,2,residential,20 mph,,True,89.199,"LINESTRING (-4.3159096 51.8600407, -4.315858 51.8602065, -4.3158473 51.8602817, -4.3158838 51.8603355, -4.3159613 51.8603829, -4.3160887 51.8603995, -4.316143 51.8604203, -4.3161544 51.8604492, -4.3161394 51.8607316)",Llys Ffynnon,,
358464788,False,,tertiary,20 mph,,False,48.202,"LINESTRING (-4.3159096 51.8600407, -4.3161061 51.8600947, -4.3163629 51.8601416, -4.3165788 51.8601644)",Teras Llys Ffynnon,,
358464788,False,,tertiary,20 mph,,True,194.481,"LINESTRING (-4.3159096 51.8600407, -4.3156944 51.8599713, -4.3152263 51.859722, -4.3144754 51.8592946, -4.3138006 51.8588817)",Teras Llys Ffynnon,,
54689920,False,2,residential,20 mph,,True,164.275,"LINESTRING (-4.3165788 51.8601644, -4.3166189 51.8598438, -4.3166543 51.8597782, -4.3167206 51.8597407, -4.3168136 51.8597138, -4.318347 51.8595147)",The Grove,,
358464788,False,,tertiary,20 mph,,False,64.17999999999999,"LINESTRING (-4.3165788 51.8601644, -4.3167903 51.8602089, -4.3169707 51.8602621, -4.3172275 51.8603594, -4.3174006 51.8604328)",Teras Llys Ffynnon,,
358464788,False,,tertiary,20 mph,,True,48.202,"LINESTRING (-4.3165788 51.8601644, -4.3163629 51.8601416, -4.3161061 51.8600947, -4.3159096 51.8600407)",Teras Llys Ffynnon,,
728426313,False,2,unclassified,20 mph,,True,4.463,"LINESTRING (-4.3127156 51.8592673, -4.3126515 51.8592739)",Heol Pentrefelin,,
54689927,False,2,residential,20 mph,,True,145.29,"LINESTRING (-4.3127156 51.8592673, -4.312727 51.8593021, -4.3127708 51.8593754, -4.3128176 51.8594179, -4.3133132 51.8597523, -4.313406 51.8597958, -4.3135272 51.8598252, -4.3136212 51.8598383, -4.3137313 51.8598303, -4.3138224 51.8598106, -4.3143316 51.8596609)",Ferrar Street,,
728426313,False,2,unclassified,20 mph,,False,87.975,"LINESTRING (-4.3127156 51.8592673, -4.312948 51.8592376, -4.3131603 51.8591931, -4.3133488 51.859129, -4.3135288 51.8590417, -4.3138006 51.8588817)",Heol Pentrefelin,,
54689924,False,,residential,20 mph,,True,47.17,"LINESTRING (-4.3126402 51.8589462, -4.3119796 51.8590624)",Clos Morgan,,
54689928,False,,residential,20 mph,,True,13.703,"LINESTRING (-4.3126402 51.8589462, -4.312617 51.8588238)",Morgan Street,,
54689928,False,,residential,20 mph,,False,36.513000000000005,"LINESTRING (-4.3126402 51.8589462, -4.3126413 51.8592445, -4.3126515 51.8592739)",Morgan Street,,
54689928,False,,residential,20 mph,,False,13.703,"LINESTRING (-4.312617 51.8588238, -4.3126402 51.8589462)",Morgan Street,,
54689922,False,2,residential,20 mph,,False,124.587,"LINESTRING (-4.3126465 51.8607229, -4.3108712 51.860492)",Parc Bagnall,,
54689923,False,2,residential,20 mph,,False,105.61699999999999,"LINESTRING (-4.31269 51.8599771, -4.3115806 51.860144, -4.3114941 51.8601393, -4.3112251 51.860045)",Cardifor Street,,
54689927,False,2,residential,20 mph,,False,145.29,"LINESTRING (-4.3143316 51.8596609, -4.3138224 51.8598106, -4.3137313 51.8598303, -4.3136212 51.8598383, -4.3135272 51.8598252, -4.313406 51.8597958, -4.3133132 51.8597523, -4.3128176 51.8594179, -4.3127708 51.8593754, -4.312727 51.8593021, -4.3127156 51.8592673)",Ferrar Street,,
156751342,True,,tertiary,20 mph,,False,40.6,"LINESTRING (-4.3099469 51.8564936, -4.3101606 51.8565084, -4.3104017 51.8564955, -4.3105319 51.8564756)",Lammas Street,,
54689932,False,,unclassified,20 mph,,False,80.799,"LINESTRING (-4.3097519 51.857472, -4.3103887 51.858083)",Heol Morley,,destination
107434402,True,,unclassified,20 mph,,False,127.30800000000002,"LINESTRING (-4.3097519 51.857472, -4.3100528 51.8572323, -4.3101182 51.8571459, -4.3101292 51.8570849, -4.3101021 51.8570344, -4.3098606 51.8567735, -4.3098341 51.8567003, -4.3098164 51.8566384, -4.3098257 51.8565454, -4.3098397 51.8565239, -4.3098695 51.8565024, -4.3099469 51.8564936)",Heol Mansel,,
54689932,False,,unclassified,20 mph,,True,80.799,"LINESTRING (-4.3103887 51.858083, -4.3097519 51.857472)",Heol Morley,,destination
162622287,False,,secondary,20 mph,,False,54.033,"LINESTRING (-4.3103887 51.858083, -4.3102352 51.8581306, -4.3101868 51.8581456, -4.3099903 51.8581914, -4.3098176 51.8582181, -4.3096466 51.8582335)",Heol y Gŵyddau,B4312,
162622287,False,,secondary,20 mph,,True,117.99799999999999,"LINESTRING (-4.3103887 51.858083, -4.310429 51.8580716, -4.3111 51.8578814, -4.311685 51.8576892, -4.3117898 51.8576515, -4.3119208 51.8576043)",Heol y Gŵyddau,B4312,
54689926,False,,unclassified,,,True,50.962,"LINESTRING (-4.3071888 51.857531, -4.3070948 51.8574131, -4.3069504 51.8572264, -4.3068939 51.8571116)",Cambrian Place,,
104495476,False,,unclassified,,,False,124.82299999999998,"LINESTRING (-4.3071888 51.857531, -4.307377 51.857737, -4.307696 51.8580193, -4.3077328 51.8580483, -4.307973 51.8582622, -4.3080405 51.8583371, -4.3081026 51.8584913)",John Street,,
"[54689914, 54689964]",True,,residential,20 mph,,False,148.457,"LINESTRING (-4.3068939 51.8571116, -4.3068796 51.8571142, -4.3068109 51.857125, -4.306698 51.857147, -4.3065303 51.8572057, -4.3064307 51.8572409, -4.3061627 51.8573295, -4.3056413 51.857487, -4.3049722 51.8577168)","['Chapel Street', ""Wood's Row""]",,
54689926,False,,unclassified,,,False,50.962,"LINESTRING (-4.3068939 51.8571116, -4.3069504 51.8572264, -4.3070948 51.8574131, -4.3071888 51.857531)",Cambrian Place,,
156729295,False,,unclassified,,,False,53.504999999999995,"LINESTRING (-4.3068939 51.8571116, -4.3069934 51.8570908, -4.3072854 51.856997, -4.3075896 51.8568966)",Chapel Street,,
54689936,False,2,residential,20 mph,,False,45.16,"LINESTRING (-4.3112056 51.8593004, -4.3108108 51.8596252)",Pond Street,,
54689924,False,,residential,20 mph,,False,47.17,"LINESTRING (-4.3119796 51.8590624, -4.3126402 51.8589462)",Clos Morgan,,
"[107434402, 54689925]",True,,unclassified,20 mph,,False,96.28899999999999,"LINESTRING (-4.3096466 51.8582335, -4.3096489 51.858182, -4.309638 51.8581298, -4.3096247 51.8580661, -4.3095634 51.8579595, -4.3094191 51.8577371, -4.3094157 51.8577031, -4.3096155 51.8575598, -4.3097519 51.857472)","['Market Way', 'Heol Mansel']",,
162622287,False,,secondary,20 mph,,True,54.033,"LINESTRING (-4.3096466 51.8582335, -4.3098176 51.8582181, -4.3099903 51.8581914, -4.3101868 51.8581456, -4.3102352 51.8581306, -4.3103887 51.858083)",Heol y Gŵyddau,B4312,
"[104495459, 358464789]",False,,secondary,20 mph,,False,110.62100000000001,"LINESTRING (-4.3096466 51.8582335, -4.3092214 51.8582595, -4.3091231 51.8582707, -4.3089597 51.8583038, -4.3084211 51.858442, -4.3081026 51.8584913)","['Barn Road', 'Saint Catherine Street']",B4312,
54689922,False,2,residential,20 mph,,True,124.587,"LINESTRING (-4.3108712 51.860492, -4.3126465 51.8607229)",Parc Bagnall,,
54689921,False,2,residential,20 mph,,True,97.453,"LINESTRING (-4.3108712 51.860492, -4.3108122 51.8605739, -4.3107171 51.8606614, -4.3106037 51.8607189, -4.3097573 51.8609942)",Brynhaul Street,,
728426312,False,2,residential,30 mph,,False,19.931,"LINESTRING (-4.3108712 51.860492, -4.3108846 51.8604487, -4.3108915 51.8603964, -4.310852 51.8603174)",Brynhaul Street,,
728426313,False,2,unclassified,20 mph,,False,22.484,"LINESTRING (-4.3112251 51.860045, -4.3114104 51.8598783)",Heol Pentrefelin,,
54689923,False,2,residential,20 mph,,True,105.61699999999999,"LINESTRING (-4.3112251 51.860045, -4.3114941 51.8601393, -4.3115806 51.860144, -4.31269 51.8599771)",Cardifor Street,,
728426313,False,2,unclassified,20 mph,,True,39.951,"LINESTRING (-4.3112251 51.860045, -4.311115 51.8601529, -4.3110252 51.8602188, -4.3109422 51.8602705, -4.310852 51.8603174)",Heol Pentrefelin,,
54689936,False,2,residential,20 mph,,True,45.16,"LINESTRING (-4.3108108 51.8596252, -4.3112056 51.8593004)",Pond Street,,
54689937,False,2,residential,20 mph,,False,49.888000000000005,"LINESTRING (-4.3108108 51.8596252, -4.3111816 51.8597758, -4.3114104 51.8598783)",Merlin Street,,
54689937,False,2,residential,20 mph,,True,83.89099999999999,"LINESTRING (-4.3108108 51.8596252, -4.3107309 51.8596625, -4.3106236 51.8596833, -4.3100811 51.8597535, -4.310015 51.859752, -4.3097488 51.8596976, -4.3096867 51.8596429)",Merlin Street,,
25707804,False,2,unclassified,20 mph,,True,148.43599999999998,"LINESTRING (-4.310852 51.8603174, -4.3107444 51.8603523, -4.3106068 51.8603878, -4.3104423 51.8604179, -4.3102774 51.8604294, -4.3097725 51.8604214, -4.3096171 51.8604189, -4.3092696 51.8604099, -4.3092114 51.8604147, -4.309161 51.8604337, -4.3090487 51.8605096, -4.3088963 51.8606403)",Heol Pentrefelin,,
728426312,False,2,residential,30 mph,,True,19.931,"LINESTRING (-4.310852 51.8603174, -4.3108915 51.8603964, -4.3108846 51.8604487, -4.3108712 51.860492)",Brynhaul Street,,
728426313,False,2,unclassified,20 mph,,False,39.951,"LINESTRING (-4.310852 51.8603174, -4.3109422 51.8602705, -4.3110252 51.8602188, -4.311115 51.8601529, -4.3112251 51.860045)",Heol Pentrefelin,,
54689939,False,,residential,20 mph,,True,64.024,"LINESTRING (-4.3086758 51.8591967, -4.3082642 51.8593072, -4.307827 51.8594347)",Barnsfield Terrace,,
29987670,False,,tertiary,20 mph,,False,106.63300000000001,"LINESTRING (-4.307827 51.8594347, -4.30795 51.8595769, -4.3082528 51.8600442, -4.308426 51.8603185)",Waterloo Terrace,,
29987670,False,,tertiary,20 mph,,True,85.974,"LINESTRING (-4.307827 51.8594347, -4.3077716 51.8593616, -4.3074285 51.8590392, -4.3072111 51.8588188, -4.3071707 51.8587771)",Waterloo Terrace,,
54689939,False,,residential,20 mph,,False,64.024,"LINESTRING (-4.307827 51.8594347, -4.3082642 51.8593072, -4.3086758 51.8591967)",Barnsfield Terrace,,
104495459,False,,secondary,20 mph,,False,71.945,"LINESTRING (-4.3081026 51.8584913, -4.3077214 51.8585694, -4.3076117 51.8586021, -4.3071707 51.8587771)",Barn Road,B4312,
"[104495459, 358464789]",False,,secondary,20 mph,,True,110.621,"LINESTRING (-4.3081026 51.8584913, -4.3084211 51.858442, -4.3089597 51.8583038, -4.3091231 51.8582707, -4.3092214 51.8582595, -4.3096466 51.8582335)","['Barn Road', 'Saint Catherine Street']",B4312,
104495476,False,,unclassified,,,True,124.82300000000001,"LINESTRING (-4.3081026 51.8584913, -4.3080405 51.8583371, -4.307973 51.8582622, -4.3077328 51.8580483, -4.307696 51.8580193, -4.307377 51.857737, -4.3071888 51.857531)",John Street,,
54689938,False,,residential,20 mph,,False,99.095,"LINESTRING (-4.3071292 51.8607094, -4.308426 51.8603185)",Tabernacle Terrace,,
54689938,False,,residential,20 mph,,True,99.095,"LINESTRING (-4.308426 51.8603185, -4.3071292 51.8607094)",Tabernacle Terrace,,
29987670,False,,tertiary,20 mph,,False,28.267000000000003,"LINESTRING (-4.308426 51.8603185, -4.308457 51.8603695, -4.3085354 51.8604728, -4.308635 51.8605324)",Waterloo Terrace,,
29987670,False,,tertiary,20 mph,,True,106.63300000000001,"LINESTRING (-4.308426 51.8603185, -4.3082528 51.8600442, -4.30795 51.8595769, -4.307827 51.8594347)",Waterloo Terrace,,
54689912,False,,residential,,,False,327.36300000000006,"LINESTRING (-4.3075388 51.859721, -4.3073503 51.8594531, -4.3073199 51.8594327, -4.3072758 51.8594323, -4.3071726 51.8594655, -4.3070924 51.8594853, -4.3070251 51.8594876, -4.3067566 51.8594625, -4.3067053 51.8594693, -4.3066716 51.8594842, -4.3060861 51.860164, -4.3060557 51.8602126, -4.3060418 51.8602738, -4.3060572 51.8603386, -4.3061643 51.8604708, -4.3062568 51.8605587, -4.3072209 51.8613651)",Myrddin Crescent,,
54689946,False,2,residential,20 mph,,False,196.78399999999996,"LINESTRING (-4.3153622 51.8629121, -4.3150815 51.8625926, -4.3149769 51.8625612, -4.3148557 51.8625675, -4.3142931 51.8628153, -4.3142018 51.8628924, -4.3140366 51.8631256, -4.3139014 51.863227, -4.3133833 51.8633717)",Hafod Elfed,,
54689919,False,2,residential,20 mph,,False,203.831,"LINESTRING (-4.3161792 51.8625369, -4.3164299 51.8625514, -4.316479 51.8625355, -4.3165205 51.8625032, -4.3169603 51.8620547, -4.3170664 51.8619384, -4.3171375 51.8618299, -4.3175693 51.8610468)",Lon Hir,,
