osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,ref,bridge,access
"[1073098245, 38430450, 38430452, 1073098390, 345673656, 345673657, 184594878]",tertiary,20 mph,,False,False,180.50699999999998,"LINESTRING (-0.6692658 51.9162149, -0.6690642 51.9161964, -0.6689319 51.9161856, -0.6685899 51.9161441, -0.6684191 51.9161234, -0.6682972 51.9161147, -0.6679401 51.9160978, -0.6678832 51.9160951, -0.6678079 51.9160948, -0.6677131 51.9161001, -0.6676215 51.9161072, -0.6674379 51.9161214, -0.6673695 51.9161298, -0.6672759 51.916146, -0.6672196 51.9161558, -0.6670566 51.916184, -0.6669562 51.916211, -0.6667013 51.9162852)","['West Street', 'Leighton Road']",2,,yes,
38881219,tertiary,20 mph,,False,False,17.224,"LINESTRING (-0.6600707 51.9197497, -0.659822 51.9197713)",Saint Andrew's Street,,,,
38934166,tertiary,30 mph,,False,False,37.026,"LINESTRING (-0.6600707 51.9197497, -0.6600825 51.9200826)",North Street,2,,,
38934166,tertiary,30 mph,,False,True,16.771,"LINESTRING (-0.6600707 51.9197497, -0.6600662 51.9195989)",North Street,2,,,
6133223,unclassified,20 mph,,False,False,84.599,"LINESTRING (-0.661021 51.9169366, -0.66096 51.9170293, -0.6608819 51.9171784, -0.6608363 51.9172649, -0.6606573 51.917663)",North Street,,,,
6133223,unclassified,20 mph,,False,True,19.772,"LINESTRING (-0.661021 51.9169366, -0.6609453 51.916822, -0.6609093 51.9167727)",North Street,,,,
24376364,unclassified,20 mph,,False,False,10.918999999999999,"LINESTRING (-0.661021 51.9169366, -0.6610977 51.916866, -0.6611088 51.9168547)",Market Square,,,,
24619640,residential,20 mph,,False,False,9.788,"LINESTRING (-0.6649533 51.9170188, -0.6650056 51.9171007)",Bassett Road,,,,
95920140,tertiary,20 mph,,False,False,306.59799999999996,"LINESTRING (-0.6649533 51.9170188, -0.6646717 51.9171278, -0.6642409 51.9172657, -0.6634139 51.9174837, -0.6631621 51.9175376, -0.6628365 51.9176074, -0.6624766 51.9176766, -0.6621508 51.9177344, -0.6619791 51.9177512, -0.6617782 51.9177639, -0.6615536 51.9177572, -0.6612419 51.9177285, -0.6610282 51.9177164, -0.6607327 51.9177132)",West Street,,,,
95920140,tertiary,20 mph,,False,True,145.067,"LINESTRING (-0.6649533 51.9170188, -0.665105 51.9169547, -0.6652993 51.9168731, -0.6654498 51.916811, -0.6664329 51.9163828, -0.6667013 51.9162852)",West Street,,,,
24619640,residential,20 mph,,False,True,39.543,"LINESTRING (-0.6638985 51.9208175, -0.6639997 51.9204674)",Bassett Road,,,,
24619643,residential,20 mph,,False,True,85.34,"LINESTRING (-0.6638985 51.9208175, -0.6633956 51.9206742, -0.6630429 51.9205804, -0.662748 51.9205293)",Mill Road,,,,
38934166,tertiary,30 mph,,False,True,37.026,"LINESTRING (-0.6600825 51.9200826, -0.6600707 51.9197497)",North Street,2,,,
24619643,residential,20 mph,,False,False,173.54500000000002,"LINESTRING (-0.6600825 51.9200826, -0.6605666 51.9202469, -0.6608499 51.9202947, -0.6612427 51.9203471, -0.6615471 51.9203775, -0.6618212 51.9204086, -0.661874 51.9204146, -0.6625009 51.9204989)",Mill Road,,,,
89535632,primary,30 mph,roundabout,True,False,7.188000000000001,"LINESTRING (-0.6559238 51.9181879, -0.6558889 51.9181881, -0.6558557 51.9181814, -0.6558278 51.9181684)",,,,,
168538655,tertiary,20 mph,,False,True,37.234,"LINESTRING (-0.6559238 51.9181879, -0.6559823 51.9183475, -0.6560095 51.9184172, -0.6561035 51.9184981)",Beaudesert,,,,
"[970328989, 59397023]",tertiary,20 mph,,False,True,127.826,"LINESTRING (-0.6587032 51.9175606, -0.6588753 51.9176071, -0.6590243 51.9176524, -0.6592314 51.9177052, -0.6593687 51.9177284, -0.6594864 51.9177363, -0.6596667 51.9177402, -0.6598649 51.9177428, -0.6600677 51.9177407, -0.6603356 51.9177379, -0.6605111 51.9177361)",Leston Road,"['2', '3']",,,
71591264,tertiary,20 mph,,True,False,35.399,"LINESTRING (-0.6587032 51.9175606, -0.6584971 51.9175101, -0.6582752 51.9173908)",Leston Road,,,,
31311230,residential,20 mph,,False,True,33.841,"LINESTRING (-0.6586765 51.9135849, -0.6591472 51.9136761)",Lindler Court,,,,
1015261079,residential,,,False,False,9.521,"LINESTRING (-0.6586765 51.9135849, -0.6585445 51.9135584)",Lindler Court,,,,
31311230,residential,20 mph,,False,False,86.484,"LINESTRING (-0.6586765 51.9135849, -0.658053 51.9140883, -0.6578631 51.9141725)",Lindler Court,,,,
31311230,residential,20 mph,,False,True,86.484,"LINESTRING (-0.6578631 51.9141725, -0.658053 51.9140883, -0.6586765 51.9135849)",Lindler Court,,,,
"[4288033, 155662586, 38429187]",primary,20 mph,,False,False,123.58400000000002,"LINESTRING (-0.6578631 51.9141725, -0.6576286 51.9139426, -0.6574167 51.913736, -0.6572533 51.9135843, -0.6571683 51.9135054, -0.6570358 51.9134335, -0.656832 51.9133405, -0.656779 51.9132985)",Lake Street,,A4012,yes,
155662586,primary,20 mph,,False,True,79.49600000000001,"LINESTRING (-0.6578631 51.9141725, -0.6580322 51.9143105, -0.6581501 51.9144207, -0.6582678 51.9145306, -0.6583915 51.9146554, -0.6585029 51.914768)",Lake Street,,A4012,,
31311343,residential,5 mph,,False,False,24.715,"LINESTRING (-0.6563168 51.912252, -0.6560155 51.9123739)",Billington Court,,,,
31311343,residential,5 mph,,False,True,24.715,"LINESTRING (-0.6560155 51.9123739, -0.6563168 51.912252)",Billington Court,,,,
23071170,tertiary,20 mph,,False,True,72.642,"LINESTRING (-0.6560155 51.9123739, -0.6564612 51.9127964, -0.6566433 51.9128946)",Billington Road,,,,
31312189,residential,,,False,False,38.012,"LINESTRING (-0.6592227 51.9148559, -0.658854 51.9150175, -0.6587662 51.9150494)",Old Chapel Mews,,,,
155662586,primary,20 mph,,False,True,7.675,"LINESTRING (-0.6587662 51.9150494, -0.6588119 51.9151124)",Lake Street,,A4012,,
31312189,residential,,,False,True,38.012,"LINESTRING (-0.6587662 51.9150494, -0.658854 51.9150175, -0.6592227 51.9148559)",Old Chapel Mews,,,,
155662586,primary,20 mph,,False,False,36.129000000000005,"LINESTRING (-0.6587662 51.9150494, -0.6586359 51.914912, -0.6585291 51.9147973, -0.6585029 51.914768)",Lake Street,,A4012,,
"[24749393, 1073098311]",tertiary,20 mph,,False,True,150.66199999999998,"LINESTRING (-0.6647728 51.9158249, -0.6648466 51.915898, -0.6649959 51.9159583, -0.6650998 51.9159767, -0.6659293 51.9161106, -0.666077 51.9161417, -0.6662459 51.9161436, -0.6662815 51.916142, -0.6664204 51.9161359, -0.6665237 51.9161429, -0.6665848 51.9161511, -0.6667013 51.9162852)",Bridge Street,2,,,
31312620,tertiary,20 mph,,True,False,70.907,"LINESTRING (-0.6647728 51.9158249, -0.6646436 51.9157201, -0.6645589 51.9153502, -0.6645332 51.9152187)",Church Square,,,,
134929479,tertiary,20 mph,,False,False,26.911,"LINESTRING (-0.6647728 51.9158249, -0.6646613 51.9158263, -0.6645292 51.9158343, -0.6643863 51.9158583)",High Street,,,,
732074176,tertiary,20 mph,,True,False,9.309,"LINESTRING (-0.6645332 51.9152187, -0.6646675 51.9152066)",Church Square,,,,
31313845,residential,20 mph,,False,False,82.976,"LINESTRING (-0.6645332 51.9152187, -0.6644258 51.9151925, -0.6643362 51.9150285, -0.664139 51.9149133, -0.6640819 51.9148594, -0.6640033 51.9147555, -0.6639449 51.9146044)",Pulford Road,,,,
732074176,tertiary,20 mph,,True,False,69.13,"LINESTRING (-0.6646675 51.9152066, -0.6647728 51.9158249)",Church Square,,,,
31313775,residential,,,False,True,81.318,"LINESTRING (-0.6646675 51.9152066, -0.6647311 51.9151407, -0.6649044 51.915107, -0.6652103 51.9150877, -0.6657794 51.9150519)",Judges Lane,,,,
31313894,residential,20 mph,,False,True,124.007,"LINESTRING (-0.6639449 51.9146044, -0.662174 51.9148291)",Church Avenue,,,,
31313845,residential,20 mph,,False,False,33.267,"LINESTRING (-0.6639449 51.9146044, -0.6638139 51.9143748, -0.6637857 51.914353, -0.6637407 51.9143503)",Pulford Road,,,,
31313845,residential,20 mph,,False,True,82.976,"LINESTRING (-0.6639449 51.9146044, -0.6640033 51.9147555, -0.6640819 51.9148594, -0.664139 51.9149133, -0.6643362 51.9150285, -0.6644258 51.9151925, -0.6645332 51.9152187)",Pulford Road,,,,
31313894,residential,20 mph,,False,False,124.007,"LINESTRING (-0.662174 51.9148291, -0.6639449 51.9146044)",Church Avenue,,,,
31311372,residential,20 mph,,False,False,61.815000000000005,"LINESTRING (-0.6598936 51.9138259, -0.6601431 51.9139994, -0.660476 51.91425)",Grove Place,,,,
1234719125,residential,20 mph,,False,False,142.325,"LINESTRING (-0.6598936 51.9138259, -0.659583 51.9140436, -0.6590984 51.9144386, -0.658922 51.9145579, -0.6585029 51.914768)",Grove Road,,,,
"[31311360, 1234719125]",residential,20 mph,,False,True,63.75,"LINESTRING (-0.6598936 51.9138259, -0.6602492 51.9135419, -0.6604307 51.9134081, -0.6604723 51.9133774)",Grove Road,,,,
31312243,residential,,,False,True,170.057,"LINESTRING (-0.6611506 51.9150373, -0.6611029 51.9150167, -0.6607761 51.9148674, -0.6606094 51.9148227, -0.6604866 51.914861, -0.6600453 51.9151381, -0.6595191 51.9153796, -0.6592022 51.9155396)",Duncombe Drive,,,,
22653492,tertiary,30 mph,,False,False,51.17,"LINESTRING (-0.6551412 51.913517, -0.6554782 51.9134969, -0.6556571 51.9135048, -0.6558751 51.9135462)",Stanbridge Road,2,,,
36992512,residential,,,False,True,29.593,"LINESTRING (-0.6551412 51.913517, -0.655112 51.9133626, -0.655127 51.9132523)",Linwood Grove,,,,
155662586,primary,20 mph,,False,False,7.675,"LINESTRING (-0.6588119 51.9151124, -0.6587662 51.9150494)",Lake Street,,A4012,,
155662586,primary,20 mph,,False,True,45.75000000000001,"LINESTRING (-0.6588119 51.9151124, -0.6588771 51.9152357, -0.6588879 51.9152564, -0.6589085 51.915329, -0.65892 51.9154133, -0.6589221 51.9154409, -0.6589475 51.9155133)",Lake Street,,A4012,,
463020263,residential,,,False,False,29.871,"LINESTRING (-0.6558816 51.9137823, -0.656182 51.9139768)",Falcon Mews,,,,
36992511,residential,,,False,False,26.292,"LINESTRING (-0.6558816 51.9137823, -0.6558862 51.9136182, -0.6558751 51.9135462)",Falcon Mews,,,,
36992511,residential,,,False,True,34.872,"LINESTRING (-0.6558816 51.9137823, -0.6556807 51.9137736, -0.6555659 51.9137919, -0.6554229 51.9138676)",Falcon Mews,,,,
36992512,residential,,,False,False,29.593,"LINESTRING (-0.655127 51.9132523, -0.655112 51.9133626, -0.6551412 51.913517)",Linwood Grove,,,,
36992558,residential,,,False,False,55.217,"LINESTRING (-0.6580457 51.9163395, -0.6579356 51.9164092, -0.6575634 51.9166446, -0.6574887 51.9166979)",HartwellGrove,,,,
36992561,residential,20 mph,,True,False,181.616,"LINESTRING (-0.6569218 51.9162366, -0.6573444 51.9159315, -0.6582244 51.9153435, -0.658575 51.9151853, -0.6587161 51.9151346, -0.6588119 51.9151124)",Dudley Street,,,,
155662586,primary,20 mph,,False,False,79.49600000000001,"LINESTRING (-0.6585029 51.914768, -0.6583915 51.9146554, -0.6582678 51.9145306, -0.6581501 51.9144207, -0.6580322 51.9143105, -0.6578631 51.9141725)",Lake Street,,A4012,,
155662586,primary,20 mph,,False,True,36.129000000000005,"LINESTRING (-0.6585029 51.914768, -0.6585291 51.9147973, -0.6586359 51.914912, -0.6587662 51.9150494)",Lake Street,,A4012,,
1234719125,residential,20 mph,,False,True,142.325,"LINESTRING (-0.6585029 51.914768, -0.658922 51.9145579, -0.6590984 51.9144386, -0.659583 51.9140436, -0.6598936 51.9138259)",Grove Road,,,,
24619640,residential,20 mph,,False,False,3.92,"LINESTRING (-0.6650056 51.9171007, -0.6650207 51.9171347)",Bassett Road,,,,
24619640,residential,20 mph,,False,True,9.788,"LINESTRING (-0.6650056 51.9171007, -0.6649533 51.9170188)",Bassett Road,,,,
38829784,residential,20 mph,,False,False,128.48000000000002,"LINESTRING (-0.6650056 51.9171007, -0.6653505 51.9170756, -0.6656489 51.9170725, -0.6658849 51.9170803, -0.6661182 51.9170881, -0.666402 51.9170939, -0.6665135 51.9170962, -0.6668755 51.9171001)",Water Lane,,,,
38829783,residential,,,False,True,79.049,"LINESTRING (-0.6639831 51.9174412, -0.6646649 51.9172627, -0.6650207 51.9171347)",West Street,,,,
24619640,residential,20 mph,,False,False,43.05,"LINESTRING (-0.6647788 51.9186597, -0.664555 51.9188367, -0.6644458 51.9189848)",Bassett Road,,,,
24619640,residential,20 mph,,False,True,175.385,"LINESTRING (-0.6647788 51.9186597, -0.6649352 51.9184955, -0.6650205 51.9183031, -0.6651847 51.9176126, -0.6651762 51.9175322, -0.6650207 51.9171347)",Bassett Road,,,,
38829785,residential,20 mph,,False,False,148.895,"LINESTRING (-0.6647788 51.9186597, -0.66529 51.9189153, -0.6655438 51.919064, -0.6656483 51.9190967, -0.6657641 51.9191006, -0.666684 51.9190174)",Windsor Avenue,,,,
901196299,residential,,,False,True,19.918,"LINESTRING (-0.666684 51.9190174, -0.6669717 51.9189929)",,,,,
38829785,residential,20 mph,,False,False,83.953,"LINESTRING (-0.666684 51.9190174, -0.6666951 51.9189751, -0.6666893 51.9189306, -0.6665296 51.9182704)",Windsor Avenue,,,,
38829785,residential,20 mph,,False,True,148.895,"LINESTRING (-0.666684 51.9190174, -0.6657641 51.9191006, -0.6656483 51.9190967, -0.6655438 51.919064, -0.66529 51.9189153, -0.6647788 51.9186597)",Windsor Avenue,,,,
38829785,residential,20 mph,,False,False,42.428,"LINESTRING (-0.6665296 51.9182704, -0.6665214 51.9182132, -0.6664685 51.9178907)",Windsor Avenue,,,,
38829785,residential,20 mph,,False,True,83.953,"LINESTRING (-0.6665296 51.9182704, -0.6666893 51.9189306, -0.6666951 51.9189751, -0.666684 51.9190174)",Windsor Avenue,,,,
38829787,residential,20 mph,,False,False,45.533,"LINESTRING (-0.6665296 51.9182704, -0.6661641 51.9183586, -0.6660992 51.918385, -0.6659118 51.9184152)",Windsor Avenue,,,,
38829785,residential,20 mph,,False,False,21.411,"LINESTRING (-0.6664685 51.9178907, -0.6661574 51.9179067)",Windsor Avenue,,,,
1015261092,residential,,,False,False,6.676,"LINESTRING (-0.6664685 51.9178907, -0.6665655 51.9178857)",Windsor Avenue,,,,
38829785,residential,20 mph,,False,True,42.428,"LINESTRING (-0.6664685 51.9178907, -0.6665214 51.9182132, -0.6665296 51.9182704)",Windsor Avenue,,,,
38829785,residential,20 mph,,False,True,21.411,"LINESTRING (-0.6661574 51.9179067, -0.6664685 51.9178907)",Windsor Avenue,,,,
38829787,residential,20 mph,,False,True,45.533,"LINESTRING (-0.6659118 51.9184152, -0.6660992 51.918385, -0.6661641 51.9183586, -0.6665296 51.9182704)",Windsor Avenue,,,,
38829788,residential,20 mph,,False,False,9.829,"LINESTRING (-0.6644458 51.9189848, -0.6643037 51.9189733)",Doggett Street,,,,
24619640,residential,20 mph,,False,False,102.396,"LINESTRING (-0.6644458 51.9189848, -0.6642522 51.9195811, -0.6641653 51.9198892)",Bassett Road,,,,
24619640,residential,20 mph,,False,True,43.05,"LINESTRING (-0.6644458 51.9189848, -0.664555 51.9188367, -0.6647788 51.9186597)",Bassett Road,,,,
38829789,residential,20 mph,,False,False,24.341,"LINESTRING (-0.6629236 51.9189631, -0.6629083 51.9187444)",Doggett Street,,,,
38829788,residential,20 mph,,False,True,94.65899999999999,"LINESTRING (-0.6629236 51.9189631, -0.6634097 51.9189686, -0.6643037 51.9189733)",Doggett Street,,,,
38829789,residential,20 mph,,False,True,55.135000000000005,"LINESTRING (-0.6629236 51.9189631, -0.6628752 51.9191798, -0.6628041 51.9194534)",Doggett Street,,,,
24619643,residential,20 mph,,False,True,17.28,"LINESTRING (-0.662748 51.9205293, -0.6625009 51.9204989)",Mill Road,,,,
24619643,residential,20 mph,,False,False,85.34,"LINESTRING (-0.662748 51.9205293, -0.6630429 51.9205804, -0.6633956 51.9206742, -0.6638985 51.9208175)",Mill Road,,,,
38829789,residential,20 mph,,False,False,122.557,"LINESTRING (-0.662748 51.9205293, -0.6628419 51.9203168, -0.6628669 51.9202652, -0.6629529 51.9200675, -0.6629566 51.9199725, -0.6628137 51.9195487, -0.6628041 51.9194534)",Doggett Street,,,,
38829790,residential,,,False,False,32.267,"LINESTRING (-0.6625287 51.9181616, -0.66249 51.9178724)",Bossard Court,,,,
38829794,residential,,,False,False,82.521,"LINESTRING (-0.6625287 51.9181616, -0.6623761 51.9181713, -0.6621005 51.918174, -0.6619038 51.9181773, -0.6616426 51.9181528, -0.661607 51.9180451, -0.6616197 51.9179622)",Bossard Court,,,,
"[38829794, 38829789]",residential,20 mph,,False,True,79.3,"LINESTRING (-0.6625287 51.9181616, -0.6625528 51.9182453, -0.66265 51.9182885, -0.6628 51.9183063, -0.6628628 51.9183404, -0.6628982 51.9183968, -0.6629138 51.918536, -0.6629083 51.9187444)","['Bossard Court', 'Doggett Street']",,,,
38829794,residential,,,False,True,82.521,"LINESTRING (-0.6616197 51.9179622, -0.661607 51.9180451, -0.6616426 51.9181528, -0.6619038 51.9181773, -0.6621005 51.918174, -0.6623761 51.9181713, -0.6625287 51.9181616)",Bossard Court,,,,
38829790,residential,,,False,True,32.267,"LINESTRING (-0.66249 51.9178724, -0.6625287 51.9181616)",Bossard Court,,,,
38829789,residential,20 mph,,False,True,24.341,"LINESTRING (-0.6629083 51.9187444, -0.6629236 51.9189631)",Doggett Street,,,,
38829791,residential,20 mph,,False,False,66.38,"LINESTRING (-0.6629083 51.9187444, -0.6619408 51.9187276)",Doggett Street,,,,
"[38829794, 38829789]",residential,20 mph,,False,False,79.30000000000001,"LINESTRING (-0.6629083 51.9187444, -0.6629138 51.918536, -0.6628982 51.9183968, -0.6628628 51.9183404, -0.6628 51.9183063, -0.66265 51.9182885, -0.6625528 51.9182453, -0.6625287 51.9181616)","['Bossard Court', 'Doggett Street']",,,,
38829791,residential,20 mph,,False,False,16.259,"LINESTRING (-0.6619408 51.9187276, -0.661931 51.9188737)",Doggett Street,,,,
38829791,residential,20 mph,,False,True,66.38,"LINESTRING (-0.6619408 51.9187276, -0.6629083 51.9187444)",Doggett Street,,,,
253390494,residential,20 mph,,False,False,15.556,"LINESTRING (-0.6619408 51.9187276, -0.6619493 51.9185878)",,,,,
38829791,residential,20 mph,,False,True,16.259,"LINESTRING (-0.661931 51.9188737, -0.6619408 51.9187276)",Doggett Street,,,,
38829789,residential,20 mph,,False,False,55.135000000000005,"LINESTRING (-0.6628041 51.9194534, -0.6628752 51.9191798, -0.6629236 51.9189631)",Doggett Street,,,,
38829789,residential,20 mph,,False,True,122.557,"LINESTRING (-0.6628041 51.9194534, -0.6628137 51.9195487, -0.6629566 51.9199725, -0.6629529 51.9200675, -0.6628669 51.9202652, -0.6628419 51.9203168, -0.662748 51.9205293)",Doggett Street,,,,
38829792,residential,20 mph,,False,False,165.67399999999998,"LINESTRING (-0.6628041 51.9194534, -0.6613576 51.9195071, -0.661005 51.9195441, -0.6606043 51.9195924, -0.660404 51.9195999)",Baker Street,,,,
38829792,residential,20 mph,,False,True,23.167,"LINESTRING (-0.6600662 51.9195989, -0.660404 51.9195999)",Baker Street,,,,
38934166,tertiary,30 mph,,False,False,16.771,"LINESTRING (-0.6600662 51.9195989, -0.6600707 51.9197497)",North Street,2,,,
38934166,tertiary,30 mph,,False,True,10.79,"LINESTRING (-0.6600662 51.9195989, -0.6600552 51.9195021)",North Street,2,,,
24619640,residential,20 mph,,False,False,65.292,"LINESTRING (-0.6641653 51.9198892, -0.6641134 51.9200528, -0.6639997 51.9204674)",Bassett Road,,,,
24619640,residential,20 mph,,False,True,102.396,"LINESTRING (-0.6641653 51.9198892, -0.6642522 51.9195811, -0.6644458 51.9189848)",Bassett Road,,,,
38829795,residential,,,False,False,72.31,"LINESTRING (-0.6641653 51.9198892, -0.6646631 51.9199563, -0.6648249 51.9199651, -0.6651931 51.9199014)",Millstream Way,,,,
38829795,residential,,,False,True,57.986,"LINESTRING (-0.6660385 51.9198927, -0.6651931 51.9199014)",Millstream Way,,,,
38829795,residential,,,False,False,25.759999999999998,"LINESTRING (-0.6660385 51.9198927, -0.666158 51.9198129, -0.6661975 51.9196923)",Millstream Way,,,,
1015261093,residential,,,False,False,32.587,"LINESTRING (-0.6660385 51.9198927, -0.6660773 51.920028, -0.6660275 51.9201806)",Millstream Way,,,,
38829795,residential,,,False,True,21.906,"LINESTRING (-0.6664818 51.9196025, -0.6661975 51.9196923)",Millstream Way,,,,
38829795,residential,,,False,False,57.986,"LINESTRING (-0.6651931 51.9199014, -0.6660385 51.9198927)",Millstream Way,,,,
38829795,residential,,,False,True,72.31,"LINESTRING (-0.6651931 51.9199014, -0.6648249 51.9199651, -0.6646631 51.9199563, -0.6641653 51.9198892)",Millstream Way,,,,
38829796,residential,,,False,False,41.691,"LINESTRING (-0.6651931 51.9199014, -0.6651954 51.9197257, -0.6655052 51.9196693)",Millstream Way,,,,
