osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access
4370699,False,2,A487,Dan Dre / Mill Street,trunk,20 mph,True,111.893,"LINESTRING (-4.0849429 52.4120807, -4.0845922 52.4122581, -4.0844972 52.4123105, -4.0841446 52.4125049, -4.0838488 52.4128168)",,,
"[37942757, 37942758]",False,,,Heol Minafon / Riverside Terrace,residential,20 mph,True,152.181,"LINESTRING (-4.0849429 52.4120807, -4.0846987 52.4118828, -4.0845325 52.4118082, -4.0841935 52.4117601, -4.0840888 52.4117453, -4.083723 52.411643, -4.0835834 52.4115635, -4.0832738 52.4113626, -4.0832194 52.4113487, -4.083151 52.411361)",,,
882550883,True,1,A487,Dan Dre / Mill Street,trunk,20 mph,False,27.498000000000005,"LINESTRING (-4.0849429 52.4120807, -4.0849831 52.4120295, -4.0850631 52.4119942, -4.0851112 52.4119524, -4.0851506 52.4118769)",,,
215493459,False,2,A487,Ffordd Alexandra / Alexandra Road,trunk,20 mph,True,66.438,"LINESTRING (-4.0831612 52.4137511, -4.0830469 52.4138038, -4.0824593 52.4140749, -4.0823799 52.4141115)",,,
379919464,True,1,A487,,trunk,20 mph,False,12.847000000000001,"LINESTRING (-4.0831612 52.4137511, -4.08314 52.4137295, -4.0831329 52.413712, -4.0831353 52.4136868, -4.0831488 52.4136665, -4.0831757 52.4136474)",roundabout,,
16278407,True,,A487,Ffordd-y-Mor / Terrace Road,trunk,20 mph,False,66.504,"LINESTRING (-4.081796 52.414356, -4.082309 52.4148657)",,,
215493459,False,2,A487,Ffordd Alexandra / Alexandra Road,trunk,20 mph,False,48.036,"LINESTRING (-4.081796 52.414356, -4.0819358 52.4142966, -4.0820883 52.4142319, -4.0821213 52.4142179, -4.0823799 52.4141115)",,,
"[382511330, 161918536, 395700299, 379919471, 380895377, 215493461]",False,2,A487,Ffordd Alexandra / Alexandra Road,trunk,20 mph,True,79.31900000000002,"LINESTRING (-4.081796 52.414356, -4.0817221 52.4143872, -4.0815505 52.4144536, -4.0814463 52.4144915, -4.081255 52.4145644, -4.0811411 52.4146074, -4.0809708 52.4146698, -4.0808696 52.4146847, -4.0807784 52.4146951)",,,
4370391,True,,,Y Ffynnon Haearn / Chalybeate Street,unclassified,20 mph,False,48.343,"LINESTRING (-4.0834772 52.4142608, -4.0834128 52.4139094, -4.0833815 52.4138305)",,,
229599092,True,,,Stryd yr Efail / Vulcan Street,residential,20 mph,False,39.9,"LINESTRING (-4.086754 52.4133894, -4.0872869 52.4132374)",,,
361530751,False,,,Stryd yr Efail,unclassified,,False,9.591,"LINESTRING (-4.086754 52.4133894, -4.0867342 52.4134748)",,,
37942750,False,2,A487,Penparcau Road,trunk,20 mph,False,32.535,"LINESTRING (-4.0852436 52.4099263, -4.0852752 52.4100976, -4.085287 52.4102176)",,,
366383576,False,,,Y Lanfa,residential,20 mph,True,59.93300000000001,"LINESTRING (-4.0852436 52.4099263, -4.085482 52.4098882, -4.085722 52.4098516, -4.0858129 52.4098537, -4.0858549 52.4098572, -4.0859106 52.4098618, -4.0860873 52.4099192)",,,
"[189082094, 28480197, 37942750]",False,2,A487,"['Trefechan Bridge', 'Penparcau Road']",trunk,20 mph,False,158.241,"LINESTRING (-4.0852292 52.4104676, -4.0850828 52.4108741, -4.085051 52.4110111, -4.0850463 52.4111199, -4.085138 52.4118065, -4.0851506 52.4118769)",,yes,
37942750,False,2,A487,Penparcau Road,trunk,20 mph,True,28.086,"LINESTRING (-4.0852292 52.4104676, -4.0852621 52.4103492, -4.0852782 52.4102742, -4.085287 52.4102176)",,,
56392681,False,,,Gerddi Gwyrddion / Green Gardens,residential,20 mph,False,107.53,"LINESTRING (-4.0852292 52.4104676, -4.0850432 52.4104399, -4.0848797 52.4103083, -4.0845164 52.410494, -4.0842999 52.4106074, -4.0840238 52.4107519)",,,
26914199,True,1,B4346,Heol y Bont / Bridge Street,secondary,20 mph,False,12.248,"LINESTRING (-4.0851796 52.412014, -4.0852304 52.4121197)",,,
30084175,False,2,A487,Heol y Bont / Bridge Street,trunk,20 mph,True,15.371,"LINESTRING (-4.0851796 52.412014, -4.0851506 52.4118769)",,,
108939770,False,2,A487,Dan Dre / Mill Street,trunk,20 mph,True,17.685,"LINESTRING (-4.0851796 52.412014, -4.0849429 52.4120807)",,,
4483731,True,,,Stryd y Frenhines / Queen Street,residential,20 mph,False,168.702,"LINESTRING (-4.0857749 52.4136952, -4.0856999 52.4136907, -4.0855513 52.4137199, -4.0852422 52.4138006, -4.0843561 52.4140398, -4.0834772 52.4142608)",,,
"[4370388, 26914199]",True,1,B4346,"['Y Stryd Fawr / Great Darkgate Street', 'Heol y Bont / Bridge Street']",secondary,"['20 mph', '30 mph']",False,59.025999999999996,"LINESTRING (-4.0857749 52.4136952, -4.0857745 52.4137447, -4.0859667 52.414079, -4.0859771 52.4141301, -4.0859498 52.4141662, -4.0859094 52.4141922)",,,
395892079,True,1,,Y Stryd Fawr / Great Darkgate Street,tertiary,20 mph,False,56.229,"LINESTRING (-4.0859094 52.4141922, -4.0852016 52.4144555)",,,
1012205215,False,,B4346,Heol y Wig / Pier Street,secondary,20 mph,False,69.20100000000001,"LINESTRING (-4.0859094 52.4141922, -4.0859579 52.4142463, -4.0859986 52.414295, -4.086384 52.4147431)",,,
395892079,True,1,,Y Stryd Fawr / Great Darkgate Street,tertiary,20 mph,False,121.646,"LINESTRING (-4.0852016 52.4144555, -4.0849979 52.4145436, -4.0844113 52.4147712, -4.0840831 52.4148504, -4.0838249 52.4149498, -4.0836618 52.4150097)",,,
4370385,True,1,,Sgwâr Owain Glyndŵr / Owain Glyndŵr Square,tertiary,20 mph,False,12.078,"LINESTRING (-4.0836618 52.4150097, -4.0835928 52.4150497, -4.0835313 52.4150836)",,,
4370391,True,,,Y Ffynnon Haearn / Chalybeate Street,unclassified,20 mph,False,71.271,"LINESTRING (-4.0836618 52.4150097, -4.083566 52.414986, -4.083526 52.4149673, -4.0835035 52.4148709, -4.0834818 52.4144213)",,,
121823846,True,1,,North Parade,tertiary,20 mph,False,104.092,"LINESTRING (-4.0827823 52.4153468, -4.0824789 52.4154458, -4.082435 52.4154605, -4.0816083 52.4157753, -4.0814475 52.4158005)",,,
276269076,False,2,A487,Northgate Street,trunk,20 mph,True,10.737,"LINESTRING (-4.077952 52.4160562, -4.0781102 52.4160599)",,,
106487935,False,,,Ffordd-y-Gogledd / North Road,unclassified,20 mph,True,32.154,"LINESTRING (-4.077952 52.4160562, -4.0780511 52.4161317, -4.0781148 52.4161706, -4.0782811 52.4162634)",,,
379919476,False,2,A487,Northgate Street,trunk,20 mph,False,16.326,"LINESTRING (-4.077952 52.4160562, -4.0778458 52.416054, -4.0777117 52.41606)",,,
4485049,True,,B4346,Heol y Wig / Pier Street,secondary,20 mph,False,80.095,"LINESTRING (-4.086384 52.4147431, -4.0866552 52.4150155, -4.0870474 52.4153381)",,,
28819258,True,,,Y Stryd Newydd / New Street,unclassified,20 mph,False,75.973,"LINESTRING (-4.086384 52.4147431, -4.086441 52.4147308, -4.0873646 52.4144139)",,,
1012205215,False,,B4346,Heol y Wig / Pier Street,secondary,20 mph,True,69.20100000000001,"LINESTRING (-4.086384 52.4147431, -4.0859986 52.414295, -4.0859579 52.4142463, -4.0859094 52.4141922)",,,
152547339,True,,,Ffordd-y-Mor / Terrace Road,tertiary,20 mph,False,30.6,"LINESTRING (-4.083752 52.4161061, -4.0834803 52.4158864)",,,destination
4953707,True,,,Stryd Portland / Portland Street,unclassified,20 mph,False,69.867,"LINESTRING (-4.083752 52.4161061, -4.0838711 52.4160465, -4.0844653 52.4157072, -4.0845061 52.4156786)",,,
"[16281189, 514764302]",False,2,,"['Stryd Portland / Portland Street', 'Portland Street']",tertiary,20 mph,False,168.478,"LINESTRING (-4.083752 52.4161061, -4.0832761 52.4163836, -4.0820032 52.4171259, -4.0819568 52.4171534)",,,
152547339,True,,,Ffordd-y-Mor / Terrace Road,tertiary,20 mph,False,76.891,"LINESTRING (-4.0834803 52.4158864, -4.0828904 52.4153916, -4.0827823 52.4153468)",,,destination
514746743,False,,B4346,Morfa Mawr / Queen's Road,secondary,20 mph,False,49.839,"LINESTRING (-4.0811808 52.416745, -4.0806513 52.4164342)",,,
152547340,True,,,Ffordd Portland / Portland Road,residential,20 mph,False,184.046,"LINESTRING (-4.0811808 52.416745, -4.0814972 52.4166303, -4.0818324 52.4164912, -4.0822634 52.416304, -4.0828374 52.4160547, -4.0831442 52.4160068, -4.0834803 52.4158864)",,,
514746743,False,,B4346,Morfa Mawr / Queen's Road,secondary,20 mph,True,45.099000000000004,"LINESTRING (-4.0811808 52.416745, -4.0815055 52.4169804, -4.081581 52.4170408, -4.0816029 52.4170583)",,,
152547338,True,,,Ffordd-y-Mor / Terrace Road,tertiary,20 mph,False,46.355,"LINESTRING (-4.0841539 52.4164433, -4.083752 52.4161061)",,,
4953707,True,,,Stryd Portland / Portland Street,unclassified,20 mph,False,4.039,"LINESTRING (-4.0845061 52.4156786, -4.0845452 52.4156512)",,,
4370385,True,1,,Sgwâr Owain Glyndŵr / Owain Glyndŵr Square,tertiary,20 mph,False,58.627,"LINESTRING (-4.0835313 52.4150836, -4.0829095 52.4153009, -4.0827823 52.4153468)",,,
4760736,True,,,Stryd y Popty / Baker Street,unclassified,20 mph,False,94.268,"LINESTRING (-4.0835313 52.4150836, -4.0835668 52.4151062, -4.0839232 52.4153938, -4.0843931 52.4156332, -4.0845061 52.4156786)",,,
4760738,True,,,Stryd y Farchnad / Market Street,unclassified,20 mph,False,70.051,"LINESTRING (-4.0857319 52.4149961, -4.0852207 52.414476, -4.0852016 52.4144555)",,,
4953706,True,,,Y Porth Bach / Eastgate,unclassified,20 mph,False,52.604,"LINESTRING (-4.0857319 52.4149961, -4.0863085 52.4147581, -4.086384 52.4147431)",,,
16279594,True,,,Lôn Cambria / Cambrian Place,unclassified,20 mph,False,46.34,"LINESTRING (-4.082309 52.4148657, -4.0828894 52.4146458)",,,
"[122376075, 16278407]",True,1,A487,"['Ffordd-y-Mor / Terrace Road', ""Rhodfa'r Gogledd / North Parade""]",trunk,20 mph,False,156.876,"LINESTRING (-4.082309 52.4148657, -4.0826811 52.4152373, -4.0826921 52.4152487, -4.0826993 52.4152627, -4.0827017 52.4152722, -4.0826995 52.4152782, -4.0826931 52.4152888, -4.0826839 52.4153014, -4.0826715 52.4153099, -4.0826508 52.4153212, -4.0824363 52.4154028, -4.0815496 52.4157402, -4.0814475 52.4158005)",,,
16280373,True,,,Stryd Cambria / Cambrian Street,residential,20 mph,False,87.299,"LINESTRING (-4.082309 52.4148657, -4.0814312 52.4151895, -4.0812076 52.415272)",,,
215493459,False,2,A487,Ffordd Alexandra / Alexandra Road,trunk,20 mph,False,66.438,"LINESTRING (-4.0823799 52.4141115, -4.0824593 52.4140749, -4.0830469 52.4138038, -4.0831612 52.4137511)",,,
215493459,False,2,A487,Ffordd Alexandra / Alexandra Road,trunk,20 mph,True,48.035999999999994,"LINESTRING (-4.0823799 52.4141115, -4.0821213 52.4142179, -4.0820883 52.4142319, -4.0819358 52.4142966, -4.081796 52.414356)",,,
16279594,True,,,Lôn Cambria / Cambrian Place,unclassified,20 mph,False,47.302,"LINESTRING (-4.0828894 52.4146458, -4.0834818 52.4144213)",,,
16279777,True,,,Stryd yr Undod / Union Street,unclassified,20 mph,False,68.73,"LINESTRING (-4.0828894 52.4146458, -4.0823799 52.4141115)",,,
16283554,False,,,Stryd y Tollty / Custom House Street,residential,20 mph,False,80.961,"LINESTRING (-4.0878141 52.4129883, -4.0882676 52.4123148)",,,
16283568,False,,,Ffordd Penmaesglas,residential,20 mph,True,10.543,"LINESTRING (-4.0878141 52.4129883, -4.0878699 52.4130768)",,,
16283568,False,,,Ffordd Penmaesglas,residential,20 mph,False,73.18,"LINESTRING (-4.0878141 52.4129883, -4.0877135 52.412906, -4.0876061 52.4127179, -4.087405 52.4123834)",,,
16283729,True,,,Garth-y-Mor / Prospect Street,residential,20 mph,False,115.404,"LINESTRING (-4.0872869 52.4132374, -4.0868097 52.4122412)",,,
229599092,True,,,Stryd yr Efail / Vulcan Street,residential,20 mph,False,25.096,"LINESTRING (-4.0872869 52.4132374, -4.087625 52.4131457)",,,
4372117,False,2,A487,Penglais Road,trunk,20 mph,True,105.746,"LINESTRING (-4.0743244 52.4165437, -4.0744883 52.4165383, -4.0751381 52.4165118, -4.0758684 52.4164257)",,,
382511331,False,,,Ffordd Caradog / Caradoc Road,residential,20 mph,True,55.816,"LINESTRING (-4.0751632 52.4148456, -4.0748039 52.4152972)",,,
27779743,False,,,Heol y Buarth / Buarth Road,residential,20 mph,False,149.572,"LINESTRING (-4.0751632 52.4148456, -4.0755786 52.4143624, -4.0761435 52.414269, -4.0764171 52.4142917, -4.0768619 52.4142525)",,,
68543980,False,2,A44,Ffordd Llanbadarn / Llanbadarn Road,trunk,20 mph,False,95.55799999999999,"LINESTRING (-4.0751632 52.4148456, -4.0753279 52.4149192, -4.076315 52.4153405)",,,
68543980,False,2,A44,Ffordd Llanbadarn / Llanbadarn Road,trunk,20 mph,True,67.73400000000001,"LINESTRING (-4.0751632 52.4148456, -4.0747458 52.4145935, -4.0745076 52.414389)",,,
27779743,False,,,Heol y Buarth / Buarth Road,residential,20 mph,True,42.473,"LINESTRING (-4.0778518 52.4142597, -4.0777501 52.4142609, -4.0772314 52.4143084)",,,
56383209,False,,,Ffordd y Drindod / Trinity Road,residential,20 mph,False,26.142,"LINESTRING (-4.0778518 52.4142597, -4.0778984 52.4142871, -4.0779645 52.4143967, -4.0780117 52.4144701)",,,
107631465,False,,,,residential,20 mph,False,37.815999999999995,"LINESTRING (-4.0778518 52.4142597, -4.0778795 52.4142114, -4.0778069 52.4139259)",,,
27779758,False,,,Maes y Drindod / Trinity Place,residential,20 mph,False,59.13,"LINESTRING (-4.0782443 52.4148603, -4.0790947 52.4147431)",,,
56383209,False,,,Ffordd y Drindod / Trinity Road,residential,20 mph,True,46.167,"LINESTRING (-4.0782443 52.4148603, -4.0780117 52.4144701)",,,
29503795,False,,,Ffordd y Drindod / Trinity Road,residential,20 mph,False,96.038,"LINESTRING (-4.0782443 52.4148603, -4.0783055 52.4150118, -4.0783361 52.4151052, -4.0783349 52.4152039, -4.0783277 52.4152424, -4.0783117 52.4153282, -4.0782562 52.4154496, -4.0781277 52.4157002)",,,
27779743,False,,,Heol y Buarth / Buarth Road,residential,20 mph,False,13.549,"LINESTRING (-4.0768619 52.4142525, -4.0770123 52.4143327)",,,
27779743,False,,,Heol y Buarth / Buarth Road,residential,20 mph,True,149.572,"LINESTRING (-4.0768619 52.4142525, -4.0764171 52.4142917, -4.0761435 52.414269, -4.0755786 52.4143624, -4.0751632 52.4148456)",,,
56392686,False,,,Coed y Buarth,residential,20 mph,False,128.955,"LINESTRING (-4.0768619 52.4142525, -4.0768471 52.4141857, -4.0768245 52.414026, -4.0767519 52.4138665, -4.0765813 52.413744, -4.0762788 52.4136315, -4.0761447 52.4135618, -4.0759894 52.4133696, -4.0759923 52.4133017)",,,
27779743,False,,,Heol y Buarth / Buarth Road,residential,20 mph,False,15.104,"LINESTRING (-4.0770123 52.4143327, -4.0772314 52.4143084)",,,
27779743,False,,,Heol y Buarth / Buarth Road,residential,20 mph,True,13.549,"LINESTRING (-4.0770123 52.4143327, -4.0768619 52.4142525)",,,
28596894,False,,,Ffordd Banadl / Banadl Road,residential,20 mph,False,166.04100000000003,"LINESTRING (-4.0770123 52.4143327, -4.0766807 52.4143583, -4.0765788 52.4143715, -4.0765317 52.4143843, -4.0765258 52.4144172, -4.0766492 52.4150421, -4.0766646 52.4150759, -4.0766831 52.4151003, -4.0767047 52.415121, -4.0767632 52.4151492, -4.0768649 52.4151755, -4.0769542 52.4151924, -4.077042 52.4151973, -4.0771247 52.4151879, -4.0772161 52.4151661, -4.077364 52.4151022)",,,
27779758,False,,,Maes y Drindod / Trinity Place,residential,20 mph,True,59.13,"LINESTRING (-4.0790947 52.4147431, -4.0782443 52.4148603)",,,
107631459,False,,,Ffordd Stanley / Stanley Road,residential,20 mph,False,64.32600000000001,"LINESTRING (-4.0790947 52.4147431, -4.0791121 52.4148393, -4.0791285 52.4148814, -4.0791575 52.4149191, -4.0792122 52.4149639, -4.079394 52.4150923, -4.0795267 52.41517, -4.0795966 52.4152109)",,,
107631459,False,,,Ffordd Stanley / Stanley Road,residential,20 mph,True,68.954,"LINESTRING (-4.0790947 52.4147431, -4.0790336 52.4145047, -4.0789434 52.4141299)",,,
16280373,True,,,Stryd Cambria / Cambrian Street,residential,20 mph,False,91.716,"LINESTRING (-4.0812076 52.415272, -4.0800504 52.4156988)",,,
4483730,True,,,Y Stryd Uchel / High Street,residential,20 mph,False,150.312,"LINESTRING (-4.0861278 52.4120927, -4.086754 52.4133894)",,,
111547061,False,,,Tan y Cae / South Road,residential,20 mph,False,49.791,"LINESTRING (-4.0861278 52.4120927, -4.086332 52.4121023, -4.0867901 52.4122341, -4.0868097 52.4122412)",,,
108939766,False,,,Tan y Cae / South Road,residential,20 mph,False,44.057,"LINESTRING (-4.0868097 52.4122412, -4.0872108 52.4123648, -4.0873096 52.4123859, -4.087405 52.4123834)",,,
111547061,False,,,Tan y Cae / South Road,residential,20 mph,True,49.791,"LINESTRING (-4.0868097 52.4122412, -4.0867901 52.4122341, -4.086332 52.4121023, -4.0861278 52.4120927)",,,
16283568,False,,,Ffordd Penmaesglas,residential,20 mph,True,73.18,"LINESTRING (-4.087405 52.4123834, -4.0876061 52.4127179, -4.0877135 52.412906, -4.0878141 52.4129883)",,,
108939766,False,,,Tan y Cae / South Road,residential,20 mph,False,59.085,"LINESTRING (-4.087405 52.4123834, -4.0875827 52.4123577, -4.0882676 52.4123148)",,,
108939766,False,,,Tan y Cae / South Road,residential,20 mph,True,44.057,"LINESTRING (-4.087405 52.4123834, -4.0873096 52.4123859, -4.0872108 52.4123648, -4.0868097 52.4122412)",,,
16283554,False,,,Stryd y Tollty / Custom House Street,residential,20 mph,True,80.961,"LINESTRING (-4.0882676 52.4123148, -4.0878141 52.4129883)",,,
4064113,False,,,Rhes Rheidol / Rheidol Terrace,residential,20 mph,True,84.15299999999999,"LINESTRING (-4.0882676 52.4123148, -4.088233 52.4120762, -4.0882282 52.4120433, -4.0881902 52.4117814, -4.0881709 52.4116481, -4.0881641 52.4115607)",,,
108939766,False,,,Tan y Cae / South Road,residential,20 mph,False,51.572,"LINESTRING (-4.0882676 52.4123148, -4.0888521 52.4122656, -4.089018 52.4122421)",,,
108939766,False,,,Tan y Cae / South Road,residential,20 mph,True,59.085,"LINESTRING (-4.0882676 52.4123148, -4.0875827 52.4123577, -4.087405 52.4123834)",,,
37942762,False,,B4346,Glan y Môr / Marine Terrace,secondary,20 mph,False,232.124,"LINESTRING (-4.0871664 52.4155304, -4.0870776 52.4155398, -4.0866223 52.4156668, -4.0862602 52.4158247, -4.0857998 52.4160615, -4.0856026 52.4162084, -4.0852455 52.4164745, -4.0851203 52.416589, -4.0847411 52.416936)",,,
152547338,True,,,Ffordd-y-Mor / Terrace Road,tertiary,20 mph,False,55.852,"LINESTRING (-4.0847411 52.416936, -4.0842569 52.4165297)",,,
37942762,False,,B4346,Glan y Môr / Marine Terrace,secondary,20 mph,True,232.12400000000002,"LINESTRING (-4.0847411 52.416936, -4.0851203 52.416589, -4.0852455 52.4164745, -4.0856026 52.4162084, -4.0857998 52.4160615, -4.0862602 52.4158247, -4.0866223 52.4156668, -4.0870776 52.4155398, -4.0871664 52.4155304)",,,
152547338,True,,,Ffordd-y-Mor / Terrace Road,tertiary,20 mph,False,11.878,"LINESTRING (-4.0842569 52.4165297, -4.0841539 52.4164433)",,,
28535072,True,,,Stryd y Baddon / Bath Street,unclassified,20 mph,False,170.065,"LINESTRING (-4.0842569 52.4165297, -4.0838309 52.4167705, -4.0838186 52.4167775, -4.0831649 52.4171487, -4.08304 52.4172196, -4.0829548 52.417268, -4.0824207 52.4175713)",,,
"[255912227, 514746742]",False,2,B4346,"[""Maes y Frenhines /Queen's Square"", ""Queen's Road""]",secondary,20 mph,False,57.467,"LINESTRING (-4.0824207 52.4175713, -4.082114 52.4173807, -4.0820918 52.4173677, -4.0820465 52.4172874, -4.0820102 52.4172084, -4.0819893 52.4171833, -4.0819568 52.4171534)",,,
28535095,False,,,Stryd Y Faenor / Vaynor Street,residential,20 mph,True,93.384,"LINESTRING (-4.0790031 52.4167134, -4.0795706 52.4164394, -4.0799181 52.4162661, -4.0799424 52.4162522, -4.0799578 52.4162433, -4.0799859 52.4162163, -4.0800014 52.4161577)",,,
106487935,False,,,Ffordd-y-Gogledd / North Road,unclassified,20 mph,False,70.112,"LINESTRING (-4.0790031 52.4167134, -4.0786819 52.4164889, -4.0782811 52.4162634)",,,
106487935,False,,,Ffordd-y-Gogledd / North Road,unclassified,20 mph,True,126.28999999999999,"LINESTRING (-4.0790031 52.4167134, -4.0794495 52.4170172, -4.0802459 52.4175592)",,,
514746742,False,2,B4346,Maes y Frenhines /Queen's Square,secondary,20 mph,True,26.378000000000004,"LINESTRING (-4.0816029 52.4170583, -4.0816531 52.417075, -4.0817138 52.4170879, -4.0818002 52.4171021, -4.0818795 52.4171249, -4.0819568 52.4171534)",,,
514746743,False,,B4346,Morfa Mawr / Queen's Road,secondary,20 mph,False,45.099000000000004,"LINESTRING (-4.0816029 52.4170583, -4.081581 52.4170408, -4.0815055 52.4169804, -4.0811808 52.416745)",,,
106487935,False,,,Ffordd-y-Gogledd / North Road,unclassified,20 mph,False,24.892,"LINESTRING (-4.0804966 52.4177227, -4.0802459 52.4175592)",,,
28535085,True,,,Ffordd Loveden / Loveden Road,residential,20 mph,False,105.295,"LINESTRING (-4.0804966 52.4177227, -4.0810889 52.4173656, -4.0816029 52.4170583)",,,
28535095,False,,,Stryd Y Faenor / Vaynor Street,residential,20 mph,False,93.384,"LINESTRING (-4.0800014 52.4161577, -4.0799859 52.4162163, -4.0799578 52.4162433, -4.0799424 52.4162522, -4.0799181 52.4162661, -4.0795706 52.4164394, -4.0790031 52.4167134)",,,
276269073,True,,,,trunk,20 mph,False,16.426000000000002,"LINESTRING (-4.0800014 52.4161577, -4.0800592 52.4161345, -4.0801047 52.4161166, -4.0801309 52.4160924, -4.0801468 52.4160798, -4.0801553 52.4160527)",,,
276269076,False,2,A487,Northgate Street,trunk,20 mph,False,64.85300000000001,"LINESTRING (-4.0800014 52.4161577, -4.0797716 52.4161488, -4.0790479 52.4161137)",,,
382511331,False,,,Ffordd Caradog / Caradoc Road,residential,20 mph,False,55.816,"LINESTRING (-4.0748039 52.4152972, -4.0751632 52.4148456)",,,
28596859,False,,,Stryd Cae Glas / Greenfield Street,residential,20 mph,False,161.89000000000001,"LINESTRING (-4.083151 52.411361, -4.0830725 52.4114024, -4.0817593 52.4120892, -4.0813359 52.4123064)",,,
"[37942757, 37942758]",False,,,Heol Minafon / Riverside Terrace,residential,20 mph,False,152.181,"LINESTRING (-4.083151 52.411361, -4.0832194 52.4113487, -4.0832738 52.4113626, -4.0835834 52.4115635, -4.083723 52.411643, -4.0840888 52.4117453, -4.0841935 52.4117601, -4.0845325 52.4118082, -4.0846987 52.4118828, -4.0849429 52.4120807)",,,
"[28679626, 37942757, 28596855]",False,,,"['Heol Minafon / Riverside Terrace', 'Maesyrafon']",residential,20 mph,True,157.487,"LINESTRING (-4.083151 52.411361, -4.082937 52.411272, -4.0827279 52.4112065, -4.0824366 52.4111203, -4.0823339 52.4111432, -4.0819996 52.4113313, -4.0817178 52.4114898, -4.0813087 52.41172)",,,
4370700,False,,,Coedlan-y-Parc / Park Avenue,tertiary,20 mph,False,221.32499999999996,"LINESTRING (-4.0813359 52.4123064, -4.0811593 52.4121739, -4.0808058 52.4119051, -4.0804385 52.4116494, -4.0798969 52.41127, -4.0798064 52.4112057, -4.0794252 52.4109736, -4.0791714 52.4108191)",,,
4370700,False,,,Coedlan-y-Parc / Park Avenue,tertiary,20 mph,True,194.595,"LINESTRING (-4.0813359 52.4123064, -4.0814646 52.4124006, -4.0817395 52.4126092, -4.0820169 52.412793, -4.0821834 52.4129033, -4.0823368 52.4130063, -4.0825029 52.4131381, -4.0830108 52.4135152, -4.0831112 52.4135854, -4.0831757 52.4136474)",,,
28596859,False,,,Stryd Cae Glas / Greenfield Street,residential,20 mph,True,161.89,"LINESTRING (-4.0813359 52.4123064, -4.0817593 52.4120892, -4.0830725 52.4114024, -4.083151 52.411361)",,,
276269076,False,2,A487,Northgate Street,trunk,20 mph,False,10.737,"LINESTRING (-4.0781102 52.4160599, -4.077952 52.4160562)",,,
276269076,False,2,A487,Northgate Street,trunk,20 mph,True,63.876,"LINESTRING (-4.0781102 52.4160599, -4.0790479 52.4161137)",,,
28966441,True,,,Lle'r Ffald / Pound Place,residential,,False,40.014,"LINESTRING (-4.0781102 52.4160599, -4.078112 52.416022, -4.0781277 52.4157002)",,,
