osmid,name,highway,oneway,reversed,length,lanes,maxspeed,width,geometry,ref
23491077,Broad Street,secondary,True,False,43.757000000000005,,30 mph,,"LINESTRING (-2.5043692 52.1888985, -2.5044569 52.1889394, -2.5045521 52.1889463, -2.5046769 52.1889252, -2.5049473 52.1888369)",
122764100,Sherford Street,secondary,False,True,49.705999999999996,,30 mph,,"LINESTRING (-2.5043692 52.1888985, -2.5045296 52.1892642, -2.5045498 52.1893314)",B4203
23491077,Broad Street,secondary,True,False,70.65700000000001,,30 mph,,"LINESTRING (-2.505683 52.1886199, -2.50605 52.1886533, -2.5063496 52.1887037, -2.5066854 52.1887739)",
"[1041891226, 62128988]",Frog Lane,"['living_street', 'unclassified']",False,True,149.844,1,30 mph,2.9,"LINESTRING (-2.505683 52.1886199, -2.5056703 52.1884679, -2.5056632 52.1883832, -2.5055599 52.1881297, -2.5054475 52.1879981, -2.5054319 52.1879798, -2.5053223 52.1878822, -2.505175 52.1877397, -2.5050984 52.1876999, -2.5050305 52.1876645, -2.5048914 52.1875459, -2.5049225 52.1874167)",
23491082,New Road,secondary,False,False,61.11,,30 mph,,"LINESTRING (-2.5074953 52.1893155, -2.5081898 52.188968)",
115953230,High Street,secondary,True,False,79.097,,30 mph,,"LINESTRING (-2.5074953 52.1893155, -2.5081364 52.1899084)",
62128441,Linton Lane,residential,False,False,67.82000000000001,,30 mph,,"LINESTRING (-2.5064292 52.1868099, -2.5064938 52.1867812, -2.5067468 52.1867573, -2.507027 52.1867409, -2.5071493 52.1867398, -2.5072544 52.1867504, -2.5073906 52.1867871)",
"[23806208, 223479345]",Linton Lane,residential,False,True,125.50199999999998,,30 mph,,"LINESTRING (-2.5064292 52.1868099, -2.5063419 52.1867686, -2.5062872 52.1867637, -2.5061868 52.1867546, -2.5059037 52.1867296, -2.5057171 52.1867205, -2.5055304 52.1867319, -2.5054266 52.1867463, -2.5049531 52.1868016, -2.5046782 52.186837, -2.5046354 52.1868425)",
"[223479348, 23806212]",Tower Hill,residential,False,True,83.853,,30 mph,,"LINESTRING (-2.5064292 52.1868099, -2.5064105 52.1869056, -2.5064473 52.1870939, -2.5064781 52.1871772, -2.506616 52.1875504)",
122764081,Bromyard By-pass,trunk,False,True,15.276,2,40 mph,,"LINESTRING (-2.506616 52.1875504, -2.5063933 52.1875352)",A44
"[23806212, 223479348]",Tower Hill,residential,False,False,83.853,,30 mph,,"LINESTRING (-2.506616 52.1875504, -2.5064781 52.1871772, -2.5064473 52.1870939, -2.5064105 52.1869056, -2.5064292 52.1868099)",
"[62128984, 223479346]",Pump Street,unclassified,False,False,82.687,,30 mph,,"LINESTRING (-2.506616 52.1875504, -2.506716 52.1878027, -2.5067484 52.1878846, -2.5067595 52.1879125, -2.5068553 52.1881543, -2.506901 52.1882732)",
122764081,Bromyard By-pass,trunk,False,False,157.77100000000002,2,40 mph,,"LINESTRING (-2.506616 52.1875504, -2.5068607 52.1875666, -2.5070368 52.1875783, -2.5073511 52.1875992, -2.5075234 52.1876106, -2.5080381 52.1876447, -2.5089169 52.187703)",A44
187174071,Church Lane,residential,False,True,34.224000000000004,,,,"LINESTRING (-2.5072592 52.190143, -2.5072644 52.1901836, -2.5074219 52.1904326)",
187834035,Rowberry Street,secondary,True,False,30.930999999999997,,30 mph,,"LINESTRING (-2.5072592 52.190143, -2.507221 52.1901214, -2.5070177 52.1899363, -2.5069981 52.1899165)",
122764100,Sherford Street,secondary,False,False,49.705999999999996,,30 mph,,"LINESTRING (-2.5045498 52.1893314, -2.5045296 52.1892642, -2.5043692 52.1888985)",B4203
152674268,Church Street,secondary,False,True,161.67100000000002,,30 mph,,"LINESTRING (-2.5045498 52.1893314, -2.5045656 52.1894144, -2.5045716 52.1895066, -2.5045394 52.1902612, -2.5045295 52.1903721, -2.504506 52.1904484, -2.5044576 52.1905298, -2.5043961 52.1906175, -2.5042761 52.190751)",B4203
45897354,Tenbury Road,secondary,False,False,62.969,,30 mph,,"LINESTRING (-2.5087402 52.1896657, -2.5090893 52.19019)",B4214
45897356,Cruxwell Street,secondary,False,False,49.219,,30 mph,,"LINESTRING (-2.5087402 52.1896657, -2.5086535 52.1897009, -2.508399 52.1898043, -2.5081364 52.1899084)",
154730056,Old Road,secondary,False,True,289.519,,30 mph,,"LINESTRING (-2.5087402 52.1896657, -2.5097527 52.1892683, -2.5103263 52.1890747, -2.510558 52.1890113, -2.5110242 52.1888987, -2.5115464 52.188792, -2.5120865 52.1886883, -2.5125816 52.1885932)",B4214
154730056,Old Road,secondary,False,False,44.261,,30 mph,,"LINESTRING (-2.5147117 52.1882965, -2.514108 52.188443)",B4214
62129277,Firs Orchard,residential,False,False,110.20400000000001,,,,"LINESTRING (-2.5147117 52.1882965, -2.5149651 52.1886671, -2.5150383 52.1887476, -2.5151265 52.1888063, -2.515679 52.18905)",
154730056,Old Road,secondary,False,True,183.855,,30 mph,,"LINESTRING (-2.5147117 52.1882965, -2.5161249 52.1879401, -2.5163088 52.1878899, -2.5170487 52.1876878, -2.5171814 52.1876357)",B4214
23491077,Broad Street,secondary,True,False,56.39,,30 mph,,"LINESTRING (-2.5049473 52.1888369, -2.5052751 52.1887086, -2.5055296 52.1886318, -2.505683 52.1886199)",
"[187820048, 122764107]","['Twyning Street', 'Market Square']",residential,False,True,45.392,,,,"LINESTRING (-2.5049473 52.1888369, -2.5050846 52.1890229, -2.5052182 52.1892098)",
115953230,High Street,secondary,True,False,82.732,,30 mph,,"LINESTRING (-2.5066854 52.1887739, -2.506912 52.1888612, -2.5071117 52.188983, -2.507391 52.1892251, -2.5074953 52.1893155)",
223479346,Pump Street,unclassified,False,True,57.657,,30 mph,,"LINESTRING (-2.5066854 52.1887739, -2.5068558 52.1884253, -2.506901 52.1882732)",
62128441,Linton Lane,residential,False,True,67.82,,30 mph,,"LINESTRING (-2.5073906 52.1867871, -2.5072544 52.1867504, -2.5071493 52.1867398, -2.507027 52.1867409, -2.5067468 52.1867573, -2.5064938 52.1867812, -2.5064292 52.1868099)",
62128725,Highwell Lane,residential,False,True,342.79600000000005,,,,"LINESTRING (-2.5073906 52.1867871, -2.5074304 52.1867392, -2.507439 52.1867289, -2.5074561 52.1866283, -2.507329 52.1864181, -2.5073274 52.1863652, -2.5076922 52.186181, -2.5079631 52.1861382, -2.5086767 52.1859949, -2.5087838 52.1859392, -2.5091513 52.1856679, -2.5094371 52.1855555, -2.5096448 52.1854739, -2.5098594 52.1853127, -2.5101813 52.1851154, -2.5104817 52.1849838, -2.5107821 52.1848917)",
122764092,Nunwell Road,residential,False,False,123.06899999999999,,30 mph,,"LINESTRING (-2.5073906 52.1867871, -2.507778 52.1870361, -2.5089448 52.1873006)",
62128777,Stonehill Drive,residential,False,False,44.785000000000004,,30 mph,,"LINESTRING (-2.5089448 52.1873006, -2.5089433 52.1873226, -2.5089169 52.187703)",
62128777,Stonehill Drive,residential,False,True,73.025,,30 mph,,"LINESTRING (-2.5089448 52.1873006, -2.5090234 52.1871142, -2.5091197 52.1869402, -2.5091933 52.1867972, -2.509238 52.1866696)",
122764092,Nunwell Road,residential,False,True,123.06899999999999,,30 mph,,"LINESTRING (-2.5089448 52.1873006, -2.507778 52.1870361, -2.5073906 52.1867871)",
62128725,Highwell Lane,residential,False,False,342.796,,,,"LINESTRING (-2.5107821 52.1848917, -2.5104817 52.1849838, -2.5101813 52.1851154, -2.5098594 52.1853127, -2.5096448 52.1854739, -2.5094371 52.1855555, -2.5091513 52.1856679, -2.5087838 52.1859392, -2.5086767 52.1859949, -2.5079631 52.1861382, -2.5076922 52.186181, -2.5073274 52.1863652, -2.507329 52.1864181, -2.5074561 52.1866283, -2.507439 52.1867289, -2.5074304 52.1867392, -2.5073906 52.1867871)",
62128777,Stonehill Drive,residential,False,False,17.133,,30 mph,,"LINESTRING (-2.5104651 52.1862979, -2.5102138 52.1862966)",
62128777,Stonehill Drive,residential,False,False,73.025,,30 mph,,"LINESTRING (-2.509238 52.1866696, -2.5091933 52.1867972, -2.5091197 52.1869402, -2.5090234 52.1871142, -2.5089448 52.1873006)",
62128777,Stonehill Drive,residential,False,True,93.93700000000001,,30 mph,,"LINESTRING (-2.509238 52.1866696, -2.5092668 52.1865727, -2.5092874 52.1864727, -2.5093673 52.1863944, -2.5094685 52.1863313, -2.5095667 52.1863049, -2.5096693 52.1862891, -2.5100218 52.1862894, -2.5102138 52.1862966)",
62128779,Stonehill Close,residential,False,True,85.10499999999999,,30 mph,,"LINESTRING (-2.509238 52.1866696, -2.5094869 52.1867355, -2.5095379 52.1867672, -2.5096028 52.1868212, -2.5096643 52.1869318, -2.5097521 52.187115, -2.5098454 52.1872854)",
62128779,Stonehill Close,residential,False,False,85.10499999999999,,30 mph,,"LINESTRING (-2.5098454 52.1872854, -2.5097521 52.187115, -2.5096643 52.1869318, -2.5096028 52.1868212, -2.5095379 52.1867672, -2.5094869 52.1867355, -2.509238 52.1866696)",
62128781,Linton Lane,residential,False,True,39.177,,30 mph,,"LINESTRING (-2.5046354 52.1868425, -2.5047543 52.1871872)",
"[23806208, 223479345]",Linton Lane,residential,False,False,125.502,,30 mph,,"LINESTRING (-2.5046354 52.1868425, -2.5046782 52.186837, -2.5049531 52.1868016, -2.5054266 52.1867463, -2.5055304 52.1867319, -2.5057171 52.1867205, -2.5059037 52.1867296, -2.5061868 52.1867546, -2.5062872 52.1867637, -2.5063419 52.1867686, -2.5064292 52.1868099)",
62128781,Linton Lane,residential,False,False,39.177,,30 mph,,"LINESTRING (-2.5047543 52.1871872, -2.5046354 52.1868425)",
62128791,Lower Westfields,residential,False,True,32.081,,30 mph,,"LINESTRING (-2.5134603 52.1871454, -2.5132155 52.186899)",
62129012,Clover Road,residential,False,False,42.184,,30 mph,,"LINESTRING (-2.5134603 52.1871454, -2.5136485 52.1875068)",
122764111,West Hill,trunk,False,False,25.435,2,30 mph,,"LINESTRING (-2.5134603 52.1871454, -2.513814 52.1870726)",A44
1094282841,Bromyard By-pass,trunk,False,True,118.416,2,30 mph,,"LINESTRING (-2.5134603 52.1871454, -2.5127101 52.1873117, -2.5118058 52.1874674)",A44
62128796,Westfield Close,residential,False,True,65.753,,30 mph,,"LINESTRING (-2.5120373 52.1858066, -2.5110837 52.185718)",
62128791,Lower Westfields,residential,False,False,162.399,,30 mph,,"LINESTRING (-2.5120373 52.1858066, -2.5122412 52.1858389, -2.5124987 52.1859968, -2.512621 52.1860613, -2.5127016 52.1860803, -2.5129036 52.1860978, -2.5129703 52.1863755, -2.5130142 52.1866124, -2.5130881 52.1867189, -2.5132155 52.186899)",
"[970855086, 62128815]",Highwell Avenue,residential,False,True,178.611,,30 mph,,"LINESTRING (-2.5120373 52.1858066, -2.5121166 52.1854019, -2.5121554 52.184747, -2.512176 52.1843148, -2.5119962 52.1843022)",
62128791,Lower Westfields,residential,False,False,32.081,,30 mph,,"LINESTRING (-2.5132155 52.186899, -2.5134603 52.1871454)",
62128791,Lower Westfields,residential,False,True,162.399,,30 mph,,"LINESTRING (-2.5132155 52.186899, -2.5130881 52.1867189, -2.5130142 52.1866124, -2.5129703 52.1863755, -2.5129036 52.1860978, -2.5127016 52.1860803, -2.512621 52.1860613, -2.5124987 52.1859968, -2.5122412 52.1858389, -2.5120373 52.1858066)",
62129213,Pinetree Close,residential,False,True,58.441,,,,"LINESTRING (-2.5132155 52.186899, -2.512842 52.1868782, -2.5123914 52.1869835)",
62128796,Westfield Close,residential,False,False,65.753,,30 mph,,"LINESTRING (-2.5110837 52.185718, -2.5120373 52.1858066)",
62128837,Ashfield Way,residential,False,True,162.39200000000002,,,,"LINESTRING (-2.5170279 52.1842709, -2.5166758 52.1841076, -2.5164468 52.1840028, -2.5163098 52.1839729, -2.5161727 52.183966, -2.5160338 52.1839718, -2.5159193 52.1840028, -2.5157748 52.1840569, -2.5156209 52.184126, -2.5153919 52.1842928, -2.5152981 52.1843745, -2.5151573 52.184485)",
151658069,Hereford Road,primary,False,True,325.44800000000004,,30 mph,,"LINESTRING (-2.5170279 52.1842709, -2.5165264 52.1846593, -2.5156705 52.185424, -2.5154823 52.1856015, -2.5152258 52.1858433, -2.5149416 52.1861112, -2.5147697 52.1862733, -2.5143625 52.186696)",A465
62128837,Ashfield Way,residential,False,False,162.392,,,,"LINESTRING (-2.5151573 52.184485, -2.5152981 52.1843745, -2.5153919 52.1842928, -2.5156209 52.184126, -2.5157748 52.1840569, -2.5159193 52.1840028, -2.5160338 52.1839718, -2.5161727 52.183966, -2.5163098 52.1839729, -2.5164468 52.1840028, -2.5166758 52.1841076, -2.5170279 52.1842709)",
62128955,Chestnut Way,residential,False,False,67.56,,,,"LINESTRING (-2.5151573 52.184485, -2.5149884 52.184424, -2.5148213 52.1843918, -2.514755 52.1843876, -2.5146411 52.1843803, -2.5144778 52.1843941, -2.5143441 52.1844312, -2.514232 52.1844678)",
62128955,Chestnut Way,residential,False,True,40.916000000000004,,,,"LINESTRING (-2.5151573 52.184485, -2.5152474 52.1845299, -2.5153356 52.184584, -2.5154144 52.1846645, -2.5154388 52.18479)",
23491082,New Road,secondary,False,False,32.337,,30 mph,,"LINESTRING (-2.5104896 52.1879602, -2.5105021 52.1878742, -2.5104753 52.1877871, -2.5104171 52.1876769)",
23491082,New Road,secondary,False,True,71.367,,30 mph,,"LINESTRING (-2.5104896 52.1879602, -2.5103448 52.1880214, -2.5096303 52.1883268)",
62128955,Chestnut Way,residential,False,False,24.783,,,,"LINESTRING (-2.5155649 52.185181, -2.5153955 52.1849838)",
62128955,Chestnut Way,residential,False,True,24.783,,,,"LINESTRING (-2.5153955 52.1849838, -2.5155649 52.185181)",
62128955,Chestnut Way,residential,False,False,21.753,,,,"LINESTRING (-2.5153955 52.1849838, -2.5154257 52.1848579, -2.5154388 52.18479)",
62128972,Ash Crescent,residential,False,True,95.019,,,,"LINESTRING (-2.5153955 52.1849838, -2.5151911 52.185004, -2.5150466 52.1850178, -2.5149077 52.1850132, -2.5148326 52.1849983, -2.514765 52.1849419, -2.5146975 52.1848763, -2.5145848 52.1848291, -2.5144722 52.1848095, -2.5143746 52.1848153, -2.5141475 52.1848383)",
62128955,Chestnut Way,residential,False,False,41.341,,,,"LINESTRING (-2.513896 52.1846876, -2.513789 52.1847589, -2.5134117 52.1849074)",
62128955,Chestnut Way,residential,False,True,33.542,,,,"LINESTRING (-2.513896 52.1846876, -2.514033 52.1845909, -2.5141362 52.1845207, -2.514232 52.1844678)",
62128972,Ash Crescent,residential,False,False,24.233,,,,"LINESTRING (-2.513896 52.1846876, -2.5140593 52.1847635, -2.5141475 52.1848383)",
62128955,Chestnut Way,residential,False,True,41.341,,,,"LINESTRING (-2.5134117 52.1849074, -2.513789 52.1847589, -2.513896 52.1846876)",
62128970,Oak Close,residential,False,False,55.251000000000005,,,,"LINESTRING (-2.5134117 52.1849074, -2.5132991 52.1848303, -2.5131433 52.1847762, -2.5130304 52.1847029, -2.5130071 52.1846629, -2.5129725 52.1845242)",
62128970,Oak Close,residential,False,True,63.904999999999994,,,,"LINESTRING (-2.5134117 52.1849074, -2.513468 52.184981, -2.5134906 52.1850478, -2.5135037 52.1851341, -2.5134906 52.1852031, -2.5134436 52.1852871, -2.5134005 52.1853424, -2.5132712 52.1854311)",
62128955,Chestnut Way,residential,False,False,40.916,,,,"LINESTRING (-2.5154388 52.18479, -2.5154144 52.1846645, -2.5153356 52.184584, -2.5152474 52.1845299, -2.5151573 52.184485)",
62128955,Chestnut Way,residential,False,True,21.753,,,,"LINESTRING (-2.5154388 52.18479, -2.5154257 52.1848579, -2.5153955 52.1849838)",
62128958,Willow Close,residential,False,True,50.867000000000004,,,,"LINESTRING (-2.5154388 52.18479, -2.5155815 52.1847854, -2.515653 52.1847733, -2.5157504 52.1847509, -2.5159105 52.1846417, -2.515985 52.1846151, -2.5160821 52.1846023)",
62128958,Willow Close,residential,False,False,50.867000000000004,,,,"LINESTRING (-2.5160821 52.1846023, -2.515985 52.1846151, -2.5159105 52.1846417, -2.5157504 52.1847509, -2.515653 52.1847733, -2.5155815 52.1847854, -2.5154388 52.18479)",
62128969,Maple Close,residential,False,True,46.74,,,,"LINESTRING (-2.514232 52.1844678, -2.5138934 52.1841023)",
62128955,Chestnut Way,residential,False,False,33.542,,,,"LINESTRING (-2.514232 52.1844678, -2.5141362 52.1845207, -2.514033 52.1845909, -2.513896 52.1846876)",
62128955,Chestnut Way,residential,False,True,67.56,,,,"LINESTRING (-2.514232 52.1844678, -2.5143441 52.1844312, -2.5144778 52.1843941, -2.5146411 52.1843803, -2.514755 52.1843876, -2.5148213 52.1843918, -2.5149884 52.184424, -2.5151573 52.184485)",
62128969,Maple Close,residential,False,False,46.74,,,,"LINESTRING (-2.5138934 52.1841023, -2.514232 52.1844678)",
62128970,Oak Close,residential,False,False,63.904999999999994,,,,"LINESTRING (-2.5132712 52.1854311, -2.5134005 52.1853424, -2.5134436 52.1852871, -2.5134906 52.1852031, -2.5135037 52.1851341, -2.5134906 52.1850478, -2.513468 52.184981, -2.5134117 52.1849074)",
62128970,Oak Close,residential,False,True,55.251000000000005,,,,"LINESTRING (-2.5129725 52.1845242, -2.5130071 52.1846629, -2.5130304 52.1847029, -2.5131433 52.1847762, -2.5132991 52.1848303, -2.5134117 52.1849074)",
62128972,Ash Crescent,residential,False,False,95.01899999999999,,,,"LINESTRING (-2.5141475 52.1848383, -2.5143746 52.1848153, -2.5144722 52.1848095, -2.5145848 52.1848291, -2.5146975 52.1848763, -2.514765 52.1849419, -2.5148326 52.1849983, -2.5149077 52.1850132, -2.5150466 52.1850178, -2.5151911 52.185004, -2.5153955 52.1849838)",
62128972,Ash Crescent,residential,False,True,24.233,,,,"LINESTRING (-2.5141475 52.1848383, -2.5140593 52.1847635, -2.513896 52.1846876)",
62128973,Ash Crescent,residential,False,True,15.512999999999998,,,,"LINESTRING (-2.5141475 52.1848383, -2.514125 52.1848993, -2.5140781 52.1849707)",
62128973,Ash Crescent,residential,False,False,15.512999999999998,,,,"LINESTRING (-2.5140781 52.1849707, -2.514125 52.1848993, -2.5141475 52.1848383)",
23491082,New Road,secondary,False,False,121.352,,30 mph,,"LINESTRING (-2.5081898 52.188968, -2.5096303 52.1883268)",
23491082,New Road,secondary,False,True,61.11,,30 mph,,"LINESTRING (-2.5081898 52.188968, -2.5074953 52.1893155)",
123709480,Sheep Close,unclassified,False,True,29.059,,,,"LINESTRING (-2.5081898 52.188968, -2.5084266 52.1891853)",
187914817,Little Hereford Street,unclassified,False,True,118.401,,,,"LINESTRING (-2.5081898 52.188968, -2.5078607 52.1887163, -2.5077432 52.1886264, -2.5077293 52.1886158, -2.5073149 52.1884249, -2.5070949 52.1883443, -2.506901 52.1882732)",
187914817,Little Hereford Street,unclassified,False,False,118.40100000000001,,,,"LINESTRING (-2.506901 52.1882732, -2.5070949 52.1883443, -2.5073149 52.1884249, -2.5077293 52.1886158, -2.5077432 52.1886264, -2.5078607 52.1887163, -2.5081898 52.188968)",
223479346,Pump Street,unclassified,False,False,57.657,,30 mph,,"LINESTRING (-2.506901 52.1882732, -2.5068558 52.1884253, -2.5066854 52.1887739)",
"[62128984, 223479346]",Pump Street,unclassified,False,True,82.687,,30 mph,,"LINESTRING (-2.506901 52.1882732, -2.5068553 52.1881543, -2.5067595 52.1879125, -2.5067484 52.1878846, -2.506716 52.1878027, -2.506616 52.1875504)",
62129012,Clover Road,residential,False,True,46.657,,30 mph,,"LINESTRING (-2.514108 52.188443, -2.5138937 52.1880445)",
154730056,Old Road,secondary,False,True,44.261,,30 mph,,"LINESTRING (-2.514108 52.188443, -2.5147117 52.1882965)",B4214
"[977033842, 977033843, 122764116]","['York Road', 'Lodon Avenue']",residential,False,"[False, True]",262.15999999999997,,,,"LINESTRING (-2.514108 52.188443, -2.514205 52.188678, -2.514251 52.18898, -2.5142353 52.1890593, -2.514198 52.189247, -2.5141274 52.1893733, -2.514108 52.189408, -2.513911 52.189628, -2.513597 52.189875, -2.513302 52.190008, -2.5129845 52.1901113, -2.5131733 52.1904562)",
154730056,Old Road,secondary,False,False,105.397,,30 mph,,"LINESTRING (-2.514108 52.188443, -2.5125961 52.1885904, -2.5125816 52.1885932)",B4214
62129012,Clover Road,residential,False,False,27.794,,30 mph,,"LINESTRING (-2.5137743 52.1878055, -2.5138937 52.1880445)",
62129012,Clover Road,residential,False,True,34.303,,30 mph,,"LINESTRING (-2.5137743 52.1878055, -2.5136485 52.1875068)",
62129042,Clover Terrace,residential,True,False,193.09499999999997,,,,"LINESTRING (-2.5137743 52.1878055, -2.513357 52.187878, -2.5120908 52.1881056, -2.5118058 52.1874674)",
62129012,Clover Road,residential,False,False,34.303,,30 mph,,"LINESTRING (-2.5136485 52.1875068, -2.5137743 52.1878055)",
62129012,Clover Road,residential,False,True,42.184,,30 mph,,"LINESTRING (-2.5136485 52.1875068, -2.5134603 52.1871454)",
62129029,Bannut Tree,residential,False,True,183.983,,30 mph,,"LINESTRING (-2.5136485 52.1875068, -2.5142615 52.1873933, -2.5144513 52.1873781, -2.514596 52.1873802, -2.516101 52.1876471, -2.5161674 52.1877334)",
62129029,Bannut Tree,residential,False,False,183.983,,30 mph,,"LINESTRING (-2.5161674 52.1877334, -2.516101 52.1876471, -2.514596 52.1873802, -2.5144513 52.1873781, -2.5142615 52.1873933, -2.5136485 52.1875068)",
62129012,Clover Road,residential,False,False,46.657,,30 mph,,"LINESTRING (-2.5138937 52.1880445, -2.514108 52.188443)",
62129012,Clover Road,residential,False,True,27.794,,30 mph,,"LINESTRING (-2.5138937 52.1880445, -2.5137743 52.1878055)",
62129030,Coronation Avenue,residential,False,True,33.439,,,,"LINESTRING (-2.5138937 52.1880445, -2.5143646 52.1879603)",
62129030,Coronation Avenue,residential,False,False,33.439,,,,"LINESTRING (-2.5143646 52.1879603, -2.5138937 52.1880445)",
45897354,Tenbury Road,secondary,False,False,47.937,,30 mph,,"LINESTRING (-2.5101133 52.1917472, -2.510272 52.1918887, -2.5103779 52.1919832, -2.5104366 52.1920356, -2.5105116 52.1921025)",B4214
45897354,Tenbury Road,secondary,False,True,84.378,,30 mph,,"LINESTRING (-2.5101133 52.1917472, -2.5098779 52.1915423, -2.5097461 52.1913922, -2.5096861 52.1913076, -2.5095542 52.1910758)",B4214
62129151,Winslow Road,residential,False,False,40.905,,30 mph,,"LINESTRING (-2.5101133 52.1917472, -2.510574 52.191611, -2.5106608 52.1916001)",
62129151,Winslow Road,residential,False,False,116.34100000000001,,30 mph,,"LINESTRING (-2.5112801 52.1915916, -2.5114591 52.1916443, -2.5123073 52.1918816, -2.512341 52.191891, -2.512576 52.191934, -2.5128693 52.1919414)",
62129151,Winslow Road,residential,False,True,43.42,,30 mph,,"LINESTRING (-2.5112801 52.1915916, -2.51103 52.1915504, -2.510788 52.191584, -2.5106608 52.1916001)",
62129221,Frome Close,residential,False,True,115.667,,,,"LINESTRING (-2.5112801 52.1915916, -2.5112049 52.1918248, -2.5113037 52.1919455, -2.5114756 52.1920613, -2.5117352 52.192235, -2.5118036 52.1922808, -2.5120386 52.192438)",
62129151,Winslow Road,residential,False,False,29.532,,30 mph,,"LINESTRING (-2.5163452 52.1898671, -2.5165835 52.1896453)",
62129151,Winslow Road,residential,False,True,131.38299999999998,,30 mph,,"LINESTRING (-2.5163452 52.1898671, -2.516284 52.189924, -2.516132 52.190043, -2.515669 52.190351, -2.5155959 52.1904197, -2.5154569 52.1905503, -2.5154149 52.1905898, -2.515303 52.190695, -2.5151964 52.1908105)",
62129335,Bramley Orchards,residential,False,True,64.004,,,,"LINESTRING (-2.5163452 52.1898671, -2.5168331 52.1901275, -2.5170915 52.1902109)",
62129213,Pinetree Close,residential,False,False,58.441,,,,"LINESTRING (-2.5123914 52.1869835, -2.512842 52.1868782, -2.5132155 52.186899)",
62129151,Winslow Road,residential,False,True,41.983,,30 mph,,"LINESTRING (-2.5177538 52.1890502, -2.517614 52.189061, -2.517369 52.189119, -2.5171951 52.1891937)",
62129221,Frome Close,residential,False,False,115.667,,,,"LINESTRING (-2.5120386 52.192438, -2.5118036 52.1922808, -2.5117352 52.192235, -2.5114756 52.1920613, -2.5113037 52.1919455, -2.5112049 52.1918248, -2.5112801 52.1915916)",
