osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,access,junction,bridge
229971176,Lightwood Road,primary,False,True,70.837,"LINESTRING (-2.133506 52.9842981, -2.133028 52.9841536, -2.1329469 52.9841217, -2.1327293 52.9840255, -2.1326916 52.9840087, -2.1326507 52.9839876, -2.132611 52.9839641)",A5005,30 mph,,,,
296198764,Lightwood Road,primary,True,False,35.071,"LINESTRING (-2.133506 52.9842981, -2.1337376 52.9843248, -2.1338825 52.9843264, -2.1339737 52.9843167, -2.1340237 52.9843123)",A5005,30 mph,,,,
67188888,Commerce Street,primary,True,False,37.245,"LINESTRING (-2.1327153 52.9875186, -2.1328808 52.9875505, -2.1330265 52.9875324, -2.1332321 52.9874653)",A5005,,,,,
350992135,Uttoxeter Road,primary,False,True,53.113,"LINESTRING (-2.1327153 52.9875186, -2.1325465 52.9874284, -2.1320946 52.9872215)",A5007,30 mph,,,,
47990489,Millbank Street,unclassified,True,False,111.609,"LINESTRING (-2.1341164 52.9866852, -2.1340066 52.9866339, -2.1339434 52.986581, -2.13392 52.9865614, -2.1338367 52.9864523, -2.1338184 52.9864284, -2.1336598 52.9860649, -2.1336192 52.9858846, -2.1335367 52.985808, -2.1334955 52.9857829)",,,,,,
"[230488778, 67188885]",Commerce Street,primary,True,False,116.977,"LINESTRING (-2.1341164 52.9866852, -2.1345228 52.9861805, -2.1345515 52.9861061, -2.1345521 52.9860393, -2.1345156 52.985967, -2.1344135 52.9859016, -2.1342955 52.9858475, -2.1341563 52.9858064)",A5005,30 mph,,,,
230273967,Market Street,primary,True,False,19.514,"LINESTRING (-2.1338478 52.9886905, -2.1337062 52.9885371)",A5007,,,,,
4497962,Anchor Road,secondary,True,False,20.901,"LINESTRING (-2.1338478 52.9886905, -2.1337373 52.9886851, -2.1335369 52.9886971)",B5039,,,,,
26425065,Anchor Road,secondary,False,True,11.65,"LINESTRING (-2.1333913 52.9887545, -2.1335369 52.9886971)",B5039,,,,,
230274418,Sutherland Road,tertiary,False,True,163.651,"LINESTRING (-2.1333913 52.9887545, -2.1328319 52.9883842, -2.1325876 52.9882548, -2.1323437 52.9881565, -2.1314964 52.9878431)",,,,,,
"[1157470897, 230274420, 1159345837]",Anchor Road,secondary,False,False,153.439,"LINESTRING (-2.1333913 52.9887545, -2.132455 52.989126, -2.1323883 52.9891515, -2.1323414 52.9891723, -2.1322442 52.9892333, -2.1321791 52.9893007, -2.1318372 52.9897118)",B5039,,,,,
230274418,Sutherland Road,tertiary,False,False,34.491,"LINESTRING (-2.1289968 52.9868279, -2.1294238 52.9870015)",,,,,,
230274418,Sutherland Road,tertiary,False,True,41.777,"LINESTRING (-2.1289968 52.9868279, -2.1286921 52.9867012, -2.1284698 52.9866275)",,,,,,
26688185,Rosslyn Road,tertiary,False,False,68.585,"LINESTRING (-2.1340519 52.9827086, -2.1332634 52.9831024)",,,,,,
902626323,Rosslyn Road,tertiary,True,False,24.812,"LINESTRING (-2.1340519 52.9827086, -2.1342356 52.9825889, -2.1343034 52.9825447)",,,,,,
25446390,Lightwood Road,primary,False,False,87.94999999999999,"LINESTRING (-2.1318313 52.9834032, -2.1317614 52.9833378, -2.1316453 52.9832391, -2.1314049 52.983026, -2.1311687 52.9828372, -2.1310705 52.9827587)",A5005,30 mph,,,,
1124709824,Lightwood Road,primary,True,False,22.415999999999997,"LINESTRING (-2.1318313 52.9834032, -2.1319036 52.9834505, -2.1319802 52.9834934, -2.1320891 52.9835284)",A5005,30 mph,,,,
66015130,Times Square,primary,True,False,55.483000000000004,"LINESTRING (-2.1363476 52.9894482, -2.1362376 52.9894941, -2.136152 52.9895148, -2.1358862 52.989525, -2.1357317 52.9895206, -2.1355544 52.9894964)",,,,,,
1157470793,Times Square,primary,True,False,17.805999999999997,"LINESTRING (-2.1363476 52.9894482, -2.1363198 52.9895024, -2.1362454 52.9895956)",A5007,,,,,
230273958,Market Street,primary,True,False,3.916,"LINESTRING (-2.1355544 52.9894964, -2.1355137 52.9894711)",A5007,,,,,
"[26691251, 1159342006]",Baths Road,unclassified,True,False,20.071999999999996,"LINESTRING (-2.136187 52.989671, -2.1360857 52.9896824, -2.1360208 52.9896977, -2.1359687 52.9897248, -2.135928 52.9897499)",,,,,,
"[48131560, 1159342003, 1159342004]",Times Square,primary,True,False,29.072,"LINESTRING (-2.136187 52.989671, -2.1361538 52.9897337, -2.1361488 52.9897597, -2.1361503 52.9897972, -2.1361551 52.9898095, -2.1361691 52.989843, -2.1362227 52.9899214)",A5007,,,,,
"[26432787, 1159342007]","['Market Street', 'King Street']",primary,True,False,27.706999999999997,"LINESTRING (-2.1362227 52.9899214, -2.1361572 52.9899014, -2.136108 52.9898715, -2.1360284 52.9898167, -2.135928 52.9897499)",A5007,,,,,
1159342007,Market Street,primary,True,False,5.58,"LINESTRING (-2.135928 52.9897499, -2.1358708 52.9897134)",A5007,,,,,
1157470793,Times Square,primary,True,False,9.251,"LINESTRING (-2.1362454 52.9895956, -2.136187 52.989671)",A5007,,,,,
26425065,Anchor Road,secondary,False,False,11.65,"LINESTRING (-2.1335369 52.9886971, -2.1333913 52.9887545)",B5039,,,,,
26691837,Anchor Road,secondary,True,False,21.489,"LINESTRING (-2.1335369 52.9886971, -2.1336744 52.9885996, -2.1337062 52.9885371)",B5039,,,,,
230274419,Market Street,primary,True,False,103.846,"LINESTRING (-2.1337062 52.9885371, -2.133371 52.9881748, -2.1329556 52.9877591, -2.1329264 52.9877299)",A5007,,,,,
230273958,Market Street,primary,True,False,141.53300000000002,"LINESTRING (-2.1355137 52.9894711, -2.1353563 52.9893917, -2.1353141 52.9893743, -2.1352547 52.9893499, -2.1349497 52.9892329, -2.1343355 52.9889482, -2.134166 52.9888582, -2.1339233 52.9887353, -2.1338478 52.9886905)",A5007,,,,,
26688185,Rosslyn Road,tertiary,False,True,68.585,"LINESTRING (-2.1332634 52.9831024, -2.1340519 52.9827086)",,,,,,
26688185,Rosslyn Road,tertiary,False,False,64.112,"LINESTRING (-2.1332634 52.9831024, -2.13263 52.9834306, -2.1325259 52.9834689)",,,,,,
26752444,Cliveden Place,residential,False,False,110.1,"LINESTRING (-2.1332634 52.9831024, -2.1335903 52.9833585, -2.1333415 52.9836539, -2.1331121 52.9839264, -2.1331017 52.9839562)",,,,,,
26752444,Cliveden Place,residential,False,True,110.1,"LINESTRING (-2.1331017 52.9839562, -2.1331121 52.9839264, -2.1333415 52.9836539, -2.1335903 52.9833585, -2.1332634 52.9831024)",,,,,,
27144197,Farmer Street,residential,False,False,66.26599999999999,"LINESTRING (-2.1331017 52.9839562, -2.1331248 52.9839768, -2.1331693 52.9839878, -2.1334564 52.9839794, -2.1340686 52.9839599)",,,,,,
893396860,Cliveden Place,living_street,False,False,23.304,"LINESTRING (-2.1331017 52.9839562, -2.1330377 52.9839691, -2.1329586 52.9839695, -2.1328808 52.983961, -2.1328206 52.9839429, -2.1327772 52.9839224)",,,,,,
27144197,Farmer Street,residential,False,True,8.234,"LINESTRING (-2.1341913 52.9839548, -2.1340686 52.9839599)",,,,,,
26752443,Farmer Street,residential,False,False,7.076,"LINESTRING (-2.1340686 52.9839599, -2.134065 52.9840235)",,,,,,
27144197,Farmer Street,residential,False,False,8.234,"LINESTRING (-2.1340686 52.9839599, -2.1341913 52.9839548)",,,,,,
27144197,Farmer Street,residential,False,True,66.26599999999999,"LINESTRING (-2.1340686 52.9839599, -2.1334564 52.9839794, -2.1331693 52.9839878, -2.1331248 52.9839768, -2.1331017 52.9839562)",,,,,,
26752443,Farmer Street,residential,False,True,7.076,"LINESTRING (-2.134065 52.9840235, -2.1340686 52.9839599)",,,,,,
893396860,Cliveden Place,living_street,False,True,23.304000000000002,"LINESTRING (-2.1327772 52.9839224, -2.1328206 52.9839429, -2.1328808 52.983961, -2.1329586 52.9839695, -2.1330377 52.9839691, -2.1331017 52.9839562)",,,,,,
41457431,King Cross Street,unclassified,False,False,55.294,"LINESTRING (-2.1332838 52.9874484, -2.1335852 52.9875975, -2.1339258 52.9877613)",,,,,,
230488778,Commerce Street,primary,True,False,63.875,"LINESTRING (-2.1332838 52.9874484, -2.1336308 52.9872226, -2.133717 52.9871448, -2.13379 52.9870788, -2.1338521 52.9870277, -2.1338758 52.9870005)",A5005,30 mph,,,,
41457431,King Cross Street,unclassified,False,False,19.522,"LINESTRING (-2.1339258 52.9877613, -2.134156 52.9878691)",,,,,,
41457431,King Cross Street,unclassified,False,True,55.294,"LINESTRING (-2.1339258 52.9877613, -2.1335852 52.9875975, -2.1332838 52.9874484)",,,,,,
103633004,Smithy Lane,unclassified,False,False,60.080999999999996,"LINESTRING (-2.1339258 52.9877613, -2.1340237 52.9878639, -2.1341066 52.9879496, -2.1341322 52.9880049, -2.1341148 52.9880604, -2.1340092 52.9881373, -2.1338491 52.9881886)",,,,,,
576480961,Cromartie street,residential,False,True,7.695,"LINESTRING (-2.1323457 52.983407, -2.1322732 52.9833533)",,,,,,
230274418,Sutherland Road,tertiary,False,False,163.651,"LINESTRING (-2.1314964 52.9878431, -2.1323437 52.9881565, -2.1325876 52.9882548, -2.1328319 52.9883842, -2.1333913 52.9887545)",,,,,,
230274418,Sutherland Road,tertiary,False,True,163.496,"LINESTRING (-2.1314964 52.9878431, -2.1310892 52.9876882, -2.1307766 52.9875694, -2.1294715 52.9870215)",,,,,,
"[1157470904, 1157470905, 42996349]",Bridgewood Street,residential,False,False,170.88599999999997,"LINESTRING (-2.1314964 52.9878431, -2.1309097 52.9886128, -2.1308799 52.9886518, -2.1307792 52.9887827, -2.1305273 52.9891041, -2.1304235 52.9892376)",,,1,,,
47939240,Beech Street,unclassified,False,False,27.949,"LINESTRING (-2.1292459 52.987233, -2.1294715 52.9870215)",,,,,,
47939247,Goddard Street,residential,False,True,74.133,"LINESTRING (-2.1263274 52.9883095, -2.1272769 52.9886527)",,,,,,
1159350770,Paragon Road,unclassified,False,True,43.676,"LINESTRING (-2.1263274 52.9883095, -2.1266729 52.9879763)",,,,,,
900010486,Goddard Street,residential,False,False,120.105,"LINESTRING (-2.1263274 52.9883095, -2.1257788 52.988109, -2.1251662 52.9878852, -2.1248882 52.9877836, -2.1247936 52.987749)",,,,,,
42996349,Bridgewood Street,residential,False,False,56.28,"LINESTRING (-2.1304235 52.9892376, -2.1299906 52.9896715)",,,,,,
47939246,Bathurst Street,unclassified,False,False,108.326,"LINESTRING (-2.1304235 52.9892376, -2.1318372 52.9897118)",,,,,,
"[1157470904, 1157470905, 42996349]",Bridgewood Street,residential,False,True,170.886,"LINESTRING (-2.1304235 52.9892376, -2.1305273 52.9891041, -2.1307792 52.9887827, -2.1308799 52.9886518, -2.1309097 52.9886128, -2.1314964 52.9878431)",,,1,,,
47939246,Bathurst Street,unclassified,False,True,108.326,"LINESTRING (-2.1318372 52.9897118, -2.1304235 52.9892376)",,,,,,
"[1157470897, 230274420, 1159345837]",Anchor Road,secondary,False,True,153.43900000000002,"LINESTRING (-2.1318372 52.9897118, -2.1321791 52.9893007, -2.1322442 52.9892333, -2.1323414 52.9891723, -2.1323883 52.9891515, -2.132455 52.989126, -2.1333913 52.9887545)",B5039,,,,,
47939247,Goddard Street,residential,False,False,67.533,"LINESTRING (-2.1292394 52.9893949, -2.128395 52.9890625)",,,,,,
47939247,Goddard Street,residential,False,True,58.942,"LINESTRING (-2.1292394 52.9893949, -2.1299906 52.9896715)",,,,,,
97945798,Whitegate Grove,residential,False,True,68.53599999999999,"LINESTRING (-2.1292394 52.9893949, -2.1295404 52.9891099, -2.1296388 52.9890168, -2.1296929 52.9889624, -2.1297285 52.9889077, -2.1297493 52.9888633)",,,,,,
47939247,Goddard Street,residential,False,False,65.284,"LINESTRING (-2.1281128 52.9889552, -2.1272769 52.9886527)",,,,,,
47939247,Goddard Street,residential,False,True,22.342,"LINESTRING (-2.1281128 52.9889552, -2.128395 52.9890625)",,,,,,
47939248,Hackett Close,residential,False,True,64.631,"LINESTRING (-2.1281128 52.9889552, -2.1277223 52.9893428, -2.1276138 52.9894528)",,,,,,
47939247,Goddard Street,residential,False,False,74.133,"LINESTRING (-2.1272769 52.9886527, -2.1263274 52.9883095)",,,,,,
47939247,Goddard Street,residential,False,True,65.284,"LINESTRING (-2.1272769 52.9886527, -2.1281128 52.9889552)",,,,,,
47939249,Palmer Street,residential,False,True,33.995,"LINESTRING (-2.1272769 52.9886527, -2.1270202 52.9889165)",,,,,,
900010486,Goddard Street,residential,False,True,120.10499999999999,"LINESTRING (-2.1247936 52.987749, -2.1248882 52.9877836, -2.1251662 52.9878852, -2.1257788 52.988109, -2.1263274 52.9883095)",,,,,,
47939248,Hackett Close,residential,False,False,64.631,"LINESTRING (-2.1276138 52.9894528, -2.1277223 52.9893428, -2.1281128 52.9889552)",,,,,,
47939249,Palmer Street,residential,False,False,33.995,"LINESTRING (-2.1270202 52.9889165, -2.1272769 52.9886527)",,,,,,
47939250,Royston Walk,residential,False,True,59.58,"LINESTRING (-2.1286227 52.9888432, -2.1278698 52.9885574)",,,,,,
62329832,Royston Walk,residential,False,False,28.756,"LINESTRING (-2.1286227 52.9888432, -2.128395 52.9890625)",,,,,,
303800910,Royston Walk,residential,False,False,56.648,"LINESTRING (-2.1286227 52.9888432, -2.1291138 52.9884283)",,,,,,
47939247,Goddard Street,residential,False,False,22.342,"LINESTRING (-2.128395 52.9890625, -2.1281128 52.9889552)",,,,,,
47939247,Goddard Street,residential,False,True,67.533,"LINESTRING (-2.128395 52.9890625, -2.1292394 52.9893949)",,,,,,
62329832,Royston Walk,residential,False,True,28.756,"LINESTRING (-2.128395 52.9890625, -2.1286227 52.9888432)",,,,,,
42996349,Bridgewood Street,residential,False,True,56.28,"LINESTRING (-2.1299906 52.9896715, -2.1304235 52.9892376)",,,,,,
47939247,Goddard Street,residential,False,False,58.942,"LINESTRING (-2.1299906 52.9896715, -2.1292394 52.9893949)",,,,,,
47990426,Bennion Street,unclassified,False,True,10.306,"LINESTRING (-2.1334899 52.98547, -2.1335968 52.9855367)",,,,,,
296210959,Bennion Street,unclassified,False,False,5.706,"LINESTRING (-2.1334899 52.98547, -2.1335493 52.9854332)",,,,,,
47990426,Bennion Street,unclassified,False,False,43.629,"LINESTRING (-2.1334899 52.98547, -2.1332524 52.98532, -2.1330251 52.9851953)",,,,,,
973002009,Gower Street,unclassified,False,False,9.614,"LINESTRING (-2.1330251 52.9851953, -2.1330363 52.9851091)",,,,,,
47990426,Bennion Street,unclassified,False,True,43.629,"LINESTRING (-2.1330251 52.9851953, -2.1332524 52.98532, -2.1334899 52.98547)",,,,,,
47990461,Gower Street,unclassified,False,True,63.746,"LINESTRING (-2.1330251 52.9851953, -2.1327293 52.9854136, -2.1324743 52.9855891, -2.1324242 52.9856391)",,,,,,
230488778,Commerce Street,primary,True,False,38.582,"LINESTRING (-2.1338758 52.9870005, -2.1341164 52.9866852)",A5005,30 mph,,,,
47990427,Chancery Lane,unclassified,False,False,83.467,"LINESTRING (-2.1338758 52.9870005, -2.1344037 52.9872405, -2.1347712 52.9874193, -2.1348145 52.9874299, -2.1348749 52.9874137)",,,,,,
47990446,Chelson Street,unclassified,False,False,115.276,"LINESTRING (-2.1291244 52.984565, -2.1284019 52.9851415, -2.1283274 52.9852092, -2.1281262 52.9854086)",,,,,,
229971184,Normacot Road,unclassified,False,False,91.042,"LINESTRING (-2.1291244 52.984565, -2.1285097 52.9842984, -2.1282184 52.9842085, -2.1279736 52.984133)",,,,,,
229971184,Normacot Road,unclassified,False,True,92.906,"LINESTRING (-2.1291244 52.984565, -2.129622 52.9847622, -2.1303303 52.9849757)",,,,,,
350992135,Uttoxeter Road,primary,False,True,31.861,"LINESTRING (-2.1281262 52.9854086, -2.1277317 52.9852483)",A5007,30 mph,,,,
47990446,Chelson Street,unclassified,False,True,115.276,"LINESTRING (-2.1281262 52.9854086, -2.1283274 52.9852092, -2.1284019 52.9851415, -2.1291244 52.984565)",,,,,,
350992135,Uttoxeter Road,primary,False,False,77.94,"LINESTRING (-2.1281262 52.9854086, -2.1288614 52.9857332, -2.1290611 52.9858263)",A5007,30 mph,,,,
47990458,,unclassified,False,False,33.266,"LINESTRING (-2.1290231 52.9834234, -2.128755 52.983613, -2.1286991 52.9836502)",,,,,,
973002009,Gower Street,unclassified,False,True,9.614,"LINESTRING (-2.1330363 52.9851091, -2.1330251 52.9851953)",,,,,,
350992135,Uttoxeter Road,primary,False,False,47.647,"LINESTRING (-2.1262791 52.984698, -2.1268807 52.984927)",A5007,30 mph,,,,
350992135,Uttoxeter Road,primary,False,True,43.146,"LINESTRING (-2.1262791 52.984698, -2.1257429 52.9844827)",A5007,30 mph,,,,
47990466,Warren Street,unclassified,False,False,112.741,"LINESTRING (-2.1262791 52.984698, -2.1265356 52.9844987, -2.1270111 52.9843009, -2.1272514 52.984136, -2.1274497 52.9839825)",,,,,,
47990458,,unclassified,False,True,33.266,"LINESTRING (-2.1286991 52.9836502, -2.128755 52.983613, -2.1290231 52.9834234)",,,,,,
47990467,Beaufort Road,unclassified,False,True,174.465,"LINESTRING (-2.1286991 52.9836502, -2.1294921 52.9839398, -2.1309085 52.9844822)",,,,,,
576480959,Warren Street,unclassified,False,True,87.36299999999999,"LINESTRING (-2.1286991 52.9836502, -2.1286219 52.9836879, -2.1281955 52.9837741, -2.1278609 52.9838661, -2.1277513 52.9838963, -2.1276957 52.9839207, -2.127608 52.984028)",,,,,,
47990468,Webberley Lane,unclassified,False,True,10.008,"LINESTRING (-2.1309085 52.9844822, -2.1309982 52.9844102)",,,,,,
47990467,Beaufort Road,unclassified,False,False,174.465,"LINESTRING (-2.1309085 52.9844822, -2.1294921 52.9839398, -2.1286991 52.9836502)",,,,,,
47990468,Webberley Lane,unclassified,False,False,17.914,"LINESTRING (-2.1309085 52.9844822, -2.1309609 52.9845018, -2.1309606 52.9845298, -2.1308507 52.9845993)",,,,,,
47990468,Webberley Lane,unclassified,False,False,10.008,"LINESTRING (-2.1309982 52.9844102, -2.1309085 52.9844822)",,,,,,
47990468,Webberley Lane,unclassified,False,True,54.455,"LINESTRING (-2.1303303 52.9849757, -2.1308507 52.9845993)",,,,,,
229971184,Normacot Road,unclassified,False,True,39.688,"LINESTRING (-2.1303303 52.9849757, -2.1308272 52.9851704)",,,,,,
229971184,Normacot Road,unclassified,False,False,92.906,"LINESTRING (-2.1303303 52.9849757, -2.129622 52.9847622, -2.1291244 52.984565)",,,,,,
229971184,Normacot Road,unclassified,False,False,27.117,"LINESTRING (-2.1279736 52.984133, -2.127608 52.984028)",,,,,,
229971184,Normacot Road,unclassified,False,True,91.042,"LINESTRING (-2.1279736 52.984133, -2.1282184 52.9842085, -2.1285097 52.9842984, -2.1291244 52.984565)",,,,,,
1108492682,Short Street,unclassified,False,False,43.223,"LINESTRING (-2.1279736 52.984133, -2.1280114 52.9842157, -2.1281659 52.9843656, -2.1282389 52.9844366, -2.1282595 52.9844778)",,,,,,
1108492683,Short Street,unclassified,False,False,48.35,"LINESTRING (-2.1281409 52.98489, -2.1277317 52.9852483)",,,,,,
350992135,Uttoxeter Road,primary,False,False,31.861,"LINESTRING (-2.1277317 52.9852483, -2.1281262 52.9854086)",A5007,30 mph,,,,
350992135,Uttoxeter Road,primary,False,True,67.244,"LINESTRING (-2.1277317 52.9852483, -2.1268807 52.984927)",A5007,30 mph,,,,
1108492683,Short Street,unclassified,False,True,48.35,"LINESTRING (-2.1277317 52.9852483, -2.1281409 52.98489)",,,,,,
350992135,Uttoxeter Road,primary,False,False,15.118,"LINESTRING (-2.1319071 52.9871457, -2.1320946 52.9872215)",A5007,30 mph,,,,
47990474,Chadwick Street,unclassified,False,False,174.83399999999997,"LINESTRING (-2.1319071 52.9871457, -2.1320722 52.9869359, -2.1321152 52.9868812, -2.1322563 52.9866733, -2.132268 52.9866457, -2.1322988 52.9865727, -2.1323079 52.9863531, -2.1322744 52.9860106, -2.1322636 52.9858999, -2.1322737 52.9858413, -2.1323933 52.9856348)",,,,,,
350992135,Uttoxeter Road,primary,False,True,141.20600000000002,"LINESTRING (-2.1319071 52.9871457, -2.1317776 52.9870949, -2.1309302 52.9867063, -2.1307832 52.9866338, -2.1302419 52.986367)",A5007,30 mph,,,,
229971184,Normacot Road,unclassified,False,True,2.123,"LINESTRING (-2.1323933 52.9856348, -2.1324242 52.9856391)",,,,,,
47990474,Chadwick Street,unclassified,False,True,174.834,"LINESTRING (-2.1323933 52.9856348, -2.1322737 52.9858413, -2.1322636 52.9858999, -2.1322744 52.9860106, -2.1323079 52.9863531, -2.1322988 52.9865727, -2.132268 52.9866457, -2.1322563 52.9866733, -2.1321152 52.9868812, -2.1320722 52.9869359, -2.1319071 52.9871457)",,,,,,
229971184,Normacot Road,unclassified,False,False,117.488,"LINESTRING (-2.1323933 52.9856348, -2.1318459 52.9855137, -2.1315894 52.985457, -2.1308272 52.9851704)",,,,,,
350992135,Uttoxeter Road,primary,False,False,41.829,"LINESTRING (-2.1297495 52.9861354, -2.1302419 52.986367)",A5007,30 mph,,,,
350992135,Uttoxeter Road,primary,False,True,5.826,"LINESTRING (-2.1297495 52.9861354, -2.1296823 52.9861021)",A5007,30 mph,,,,
26425067,Harber Street,unclassified,True,False,92.036,"LINESTRING (-2.1297495 52.9861354, -2.1295645 52.9863126, -2.1293508 52.9865154, -2.1289968 52.9868279)",,,,,,
229971184,Normacot Road,unclassified,False,False,39.688,"LINESTRING (-2.1308272 52.9851704, -2.1303303 52.9849757)",,,,,,
47990476,Morpeth Street,unclassified,False,True,128.873,"LINESTRING (-2.1308272 52.9851704, -2.1301871 52.9857006, -2.1296823 52.9861021)",,,,,,
229971184,Normacot Road,unclassified,False,True,117.488,"LINESTRING (-2.1308272 52.9851704, -2.1315894 52.985457, -2.1318459 52.9855137, -2.1323933 52.9856348)",,,,,,
