osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,name,geometry,bridge
72723630,residential,30 mph,False,False,95.79599999999999,2,,Falla Hill Place,"LINESTRING (-3.7124497 55.8284681, -3.7119691 55.8288276, -3.711935 55.8288846, -3.7119395 55.8289215, -3.712035 55.828981, -3.7123869 55.8291076)",
"[90611008, 22962480]",tertiary,30 mph,False,True,171.83700000000002,2,,Harthill Road,"LINESTRING (-3.7124497 55.8284681, -3.7122638 55.8283831, -3.7117368 55.8281841, -3.7111791 55.8279822, -3.7108934 55.8278787, -3.7108782 55.8278721, -3.7101906 55.8275877)",
"[72187464, 293776507]",secondary,"['20 mph', '30 mph']",False,False,80.278,2,B7010,Lanrigg Road,"LINESTRING (-3.7029779 55.8307954, -3.7031271 55.8306665, -3.7036713 55.8301875)",
72727699,residential,30 mph,False,False,84.32999999999998,,,Victoria Road,"LINESTRING (-3.7029779 55.8307954, -3.7024767 55.8305183, -3.7022836 55.8305063, -3.7019188 55.8306569)",
293776507,secondary,20 mph,False,False,48.355,2,B7010,Lanrigg Road,"LINESTRING (-3.7036713 55.8301875, -3.7041152 55.8298312)",
"[72187464, 293776507]",secondary,"['20 mph', '30 mph']",False,True,80.278,2,B7010,Lanrigg Road,"LINESTRING (-3.7036713 55.8301875, -3.7031271 55.8306665, -3.7029779 55.8307954)",
387421108,residential,30 mph,False,False,62.266999999999996,,,Barton Terrace,"LINESTRING (-3.7036713 55.8301875, -3.7034316 55.8300785, -3.7033135 55.8299986, -3.7032482 55.8298955, -3.703217 55.8297229)",
293776507,secondary,20 mph,False,True,48.355,2,B7010,Lanrigg Road,"LINESTRING (-3.7041152 55.8298312, -3.7036713 55.8301875)",
293776506,residential,20 mph,False,True,100.188,,,Lanrigg Avenue,"LINESTRING (-3.7041152 55.8298312, -3.7044026 55.8299444, -3.7046547 55.8300363, -3.7047033 55.8300873, -3.7047306 55.830116, -3.70477 55.8302423, -3.7047727 55.8304099, -3.7046761 55.8305485)",
293776507,secondary,20 mph,False,False,70.599,2,B7010,Lanrigg Road,"LINESTRING (-3.7041152 55.8298312, -3.7045296 55.8295397, -3.7046564 55.8294293, -3.7047375 55.829307)",
72727485,residential,20 mph,False,True,154.917,,,Burnside Crescent,"LINESTRING (-3.7047375 55.829307, -3.7046497 55.8292606, -3.704601 55.8290322, -3.7046439 55.8286503, -3.7047834 55.8282526, -3.7047931 55.8279748, -3.7047941 55.8279452)",
293776507,secondary,20 mph,False,False,75.232,2,B7010,Lanrigg Road,"LINESTRING (-3.7047375 55.829307, -3.704839 55.8291602, -3.7049804 55.8289189, -3.7050917 55.8287962, -3.7052116 55.8286881)",
293776507,secondary,20 mph,False,True,70.599,2,B7010,Lanrigg Road,"LINESTRING (-3.7047375 55.829307, -3.7046564 55.8294293, -3.7045296 55.8295397, -3.7041152 55.8298312)",
72727450,unclassified,20 mph,False,True,95.422,2,,,"LINESTRING (-3.7052116 55.8286881, -3.7050865 55.8286202, -3.705061 55.8285697, -3.7052125 55.8280565, -3.705246 55.8278697)",
293776507,secondary,20 mph,False,False,83.158,2,B7010,Lanrigg Road,"LINESTRING (-3.7052116 55.8286881, -3.7056586 55.8283973, -3.7059091 55.8282459, -3.7059419 55.828224, -3.7060893 55.8281259)",
293776507,secondary,20 mph,False,True,75.232,2,B7010,Lanrigg Road,"LINESTRING (-3.7052116 55.8286881, -3.7050917 55.8287962, -3.7049804 55.8289189, -3.704839 55.8291602, -3.7047375 55.829307)",
72723297,residential,30 mph,False,True,64.118,,,South Road,"LINESTRING (-3.7033672 55.8315728, -3.7042148 55.8318982)",
"[293776506, 72723259]",residential,"['20 mph', '30 mph']",False,False,140.19400000000002,,,Lanrigg Avenue,"LINESTRING (-3.7033672 55.8315728, -3.7042231 55.830903, -3.7046761 55.8305485)",
"[293776508, 72723287]",residential,"['20 mph', '30 mph']",False,False,200.486,,,Park View,"LINESTRING (-3.7046761 55.8305485, -3.7054714 55.8308483, -3.7042148 55.8318982)",
293776506,residential,20 mph,False,False,100.188,,,Lanrigg Avenue,"LINESTRING (-3.7046761 55.8305485, -3.7047727 55.8304099, -3.70477 55.8302423, -3.7047306 55.830116, -3.7047033 55.8300873, -3.7046547 55.8300363, -3.7044026 55.8299444, -3.7041152 55.8298312)",
"[293776506, 72723259]",residential,"['20 mph', '30 mph']",False,True,140.19400000000002,,,Lanrigg Avenue,"LINESTRING (-3.7046761 55.8305485, -3.7042231 55.830903, -3.7033672 55.8315728)",
72723297,residential,30 mph,False,False,64.118,,,South Road,"LINESTRING (-3.7042148 55.8318982, -3.7033672 55.8315728)",
"[293776508, 72723287]",residential,"['20 mph', '30 mph']",False,True,200.486,,,Park View,"LINESTRING (-3.7042148 55.8318982, -3.7054714 55.8308483, -3.7046761 55.8305485)",
72723441,residential,30 mph,False,False,50.187,2,,Church Place,"LINESTRING (-3.7101906 55.8275877, -3.7097294 55.8279573)",
"[22962480, 90611008]",tertiary,30 mph,False,False,171.837,2,,Harthill Road,"LINESTRING (-3.7101906 55.8275877, -3.7108782 55.8278721, -3.7108934 55.8278787, -3.7111791 55.8279822, -3.7117368 55.8281841, -3.7122638 55.8283831, -3.7124497 55.8284681)",
22962480,tertiary,30 mph,False,True,72.59,2,,Harthill Road,"LINESTRING (-3.7101906 55.8275877, -3.7097009 55.8273832, -3.7092583 55.8271979)",
72723441,residential,30 mph,False,False,32.03,2,,Church Place,"LINESTRING (-3.7097294 55.8279573, -3.7094183 55.8281863)",
72723441,residential,30 mph,False,True,50.187,2,,Church Place,"LINESTRING (-3.7097294 55.8279573, -3.7101906 55.8275877)",
72723467,residential,30 mph,False,False,93.72,,,Church Place,"LINESTRING (-3.7097294 55.8279573, -3.7101478 55.8281321, -3.7101978 55.8281808, -3.7101907 55.8282405, -3.7097187 55.828584)",
72723441,residential,30 mph,False,True,32.03,2,,Church Place,"LINESTRING (-3.7094183 55.8281863, -3.7097294 55.8279573)",
72723441,residential,30 mph,False,False,54.45400000000001,2,,Church Place,"LINESTRING (-3.7094183 55.8281863, -3.7090106 55.8284394, -3.7088141 55.8285386)",
72723580,residential,30 mph,False,True,117.36099999999999,,,Church Place,"LINESTRING (-3.7094183 55.8281863, -3.7089891 55.8280417, -3.7087745 55.8279935, -3.7083713 55.8280782, -3.7080675 55.8281865, -3.7078089 55.8283249)",
72723441,residential,30 mph,False,False,35.18,2,,Church Place,"LINESTRING (-3.708163 55.8288672, -3.7077338 55.8290721)",
72723441,residential,30 mph,False,True,54.669,2,,Church Place,"LINESTRING (-3.708163 55.8288672, -3.7088141 55.8285386)",
72723580,residential,30 mph,False,False,76.234,,,Church Place,"LINESTRING (-3.708163 55.8288672, -3.707648 55.8285539, -3.707648 55.8284695, -3.7077016 55.8283852, -3.7078089 55.8283249)",
72723441,residential,30 mph,False,True,35.18,2,,Church Place,"LINESTRING (-3.7077338 55.8290721, -3.708163 55.8288672)",
72723441,residential,30 mph,False,False,75.46600000000001,2,,Church Place,"LINESTRING (-3.7077338 55.8290721, -3.7076158 55.8290781, -3.7072905 55.8288684, -3.706899 55.828617)",
72723493,residential,30 mph,False,False,24.245,,,Church Place,"LINESTRING (-3.7077338 55.8290721, -3.7077875 55.8292107, -3.7079162 55.8292348)",
72723441,residential,30 mph,False,True,75.46600000000001,2,,Church Place,"LINESTRING (-3.706899 55.828617, -3.7072905 55.8288684, -3.7076158 55.8290781, -3.7077338 55.8290721)",
72723467,residential,30 mph,False,True,93.72,,,Church Place,"LINESTRING (-3.7097187 55.828584, -3.7101907 55.8282405, -3.7101978 55.8281808, -3.7101478 55.8281321, -3.7097294 55.8279573)",
72723493,residential,30 mph,False,True,24.245,,,Church Place,"LINESTRING (-3.7079162 55.8292348, -3.7077875 55.8292107, -3.7077338 55.8290721)",
72723596,residential,30 mph,False,False,32.425,,,Church Place,"LINESTRING (-3.7078089 55.8283249, -3.7074627 55.8281076)",
72723580,residential,30 mph,False,False,117.36099999999999,,,Church Place,"LINESTRING (-3.7078089 55.8283249, -3.7080675 55.8281865, -3.7083713 55.8280782, -3.7087745 55.8279935, -3.7089891 55.8280417, -3.7094183 55.8281863)",
72723580,residential,30 mph,False,True,76.23400000000001,,,Church Place,"LINESTRING (-3.7078089 55.8283249, -3.7077016 55.8283852, -3.707648 55.8284695, -3.707648 55.8285539, -3.708163 55.8288672)",
72723596,residential,30 mph,False,True,32.425,,,Church Place,"LINESTRING (-3.7074627 55.8281076, -3.7078089 55.8283249)",
386396105,residential,30 mph,False,False,15.626,2,,Falla Hill Place,"LINESTRING (-3.7123869 55.8291076, -3.7123312 55.8292446)",
386396105,residential,30 mph,False,True,15.587,2,,Falla Hill Place,"LINESTRING (-3.7123869 55.8291076, -3.7125983 55.8290331)",
72723630,residential,30 mph,False,True,95.79599999999999,2,,Falla Hill Place,"LINESTRING (-3.7123869 55.8291076, -3.712035 55.828981, -3.7119395 55.8289215, -3.711935 55.8288846, -3.7119691 55.8288276, -3.7124497 55.8284681)",
258796808,secondary,30 mph,False,False,7.809,2,B7010,Main Street,"LINESTRING (-3.7100405 55.8266315, -3.7101049 55.8265713)",
72726157,residential,30 mph,False,False,59.731,,,Eldrick Avenue,"LINESTRING (-3.7100405 55.8266315, -3.7099026 55.8265773, -3.7096114 55.8264628, -3.7093968 55.8264085, -3.7092144 55.8263664)",
258796808,secondary,30 mph,False,True,80.394,2,B7010,Main Street,"LINESTRING (-3.7100405 55.8266315, -3.7096328 55.8269991, -3.7094612 55.8271016, -3.7092583 55.8271979)",
72725945,residential,30 mph,False,False,34.773,,,Glebe Court,"LINESTRING (-3.7101049 55.8265713, -3.7106092 55.8267038)",
258796808,secondary,30 mph,False,True,7.809,2,B7010,Main Street,"LINESTRING (-3.7101049 55.8265713, -3.7100405 55.8266315)",
258796808,secondary,30 mph,False,False,253.27099999999996,2,B7010,Main Street,"LINESTRING (-3.7101049 55.8265713, -3.7105455 55.8260826, -3.710931 55.8256552, -3.7111029 55.8255467, -3.7112936 55.8254588, -3.7117979 55.8252778, -3.7127442 55.8249381)",
72726157,residential,30 mph,False,True,147.79500000000002,,,Eldrick Avenue,"LINESTRING (-3.7127442 55.8249381, -3.7124386 55.8246714, -3.7121434 55.8244137, -3.712028 55.8243525, -3.711892 55.8243104, -3.7110061 55.8241305)",
258796808,secondary,30 mph,False,False,157.924,2,B7010,Main Street,"LINESTRING (-3.7127442 55.8249381, -3.713155 55.8247548, -3.7133878 55.824651, -3.7145848 55.8241171, -3.7147242 55.8240549)",
258796808,secondary,30 mph,False,True,253.27100000000002,2,B7010,Main Street,"LINESTRING (-3.7127442 55.8249381, -3.7117979 55.8252778, -3.7112936 55.8254588, -3.7111029 55.8255467, -3.710931 55.8256552, -3.7105455 55.8260826, -3.7101049 55.8265713)",
258796808,secondary,30 mph,False,False,24.979,2,B7010,Main Street,"LINESTRING (-3.7147242 55.8240549, -3.7150219 55.8239049)",
258796808,secondary,30 mph,False,True,157.924,2,B7010,Main Street,"LINESTRING (-3.7147242 55.8240549, -3.7145848 55.8241171, -3.7133878 55.824651, -3.713155 55.8247548, -3.7127442 55.8249381)",
258796808,secondary,30 mph,False,True,24.979,2,B7010,Main Street,"LINESTRING (-3.7150219 55.8239049, -3.7147242 55.8240549)",
72725945,residential,30 mph,False,True,34.773,,,Glebe Court,"LINESTRING (-3.7106092 55.8267038, -3.7101049 55.8265713)",
72726157,residential,30 mph,False,False,37.263,,,Eldrick Avenue,"LINESTRING (-3.7092144 55.8263664, -3.7089622 55.8260627)",
72726307,residential,30 mph,False,False,52.798,,,Badallan Place,"LINESTRING (-3.7092144 55.8263664, -3.7084419 55.8265592)",
72726157,residential,30 mph,False,True,59.731,,,Eldrick Avenue,"LINESTRING (-3.7092144 55.8263664, -3.7093968 55.8264085, -3.7096114 55.8264628, -3.7099026 55.8265773, -3.7100405 55.8266315)",
72726157,residential,30 mph,False,False,60.542,,,Eldrick Avenue,"LINESTRING (-3.7081093 55.8250526, -3.707772 55.8246688, -3.7076802 55.8245644)",
72726157,residential,30 mph,False,True,124.311,,,Eldrick Avenue,"LINESTRING (-3.7081093 55.8250526, -3.708532 55.8255552, -3.7089622 55.8260627)",
72726249,residential,30 mph,False,False,231.55899999999997,,,Eldrick Crescent,"LINESTRING (-3.7081093 55.8250526, -3.7090427 55.8246548, -3.7093646 55.8245825, -3.7098474 55.8245825, -3.7100632 55.824614, -3.7102658 55.8246367, -3.7105126 55.8246187, -3.7106843 55.8245524, -3.7107808 55.824462, -3.7110061 55.8241305)",
72726157,residential,30 mph,False,False,58.672,,,Eldrick Avenue,"LINESTRING (-3.7076802 55.8245644, -3.7077231 55.824462, -3.708281 55.8241787)",
72726201,residential,30 mph,False,False,112.322,,,,"LINESTRING (-3.7076802 55.8245644, -3.7074871 55.8243655, -3.7074656 55.8241908, -3.7075514 55.8240883, -3.7077231 55.8240341, -3.7080065 55.8240341, -3.7080557 55.8240341, -3.7081952 55.8240883, -3.708281 55.8241787)",
72726157,residential,30 mph,False,True,60.542,,,Eldrick Avenue,"LINESTRING (-3.7076802 55.8245644, -3.707772 55.8246688, -3.7081093 55.8250526)",
72726157,residential,30 mph,False,False,179.52200000000002,,,Eldrick Avenue,"LINESTRING (-3.708281 55.8241787, -3.7089569 55.8239858, -3.709547 55.8239196, -3.71018 55.8239678, -3.7110061 55.8241305)",
72726157,residential,30 mph,False,True,58.672,,,Eldrick Avenue,"LINESTRING (-3.708281 55.8241787, -3.7077231 55.824462, -3.7076802 55.8245644)",
72726201,residential,30 mph,False,True,112.322,,,,"LINESTRING (-3.708281 55.8241787, -3.7081952 55.8240883, -3.7080557 55.8240341, -3.7080065 55.8240341, -3.7077231 55.8240341, -3.7075514 55.8240883, -3.7074656 55.8241908, -3.7074871 55.8243655, -3.7076802 55.8245644)",
72726157,residential,30 mph,False,False,147.79500000000002,,,Eldrick Avenue,"LINESTRING (-3.7110061 55.8241305, -3.711892 55.8243104, -3.712028 55.8243525, -3.7121434 55.8244137, -3.7124386 55.8246714, -3.7127442 55.8249381)",
72726157,residential,30 mph,False,True,179.522,,,Eldrick Avenue,"LINESTRING (-3.7110061 55.8241305, -3.71018 55.8239678, -3.709547 55.8239196, -3.7089569 55.8239858, -3.708281 55.8241787)",
72726249,residential,30 mph,False,True,231.55900000000003,,,Eldrick Crescent,"LINESTRING (-3.7110061 55.8241305, -3.7107808 55.824462, -3.7106843 55.8245524, -3.7105126 55.8246187, -3.7102658 55.8246367, -3.7100632 55.824614, -3.7098474 55.8245825, -3.7093646 55.8245825, -3.7090427 55.8246548, -3.7081093 55.8250526)",
72726307,residential,30 mph,False,True,52.798,,,Badallan Place,"LINESTRING (-3.7084419 55.8265592, -3.7092144 55.8263664)",
72726307,residential,30 mph,False,False,159.59699999999998,,,Badallan Place,"LINESTRING (-3.7084419 55.8265592, -3.7079913 55.8266616, -3.7078582 55.826476, -3.7076802 55.8262277, -3.7080772 55.8261494, -3.7084419 55.8265592)",
72726307,residential,30 mph,False,True,159.59699999999998,,,Badallan Place,"LINESTRING (-3.7084419 55.8265592, -3.7080772 55.8261494, -3.7076802 55.8262277, -3.7078582 55.826476, -3.7079913 55.8266616, -3.7084419 55.8265592)",
72726597,residential,30 mph,False,False,37.729,2,,Bridge Street,"LINESTRING (-3.7062454 55.826421, -3.7060816 55.8263483, -3.7057519 55.8262258)",
72726597,residential,30 mph,False,True,140.26999999999998,2,,Bridge Street,"LINESTRING (-3.7062454 55.826421, -3.7065 55.8266074, -3.7066668 55.8268127, -3.7072587 55.8275413)",
"[72726640, 72727289]",residential,30 mph,False,"[False, True]",181.865,,,Blackfaulds Place,"LINESTRING (-3.7062454 55.826421, -3.7062099 55.8267042, -3.7061905 55.8268728, -3.7061245 55.8274451, -3.7060494 55.8275355, -3.7058241 55.8276319, -3.7052662 55.8277886)",
72726597,residential,30 mph,False,False,36.123,2,,Bridge Street,"LINESTRING (-3.7054271 55.8261072, -3.7049447 55.825928)",
72726597,residential,30 mph,False,True,24.196,2,,Bridge Street,"LINESTRING (-3.7054271 55.8261072, -3.7057519 55.8262258)",
72727232,residential,30 mph,False,True,96.36,,,Blackfaulds Drive,"LINESTRING (-3.7054271 55.8261072, -3.7051589 55.8263362, -3.7049539 55.8264668, -3.7043721 55.826728)",
72726597,residential,30 mph,False,True,33.016,2,,Bridge Street,"LINESTRING (-3.7045044 55.8257637, -3.7049447 55.825928)",
"[72726886, 72726597, 386247326, 387421109]",residential,30 mph,False,False,210.20700000000002,2,,"['Bridge Street', 'Greenburn Road']","LINESTRING (-3.7045044 55.8257637, -3.7038153 55.825512, -3.7033457 55.8254202, -3.7031097 55.825372, -3.7028623 55.8252523, -3.7027642 55.8251619, -3.7026376 55.8249079, -3.7024397 55.8245157, -3.7024196 55.8244694)",yes
72726815,residential,30 mph,False,False,77.682,,,,"LINESTRING (-3.7045044 55.8257637, -3.7044375 55.8256682, -3.7035661 55.8253282)",
72726597,residential,30 mph,False,False,24.196,2,,Bridge Street,"LINESTRING (-3.7057519 55.8262258, -3.7054271 55.8261072)",
72726597,residential,30 mph,False,True,37.729,2,,Bridge Street,"LINESTRING (-3.7057519 55.8262258, -3.7060816 55.8263483, -3.7062454 55.826421)",
72726707,residential,30 mph,False,False,101.695,,,Cadell Place,"LINESTRING (-3.7057519 55.8262258, -3.7061996 55.8258903, -3.7062993 55.8258451, -3.7064581 55.8258274, -3.7066414 55.8258977, -3.7068619 55.8259823, -3.7069468 55.8260148)",
72726707,residential,30 mph,False,True,101.695,,,Cadell Place,"LINESTRING (-3.7069468 55.8260148, -3.7068619 55.8259823, -3.7066414 55.8258977, -3.7064581 55.8258274, -3.7062993 55.8258451, -3.7061996 55.8258903, -3.7057519 55.8262258)",
72726597,residential,30 mph,False,False,33.016,2,,Bridge Street,"LINESTRING (-3.7049447 55.825928, -3.7045044 55.8257637)",
72726597,residential,30 mph,False,True,36.123,2,,Bridge Street,"LINESTRING (-3.7049447 55.825928, -3.7054271 55.8261072)",
72726770,residential,30 mph,False,False,188.28299999999993,,,Meadow Crescent,"LINESTRING (-3.7049447 55.825928, -3.7053613 55.8256007, -3.7055032 55.8255391, -3.7056842 55.825489, -3.7058235 55.8254308, -3.7059482 55.8253553, -3.7060083 55.8252646, -3.7060437 55.8251678, -3.7060463 55.8250807, -3.7060265 55.8250165, -3.7060055 55.8249796, -3.7059206 55.8248796, -3.7058018 55.8247915, -3.7056158 55.8247331, -3.7054294 55.8247057, -3.7053573 55.8247051)",
72726815,residential,30 mph,False,True,77.682,,,,"LINESTRING (-3.7035661 55.8253282, -3.7044375 55.8256682, -3.7045044 55.8257637)",
72726886,residential,30 mph,False,False,13.263,,,Greenburn Road,"LINESTRING (-3.7024196 55.8244694, -3.7023694 55.8243535)",
"[386247326, 72726597, 387421109, 72726886]",residential,30 mph,False,True,210.207,2,,"['Bridge Street', 'Greenburn Road']","LINESTRING (-3.7024196 55.8244694, -3.7024397 55.8245157, -3.7026376 55.8249079, -3.7027642 55.8251619, -3.7028623 55.8252523, -3.7031097 55.825372, -3.7033457 55.8254202, -3.7038153 55.825512, -3.7045044 55.8257637)",yes
72726908,residential,30 mph,False,False,132.31099999999998,,,Greenburn Road,"LINESTRING (-3.7024196 55.8244694, -3.701416 55.8246388, -3.7013697 55.824653, -3.7014329 55.8247698, -3.7014563 55.8248555, -3.7014713 55.8249023, -3.7015153 55.8249657, -3.7015736 55.8250147, -3.7016907 55.8250874, -3.7018132 55.8251458)",
72726886,residential,30 mph,False,True,13.263,,,Greenburn Road,"LINESTRING (-3.7023694 55.8243535, -3.7024196 55.8244694)",
72726960,residential,30 mph,False,False,96.476,,,Gowanbrae,"LINESTRING (-3.7023694 55.8243535, -3.7008888 55.8246006)",
72726886,residential,30 mph,False,False,144.655,,,Greenburn Road,"LINESTRING (-3.7023694 55.8243535, -3.7022729 55.8242088, -3.7022304 55.8241735, -3.7022134 55.8241594, -3.7021356 55.8241296, -3.7019612 55.8241066, -3.7017795 55.8240932, -3.7014037 55.8240689, -3.7007851 55.8240217, -3.7006063 55.8239925, -3.7004562 55.8239559, -3.7003468 55.8239212)",
72726886,residential,30 mph,False,False,59.903999999999996,,,Greenburn Road,"LINESTRING (-3.7003468 55.8239212, -3.7000193 55.8238163, -3.6996873 55.8237658, -3.6994504 55.8237524)",
72726886,residential,30 mph,False,True,144.655,,,Greenburn Road,"LINESTRING (-3.7003468 55.8239212, -3.7004562 55.8239559, -3.7006063 55.8239925, -3.7007851 55.8240217, -3.7014037 55.8240689, -3.7017795 55.8240932, -3.7019612 55.8241066, -3.7021356 55.8241296, -3.7022134 55.8241594, -3.7022304 55.8241735, -3.7022729 55.8242088, -3.7023694 55.8243535)",
"[72726993, 673077485]",residential,30 mph,False,False,172.706,,,Burnbrae,"LINESTRING (-3.7003468 55.8239212, -3.7003172 55.8240214, -3.7003205 55.8241774, -3.7003846 55.8247332, -3.700445 55.8247903, -3.7005259 55.8248422, -3.7006418 55.8249087, -3.7007954 55.8249936, -3.7009641 55.8250728, -3.7011429 55.8251754, -3.7013003 55.8252595)",
72727139,residential,30 mph,False,False,17.967,,,Willow Brae,"LINESTRING (-3.6994504 55.8237524, -3.6994726 55.8239135)",
72726886,residential,30 mph,False,True,59.903999999999996,,,Greenburn Road,"LINESTRING (-3.6994504 55.8237524, -3.6996873 55.8237658, -3.7000193 55.8238163, -3.7003468 55.8239212)",
72726908,residential,30 mph,False,True,132.31099999999998,,,Greenburn Road,"LINESTRING (-3.7018132 55.8251458, -3.7016907 55.8250874, -3.7015736 55.8250147, -3.7015153 55.8249657, -3.7014713 55.8249023, -3.7014563 55.8248555, -3.7014329 55.8247698, -3.7013697 55.824653, -3.701416 55.8246388, -3.7024196 55.8244694)",
72726960,residential,30 mph,False,True,96.476,,,Gowanbrae,"LINESTRING (-3.7008888 55.8246006, -3.7023694 55.8243535)",
72727139,residential,30 mph,False,False,41.748,,,Willow Brae,"LINESTRING (-3.6994726 55.8239135, -3.699537 55.8242872)",
72727139,residential,30 mph,False,True,17.967,,,Willow Brae,"LINESTRING (-3.6994726 55.8239135, -3.6994504 55.8237524)",
72727139,residential,30 mph,False,True,41.748,,,Willow Brae,"LINESTRING (-3.699537 55.8242872, -3.6994726 55.8239135)",
72727139,residential,30 mph,False,False,201.323,,,Willow Brae,"LINESTRING (-3.699537 55.8242872, -3.6996245 55.8255451, -3.6996443 55.82583, -3.6996738 55.8259536, -3.6997305 55.826032, -3.6997689 55.826085)",
72727139,residential,30 mph,False,False,51.784,,,Willow Brae,"LINESTRING (-3.6997689 55.826085, -3.7001271 55.826505)",
72727139,residential,30 mph,False,True,201.323,,,Willow Brae,"LINESTRING (-3.6997689 55.826085, -3.6997305 55.826032, -3.6996738 55.8259536, -3.6996443 55.82583, -3.6996245 55.8255451, -3.699537 55.8242872)",
72727139,residential,30 mph,False,True,51.784,,,Willow Brae,"LINESTRING (-3.7001271 55.826505, -3.6997689 55.826085)",
72727363,residential,30 mph,False,True,35.961,,,Quarry Road,"LINESTRING (-3.7001271 55.826505, -3.6996121 55.8266496)",
"[72727363, 72727365]",residential,30 mph,False,False,70.047,,,"['Greenwell Street', 'Quarry Road']","LINESTRING (-3.7001271 55.826505, -3.7004489 55.8264326, -3.7006099 55.8264326, -3.7007601 55.8264929, -3.7010176 55.8266858)",
72727297,residential,30 mph,False,False,18.921,,,Earls Place,"LINESTRING (-3.7024552 55.8281863, -3.7023338 55.8280304)",
90611026,secondary,30 mph,False,False,48.253,2,B7015,Sheephouse Hill,"LINESTRING (-3.7024552 55.8281863, -3.703217 55.8282586)",
90611026,secondary,30 mph,False,True,117.602,2,B7015,Sheephouse Hill,"LINESTRING (-3.7024552 55.8281863, -3.7024012 55.8281893, -3.7020261 55.8282104, -3.7015041 55.8282751, -3.7006313 55.8284334)",
90611026,secondary,30 mph,False,True,48.253,2,B7015,Sheephouse Hill,"LINESTRING (-3.703217 55.8282586, -3.7024552 55.8281863)",
