osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,bridge,geometry,access,tunnel,service
23283112,True,,,Arpley Street,residential,20 mph,,False,72.93799999999999,,"LINESTRING (-2.60052 53.386558, -2.6005017 53.3866596, -2.6005292 53.3869525, -2.6005496 53.3871693, -2.6005537 53.3872125)",,,
25924643,False,,,Museum Street,unclassified,20 mph,,False,94.40700000000001,,"LINESTRING (-2.60052 53.386558, -2.600461 53.3865628, -2.6004353 53.3865649, -2.6000904 53.3865924, -2.6000226 53.3865978, -2.6000014 53.3865995, -2.5996271 53.3866259, -2.599522 53.386634, -2.5992127 53.3866598, -2.5991828 53.3866621, -2.5991085 53.386668)",,,
37732095,False,2,,Arpley Street,unclassified,20 mph,,False,74.24,,"LINESTRING (-2.60052 53.386558, -2.6005153 53.3865035, -2.6004959 53.3862777, -2.6004573 53.3858914)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,True,46.764,,"LINESTRING (-2.5980252 53.3930703, -2.5979338 53.3931073, -2.5978363 53.3931406, -2.5977275 53.3931644, -2.5976786 53.3931752, -2.5973761 53.3932263)",,,
27869447,False,,,Bewsey Street,residential,20 mph,,False,119.294,,"LINESTRING (-2.5980252 53.3930703, -2.5979258 53.3930331, -2.5978437 53.3929946, -2.5978097 53.3929758, -2.5974123 53.3927595, -2.5967622 53.3923886, -2.5967425 53.3923726, -2.5967333 53.3923539, -2.5967393 53.3923381)",,,
"[1105361016, 970142255]",False,3,,Froghall Lane,tertiary,30 mph,,True,32.209,,"LINESTRING (-2.5980252 53.3930703, -2.5982038 53.3930098, -2.5982554 53.3929939, -2.5983548 53.3929608, -2.598449 53.3929288)",,,
1105361017,False,,,Bewsey Road,tertiary,30 mph,,False,26.951999999999998,,"LINESTRING (-2.5980252 53.3930703, -2.5982013 53.3931114, -2.5982374 53.3931211, -2.5982869 53.3931344, -2.5983995 53.3931646)",,,
973628375,True,4,A5061,Bridgefoot,trunk,30 mph,circular,False,22.879,,"LINESTRING (-2.5908511 53.3854844, -2.5911224 53.3856115)",,,
138470431,True,4,A49,Bridgefoot,trunk,30 mph,circular,False,36.293000000000006,,"LINESTRING (-2.5899123 53.3865306, -2.5898481 53.3864487, -2.589802 53.3863776, -2.5897752 53.3863153, -2.5897518 53.3862209)",,,
"[970112905, 31135996]",True,"['2', '3']",,Wharf Street,unclassified,30 mph,,False,75.151,,"LINESTRING (-2.5899123 53.3865306, -2.5895213 53.3864553, -2.5894758 53.3864493, -2.5891558 53.3864007, -2.5888141 53.3863702)",,,
27869120,True,,,Rodney Island,tertiary,30 mph,roundabout,False,11.698,,"LINESTRING (-2.5940317 53.3942523, -2.5940514 53.3942853, -2.5940539 53.3943204, -2.594039 53.3943543)",,,
27869120,True,,,Rodney Island,tertiary,30 mph,roundabout,False,14.151,,"LINESTRING (-2.594039 53.3943543, -2.5940115 53.3943816, -2.5939728 53.3944035, -2.5939256 53.3944183, -2.5938735 53.3944251)",,,
27869120,True,,,Rodney Island,tertiary,30 mph,roundabout,False,14.073,,"LINESTRING (-2.5937553 53.3944084, -2.5937141 53.3943885, -2.5936832 53.3943628, -2.593665 53.394333, -2.5936607 53.3943015)",,,
27869120,True,,,Rodney Island,tertiary,30 mph,roundabout,False,18.742,,"LINESTRING (-2.5937885 53.3941977, -2.5938438 53.3941905, -2.5939001 53.394193, -2.593953 53.3942048, -2.5939981 53.3942252, -2.5940317 53.3942523)",,,
27869218,True,2,,Winwick Street,tertiary,30 mph,,False,43.511,,"LINESTRING (-2.5937885 53.3941977, -2.5938558 53.3941206, -2.5938834 53.3940669, -2.5939037 53.394018, -2.5939122 53.3939699, -2.5939107 53.3939424, -2.5938971 53.3938207)",,,
27869252,True,,,Haydock Street,unclassified,30 mph,,False,20.441,,"LINESTRING (-2.59034 53.394078, -2.5902856 53.3941063, -2.5902508 53.3941305, -2.5902302 53.3941543, -2.5902053 53.3941988, -2.5901935 53.3942333)",,,
456964784,False,,,Haydock Street,unclassified,30 mph,,True,104.27,,"LINESTRING (-2.59034 53.394078, -2.5906165 53.394054, -2.590701 53.3940467, -2.5918935 53.3939326)",,,
27869234,True,1,,Haydock Street,unclassified,30 mph,,False,29.085,,"LINESTRING (-2.5899123 53.3940691, -2.589979 53.3940885, -2.5900288 53.3940947, -2.5901026 53.3940974, -2.59034 53.394078)",,,
905616406,True,1,A49,Lythgoes Lane,trunk,30 mph,,False,26.099,,"LINESTRING (-2.5899123 53.3940691, -2.5900876 53.3941739, -2.5901935 53.3942333)",,,
27869221,False,2,,Tanners Lane,tertiary,30 mph,,False,8.126,,"LINESTRING (-2.5940181 53.3938091, -2.5938971 53.3938207)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,False,73.976,,"LINESTRING (-2.5940181 53.3938091, -2.5941475 53.3937934, -2.5941988 53.3937829, -2.5942679 53.393769, -2.5945358 53.3937151, -2.5950808 53.3936082)",,,
456964786,True,2,,Winwick Street,tertiary,30 mph,,False,49.589,,"LINESTRING (-2.5940181 53.3938091, -2.5940485 53.3939414, -2.5940583 53.3941412, -2.5940456 53.3942211, -2.5940317 53.3942523)",,,
27869221,False,2,,Tanners Lane,tertiary,30 mph,,True,8.126,,"LINESTRING (-2.5938971 53.3938207, -2.5940181 53.3938091)",,,
456964784,False,,,Haydock Street,unclassified,30 mph,,False,134.04399999999998,,"LINESTRING (-2.5938971 53.3938207, -2.5937359 53.3938245, -2.5936843 53.3938253, -2.5936066 53.3938265, -2.5935231 53.3938245, -2.593225 53.3938096, -2.5929704 53.3938222, -2.5924128 53.3938794, -2.5918935 53.3939326)",,,
456964785,True,,,Winwick Street,unclassified,30 mph,,False,60.03,,"LINESTRING (-2.5938971 53.3938207, -2.5938645 53.3936899, -2.5937773 53.3932856)",,,
27869363,False,,,Buckley Street,unclassified,30 mph,,True,76.55499999999999,,"LINESTRING (-2.5965675 53.3941926, -2.5965075 53.3942022, -2.5961069 53.3942661, -2.5954571 53.394381)",,,
27869425,False,,,Dallam Lane,unclassified,30 mph,,False,88.228,,"LINESTRING (-2.5965675 53.3941926, -2.5964572 53.3939586, -2.5963363 53.3937011, -2.5963145 53.3936575, -2.5962304 53.3934891, -2.5962008 53.3934299)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,False,76.872,,"LINESTRING (-2.5950808 53.3936082, -2.595311 53.3935677, -2.5962008 53.3934299)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,True,73.976,,"LINESTRING (-2.5950808 53.3936082, -2.5945358 53.3937151, -2.5942679 53.393769, -2.5941988 53.3937829, -2.5941475 53.3937934, -2.5940181 53.3938091)",,,
27869436,False,,,Erwood Street,unclassified,30 mph,,True,89.48000000000002,,"LINESTRING (-2.5950808 53.3936082, -2.5950997 53.3936471, -2.5951306 53.3937105, -2.5952201 53.3938942, -2.5954359 53.3943375, -2.5954571 53.394381)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,False,12.895,,"LINESTRING (-2.5962008 53.3934299, -2.5963881 53.3933987)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,True,76.872,,"LINESTRING (-2.5962008 53.3934299, -2.595311 53.3935677, -2.5950808 53.3936082)",,,
27869425,False,,,Dallam Lane,unclassified,30 mph,,True,88.22800000000001,,"LINESTRING (-2.5962008 53.3934299, -2.5962304 53.3934891, -2.5963145 53.3936575, -2.5963363 53.3937011, -2.5964572 53.3939586, -2.5965675 53.3941926)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,False,46.764,,"LINESTRING (-2.5973761 53.3932263, -2.5976786 53.3931752, -2.5977275 53.3931644, -2.5978363 53.3931406, -2.5979338 53.3931073, -2.5980252 53.3930703)",,,
27869399,False,2,,Tanners Lane,tertiary,30 mph,,True,68.28399999999999,,"LINESTRING (-2.5973761 53.3932263, -2.5969139 53.3933156, -2.5963881 53.3933987)",,,
186689190,False,,,Marson Street,unclassified,30 mph,,False,35.4,,"LINESTRING (-2.5973761 53.3932263, -2.5974313 53.3933212, -2.5975229 53.3934788, -2.5975519 53.3935269)",,,
27869363,False,,,Buckley Street,unclassified,30 mph,,False,76.55499999999999,,"LINESTRING (-2.5954571 53.394381, -2.5961069 53.3942661, -2.5965075 53.3942022, -2.5965675 53.3941926)",,,
27869436,False,,,Erwood Street,unclassified,30 mph,,False,89.47999999999999,,"LINESTRING (-2.5954571 53.394381, -2.5954359 53.3943375, -2.5952201 53.3938942, -2.5951306 53.3937105, -2.5950997 53.3936471, -2.5950808 53.3936082)",,,
27869447,False,,,Bewsey Street,residential,20 mph,,True,119.294,,"LINESTRING (-2.5967393 53.3923381, -2.5967333 53.3923539, -2.5967425 53.3923726, -2.5967622 53.3923886, -2.5974123 53.3927595, -2.5978097 53.3929758, -2.5978437 53.3929946, -2.5979258 53.3930331, -2.5980252 53.3930703)",,,
27869450,False,,,Bewsey Street,residential,20 mph,,False,120.484,,"LINESTRING (-2.5967393 53.3923381, -2.5966837 53.3923149, -2.5965439 53.3922559, -2.5961489 53.3920199, -2.5953307 53.391658)",,,
31458444,False,,,Edgworth Street,residential,20 mph,,False,58.120000000000005,,"LINESTRING (-2.5967393 53.3923381, -2.5967539 53.3923237, -2.596772 53.3923131, -2.5970734 53.3921319, -2.5973495 53.3919635)",,,
27869450,False,,,Bewsey Street,residential,20 mph,,True,120.484,,"LINESTRING (-2.5953307 53.391658, -2.5961489 53.3920199, -2.5965439 53.3922559, -2.5966837 53.3923149, -2.5967393 53.3923381)",,,
30443382,True,,,Dixon Street,residential,20 mph,,False,88.856,,"LINESTRING (-2.6017433 53.3875768, -2.6017427 53.3876392, -2.6017179 53.3877093, -2.6016819 53.3877487, -2.6016761 53.3877678, -2.6016479 53.3878613, -2.6015554 53.388168, -2.6015494 53.3881877, -2.6015637 53.3882252, -2.6015353 53.3883193, -2.601514 53.3883384, -2.6014982 53.3883527)",,,
23563826,False,,,Sankey Street,unclassified,20 mph,,False,46.116,,"LINESTRING (-2.6014108 53.3886642, -2.6007158 53.3886501)",,,
972938021,False,,,Dixon Street,unclassified,20 mph,,True,35.117999999999995,,"LINESTRING (-2.6014108 53.3886642, -2.6014277 53.388604, -2.6014695 53.3884551, -2.6014982 53.3883527)",,,
900806193,True,1,A5196,Slutchers Lane,trunk,30 mph,,False,45.70600000000001,,"LINESTRING (-2.6000396 53.3855579, -2.6001732 53.3855396, -2.6002775 53.38556, -2.6003417 53.3855933, -2.6003827 53.3856245, -2.6004164 53.3856564, -2.6004437 53.3856822, -2.600481 53.3857234, -2.6005134 53.3857785)",,,
30796145,True,,,Suez Street,unclassified,20 mph,,False,68.357,,"LINESTRING (-2.5957928 53.3875532, -2.5956691 53.3875658, -2.5955768 53.3875773, -2.5954578 53.3876024, -2.5949293 53.3876797, -2.5948732 53.3876879, -2.5947905 53.3876908)",destination,,
37681993,False,,,Palmyra Square South,unclassified,20 mph,,True,104.014,,"LINESTRING (-2.5957928 53.3875532, -2.5958391 53.3875497, -2.5958867 53.387546, -2.5964926 53.3874999, -2.5973491 53.387437)",,,
298219455,False,,,Bold Street,unclassified,20 mph,,False,70.45899999999999,,"LINESTRING (-2.5957928 53.3875532, -2.595781 53.3875201, -2.5957719 53.3874764, -2.5957365 53.3873052, -2.5957236 53.3872429, -2.5956696 53.3870011, -2.5956527 53.3869252)",,,
30796239,False,,,Kendrick Street,unclassified,20 mph,,False,151.23,,"LINESTRING (-2.599818 53.391507, -2.5996008 53.391381, -2.5993557 53.3912471, -2.5991652 53.3911636, -2.5989274 53.3910944, -2.598847 53.3910744, -2.5987073 53.3910396, -2.5981816 53.3909232, -2.5981078 53.3909089, -2.598045 53.3909016, -2.5979901 53.3909015, -2.5978417 53.3909022)",,,
"[30796344, 38750982]",False,3,,Academy Street,unclassified,20 mph,,"[False, True]",80.005,,"LINESTRING (-2.5897306 53.3885533, -2.5896473 53.3885606, -2.5895947 53.3885628, -2.5895217 53.3885589, -2.5894367 53.3885428, -2.5893714 53.38852, -2.5892229 53.3884316, -2.5892067 53.3884219, -2.588959 53.3882743, -2.5889126 53.3882445, -2.5887856 53.3881682)",,,
"[37681882, 919184551]",False,2,,Academy Way,unclassified,20 mph,,False,74.25,,"LINESTRING (-2.5897306 53.3885533, -2.5898184 53.3885189, -2.5900588 53.3883765, -2.5901493 53.3883235, -2.5905471 53.3880979)",,,
559432685,False,,,Academy Way,unclassified,30 mph,,True,10.34,,"LINESTRING (-2.5887856 53.3881682, -2.5886568 53.3881158)",,,
"[30796344, 38750982]",False,3,,Academy Street,unclassified,20 mph,,"[False, True]",80.005,,"LINESTRING (-2.5887856 53.3881682, -2.5889126 53.3882445, -2.588959 53.3882743, -2.5892067 53.3884219, -2.5892229 53.3884316, -2.5893714 53.38852, -2.5894367 53.3885428, -2.5895217 53.3885589, -2.5895947 53.3885628, -2.5896473 53.3885606, -2.5897306 53.3885533)",,,
559432684,True,2,A49,Mersey Street,trunk,30 mph,,False,73.878,,"LINESTRING (-2.5887856 53.3881682, -2.588644 53.3883128, -2.5885302 53.3884165, -2.5883366 53.388573, -2.5881532 53.3887141)",,,
527861962,False,,,Scotland Road,unclassified,20 mph,,False,5.825,,"LINESTRING (-2.5918409 53.3902971, -2.5918028 53.3902499)",,,
