osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access
694157467,Ferrers Road,tertiary,40 mph,True,False,17.804,"LINESTRING (0.6153876 51.641901, 0.6153541 51.6419478, 0.6153538 51.6420074, 0.6153852 51.6420527)",roundabout,
694157466,Ferrers Road,tertiary,40 mph,True,False,6.629,"LINESTRING (0.6153852 51.6420527, 0.6154551 51.6420936)",roundabout,
28534828,Inchbonnie Road,residential,30 mph,True,False,38.616,"LINESTRING (0.6154551 51.6420936, 0.6157012 51.6424055)",,
694157465,Ferrers Road,tertiary,40 mph,True,False,17.54,"LINESTRING (0.6154551 51.6420936, 0.6155254 51.6421099, 0.615586 51.6421115, 0.6156584 51.642099, 0.6156954 51.642085)",roundabout,
694157464,Ferrers Road,tertiary,40 mph,True,False,4.239,"LINESTRING (0.6156954 51.642085, 0.6157386 51.6420579)",roundabout,
28534822,Ferrers Road,tertiary,40 mph,True,False,20.381,"LINESTRING (0.6157386 51.6420579, 0.6157722 51.6420163, 0.6157808 51.6419865, 0.6157799 51.6419631, 0.6157663 51.641929, 0.6157257 51.6418882)",roundabout,
28534831,Ferrers Road,tertiary,40 mph,True,False,34.135000000000005,"LINESTRING (0.6157386 51.6420579, 0.6159247 51.6420238, 0.6162182 51.6419834)",,
50266063,Inchbonnie Road,residential,30 mph,True,False,35.64,"LINESTRING (0.6157012 51.6424055, 0.6156954 51.642085)",,
50760328,Inchbonnie Road,residential,30 mph,False,False,23.939,"LINESTRING (0.6157012 51.6424055, 0.6157588 51.6426178)",,
28534835,Brickfields Road,residential,30 mph,False,False,48.18600000000001,"LINESTRING (0.6202662 51.6442729, 0.6201649 51.6442573, 0.6200657 51.6442571, 0.6195722 51.644279)",,
"[697527512, 28534835]",Brickfields Road,residential,30 mph,False,True,170.33900000000006,"LINESTRING (0.6202662 51.6442729, 0.6203775 51.6443235, 0.6204399 51.6443666, 0.6204895 51.644414, 0.6205177 51.6444714, 0.6205257 51.6445322, 0.6205304 51.6446686, 0.6205315 51.6447022, 0.6205311 51.6448264, 0.6205462 51.644899, 0.6205834 51.6449572, 0.6206323 51.6450049, 0.6207094 51.6450498, 0.6207899 51.6450804, 0.6208704 51.6450968, 0.6209656 51.6451056, 0.6210685 51.6451022, 0.6213116 51.6450877, 0.6215812 51.6450652, 0.6217423 51.6450386)",,
28534845,Tylers Ride,residential,30 mph,False,True,134.57999999999998,"LINESTRING (0.6202662 51.6442729, 0.6203643 51.644123, 0.6204121 51.6440664, 0.6204655 51.6440285, 0.6205691 51.6439981, 0.620669 51.6439975, 0.6207647 51.6440228, 0.6208533 51.644062, 0.6208746 51.6440745, 0.6211068 51.6442107, 0.6212888 51.6443582, 0.6213848 51.6444483, 0.6214511 51.6445105, 0.6214839 51.6445496, 0.6215034 51.6445879)",,
28534922,Hullbridge Road,residential,30 mph,False,False,126.736,"LINESTRING (0.6114539 51.6433747, 0.61154 51.6433079, 0.6115717 51.643236, 0.6115895 51.6431612, 0.6116924 51.6422594)",,
28534926,Hullbridge Road,tertiary,30 mph,False,False,68.387,"LINESTRING (0.6114539 51.6433747, 0.6114819 51.6434058, 0.6114851 51.6434413, 0.611472 51.6434903, 0.6114378 51.6435635, 0.611199 51.6439543)",,
28534926,Hullbridge Road,tertiary,30 mph,False,True,41.896,"LINESTRING (0.6104939 51.6459432, 0.6105903 51.6455712)",,
28534928,Clements Green Lane,residential,30 mph,False,False,24.83,"LINESTRING (0.6143289 51.64817, 0.6146694 51.6480977)",,
28534928,Clements Green Lane,residential,30 mph,False,True,62.11,"LINESTRING (0.6163976 51.6473677, 0.6158309 51.6474883, 0.6155851 51.6475962)",,
28534931,Clements Green Lane,residential,30 mph,False,False,70.134,"LINESTRING (0.6163976 51.6473677, 0.6170926 51.6473339, 0.6174051 51.6472931)",,
50760328,Inchbonnie Road,residential,30 mph,False,True,134.758,"LINESTRING (0.6163976 51.6473677, 0.6163752 51.6471424, 0.6163579 51.646899, 0.6165384 51.6463833, 0.6166191 51.6461744)",,
28534931,Clements Green Lane,residential,30 mph,False,True,33.81,"LINESTRING (0.6178775 51.6472123, 0.6174051 51.6472931)",,
28534935,Baron Road,residential,30 mph,False,False,81.819,"LINESTRING (0.6165781 51.6453751, 0.6168995 51.6453382, 0.6177433 51.6452386)",,
50760328,Inchbonnie Road,residential,30 mph,False,False,49.516000000000005,"LINESTRING (0.6165781 51.6453751, 0.6166458 51.6455711, 0.6166659 51.6456845, 0.6166767 51.6458151)",,
50760328,Inchbonnie Road,residential,30 mph,False,True,99.746,"LINESTRING (0.6165781 51.6453751, 0.6164016 51.6447663, 0.6163181 51.6444927)",,
28534937,Squire Street,residential,30 mph,False,True,39.454,"LINESTRING (0.6160353 51.6435561, 0.6165971 51.6434901)",,
50760328,Inchbonnie Road,residential,30 mph,False,False,106.10300000000001,"LINESTRING (0.6160353 51.6435561, 0.6161381 51.6440042, 0.6161632 51.6440756, 0.6162425 51.6442446, 0.6163181 51.6444927)",,
50760328,Inchbonnie Road,residential,30 mph,False,True,81.035,"LINESTRING (0.6160353 51.6435561, 0.6160052 51.6434515, 0.6158287 51.6428387)",,
28534937,Squire Street,residential,30 mph,False,False,39.454,"LINESTRING (0.6165971 51.6434901, 0.6160353 51.6435561)",,
28534940,Squire Street,residential,,False,True,48.606,"LINESTRING (0.6165971 51.6434901, 0.6167281 51.6439196)",,
28534937,Squire Street,residential,30 mph,False,True,51.36500000000001,"LINESTRING (0.6165971 51.6434901, 0.6165166 51.6432261, 0.616492 51.6431455, 0.6165004 51.6431012, 0.6165366 51.6430758, 0.6165853 51.6430633)",,
28534940,Squire Street,residential,,False,False,48.606,"LINESTRING (0.6167281 51.6439196, 0.6165971 51.6434901)",,
28534944,Littlecroft,residential,30 mph,False,False,334.349,"LINESTRING (0.6145153 51.6408827, 0.6143946 51.6408311, 0.6140754 51.6406346, 0.6139737 51.640567, 0.6139605 51.6405582, 0.6138903 51.6405115, 0.6135363 51.6404499, 0.6135063 51.6404523, 0.6134343 51.6404582, 0.6133504 51.640495, 0.6133184 51.6405149, 0.6132216 51.6405749, 0.6131583 51.640828, 0.6131017 51.6410541, 0.6131661 51.6411856, 0.6132949 51.6413704, 0.6134182 51.6413987, 0.6138017 51.6414384, 0.6138367 51.641442, 0.6141658 51.6414538, 0.614252 51.6413936, 0.6143031 51.6413579, 0.6143975 51.6410224, 0.6145153 51.6408827)",,
28534944,Littlecroft,residential,30 mph,False,True,334.34899999999993,"LINESTRING (0.6145153 51.6408827, 0.6143975 51.6410224, 0.6143031 51.6413579, 0.614252 51.6413936, 0.6141658 51.6414538, 0.6138367 51.641442, 0.6138017 51.6414384, 0.6134182 51.6413987, 0.6132949 51.6413704, 0.6131661 51.6411856, 0.6131017 51.6410541, 0.6131583 51.640828, 0.6132216 51.6405749, 0.6133184 51.6405149, 0.6133504 51.640495, 0.6134343 51.6404582, 0.6135063 51.6404523, 0.6135363 51.6404499, 0.6138903 51.6405115, 0.6139605 51.6405582, 0.6139737 51.640567, 0.6140754 51.6406346, 0.6143946 51.6408311, 0.6145153 51.6408827)",,
28534944,Littlecroft,residential,30 mph,False,False,50.316,"LINESTRING (0.6145153 51.6408827, 0.6146065 51.6408594, 0.6148586 51.6408327, 0.6152287 51.6407961)",,
28534769,Inchbonnie Road,residential,30 mph,False,False,59.885,"LINESTRING (0.6152287 51.6407961, 0.6150702 51.6402666)",,
28534769,Inchbonnie Road,residential,30 mph,False,True,88.289,"LINESTRING (0.6152287 51.6407961, 0.6154662 51.6415763)",,
28534944,Littlecroft,residential,30 mph,False,True,50.315999999999995,"LINESTRING (0.6152287 51.6407961, 0.6148586 51.6408327, 0.6146065 51.6408594, 0.6145153 51.6408827)",,
28535429,Guys Farm Road,residential,30 mph,False,False,79.62100000000001,"LINESTRING (0.6140173 51.6467171, 0.6138268 51.6466948, 0.6137008 51.6466658, 0.613608 51.6466245, 0.6135452 51.6465582, 0.613497 51.6464638, 0.6134023 51.6462048)",,
28534926,Hullbridge Road,tertiary,30 mph,False,False,41.896,"LINESTRING (0.6105903 51.6455712, 0.6104939 51.6459432)",,
28535429,Guys Farm Road,residential,30 mph,False,True,82.398,"LINESTRING (0.6105903 51.6455712, 0.6117671 51.6456972)",,
28534926,Hullbridge Road,tertiary,30 mph,False,True,185.01999999999998,"LINESTRING (0.6105903 51.6455712, 0.6107746 51.6449488, 0.6109042 51.6445111, 0.611149 51.6440485, 0.611199 51.6439543)",,
28535430,Guys Farm Road,residential,30 mph,False,False,72.947,"LINESTRING (0.611616 51.646346, 0.6116487 51.6462369, 0.6116753 51.6461252, 0.6116878 51.6460129, 0.6117088 51.6459094, 0.6117671 51.6456972)",,
28535429,Guys Farm Road,residential,30 mph,False,False,82.398,"LINESTRING (0.6117671 51.6456972, 0.6105903 51.6455712)",,
28535429,Guys Farm Road,residential,30 mph,False,True,142.424,"LINESTRING (0.6117671 51.6456972, 0.6127009 51.6457789, 0.6130052 51.6458055, 0.6131088 51.6458231, 0.6132125 51.6458674, 0.6132622 51.6459125, 0.6132958 51.6459575, 0.6134023 51.6462048)",,
28535430,Guys Farm Road,residential,30 mph,False,True,72.947,"LINESTRING (0.6117671 51.6456972, 0.6117088 51.6459094, 0.6116878 51.6460129, 0.6116753 51.6461252, 0.6116487 51.6462369, 0.611616 51.646346)",,
28536547,Green Lane,residential,30 mph,False,False,60.763,"LINESTRING (0.6118271 51.6473396, 0.6115954 51.6478668)",,
28536547,Green Lane,residential,30 mph,False,True,23.591,"LINESTRING (0.6118271 51.6473396, 0.6119187 51.6471352)",,
28536541,Saltcoats,residential,30 mph,False,False,216.732,"LINESTRING (0.6118271 51.6473396, 0.6127884 51.6474727, 0.6131146 51.6474461, 0.6142733 51.6472011, 0.6145222 51.6471798, 0.6148655 51.6472277)",,
28536541,Saltcoats,residential,30 mph,False,False,65.29599999999999,"LINESTRING (0.6148655 51.6472277, 0.6152603 51.6473662, 0.6155851 51.6475962)",,
28536541,Saltcoats,residential,30 mph,False,True,216.73199999999997,"LINESTRING (0.6148655 51.6472277, 0.6145222 51.6471798, 0.6142733 51.6472011, 0.6131146 51.6474461, 0.6127884 51.6474727, 0.6118271 51.6473396)",,
28536557,Bushey Close,residential,30 mph,False,True,91.951,"LINESTRING (0.6148655 51.6472277, 0.6149771 51.6469614, 0.615123 51.6467857, 0.6151392 51.6467501, 0.6151549 51.6467154, 0.6152775 51.6464448)",,
28534928,Clements Green Lane,residential,30 mph,False,False,62.11,"LINESTRING (0.6155851 51.6475962, 0.6158309 51.6474883, 0.6163976 51.6473677)",,
28534928,Clements Green Lane,residential,30 mph,False,True,86.62100000000001,"LINESTRING (0.6155851 51.6475962, 0.615479 51.6476428, 0.6149554 51.6480369, 0.6146694 51.6480977)",,
28536541,Saltcoats,residential,30 mph,False,True,65.29599999999999,"LINESTRING (0.6155851 51.6475962, 0.6152603 51.6473662, 0.6148655 51.6472277)",,
28536547,Green Lane,residential,30 mph,False,False,75.982,"LINESTRING (0.6125052 51.6467963, 0.6121018 51.6467271, 0.6119187 51.6471352)",,
28536547,Green Lane,residential,30 mph,False,False,7.909,"LINESTRING (0.6115954 51.6478668, 0.6115696 51.6479361)",,
28536547,Green Lane,residential,30 mph,False,True,60.763,"LINESTRING (0.6115954 51.6478668, 0.6118271 51.6473396)",,
28536549,Green Lane,residential,30 mph,False,True,32.619,"LINESTRING (0.6115954 51.6478668, 0.6120503 51.6479467)",,
28536547,Green Lane,residential,30 mph,False,True,7.909,"LINESTRING (0.6115696 51.6479361, 0.6115954 51.6478668)",,
28536551,Green Lane,residential,30 mph,False,True,37.838,"LINESTRING (0.6115696 51.6479361, 0.611046 51.6478349)",,
28536549,Green Lane,residential,30 mph,False,False,32.619,"LINESTRING (0.6120503 51.6479467, 0.6115954 51.6478668)",,
28536551,Green Lane,residential,30 mph,False,False,37.838,"LINESTRING (0.611046 51.6478349, 0.6115696 51.6479361)",,
28536552,Green Lane,residential,30 mph,False,False,37.983000000000004,"LINESTRING (0.6113894 51.6470413, 0.6114686 51.6470554, 0.6119187 51.6471352)",,
28536547,Green Lane,residential,30 mph,False,False,23.591,"LINESTRING (0.6119187 51.6471352, 0.6118271 51.6473396)",,
28536547,Green Lane,residential,30 mph,False,True,75.982,"LINESTRING (0.6119187 51.6471352, 0.6121018 51.6467271, 0.6125052 51.6467963)",,
28536552,Green Lane,residential,30 mph,False,True,37.983000000000004,"LINESTRING (0.6119187 51.6471352, 0.6114686 51.6470554, 0.6113894 51.6470413)",,
28536557,Bushey Close,residential,30 mph,False,False,91.95100000000001,"LINESTRING (0.6152775 51.6464448, 0.6151549 51.6467154, 0.6151392 51.6467501, 0.615123 51.6467857, 0.6149771 51.6469614, 0.6148655 51.6472277)",,
28534835,Brickfields Road,residential,30 mph,False,True,48.186,"LINESTRING (0.6195722 51.644279, 0.6200657 51.6442571, 0.6201649 51.6442573, 0.6202662 51.6442729)",,
"[694157445, 49664183]",Brickfields Road,"['residential', 'unclassified']",30 mph,False,False,77.294,"LINESTRING (0.6195722 51.644279, 0.6195488 51.6442807, 0.6193296 51.6442964, 0.618792 51.6443595, 0.6188531 51.64456)",,
"[695918345, 49664182]",Merchant Street,residential,30 mph,False,False,141.381,"LINESTRING (0.6195722 51.644279, 0.6194919 51.6440049, 0.6194599 51.6438402, 0.6194461 51.643769, 0.6194358 51.6437159, 0.6194267 51.6436172, 0.6194361 51.6435165, 0.6194696 51.6434158, 0.6195266 51.64334, 0.6196701 51.6432214, 0.6198467 51.643095)",,
80391293,Hullbridge Road,residential,30 mph,False,False,57.541,"LINESTRING (0.611757 51.6413566, 0.6117517 51.6416164, 0.6117107 51.6418728)",,
28534926,Hullbridge Road,tertiary,30 mph,False,False,185.01999999999998,"LINESTRING (0.611199 51.6439543, 0.611149 51.6440485, 0.6109042 51.6445111, 0.6107746 51.6449488, 0.6105903 51.6455712)",,
28534926,Hullbridge Road,tertiary,30 mph,False,True,68.38699999999999,"LINESTRING (0.611199 51.6439543, 0.6114378 51.6435635, 0.611472 51.6434903, 0.6114851 51.6434413, 0.6114819 51.6434058, 0.6114539 51.6433747)",,
"[28534922, 80403799]",Hullbridge Road,residential,30 mph,False,False,43.81,"LINESTRING (0.6116924 51.6422594, 0.6117173 51.6421349, 0.6117269 51.6420907, 0.6117386 51.6420379, 0.6117676 51.6419875, 0.6118136 51.6419293, 0.6118604 51.6418858)",,no
28534922,Hullbridge Road,residential,30 mph,False,True,126.736,"LINESTRING (0.6116924 51.6422594, 0.6115895 51.6431612, 0.6115717 51.643236, 0.61154 51.6433079, 0.6114539 51.6433747)",,
80416781,Leighlands Road,residential,30 mph,False,False,64.071,"LINESTRING (0.6154464 51.6444043, 0.6157254 51.6445175, 0.6161768 51.6445085, 0.6163181 51.6444927)",,
80416781,Leighlands Road,residential,30 mph,False,True,55.032000000000004,"LINESTRING (0.6154464 51.6444043, 0.6154443 51.6444001, 0.6153258 51.644159, 0.6152533 51.6440115, 0.6151479 51.6439584)",,
692392852,Colne Close,residential,,False,False,58.945,"LINESTRING (0.6154464 51.6444043, 0.6153314 51.6444784, 0.6152576 51.6445109, 0.6152084 51.6445223, 0.6151314 51.6445319, 0.6150699 51.6445261, 0.614916 51.6444937, 0.6147406 51.6444669, 0.6146791 51.644465)",,
80416770,Harvest Close,residential,30 mph,False,False,106.776,"LINESTRING (0.6128822 51.6433058, 0.6132899 51.6435788, 0.6134447 51.6437437, 0.6136353 51.6439419, 0.6137727 51.6440848)",,
80416742,Roding Leigh,residential,30 mph,False,False,60.638,"LINESTRING (0.6158112 51.6457425, 0.6162404 51.6458091, 0.6166767 51.6458151)",,
80416742,Roding Leigh,residential,30 mph,False,True,181.985,"LINESTRING (0.6158112 51.6457425, 0.6155001 51.6453497, 0.6152326 51.6452574, 0.6151138 51.6452165, 0.6148278 51.645186, 0.6146954 51.6451719, 0.6145017 51.6452382, 0.6144843 51.6452775, 0.6144165 51.6454309, 0.6139015 51.6453763)",,
80416754,Crouch Beck,residential,30 mph,False,True,163.024,"LINESTRING (0.6158112 51.6457425, 0.615461 51.6460055, 0.6154275 51.6460307, 0.615256 51.6460626, 0.614255 51.6459709, 0.6141498 51.6458772, 0.6137802 51.6458095)",,
80416770,Harvest Close,residential,30 mph,False,True,106.77600000000001,"LINESTRING (0.6137727 51.6440848, 0.6136353 51.6439419, 0.6134447 51.6437437, 0.6132899 51.6435788, 0.6128822 51.6433058)",,
80416781,Leighlands Road,residential,30 mph,False,False,99.996,"LINESTRING (0.6137727 51.6440848, 0.6145988 51.6438983, 0.6150816 51.643925, 0.6151479 51.6439584)",,
80416781,Leighlands Road,residential,30 mph,False,True,67.731,"LINESTRING (0.6137727 51.6440848, 0.6136656 51.6442702, 0.613626 51.6442969, 0.6135834 51.644316, 0.6135285 51.6443255, 0.6134735 51.6443274, 0.6130376 51.6442855)",,
80416750,Abbotsleigh Road,residential,30 mph,False,False,52.792,"LINESTRING (0.6150985 51.6428009, 0.6152533 51.6428664, 0.6155053 51.6428623, 0.6158287 51.6428387)",,
80416750,Abbotsleigh Road,residential,30 mph,False,True,189.036,"LINESTRING (0.6150985 51.6428009, 0.6150173 51.6427665, 0.6149038 51.6426928, 0.6145452 51.6424602, 0.6139444 51.6425002, 0.6136011 51.6424536, 0.6133722 51.6424648, 0.6132807 51.6425089, 0.6131826 51.6426134, 0.613011 51.6428797)",,
80416780,Holbrook Close,residential,30 mph,False,True,138.49,"LINESTRING (0.6150985 51.6428009, 0.6147705 51.6431194, 0.6145064 51.6431233, 0.6142846 51.6431266, 0.6139444 51.6430545, 0.6134079 51.6429729)",,
80416781,Leighlands Road,residential,30 mph,False,False,67.731,"LINESTRING (0.6130376 51.6442855, 0.6134735 51.6443274, 0.6135285 51.6443255, 0.6135834 51.644316, 0.613626 51.6442969, 0.6136656 51.6442702, 0.6137727 51.6440848)",,
80416754,Crouch Beck,residential,30 mph,False,False,163.024,"LINESTRING (0.6137802 51.6458095, 0.6141498 51.6458772, 0.614255 51.6459709, 0.615256 51.6460626, 0.6154275 51.6460307, 0.615461 51.6460055, 0.6158112 51.6457425)",,
80422632,Tutors Way,residential,30 mph,False,False,115.096,"LINESTRING (0.617703 51.6462275, 0.6177871 51.64619, 0.6178542 51.6461276, 0.6178709 51.6460691, 0.6178351 51.6455345, 0.6177433 51.6452386)",,
80422632,Tutors Way,residential,30 mph,False,True,75.41000000000001,"LINESTRING (0.617703 51.6462275, 0.6176132 51.6462368, 0.6173033 51.6462297, 0.6170026 51.6462188, 0.6168163 51.6462031, 0.6166191 51.6461744)",,
80422635,Tutors Way,residential,30 mph,False,False,61.764,"LINESTRING (0.617703 51.6462275, 0.6177425 51.6463, 0.6177924 51.6463868, 0.6178162 51.6464541, 0.6178307 51.6465105, 0.6178355 51.6466151, 0.6178099 51.6467704)",,
28534931,Clements Green Lane,residential,30 mph,False,False,33.81,"LINESTRING (0.6174051 51.6472931, 0.6178775 51.6472123)",,
28534931,Clements Green Lane,residential,30 mph,False,True,70.134,"LINESTRING (0.6174051 51.6472931, 0.6170926 51.6473339, 0.6163976 51.6473677)",,
80422607,Overmead Drive,residential,30 mph,False,True,130.587,"LINESTRING (0.6174051 51.6472931, 0.6175278 51.6476332, 0.61756 51.6482124, 0.617553 51.6484587)",,
80422635,Tutors Way,residential,30 mph,False,True,61.764,"LINESTRING (0.6178099 51.6467704, 0.6178355 51.6466151, 0.6178307 51.6465105, 0.6178162 51.6464541, 0.6177924 51.6463868, 0.6177425 51.6463, 0.617703 51.6462275)",,
80422609,Foulgar Close,residential,30 mph,False,False,48.097,"LINESTRING (0.6168559 51.6484565, 0.617553 51.6484587)",,
80422609,Foulgar Close,residential,30 mph,False,True,48.097,"LINESTRING (0.617553 51.6484587, 0.6168559 51.6484565)",,
80422607,Overmead Drive,residential,30 mph,False,False,130.587,"LINESTRING (0.617553 51.6484587, 0.61756 51.6482124, 0.6175278 51.6476332, 0.6174051 51.6472931)",,
80426920,Hallowell Down,residential,30 mph,False,False,21.739,"LINESTRING (0.6158714 51.6400999, 0.6155901 51.6401879)",,
80426920,Hallowell Down,residential,30 mph,False,True,50.564,"LINESTRING (0.6158714 51.6400999, 0.6161891 51.639924, 0.6163806 51.6397751)",,
80426932,Melville Heath,residential,30 mph,False,True,149.8,"LINESTRING (0.6158714 51.6400999, 0.6160217 51.6402081, 0.6160785 51.6403034, 0.6160687 51.6403363, 0.6160267 51.640445, 0.6160223 51.6404565, 0.6159959 51.6405248, 0.6159507 51.6407092, 0.6159468 51.640742, 0.6159261 51.6409143, 0.6159771 51.6409992, 0.616062 51.6410605, 0.6161009 51.6410887, 0.6164311 51.6412716)",,
80426921,Thornborough Avenue,residential,30 mph,False,True,34.152,"LINESTRING (0.6216272 51.6430323, 0.6211327 51.6430195)",,
