osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge,junction
60213514,2,,Walthew Avenue,residential,30 mph,,False,False,271.675,"LINESTRING (-4.6398998 53.3131902, -4.6388365 53.3138677, -4.6381401 53.3143435, -4.6378471 53.3146571, -4.6375124 53.3151407)",,
122909541,2,,New Park Close,residential,30 mph,,False,True,88.644,"LINESTRING (-4.6393811 53.3128474, -4.6402043 53.31222)",,
"[23611704, 158247207]",2,,"[""Queen's Park"", 'Walthew Lane']",residential,30 mph,,False,"[False, True]",220.245,"LINESTRING (-4.6393811 53.3128474, -4.6390642 53.3130904, -4.6389028 53.313232, -4.638759 53.3133687, -4.6386324 53.3134973, -4.6384833 53.3135879, -4.6378485 53.3138766, -4.6377261 53.3139723, -4.6374023 53.3138497, -4.6371471 53.3137364, -4.6370877 53.3137047)",,
60213480,,,,tertiary,,,False,False,50.989,"LINESTRING (-4.6393811 53.3128474, -4.6392083 53.3127649, -4.6391035 53.3127141, -4.6390351 53.3126466, -4.6389835 53.3124826)",,
60213480,,,,tertiary,,,False,True,51.543,"LINESTRING (-4.6393811 53.3128474, -4.6396339 53.3129876, -4.6398998 53.3131902)",,
60213481,,,Thomas Street,tertiary,30 mph,,False,True,18.214,"LINESTRING (-4.6352441 53.3104272, -4.635491 53.3104984)",,
"[119397433, 28117645]",,,"['Hill Street', 'Trearddur Square']",tertiary,30 mph,,True,False,198.55899999999997,"LINESTRING (-4.6352441 53.3104272, -4.6351844 53.3104942, -4.635004 53.3106326, -4.6348598 53.310691, -4.6346773 53.3107835, -4.6345349 53.3109547, -4.6344542 53.3110642, -4.6344024 53.3111478, -4.6342826 53.3115265, -4.6342395 53.3116774, -4.6342358 53.3116902, -4.6341447 53.3120216)",,
154806732,,,Thomas Street,tertiary,,,True,False,34.25,"LINESTRING (-4.6345189 53.3101648, -4.6349669 53.3103172)",,
120304436,1,,Stryd Williams,residential,30 mph,,True,False,95.751,"LINESTRING (-4.6345189 53.3101648, -4.6343934 53.310268, -4.6337008 53.3106657, -4.6335082 53.3107763)",,
23611676,2,,Bryngolau Avenue,residential,30 mph,,False,True,70.537,"LINESTRING (-4.6351137 53.3149652, -4.6352875 53.3149541, -4.6354773 53.3149531, -4.6356818 53.3149672, -4.6358369 53.3149844, -4.6360026 53.314997, -4.6361692 53.3149963)",,
122909538,2,,Newry Street,residential,30 mph,,False,False,124.84200000000001,"LINESTRING (-4.6351137 53.3149652, -4.6350161 53.3146193, -4.635015 53.3146154, -4.6350107 53.3146002, -4.6349883 53.3145877, -4.634089 53.3140872)",,
23611669,,,Thomas Street,tertiary,,,True,False,20.708,"LINESTRING (-4.633768 53.3096613, -4.6339296 53.3096968, -4.6340035 53.3097135, -4.6340443 53.3097402)",,
23611673,,,Longford Road,tertiary,30 mph,,False,False,143.463,"LINESTRING (-4.633768 53.3096613, -4.6338266 53.3095855, -4.6341094 53.3093886, -4.6342463 53.3092817, -4.6346341 53.3085028)",,
23611671,2,A5154,Victoria Road,primary,20 mph,,False,True,116.974,"LINESTRING (-4.632779 53.308786, -4.6326892 53.3085392, -4.6325493 53.308221, -4.6325199 53.3081458, -4.6325003 53.3080723, -4.6324316 53.3077562)",,
"[26579107, 23611669]",,,"['Thomas Street', 'Victoria Terrace']",tertiary,,,True,False,136.233,"LINESTRING (-4.632779 53.308786, -4.6329608 53.3087739, -4.6330235 53.3087756, -4.6330835 53.3087949, -4.6331174 53.3088211, -4.6334486 53.309365, -4.6334596 53.3094334, -4.6334521 53.3095447, -4.6334662 53.3095988, -4.6335159 53.3096109, -4.633768 53.3096613)",,
"[1191889978, 1191889979, 28123627]",2,A5154,Victoria Road,primary,20 mph,,False,False,428.5,"LINESTRING (-4.632779 53.308786, -4.6328753 53.3091532, -4.6328839 53.3093205, -4.6328706 53.3094791, -4.6328393 53.3096093, -4.6327504 53.3098139, -4.6325853 53.3100962, -4.6325142 53.3102116, -4.6324515 53.3103167, -4.6324089 53.3103845, -4.6319912 53.3110099, -4.6313856 53.3119118, -4.6313015 53.3120221, -4.631142 53.3122313, -4.630979 53.312418)",,
23611716,,,,residential,,,False,False,39.632,"LINESTRING (-4.6358484 53.3072728, -4.6356429 53.3069382)",,
23611673,,,Longford Road,tertiary,30 mph,,False,True,32.882000000000005,"LINESTRING (-4.6358484 53.3072728, -4.6358408 53.3073353, -4.6358104 53.3074034, -4.6357012 53.3075523)",,
28123650,2,,Plas Road,tertiary,30 mph,,False,False,71.781,"LINESTRING (-4.6358484 53.3072728, -4.6360171 53.3072185, -4.6365196 53.3067805)",,
26579113,,,Holborn Road,residential,,,False,False,34.015,"LINESTRING (-4.6341784 53.3068677, -4.6336665 53.306872)",,
26579113,,,Holborn Road,residential,,,False,True,8.007,"LINESTRING (-4.6341784 53.3068677, -4.6342989 53.3068689)",,
117882055,2,,Keffi Street,residential,30 mph,,False,False,58.870000000000005,"LINESTRING (-4.6341784 53.3068677, -4.6341877 53.3071249, -4.6341883 53.3071409, -4.6341975 53.307397)",,
23611676,2,,Bryngolau Avenue,residential,30 mph,,False,False,70.345,"LINESTRING (-4.6375124 53.3151407, -4.6369502 53.314981, -4.6368651 53.3149648, -4.6367484 53.314964, -4.6365185 53.314973)",,
60213514,2,,Walthew Avenue,residential,30 mph,,False,True,271.675,"LINESTRING (-4.6375124 53.3151407, -4.6378471 53.3146571, -4.6381401 53.3143435, -4.6388365 53.3138677, -4.6398998 53.3131902)",,
23611676,2,,Bryngolau Avenue,residential,30 mph,,False,True,23.348,"LINESTRING (-4.6361692 53.3149963, -4.6365185 53.314973)",,
23611676,2,,Bryngolau Avenue,residential,30 mph,,False,False,70.53699999999999,"LINESTRING (-4.6361692 53.3149963, -4.6360026 53.314997, -4.6358369 53.3149844, -4.6356818 53.3149672, -4.6354773 53.3149531, -4.6352875 53.3149541, -4.6351137 53.3149652)",,
23611673,,,Longford Road,tertiary,30 mph,,False,True,31.127,"LINESTRING (-4.6357012 53.3075523, -4.6354356 53.3077829)",,
23611673,,,Longford Road,tertiary,30 mph,,False,False,32.882000000000005,"LINESTRING (-4.6357012 53.3075523, -4.6358104 53.3074034, -4.6358408 53.3073353, -4.6358484 53.3072728)",,
"[60213522, 26579110]",2,,"['Gwynfa', 'High Terrace']",residential,30 mph,,False,"[False, True]",169.314,"LINESTRING (-4.6357012 53.3075523, -4.6362843 53.3077472, -4.6372548 53.3070746, -4.637512 53.3068963)",,
117882085,,,Station Street,residential,,,True,False,223.701,"LINESTRING (-4.6357012 53.3075523, -4.6355225 53.3075253, -4.6338971 53.307631, -4.6335228 53.3076829, -4.633476 53.3076876, -4.6334274 53.3076728, -4.6333758 53.3076423, -4.633303 53.3076229, -4.6332301 53.3076226, -4.6331516 53.3076292, -4.632588 53.3077528, -4.6324316 53.3077562)",,
23611716,,,,residential,,,False,True,39.632,"LINESTRING (-4.6356429 53.3069382, -4.6358484 53.3072728)",,
26579113,,,Holborn Road,residential,,,False,False,42.344,"LINESTRING (-4.6356429 53.3069382, -4.6353641 53.3069237, -4.635008 53.3069051)",,
26579086,,,Turkey Shore Road,residential,,,False,True,79.946,"LINESTRING (-4.6259402 53.3096729, -4.6261598 53.3093791, -4.626575 53.3090689)",,
26579108,,,Ffordd Fer,residential,,,False,False,20.635,"LINESTRING (-4.6346341 53.3085028, -4.6349301 53.308559)",,
23611673,,,Longford Road,tertiary,30 mph,,False,False,96.357,"LINESTRING (-4.6346341 53.3085028, -4.6347797 53.3083287, -4.635283 53.3079103, -4.6354356 53.3077829)",,
23611673,,,Longford Road,tertiary,30 mph,,False,True,143.463,"LINESTRING (-4.6346341 53.3085028, -4.6342463 53.3092817, -4.6341094 53.3093886, -4.6338266 53.3095855, -4.633768 53.3096613)",,
26579108,,,Ffordd Fer,residential,,,False,True,20.635,"LINESTRING (-4.6349301 53.308559, -4.6346341 53.3085028)",,
120303650,2,,High Terrace,residential,30 mph,,False,False,24.979,"LINESTRING (-4.6379267 53.3067519, -4.6382327 53.3066214)",,
120303650,2,,High Terrace,residential,30 mph,,False,True,30.808,"LINESTRING (-4.6379267 53.3067519, -4.6375771 53.3069339)",,
184769659,,,,residential,,,False,False,29.687,"LINESTRING (-4.6379267 53.3067519, -4.6382663 53.3069254)",,
120303650,2,,High Terrace,residential,30 mph,,False,True,24.979,"LINESTRING (-4.6382327 53.3066214, -4.6379267 53.3067519)",,
26579111,2,,Bryn Gwyn Road,residential,30 mph,,False,False,201.156,"LINESTRING (-4.6382327 53.3066214, -4.6388554 53.3069519, -4.6389245 53.3069726, -4.638986 53.3069768, -4.6390641 53.3069711, -4.640363 53.3065376, -4.6404139 53.3065143, -4.6404493 53.306484, -4.6404719 53.306446, -4.640472 53.3064091, -4.6403498 53.30629)",,
26579111,2,,Bryn Gwyn Road,residential,30 mph,,False,True,201.156,"LINESTRING (-4.6403498 53.30629, -4.640472 53.3064091, -4.6404719 53.306446, -4.6404493 53.306484, -4.6404139 53.3065143, -4.640363 53.3065376, -4.6390641 53.3069711, -4.638986 53.3069768, -4.6389245 53.3069726, -4.6388554 53.3069519, -4.6382327 53.3066214)",,
37353980,,,Boston Street,tertiary,30 mph,,True,False,22.634,"LINESTRING (-4.6331033 53.3120363, -4.6330646 53.3120472, -4.6330492 53.3120705, -4.6330365 53.3121138, -4.6330235 53.3121579, -4.6330006 53.3121866, -4.6329583 53.3122069)",,
119397434,,,Summer Hill,tertiary,30 mph,,True,False,70.02499999999999,"LINESTRING (-4.6341447 53.3120216, -4.6340774 53.3120472, -4.6331033 53.3120363)",,
260627034,2,A5154,Victoria Road,primary,20 mph,,False,False,40.433,"LINESTRING (-4.630979 53.312418, -4.6306912 53.3127384)",,
"[1191889979, 1191889978, 28123627]",2,A5154,Victoria Road,primary,20 mph,,False,True,428.5,"LINESTRING (-4.630979 53.312418, -4.631142 53.3122313, -4.6313015 53.3120221, -4.6313856 53.3119118, -4.6319912 53.3110099, -4.6324089 53.3103845, -4.6324515 53.3103167, -4.6325142 53.3102116, -4.6325853 53.3100962, -4.6327504 53.3098139, -4.6328393 53.3096093, -4.6328706 53.3094791, -4.6328839 53.3093205, -4.6328753 53.3091532, -4.632779 53.308786)",,
60213512,,,Mill Bank,unclassified,,,False,True,43.253,"LINESTRING (-4.6378469 53.3080865, -4.6378737 53.3081382, -4.6383227 53.3083386)",,
85710816,2,,Pump Street,residential,30 mph,,False,True,57.78800000000001,"LINESTRING (-4.6378469 53.3080865, -4.6378484 53.3080466, -4.6378808 53.3080099, -4.637977 53.3079342, -4.6382106 53.3077201, -4.6382463 53.3076771, -4.6382742 53.3076411)",,
85710817,2,,Edmund Street,residential,30 mph,,False,False,56.067,"LINESTRING (-4.6378469 53.3080865, -4.6376815 53.3081373, -4.6375863 53.3082108, -4.6373439 53.3084737)",,
85710687,2,,Maes-yr-Haf,residential,30 mph,,False,False,80.465,"LINESTRING (-4.6347232 53.3137117, -4.6355909 53.3142166)",,
85710716,2,,Maes-yr-Haf,residential,30 mph,,False,True,63.573,"LINESTRING (-4.6347232 53.3137117, -4.6354343 53.3133291)",,
85710716,2,,Maes-yr-Haf,residential,30 mph,,False,False,59.461,"LINESTRING (-4.6347232 53.3137117, -4.6343741 53.313903, -4.6343153 53.3139341, -4.6342334 53.3139787, -4.634089 53.3140872)",,
85710687,2,,Maes-yr-Haf,residential,30 mph,,False,True,80.465,"LINESTRING (-4.6355909 53.3142166, -4.6347232 53.3137117)",,
85710688,,,Queens Park Close,residential,,,False,False,68.50200000000001,"LINESTRING (-4.6372694 53.3130978, -4.6373968 53.3133197, -4.6373038 53.3133609, -4.6368839 53.3135469)",,
158247207,2,,Queen's Park,residential,30 mph,,False,True,70.071,"LINESTRING (-4.6368839 53.3135469, -4.6363661 53.3129979)",,
85710688,,,Queens Park Close,residential,,,False,True,68.50200000000001,"LINESTRING (-4.6368839 53.3135469, -4.6373038 53.3133609, -4.6373968 53.3133197, -4.6372694 53.3130978)",,
158247207,2,,Queen's Park,residential,30 mph,,False,False,22.397,"LINESTRING (-4.6368839 53.3135469, -4.6369909 53.3136529, -4.6370877 53.3137047)",,
85710692,2,,Maes y Dref,residential,30 mph,,False,False,65.532,"LINESTRING (-4.6389835 53.3124826, -4.6380336 53.3126415)",,
60213480,,,,tertiary,,,False,False,213.65,"LINESTRING (-4.6389835 53.3124826, -4.6389676 53.3124272, -4.6389049 53.3122085, -4.6388612 53.3121008, -4.6387701 53.3120388, -4.6386124 53.3119292, -4.6383563 53.3117699, -4.6380492 53.3116118, -4.6376504 53.3114243, -4.6375958 53.3113975, -4.6369529 53.3110822)",,
60213480,,,,tertiary,,,False,True,50.989,"LINESTRING (-4.6389835 53.3124826, -4.6390351 53.3126466, -4.6391035 53.3127141, -4.6392083 53.3127649, -4.6393811 53.3128474)",,
85710692,2,,Maes y Dref,residential,30 mph,,False,True,65.532,"LINESTRING (-4.6380336 53.3126415, -4.6389835 53.3124826)",,
85710693,2,,Maes y Dref,residential,30 mph,,False,False,55.873,"LINESTRING (-4.6380336 53.3126415, -4.6382547 53.3131263)",,
85710693,2,,Maes y Dref,residential,30 mph,,False,True,54.106,"LINESTRING (-4.6380336 53.3126415, -4.6378377 53.3121692)",,
85710693,2,,Maes y Dref,residential,30 mph,,False,False,54.106,"LINESTRING (-4.6378377 53.3121692, -4.6380336 53.3126415)",,
85710693,2,,Maes y Dref,residential,30 mph,,False,True,55.873,"LINESTRING (-4.6382547 53.3131263, -4.6380336 53.3126415)",,
85710694,2,,Maes Hedd,residential,30 mph,,False,False,110.716,"LINESTRING (-4.637049 53.3140657, -4.636483 53.3146742, -4.6365185 53.314973)",,
23611676,2,,Bryngolau Avenue,residential,30 mph,,False,False,23.348,"LINESTRING (-4.6365185 53.314973, -4.6361692 53.3149963)",,
23611676,2,,Bryngolau Avenue,residential,30 mph,,False,True,70.345,"LINESTRING (-4.6365185 53.314973, -4.6367484 53.314964, -4.6368651 53.3149648, -4.6369502 53.314981, -4.6375124 53.3151407)",,
85710694,2,,Maes Hedd,residential,30 mph,,False,True,110.716,"LINESTRING (-4.6365185 53.314973, -4.636483 53.3146742, -4.637049 53.3140657)",,
85710696,2,,,residential,30 mph,,False,False,70.452,"LINESTRING (-4.6354343 53.3133291, -4.6361137 53.3138156)",,
85710716,2,,Maes-yr-Haf,residential,30 mph,,False,False,63.573,"LINESTRING (-4.6354343 53.3133291, -4.6347232 53.3137117)",,
85710716,2,,Maes-yr-Haf,residential,30 mph,,False,True,72.487,"LINESTRING (-4.6354343 53.3133291, -4.6356678 53.3132111, -4.6358676 53.3131373, -4.6363661 53.3129979)",,
85710696,2,,,residential,30 mph,,False,True,70.452,"LINESTRING (-4.6361137 53.3138156, -4.6354343 53.3133291)",,
85710701,1,,Cambria Street,residential,30 mph,,True,False,29.590000000000003,"LINESTRING (-4.6345465 53.3119284, -4.634516 53.3119429, -4.6344704 53.3119645, -4.634361 53.3120071, -4.6341447 53.3120216)",,
"[85710714, 158247207]",2,,Queen's Park,residential,30 mph,,False,False,105.48299999999999,"LINESTRING (-4.6345465 53.3119284, -4.6346928 53.3119946, -4.6348658 53.3120115, -4.6349804 53.3120132, -4.6349938 53.3120134, -4.6350653 53.3120144, -4.6355225 53.3119647, -4.6355977 53.311977, -4.6356484 53.3120167, -4.6357966 53.3122407)",,
60213481,,,Thomas Street,tertiary,30 mph,,False,False,57.545,"LINESTRING (-4.6368588 53.3110508, -4.6361378 53.310764)",,
60213481,,,Thomas Street,tertiary,30 mph,,False,True,7.161,"LINESTRING (-4.6368588 53.3110508, -4.6369529 53.3110822)",,
85710701,1,,Cambria Street,residential,30 mph,,True,False,187.222,"LINESTRING (-4.6368588 53.3110508, -4.6364583 53.3113375, -4.6358958 53.3114486, -4.6358787 53.311452, -4.6353481 53.3115683, -4.6350668 53.3116435, -4.6348641 53.3117273, -4.6345465 53.3119284)",,
85710710,2,,St. Cybi Street,residential,30 mph,,False,False,43.136,"LINESTRING (-4.6315397 53.3131799, -4.6321563 53.3130583)",,
117849318,2,,Water Street,residential,30 mph,,False,False,36.064,"LINESTRING (-4.6315397 53.3131799, -4.6311277 53.3129687)",,
85710704,2,,Armenia Street,residential,30 mph,,False,True,97.25200000000001,"LINESTRING (-4.6315397 53.3131799, -4.6318693 53.3133426, -4.6317191 53.3136727, -4.6319944 53.3138957)",,
117849317,,,,residential,,,False,False,46.91,"LINESTRING (-4.6311277 53.3129687, -4.6307213 53.3133137)",,
117849318,2,,Water Street,residential,30 mph,,False,False,38.687,"LINESTRING (-4.6311277 53.3129687, -4.6306912 53.3127384)",,
117849318,2,,Water Street,residential,30 mph,,False,True,36.064,"LINESTRING (-4.6311277 53.3129687, -4.6315397 53.3131799)",,
117849318,2,,Water Street,residential,30 mph,,False,True,38.687,"LINESTRING (-4.6306912 53.3127384, -4.6311277 53.3129687)",,
260627034,2,A5154,Victoria Road,primary,20 mph,,False,True,40.433,"LINESTRING (-4.6306912 53.3127384, -4.630979 53.312418)",,
260627034,2,A5154,Victoria Road,primary,20 mph,,False,False,87.654,"LINESTRING (-4.6306912 53.3127384, -4.6302757 53.3130492, -4.6298126 53.3133248)",,
85710710,2,,St. Cybi Street,residential,30 mph,,False,True,43.136,"LINESTRING (-4.6321563 53.3130583, -4.6315397 53.3131799)",,
117848469,2,,Cybi Place,residential,30 mph,,False,True,122.265,"LINESTRING (-4.6321563 53.3130583, -4.6328242 53.3140829)",,
85710710,2,,St. Cybi Street,residential,30 mph,,False,False,52.02,"LINESTRING (-4.6321563 53.3130583, -4.6324197 53.3129643, -4.6327638 53.3128416, -4.6328362 53.3128288)",,
85710710,2,,St. Cybi Street,residential,30 mph,,False,True,52.019999999999996,"LINESTRING (-4.6328362 53.3128288, -4.6327638 53.3128416, -4.6324197 53.3129643, -4.6321563 53.3130583)",,
122657356,2,,Stanley Street,residential,30 mph,,False,False,73.524,"LINESTRING (-4.6328362 53.3128288, -4.6329485 53.312715, -4.6329781 53.3126454, -4.6330413 53.3122712, -4.6329583 53.3122069)",,
122909538,2,,Newry Street,residential,30 mph,,False,True,160.528,"LINESTRING (-4.6328362 53.3128288, -4.6328615 53.3129015, -4.6331881 53.3132145, -4.6332081 53.3132359, -4.6334294 53.3134727, -4.6338992 53.3139754, -4.6340491 53.3140684)",,
122909538,2,,Newry Street,residential,30 mph,,False,False,3.376,"LINESTRING (-4.634089 53.3140872, -4.6340491 53.3140684)",,
85710716,2,,Maes-yr-Haf,residential,30 mph,,False,True,59.461,"LINESTRING (-4.634089 53.3140872, -4.6342334 53.3139787, -4.6343153 53.3139341, -4.6343741 53.313903, -4.6347232 53.3137117)",,
122909538,2,,Newry Street,residential,30 mph,,False,True,124.84200000000001,"LINESTRING (-4.634089 53.3140872, -4.6349883 53.3145877, -4.6350107 53.3146002, -4.635015 53.3146154, -4.6350161 53.3146193, -4.6351137 53.3149652)",,
117848346,2,,Upper Park Street,residential,30 mph,,False,True,53.939,"LINESTRING (-4.6332828 53.3144315, -4.6337898 53.3148104)",,
117848470,2,,Park Street,residential,30 mph,,False,False,49.302,"LINESTRING (-4.6332828 53.3144315, -4.6328242 53.3140829)",,
85710711,2,,Bryn Mor Terrace,residential,30 mph,,False,False,64.044,"LINESTRING (-4.6332828 53.3144315, -4.6329142 53.3145918, -4.6325034 53.3147705)",,
85710711,2,,Bryn Mor Terrace,residential,30 mph,,False,True,64.973,"LINESTRING (-4.6332828 53.3144315, -4.6336785 53.314244, -4.6340491 53.3140684)",,
85710711,2,,Bryn Mor Terrace,residential,30 mph,,False,False,38.923,"LINESTRING (-4.6325034 53.3147705, -4.6320396 53.3149844)",,
85710711,2,,Bryn Mor Terrace,residential,30 mph,,False,True,64.044,"LINESTRING (-4.6325034 53.3147705, -4.6329142 53.3145918, -4.6332828 53.3144315)",,
85710711,2,,Bryn Mor Terrace,residential,30 mph,,False,True,38.923,"LINESTRING (-4.6320396 53.3149844, -4.6325034 53.3147705)",,
"[122657336, 122657361]",2,,"['Forge Hill', 'George Street']",residential,30 mph,,False,False,112.71700000000001,"LINESTRING (-4.6310525 53.3142014, -4.6305221 53.3141663, -4.6302318 53.3140974, -4.6300281 53.3140958, -4.629782 53.3144533)",,
"[122657361, 85710713]",2,,"['Maes y Môr', 'George Street']",residential,30 mph,,False,True,72.4,"LINESTRING (-4.6310525 53.3142014, -4.6311222 53.3142729, -4.6311003 53.3144808, -4.6309347 53.314827)",,
122909549,,,Cross Street,residential,,,False,True,52.40299999999999,"LINESTRING (-4.6310525 53.3142014, -4.6309024 53.3139987, -4.631015 53.3138417, -4.630956 53.3137712)",,
260627033,2,,Prince of Wales Road,tertiary,,,False,True,8.039,"LINESTRING (-4.629782 53.3144533, -4.6298741 53.3145002)",,
"[122657336, 122657361]",2,,"['Forge Hill', 'George Street']",residential,30 mph,,False,True,112.717,"LINESTRING (-4.629782 53.3144533, -4.6300281 53.3140958, -4.6302318 53.3140974, -4.6305221 53.3141663, -4.6310525 53.3142014)",,
260627033,2,,Prince of Wales Road,tertiary,,,False,False,60.301,"LINESTRING (-4.629782 53.3144533, -4.6294587 53.3142761, -4.6291131 53.3140867)",,
85710715,2,,St. Seiriol's Close,residential,30 mph,,False,True,123.11699999999999,"LINESTRING (-4.6357966 53.3122407, -4.63619 53.3121463, -4.6364951 53.3120859, -4.6365686 53.3120796, -4.6366429 53.3121073, -4.6368832 53.312321, -4.6371204 53.3125386, -4.6371643 53.3125789)",,
158247207,2,,Queen's Park,residential,30 mph,,False,False,92.32400000000001,"LINESTRING (-4.6357966 53.3122407, -4.6359429 53.3124447, -4.636104 53.3126694, -4.6363661 53.3129979)",,
"[85710714, 158247207]",2,,Queen's Park,residential,30 mph,,False,True,105.483,"LINESTRING (-4.6357966 53.3122407, -4.6356484 53.3120167, -4.6355977 53.311977, -4.6355225 53.3119647, -4.6350653 53.3120144, -4.6349938 53.3120134, -4.6349804 53.3120132, -4.6348658 53.3120115, -4.6346928 53.3119946, -4.6345465 53.3119284)",,
158247207,2,,Queen's Park,residential,30 mph,,False,False,70.071,"LINESTRING (-4.6363661 53.3129979, -4.6368839 53.3135469)",,
85710716,2,,Maes-yr-Haf,residential,30 mph,,False,False,72.487,"LINESTRING (-4.6363661 53.3129979, -4.6358676 53.3131373, -4.6356678 53.3132111, -4.6354343 53.3133291)",,
158247207,2,,Queen's Park,residential,30 mph,,False,True,92.324,"LINESTRING (-4.6363661 53.3129979, -4.636104 53.3126694, -4.6359429 53.3124447, -4.6357966 53.3122407)",,
85710715,2,,St. Seiriol's Close,residential,30 mph,,False,False,123.117,"LINESTRING (-4.6371643 53.3125789, -4.6371204 53.3125386, -4.6368832 53.312321, -4.6366429 53.3121073, -4.6365686 53.3120796, -4.6364951 53.3120859, -4.63619 53.3121463, -4.6357966 53.3122407)",,
