osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,junction
298834776,South Bridge Street,tertiary,30 mph,False,True,63.812999999999995,"LINESTRING (-3.7304698 56.0216719, -3.7303947 56.0216668, -3.7302356 56.021647, -3.7300769 56.0216121, -3.7299106 56.0215587, -3.7297848 56.0215121, -3.7296795 56.0214595, -3.7295798 56.0214097)",2,,,
4886524,Timber Basin Roundabout,primary,30 mph,True,False,23.04,"LINESTRING (-3.7281484 56.0200389, -3.7282316 56.0200887, -3.7282747 56.0201314, -3.7283279 56.0202164)",,,,roundabout
33235761,Earl's Road,primary,30 mph,True,False,30.852000000000004,"LINESTRING (-3.7281071 56.0197647, -3.7280995 56.0198945, -3.7281203 56.0199905, -3.7281484 56.0200389)",,,A904,
5364744,,unclassified,30 mph,True,False,15.449000000000002,"LINESTRING (-3.7178592 56.0202776, -3.7178407 56.0201998, -3.7178539 56.0201398)",,,,roundabout
396566287,South Shore Road,unclassified,30 mph,True,False,27.822,"LINESTRING (-3.7178592 56.0202776, -3.717742 56.0202528, -3.7174729 56.0201536)",,,,
5364744,,unclassified,30 mph,True,False,3.457,"LINESTRING (-3.7178539 56.0201398, -3.7178818 56.0201129)",,,,roundabout
396566286,South Shore Road,unclassified,30 mph,False,True,118.195,"LINESTRING (-3.7179221 56.019878, -3.7183925 56.0189492, -3.7184599 56.0188591)",,,,
437030552,South Shore Road,unclassified,30 mph,True,False,24.84,"LINESTRING (-3.7179221 56.019878, -3.7179719 56.0199965, -3.7180767 56.0200796)",,,,
437030555,South Shore Road,unclassified,30 mph,True,False,24.512,"LINESTRING (-3.7174729 56.0201536, -3.717642 56.0201736, -3.7177751 56.0201589, -3.7178539 56.0201398)",,,,
33056012,,unclassified,30 mph,True,False,39.921,"LINESTRING (-3.722083 56.0208288, -3.7220734 56.0207913, -3.7220902 56.0207546, -3.7221306 56.0207242, -3.7221887 56.0207047, -3.7222497 56.0206989, -3.7223105 56.0207053, -3.7223635 56.0207231, -3.7224021 56.0207502, -3.7224214 56.020783, -3.722419 56.0208176)",,,,roundabout
33056013,Dock Road,unclassified,30 mph,False,False,226.93399999999997,"LINESTRING (-3.722083 56.0208288, -3.7217841 56.02087, -3.7209427 56.0208453, -3.7199364 56.0208136, -3.7194181 56.0207432, -3.7189134 56.02064, -3.7186523 56.0206104, -3.7185166 56.0205673)",,,,
33056013,Dock Road,unclassified,30 mph,False,True,226.934,"LINESTRING (-3.7185166 56.0205673, -3.7186523 56.0206104, -3.7189134 56.02064, -3.7194181 56.0207432, -3.7199364 56.0208136, -3.7209427 56.0208453, -3.7217841 56.02087, -3.722083 56.0208288)",,,,
437030554,Dock Road,unclassified,30 mph,True,False,30.04,"LINESTRING (-3.7185166 56.0205673, -3.7182962 56.020448, -3.7181389 56.0204032)",,,,
5364744,,unclassified,30 mph,True,False,22.818,"LINESTRING (-3.7181389 56.0204032, -3.7180252 56.0203784, -3.7178592 56.0202776)",,,,roundabout
5364744,,unclassified,30 mph,True,False,36.129,"LINESTRING (-3.7180767 56.0200796, -3.7181621 56.0201088, -3.7182304 56.0201338, -3.7183489 56.0202624, -3.7183693 56.0202846, -3.7183714 56.0203383)",,,,roundabout
33229877,Union Road,tertiary,30 mph,False,True,405.07499999999993,"LINESTRING (-3.7253635 56.017813, -3.7256059 56.0178636, -3.7258072 56.0179267, -3.7259089 56.0179926, -3.7259625 56.0180609, -3.7259876 56.0181439, -3.7259862 56.0182248, -3.7258831 56.0184221, -3.7258544 56.0184762, -3.7254025 56.0193236, -3.7252542 56.0196252, -3.7251745 56.0197727, -3.7251166 56.0198475, -3.7250493 56.0199102, -3.7249904 56.0199548, -3.724922 56.0199884, -3.7248516 56.0200133, -3.7247749 56.0200339, -3.7246897 56.0200447, -3.7245984 56.0200455, -3.7245084 56.0200356, -3.7244033 56.0200261, -3.7243006 56.0200102, -3.7241892 56.0199855, -3.723823 56.019917, -3.7234793 56.0198235, -3.723129 56.0197369, -3.7230213 56.0197111, -3.7229754 56.0196993)",,,,
33229881,Kerse Road,tertiary,30 mph,False,False,230.01799999999997,"LINESTRING (-3.7253635 56.017813, -3.7247613 56.0177059, -3.7239244 56.0175477, -3.7224571 56.0172882, -3.7218404 56.0171797)",,,,
33537582,Dundas Street,tertiary,30 mph,False,False,237.91299999999998,"LINESTRING (-3.7253635 56.017813, -3.7254885 56.0176186, -3.7255488 56.0175237, -3.725595 56.0174511, -3.7257345 56.0172365, -3.7258138 56.0171123, -3.7263602 56.0162622, -3.7264189 56.0161709, -3.7264289 56.0161553, -3.7264771 56.016073, -3.7265164 56.0159862, -3.7265164 56.0159397, -3.7264963 56.0158677, -3.7264373 56.0157919)",,,,
5364743,Abbots Road,secondary,30 mph,False,False,7.285,"LINESTRING (-3.7194071 56.0166819, -3.7193743 56.0167448)",2,,B9132,
5364743,Abbots Road,secondary,30 mph,False,True,246.328,"LINESTRING (-3.7194071 56.0166819, -3.719465 56.0165483, -3.7196334 56.0161264, -3.7203095 56.0146397, -3.7203609 56.0145319)",2,,B9132,
"[39984355, 39984358, 39984359]",Dalratho Road,residential,30 mph,False,False,28.258,"LINESTRING (-3.7194071 56.0166819, -3.7193143 56.0166589, -3.7191371 56.0165699, -3.7190485 56.016529)",,yes,,
33235758,Station Road,primary,30 mph,True,False,54.365,"LINESTRING (-3.7273157 56.0205519, -3.7265105 56.0203608)",,,A904,
4886524,Timber Basin Roundabout,primary,30 mph,True,False,30.39,"LINESTRING (-3.7273157 56.0205519, -3.7272607 56.0204919, -3.7272325 56.0204395, -3.7272231 56.020378, -3.7272352 56.0202888)",,,,roundabout
4886524,Timber Basin Roundabout,primary,30 mph,True,False,29.712,"LINESTRING (-3.7273297 56.0201921, -3.7274377 56.020128, -3.7275705 56.0200516, -3.7276784 56.0200111)",,,,roundabout
1077384849,,unclassified,30 mph,True,False,26.141,"LINESTRING (-3.7273297 56.0201921, -3.7273338 56.0201359, -3.727317 56.0200534, -3.7272812 56.0199597)",1,,,
4886526,McCafferty Way,unclassified,30 mph,False,True,199.17700000000002,"LINESTRING (-3.729189 56.0192942, -3.7293014 56.0193589, -3.7300593 56.0197954, -3.7288431 56.0202261, -3.7283279 56.0202164)",,,,
33537582,Dundas Street,tertiary,30 mph,False,True,82.241,"LINESTRING (-3.7256547 56.0151957, -3.7262421 56.0156327, -3.7264373 56.0157919)",,,,
74374154,,unclassified,30 mph,False,True,48.745000000000005,"LINESTRING (-3.7256547 56.0151957, -3.7253693 56.0152729, -3.7249488 56.0153867)",,,,
33537582,Dundas Street,tertiary,30 mph,False,False,82.241,"LINESTRING (-3.7264373 56.0157919, -3.7262421 56.0156327, -3.7256547 56.0151957)",,,,
33537582,Dundas Street,tertiary,30 mph,False,True,237.91299999999998,"LINESTRING (-3.7264373 56.0157919, -3.7264963 56.0158677, -3.7265164 56.0159397, -3.7265164 56.0159862, -3.7264771 56.016073, -3.7264289 56.0161553, -3.7264189 56.0161709, -3.7263602 56.0162622, -3.7258138 56.0171123, -3.7257345 56.0172365, -3.725595 56.0174511, -3.7255488 56.0175237, -3.7254885 56.0176186, -3.7253635 56.017813)",,,,
74373544,,residential,,False,False,43.881,"LINESTRING (-3.7264373 56.0157919, -3.7265867 56.0157262, -3.7267354 56.0155751, -3.7268359 56.0154737)",,,,
39984352,Abbotsgrange Road,residential,30 mph,False,False,140.441,"LINESTRING (-3.7162106 56.0147374, -3.7164393 56.0153205, -3.7164742 56.0154285, -3.7164822 56.0155169, -3.7164567 56.0155949, -3.7163387 56.0159337, -3.7163253 56.0159764)",2,,,
"[39984361, 39984354]","['Henry Street', 'Drummond Place']",residential,30 mph,False,"[False, True]",273.218,"LINESTRING (-3.7162106 56.0147374, -3.7162731 56.0147301, -3.7173405 56.0146053, -3.7173944 56.0146146, -3.7174186 56.0146513, -3.7184154 56.0161715, -3.7184322 56.0162133, -3.7184295 56.0162538, -3.7184161 56.0162918)",,,,
39984353,Dalratho Road,residential,30 mph,False,False,134.60000000000002,"LINESTRING (-3.7184161 56.0162918, -3.7180648 56.0162389, -3.7178006 56.016199, -3.7163253 56.0159764)",2,,,
"[39984353, 39984357]",Dalratho Road,residential,30 mph,False,"[False, True]",47.959,"LINESTRING (-3.7184161 56.0162918, -3.7185801 56.0163223, -3.718714 56.016367, -3.7188248 56.0164255, -3.7190485 56.016529)",2,,,
"[39984361, 39984354]","['Drummond Place', 'Henry Street']",residential,30 mph,False,"[False, True]",273.218,"LINESTRING (-3.7184161 56.0162918, -3.7184295 56.0162538, -3.7184322 56.0162133, -3.7184154 56.0161715, -3.7174186 56.0146513, -3.7173944 56.0146146, -3.7173405 56.0146053, -3.7162731 56.0147301, -3.7162106 56.0147374)",,,,
40523686,Grangeburn Road,residential,30 mph,False,False,164.676,"LINESTRING (-3.7179339 56.0189726, -3.7176271 56.0196368, -3.7175003 56.019701, -3.7173343 56.0197358, -3.7162609 56.0197155)",,,,
40523686,Grangeburn Road,residential,30 mph,False,False,77.037,"LINESTRING (-3.7162609 56.0197155, -3.7150216 56.019701)",,,,
40523692,Allan Court,residential,30 mph,False,False,36.403,"LINESTRING (-3.7162609 56.0197155, -3.716285 56.0193884)",,,,
40523686,Grangeburn Road,residential,30 mph,False,True,164.676,"LINESTRING (-3.7162609 56.0197155, -3.7173343 56.0197358, -3.7175003 56.019701, -3.7176271 56.0196368, -3.7179339 56.0189726)",,,,
40523686,Grangeburn Road,residential,30 mph,False,True,77.037,"LINESTRING (-3.7150216 56.019701, -3.7162609 56.0197155)",,,,
40523690,Naismith Court,residential,30 mph,False,False,56.828,"LINESTRING (-3.7150216 56.019701, -3.7150545 56.0194427, -3.7150284 56.0192703, -3.7150774 56.0191961)",,,,
40523690,Naismith Court,residential,30 mph,False,False,76.959,"LINESTRING (-3.7150774 56.0191961, -3.7150081 56.0190154, -3.7150242 56.0189785, -3.7150749 56.0189469, -3.7151761 56.0189439, -3.7152227 56.0189569, -3.7152589 56.018982, -3.7153183 56.0191193, -3.7152839 56.0191605, -3.7152212 56.0191803, -3.7150774 56.0191961)",,,,
40523690,Naismith Court,residential,30 mph,False,True,76.959,"LINESTRING (-3.7150774 56.0191961, -3.7152212 56.0191803, -3.7152839 56.0191605, -3.7153183 56.0191193, -3.7152589 56.018982, -3.7152227 56.0189569, -3.7151761 56.0189439, -3.7150749 56.0189469, -3.7150242 56.0189785, -3.7150081 56.0190154, -3.7150774 56.0191961)",,,,
40523690,Naismith Court,residential,30 mph,False,True,56.828,"LINESTRING (-3.7150774 56.0191961, -3.7150284 56.0192703, -3.7150545 56.0194427, -3.7150216 56.019701)",,,,
40523692,Allan Court,residential,30 mph,False,True,36.403,"LINESTRING (-3.716285 56.0193884, -3.7162609 56.0197155)",,,,
40523692,Allan Court,residential,30 mph,False,False,34.94799999999999,"LINESTRING (-3.716285 56.0193884, -3.7162881 56.0193007, -3.7162663 56.0192729, -3.7162151 56.0192547, -3.7159247 56.0192538)",,,,
40523693,Allan Court,residential,30 mph,False,False,32.494,"LINESTRING (-3.716285 56.0193884, -3.7164278 56.0193893, -3.7165769 56.0193632, -3.716768 56.0192981)",,,,
40523693,Allan Court,residential,30 mph,False,False,10.446,"LINESTRING (-3.716768 56.0192981, -3.7168907 56.0192339)",,,,
40523693,Allan Court,residential,30 mph,False,True,32.494,"LINESTRING (-3.716768 56.0192981, -3.7165769 56.0193632, -3.7164278 56.0193893, -3.716285 56.0193884)",,,,
40523694,Allan Court,residential,30 mph,False,False,26.189,"LINESTRING (-3.716768 56.0192981, -3.7165987 56.0192304, -3.7163906 56.0192044)",,,,
40523693,Allan Court,residential,30 mph,False,True,10.446,"LINESTRING (-3.7168907 56.0192339, -3.716768 56.0192981)",,,,
40523694,Allan Court,residential,30 mph,False,True,26.189,"LINESTRING (-3.7163906 56.0192044, -3.7165987 56.0192304, -3.716768 56.0192981)",,,,
40523692,Allan Court,residential,30 mph,False,True,34.948,"LINESTRING (-3.7159247 56.0192538, -3.7162151 56.0192547, -3.7162663 56.0192729, -3.7162881 56.0193007, -3.716285 56.0193884)",,,,
39984356,Park Road,residential,30 mph,False,False,82.014,"LINESTRING (-3.7187088 56.0171454, -3.7184107 56.0178639)",,,,
39984356,Park Road,residential,30 mph,False,True,72.398,"LINESTRING (-3.7187088 56.0171454, -3.7188335 56.016845, -3.7188962 56.0166938, -3.7189378 56.0166219, -3.7189887 56.0165716, -3.7190485 56.016529)",,,,
43834778,Grange Place,residential,30 mph,False,False,75.206,"LINESTRING (-3.7187088 56.0171454, -3.7179127 56.0170149, -3.7178515 56.0169907, -3.7178098 56.0169577, -3.7178113 56.016924, -3.7178498 56.0168298)",,,,
43834779,Grange Place,residential,30 mph,False,False,10.459,"LINESTRING (-3.7178498 56.0168298, -3.7176869 56.0168062)",,,,
43834779,Grange Place,residential,30 mph,False,True,11.785,"LINESTRING (-3.7178498 56.0168298, -3.7180349 56.0168528)",,,,
43834778,Grange Place,residential,30 mph,False,True,75.206,"LINESTRING (-3.7178498 56.0168298, -3.7178113 56.016924, -3.7178098 56.0169577, -3.7178515 56.0169907, -3.7179127 56.0170149, -3.7187088 56.0171454)",,,,
43834779,Grange Place,residential,30 mph,False,False,11.785,"LINESTRING (-3.7180349 56.0168528, -3.7178498 56.0168298)",,,,
43834779,Grange Place,residential,30 mph,False,True,10.459,"LINESTRING (-3.7176869 56.0168062, -3.7178498 56.0168298)",,,,
56020165,Grange Lane,residential,30 mph,False,True,193.958,"LINESTRING (-3.7295798 56.0214097, -3.7272262 56.0225553)",2,,,
298834776,South Bridge Street,tertiary,30 mph,False,False,63.813,"LINESTRING (-3.7295798 56.0214097, -3.7296795 56.0214595, -3.7297848 56.0215121, -3.7299106 56.0215587, -3.7300769 56.0216121, -3.7302356 56.021647, -3.7303947 56.0216668, -3.7304698 56.0216719)",2,,,
"[298834776, 4886525]",South Bridge Street,tertiary,30 mph,False,True,115.68700000000001,"LINESTRING (-3.7295798 56.0214097, -3.728706 56.0209074, -3.7282839 56.0206628)",2,,,
56020165,Grange Lane,residential,30 mph,False,False,193.958,"LINESTRING (-3.7272262 56.0225553, -3.7295798 56.0214097)",2,,,
5364743,Abbots Road,secondary,30 mph,False,False,127.363,"LINESTRING (-3.7189139 56.0177424, -3.7186922 56.0182516, -3.718502 56.0187248, -3.7184599 56.0188591)",2,,B9132,
5364743,Abbots Road,secondary,30 mph,False,True,114.56,"LINESTRING (-3.7189139 56.0177424, -3.719214 56.0170921, -3.7193743 56.0167448)",2,,B9132,
74372955,Talbot Street,unclassified,,False,False,149.69299999999998,"LINESTRING (-3.7189139 56.0177424, -3.7190003 56.0177583, -3.7211893 56.0181838)",2,,,
74372955,Talbot Street,unclassified,,False,False,101.40100000000001,"LINESTRING (-3.7211893 56.0181838, -3.7216472 56.0182703, -3.7219422 56.0183267, -3.7222614 56.0183876, -3.7224948 56.0184352, -3.7227304 56.0184831)",2,,,
74372955,Talbot Street,unclassified,,False,True,149.69299999999998,"LINESTRING (-3.7211893 56.0181838, -3.7190003 56.0177583, -3.7189139 56.0177424)",2,,,
74372997,Annfield Place,unclassified,,False,False,111.111,"LINESTRING (-3.7211893 56.0181838, -3.721157 56.0182361, -3.7209312 56.0186023, -3.7209456 56.0186401, -3.7210476 56.0186865, -3.7217735 56.0188341, -3.721795 56.0188382)",,,,
74372955,Talbot Street,unclassified,,False,True,101.40099999999998,"LINESTRING (-3.7227304 56.0184831, -3.7224948 56.0184352, -3.7222614 56.0183876, -3.7219422 56.0183267, -3.7216472 56.0182703, -3.7211893 56.0181838)",2,,,
74372997,Annfield Place,unclassified,,False,False,50.554,"LINESTRING (-3.721795 56.0188382, -3.7225659 56.0189833)",,,,
74373020,Library Lane,unclassified,,False,False,58.942,"LINESTRING (-3.721795 56.0188382, -3.7214614 56.0193344)",,,,
74372997,Annfield Place,unclassified,,False,True,111.111,"LINESTRING (-3.721795 56.0188382, -3.7217735 56.0188341, -3.7210476 56.0186865, -3.7209456 56.0186401, -3.7209312 56.0186023, -3.721157 56.0182361, -3.7211893 56.0181838)",,,,
74372997,Annfield Place,unclassified,,False,True,50.554,"LINESTRING (-3.7225659 56.0189833, -3.721795 56.0188382)",,,,
74373020,Library Lane,unclassified,,False,True,58.942,"LINESTRING (-3.7214614 56.0193344, -3.721795 56.0188382)",,,,
74373081,Bo'ness Road,unclassified,,False,False,36.616,"LINESTRING (-3.7214614 56.0193344, -3.720905 56.0192261)",,,,
74373081,Bo'ness Road,unclassified,,False,True,33.636,"LINESTRING (-3.7214614 56.0193344, -3.7219725 56.0194339)",,,,
74373081,Bo'ness Road,unclassified,,False,True,86.35,"LINESTRING (-3.7187222 56.0188012, -3.7192031 56.0188948, -3.7200343 56.0190566)",,,,
74373154,,residential,,False,False,26.954,"LINESTRING (-3.7218404 56.0171797, -3.7217084 56.0174106)",,,,
33229881,Kerse Road,tertiary,30 mph,False,False,65.471,"LINESTRING (-3.7218404 56.0171797, -3.721643 56.0171451, -3.7208372 56.0170001)",,,,
33229881,Kerse Road,tertiary,30 mph,False,True,230.01800000000003,"LINESTRING (-3.7218404 56.0171797, -3.7224571 56.0172882, -3.7239244 56.0175477, -3.7247613 56.0177059, -3.7253635 56.017813)",,,,
74373154,,residential,,False,True,26.954,"LINESTRING (-3.7217084 56.0174106, -3.7218404 56.0171797)",,,,
74373199,Ure Court,residential,,False,False,34.833,"LINESTRING (-3.7217084 56.0174106, -3.7211505 56.0173807)",,,,
74373199,Ure Court,residential,,False,True,40.659000000000006,"LINESTRING (-3.7217084 56.0174106, -3.7219766 56.0174826, -3.72188 56.0176745)",,,,
74373199,Ure Court,residential,,False,False,40.659000000000006,"LINESTRING (-3.72188 56.0176745, -3.7219766 56.0174826, -3.7217084 56.0174106)",,,,
74373199,Ure Court,residential,,False,True,34.833,"LINESTRING (-3.7211505 56.0173807, -3.7217084 56.0174106)",,,,
74373262,,residential,,False,False,16.868,"LINESTRING (-3.7211505 56.0173807, -3.7210646 56.0175246)",,,,
74373199,Ure Court,residential,,False,False,72.44800000000001,"LINESTRING (-3.7211505 56.0173807, -3.7207428 56.0173627, -3.7200239 56.0172307)",,,,
74373199,Ure Court,residential,,False,True,72.44800000000001,"LINESTRING (-3.7200239 56.0172307, -3.7207428 56.0173627, -3.7211505 56.0173807)",,,,
74373262,,residential,,False,True,16.868,"LINESTRING (-3.7210646 56.0175246, -3.7211505 56.0173807)",,,,
74373296,,residential,,False,False,49.947,"LINESTRING (-3.7208372 56.0170001, -3.7210754 56.0165711)",,,,
33229881,Kerse Road,tertiary,30 mph,False,False,95.25300000000001,"LINESTRING (-3.7208372 56.0170001, -3.7199906 56.0168528, -3.7194438 56.0167583, -3.7193743 56.0167448)",,,,
33229881,Kerse Road,tertiary,30 mph,False,True,65.471,"LINESTRING (-3.7208372 56.0170001, -3.721643 56.0171451, -3.7218404 56.0171797)",,,,
74373296,,residential,,False,True,49.947,"LINESTRING (-3.7210754 56.0165711, -3.7208372 56.0170001)",,,,
74373373,Troup Court,residential,,False,True,28.723,"LINESTRING (-3.7210754 56.0165711, -3.7215045 56.016667)",,,,
74373373,Troup Court,residential,,False,False,41.772999999999996,"LINESTRING (-3.7210754 56.0165711, -3.7209855 56.0165529, -3.7206891 56.0164931, -3.7206033 56.0166311)",,,,
74373373,Troup Court,residential,,False,False,66.047,"LINESTRING (-3.7221912 56.0169549, -3.7222689 56.0168229, -3.7218698 56.0167487, -3.7215045 56.016667)",,,,
74373373,Troup Court,residential,,False,False,28.723,"LINESTRING (-3.7215045 56.016667, -3.7210754 56.0165711)",,,,
74373444,,residential,,False,False,14.768,"LINESTRING (-3.7215045 56.016667, -3.7214294 56.016793)",,,,
74373373,Troup Court,residential,,False,True,66.047,"LINESTRING (-3.7215045 56.016667, -3.7218698 56.0167487, -3.7222689 56.0168229, -3.7221912 56.0169549)",,,,
74373373,Troup Court,residential,,False,True,41.772999999999996,"LINESTRING (-3.7206033 56.0166311, -3.7206891 56.0164931, -3.7209855 56.0165529, -3.7210754 56.0165711)",,,,
74373444,,residential,,False,True,14.768,"LINESTRING (-3.7214294 56.016793, -3.7215045 56.016667)",,,,
74373544,,residential,,False,True,43.881,"LINESTRING (-3.7268359 56.0154737, -3.7267354 56.0155751, -3.7265867 56.0157262, -3.7264373 56.0157919)",,,,
74373875,Wallace Street,residential,30 mph,False,False,122.243,"LINESTRING (-3.7218317 56.0148287, -3.7228883 56.0150341, -3.7236893 56.0151898)",2,,,
74373875,Wallace Street,residential,30 mph,False,True,97.201,"LINESTRING (-3.7218317 56.0148287, -3.7204197 56.0145461, -3.7203609 56.0145319)",2,,,
74373983,Forth Street,residential,30 mph,False,False,83.253,"LINESTRING (-3.7218317 56.0148287, -3.7218121 56.0148693, -3.7217266 56.0150466, -3.7216124 56.0152835, -3.7214831 56.0155516)",,,,
74373875,Wallace Street,residential,30 mph,False,False,82.65399999999998,"LINESTRING (-3.7236893 56.0151898, -3.7246044 56.0153706, -3.72473 56.0153955, -3.7247823 56.0154052, -3.7248588 56.0154022, -3.7249488 56.0153867)",2,,,
74373875,Wallace Street,residential,30 mph,False,True,122.243,"LINESTRING (-3.7236893 56.0151898, -3.7228883 56.0150341, -3.7218317 56.0148287)",2,,,
74373967,Marshall Street,residential,30 mph,False,True,84.87400000000001,"LINESTRING (-3.7236893 56.0151898, -3.7236561 56.0152419, -3.7235493 56.0154096, -3.7234059 56.0156349, -3.7233385 56.0157408, -3.7232315 56.0159089)",2,,,
74373875,Wallace Street,residential,30 mph,False,True,82.654,"LINESTRING (-3.7249488 56.0153867, -3.7248588 56.0154022, -3.7247823 56.0154052, -3.72473 56.0153955, -3.7246044 56.0153706, -3.7236893 56.0151898)",2,,,
74373929,Lumley Street,residential,30 mph,False,False,105.21100000000001,"LINESTRING (-3.7249488 56.0153867, -3.724983 56.0154185, -3.725122 56.015548, -3.7251499 56.0155835, -3.7251352 56.0156254, -3.7249191 56.0159661, -3.7247308 56.0162631)",,,,
74374154,,unclassified,30 mph,False,False,48.745000000000005,"LINESTRING (-3.7249488 56.0153867, -3.7253693 56.0152729, -3.7256547 56.0151957)",,,,
74373929,Lumley Street,residential,30 mph,False,False,75.247,"LINESTRING (-3.7247308 56.0162631, -3.7243262 56.0169009)",,,,
