osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction
"[261507363, 1257096711]",False,Siliwen Road,residential,True,271.128,"LINESTRING (-4.1305473 53.232041, -4.130557 53.2320209, -4.1306804 53.2317922, -4.131226 53.2311063, -4.1314249 53.2308839, -4.1316855 53.2306544, -4.1317393 53.2306037, -4.1320234 53.2303882, -4.1321186 53.2303161, -4.1326594 53.2299877)",,,,
19677026,False,Ffordd Sackville,unclassified,False,81.708,"LINESTRING (-4.1318662 53.2249898, -4.1314361 53.225071, -4.1310807 53.2251409, -4.1307868 53.2252358, -4.130729 53.2252577)",,,,
47483679,True,,primary,False,32.699,"LINESTRING (-4.1318662 53.2249898, -4.1318719 53.2249431, -4.1318911 53.2249185, -4.1319266 53.2248914, -4.1319552 53.2248785, -4.1320046 53.2248662, -4.1320689 53.2248634, -4.1321458 53.2248832, -4.1322024 53.2249104)",2,,20 mph,roundabout
47483679,True,,primary,False,18.198,"LINESTRING (-4.1320596 53.2250852, -4.1319955 53.2250804, -4.1319261 53.2250569, -4.1318863 53.2250265, -4.1318662 53.2249898)",2,,20 mph,roundabout
"[47483680, 134703359]",False,Ffordd Deiniol,primary,True,240.84199999999998,"LINESTRING (-4.1320596 53.2250852, -4.1319662 53.2252465, -4.1317452 53.2254237, -4.1315324 53.2255659, -4.1312883 53.2257617, -4.1308935 53.2260672, -4.1301632 53.2266062, -4.1298911 53.226807)","['2', '3']",A5,20 mph,
23845468,False,Lôn Pobty,unclassified,True,31.791999999999998,"LINESTRING (-4.1278383 53.2252762, -4.1277494 53.225249, -4.127658 53.2252114, -4.1274981 53.2250835)",2,,,
42920525,False,Ffordd Glynne,tertiary,False,22.249,"LINESTRING (-4.1219729 53.2304602, -4.1221734 53.2306203)",,,20 mph,
23236628,False,Orme Road,residential,True,57.341,"LINESTRING (-4.1219729 53.2304602, -4.1218692 53.2305141, -4.1217942 53.2305732, -4.1214932 53.230884)",,,20 mph,
42920525,False,Ffordd Glynne,tertiary,True,151.25300000000001,"LINESTRING (-4.1219729 53.2304602, -4.1217418 53.2302712, -4.1215953 53.2301508, -4.1215226 53.2300942, -4.1214556 53.230042, -4.1209223 53.2296289, -4.1208091 53.2293796, -4.120759 53.2293283)",,,20 mph,
29357465,False,Stryd Deiniol,residential,False,68.849,"LINESTRING (-4.1319773 53.2285086, -4.1317657 53.2283988, -4.1316984 53.2283683, -4.1315015 53.2282727, -4.1311744 53.2281185)",,,,
1256788248,True,College Road,residential,False,46.050000000000004,"LINESTRING (-4.1319773 53.2285086, -4.1318179 53.2285938, -4.1316428 53.2287348, -4.1315513 53.2288308)",1,,20 mph,
39328629,False,High Street,unclassified,False,52.08,"LINESTRING (-4.121472 53.2291495, -4.1213521 53.2291902, -4.1212718 53.2292174, -4.1209848 53.2292581, -4.1208394 53.2292905, -4.120759 53.2293283)",,,30 mph,
42949080,False,Maes Y Dref,residential,False,162.432,"LINESTRING (-4.121472 53.2291495, -4.1223954 53.2297866, -4.1225972 53.2298749, -4.1227081 53.2299231, -4.1228163 53.2299468, -4.1229474 53.2299563, -4.1230572 53.2299399, -4.1232494 53.2298149)",,,,
29354772,False,Temple Road,residential,False,116.91,"LINESTRING (-4.1326594 53.2299877, -4.132332 53.2296717, -4.1323025 53.2296399, -4.1322894 53.2296089, -4.1322985 53.2295834, -4.1323429 53.2295579, -4.1330327 53.2293022, -4.1331123 53.2292616)",,,,
"[261507363, 1257096711]",False,Siliwen Road,residential,False,271.12800000000004,"LINESTRING (-4.1326594 53.2299877, -4.1321186 53.2303161, -4.1320234 53.2303882, -4.1317393 53.2306037, -4.1316855 53.2306544, -4.1314249 53.2308839, -4.131226 53.2311063, -4.1306804 53.2317922, -4.130557 53.2320209, -4.1305473 53.232041)",,,,
1257096711,False,Siliwen Road,residential,True,90.13900000000001,"LINESTRING (-4.1326594 53.2299877, -4.133245 53.2297548, -4.1337987 53.2295497)",,,,
29385623,True,Prince's Road,residential,False,56.595,"LINESTRING (-4.1337987 53.2295497, -4.1336866 53.2295293, -4.1336088 53.2295011, -4.1334359 53.2294342, -4.1331772 53.2293115, -4.1331395 53.2292877, -4.1331123 53.2292616)",,,,
1257096711,False,Siliwen Road,residential,False,90.13900000000001,"LINESTRING (-4.1337987 53.2295497, -4.133245 53.2297548, -4.1326594 53.2299877)",,,,
29354772,False,Temple Road,residential,True,116.91,"LINESTRING (-4.1331123 53.2292616, -4.1330327 53.2293022, -4.1323429 53.2295579, -4.1322985 53.2295834, -4.1322894 53.2296089, -4.1323025 53.2296399, -4.132332 53.2296717, -4.1326594 53.2299877)",,,,
29385623,True,Prince's Road,residential,False,114.81,"LINESTRING (-4.1331123 53.2292616, -4.1330614 53.2290921, -4.1330351 53.2289723, -4.133028 53.22894, -4.1330064 53.2288592, -4.1329716 53.2288016, -4.1328563 53.2286579, -4.1328282 53.2286292, -4.132528 53.2283045)",,,,
1256788300,True,College Road,residential,False,43.119,"LINESTRING (-4.132528 53.2283045, -4.1321451 53.2284498, -4.1319773 53.2285086)",1,,20 mph,
29354783,False,Lôn Meirion,residential,False,5.26,"LINESTRING (-4.1284386 53.2313592, -4.1283801 53.231391)",,,,
29354782,True,Meirion Road,residential,False,164.15900000000002,"LINESTRING (-4.1284386 53.2313592, -4.1289067 53.2315733, -4.1291697 53.2316494, -4.1295619 53.2316976, -4.1298485 53.2317226, -4.1299359 53.2317374, -4.1300245 53.2317574, -4.1302074 53.2318299, -4.1303547 53.2319127, -4.1305473 53.232041)",,,,
29357525,False,Meirion Road,residential,True,55.892,"LINESTRING (-4.1284386 53.2313592, -4.1282427 53.231289, -4.1281476 53.231255, -4.1279511 53.231205, -4.1278599 53.2311902, -4.1277676 53.2311833, -4.1276684 53.2311887)",,,,
29354783,False,Lôn Meirion,residential,True,5.26,"LINESTRING (-4.1283801 53.231391, -4.1284386 53.2313592)",,,,
29354784,False,Peacock Walk,residential,False,108.12899999999999,"LINESTRING (-4.1283801 53.231391, -4.1283133 53.2314322, -4.127763 53.2319247, -4.1273116 53.2321008)",,,,
29354784,False,Peacock Walk,residential,True,108.129,"LINESTRING (-4.1273116 53.2321008, -4.127763 53.2319247, -4.1283133 53.2314322, -4.1283801 53.231391)",,,,
29357455,True,The Crescent,residential,False,34.994,"LINESTRING (-4.132731 53.2282307, -4.132342 53.228019)",,,,
1256788300,True,College Road,residential,False,15.809,"LINESTRING (-4.132731 53.2282307, -4.132528 53.2283045)",1,,20 mph,
29357455,True,The Crescent,residential,False,11.951,"LINESTRING (-4.132342 53.228019, -4.1322646 53.2280002, -4.1321878 53.2279657)",,,,
29386375,False,Sgwar Y Fron,residential,False,62.702999999999996,"LINESTRING (-4.132342 53.228019, -4.1325458 53.2279449, -4.1327293 53.2278723, -4.1326835 53.2278305, -4.1324683 53.2276286)",,,,
29357457,False,Bryn Teg Terrace,residential,False,56.321000000000005,"LINESTRING (-4.1318023 53.2268725, -4.1318181 53.2269687, -4.1314083 53.227297)",,,,
29435385,False,Allt Glanrafon,unclassified,False,68.96200000000002,"LINESTRING (-4.1318023 53.2268725, -4.1315284 53.2270257, -4.1311808 53.2272079, -4.1310947 53.2272307, -4.1310399 53.2272407, -4.1309968 53.2272529)",,,,
29435385,False,Allt Glanrafon,unclassified,True,147.644,"LINESTRING (-4.1318023 53.2268725, -4.1324546 53.2267801, -4.1327449 53.2266664, -4.1331036 53.2266545, -4.1332176 53.2266528, -4.133338 53.2266563, -4.1336095 53.2266884, -4.1339281 53.2267403)",,,,
29357457,False,Bryn Teg Terrace,residential,True,56.321000000000005,"LINESTRING (-4.1314083 53.227297, -4.1318181 53.2269687, -4.1318023 53.2268725)",,,,
"[47483680, 134703359]",False,Ffordd Deiniol,primary,False,240.842,"LINESTRING (-4.1298911 53.226807, -4.1301632 53.2266062, -4.1308935 53.2260672, -4.1312883 53.2257617, -4.1315324 53.2255659, -4.1317452 53.2254237, -4.1319662 53.2252465, -4.1320596 53.2250852)","['2', '3']",A5,20 mph,
47483680,False,Ffordd Deiniol,primary,True,171.264,"LINESTRING (-4.1298911 53.226807, -4.1297958 53.2268756, -4.1297595 53.2269015, -4.1290789 53.2273867, -4.128839 53.2275577, -4.1285865 53.2277543, -4.1284528 53.2278463, -4.1284029 53.227875, -4.1282208 53.2279765)",2,A5,20 mph,
1086403844,False,Allt Glanrafon,unclassified,True,88.756,"LINESTRING (-4.1298911 53.226807, -4.1303244 53.2269784, -4.1303765 53.2270004, -4.1304924 53.2270492, -4.1306797 53.2271282, -4.130887 53.2272081, -4.1309968 53.2272529)",,,,
"[29357464, 29357459]",False,"['Penrallt Isaf', 'Penrallt Road']","['residential', 'unclassified']",False,245.70500000000004,"LINESTRING (-4.1309968 53.2272529, -4.1307687 53.2274981, -4.1304786 53.2278575, -4.1304379 53.2278859, -4.1300904 53.22812, -4.130027 53.2281718, -4.129835 53.2283379, -4.1297107 53.22845, -4.1296878 53.2284616, -4.129651 53.2284732, -4.1296242 53.2284893, -4.1296069 53.2285106, -4.1296022 53.2285294, -4.1296055 53.228548, -4.1296178 53.2285623, -4.1296405 53.2285736, -4.1296651 53.2285796, -4.1296885 53.2285785, -4.1297132 53.2285733, -4.1297349 53.2285599, -4.1297554 53.2285427, -4.1297931 53.2285169, -4.1298824 53.2284679, -4.130076 53.2283411, -4.1301562 53.2282961, -4.1302325 53.2282849, -4.1303584 53.2282865, -4.1304636 53.2283048)",1,,,
29435385,False,Allt Glanrafon,unclassified,True,68.962,"LINESTRING (-4.1309968 53.2272529, -4.1310399 53.2272407, -4.1310947 53.2272307, -4.1311808 53.2272079, -4.1315284 53.2270257, -4.1318023 53.2268725)",,,,
1086403844,False,Allt Glanrafon,unclassified,False,88.756,"LINESTRING (-4.1309968 53.2272529, -4.130887 53.2272081, -4.1306797 53.2271282, -4.1304924 53.2270492, -4.1303765 53.2270004, -4.1303244 53.2269784, -4.1298911 53.226807)",,,,
29357464,False,Penrallt Road,unclassified,True,93.177,"LINESTRING (-4.1315513 53.2288308, -4.1314509 53.2287734, -4.1312611 53.2286678, -4.1305496 53.2283445, -4.1304636 53.2283048)",,,,
"[1256619217, 29385618]",True,College Road,residential,False,383.952,"LINESTRING (-4.1315513 53.2288308, -4.1314824 53.2289183, -4.131468 53.2289466, -4.1314348 53.2290117, -4.1312903 53.2292304, -4.1312709 53.2292706, -4.131234 53.2292939, -4.1311915 53.2293199, -4.1311138 53.229349, -4.1310747 53.2293637, -4.1308462 53.2294326, -4.1305543 53.2295124, -4.1303637 53.2295548, -4.1300685 53.2296301, -4.1297249 53.2297784, -4.1296238 53.2298504, -4.1295547 53.2299141, -4.1295364 53.229931, -4.1294398 53.2300401, -4.1292907 53.2302145, -4.1290741 53.2303883, -4.1289602 53.2304654, -4.1288926 53.2304947, -4.1288191 53.2305265, -4.128605 53.2305982, -4.1283112 53.2306965, -4.1282368 53.2307355, -4.1281718 53.2307695, -4.1279743 53.2308728, -4.1278698 53.2309489, -4.1277925 53.2310177, -4.1277297 53.2310899, -4.1276684 53.2311887)",,,,
52098988,False,Regent Street,residential,False,47.054,"LINESTRING (-4.1309011 53.2279855, -4.130491 53.2282412, -4.1304746 53.228255, -4.1304624 53.2282705, -4.1304591 53.2282876, -4.1304636 53.2283048)",,,,
29357465,False,Stryd Deiniol,residential,True,68.849,"LINESTRING (-4.1311744 53.2281185, -4.1315015 53.2282727, -4.1316984 53.2283683, -4.1317657 53.2283988, -4.1319773 53.2285086)",,,,
23192968,True,College Road,residential,False,49.532,"LINESTRING (-4.1333816 53.2280145, -4.1332277 53.228066, -4.132731 53.2282307)",1,,20 mph,
4958994,False,Ffordd Caergybi,primary,False,3.694,"LINESTRING (-4.1341584 53.227367, -4.1341819 53.2273369)",2,A5,20 mph,
4958994,False,Ffordd Caergybi,primary,True,49.041,"LINESTRING (-4.1341584 53.227367, -4.1340635 53.2275387, -4.1340609 53.2275454, -4.1340388 53.2276026, -4.1340362 53.2277148, -4.1340476 53.2277969)",2,A5,20 mph,
29386375,False,Sgwar Y Fron,residential,True,62.702999999999996,"LINESTRING (-4.1324683 53.2276286, -4.1326835 53.2278305, -4.1327293 53.2278723, -4.1325458 53.2279449, -4.132342 53.228019)",,,,
29435379,False,Stryd Y Deon,unclassified,False,50.824,"LINESTRING (-4.1229535 53.228382, -4.1229798 53.2284, -4.1234485 53.22873)",,,,
707648617,True,High Street,unclassified,False,95.61699999999999,"LINESTRING (-4.1229535 53.228382, -4.1224377 53.2286378, -4.1223529 53.2286853, -4.1221246 53.228814, -4.1218858 53.2289563)",,,,
29435385,False,Allt Glanrafon,unclassified,False,147.644,"LINESTRING (-4.1339281 53.2267403, -4.1336095 53.2266884, -4.133338 53.2266563, -4.1332176 53.2266528, -4.1331036 53.2266545, -4.1327449 53.2266664, -4.1324546 53.2267801, -4.1318023 53.2268725)",,,,
4958994,False,Ffordd Caergybi,primary,True,6.684,"LINESTRING (-4.13439 53.2269711, -4.1343562 53.2270277)",2,A5,20 mph,
29357458,True,Allt Glanrafon,unclassified,False,40.06,"LINESTRING (-4.13439 53.2269711, -4.1340711 53.2268166, -4.1339281 53.2267403)",1,,,
"[97947290, 28132174]",False,Ffordd Deiniol,primary,True,38.558,"LINESTRING (-4.1267772 53.228732, -4.1265318 53.2288782, -4.1264365 53.2290055)",2,A5,20 mph,
47483681,False,Ffordd Deiniol,primary,False,127.63700000000001,"LINESTRING (-4.1267772 53.228732, -4.1276115 53.2282954, -4.1279408 53.228123, -4.1282208 53.2279765)",2,A5,20 mph,
"[39328637, 39328622]",False,Lôn y Brodyr,residential,"[False, True]",68.732,"LINESTRING (-4.1198228 53.2305473, -4.1202137 53.2303943, -4.1202223 53.2303648, -4.1201365 53.2300605)",,,,
"[42900483, 39328637]",False,Stryd Ambrose,residential,True,49.293000000000006,"LINESTRING (-4.1198228 53.2305473, -4.1196918 53.2306441, -4.119391 53.2309071)",,,,
39328622,False,Lôn y Brodyr,residential,False,75.806,"LINESTRING (-4.1199408 53.2293889, -4.1200427 53.2297321, -4.1201365 53.2300605)",,,,
707648619,False,High Street,tertiary,True,55.774,"LINESTRING (-4.1199408 53.2293889, -4.1204112 53.2293313, -4.1206788 53.2293077, -4.120759 53.2293283)",2,,30 mph,
155135443,False,,unclassified,True,16.527,"LINESTRING (-4.1321878 53.2279657, -4.131963 53.2280288)",,,,
29357455,True,The Crescent,residential,False,212.46100000000004,"LINESTRING (-4.1321878 53.2279657, -4.1320912 53.2278589, -4.1320451 53.2277782, -4.1320434 53.2277333, -4.1320507 53.2276922, -4.1320917 53.227608, -4.1321402 53.227545, -4.1322139 53.2274862, -4.1324153 53.2273795, -4.1325041 53.2273347, -4.1328878 53.2271381, -4.1330573 53.2270844, -4.1332395 53.2270677, -4.1333632 53.2270859, -4.1334739 53.2271229, -4.1338169 53.227246, -4.133829 53.2272503, -4.1341363 53.2273592, -4.1341584 53.227367)",,,,
42887475,False,Seiriol Road,residential,True,29.357,"LINESTRING (-4.1216731 53.2317607, -4.1214809 53.2319748, -4.1214919 53.2319947)",,,,
42887475,False,Seiriol Road,residential,False,29.357,"LINESTRING (-4.1214919 53.2319947, -4.1214809 53.2319748, -4.1216731 53.2317607)",,,,
42887476,False,Ffordd Islwyn,residential,False,167.976,"LINESTRING (-4.1214919 53.2319947, -4.121535 53.23199, -4.1215672 53.2319912, -4.1215902 53.2319935, -4.1218935 53.2320444, -4.1219844 53.2320541, -4.1220759 53.2320571, -4.1222933 53.232051, -4.1226418 53.2319984, -4.1229257 53.2319234, -4.1232252 53.2317971, -4.1236334 53.2315684, -4.1236605 53.2315532, -4.1237106 53.2315195)",,,,
23236628,False,Orme Road,residential,False,62.255,"LINESTRING (-4.1203304 53.2321666, -4.1207712 53.2316728)",,,20 mph,
42949080,False,Maes Y Dref,residential,True,162.43200000000002,"LINESTRING (-4.1232494 53.2298149, -4.1230572 53.2299399, -4.1229474 53.2299563, -4.1228163 53.2299468, -4.1227081 53.2299231, -4.1225972 53.2298749, -4.1223954 53.2297866, -4.121472 53.2291495)",,,,
29435379,False,Stryd Y Deon,unclassified,False,8.673,"LINESTRING (-4.1234485 53.22873, -4.1235392 53.228786)",,,,
29435379,False,Stryd Y Deon,unclassified,True,50.824,"LINESTRING (-4.1234485 53.22873, -4.1229798 53.2284, -4.1229535 53.228382)",,,,
"[42889764, 42889759]",False,"['James Street', 'Brick Street']",residential,"[False, True]",141.137,"LINESTRING (-4.1234485 53.22873, -4.1229254 53.2290723, -4.1227326 53.2291248, -4.1226627 53.2291383, -4.1226518 53.229144, -4.1225715 53.2291942, -4.1224634 53.2292618, -4.1224077 53.2292455, -4.1218858 53.2289563)",,,,
42887476,False,Ffordd Islwyn,residential,True,167.97599999999997,"LINESTRING (-4.1237106 53.2315195, -4.1236605 53.2315532, -4.1236334 53.2315684, -4.1232252 53.2317971, -4.1229257 53.2319234, -4.1226418 53.2319984, -4.1222933 53.232051, -4.1220759 53.2320571, -4.1219844 53.2320541, -4.1218935 53.2320444, -4.1215902 53.2319935, -4.1215672 53.2319912, -4.121535 53.23199, -4.1214919 53.2319947)",,,,
42889750,False,Ffordd Ceiriog,residential,False,105.167,"LINESTRING (-4.1237106 53.2315195, -4.1237608 53.2314857, -4.123778 53.2314702, -4.123832 53.2314215, -4.1242061 53.2310214, -4.1244236 53.2306804)",,,,
42920525,False,Ffordd Glynne,tertiary,True,83.101,"LINESTRING (-4.1237106 53.2315195, -4.1235387 53.231438, -4.1233491 53.2313482, -4.1231183 53.2312208, -4.1227703 53.2310286)",,,20 mph,
1151285892,False,Ffordd Glynne,tertiary,False,65.575,"LINESTRING (-4.1237106 53.2315195, -4.1239209 53.2316182, -4.1241472 53.2317242, -4.1243245 53.2318096, -4.1244272 53.2318591, -4.1244827 53.2318858)",,,20 mph,
"[42889764, 42889759]",False,"['James Street', 'Brick Street']",residential,"[False, True]",141.137,"LINESTRING (-4.1218858 53.2289563, -4.1224077 53.2292455, -4.1224634 53.2292618, -4.1225715 53.2291942, -4.1226518 53.229144, -4.1226627 53.2291383, -4.1227326 53.2291248, -4.1229254 53.2290723, -4.1234485 53.22873)",,,,
707648617,True,High Street,unclassified,False,35.391,"LINESTRING (-4.1218858 53.2289563, -4.1215206 53.2291451, -4.121472 53.2291495)",,,,
42901032,False,Saint Mary's Avenue,residential,True,39.259,"LINESTRING (-4.122595 53.2303738, -4.1223076 53.2305325, -4.1221734 53.2306203)",,,,
707648618,False,Ffordd Y Ffynnon,residential,True,53.623999999999995,"LINESTRING (-4.1235815 53.2280604, -4.1236737 53.2281117, -4.1241719 53.2283885)",,,,
42891528,False,Panton Street,residential,False,61.079,"LINESTRING (-4.1241719 53.2283885, -4.1238942 53.228575, -4.1237875 53.2286384, -4.1235392 53.228786)",,,,
707648618,False,Ffordd Y Ffynnon,residential,False,53.623999999999995,"LINESTRING (-4.1241719 53.2283885, -4.1236737 53.2281117, -4.1235815 53.2280604)",,,,
29435379,False,Stryd Y Deon,unclassified,False,4.23,"LINESTRING (-4.1244244 53.2294234, -4.1244637 53.2294533)",,,,
29435379,False,Stryd Y Deon,unclassified,True,63.505,"LINESTRING (-4.1244244 53.2294234, -4.1241192 53.2292157, -4.1238024 53.2289904)",,,,
"[42891526, 42891527]",True,"['Ffordd Y Ffynnon', 'Ashley Road']",residential,False,160.531,"LINESTRING (-4.1244244 53.2294234, -4.124713 53.2292144, -4.1249982 53.2289254, -4.125092 53.2288141, -4.125083 53.2287656, -4.1242339 53.2284207, -4.1241719 53.2283885)",,,,
29435379,False,Stryd Y Deon,unclassified,False,28.697,"LINESTRING (-4.1235392 53.228786, -4.1238024 53.2289904)",,,,
29435379,False,Stryd Y Deon,unclassified,True,8.673,"LINESTRING (-4.1235392 53.228786, -4.1234485 53.22873)",,,,
42891528,False,Panton Street,residential,True,61.079,"LINESTRING (-4.1235392 53.228786, -4.1237875 53.2286384, -4.1238942 53.228575, -4.1241719 53.2283885)",,,,
23845468,False,Lôn Pobty,unclassified,False,31.792,"LINESTRING (-4.1274981 53.2250835, -4.127658 53.2252114, -4.1277494 53.225249, -4.1278383 53.2252762)",2,,,
23845468,False,Lôn Pobty,unclassified,True,79.57900000000001,"LINESTRING (-4.1274981 53.2250835, -4.1274743 53.2250321, -4.127405 53.224882, -4.1272949 53.2246331, -4.1272741 53.2244414, -4.1272679 53.2243845)",2,,,
123005194,False,Caellepa,residential,True,182.25699999999998,"LINESTRING (-4.1274981 53.2250835, -4.1270068 53.2252238, -4.1269016 53.2252538, -4.1266808 53.2253168, -4.1259601 53.2255175, -4.1255835 53.2257032, -4.1251807 53.2259271)",,,,
"[42900482, 123005194]",False,"['Caellepa', 'York Place']",residential,False,144.466,"LINESTRING (-4.1250856 53.2268159, -4.1250161 53.2267971, -4.1243824 53.2265887, -4.1244743 53.2265048, -4.1246288 53.2263248, -4.1248356 53.2261512, -4.1251807 53.2259271)",,,,
42900484,False,Rhodfa'r Brodyr,residential,True,29.47,"LINESTRING (-4.1214932 53.230884, -4.1218745 53.2310187)",,,,
23236628,False,Orme Road,residential,False,57.341,"LINESTRING (-4.1214932 53.230884, -4.1217942 53.2305732, -4.1218692 53.2305141, -4.1219729 53.2304602)",,,20 mph,
23236628,False,Orme Road,residential,True,100.019,"LINESTRING (-4.1214932 53.230884, -4.1214287 53.2309502, -4.1209475 53.2314848, -4.1207712 53.2316728)",,,20 mph,
42900484,False,Rhodfa'r Brodyr,residential,False,129.947,"LINESTRING (-4.1214932 53.230884, -4.121108 53.2307498, -4.1201365 53.2300605)",,,,
"[39328637, 39328622]",False,Lôn y Brodyr,residential,"[False, True]",68.732,"LINESTRING (-4.1201365 53.2300605, -4.1202223 53.2303648, -4.1202137 53.2303943, -4.1198228 53.2305473)",,,,
39328622,False,Lôn y Brodyr,residential,True,75.806,"LINESTRING (-4.1201365 53.2300605, -4.1200427 53.2297321, -4.1199408 53.2293889)",,,,
42900484,False,Rhodfa'r Brodyr,residential,True,129.947,"LINESTRING (-4.1201365 53.2300605, -4.121108 53.2307498, -4.1214932 53.230884)",,,,
39328629,False,High Street,unclassified,True,52.08,"LINESTRING (-4.120759 53.2293283, -4.1208394 53.2292905, -4.1209848 53.2292581, -4.1212718 53.2292174, -4.1213521 53.2291902, -4.121472 53.2291495)",,,30 mph,
42920525,False,Ffordd Glynne,tertiary,False,151.253,"LINESTRING (-4.120759 53.2293283, -4.1208091 53.2293796, -4.1209223 53.2296289, -4.1214556 53.230042, -4.1215226 53.2300942, -4.1215953 53.2301508, -4.1217418 53.2302712, -4.1219729 53.2304602)",,,20 mph,
707648619,False,High Street,tertiary,False,55.774,"LINESTRING (-4.120759 53.2293283, -4.1206788 53.2293077, -4.1204112 53.2293313, -4.1199408 53.2293889)",2,,30 mph,
42920525,False,Ffordd Glynne,tertiary,True,22.249,"LINESTRING (-4.1221734 53.2306203, -4.1219729 53.2304602)",,,20 mph,
42901032,False,Saint Mary's Avenue,residential,False,39.259,"LINESTRING (-4.1221734 53.2306203, -4.1223076 53.2305325, -4.122595 53.2303738)",,,,
42920525,False,Ffordd Glynne,tertiary,False,60.372,"LINESTRING (-4.1221734 53.2306203, -4.1222152 53.2306573, -4.1227703 53.2310286)",,,20 mph,
42946152,False,Rhes Osborne,residential,False,33.867,"LINESTRING (-4.1203114 53.2315343, -4.1200675 53.2318016)",,,,
