osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
"[838276750, 22817927]",False,,A643,Briggate,primary,30 mph,True,69.492,"LINESTRING (-1.7826891 53.6997173, -1.7824728 53.6997447, -1.7823107 53.6997689, -1.7821485 53.6997971, -1.7820607 53.6998211, -1.781985 53.6998506, -1.7819407 53.6998751, -1.7819018 53.6999004, -1.7818717 53.6999252, -1.7818482 53.6999508, -1.7818155 53.7000015)",,
"[148733420, 152252110]",False,,,"['Croft Street', 'Daisy Street']",unclassified,,True,70.315,"LINESTRING (-1.7826891 53.6997173, -1.7826883 53.6997579, -1.7826834 53.7000281, -1.7829885 53.7000296, -1.7830146 53.7000297, -1.7832265 53.7000307)",,
"[22817923, 22817924, 22817927]",False,,A643,"['Briggate', 'Bridge Road']",primary,30 mph,False,75.395,"LINESTRING (-1.783136 53.6996197, -1.7831815 53.6995889, -1.7832096 53.6995586, -1.7832225 53.699531, -1.783241 53.6995034, -1.7832472 53.6994862, -1.7832624 53.6991464, -1.783255 53.6990551, -1.7832472 53.6989599)",,yes
22817927,False,,A643,Briggate,primary,30 mph,True,31.772000000000002,"LINESTRING (-1.783136 53.6996197, -1.7830956 53.6996389, -1.7830506 53.6996567, -1.7829889 53.6996728, -1.7829273 53.6996847, -1.7826891 53.6997173)",,
1033805003,False,,,Bridge Road,unclassified,,True,47.888999999999996,"LINESTRING (-1.783136 53.6996197, -1.783191 53.6996508, -1.7832177 53.6996738, -1.7832291 53.6997005, -1.7832265 53.7000307)",,
22817929,False,,,Mill Royd Street,tertiary,30 mph,True,172.953,"LINESTRING (-1.7791906 53.7000611, -1.7798643 53.7000502, -1.7805698 53.7000411, -1.7807071 53.7000393, -1.7809533 53.700032, -1.7816217 53.700012, -1.7818155 53.7000015)",,
"[27746913, 24722218, 36576903]",False,,A641,Huddersfield Road,primary,30 mph,True,140.075,"LINESTRING (-1.7791906 53.7000611, -1.77918 53.7003565, -1.7791772 53.700591, -1.7791762 53.7005994, -1.7791464 53.7008564, -1.7791762 53.7013198)",,yes
71598814,False,,,Mill Royd Street,unclassified,,True,52.039,"LINESTRING (-1.7791906 53.7000611, -1.7789691 53.7000598, -1.7784026 53.7000282)",,
"[27746922, 838276749, 716732407]",False,,A641,Huddersfield Road,primary,30 mph,"[False, True]",122.745,"LINESTRING (-1.7791906 53.7000611, -1.7792021 53.6997124, -1.7792134 53.6991983, -1.7792032 53.6990649, -1.7791915 53.6989577)",,yes
22818123,True,,,,primary,30 mph,False,4.842,"LINESTRING (-1.7791846 53.7015075, -1.7792052 53.7015493)",roundabout,
837278156,True,,,,primary,30 mph,False,9.416,"LINESTRING (-1.77886 53.7014877, -1.7789275 53.7014745, -1.7789964 53.7014622)",roundabout,
24722217,True,,A641,Huddersfield Road,primary,30 mph,False,20.09,"LINESTRING (-1.7789964 53.7014622, -1.7790872 53.7014134, -1.7791017 53.7014056, -1.7791762 53.7013198)",,
837278155,True,,,,primary,30 mph,False,13.565000000000001,"LINESTRING (-1.7789964 53.7014622, -1.7790564 53.7014683, -1.7791201 53.7014824, -1.7791846 53.7015075)",roundabout,
22818124,True,,,Lawson Road,unclassified,20 mph,False,30.729,"LINESTRING (-1.7789563 53.7016719, -1.7786379 53.701874)",,
837278149,True,,,,primary,30 mph,False,9.498999999999999,"LINESTRING (-1.7789563 53.7016719, -1.7788715 53.7016722, -1.7788127 53.7016668)",roundabout,
27499059,False,,,Clifton Road,unclassified,20 mph,True,5.534,"LINESTRING (-1.7776432 53.7026764, -1.777562 53.7026893)",,
27921616,False,,,Lawson Road,unclassified,20 mph,True,110.686,"LINESTRING (-1.7776432 53.7026764, -1.7777401 53.7025905, -1.7780116 53.7023695, -1.7781053 53.7022932, -1.7786379 53.701874)",,
22818125,True,2,A641,Huddersfield Road,primary,30 mph,False,21.439999999999998,"LINESTRING (-1.7785223 53.7016799, -1.7783405 53.7016976, -1.7782062 53.7017239)",,
1240700258,True,2,A641,Huddersfield Road,primary,30 mph,False,16.393,"LINESTRING (-1.7770158 53.7026456, -1.7769789 53.7027914)",,
27922511,True,1,A644,Clifton Road,primary,30 mph,False,11.934000000000001,"LINESTRING (-1.7770158 53.7026456, -1.7769595 53.7026891, -1.7768906 53.7027222)",,
145620722,True,2,A641,Huddersfield Road,primary,30 mph,False,10.292,"LINESTRING (-1.7768228 53.7026617, -1.7768847 53.7025767)",,
1240700256,True,1,A644,Wakefield Road,primary,30 mph,False,8.073,"LINESTRING (-1.7768228 53.7026617, -1.7768906 53.7027222)",,
988817850,True,2,A641,Huddersfield Road,primary,30 mph,False,7.395,"LINESTRING (-1.7778734 53.7016949, -1.7779745 53.7016659)",,
988817851,True,,,,unclassified,,False,3.625,"LINESTRING (-1.7778734 53.7016949, -1.7778391 53.7016694)",,
988817842,True,2,A641,Huddersfield Road,primary,30 mph,False,27.776,"LINESTRING (-1.7779745 53.7016659, -1.7783706 53.7015798)",,
988817843,True,,,,unclassified,,False,8.509,"LINESTRING (-1.7779745 53.7016659, -1.7780066 53.7017105, -1.7779932 53.7017374)",,
152023950,False,,,Upper Bonegate,residential,,False,167.926,"LINESTRING (-1.778904 53.7041104, -1.7798783 53.7042184, -1.7810456 53.7043478, -1.7814116 53.7043884)",,
1059554174,False,2,A641,Bradford Road,primary,30 mph,False,37.942,"LINESTRING (-1.778904 53.7041104, -1.778926 53.7041984, -1.7789013 53.7043874, -1.7788931 53.7044499)",,
1059554174,False,2,A641,Bradford Road,primary,30 mph,True,17.541999999999998,"LINESTRING (-1.778904 53.7041104, -1.7788692 53.7040416, -1.7788335 53.7039583)",,
837390956,False,,A641,Bradford Road,primary,30 mph,True,13.427,"LINESTRING (-1.7788776 53.7045703, -1.7788931 53.7044499)",,
837390956,False,,A641,Bradford Road,primary,30 mph,False,210.90699999999998,"LINESTRING (-1.7788776 53.7045703, -1.778873 53.7047219, -1.778872 53.7047806, -1.7788839 53.7049875, -1.7789138 53.7051243, -1.7789995 53.7055525, -1.7790488 53.7056695, -1.7791023 53.7057964, -1.7791801 53.7059808, -1.7793066 53.7062231, -1.779414 53.7064287)",,
"[27746913, 24722218, 36576903]",False,,A641,Huddersfield Road,primary,30 mph,False,140.075,"LINESTRING (-1.7791762 53.7013198, -1.7791464 53.7008564, -1.7791762 53.7005994, -1.7791772 53.700591, -1.77918 53.7003565, -1.7791906 53.7000611)",,yes
24722219,True,,A641,Huddersfield Road,primary,30 mph,False,20.878999999999998,"LINESTRING (-1.7791762 53.7013198, -1.7791807 53.7014201, -1.7791846 53.7015075)",,
41083124,False,,,Birds Royd Lane,unclassified,,True,101.322,"LINESTRING (-1.7791211 53.6986688, -1.778563 53.6986559, -1.7783996 53.6986492, -1.7782495 53.6986378, -1.7781345 53.6986256, -1.7780986 53.6986226, -1.7779749 53.698606, -1.7778523 53.6985863, -1.777607 53.698538)",,
"[1032881605, 837670117, 716732406]",False,,A641,Huddersfield Road,primary,30 mph,False,32.456999999999994,"LINESTRING (-1.7791211 53.6986688, -1.7791381 53.6987404, -1.7791524 53.6988, -1.7791915 53.6989577)",,
"[837670101, 838276734, 838276735]",True,2,A644,,primary,30 mph,False,28.023,"LINESTRING (-1.7780051 53.7035824, -1.7779276 53.7035874, -1.7778632 53.7035811, -1.7778034 53.7035656, -1.7777584 53.703546, -1.7777239 53.7035216, -1.7776958 53.7034925, -1.7776806 53.7034637)",roundabout,
24726472,True,1,A641,Bradford Road,primary,30 mph,False,25.537,"LINESTRING (-1.7782003 53.7034409, -1.7782692 53.7035614, -1.7783179 53.7036597)",,
837278151,True,2,A644,,primary,30 mph,False,21.623,"LINESTRING (-1.7782003 53.7034409, -1.7781829 53.7034884, -1.7781415 53.7035304, -1.7780802 53.7035628, -1.7780051 53.7035824)",roundabout,
27040177,True,1,A644,Clifton Road,primary,30 mph,False,27.182000000000002,"LINESTRING (-1.7768126 53.7029952, -1.7766539 53.7028813, -1.7765303 53.7028179)",,
145620722,True,2,A641,Huddersfield Road,primary,30 mph,False,24.005,"LINESTRING (-1.7768126 53.7029952, -1.7767716 53.7028713, -1.7767682 53.7027817)",,
"[32735220, 1240700254]",True,2,A644,Clifton Road,primary,30 mph,False,79.522,"LINESTRING (-1.7765303 53.7028179, -1.7764048 53.7028022, -1.7762793 53.7027864, -1.776157 53.7027593, -1.7760347 53.7027284, -1.7759167 53.7026819, -1.7758488 53.7026551, -1.7757407 53.7026122, -1.7754892 53.7024817)",,
71127839,False,,,Manley Street,residential,20 mph,True,23.509,"LINESTRING (-1.7819024 53.705635, -1.7819767 53.7054282)",,
71127840,False,,,Bonegate Road,residential,20 mph,False,45.461999999999996,"LINESTRING (-1.7819024 53.705635, -1.7814712 53.7054948, -1.7813973 53.705478, -1.7812857 53.7054526)",,
71127840,False,,,Bonegate Road,residential,20 mph,True,78.823,"LINESTRING (-1.7819024 53.705635, -1.7825521 53.7059809, -1.782796 53.7061069)",,
152252147,False,,,Kimberley Street,residential,20 mph,False,80.042,"LINESTRING (-1.7812857 53.7054526, -1.7815378 53.7047484)",,
71127840,False,,,Bonegate Road,residential,20 mph,False,40.68600000000001,"LINESTRING (-1.7812857 53.7054526, -1.7811453 53.7054352, -1.7810505 53.7054234, -1.7807557 53.7054094, -1.7806739 53.7054055)",,
71127840,False,,,Bonegate Road,residential,20 mph,True,45.462,"LINESTRING (-1.7812857 53.7054526, -1.7813973 53.705478, -1.7814712 53.7054948, -1.7819024 53.705635)",,
71127837,True,,,Bonegate Road,residential,20 mph,False,19.527,"LINESTRING (-1.7791726 53.7045889, -1.7789551 53.7045751, -1.7788776 53.7045703)",,
71127840,False,,,Bonegate Road,residential,20 mph,True,101.993,"LINESTRING (-1.7791726 53.7045889, -1.7792911 53.7046615, -1.7794021 53.7047325, -1.7795227 53.7048063, -1.7795838 53.7048464, -1.7796308 53.7048938, -1.7798268 53.7051116, -1.7799322 53.7052379, -1.7799902 53.7052983, -1.7800587 53.7053289)",,
27498715,False,,,Garden Road,residential,20 mph,True,20.691,"LINESTRING (-1.7839171 53.7066438, -1.7841552 53.7067653)",,
27498859,False,,,Thornhill Bridge Lane,residential,20 mph,False,42.68,"LINESTRING (-1.7839171 53.7066438, -1.7835221 53.7069482)",,
71127825,False,,,Waterloo Road,residential,20 mph,True,200.156,"LINESTRING (-1.7839171 53.7066438, -1.7841504 53.7064829, -1.7842988 53.7063805, -1.7849353 53.7061162, -1.7851702 53.7060187, -1.7854655 53.7059164, -1.7858102 53.7057969, -1.7863787 53.7056118)",,
71127840,False,,,Bonegate Road,residential,20 mph,False,75.31800000000001,"LINESTRING (-1.7839171 53.7066438, -1.7837206 53.7065812, -1.7832866 53.7063539, -1.7830263 53.7062229)",,
27498859,False,,,Thornhill Bridge Lane,residential,20 mph,False,8.13,"LINESTRING (-1.7835221 53.7069482, -1.7834415 53.7070036)",,
27498859,False,,,Thornhill Bridge Lane,residential,20 mph,True,42.68,"LINESTRING (-1.7835221 53.7069482, -1.7839171 53.7066438)",,
27498899,False,,,Lightcliffe Road,residential,20 mph,False,7.438,"LINESTRING (-1.7864566 53.7068761, -1.7864337 53.7068106)",,
27498899,False,,,Lightcliffe Road,residential,20 mph,True,12.259,"LINESTRING (-1.7864566 53.7068761, -1.7865054 53.7069825)",,
883138398,False,,,Piggott Street,residential,20 mph,True,91.399,"LINESTRING (-1.7864566 53.7068761, -1.787662 53.706468)",,
27498899,False,,,Lightcliffe Road,residential,20 mph,False,12.823,"LINESTRING (-1.7864177 53.7061838, -1.7864144 53.7060685)",,
27498899,False,,,Lightcliffe Road,residential,20 mph,True,24.142,"LINESTRING (-1.7864177 53.7061838, -1.7864015 53.7064007)",,
883138399,False,,,Frances Street,residential,20 mph,True,56.557,"LINESTRING (-1.7864177 53.7061838, -1.7871681 53.705936)",,
71127825,False,,,Waterloo Road,residential,20 mph,True,27.217,"LINESTRING (-1.7863787 53.7056118, -1.7867143 53.7054688)",,
27498899,False,,,Lightcliffe Road,residential,20 mph,True,51.569,"LINESTRING (-1.7863787 53.7056118, -1.7864322 53.7056807, -1.7864144 53.7060685)",,
71127825,False,,,Waterloo Road,residential,20 mph,False,200.156,"LINESTRING (-1.7863787 53.7056118, -1.7858102 53.7057969, -1.7854655 53.7059164, -1.7851702 53.7060187, -1.7849353 53.7061162, -1.7842988 53.7063805, -1.7841504 53.7064829, -1.7839171 53.7066438)",,
71127814,False,,,Charles Street,residential,20 mph,True,67.5,"LINESTRING (-1.787662 53.706468, -1.7871681 53.705936)",,
883138398,False,,,Piggott Street,residential,20 mph,False,91.399,"LINESTRING (-1.787662 53.706468, -1.7864566 53.7068761)",,
71127831,False,,,John Street,residential,20 mph,True,68.743,"LINESTRING (-1.7876518 53.7057775, -1.7871547 53.7052338)",,
883138399,False,,,Frances Street,residential,20 mph,False,36.39,"LINESTRING (-1.7876518 53.7057775, -1.7871681 53.705936)",,
71127817,False,,,Church Lane,residential,20 mph,False,7.022,"LINESTRING (-1.7830627 53.7037403, -1.7830221 53.7036819)",,
27498957,False,,,Churchfields Road,residential,20 mph,True,83.11099999999999,"LINESTRING (-1.7830627 53.7037403, -1.7829164 53.7043715, -1.7828952 53.7044811)",,
"[71127824, 71127817, 27498964]",False,,,Church Lane,residential,20 mph,True,101.336,"LINESTRING (-1.7830627 53.7037403, -1.7831761 53.7038269, -1.7833813 53.7040398, -1.7835027 53.704217, -1.7835764 53.7043132, -1.7836599 53.7044348, -1.7836765 53.7044591, -1.7837095 53.7045076, -1.7837411 53.704554)",,
"[776621400, 24726538, 1214528031]",True,2,A644,Lüdenscheid Link,primary,30 mph,False,307.3609999999999,"LINESTRING (-1.7826324 53.7028431, -1.7820123 53.7028351, -1.7817047 53.7028341, -1.781454 53.7028398, -1.7814163 53.7028407, -1.7811466 53.7028577, -1.7808961 53.7028841, -1.7800947 53.7030028, -1.7798881 53.70303, -1.7793789 53.7030802, -1.7788825 53.703119, -1.7786523 53.703154, -1.7784922 53.7031966, -1.7783671 53.7032438, -1.7782803 53.703291, -1.7782309 53.7033337, -1.7781919 53.7033919)",,
71127817,False,,,Church Lane,residential,20 mph,True,23.447,"LINESTRING (-1.7826324 53.7028431, -1.7826612 53.7029079, -1.7826975 53.7029894, -1.7827244 53.7030468)",,
71127840,False,,,Bonegate Road,residential,20 mph,True,19.903,"LINESTRING (-1.782796 53.7061069, -1.7830263 53.7062229)",,
27498957,False,,,Churchfields Road,residential,20 mph,False,97.55699999999999,"LINESTRING (-1.782796 53.7061069, -1.7828848 53.7060361, -1.7828738 53.705939, -1.7828093 53.7053688, -1.7827821 53.7052495)",,
71127840,False,,,Bonegate Road,residential,20 mph,False,78.823,"LINESTRING (-1.782796 53.7061069, -1.7825521 53.7059809, -1.7819024 53.705635)",,
27498957,False,,,Churchfields Road,residential,20 mph,True,49.586,"LINESTRING (-1.7828115 53.7048039, -1.7827821 53.7052495)",,
71127818,False,,,Haigh Street,residential,,True,67.202,"LINESTRING (-1.7828115 53.7048039, -1.7837411 53.704554)",,
27498957,False,,,Churchfields Road,residential,20 mph,False,36.314,"LINESTRING (-1.7828115 53.7048039, -1.7828513 53.7046503, -1.7828952 53.7044811)",,
27498957,False,,,Churchfields Road,residential,20 mph,False,83.11099999999999,"LINESTRING (-1.7828952 53.7044811, -1.7829164 53.7043715, -1.7830627 53.7037403)",,
27498957,False,,,Churchfields Road,residential,20 mph,True,36.314,"LINESTRING (-1.7828952 53.7044811, -1.7828513 53.7046503, -1.7828115 53.7048039)",,
71127835,False,,,Barton Street,residential,20 mph,False,39.049,"LINESTRING (-1.7828952 53.7044811, -1.7826793 53.7045394, -1.7823555 53.7046269)",,
71127839,False,,,Manley Street,residential,20 mph,False,92.523,"LINESTRING (-1.7823555 53.7046269, -1.7819767 53.7054282)",,
71127835,False,,,Barton Street,residential,20 mph,True,39.049,"LINESTRING (-1.7823555 53.7046269, -1.7826793 53.7045394, -1.7828952 53.7044811)",,
71127839,False,,,Manley Street,residential,20 mph,True,86.387,"LINESTRING (-1.7823555 53.7046269, -1.7824335 53.7043989, -1.7824335 53.704218, -1.7823562 53.7040287, -1.7823298 53.7038608)",,
71127839,False,,,Manley Street,residential,20 mph,False,23.509,"LINESTRING (-1.7819767 53.7054282, -1.7819024 53.705635)",,
71127839,False,,,Manley Street,residential,20 mph,True,92.523,"LINESTRING (-1.7819767 53.7054282, -1.7823555 53.7046269)",,
71127816,False,,,Rock Street,residential,20 mph,True,57.427,"LINESTRING (-1.7819767 53.7054282, -1.7820814 53.7054345, -1.7823385 53.7053666, -1.7827821 53.7052495)",,
27499059,False,,,Clifton Road,unclassified,20 mph,False,45.606,"LINESTRING (-1.7772353 53.7029752, -1.7771941 53.7028763, -1.7773679 53.7028505, -1.777473 53.702798, -1.777562 53.7026893)",,
27499071,False,,,Wakefield Road,unclassified,20 mph,False,24.353,"LINESTRING (-1.7772005 53.7026427, -1.777562 53.7026893)",,
27499059,False,,,Clifton Road,unclassified,20 mph,False,5.534,"LINESTRING (-1.777562 53.7026893, -1.7776432 53.7026764)",,
27499071,False,,,Wakefield Road,unclassified,20 mph,True,24.353,"LINESTRING (-1.777562 53.7026893, -1.7772005 53.7026427)",,
27499059,False,,,Clifton Road,unclassified,20 mph,True,45.606,"LINESTRING (-1.777562 53.7026893, -1.777473 53.702798, -1.7773679 53.7028505, -1.7771941 53.7028763, -1.7772353 53.7029752)",,
"[220317449, 580258038]",False,,,"['Bradford Road', 'Hangram Street']",unclassified,20 mph,"[False, True]",72.98499999999999,"LINESTRING (-1.7788372 53.7029807, -1.7791336 53.7029478, -1.7791933 53.7029254, -1.7792049 53.7028413, -1.7792062 53.7027911, -1.7792008 53.7024897)",,
27499112,True,,,King Street,unclassified,20 mph,False,104.661,"LINESTRING (-1.7792008 53.7024897, -1.7779515 53.7026514, -1.7776432 53.7026764)",,
"[220317449, 580258038]",False,,,"['Bradford Road', 'Hangram Street']",unclassified,20 mph,"[False, True]",72.985,"LINESTRING (-1.7792008 53.7024897, -1.7792062 53.7027911, -1.7792049 53.7028413, -1.7791933 53.7029254, -1.7791336 53.7029478, -1.7788372 53.7029807)",,
27499130,True,,,Commercial Street,unclassified,20 mph,False,88.811,"LINESTRING (-1.782602 53.702006, -1.7822569 53.7020438, -1.7817016 53.7021205, -1.7814501 53.7021595, -1.7812866 53.7021824)",,
27499130,True,,,Commercial Street,unclassified,20 mph,False,48.559999999999995,"LINESTRING (-1.7812866 53.7021824, -1.7806169 53.702277, -1.7805684 53.7022819)",,
27747042,True,,,Market Street,unclassified,20 mph,False,81.07000000000001,"LINESTRING (-1.7812866 53.7021824, -1.7812406 53.7020255, -1.7812095 53.701834, -1.7812149 53.7017888, -1.7812653 53.7016191, -1.7813725 53.7014724)",,
838276748,False,,,Gooder Street,unclassified,20 mph,False,14.942,"LINESTRING (-1.7833606 53.7021334, -1.7831727 53.7022088)",,
