osmid,lanes,highway,oneway,reversed,length,name,geometry,junction,ref,bridge
1191951904,2,unclassified,False,False,47.846000000000004,Jalan Kampung Tengah 1,"LINESTRING (103.4444444 4.5079006, 103.444588 4.5080848, 103.4447092 4.5082404)",,,
843240006,2,trunk,True,False,11.274,Jalan Kemaman-Dungun,"LINESTRING (103.4429445 4.5084684, 103.442969 4.5085668)",,3,
150637412,1,secondary,True,False,80.988,Jalan Batu Puteh,"LINESTRING (103.4429445 4.5084684, 103.4424919 4.5086406, 103.4422696 4.508746)",,T127,
150637415,,secondary,False,False,7.715,Jalan Batu Puteh,"LINESTRING (103.442172 4.5088065, 103.442111 4.5088399)",,T127,
357330457,2,secondary,True,False,14.861,Jalan Batu Puteh,"LINESTRING (103.442172 4.5088065, 103.4422991 4.508764)",,T127,
150769888,2,trunk,True,False,39.087,Jalan Kemaman-Dungun,"LINESTRING (103.4433509 4.5097138, 103.4432774 4.50937)",,3,
1076389130,,residential,False,True,207.59199999999998,,"LINESTRING (103.4433509 4.5097138, 103.4435306 4.50967, 103.4435594 4.5096704, 103.4435722 4.5096887, 103.4436715 4.5102168, 103.4439159 4.5112835)",,,
1191951904,2,unclassified,False,True,71.349,Jalan Kampung Tengah 1,"LINESTRING (103.4459968 4.5098925, 103.4456019 4.5093858)",,,
150637440,,residential,False,False,143.253,Jalan Telaga Papan 4,"LINESTRING (103.4459968 4.5098925, 103.4456506 4.5101985, 103.4456308 4.5102449, 103.4456389 4.5102903, 103.4460818 4.5108723)",,,
327233908,2,trunk,True,False,136.957,Jalan Kemaman-Dungun,"LINESTRING (103.4422047 4.5052993, 103.4424827 4.5064994)",,3,
150637439,,unclassified,False,False,186.006,,"LINESTRING (103.4411083 4.5058509, 103.4415364 4.5066979, 103.4415766 4.5067207, 103.441633 4.5067273, 103.4416893 4.5067193, 103.4419743 4.5066459, 103.4422381 4.5065785)",,,
150637460,,tertiary,False,False,117.35300000000001,Jalan Ilmu,"LINESTRING (103.4411083 4.5058509, 103.4414121 4.505563, 103.4417522 4.5053151, 103.4419498 4.5052229)",,,
150637460,,tertiary,False,True,266.524,Jalan Ilmu,"LINESTRING (103.4411083 4.5058509, 103.4409224 4.5060405, 103.4407701 4.506207, 103.4406218 4.506369, 103.4397999 4.5071728, 103.4395832 4.5073847, 103.4394039 4.5075399)",,,
150769760,,residential,False,False,37.808,,"LINESTRING (103.4376881 4.5059368, 103.4379067 4.5061978)",,,
150769760,,residential,False,False,54.964,,"LINESTRING (103.4380169 4.5063294, 103.4383458 4.5066993)",,,
150769760,,residential,False,True,19.062,,"LINESTRING (103.4380169 4.5063294, 103.4379067 4.5061978)",,,
150769781,,residential,False,True,60.434,,"LINESTRING (103.4380169 4.5063294, 103.4377706 4.5065161, 103.4375947 4.5066726)",,,
150637439,,unclassified,False,True,28.505,,"LINESTRING (103.4424827 4.5064994, 103.4422381 4.5065785)",,,
327233908,2,trunk,True,False,144.325,Jalan Kemaman-Dungun,"LINESTRING (103.4424827 4.5064994, 103.4427878 4.5077612)",,3,
150637439,,unclassified,False,False,28.505,,"LINESTRING (103.4422381 4.5065785, 103.4424827 4.5064994)",,,
150637439,,unclassified,False,True,186.006,,"LINESTRING (103.4422381 4.5065785, 103.4419743 4.5066459, 103.4416893 4.5067193, 103.441633 4.5067273, 103.4415766 4.5067207, 103.4415364 4.5066979, 103.4411083 4.5058509)",,,
327228697,,unclassified,False,False,298.29900000000004,,"LINESTRING (103.4422381 4.5065785, 103.4423809 4.507224, 103.4424849 4.5076942, 103.4425798 4.5081231, 103.4425811 4.5081572, 103.4425597 4.5081859, 103.4422694 4.5083478, 103.4419681 4.5085602, 103.441953 4.5085926, 103.4419589 4.5086245, 103.442111 4.5088399)",,,
150769793,,residential,False,False,53.792,,"LINESTRING (103.4375947 4.5066726, 103.43794 4.5070125)",,,
150769781,,residential,False,False,60.434,,"LINESTRING (103.4375947 4.5066726, 103.4377706 4.5065161, 103.4380169 4.5063294)",,,
150637460,,tertiary,False,False,18.504,Jalan Ilmu,"LINESTRING (103.4392862 4.5076579, 103.4394039 4.5075399)",,,
150637460,,tertiary,False,True,3.298,Jalan Ilmu,"LINESTRING (103.4392862 4.5076579, 103.4392646 4.5076783)",,,
150769760,,residential,False,True,149.093,,"LINESTRING (103.4392862 4.5076579, 103.4383458 4.5066993)",,,
150769793,,residential,False,True,53.733999999999995,,"LINESTRING (103.4381985 4.5079821, 103.4384974 4.5076791, 103.4385109 4.5076224)",,,
150769794,,residential,False,True,56.105999999999995,,"LINESTRING (103.4381985 4.5079821, 103.4382498 4.508036, 103.4384816 4.5082796, 103.4385468 4.5083482)",,,
150769760,,residential,False,False,18.944,,"LINESTRING (103.4385468 4.5083482, 103.4384221 4.5084647)",,,
150769760,,residential,False,True,108.995,,"LINESTRING (103.4385468 4.5083482, 103.4392646 4.5076783)",,,
150769794,,residential,False,False,56.105999999999995,,"LINESTRING (103.4385468 4.5083482, 103.4384816 4.5082796, 103.4382498 4.508036, 103.4381985 4.5079821)",,,
150769760,,residential,False,True,18.944,,"LINESTRING (103.4384221 4.5084647, 103.4385468 4.5083482)",,,
327751937,,residential,False,False,57.955,,"LINESTRING (103.4384221 4.5084647, 103.4388492 4.5087653)",,,
150769888,2,trunk,True,False,11.317,Jalan Kemaman-Dungun,"LINESTRING (103.443097 4.5085268, 103.4430717 4.5084282)",,3,
357330613,,tertiary,True,False,24.687,,"LINESTRING (103.443097 4.5085268, 103.4432995 4.5084344)",,,
1191951904,2,unclassified,False,False,60.492,Jalan Kampung Tengah 1,"LINESTRING (103.4452671 4.5089562, 103.4456019 4.5093858)",,,
1191951904,2,unclassified,False,True,100.796,Jalan Kampung Tengah 1,"LINESTRING (103.4452671 4.5089562, 103.4447092 4.5082404)",,,
150769801,,residential,False,True,93.538,Jalan Telaga Papan 2,"LINESTRING (103.4452671 4.5089562, 103.4449401 4.5091517, 103.4449026 4.5091994, 103.4448818 4.509247, 103.4448677 4.5093277, 103.4448955 4.5095929)",,,
150769826,,residential,False,False,17.36,,"LINESTRING (103.4447468 4.5096262, 103.444692 4.5095283, 103.4446636 4.5094946)",,,
150769826,,residential,False,True,322.58,,"LINESTRING (103.4447468 4.5096262, 103.444865 4.5103398, 103.4449113 4.5105409, 103.445034 4.5109735, 103.4451765 4.5113758, 103.4455792 4.5123948)",,,
"[760116458, 760116457, 443541778]",,residential,False,False,16.998,,"LINESTRING (103.4447468 4.5096262, 103.4447765 4.5096125, 103.444853 4.5096004, 103.4448955 4.5095929)",,,yes
150769743,,residential,False,True,97.0,Jalan Telaga Papan 3,"LINESTRING (103.4460818 4.5108723, 103.4453403 4.5113355)",,,
150637440,,residential,False,True,143.253,Jalan Telaga Papan 4,"LINESTRING (103.4460818 4.5108723, 103.4456389 4.5102903, 103.4456308 4.5102449, 103.4456506 4.5101985, 103.4459968 4.5098925)",,,
150769730,,residential,False,False,57.599,,"LINESTRING (103.4444262 4.5111859, 103.4439159 4.5112835)",,,
150769826,,residential,False,True,248.888,,"LINESTRING (103.4444262 4.5111859, 103.444101 4.5096523, 103.4441178 4.5096054, 103.4441548 4.5095611, 103.4444804 4.5094146, 103.4445452 4.5094205, 103.4446357 4.5094614, 103.4446636 4.5094946)",,,
150769730,,residential,False,True,57.599,,"LINESTRING (103.4439159 4.5112835, 103.4444262 4.5111859)",,,
760116459,,residential,False,False,22.866,,"LINESTRING (103.4439159 4.5112835, 103.4437129 4.51132)",,,
1076389130,,residential,False,False,207.592,,"LINESTRING (103.4439159 4.5112835, 103.4436715 4.5102168, 103.4435722 4.5096887, 103.4435594 4.5096704, 103.4435306 4.50967, 103.4433509 4.5097138)",,,
150769743,,residential,False,False,97.0,Jalan Telaga Papan 3,"LINESTRING (103.4453403 4.5113355, 103.4460818 4.5108723)",,,
150769801,,residential,False,True,114.612,Jalan Telaga Papan 2,"LINESTRING (103.4453403 4.5113355, 103.4457471 4.5122831)",,,
150769801,,residential,False,False,165.459,Jalan Telaga Papan 2,"LINESTRING (103.4453403 4.5113355, 103.4452526 4.5110978, 103.4451346 4.5107556, 103.4450576 4.5105022, 103.4449737 4.5100657, 103.444947 4.5099042)",,,
150637428,,residential,False,False,22.376,Jalan Telaga Papan 5,"LINESTRING (103.4457471 4.5122831, 103.4455792 4.5123948)",,,
150637428,,residential,False,True,60.578,Jalan Telaga Papan 5,"LINESTRING (103.4457471 4.5122831, 103.4462016 4.5119806)",,,
150769801,,residential,False,False,114.612,Jalan Telaga Papan 2,"LINESTRING (103.4457471 4.5122831, 103.4453403 4.5113355)",,,
150637428,,residential,False,True,22.376,Jalan Telaga Papan 5,"LINESTRING (103.4455792 4.5123948, 103.4457471 4.5122831)",,,
150769826,,residential,False,False,322.58000000000004,,"LINESTRING (103.4455792 4.5123948, 103.4451765 4.5113758, 103.445034 4.5109735, 103.4449113 4.5105409, 103.444865 4.5103398, 103.4447468 4.5096262)",,,
150769888,2,trunk,True,False,28.118,Jalan Kemaman-Dungun,"LINESTRING (103.4430717 4.5084282, 103.4430113 4.5081826)",,3,
816159859,,secondary,True,False,14.792,,"LINESTRING (103.4430717 4.5084282, 103.4429445 4.5084684)",,,
150637432,,unclassified,True,False,7.105,,"LINESTRING (103.4444375 4.5077338, 103.4443758 4.5077165)",roundabout,,
327233908,2,trunk,True,False,53.199,Jalan Kemaman-Dungun,"LINESTRING (103.4420969 4.5048331, 103.4422047 4.5052993)",,3,
327228696,,tertiary,True,False,43.55799999999999,,"LINESTRING (103.4420969 4.5048331, 103.4420949 4.5048698, 103.4420916 4.5049302, 103.442089 4.505016, 103.4420736 4.5050681, 103.442044 4.5051211, 103.4419948 4.5052009)",,,
327228698,,tertiary,True,False,107.519,,"LINESTRING (103.4442774 4.5078054, 103.4434223 4.5082618)",,,
150637432,,unclassified,True,False,13.634,,"LINESTRING (103.4442774 4.5078054, 103.4442777 4.5078361, 103.444287 4.5078653, 103.4443046 4.5078905, 103.4443287 4.5079094)",roundabout,,
327230365,,residential,True,False,65.068,,"LINESTRING (103.4455245 4.5070936, 103.445385 4.5072299, 103.4453022 4.5072995, 103.445049 4.5074263)",,,
1191951904,2,unclassified,False,False,71.349,Jalan Kampung Tengah 1,"LINESTRING (103.4456019 4.5093858, 103.4459968 4.5098925)",,,
1191951904,2,unclassified,False,True,60.492,Jalan Kampung Tengah 1,"LINESTRING (103.4456019 4.5093858, 103.4452671 4.5089562)",,,
"[327230352, 759494993]",,residential,False,True,224.337,Jalan Kampung Tengah 2,"LINESTRING (103.4456019 4.5093858, 103.4458789 4.509186, 103.445942 4.5090911, 103.4459336 4.5089868, 103.4457394 4.5086017, 103.445529 4.5081745, 103.4454078 4.5079577, 103.4452598 4.507693)",,,
357330613,,tertiary,True,False,128.156,,"LINESTRING (103.4432995 4.5084344, 103.4434628 4.5083511, 103.4438857 4.5081354, 103.4443287 4.5079094)",,,
150769888,2,trunk,True,False,95.869,Jalan Kemaman-Dungun,"LINESTRING (103.4432774 4.50937, 103.443097 4.5085268)",,3,
327230367,,trunk_link,True,False,32.348,,"LINESTRING (103.4432774 4.50937, 103.4432497 4.5090804)",,,
327230361,,unclassified,False,False,39.908,Jalan Telaga Papan 1,"LINESTRING (103.4447092 4.5082404, 103.4443995 4.5084234)",,,
1191951904,2,unclassified,False,False,100.796,Jalan Kampung Tengah 1,"LINESTRING (103.4447092 4.5082404, 103.4452671 4.5089562)",,,
1191951904,2,unclassified,False,True,47.846000000000004,Jalan Kampung Tengah 1,"LINESTRING (103.4447092 4.5082404, 103.444588 4.5080848, 103.4444444 4.5079006)",,,
150637432,,unclassified,True,False,11.962,,"LINESTRING (103.4444833 4.5078271, 103.444473 4.5077743, 103.4444375 4.5077338)",roundabout,,
327230350,,residential,True,False,144.561,,"LINESTRING (103.4444833 4.5078271, 103.4447819 4.5076766, 103.444975 4.507583, 103.4451704 4.5074866, 103.4452563 4.5074279, 103.4453452 4.5073477, 103.4454069 4.5072808, 103.4455245 4.5070936)",,,
327230361,,unclassified,False,True,146.923,Jalan Telaga Papan 1,"LINESTRING (103.4432497 4.5090804, 103.4433591 4.5090223, 103.4435979 4.5088846, 103.443945 4.5086865, 103.4441213 4.5085886, 103.4443995 4.5084234)",,,
327230367,,trunk_link,True,False,74.71000000000001,,"LINESTRING (103.4432497 4.5090804, 103.4432222 4.5089159, 103.4432074 4.5087929, 103.4432128 4.5086098, 103.4432315 4.5085376, 103.4432995 4.5084344)",,,
150637459,2,unclassified,True,False,14.462,Persiaran Guntong,"LINESTRING (103.4427001 4.504424, 103.4426813 4.5042953)",,,
327751966,,residential,False,False,34.716,,"LINESTRING (103.4377385 4.5072515, 103.43794 4.5070125)",,,
355425134,,unclassified,False,False,35.52,,"LINESTRING (103.4431275 4.5049578, 103.443065 4.5046445)",,,
327751943,,unclassified,True,False,126.028,,"LINESTRING (103.4431275 4.5049578, 103.4432155 4.5048583, 103.4432852 4.5047941, 103.4433455 4.504758, 103.4439075 4.5046737, 103.4440443 4.5046671, 103.4441751 4.5046929)",,,
760116007,,residential,False,False,25.961,,"LINESTRING (103.444899 4.507247, 103.445049 4.5074263)",,,
"[327751955, 760116007]",,residential,False,False,266.949,,"LINESTRING (103.444899 4.507247, 103.4446549 4.5074079, 103.4445271 4.5074921, 103.4444654 4.5075108, 103.4444061 4.507508, 103.4443551 4.5074759, 103.4440738 4.507115, 103.4440523 4.5070535, 103.4440657 4.5069974, 103.4441003 4.5069519, 103.4442434 4.5068397, 103.4444036 4.5067141, 103.4444492 4.5067086, 103.4445029 4.506738, 103.444899 4.507247)",,,
"[327751955, 760116007]",,residential,False,True,266.94899999999996,,"LINESTRING (103.444899 4.507247, 103.4445029 4.506738, 103.4444492 4.5067086, 103.4444036 4.5067141, 103.4442434 4.5068397, 103.4441003 4.5069519, 103.4440657 4.5069974, 103.4440523 4.5070535, 103.4440738 4.507115, 103.4443551 4.5074759, 103.4444061 4.507508, 103.4444654 4.5075108, 103.4445271 4.5074921, 103.4446549 4.5074079, 103.444899 4.507247)",,,
327751940,,unclassified,True,False,21.901,,"LINESTRING (103.4428775 4.5045107, 103.4427001 4.504424)",,,
1126137602,,unclassified,False,True,12.24,,"LINESTRING (103.4430837 4.5060321, 103.443161 4.5059535)",,,
"[150637459, 808023060]",2,unclassified,True,False,187.33499999999998,Persiaran Guntong,"LINESTRING (103.4430837 4.5060321, 103.4429585 4.5058858, 103.4429178 4.5058209, 103.4428863 4.5057415, 103.4427001 4.504424)",,,
327751937,,residential,False,True,57.955,,"LINESTRING (103.4388492 4.5087653, 103.4384221 4.5084647)",,,
150637460,,tertiary,False,False,130.706,Jalan Ilmu,"LINESTRING (103.4388492 4.5087653, 103.4388823 4.5085386, 103.4389695 4.5082515, 103.4390438 4.50806, 103.4390527 4.5080372, 103.4391895 4.5077944, 103.4392646 4.5076783)",,,
760116007,,residential,False,True,25.961,,"LINESTRING (103.445049 4.5074263, 103.444899 4.507247)",,,
327230365,,residential,True,False,75.92099999999999,,"LINESTRING (103.445049 4.5074263, 103.4447202 4.507591, 103.4444375 4.5077338)",,,
327751943,,unclassified,True,False,23.713,,"LINESTRING (103.4429712 4.5051034, 103.4431275 4.5049578)",,,
327751959,,unclassified,True,False,66.719,,"LINESTRING (103.4429712 4.5051034, 103.4428775 4.5045107)",,,
355425118,,unclassified,False,False,62.269,,"LINESTRING (103.4443238 4.5047949, 103.4442316 4.5042425)",,,
"[816152354, 355425154]",,unclassified,False,False,369.5889999999999,,"LINESTRING (103.4443238 4.5047949, 103.4443983 4.504885, 103.444563 4.5050577, 103.4446102 4.5051444, 103.4446853 4.5057112, 103.444688 4.5057834, 103.4446692 4.5058557, 103.4445995 4.5059519, 103.4442589 4.5064332, 103.4441811 4.506492, 103.4440684 4.5065161, 103.4439208 4.5065402, 103.4437922 4.5065803, 103.4437251 4.5065776, 103.4436757 4.5065532, 103.4436473 4.5065081, 103.4436232 4.5064519, 103.4436151 4.5063316, 103.4435859 4.5062993, 103.4435415 4.5062502, 103.4432233 4.505999, 103.443161 4.5059535)",,,
150769793,,residential,False,True,53.792,,"LINESTRING (103.43794 4.5070125, 103.4375947 4.5066726)",,,
327751966,,residential,False,True,34.716,,"LINESTRING (103.43794 4.5070125, 103.4377385 4.5072515)",,,
150769793,,residential,False,False,94.029,,"LINESTRING (103.43794 4.5070125, 103.4384931 4.5075528, 103.4385109 4.5075897, 103.4385109 4.5076224)",,,
350509224,,residential,False,False,30.998,,"LINESTRING (103.4419223 4.5126339, 103.4417545 4.5124109)",,,
350509218,,residential,False,False,217.907,,"LINESTRING (103.4425502 4.5114534, 103.4425958 4.5115082, 103.4427702 4.511793, 103.4431899 4.5122984, 103.4433385 4.512515, 103.4434247 4.5126594, 103.4434552 4.5126794, 103.4435011 4.5126821, 103.4436044 4.5126661, 103.4438637 4.5125539)",,,
350509218,,residential,False,True,189.811,,"LINESTRING (103.4425502 4.5114534, 103.4424215 4.5112862, 103.4419713 4.5106824, 103.4415015 4.5101044)",,,
355425196,,residential,False,True,137.519,,"LINESTRING (103.4425502 4.5114534, 103.442844 4.5111553, 103.4428681 4.5111072, 103.4425475 4.5104121)",,,
350509224,,residential,False,True,50.481,,"LINESTRING (103.4414477 4.5120754, 103.4417545 4.5124109)",,,
350509224,,residential,False,False,203.362,,"LINESTRING (103.4414477 4.5120754, 103.4412387 4.5118505, 103.4410801 4.5116526, 103.440924 4.5114367, 103.4407264 4.5111707, 103.440568 4.5109574, 103.4402825 4.5106672)",,,
150637442,,tertiary,False,True,148.43,,"LINESTRING (103.4384526 4.5066005, 103.4394039 4.5075399)",,,
350509226,,residential,False,False,16.151,,"LINESTRING (103.4384526 4.5066005, 103.4383458 4.5066993)",,,
150637442,,tertiary,False,False,79.889,,"LINESTRING (103.4384526 4.5066005, 103.4383025 4.5064498, 103.4381831 4.5063007, 103.4379869 4.5060534)",,,
843240007,2,trunk,True,False,374.68,Jalan Kemaman-Dungun,"LINESTRING (103.4431258 4.5092656, 103.4438637 4.5125539)",,3,
350509220,,residential,False,True,203.471,,"LINESTRING (103.4431258 4.5092656, 103.4428694 4.5093465, 103.4423747 4.5095817, 103.4415015 4.5101044)",,,
150769888,2,trunk,True,False,183.054,Jalan Kemaman-Dungun,"LINESTRING (103.4437129 4.51132, 103.4433509 4.5097138)",,3,
760116459,,residential,False,True,22.866,,"LINESTRING (103.4437129 4.51132, 103.4439159 4.5112835)",,,
"[150637409, 150637415]",2,secondary,False,False,133.179,Jalan Batu Puteh,"LINESTRING (103.4411004 4.50979, 103.4403833 4.5105523, 103.4402825 4.5106672)",,T127,
150637415,,secondary,False,True,154.41199999999998,Jalan Batu Puteh,"LINESTRING (103.4411004 4.50979, 103.4414385 4.5094371, 103.4416003 4.5092668, 103.4417868 4.5090876, 103.441924 4.5089681, 103.442111 4.5088399)",,T127,
350509218,,residential,False,False,56.573,,"LINESTRING (103.4411004 4.50979, 103.4413192 4.5099547, 103.4415015 4.5101044)",,,
150769760,,residential,False,False,149.093,,"LINESTRING (103.4383458 4.5066993, 103.4392862 4.5076579)",,,
150769760,,residential,False,True,54.964,,"LINESTRING (103.4383458 4.5066993, 103.4380169 4.5063294)",,,
350509226,,residential,False,True,16.151,,"LINESTRING (103.4383458 4.5066993, 103.4384526 4.5066005)",,,
350509218,,residential,False,False,189.811,,"LINESTRING (103.4415015 4.5101044, 103.4419713 4.5106824, 103.4424215 4.5112862, 103.4425502 4.5114534)",,,
350509218,,residential,False,True,56.573,,"LINESTRING (103.4415015 4.5101044, 103.4413192 4.5099547, 103.4411004 4.50979)",,,
350509220,,residential,False,False,203.471,,"LINESTRING (103.4415015 4.5101044, 103.4423747 4.5095817, 103.4428694 4.5093465, 103.4431258 4.5092656)",,,
"[150637409, 150637415]",2,secondary,False,True,133.179,Jalan Batu Puteh,"LINESTRING (103.4402825 4.5106672, 103.4403833 4.5105523, 103.4411004 4.50979)",,T127,
350509224,,residential,False,True,203.362,,"LINESTRING (103.4402825 4.5106672, 103.440568 4.5109574, 103.4407264 4.5111707, 103.440924 4.5114367, 103.4410801 4.5116526, 103.4412387 4.5118505, 103.4414477 4.5120754)",,,
350509224,,residential,False,False,50.481,,"LINESTRING (103.4417545 4.5124109, 103.4414477 4.5120754)",,,
350509224,,residential,False,True,30.998,,"LINESTRING (103.4417545 4.5124109, 103.4419223 4.5126339)",,,
350509218,,residential,False,True,217.907,,"LINESTRING (103.4438637 4.5125539, 103.4436044 4.5126661, 103.4435011 4.5126821, 103.4434552 4.5126794, 103.4434247 4.5126594, 103.4433385 4.512515, 103.4431899 4.5122984, 103.4427702 4.511793, 103.4425958 4.5115082, 103.4425502 4.5114534)",,,
327751940,,unclassified,True,False,25.561,,"LINESTRING (103.443065 4.5046445, 103.4428775 4.5045107)",,,
355425134,,unclassified,False,True,35.52,,"LINESTRING (103.443065 4.5046445, 103.4431275 4.5049578)",,,
327751940,,unclassified,True,False,19.855,,"LINESTRING (103.4442316 4.5042425, 103.4441268 4.5043873)",,,
355425118,,unclassified,False,True,62.269,,"LINESTRING (103.4442316 4.5042425, 103.4443238 4.5047949)",,,
327233908,2,trunk,True,False,80.533,Jalan Kemaman-Dungun,"LINESTRING (103.4427878 4.5077612, 103.4429445 4.5084684)",,3,
355425133,,trunk_link,True,False,143.28,,"LINESTRING (103.4427878 4.5077612, 103.442856 4.5081901, 103.4428239 4.5083491, 103.4428024 4.5084013, 103.4427273 4.5084708, 103.4423365 4.5086944, 103.4422696 4.508746)",,,
355425196,,residential,False,False,137.519,,"LINESTRING (103.4425475 4.5104121, 103.4428681 4.5111072, 103.442844 4.5111553, 103.4425502 4.5114534)",,,
150637459,2,unclassified,True,False,39.327,Persiaran Guntong,"LINESTRING (103.4426813 4.5042953, 103.4426317 4.5039451)",,,
355425171,,unclassified,True,False,31.902,,"LINESTRING (103.4426317 4.5039451, 103.4425463 4.5039037, 103.4425127 4.5038983, 103.4424724 4.5038984, 103.4424267 4.5039166, 103.4423677 4.5039528)",,,
816159858,,secondary,True,False,14.87,,"LINESTRING (103.442969 4.5085668, 103.443097 4.5085268)",,,
843240007,2,trunk,True,False,66.52,Jalan Kemaman-Dungun,"LINESTRING (103.442969 4.5085668, 103.4431 4.5091506)",,3,
327228698,,tertiary,True,False,43.044,,"LINESTRING (103.4434223 4.5082618, 103.4430717 4.5084282)",,,
411886140,,trunk_link,True,False,54.75,,"LINESTRING (103.4434223 4.5082618, 103.4432249 4.508333, 103.4431671 4.5083406, 103.4431032 4.508302, 103.4430113 4.5081826)",,,
1126137602,,unclassified,False,False,12.24,,"LINESTRING (103.443161 4.5059535, 103.4430837 4.5060321)",,,
"[355425154, 816152354]",,unclassified,False,True,369.589,,"LINESTRING (103.443161 4.5059535, 103.4432233 4.505999, 103.4435415 4.5062502, 103.4435859 4.5062993, 103.4436151 4.5063316, 103.4436232 4.5064519, 103.4436473 4.5065081, 103.4436757 4.5065532, 103.4437251 4.5065776, 103.4437922 4.5065803, 103.4439208 4.5065402, 103.4440684 4.5065161, 103.4441811 4.506492, 103.4442589 4.5064332, 103.4445995 4.5059519, 103.4446692 4.5058557, 103.444688 4.5057834, 103.4446853 4.5057112, 103.4446102 4.5051444, 103.444563 4.5050577, 103.4443983 4.504885, 103.4443238 4.5047949)",,,
"[808023059, 327751959]",,unclassified,True,False,100.409,,"LINESTRING (103.443161 4.5059535, 103.4430755 4.5058978, 103.4429712 4.5051034)",,,
150769801,,residential,False,True,35.083,Jalan Telaga Papan 2,"LINESTRING (103.4448955 4.5095929, 103.444947 4.5099042)",,,
150769801,,residential,False,False,93.538,Jalan Telaga Papan 2,"LINESTRING (103.4448955 4.5095929, 103.4448677 4.5093277, 103.4448818 4.509247, 103.4449026 4.5091994, 103.4449401 4.5091517, 103.4452671 4.5089562)",,,
"[760116457, 760116458, 443541778]",,residential,False,True,16.998,,"LINESTRING (103.4448955 4.5095929, 103.444853 4.5096004, 103.4447765 4.5096125, 103.4447468 4.5096262)",,,yes
"[327230352, 759494993]",,residential,False,False,224.337,Jalan Kampung Tengah 2,"LINESTRING (103.4452598 4.507693, 103.4454078 4.5079577, 103.445529 4.5081745, 103.4457394 4.5086017, 103.4459336 4.5089868, 103.445942 4.5090911, 103.4458789 4.509186, 103.4456019 4.5093858)",,,
150637460,,tertiary,False,False,5.556,Jalan Ilmu,"LINESTRING (103.4419498 4.5052229, 103.4419948 4.5052009)",,,
150769811,2,tertiary,False,False,130.503,,"LINESTRING (103.4419498 4.5052229, 103.4416783 4.5040809)",,,
150637460,,tertiary,False,True,117.35300000000001,Jalan Ilmu,"LINESTRING (103.4419498 4.5052229, 103.4417522 4.5053151, 103.4414121 4.505563, 103.4411083 4.5058509)",,,
816115874,,residential,False,True,27.073999999999998,,"LINESTRING (103.4387194 4.5076251, 103.4386785 4.5076726, 103.4386645 4.5076772, 103.4386524 4.5076792, 103.4386296 4.5076759, 103.4385719 4.5076405, 103.4385109 4.5076224)",,,
150769793,,residential,False,False,53.733999999999995,,"LINESTRING (103.4385109 4.5076224, 103.4384974 4.5076791, 103.4381985 4.5079821)",,,
150769793,,residential,False,True,94.029,,"LINESTRING (103.4385109 4.5076224, 103.4385109 4.5075897, 103.4384931 4.5075528, 103.43794 4.5070125)",,,
