osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref,bridge,tunnel
926423962,2,Industria Extension,residential,False,False,113.574,,"LINESTRING (121.0743576 14.5626449, 121.0741502 14.5617605, 121.0741192 14.56165)",,,
91905503,2,P. Gomez Street,residential,False,True,216.192,,"LINESTRING (121.074036 14.5607499, 121.0744553 14.5607618, 121.0747753 14.5607709, 121.0752142 14.5607524, 121.0757228 14.560694, 121.0759655 14.5606383, 121.0760308 14.5606191)",,,
936134014,2,Lopez Jaena Street,residential,True,False,101.412,,"LINESTRING (121.074036 14.5607499, 121.0738291 14.5600793, 121.0737399 14.5598855)",,,
936134015,2,Lopez Jaena Street,residential,False,True,54.342,,"LINESTRING (121.074036 14.5607499, 121.0740135 14.5611332, 121.0740113 14.5611845, 121.0740091 14.5612379)",,,
186557665,2,E. Angeles Street,tertiary,False,True,62.418,30,"LINESTRING (121.0802811 14.5648305, 121.0804297 14.5642879)",,,
834136913,3,F. Manalo Street,secondary,True,False,15.7,30,"LINESTRING (121.0806473 14.5598282, 121.0805995 14.5596948)",,,
"[10414688, 1066484896]","['2', '3']",Caruncho Avenue,secondary,True,False,355.68,30,"LINESTRING (121.0806473 14.5598282, 121.0799122 14.5601043, 121.0798234 14.5601371, 121.0796948 14.5601846, 121.0785365 14.5606128, 121.0776763 14.5609308, 121.0775608 14.5609715)",,,
493694787,2,Caruncho Avenue,secondary,True,False,14.334,40,"LINESTRING (121.0775608 14.5609715, 121.0775181 14.5608494)",,,
185915291,2,M. H. del Pilar Street,tertiary,True,False,221.188,40,"LINESTRING (121.0775608 14.5609715, 121.0775791 14.5610376, 121.0777418 14.5615332, 121.0778479 14.5619244, 121.0779287 14.5622544, 121.0780906 14.5628926)",,,
816089303,2,Caruncho Avenue,secondary,True,False,9.906,40,"LINESTRING (121.0775181 14.5608494, 121.0776036 14.5608164)",,,
"[1066522685, 487353711]","['2', '3']",Caruncho Avenue,secondary,True,False,102.84099999999998,40,"LINESTRING (121.0775181 14.5608494, 121.0775039 14.5608191, 121.077479 14.56079, 121.0774439 14.5607689, 121.0774007 14.5607549, 121.0773547 14.5607501, 121.0772773 14.5607559, 121.0770858 14.5607897, 121.0767769 14.5608416, 121.0766161 14.5608686)",,,
91905504,3,F. Manalo Street,secondary,True,False,70.341,30,"LINESTRING (121.0805995 14.5596948, 121.080522 14.5594785, 121.080501 14.559391, 121.0804775 14.5592496, 121.0804621 14.5591558, 121.0804538 14.5590806)",,,
38612312,2,G. Raymundo Street,tertiary,False,False,149.941,30,"LINESTRING (121.0803068 14.5572278, 121.0802299 14.557258, 121.0793807 14.5576433, 121.0790443 14.5577977)",,,
220426583,2,F. Manalo Street,tertiary,False,True,191.127,30,"LINESTRING (121.0803068 14.5572278, 121.0803139 14.5573141, 121.0803517 14.5577719, 121.0803643 14.5579242, 121.0803869 14.5581978, 121.0804282 14.5586977, 121.0804418 14.5589206, 121.0804445 14.5589414)",,,
964441224,2,F. Manalo Street,residential,False,False,99.40899999999999,,"LINESTRING (121.0803068 14.5572278, 121.0802799 14.5571687, 121.0802604 14.5571252, 121.0802399 14.5570799, 121.0801847 14.556958, 121.079968 14.5564789, 121.0799329 14.5564104)",,,
1065945384,1,F. Manalo Street,tertiary,True,False,15.511,,"LINESTRING (121.0804538 14.5590806, 121.0804445 14.5589414)",,,
10414795,3,Caruncho Avenue,secondary,True,False,9.648,30,"LINESTRING (121.0804538 14.5590806, 121.0804906 14.5590525, 121.0805263 14.5590297)",,,
834136914,3,F. Manalo Street,secondary,True,False,99.36,30,"LINESTRING (121.0809543 14.5606709, 121.080797 14.5602458, 121.0807159 14.5600196, 121.0806473 14.5598282)",,,
28185573,,J. Pueblo Street,residential,False,False,111.064,,"LINESTRING (121.0799329 14.5564104, 121.0789125 14.5565594)",,,
964441224,2,F. Manalo Street,residential,False,True,99.40899999999998,,"LINESTRING (121.0799329 14.5564104, 121.079968 14.5564789, 121.0801847 14.556958, 121.0802399 14.5570799, 121.0802604 14.5571252, 121.0802799 14.5571687, 121.0803068 14.5572278)",,,
28185573,,J. Pueblo Street,residential,False,False,33.027,,"LINESTRING (121.0789125 14.5565594, 121.0786085 14.5565999)",,,
28185573,,J. Pueblo Street,residential,False,True,111.064,,"LINESTRING (121.0789125 14.5565594, 121.0799329 14.5564104)",,,
28185584,,M. Santos Street,residential,False,True,32.971,,"LINESTRING (121.0789125 14.5565594, 121.0788719 14.5562655)",,,
28185584,,M. Santos Street,residential,False,False,138.423,,"LINESTRING (121.0789125 14.5565594, 121.0790382 14.5577298, 121.0790443 14.5577977)",,,
28185573,,J. Pueblo Street,residential,False,True,33.027,,"LINESTRING (121.0786085 14.5565999, 121.0789125 14.5565594)",,,
100104079,,Red Palm Street,residential,False,True,31.726,,"LINESTRING (121.0786085 14.5565999, 121.0783143 14.5566178)",,,
"[894808076, 1066019999]",,,residential,False,False,75.39699999999999,,"LINESTRING (121.0786085 14.5565999, 121.0785727 14.5563984, 121.078558 14.5563876, 121.0785359 14.5563805, 121.0783354 14.5563902, 121.0783173 14.5564038, 121.0783073 14.556422, 121.0783052 14.556448, 121.0783143 14.5566178)",,,
1066019999,,,residential,False,True,28.921,,"LINESTRING (121.0786085 14.5565999, 121.0786251 14.5568595)",,,
28185584,,M. Santos Street,residential,False,True,138.423,,"LINESTRING (121.0790443 14.5577977, 121.0790382 14.5577298, 121.0789125 14.5565594)",,,
38612312,2,G. Raymundo Street,tertiary,False,False,315.795,30,"LINESTRING (121.0790443 14.5577977, 121.0789518 14.5578393, 121.0786037 14.5579957, 121.0778732 14.5581537, 121.0776261 14.5582076, 121.0772827 14.5582769, 121.0769087 14.5583514, 121.0768455 14.5583509, 121.0767925 14.5583293, 121.0767657 14.5582996, 121.0767381 14.5582428, 121.0766859 14.5581179, 121.0766175 14.5579188, 121.0765776 14.5577973)",,,
38612312,2,G. Raymundo Street,tertiary,False,True,149.94099999999997,30,"LINESTRING (121.0790443 14.5577977, 121.0793807 14.5576433, 121.0802299 14.557258, 121.0803068 14.5572278)",,,
186557665,2,E. Angeles Street,tertiary,False,False,31.349,30,"LINESTRING (121.0805036 14.5640152, 121.0804297 14.5642879)",,,
30162433,,Kapitan Ato Street,residential,False,False,292.30899999999997,,"LINESTRING (121.0805036 14.5640152, 121.0804705 14.5640085, 121.0800549 14.5639113, 121.0795663 14.563799, 121.0794852 14.5637816, 121.0792102 14.563719, 121.0790521 14.5636707, 121.0789241 14.5636096, 121.0787484 14.5634983, 121.0787468 14.5634972, 121.0786201 14.5634097, 121.0784779 14.5632972, 121.0781884 14.5630152, 121.0781655 14.5629951, 121.0781 14.5629419)",,,
185915291,2,M. H. del Pilar Street,tertiary,True,False,5.574,40,"LINESTRING (121.0780906 14.5628926, 121.0781 14.5629419)",,,
260383086,,Dimanlig Street,residential,True,False,74.905,,"LINESTRING (121.0780906 14.5628926, 121.0777658 14.563058, 121.0777262 14.5630268, 121.0776641 14.5629539, 121.0776305 14.562912, 121.0775807 14.5628005)",,,
"[896402701, 30162437, 896402702]",,R. Bedana,residential,False,False,103.49899999999998,,"LINESTRING (121.0775807 14.5628005, 121.0773474 14.5628327, 121.0771391 14.562838, 121.0769858 14.5628284, 121.0769813 14.5628277, 121.0769778 14.5628271, 121.0768981 14.5628098, 121.0768918 14.5628079, 121.0768217 14.5627914, 121.0766298 14.5627553)",,yes,
"[6117594, 818420599]",2,Dr. Sixto Antonio Avenue,secondary,True,False,134.39299999999997,50,"LINESTRING (121.0766298 14.5627553, 121.076617 14.5628487, 121.0765779 14.5632706, 121.0765507 14.5638429, 121.0765511 14.5639608)",142,,
"[30162437, 896402701, 896402702]",,R. Bedana,residential,False,True,103.499,,"LINESTRING (121.0766298 14.5627553, 121.0768217 14.5627914, 121.0768918 14.5628079, 121.0768981 14.5628098, 121.0769778 14.5628271, 121.0769813 14.5628277, 121.0769858 14.5628284, 121.0771391 14.562838, 121.0773474 14.5628327, 121.0775807 14.5628005)",,yes,
93209718,,Katwiran Street,residential,False,False,6.582,,"LINESTRING (121.0731021 14.5561673, 121.0730921 14.5561089)",,,
93209718,,Katwiran Street,residential,False,True,59.503,,"LINESTRING (121.0731021 14.5561673, 121.0732296 14.556688)",,,
10414562,1,E. Santos Avenue,tertiary,True,False,43.456,40,"LINESTRING (121.0731021 14.5561673, 121.0730638 14.5561619, 121.0727017 14.556117)",,,
816089304,4,Ramon Jabson Street,secondary,False,False,8.842,50,"LINESTRING (121.0766161 14.5608686, 121.0766205 14.5607892)",142,,
118123580,2,Dr. Sixto Antonio Avenue,secondary,True,False,58.342,50,"LINESTRING (121.0766161 14.5608686, 121.0766167 14.5609273, 121.0766169 14.5610468, 121.076631 14.5611965, 121.0766394 14.5612466, 121.0766765 14.5613875)",142,,
"[10414565, 818420614]",2,Dr. Garcia Street,secondary,True,False,85.30799999999999,40,"LINESTRING (121.0744061 14.5578704, 121.0744663 14.557805, 121.0746333 14.5576571, 121.0748335 14.5575423, 121.0750255 14.55748, 121.0750638 14.557467)",,,
93209719,,Dakila Street,residential,False,True,108.65699999999998,,"LINESTRING (121.0744061 14.5578704, 121.0743756 14.5578373, 121.0743405 14.5577992, 121.0740569 14.5574914, 121.0739424 14.5573671, 121.0738747 14.5572087, 121.0738215 14.5570878)",,,
1042877425,,Dakila Street,residential,False,True,7.143,,"LINESTRING (121.0735553 14.5562678, 121.0735348 14.5562067)",,,
10414562,1,E. Santos Avenue,tertiary,True,False,50.04,40,"LINESTRING (121.0735553 14.5562678, 121.0735228 14.5562601, 121.0731021 14.5561673)",,,
93209716,,Villa Anatacia,residential,False,False,109.643,,"LINESTRING (121.0729561 14.5570718, 121.0727017 14.556117)",,,
93209716,,Villa Anatacia,residential,False,False,6.971,,"LINESTRING (121.0727017 14.556117, 121.0726859 14.5560562)",,,
93209716,,Villa Anatacia,residential,False,True,109.643,,"LINESTRING (121.0727017 14.556117, 121.0729561 14.5570718)",,,
186557665,2,E. Angeles Street,tertiary,False,False,62.418,30,"LINESTRING (121.0804297 14.5642879, 121.0802811 14.5648305)",,,
186557665,2,E. Angeles Street,tertiary,False,True,31.349,30,"LINESTRING (121.0804297 14.5642879, 121.0805036 14.5640152)",,,
100104125,,L. B. Jose Street,residential,False,True,25.985,,"LINESTRING (121.0804297 14.5642879, 121.0804668 14.5643014, 121.0806597 14.5643588)",,,
"[30162448, 1066019999]",,,residential,False,False,157.824,,"LINESTRING (121.0776986 14.5573875, 121.0781211 14.5573776, 121.0786694 14.5573355, 121.0786251 14.5568595)",,,
"[30162448, 100104121, 100104095]",,,residential,False,True,177.945,,"LINESTRING (121.0776986 14.5573875, 121.0772879 14.5573933, 121.07727 14.5570443, 121.0772887 14.5569996, 121.0773236 14.556982, 121.0776717 14.556959, 121.0776986 14.5573875)",,,
"[30162448, 100104121, 100104095]",,,residential,False,False,177.945,,"LINESTRING (121.0776986 14.5573875, 121.0776717 14.556959, 121.0773236 14.556982, 121.0772887 14.5569996, 121.07727 14.5570443, 121.0772879 14.5573933, 121.0776986 14.5573875)",,,
1066019999,,,residential,False,False,28.921,,"LINESTRING (121.0786251 14.5568595, 121.0786085 14.5565999)",,,
"[100104072, 100104079]",,Red Palm Street,residential,False,False,135.693,,"LINESTRING (121.0786251 14.5568595, 121.0779924 14.5569022, 121.077983 14.5568987, 121.0779783 14.5568913, 121.077976 14.5568812, 121.077972 14.5566657, 121.0779747 14.55666, 121.0779729 14.5566351, 121.0783143 14.5566178)",,,
"[30162448, 1066019999]",,,residential,False,True,157.824,,"LINESTRING (121.0786251 14.5568595, 121.0786694 14.5573355, 121.0781211 14.5573776, 121.0776986 14.5573875)",,,
28185584,,M. Santos Street,residential,False,False,32.971,,"LINESTRING (121.0788719 14.5562655, 121.0789125 14.5565594)",,,
6117621,,Doctor Alcalde Jose,residential,True,False,123.40799999999999,,"LINESTRING (121.0761723 14.5614241, 121.0757146 14.5614611, 121.075426 14.5614846, 121.075365 14.5614895, 121.0751783 14.5615073, 121.0750301 14.5615215)",,,
897111898,,Doctor Alcalde Jose,residential,False,True,38.284,,"LINESTRING (121.0761723 14.5614241, 121.0763876 14.5614068, 121.0764282 14.5614036, 121.0764822 14.5613993, 121.0765268 14.5613956)",,,
818420601,,Doctor Alcalde Jose,residential,False,False,16.136,,"LINESTRING (121.0766765 14.5613875, 121.0765268 14.5613956)",,,
6117594,2,Dr. Sixto Antonio Avenue,secondary,True,False,153.37099999999998,50,"LINESTRING (121.0766765 14.5613875, 121.0767165 14.5615508, 121.0767308 14.5617037, 121.0767308 14.5619153, 121.0767231 14.5621006, 121.0766298 14.5627553)",142,,
755544956,2,,residential,False,False,29.017,,"LINESTRING (121.0760308 14.5606191, 121.0761098 14.5608686)",,,
755544956,2,,residential,False,True,25.362,,"LINESTRING (121.0760308 14.5606191, 121.0759686 14.5603991)",,,
91905503,2,P. Gomez Street,residential,False,False,216.192,,"LINESTRING (121.0760308 14.5606191, 121.0759655 14.5606383, 121.0757228 14.560694, 121.0752142 14.5607524, 121.0747753 14.5607709, 121.0744553 14.5607618, 121.074036 14.5607499)",,,
6117618,,F. Blumentrit Street,residential,False,False,87.084,,"LINESTRING (121.0750673 14.5630834, 121.0742668 14.5629691)",,,
1066283521,,F. Blumentrit Street,residential,False,True,100.413,,"LINESTRING (121.0750673 14.5630834, 121.0759824 14.5632595)",,,
"[770247666, 118123590]",2,Commercio Street,residential,False,True,133.673,,"LINESTRING (121.0750673 14.5630834, 121.0750735 14.5625775, 121.0750203 14.5625842, 121.0747955 14.5626046, 121.0743576 14.5626449)",,,
1065765231,2,E. Miguel Street,residential,False,False,102.148,,"LINESTRING (121.0733006 14.5608729, 121.0733921 14.5610638, 121.0734773 14.5612378, 121.0736928 14.561253, 121.0740091 14.5612379)",,,
10414627,2,Lopez Jaena Street,residential,False,True,48.77000000000001,,"LINESTRING (121.0740091 14.5612379, 121.0740047 14.5613429, 121.0740345 14.5615126, 121.0740761 14.5616003, 121.0741192 14.56165)",,,
"[894905520, 185737619, 6117629]",,F. Concepcion Street,residential,True,False,253.463,,"LINESTRING (121.0740091 14.5612379, 121.074624 14.5612764, 121.075111 14.5612748, 121.0751652 14.5612704, 121.075412 14.5612505, 121.0756523 14.5612309, 121.0756991 14.5612252, 121.0757856 14.5612146, 121.0761058 14.5611985, 121.076132 14.5612114, 121.0761403 14.5612271, 121.0761483 14.5612657, 121.0761599 14.5613419, 121.0761723 14.5614241)",,,
936134015,2,Lopez Jaena Street,residential,False,False,54.342,,"LINESTRING (121.0740091 14.5612379, 121.0740113 14.5611845, 121.0740135 14.5611332, 121.074036 14.5607499)",,,
1065765231,2,E. Miguel Street,residential,False,True,102.148,,"LINESTRING (121.0740091 14.5612379, 121.0736928 14.561253, 121.0734773 14.5612378, 121.0733921 14.5610638, 121.0733006 14.5608729)",,,
91898415,,Tatco Compound,residential,False,True,39.805,,"LINESTRING (121.0765776 14.5577973, 121.0769448 14.5577545)",,,
220426586,2,E. Jacinto Street,tertiary,False,False,65.709,30,"LINESTRING (121.0765776 14.5577973, 121.0759805 14.5579206)",,,
38612312,2,G. Raymundo Street,tertiary,False,True,315.795,30,"LINESTRING (121.0765776 14.5577973, 121.0766175 14.5579188, 121.0766859 14.5581179, 121.0767381 14.5582428, 121.0767657 14.5582996, 121.0767925 14.5583293, 121.0768455 14.5583509, 121.0769087 14.5583514, 121.0772827 14.5582769, 121.0776261 14.5582076, 121.0778732 14.5581537, 121.0786037 14.5579957, 121.0789518 14.5578393, 121.0790443 14.5577977)",,,
220426586,2,E. Jacinto Street,tertiary,False,True,65.709,30,"LINESTRING (121.0759805 14.5579206, 121.0765776 14.5577973)",,,
588373255,2,Ramon Jabson Street,secondary,True,False,265.082,50,"LINESTRING (121.0759805 14.5579206, 121.0762003 14.5588632, 121.0765098 14.5601738, 121.0765218 14.5602461)",142,,
185988348,2,Doctor Pilapil Street,tertiary,False,True,98.365,40,"LINESTRING (121.0773835 14.5648637, 121.0766429 14.5645608, 121.0765457 14.564511)",,,
"[1066522684, 203425935]",,Afable,residential,False,False,207.34400000000002,,"LINESTRING (121.0773835 14.5648637, 121.0774737 14.5646593, 121.0774764 14.5645061, 121.0774522 14.5642102, 121.0774576 14.5641141, 121.0774369 14.5639411, 121.0774293 14.5638981, 121.0774139 14.5638699, 121.0773503 14.5638493, 121.0772083 14.5638674, 121.0766061 14.5639532, 121.0765511 14.5639608)",,,
421201889,,Francisco Lane,residential,False,True,66.313,,"LINESTRING (121.0808175 14.5637832, 121.0808115 14.5637902, 121.0806597 14.5643588)",,,
"[818420608, 818420613, 818420614]",2,Dr. Garcia Street,secondary,True,False,84.68199999999999,40,"LINESTRING (121.0750638 14.557467, 121.0750779 14.557463, 121.0752087 14.5574263, 121.075232 14.5574197, 121.0752621 14.5574112, 121.0757722 14.5572679, 121.0758194 14.5572546)",,,
10414584,2,P. Burgos,secondary,True,False,157.817,40,"LINESTRING (121.0750128 14.5597789, 121.0749902 14.5597721, 121.0746637 14.5596742, 121.0737152 14.5595441, 121.0736375 14.5595335, 121.0735737 14.5595247)",,,
"[1065767584, 1065767585, 186985487]",,Bonifacio Street,residential,True,False,260.197,,"LINESTRING (121.0750128 14.5597789, 121.0750158 14.5597681, 121.0750245 14.5597334, 121.0751682 14.5591623, 121.0751707 14.5591501, 121.0751838 14.5590869, 121.0751927 14.559044, 121.0751519 14.5583308, 121.0751205 14.5577233, 121.0750779 14.5575273, 121.0750638 14.557467)",,,building_passage
818420599,2,Dr. Sixto Antonio Avenue,secondary,True,False,61.22,50,"LINESTRING (121.0765511 14.5639608, 121.0765527 14.5644476, 121.0765457 14.564511)",142,,
"[1066522684, 203425935]",,Afable,residential,False,True,207.34400000000002,,"LINESTRING (121.0765511 14.5639608, 121.0766061 14.5639532, 121.0772083 14.5638674, 121.0773503 14.5638493, 121.0774139 14.5638699, 121.0774293 14.5638981, 121.0774369 14.5639411, 121.0774576 14.5641141, 121.0774522 14.5642102, 121.0774764 14.5645061, 121.0774737 14.5646593, 121.0773835 14.5648637)",,,
91898415,,Tatco Compound,residential,False,False,170.933,,"LINESTRING (121.0785277 14.5576287, 121.0769448 14.5577545)",,,
91898415,,Tatco Compound,residential,False,False,39.805,,"LINESTRING (121.0769448 14.5577545, 121.0765776 14.5577973)",,,
91898415,,Tatco Compound,residential,False,True,170.933,,"LINESTRING (121.0769448 14.5577545, 121.0785277 14.5576287)",,,
894895271,,,residential,False,False,56.175,,"LINESTRING (121.0769448 14.5577545, 121.0769353 14.557515, 121.076938 14.5572495)",,,
1065958390,,Dakila Street,residential,True,False,61.506,,"LINESTRING (121.0738215 14.5570878, 121.0736502 14.5565601)",,,
93209719,,Dakila Street,residential,False,False,108.65700000000001,,"LINESTRING (121.0738215 14.5570878, 121.0738747 14.5572087, 121.0739424 14.5573671, 121.0740569 14.5574914, 121.0743405 14.5577992, 121.0743756 14.5578373, 121.0744061 14.5578704)",,,
"[238269978, 93209718]",,"['Kalayaan Street', 'Katwiran Street']",residential,False,False,112.48,,"LINESTRING (121.0738215 14.5570878, 121.0733597 14.557219, 121.0732296 14.556688)",,,
238269978,,Kalayaan Street,residential,False,True,116.07899999999998,,"LINESTRING (121.0738215 14.5570878, 121.0742061 14.5569553, 121.0742277 14.5569434, 121.0742298 14.556921, 121.0739822 14.5563685)",,,
93209716,,Villa Anatacia,residential,False,True,6.971,,"LINESTRING (121.0726859 14.5560562, 121.0727017 14.556117)",,,
371448327,1,E. Santos Avenue,tertiary,True,False,44.11,40,"LINESTRING (121.0726859 14.5560562, 121.073054 14.5561029, 121.0730921 14.5561089)",,,
93209718,,Katwiran Street,residential,False,True,6.582,,"LINESTRING (121.0730921 14.5561089, 121.0731021 14.5561673)",,,
371448327,1,E. Santos Avenue,tertiary,True,False,48.873000000000005,40,"LINESTRING (121.0730921 14.5561089, 121.0735 14.5561979, 121.0735348 14.5562067)",,,
1042877425,,Dakila Street,residential,False,False,7.143,,"LINESTRING (121.0735348 14.5562067, 121.0735553 14.5562678)",,,
371448327,1,E. Santos Avenue,tertiary,True,False,46.816,40,"LINESTRING (121.0735348 14.5562067, 121.0739248 14.5562993, 121.0739575 14.556306)",,,
1042877427,,Kalayaan Street,residential,False,False,7.441,,"LINESTRING (121.0739575 14.556306, 121.0739822 14.5563685)",,,
371448327,1,E. Santos Avenue,tertiary,True,False,138.95700000000002,40,"LINESTRING (121.0739575 14.556306, 121.0749284 14.5565429, 121.0751798 14.5566042, 121.0752088 14.5566136)",,,
100104125,,L. B. Jose Street,residential,False,False,25.985,,"LINESTRING (121.0806597 14.5643588, 121.0804668 14.5643014, 121.0804297 14.5642879)",,,
421201889,,Francisco Lane,residential,False,False,66.313,,"LINESTRING (121.0806597 14.5643588, 121.0808115 14.5637902, 121.0808175 14.5637832)",,,
816089304,4,Ramon Jabson Street,secondary,False,True,8.842,50,"LINESTRING (121.0766205 14.5607892, 121.0766161 14.5608686)",142,,
4940330,4,Ramon Jabson Street,secondary,False,False,61.425,50,"LINESTRING (121.0766205 14.5607892, 121.0766211 14.5607378, 121.0766049 14.5606584, 121.0765218 14.5602461)",142,,
1065763005,3,Caruncho Avenue,secondary,True,False,114.371,40,"LINESTRING (121.0766205 14.5607892, 121.076767 14.5607644, 121.077037 14.5607164, 121.0772856 14.5606655, 121.0773318 14.5606604, 121.0773788 14.5606636, 121.0774396 14.5606763, 121.0774968 14.5606979, 121.0775424 14.560722, 121.0775817 14.5607685, 121.0776036 14.5608164)",,,
1067334831,3,Caruncho Avenue,secondary,True,False,17.851,40,"LINESTRING (121.0776036 14.5608164, 121.0775608 14.5609715)",,,
10414690,3,Caruncho Avenue,secondary,True,False,345.712,30,"LINESTRING (121.0776036 14.5608164, 121.0776291 14.5608069, 121.0782257 14.5605799, 121.0805995 14.5596948)",,,
"[818420602, 6117621]",,Doctor Alcalde Jose,residential,True,False,99.139,,"LINESTRING (121.0750301 14.5615215, 121.0749848 14.5615268, 121.0749608 14.5615311, 121.0747173 14.5615616, 121.074627 14.5615749, 121.0745944 14.5615856, 121.0741192 14.56165)",,,
