osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed,access,junction
"[17561393, 17555450]",,"['Riverside Drive', 'East Marion Street']",residential,False,"[False, True]",255.752,,"LINESTRING (-86.2470242 41.6831942, -86.2470298 41.6830945, -86.2470474 41.6830254, -86.24713 41.682764, -86.247166 41.682672, -86.247199 41.682603, -86.247303 41.682424, -86.247419 41.682249, -86.247506 41.682124, -86.247592 41.682002, -86.247651 41.681937, -86.247739 41.6818867, -86.2478418 41.6818472, -86.24795 41.6818268, -86.2480777 41.6818175, -86.248876 41.68181)",,,,
17546165,4,West LaSalle Avenue,primary,False,False,133.83700000000002,,"LINESTRING (-86.2504314 41.6790984, -86.2505615 41.6790965, -86.2510953 41.6790883, -86.2513738 41.6790844, -86.251857 41.6790772, -86.2518983 41.6790766, -86.2520426 41.6790744)",,30 mph,,
17559858,3,North Dr. Martin Luther King Jr. Boulevard,primary,False,False,149.393,,"LINESTRING (-86.2504314 41.6790984, -86.2504417 41.6791988, -86.2504454 41.6792976, -86.2504757 41.6803496, -86.2504716 41.6804413)",,25 mph,,
"[38916728, 17560290, 38916727]",4,East LaSalle Avenue,tertiary,False,False,262.214,yes,"LINESTRING (-86.2504314 41.6790984, -86.2502768 41.6790991, -86.2498502 41.6791012, -86.2497225 41.6791027, -86.2486672 41.6791136, -86.2482622 41.679118, -86.2479948 41.6791202, -86.2472744 41.67913)",,,,
17546165,4,West LaSalle Avenue,primary,False,True,133.837,,"LINESTRING (-86.2520426 41.6790744, -86.2518983 41.6790766, -86.251857 41.6790772, -86.2513738 41.6790844, -86.2510953 41.6790883, -86.2505615 41.6790965, -86.2504314 41.6790984)",,30 mph,,
146234601,4,West LaSalle Avenue,primary,False,False,132.432,,"LINESTRING (-86.2520426 41.6790744, -86.2521936 41.6790726, -86.2528548 41.6790645, -86.2529979 41.6790628, -86.2535139 41.6790565, -86.253637 41.679055)",US 20 Business,30 mph,,
"[421361032, 1089685239]",3,North Main Street,primary,False,True,150.156,,"LINESTRING (-86.2520426 41.6790744, -86.252049 41.6792102, -86.2520512 41.6795968, -86.2520514 41.6796404, -86.2520571 41.6797582, -86.2520621 41.680068, -86.2520709 41.6803209, -86.2520693 41.6804245)",SR 933;BUS US 31,25 mph,,
42684579,,West LaSalle Avenue,tertiary,True,False,44.67399999999999,,"LINESTRING (-86.255114 41.6790424, -86.2550461 41.6790202, -86.2548396 41.6790232, -86.2545968 41.6790867)",,,,
17546304,,East Madison Street,residential,False,False,134.772,,"LINESTRING (-86.2460258 41.6805037, -86.2450136 41.6805139, -86.2445354 41.6805183, -86.2444031 41.6805195)",,,,
17546304,,East Madison Street,residential,False,True,134.772,,"LINESTRING (-86.2444031 41.6805195, -86.2445354 41.6805183, -86.2450136 41.6805139, -86.2460258 41.6805037)",,,,
17561635,,North Niles Avenue,tertiary,False,False,150.39,,"LINESTRING (-86.2444031 41.6805195, -86.2444035 41.6806253, -86.2444053 41.6811469, -86.2444072 41.68122, -86.2444247 41.681795, -86.244427 41.6818718)",,,,
17561635,,North Niles Avenue,tertiary,False,True,151.57,,"LINESTRING (-86.2444031 41.6805195, -86.2444014 41.680421, -86.2443942 41.6799864, -86.2443965 41.6795311, -86.2443993 41.6794947, -86.2444102 41.6791566)",,,,
17546315,,East Madison Street,residential,False,False,70.509,,"LINESTRING (-86.2504716 41.6804413, -86.2503437 41.6804419, -86.2502853 41.6804422, -86.2497765 41.6804489, -86.2496227 41.6804515)",,,,
17559858,3,North Dr. Martin Luther King Jr. Boulevard,primary,False,True,149.393,,"LINESTRING (-86.2504716 41.6804413, -86.2504757 41.6803496, -86.2504454 41.6792976, -86.2504417 41.6791988, -86.2504314 41.6790984)",,25 mph,,
421361031,2,West Madison Street,residential,False,True,132.702,,"LINESTRING (-86.2504716 41.6804413, -86.2505945 41.6804393, -86.2511204 41.6804307, -86.2512893 41.6804298, -86.2517478 41.6804267, -86.251909 41.6804256, -86.2519331 41.6804254, -86.2520693 41.6804245)",,,,
608419033,3,North Dr. Martin Luther King Jr. Boulevard,primary,False,False,77.011,,"LINESTRING (-86.2504716 41.6804413, -86.2504744 41.680546, -86.250486 41.6807901, -86.250485 41.6811337)",,25 mph,,
17546315,,East Madison Street,residential,False,True,70.50900000000001,,"LINESTRING (-86.2496227 41.6804515, -86.2497765 41.6804489, -86.2502853 41.6804422, -86.2503437 41.6804419, -86.2504716 41.6804413)",,,,
223084265,,Riverside Drive,residential,False,False,175.031,,"LINESTRING (-86.2558727 41.6872688, -86.2555317 41.6872014, -86.2553058 41.68717, -86.2550769 41.6871572, -86.2547031 41.6871467, -86.2542842 41.6871607, -86.2539156 41.6871769, -86.2537827 41.6871828)",,,,
17561461,,Park Avenue,residential,False,False,116.459,,"LINESTRING (-86.2552091 41.6830778, -86.255236 41.683183, -86.255313 41.683569, -86.255332 41.683665, -86.2553087 41.6837869, -86.255307 41.683796, -86.2552835 41.6839704, -86.255264 41.684115)",,,,
223312316,,West Navarre Street,residential,False,True,123.95500000000001,,"LINESTRING (-86.2552091 41.6830778, -86.25507 41.6830803, -86.2545204 41.6830843, -86.253717 41.683105)",,,,
146244263,2,North William Street,secondary,False,True,118.67399999999999,,"LINESTRING (-86.256018 41.682704, -86.2558647 41.6824873, -86.2556562 41.6821926, -86.2556185 41.6821394, -86.2554998 41.6819716, -86.255493 41.681962, -86.2554595 41.6819073, -86.2554216 41.6818289, -86.2553994 41.681746)",,,,
17562599,,North Saint Joseph Street,residential,False,True,98.626,,"LINESTRING (-86.2489543 41.6849736, -86.2489525 41.6849005, -86.2489432 41.6845259, -86.248932 41.6840868)",,,,
421361030,,East Bartlett Street,residential,False,False,127.2,,"LINESTRING (-86.2489543 41.6849736, -86.2478825 41.6849846, -86.2474227 41.6849899)",,,,
"[1162237977, 1089591722, 441541238]",,East Bartlett Street,residential,False,True,76.786,,"LINESTRING (-86.2489543 41.6849736, -86.2490913 41.6849762, -86.2491457 41.6849772, -86.2492341 41.6849849, -86.2493168 41.684996, -86.2493934 41.6850129, -86.2494655 41.6850357, -86.2495971 41.6850853, -86.2497503 41.6851478, -86.249824 41.6851711)",,,,
17561393,,Riverside Drive,residential,False,False,370.4699999999999,,"LINESTRING (-86.2474227 41.6849899, -86.2474554 41.6850859, -86.2475105 41.6851969, -86.2475732 41.6852874, -86.2476668 41.6854042, -86.247931 41.685662, -86.2484424 41.6862343, -86.248583 41.686367, -86.248711 41.686482, -86.248853 41.686597, -86.248981 41.686679, -86.2491602 41.686785, -86.2493154 41.6868483, -86.2494828 41.6868969, -86.2496524 41.6869256, -86.2498672 41.6869396, -86.2501458 41.6869446, -86.2504204 41.6869513, -86.2505828 41.686956)",,,,
17561393,,Riverside Drive,residential,False,True,202.51100000000002,,"LINESTRING (-86.2474227 41.6849899, -86.2473542 41.684727, -86.247296 41.684505, -86.247127 41.683782, -86.247042 41.683376, -86.2470302 41.6832779, -86.2470242 41.6831942)",,,,
421361030,,East Bartlett Street,residential,False,True,127.2,,"LINESTRING (-86.2474227 41.6849899, -86.2478825 41.6849846, -86.2489543 41.6849736)",,,,
146244263,2,North William Street,secondary,False,False,111.351,,"LINESTRING (-86.2560045 41.6796261, -86.255683 41.6801022, -86.25545 41.680431, -86.2554009 41.6805199)",,,,
493373472,4,Lincolnway West,primary,False,True,131.44,,"LINESTRING (-86.2560045 41.6796261, -86.2557308 41.6795214, -86.255236 41.6793252, -86.2547569 41.6791376, -86.2545968 41.6790867)",US 20 Business,30 mph,,
"[17549850, 128254179]",3,North Main Street,primary,False,True,133.00500000000002,,"LINESTRING (-86.2520693 41.6804245, -86.2520714 41.6805275, -86.2520799 41.6809385, -86.2520821 41.6810663, -86.2520627 41.6811936, -86.2519997 41.6813666, -86.2519108 41.681491, -86.2518119 41.6815668)",SR 933;BUS US 31,25 mph,,
178581596,2,West Madison Street,residential,False,True,132.459,,"LINESTRING (-86.2520693 41.6804245, -86.2522052 41.6804234, -86.2522293 41.6804232, -86.252892 41.6804179, -86.2535497 41.680409, -86.2536641 41.6804075)",,,,
421361031,2,West Madison Street,residential,False,False,132.702,,"LINESTRING (-86.2520693 41.6804245, -86.2519331 41.6804254, -86.251909 41.6804256, -86.2517478 41.6804267, -86.2512893 41.6804298, -86.2511204 41.6804307, -86.2505945 41.6804393, -86.2504716 41.6804413)",,,,
"[421361032, 1089685239]",3,North Main Street,primary,False,False,150.156,,"LINESTRING (-86.2520693 41.6804245, -86.2520709 41.6803209, -86.2520621 41.680068, -86.2520571 41.6797582, -86.2520514 41.6796404, -86.2520512 41.6795968, -86.252049 41.6792102, -86.2520426 41.6790744)",SR 933;BUS US 31,25 mph,,
146244263,2,North William Street,secondary,False,False,136.754,,"LINESTRING (-86.2554009 41.6805199, -86.2553722 41.6805998, -86.255361 41.680688, -86.255365 41.680845, -86.255378 41.6812283, -86.2553785 41.681251, -86.255386 41.681594, -86.255395 41.681689, -86.2553994 41.681746)",,,,
146244263,2,North William Street,secondary,False,True,111.351,,"LINESTRING (-86.2554009 41.6805199, -86.25545 41.680431, -86.255683 41.6801022, -86.2560045 41.6796261)",,,,
"[147496820, 147496821]","['1', '3']",West Madison Street,residential,False,False,147.27499999999998,,"LINESTRING (-86.2554009 41.6805199, -86.255042 41.680396, -86.254538 41.680399, -86.254465 41.6803997, -86.2543079 41.6804024, -86.2537768 41.6804064, -86.2536641 41.6804075)",,,,
17559650,3,West Marion Street,tertiary,False,True,139.73,,"LINESTRING (-86.2553994 41.681746, -86.2548908 41.681749, -86.254503 41.6817514, -86.2542446 41.6817529, -86.2538239 41.6817555, -86.2537169 41.6817561)",,,,
146244263,2,North William Street,secondary,False,False,118.67399999999999,,"LINESTRING (-86.2553994 41.681746, -86.2554216 41.6818289, -86.2554595 41.6819073, -86.255493 41.681962, -86.2554998 41.6819716, -86.2556185 41.6821394, -86.2556562 41.6821926, -86.2558647 41.6824873, -86.256018 41.682704)",,,,
146244263,2,North William Street,secondary,False,True,136.754,,"LINESTRING (-86.2553994 41.681746, -86.255395 41.681689, -86.255386 41.681594, -86.2553785 41.681251, -86.255378 41.6812283, -86.255365 41.680845, -86.255361 41.680688, -86.2553722 41.6805998, -86.2554009 41.6805199)",,,,
17553535,,Park Lane,residential,False,True,134.444,,"LINESTRING (-86.2521886 41.6863979, -86.2520793 41.686399, -86.2507298 41.6864124, -86.2505697 41.6864128)",,,,
136379675,,North Main Street,residential,False,True,121.221,,"LINESTRING (-86.2521886 41.6863979, -86.2521798 41.6858602, -86.2521787 41.6857778, -86.2521661 41.6853625, -86.2521645 41.6853079)",,,,
17556353,1,West Marion Street,tertiary,False,False,34.721000000000004,,"LINESTRING (-86.2518119 41.6815668, -86.2518983 41.6816291, -86.2519335 41.6816584, -86.2521051 41.6817893)",,,,
"[17549850, 128254179]",3,North Main Street,primary,False,False,133.005,,"LINESTRING (-86.2518119 41.6815668, -86.2519108 41.681491, -86.2519997 41.6813666, -86.2520627 41.6811936, -86.2520821 41.6810663, -86.2520799 41.6809385, -86.2520714 41.6805275, -86.2520693 41.6804245)",SR 933;BUS US 31,25 mph,,
"[1084149250, 423024662]",1,West Marion Street,primary,True,False,100.887,,"LINESTRING (-86.2518119 41.6815668, -86.2516869 41.6816017, -86.2516153 41.6816379, -86.2514771 41.6816957, -86.2513408 41.6817365, -86.2511806 41.6817601, -86.251111 41.6817638, -86.2509423 41.681765, -86.2508439 41.6817577, -86.2507526 41.6817308, -86.2506705 41.6817017)","['SR 933;BUS US 31', 'SR 933']",,,
17556353,1,West Marion Street,tertiary,False,True,34.721000000000004,,"LINESTRING (-86.2521051 41.6817893, -86.2519335 41.6816584, -86.2518983 41.6816291, -86.2518119 41.6815668)",,,,
17559650,3,West Marion Street,tertiary,False,False,133.911,,"LINESTRING (-86.2521051 41.6817893, -86.2525808 41.6817848, -86.2529428 41.6817765, -86.2537169 41.6817561)",,,,
"[42684585, 17547746]",,"['West Navarre Street', 'North Main Street']","['unclassified', 'residential']",False,False,280.14300000000003,,"LINESTRING (-86.2521051 41.6817893, -86.2521063 41.6821108, -86.252108 41.6822645, -86.2521096 41.6824149, -86.2521105 41.6824615, -86.2521141 41.6825831, -86.252134 41.683126, -86.252838 41.6831147, -86.25291 41.683113, -86.253717 41.683105)",,,,
880585273,2,Corby Boulevard,residential,False,False,163.497,,"LINESTRING (-86.2459921 41.6870514, -86.2459545 41.6870512, -86.2453695 41.6870569, -86.2447796 41.687061, -86.2440234 41.6870721)",,,,
880585273,2,Corby Boulevard,residential,False,True,50.159,,"LINESTRING (-86.2459921 41.6870514, -86.2464399 41.6870475, -86.2465961 41.6870462)",,,,
17559853,4,North Michigan Street,primary,False,True,60.411,,"LINESTRING (-86.2505697 41.6864128, -86.2505828 41.686956)",SR 933,30 mph,,
17553535,,Park Lane,residential,False,False,134.44400000000002,,"LINESTRING (-86.2505697 41.6864128, -86.2507298 41.6864124, -86.2520793 41.686399, -86.2521886 41.6863979)",,,,
441541239,2,North Michigan Street,primary,False,False,53.782,,"LINESTRING (-86.2505697 41.6864128, -86.2505557 41.6861472, -86.2505442 41.6859295)",SR 933,30 mph,,
740661996,,North Niles Avenue,tertiary,False,True,450.141,,"LINESTRING (-86.2465961 41.6870462, -86.2464429 41.6868276, -86.246043 41.6862042, -86.245971 41.686092, -86.2457212 41.6857015, -86.2454041 41.6852058, -86.2453429 41.6851098, -86.2452069 41.6848965, -86.2451641 41.684813, -86.2451258 41.6847385, -86.2449636 41.6843652, -86.2448957 41.6842088, -86.2447599 41.6838963, -86.244692 41.6837399, -86.2446786 41.683709, -86.24462 41.6835741, -86.2445498 41.6834126, -86.2445125 41.6833187)",,,,
880585273,2,Corby Boulevard,residential,False,False,50.159,,"LINESTRING (-86.2465961 41.6870462, -86.2464399 41.6870475, -86.2459921 41.6870514)",,,,
880585273,2,Corby Boulevard,residential,False,True,163.497,,"LINESTRING (-86.2440234 41.6870721, -86.2447796 41.687061, -86.2453695 41.6870569, -86.2459545 41.6870512, -86.2459921 41.6870514)",,,,
"[1162238161, 17555450]",,East Marion Street,residential,False,False,85.927,,"LINESTRING (-86.248876 41.68181, -86.2490405 41.6818085, -86.249443 41.6818153, -86.2496625 41.6818125, -86.2499104 41.6818063)",,,,
"[17561393, 17555450]",,"['Riverside Drive', 'East Marion Street']",residential,False,"[False, True]",255.75199999999998,,"LINESTRING (-86.248876 41.68181, -86.2480777 41.6818175, -86.24795 41.6818268, -86.2478418 41.6818472, -86.247739 41.6818867, -86.247651 41.681937, -86.247592 41.682002, -86.247506 41.682124, -86.247419 41.682249, -86.247303 41.682424, -86.247199 41.682603, -86.247166 41.682672, -86.24713 41.682764, -86.2470474 41.6830254, -86.2470298 41.6830945, -86.2470242 41.6831942)",,,,
17562599,,North Saint Joseph Street,residential,False,False,151.20600000000002,,"LINESTRING (-86.248876 41.68181, -86.2488877 41.6822908, -86.2488977 41.6826928, -86.2489073 41.6830757, -86.2489096 41.6831696)",,,,
17561461,,Park Avenue,residential,False,False,29.251,,"LINESTRING (-86.255264 41.684115, -86.25522 41.684376)",,,,
17561461,,Park Avenue,residential,False,True,116.45900000000002,,"LINESTRING (-86.255264 41.684115, -86.2552835 41.6839704, -86.255307 41.683796, -86.2553087 41.6837869, -86.255332 41.683665, -86.255313 41.683569, -86.255236 41.683183, -86.2552091 41.6830778)",,,,
17559490,,Lamonte Terrace,residential,True,False,132.18,,"LINESTRING (-86.25522 41.684376, -86.2537408 41.684815)",,,,
17561461,,Park Avenue,residential,False,True,29.251,,"LINESTRING (-86.25522 41.684376, -86.255264 41.684115)",,,,
17559853,4,North Michigan Street,primary,False,False,60.411,,"LINESTRING (-86.2505828 41.686956, -86.2505697 41.6864128)",SR 933,30 mph,,
