osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,access
126290368,A5194,London Road,primary,False,False,40.457,"LINESTRING (-1.4679708 52.9155668, -1.467574 52.9152927)",,30 mph,,
5639140,,Canal Street,unclassified,False,False,121.554,"LINESTRING (-1.4679708 52.9155668, -1.4678686 52.9156459, -1.46755 52.916022, -1.4671195 52.9165301)",,30 mph,,
126290368,A5194,London Road,primary,False,True,62.01,"LINESTRING (-1.4679708 52.9155668, -1.4682101 52.9157254, -1.4684871 52.915905, -1.4685984 52.9159764)",,30 mph,,
"[16253396, 518359621]",,Hulland Street,unclassified,True,False,62.129000000000005,"LINESTRING (-1.4655392 52.9139307, -1.4654824 52.9139492, -1.4654255 52.9139676, -1.4648692 52.9141479, -1.4647231 52.9141953)",,30 mph,,
"[518359617, 54937989]",A5194,London Road,primary,False,True,59.416,"LINESTRING (-1.4655392 52.9139307, -1.4657849 52.9140942, -1.4659129 52.9141726, -1.4661347 52.9143262)",,30 mph,,
29292220,,Carrington Street,unclassified,False,True,84.9,"LINESTRING (-1.4655417 52.9153995, -1.4651982 52.9150994, -1.4649577 52.9148883, -1.4648225 52.9147711)",,30 mph,,
154535274,B6000,Midland Road,secondary,False,True,112.223,"LINESTRING (-1.4655417 52.9153995, -1.4663275 52.9151418, -1.4666779 52.9150256, -1.4668532 52.9149636, -1.4669883 52.9148955)",2,30 mph,,
154535275,,Carrington Street,unclassified,False,True,66.813,"LINESTRING (-1.4655417 52.9153995, -1.4658787 52.9157061, -1.4661113 52.9158922)",,30 mph,,
518359615,B6000,Midland Road,secondary,False,False,62.419,"LINESTRING (-1.4655417 52.9153995, -1.4651378 52.9155316, -1.465105 52.9155423, -1.46472 52.9156633)",2,30 mph,,
126290368,A5194,London Road,primary,False,False,55.725,"LINESTRING (-1.469189 52.916329, -1.4685984 52.9159764)",,30 mph,,
5774848,,Trinity Street,unclassified,False,False,44.095,"LINESTRING (-1.469189 52.916329, -1.4688645 52.9165285, -1.4687268 52.9166111)",,,,
126290368,A5194,London Road,primary,False,True,103.537,"LINESTRING (-1.469189 52.916329, -1.4694377 52.9164751, -1.4696378 52.9165953, -1.4697398 52.9166566, -1.4699514 52.9167768, -1.4700739 52.9168461, -1.4703079 52.9169704)",,30 mph,,
33097773,,Carrington Street,unclassified,True,False,101.993,"LINESTRING (-1.4680514 52.9170692, -1.4681585 52.9171358, -1.4686528 52.9174183, -1.4687155 52.9174532, -1.4689778 52.917599, -1.4691598 52.9176972)",,30 mph,,
24216975,,Hope Street,unclassified,False,True,73.68599999999999,"LINESTRING (-1.4691939 52.9177171, -1.4697648 52.9180431, -1.4697804 52.918052, -1.4699244 52.9181405, -1.4699874 52.9181755)",,30 mph,,
33097534,,Liversage Road,unclassified,False,False,35.423,"LINESTRING (-1.4691939 52.9177171, -1.4693272 52.9176293, -1.469466 52.9175358, -1.4695495 52.9174815)",,30 mph,,
33097534,,Liversage Road,unclassified,False,True,64.461,"LINESTRING (-1.4703079 52.9169704, -1.4698278 52.9172961, -1.4696692 52.9174037)",,30 mph,,
126290368,A5194,London Road,primary,False,False,103.53699999999999,"LINESTRING (-1.4703079 52.9169704, -1.4700739 52.9168461, -1.4699514 52.9167768, -1.4697398 52.9166566, -1.4696378 52.9165953, -1.4694377 52.9164751, -1.469189 52.916329)",,30 mph,,
126290368,A5194,London Road,primary,False,True,63.019999999999996,"LINESTRING (-1.4703079 52.9169704, -1.470697 52.9171716, -1.4709001 52.9172769, -1.4710193 52.9173408)",,30 mph,,
5931170,,Park Street,unclassified,False,True,122.576,"LINESTRING (-1.4654041 52.9162853, -1.4655604 52.9164259, -1.4657254 52.9165774, -1.4658238 52.916656, -1.4659288 52.9167172, -1.4662213 52.9168834, -1.4666125 52.917104)",,30 mph,,
5931309,,Wellington Street,unclassified,False,False,69.138,"LINESTRING (-1.4654041 52.9162853, -1.4651627 52.916416, -1.4649544 52.9165303, -1.4646713 52.9167215)",,30 mph,,
5931309,,Wellington Street,unclassified,False,True,64.491,"LINESTRING (-1.4654041 52.9162853, -1.4655692 52.9161956, -1.4657503 52.9160942, -1.4661113 52.9158922)",,30 mph,,
397065379,,Park Street,unclassified,False,False,82.995,"LINESTRING (-1.4654041 52.9162853, -1.4651167 52.9160295, -1.4648598 52.91579, -1.46472 52.9156633)",,30 mph,,
397065379,,Park Street,unclassified,False,True,82.995,"LINESTRING (-1.46472 52.9156633, -1.4648598 52.91579, -1.4651167 52.9160295, -1.4654041 52.9162853)",,30 mph,,
518359615,B6000,Midland Road,secondary,False,True,62.419,"LINESTRING (-1.46472 52.9156633, -1.465105 52.9155423, -1.4651378 52.9155316, -1.4655417 52.9153995)",2,30 mph,,
5931198,,New Street,unclassified,False,False,74.484,"LINESTRING (-1.4665629 52.9186393, -1.4655629 52.9183475)",,,,
"[392972816, 1101653665]",,John Street,unclassified,False,True,129.314,"LINESTRING (-1.4665629 52.9186393, -1.4670148 52.9181328, -1.4671274 52.9179966, -1.4674496 52.9176067)",2,30 mph,,yes
5931198,,New Street,unclassified,False,True,74.484,"LINESTRING (-1.4655629 52.9183475, -1.4665629 52.9186393)",,,,
5639140,,Canal Street,unclassified,False,True,155.165,"LINESTRING (-1.4655629 52.9183475, -1.465613 52.9182819, -1.4658209 52.9180385, -1.4660401 52.9177893, -1.4661705 52.9176396, -1.4662136 52.9175844, -1.4666125 52.917104)",,30 mph,,
5931309,,Wellington Street,unclassified,False,True,69.138,"LINESTRING (-1.4646713 52.9167215, -1.4649544 52.9165303, -1.4651627 52.916416, -1.4654041 52.9162853)",,30 mph,,
5639140,,Canal Street,unclassified,False,False,155.165,"LINESTRING (-1.4666125 52.917104, -1.4662136 52.9175844, -1.4661705 52.9176396, -1.4660401 52.9177893, -1.4658209 52.9180385, -1.465613 52.9182819, -1.4655629 52.9183475)",,30 mph,,
5639140,,Canal Street,unclassified,False,True,72.314,"LINESTRING (-1.4666125 52.917104, -1.466846 52.9168513, -1.4671195 52.9165301)",,30 mph,,
5931170,,Park Street,unclassified,False,False,122.576,"LINESTRING (-1.4666125 52.917104, -1.4662213 52.9168834, -1.4659288 52.9167172, -1.4658238 52.916656, -1.4657254 52.9165774, -1.4655604 52.9164259, -1.4654041 52.9162853)",,30 mph,,
392986928,,Castleward Boulevard,unclassified,True,False,170.57799999999997,"LINESTRING (-1.4666125 52.917104, -1.4674193 52.9175112, -1.4676783 52.9176535, -1.4678369 52.9177417, -1.4680732 52.9178737, -1.4680915 52.9178839, -1.4685164 52.9181209)",,30 mph,,
54937987,A5194,London Road,primary,False,True,17.558,"LINESTRING (-1.4673976 52.915176, -1.467574 52.9152927)",2,30 mph,,
5931309,,Wellington Street,unclassified,False,False,117.405,"LINESTRING (-1.4673976 52.915176, -1.4669558 52.9154235, -1.4666905 52.9155672, -1.4665394 52.9156576, -1.4664534 52.915706, -1.4662814 52.9157996, -1.4661113 52.9158922)",,30 mph,,
54937987,A5194,London Road,primary,False,False,41.545,"LINESTRING (-1.4673976 52.915176, -1.4671997 52.9150391, -1.4669883 52.9148955)",2,30 mph,,
5931309,,Wellington Street,unclassified,False,False,64.491,"LINESTRING (-1.4661113 52.9158922, -1.4657503 52.9160942, -1.4655692 52.9161956, -1.4654041 52.9162853)",,30 mph,,
5931309,,Wellington Street,unclassified,False,True,117.405,"LINESTRING (-1.4661113 52.9158922, -1.4662814 52.9157996, -1.4664534 52.915706, -1.4665394 52.9156576, -1.4666905 52.9155672, -1.4669558 52.9154235, -1.4673976 52.915176)",,30 mph,,
154535275,,Carrington Street,unclassified,False,False,66.813,"LINESTRING (-1.4661113 52.9158922, -1.4658787 52.9157061, -1.4655417 52.9153995)",,30 mph,,
154535275,,Carrington Street,unclassified,False,True,98.361,"LINESTRING (-1.4661113 52.9158922, -1.4662985 52.9160525, -1.4663747 52.9161078, -1.4664562 52.91616, -1.4665196 52.9161944, -1.4671195 52.9165301)",,30 mph,,
9887696,,Wilmot Street,residential,False,False,47.912,"LINESTRING (-1.4749296 52.9172797, -1.4755868 52.9171105)",,30 mph,,
9887696,,Wilmot Street,residential,False,True,47.387,"LINESTRING (-1.4749296 52.9172797, -1.4742746 52.9174398)",,30 mph,,
9887701,,Back Sitwell Street,residential,False,True,55.567,"LINESTRING (-1.4749296 52.9172797, -1.4752712 52.917735)",,30 mph,,
56777408,,Sacheverel Street,residential,False,False,39.828,"LINESTRING (-1.4747295 52.917882, -1.4752712 52.917735)",,30 mph,,
126290370,,Osmaston Road Roundabout,primary,True,False,8.415,"LINESTRING (-1.473392 52.9167749, -1.4734336 52.9167035)",2,30 mph,circular,
33203710,,Osmaston Road,tertiary,False,True,32.058,"LINESTRING (-1.4740794 52.9171767, -1.4741063 52.9172122, -1.474202 52.9173343, -1.4742746 52.9174398)",,30 mph,,
46179116,,Osmaston Road,tertiary,True,False,27.709,"LINESTRING (-1.4740794 52.9171767, -1.4739691 52.9171057, -1.4739185 52.9170803, -1.4737696 52.917013)",2,30 mph,,
"[58887113, 959782687]",A601,Lara Croft Way,primary,True,False,284.56800000000004,"LINESTRING (-1.4739044 52.9167161, -1.4741025 52.9167426, -1.4741749 52.9167464, -1.4746126 52.9167444, -1.4748892 52.9167537, -1.4751903 52.9167693, -1.4754069 52.9167958, -1.4756141 52.9168223, -1.4758294 52.916859, -1.4759585 52.9168867, -1.4761122 52.9169133, -1.476192 52.9169328, -1.4762797 52.9169559, -1.4765642 52.9170331, -1.4768929 52.9171399, -1.477101 52.9171999, -1.4773741 52.9172816, -1.4774645 52.917309, -1.477645 52.9173485, -1.4777061 52.9173609, -1.4777783 52.9173664, -1.4779434 52.9173672)","['3', '2']",30 mph,,
75155061,A601,Osmaston Road Roundabout,primary,True,False,22.17,"LINESTRING (-1.4739044 52.9167161, -1.4739505 52.9167547, -1.4739781 52.9167898, -1.4739803 52.9167928, -1.4739927 52.9168105, -1.4740049 52.9168329, -1.4740208 52.9168991)",2,30 mph,circular,
27703875,,Osmaston Road,tertiary,True,False,27.524,"LINESTRING (-1.4740128 52.9169354, -1.4740776 52.9170549, -1.4740794 52.9171767)",1,30 mph,,
75155079,A601,Osmaston Road Roundabout,primary,True,False,19.316,"LINESTRING (-1.4740128 52.9169354, -1.473973 52.9169701, -1.473927 52.9169867, -1.4738628 52.917002, -1.4738044 52.9170119, -1.4737696 52.917013)",3,30 mph,circular,
28105355,,Normanton Road,tertiary,False,True,57.967999999999996,"LINESTRING (-1.4776311 52.9151457, -1.4777775 52.9153505, -1.4778895 52.915497, -1.4779713 52.9156248)",2,30 mph,,
28313494,,Mill Hill Lane,tertiary,False,False,80.859,"LINESTRING (-1.4776311 52.9151457, -1.4777854 52.9150841, -1.4781069 52.9148968, -1.4782356 52.914843, -1.4783021 52.9148109, -1.4783952 52.9147712, -1.4784952 52.9147464, -1.4786028 52.9147329)",,30 mph,,
28314716,,Normanton Road,tertiary,False,False,59.119,"LINESTRING (-1.4776311 52.9151457, -1.4775982 52.9151043, -1.4774668 52.9149687, -1.4774264 52.914936, -1.4771646 52.9146952)",,30 mph,,
28313494,,Mill Hill Lane,tertiary,False,True,80.85900000000001,"LINESTRING (-1.4786028 52.9147329, -1.4784952 52.9147464, -1.4783952 52.9147712, -1.4783021 52.9148109, -1.4782356 52.914843, -1.4781069 52.9148968, -1.4777854 52.9150841, -1.4776311 52.9151457)",,30 mph,,
28498958,,Mill Hill Lane,tertiary,False,True,60.389,"LINESTRING (-1.4786028 52.9147329, -1.4786553 52.9146849, -1.4787689 52.9146464, -1.4790161 52.9145675, -1.4793698 52.9144611)",,30 mph,,
75155068,A601,Osmaston Road Roundabout,primary,True,False,12.84,"LINESTRING (-1.4737433 52.9166557, -1.4738071 52.916671, -1.4738573 52.9166922, -1.4739044 52.9167161)",2,30 mph,circular,
70265706,,Charnwood Street,unclassified,False,False,120.03,"LINESTRING (-1.4737201 52.9164638, -1.4752674 52.9159209)",,30 mph,,
28105355,,Normanton Road,tertiary,False,False,7.762,"LINESTRING (-1.4781559 52.917086, -1.478154 52.9170162)",2,30 mph,,
70265707,,Normanton Road,tertiary,True,False,28.451,"LINESTRING (-1.4781559 52.917086, -1.4781979 52.9171426, -1.4782197 52.9171898, -1.4782375 52.9172291, -1.4782675 52.9172724, -1.4783277 52.9173166)",2,30 mph,,
28105355,,Normanton Road,tertiary,False,False,57.968,"LINESTRING (-1.4779713 52.9156248, -1.4778895 52.915497, -1.4777775 52.9153505, -1.4776311 52.9151457)",2,30 mph,,
28105355,,Normanton Road,tertiary,False,True,92.79299999999999,"LINESTRING (-1.4779713 52.9156248, -1.4779827 52.9156492, -1.4780098 52.9157092, -1.4780732 52.9158671, -1.4780775 52.9158893, -1.4781114 52.9160624, -1.4781259 52.9162044, -1.4781412 52.9164498)",2,30 mph,,
28105359,,Leopold Street,unclassified,True,False,174.143,"LINESTRING (-1.4779713 52.9156248, -1.477785 52.9156672, -1.4772558 52.9158426, -1.4756834 52.9163637)",,30 mph,,
24216975,,Hope Street,unclassified,False,False,64.20100000000001,"LINESTRING (-1.4707044 52.918555, -1.4706038 52.9185184, -1.4705518 52.9184978, -1.4705025 52.9184759, -1.4703244 52.9183716, -1.4702805 52.9183459, -1.4702702 52.9183399, -1.4701173 52.9182506, -1.4699874 52.9181755)",,30 mph,,
"[959782697, 30248018]",A601,Traffic Street,primary,True,False,49.611000000000004,"LINESTRING (-1.4707044 52.918555, -1.4707647 52.9184612, -1.4708381 52.918362, -1.470909 52.9182675, -1.4709476 52.918216, -1.4710045 52.9181474)",3,30 mph,,
219699179,,Normanton Road,tertiary,False,True,29.621000000000002,"LINESTRING (-1.476884 52.9119399, -1.4768204 52.9120694, -1.4767779 52.9121982)",,30 mph,,
"[833564278, 225156559]",,Normanton Road,tertiary,False,False,110.15899999999999,"LINESTRING (-1.476884 52.9119399, -1.4771256 52.911594, -1.4771559 52.9115503, -1.4772103 52.911467, -1.477336 52.911274, -1.4774927 52.9110199)",,30 mph,,yes
838926403,,Normanton Road,tertiary,False,False,27.343,"LINESTRING (-1.4767008 52.9129883, -1.4766994 52.9127424)",,30 mph,,yes
28314845,,Grove Street,residential,False,False,71.123,"LINESTRING (-1.4767008 52.9129883, -1.4761367 52.9130663, -1.475667 52.9131314)",,30 mph,,
838926403,,Normanton Road,tertiary,False,True,27.829,"LINESTRING (-1.4767008 52.9129883, -1.4767116 52.9131042, -1.4767203 52.9131472, -1.4767411 52.9132372)",,30 mph,,yes
28314719,,Hartington Street,residential,True,False,318.03200000000004,"LINESTRING (-1.4768945 52.9140113, -1.4766326 52.9140897, -1.4760983 52.9142514, -1.4757836 52.9143466, -1.4746704 52.9146806, -1.4735592 52.9150192, -1.472653 52.9152914)",,30 mph,,
838926403,,Normanton Road,tertiary,False,False,86.691,"LINESTRING (-1.4768945 52.9140113, -1.4768781 52.9139264, -1.476842 52.9137385, -1.4768221 52.9136353, -1.4768019 52.9135306, -1.4767976 52.9135024, -1.4767411 52.9132372)",,30 mph,,yes
"[131210602, 838926403]",,Normanton Road,tertiary,False,True,78.436,"LINESTRING (-1.4768945 52.9140113, -1.4769302 52.9141552, -1.476972 52.9142873, -1.4769976 52.9143513, -1.4770138 52.9143832, -1.4770707 52.914499, -1.4770962 52.9145921, -1.4771343 52.9146516, -1.4771646 52.9146952)",,30 mph,,yes
28314208,,Rose Hill Street,residential,False,True,34.728,"LINESTRING (-1.4769662 52.9104244, -1.476479 52.9103185)",,30 mph,,
28314208,,Rose Hill Street,residential,False,False,56.964,"LINESTRING (-1.4769662 52.9104244, -1.4776179 52.9105644, -1.4777662 52.9105967)",,30 mph,,
141480513,A514,Osmaston Road,primary,False,True,13.189,"LINESTRING (-1.4686581 52.9121049, -1.4685373 52.9120113)",2,30 mph,,
26508664,,Bloomfield Close,residential,False,True,75.834,"LINESTRING (-1.4686581 52.9121049, -1.46858 52.912159, -1.4680889 52.9123829, -1.4679941 52.9124264, -1.467775 52.9125288)",,,,
"[35343524, 219697189]",,Reginald Street,residential,False,False,202.38499999999996,"LINESTRING (-1.4686581 52.9121049, -1.4687143 52.9120394, -1.4689557 52.9118057, -1.469294 52.9114672, -1.4693136 52.9114391, -1.4693886 52.9113256, -1.4694575 52.9112287, -1.4694631 52.9112208, -1.4696455 52.9109643, -1.4697893 52.9107792, -1.4698482 52.9107, -1.469891 52.9106472, -1.4699713 52.9105699, -1.470048 52.9104941)",,,,
141480513,A514,Osmaston Road,primary,False,False,107.386,"LINESTRING (-1.4686581 52.9121049, -1.468882 52.9122585, -1.4690947 52.9124044, -1.4691617 52.9124523, -1.4692236 52.9124965, -1.4694573 52.9126648, -1.4697083 52.9128339)",2,30 mph,,
75155082,,Osmaston Road Roundabout,primary,True,False,10.626000000000001,"LINESTRING (-1.4737696 52.917013, -1.4737155 52.9170098, -1.4736558 52.9170009, -1.4736162 52.9169914)",3,30 mph,circular,
43339205,,London Road,tertiary,True,False,33.064,"LINESTRING (-1.4722505 52.9179584, -1.4720661 52.9179166, -1.4719822 52.9179026, -1.4719333 52.9178944, -1.4718693 52.9178813, -1.4717832 52.917864)",2,30 mph,,
126290371,A601,Osmaston Road Roundabout,primary,True,False,30.431,"LINESTRING (-1.4736162 52.9169914, -1.4735644 52.9169748, -1.4735207 52.9169572, -1.4734813 52.9169322, -1.4734514 52.9169098, -1.4734275 52.9168848, -1.4733965 52.9168413, -1.4733865 52.9168128, -1.473392 52.9167749)",2,30 mph,circular,
"[5619064, 959782692]",A601,Bradshaw Way,primary,True,False,141.47700000000003,"LINESTRING (-1.4736162 52.9169914, -1.47349 52.9169817, -1.4733885 52.9169783, -1.473253 52.9169804, -1.4731888 52.9169884, -1.4730103 52.9170221, -1.472763 52.9171038, -1.4726382 52.9171446, -1.4725636 52.9171761, -1.4725117 52.9171955, -1.4724057 52.9172505, -1.4722963 52.9173144, -1.4722116 52.9173675, -1.47215 52.9174074, -1.4720948 52.9174511, -1.4720298 52.9175117, -1.4720033 52.9175425, -1.4719586 52.917625)","['3', '2']",30 mph,,
959782693,A601,Royal Lancers Island,primary,True,False,9.891,"LINESTRING (-1.4719586 52.917625, -1.4719657 52.9176625, -1.4719639 52.9177137)",3,30 mph,circular,
27305711,,London Road,tertiary,True,False,33.579,"LINESTRING (-1.4719639 52.9177137, -1.4720071 52.9177643, -1.472056 52.9178206, -1.4720865 52.9178485, -1.4721192 52.9178759, -1.4722505 52.9179584)",1,30 mph,,
140117419,A601,Royal Lancers Island,primary,True,False,21.398,"LINESTRING (-1.4719639 52.9177137, -1.4719521 52.9177442, -1.4719325 52.9177732, -1.4719055 52.9177999, -1.4718848 52.917817, -1.4718324 52.9178442, -1.4717832 52.917864)",3,30 mph,circular,
140117417,A601,Royal Lancers Island,primary,True,False,10.027999999999999,"LINESTRING (-1.4717832 52.917864, -1.47174 52.9178725, -1.4716893 52.9178797, -1.4716374 52.917882)",3,30 mph,circular,
33203710,,Osmaston Road,tertiary,False,False,43.896,"LINESTRING (-1.474527 52.917804, -1.4744624 52.9177041, -1.4742746 52.9174398)",,30 mph,,
54940288,,Bourne Street,unclassified,False,True,46.697,"LINESTRING (-1.474527 52.917804, -1.4743272 52.9178494, -1.4742374 52.9178539, -1.4742019 52.917853, -1.4740917 52.9178305, -1.4740615 52.9178243, -1.4738886 52.9177534)",,30 mph,,
28314208,,Rose Hill Street,residential,False,False,42.513,"LINESTRING (-1.4758875 52.9101809, -1.476479 52.9103185)",,30 mph,,
28314208,,Rose Hill Street,residential,False,True,20.812,"LINESTRING (-1.4758875 52.9101809, -1.4755964 52.910116)",,30 mph,,
131651195,,Normanton Road,tertiary,False,False,46.329,"LINESTRING (-1.4777662 52.9105967, -1.4780443 52.9102153)",,30 mph,,
28314208,,Rose Hill Street,residential,False,True,56.964,"LINESTRING (-1.4777662 52.9105967, -1.4776179 52.9105644, -1.4769662 52.9104244)",,30 mph,,
833564278,,Normanton Road,tertiary,False,True,50.509,"LINESTRING (-1.4777662 52.9105967, -1.4777083 52.9106806, -1.4774927 52.9110199)",,30 mph,,yes
28314716,,Normanton Road,tertiary,False,True,59.119,"LINESTRING (-1.4771646 52.9146952, -1.4774264 52.914936, -1.4774668 52.9149687, -1.4775982 52.9151043, -1.4776311 52.9151457)",,30 mph,,
28314718,,Melbourne Street,residential,False,False,291.985,"LINESTRING (-1.4771646 52.9146952, -1.47516 52.9153045, -1.4751018 52.9153213, -1.4746061 52.9154716, -1.4744142 52.9155327, -1.474121 52.9156261, -1.4740803 52.9156412, -1.4739805 52.9156783, -1.4739182 52.9157044, -1.4735036 52.9158991, -1.4733637 52.915963)",,30 mph,,
"[131210602, 838926403]",,Normanton Road,tertiary,False,False,78.43599999999999,"LINESTRING (-1.4771646 52.9146952, -1.4771343 52.9146516, -1.4770962 52.9145921, -1.4770707 52.914499, -1.4770138 52.9143832, -1.4769976 52.9143513, -1.476972 52.9142873, -1.4769302 52.9141552, -1.4768945 52.9140113)",,30 mph,,yes
28314190,,Depot Street,residential,True,False,67.113,"LINESTRING (-1.476479 52.9103185, -1.4761981 52.9108978)",,,,
28314208,,Rose Hill Street,residential,False,False,34.728,"LINESTRING (-1.476479 52.9103185, -1.4769662 52.9104244)",,30 mph,,
28314208,,Rose Hill Street,residential,False,True,42.513,"LINESTRING (-1.476479 52.9103185, -1.4758875 52.9101809)",,30 mph,,
"[28314193, 28314210]",,"['Madeley Street', 'Loudon Street']",residential,True,False,292.30600000000004,"LINESTRING (-1.4758529 52.9116469, -1.4749419 52.9114846, -1.4746169 52.9114311, -1.4740716 52.9113599, -1.4740118 52.9113234, -1.4747316 52.9099242)",,,,
28314212,,Loudon Street,residential,True,False,76.69999999999999,"LINESTRING (-1.4758529 52.9116469, -1.4764381 52.9117815, -1.476884 52.9119399)",,,,
28314191,,Strutt Street,residential,False,False,141.086,"LINESTRING (-1.4750155 52.9113355, -1.4755964 52.910116)",,,,
28314191,,Strutt Street,residential,False,True,141.086,"LINESTRING (-1.4755964 52.910116, -1.4750155 52.9113355)",,,,
28314208,,Rose Hill Street,residential,False,False,20.812,"LINESTRING (-1.4755964 52.910116, -1.4758875 52.9101809)",,30 mph,,
28314208,,Rose Hill Street,residential,False,True,61.789,"LINESTRING (-1.4755964 52.910116, -1.4747316 52.9099242)",,30 mph,,
28314192,,Depot Street,residential,False,False,28.037,"LINESTRING (-1.4758061 52.9108101, -1.4761981 52.9108978)",,,,
28314190,,Depot Street,residential,True,False,86.453,"LINESTRING (-1.4761981 52.9108978, -1.4758529 52.9116469)",,,,
28314192,,Depot Street,residential,False,True,28.037,"LINESTRING (-1.4761981 52.9108978, -1.4758061 52.9108101)",,,,
28314208,,Rose Hill Street,residential,False,False,61.789,"LINESTRING (-1.4747316 52.9099242, -1.4755964 52.910116)",,30 mph,,
219842579,A514,Osmaston Road,primary,False,True,45.669,"LINESTRING (-1.472653 52.9152914, -1.4722837 52.9149463)",2,30 mph,,
219842579,A514,Osmaston Road,primary,False,False,134.96,"LINESTRING (-1.472653 52.9152914, -1.472828 52.9154789, -1.4729459 52.9156118, -1.4731002 52.9158059, -1.4731693 52.9159003, -1.4732494 52.9160138, -1.4733322 52.9161372, -1.47338 52.9162041, -1.4735073 52.9163889)",2,30 mph,,
28314844,,Harriet Street,residential,False,False,93.68900000000001,"LINESTRING (-1.4767779 52.9121982, -1.4765339 52.9121984, -1.4753807 52.9121996)",,30 mph,,
28498957,,Moore Street,residential,False,True,150.594,"LINESTRING (-1.4767779 52.9121982, -1.4771621 52.9122001, -1.4773332 52.9122013, -1.4783862 52.912203, -1.4790237 52.912205)",,30 mph,,
219699179,,Normanton Road,tertiary,False,False,29.621000000000002,"LINESTRING (-1.4767779 52.9121982, -1.4768204 52.9120694, -1.476884 52.9119399)",,30 mph,,
838926403,,Normanton Road,tertiary,False,True,60.818,"LINESTRING (-1.4767779 52.9121982, -1.4767194 52.9124669, -1.4766993 52.9126365, -1.4766994 52.9127424)",,30 mph,,yes
28314844,,Harriet Street,residential,False,True,42.293,"LINESTRING (-1.4747502 52.9121894, -1.4753807 52.9121996)",,30 mph,,
28314845,,Grove Street,residential,False,True,40.894,"LINESTRING (-1.4750725 52.9132094, -1.475129 52.9132095, -1.475667 52.9131314)",,30 mph,,
