osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge,maxspeed,width,ref,junction
"[349910561, 146069605, 146069607]",False,"['Dorset Terrace', 'Chapelhay Street']",residential,"[False, True]",221.839,"LINESTRING (-2.4563868 50.6058399, -2.4564582 50.606018, -2.456551 50.6063054, -2.4565903 50.6063353, -2.4566773 50.6063395, -2.4574202 50.6063113, -2.458295 50.606286, -2.4583929 50.606374, -2.4584499 50.6063934, -2.4585348 50.6064111, -2.4588325 50.6064314)",,,,"['5.9', '3.4']",,
146069613,False,Franchise Street,residential,False,33.759,"LINESTRING (-2.4559209 50.6059088, -2.4563868 50.6058399)",,,,,,
146069602,False,Trinity Court,residential,True,40.72,"LINESTRING (-2.4559209 50.6059088, -2.4559433 50.6059612, -2.4560345 50.6061915, -2.4561518 50.6061922)",,,,,,
146069613,False,Franchise Street,residential,True,11.294,"LINESTRING (-2.4559209 50.6059088, -2.4558435 50.6059109, -2.4557638 50.6058972)",,,,,,
146069598,False,Chapelhay Heights,residential,True,34.693,"LINESTRING (-2.4582016 50.605529, -2.4582325 50.6056412, -2.458269 50.6057364, -2.4583062 50.6058337)",,,,,,
146069613,False,Franchise Street,residential,True,67.945,"LINESTRING (-2.4582016 50.605529, -2.4578471 50.605587, -2.4572691 50.6056811)",,,,,,
328835467,True,Franchise Street,residential,False,132.019,"LINESTRING (-2.4582016 50.605529, -2.4588088 50.6054104, -2.4588691 50.6054008, -2.4599111 50.6052228, -2.4599388 50.6052185, -2.4600025 50.6052084)",,,,,,
146338429,False,Hope Street,residential,False,68.917,"LINESTRING (-2.4517821 50.6064028, -2.4521042 50.6058177)",,,,,,
"[146338424, 368170347, 368170342]",False,Nothe Parade,residential,False,222.80100000000004,"LINESTRING (-2.4517821 50.6064028, -2.4515392 50.6067064, -2.4514724 50.6068007, -2.4513782 50.6068902, -2.4512444 50.6069748, -2.4511756 50.6070092, -2.4511088 50.6070344, -2.4509871 50.6070823, -2.450676 50.6071957, -2.4504495 50.6072544, -2.4501999 50.6073052, -2.4497578 50.6073961, -2.4495329 50.6074401, -2.4493163 50.6074793)",,yes,,2.70,,
146338425,False,Cove Row,unclassified,True,69.989,"LINESTRING (-2.4517821 50.6064028, -2.4520836 50.606385, -2.4527708 50.6063537)",,,,6,,
146338425,False,Cove Row,unclassified,False,46.614,"LINESTRING (-2.4533588 50.6065447, -2.4527708 50.6063537)",,,,6,,
146338430,True,Trinity Street,unclassified,False,91.384,"LINESTRING (-2.4533588 50.6065447, -2.4533566 50.6064061, -2.4531528 50.6060997, -2.4530441 50.6057559)",,,,,,
146338431,False,Trinity Road,unclassified,True,162.50699999999998,"LINESTRING (-2.4533588 50.6065447, -2.4539683 50.6066994, -2.4550946 50.6069115, -2.4553302 50.6069436, -2.4554672 50.6069585, -2.455555 50.606975)",,,10 mph,5.75,,
146229427,False,St Edmund Street,unclassified,True,52.812999999999995,"LINESTRING (-2.4545574 50.6077422, -2.4551953 50.6078475, -2.4552388 50.6078529, -2.4552813 50.6078436)",2,,,,,
908410942,True,St Edmund Street,unclassified,False,43.644999999999996,"LINESTRING (-2.4545574 50.6077422, -2.4545367 50.6077391, -2.4539554 50.6076522)",2,,,,,
"[146338424, 368170347, 368170342]",False,Nothe Parade,residential,True,222.801,"LINESTRING (-2.4493163 50.6074793, -2.4495329 50.6074401, -2.4497578 50.6073961, -2.4501999 50.6073052, -2.4504495 50.6072544, -2.450676 50.6071957, -2.4509871 50.6070823, -2.4511088 50.6070344, -2.4511756 50.6070092, -2.4512444 50.6069748, -2.4513782 50.6068902, -2.4514724 50.6068007, -2.4515392 50.6067064, -2.4517821 50.6064028)",,yes,,2.70,,
146241661,False,School Street,unclassified,True,53.427,"LINESTRING (-2.4544523 50.6107873, -2.4551899 50.6108958)",,,,,,
146137860,True,Gloucester Street,unclassified,False,56.553,"LINESTRING (-2.4543086 50.6128506, -2.4541514 50.6128237, -2.4537149 50.6127548, -2.45363 50.6127423, -2.4535293 50.6127332)",,,,,,
146136104,True,Great George Street,unclassified,False,54.388,"LINESTRING (-2.4551899 50.6108958, -2.4549883 50.6113679)",,,,,,
146241661,False,School Street,unclassified,False,53.427,"LINESTRING (-2.4551899 50.6108958, -2.4544523 50.6107873)",,,,,,
1038327162,True,Belle Vue,tertiary,False,6.98,"LINESTRING (-2.4519526 50.6080167, -2.4520513 50.6080126)",,,,,,
"[146241657, 298774756]",True,"['Custom House Quay', 'South Parade']",unclassified,False,135.694,"LINESTRING (-2.4510055 50.6079205, -2.451288 50.6078031, -2.4515192 50.6077092, -2.4517474 50.6076212, -2.4519771 50.6075283, -2.4519901 50.6077071, -2.4519526 50.6080167)",,,,,,
146179212,True,Pilgrims Way,unclassified,False,33.479,"LINESTRING (-2.4512627 50.6081735, -2.4510055 50.6079205)",,,,,,
146179208,True,The Esplanade,tertiary,False,52.322,"LINESTRING (-2.4512627 50.6081735, -2.4513628 50.6081382, -2.4515132 50.6080853, -2.4517433 50.6080339, -2.4519526 50.6080167)",,,,,,
177632352,True,Swannery Bridge,secondary_link,False,59.728,"LINESTRING (-2.459736 50.6130904, -2.4594314 50.6129723, -2.4592946 50.6129434, -2.4591032 50.6129213, -2.4589531 50.6129306)",,,30 mph,,,
285866257,True,Weymouth Way,trunk,False,53.541,"LINESTRING (-2.459736 50.6130904, -2.4593068 50.6128047, -2.4592119 50.6127422)",2,,30 mph,,A354,
146179226,True,Lower St Alban Street,unclassified,False,62.824,"LINESTRING (-2.4569831 50.6091343, -2.4568442 50.6091202, -2.4567046 50.6091042, -2.4561059 50.6090378)",,,30 mph,,,
"[255805449, 255805445]",False,Commercial Road,unclassified,"[False, True]",157.33599999999998,"LINESTRING (-2.4569831 50.6091343, -2.4570105 50.608856, -2.4570156 50.6088042, -2.4570419 50.6082437, -2.4570375 50.6081068, -2.4570162 50.6079797, -2.4569334 50.6078599, -2.4568024 50.6077627)",2,,,,,
"[1238678787, 1238678788]",False,Commercial Road,unclassified,False,322.73600000000005,"LINESTRING (-2.4569831 50.6091343, -2.4569637 50.6092469, -2.4569556 50.6092823, -2.4569392 50.6093537, -2.4568821 50.6094685, -2.4568679 50.6094908, -2.4568014 50.6095953, -2.4567348 50.6096998, -2.4565881 50.6098849, -2.4565472 50.6099322, -2.4564871 50.6100299, -2.4563888 50.6103111, -2.4562776 50.6107032, -2.4562677 50.6107382, -2.4562347 50.6108805, -2.4562206 50.610941, -2.4562126 50.6110435, -2.4561962 50.6112549, -2.4561875 50.6118692, -2.4561817 50.6119589)",2,,,,,
146179214,False,Clifton Place,unclassified,False,68.239,"LINESTRING (-2.4547798 50.6140034, -2.4542187 50.6139041, -2.453849 50.6138368)",,,,,,
146136103,False,Gloucester Mews,unclassified,False,36.455,"LINESTRING (-2.453849 50.6138368, -2.4540112 50.6136582, -2.4540672 50.6136113, -2.4541258 50.6135606)",,,,,,
146179214,False,Clifton Place,unclassified,True,68.239,"LINESTRING (-2.453849 50.6138368, -2.4542187 50.6139041, -2.4547798 50.6140034)",,,,,,
146136104,True,Great George Street,unclassified,False,41.787,"LINESTRING (-2.4549883 50.6113679, -2.4548378 50.6116992, -2.4548243 50.611729)",,,,,,
146137858,False,Caroline Place,residential,True,47.894000000000005,"LINESTRING (-2.4549883 50.6113679, -2.4550851 50.6113821, -2.4556463 50.6114735)",,,,,,
146136102,False,Park Street,unclassified,True,35.327,"LINESTRING (-2.4556463 50.6114735, -2.4557407 50.6111615)",,,,,,
146136102,False,Park Street,unclassified,False,41.918000000000006,"LINESTRING (-2.4556463 50.6114735, -2.4555443 50.6118156, -2.4555343 50.6118437)",,,,,,
146137858,False,Caroline Place,residential,False,47.894000000000005,"LINESTRING (-2.4556463 50.6114735, -2.4550851 50.6113821, -2.4549883 50.6113679)",,,,,,
349859032,False,St Nicholas Street,unclassified,False,84.605,"LINESTRING (-2.4551917 50.6097121, -2.4553982 50.6089626)",,,30 mph,,,
349859032,False,St Nicholas Street,unclassified,True,17.636,"LINESTRING (-2.4551917 50.6097121, -2.4551475 50.6098682)",,,30 mph,,,
349859033,False,,unclassified,True,26.5,"LINESTRING (-2.4551917 50.6097121, -2.4555598 50.6097593)",,,,,,
146179211,True,St Nicholas Street,unclassified,False,26.25,"LINESTRING (-2.4562102 50.6077744, -2.4562323 50.6076583, -2.4562692 50.6075415)",,,,,,
221653819,True,Lower St Edmund Street,unclassified,False,42.307,"LINESTRING (-2.4562102 50.6077744, -2.4565698 50.6077939, -2.4567414 50.6077768, -2.4568024 50.6077627)",,,,,,
349859032,False,St Nicholas Street,unclassified,True,84.605,"LINESTRING (-2.4553982 50.6089626, -2.4551917 50.6097121)",,,30 mph,,,
146179211,True,St Nicholas Street,unclassified,False,145.51,"LINESTRING (-2.4553982 50.6089626, -2.4554716 50.6087559, -2.4555672 50.6085917, -2.4556749 50.6083951, -2.4557822 50.6082657, -2.455906 50.6081438, -2.4561175 50.6079453, -2.4561979 50.6078354, -2.4562102 50.6077744)",,,,,,
"[146179226, 146179204]",True,"['Lower St Alban Street', 'St Thomas Street']",unclassified,False,156.154,"LINESTRING (-2.4553982 50.6089626, -2.4550313 50.6089258, -2.4549342 50.6088984, -2.4549119 50.6088696, -2.4550097 50.6085755, -2.4552621 50.6081247, -2.4553264 50.6079288, -2.4553009 50.6078747, -2.4552813 50.6078436)",,,30 mph,,,
146179205,False,West Street,residential,True,80.72,"LINESTRING (-2.4561059 50.6090378, -2.4561895 50.6088314, -2.4562199 50.608758, -2.4562306 50.6087334, -2.4562925 50.6085905, -2.4563626 50.6084508, -2.4564183 50.6083397)",,,30 mph,,,
146179226,True,Lower St Alban Street,unclassified,False,50.635000000000005,"LINESTRING (-2.4561059 50.6090378, -2.4558401 50.6090086, -2.4553982 50.6089626)",,,30 mph,,,
"[221653819, 146229419]",True,Lower St Edmund Street,unclassified,False,58.215999999999994,"LINESTRING (-2.4553945 50.6076965, -2.4557941 50.6077387, -2.4562102 50.6077744)",1,,,,,
"[146229425, 1189369266, 33046343, 146229423]",False,"['St Thomas Street', 'North Quay', 'Town Bridge']",unclassified,False,81.422,"LINESTRING (-2.4553945 50.6076965, -2.4554143 50.6075391, -2.4554178 50.6075201, -2.4554386 50.6074054, -2.4555029 50.6070646, -2.4555083 50.6070391, -2.4555283 50.6070058, -2.455555 50.606975)",2,movable,,,,
146229423,False,St Thomas Street,unclassified,True,19.006,"LINESTRING (-2.4553945 50.6076965, -2.4553624 50.6077878, -2.4553342 50.6078182, -2.4552813 50.6078436)",2,,,,,
908410941,False,Maiden Street,unclassified,True,12.27,"LINESTRING (-2.4539554 50.6076522, -2.4539315 50.6077615)",,,,,,
146229420,True,Maiden Street,unclassified,False,45.455,"LINESTRING (-2.4539554 50.6076522, -2.4540022 50.6074695, -2.4540682 50.6072951, -2.4540845 50.607252)",,,,,,
146171957,False,The Esplanade,tertiary,False,98.423,"LINESTRING (-2.4530789 50.6107399, -2.4528179 50.6098704)",2,,,,,
146171957,False,The Esplanade,tertiary,True,34.065,"LINESTRING (-2.4530789 50.6107399, -2.453196 50.6110371)",2,,,,,
146171965,False,New Street,unclassified,False,21.602999999999998,"LINESTRING (-2.4530789 50.6107399, -2.4531088 50.6107416, -2.4533525 50.6107356, -2.4533839 50.6107309)",,,,,,
146171957,False,The Esplanade,tertiary,True,98.423,"LINESTRING (-2.4528179 50.6098704, -2.4530789 50.6107399)",2,,,,,
146171957,False,The Esplanade,tertiary,False,80.537,"LINESTRING (-2.4528179 50.6098704, -2.4526369 50.6093588, -2.4524634 50.6091919)",2,,,,,
"[146171964, 146171956]",True,"['Bond Street', 'Maiden Street']",unclassified,False,221.211,"LINESTRING (-2.4537984 50.6084717, -2.4537971 50.6085799, -2.4537932 50.6088435, -2.4537565 50.6098646, -2.4534209 50.6098544, -2.4530027 50.6098649, -2.4528476 50.6098699, -2.4528179 50.6098704)",1,,,,,
880374529,False,East Street,unclassified,True,31.256,"LINESTRING (-2.4528351 50.6080142, -2.4528703 50.607734)",,,,,,
146179222,True,East Street,unclassified,False,48.597,"LINESTRING (-2.4528351 50.6080142, -2.4528391 50.6080963, -2.4528402 50.6082181, -2.4528409 50.6082837, -2.4528398 50.6084512)",,,,,,
42737784,True,St Thomas Street,unclassified,False,26.336000000000002,"LINESTRING (-2.4541978 50.6116304, -2.454079 50.6117147, -2.4540353 50.6117651, -2.4540073 50.6118289)",,,,,,
146179203,True,St Thomas Street,unclassified,False,7.166,"LINESTRING (-2.4541978 50.6116304, -2.4541565 50.6116128, -2.4541388 50.6115819)",,,,,,
463991590,False,St Leonard's Road,residential,False,20.935,"LINESTRING (-2.4567768 50.605243, -2.4568253 50.6052341, -2.4570605 50.605188)",,,,,,
"[40713274, 463991590]",False,St Leonard's Road,residential,True,24.883000000000003,"LINESTRING (-2.4567768 50.605243, -2.4567097 50.6052553, -2.4564381 50.6053052)",,,,,,
40713274,False,St Leonard's Road,residential,False,73.566,"LINESTRING (-2.4545081 50.6056415, -2.4549447 50.6055703, -2.4555172 50.6054755)",,,,,,
40713274,False,St Leonard's Road,residential,True,68.782,"LINESTRING (-2.4545081 50.6056415, -2.4541178 50.6057189, -2.4540515 50.605732, -2.4535777 50.6058258)",,,,,,
40713274,False,St Leonard's Road,residential,False,58.393,"LINESTRING (-2.4556448 50.6054545, -2.4564381 50.6053052)",,,,,,
40713274,False,St Leonard's Road,residential,True,9.303,"LINESTRING (-2.4556448 50.6054545, -2.4555172 50.6054755)",,,,,,
40713274,False,St Leonard's Road,residential,True,14.923,"LINESTRING (-2.4535777 50.6058258, -2.4534097 50.6057443)",,,,,,
40713274,False,St Leonard's Road,residential,False,68.782,"LINESTRING (-2.4535777 50.6058258, -2.4540515 50.605732, -2.4541178 50.6057189, -2.4545081 50.6056415)",,,,,,
"[463984970, 94226892]",False,"['Franchise Street', 'Herbert Place']",unclassified,False,182.861,"LINESTRING (-2.4535777 50.6058258, -2.4536855 50.6060566, -2.4537271 50.606141, -2.4537921 50.6061617, -2.4539745 50.6061617, -2.454244 50.6061204, -2.4543166 50.6061093, -2.4543654 50.6061018, -2.4557396 50.6058869)",,,,,,
40713274,False,St Leonard's Road,residential,False,14.923,"LINESTRING (-2.4534097 50.6057443, -2.4535777 50.6058258)",,,,,,
146338422,False,St Leonards Road,unclassified,False,25.833,"LINESTRING (-2.4534097 50.6057443, -2.4530441 50.6057559)",,,,,,
349921960,False,Rodwell Road,trunk,True,63.447,"LINESTRING (-2.4600025 50.6052084, -2.4600215 50.6053079, -2.4600405 50.6054073, -2.4601344 50.6057727)",2,,30 mph,,A354,
146338429,False,Hope Street,residential,True,68.917,"LINESTRING (-2.4521042 50.6058177, -2.4517821 50.6064028)",,,,,,
94017412,False,Stavordale Road,residential,True,228.79399999999998,"LINESTRING (-2.4595475 50.6120251, -2.4595705 50.6119905, -2.4596356 50.6118922, -2.4598422 50.6116333, -2.4599886 50.6114498, -2.4602081 50.6111809, -2.4605658 50.6107428, -2.4606275 50.6106682, -2.4607887 50.6104732, -2.460826 50.610428, -2.4607988 50.6104192, -2.4604531 50.6103069)",,,,,,
"[219583416, 1180492617]",False,Corscombe Close,residential,True,46.021,"LINESTRING (-2.4595475 50.6120251, -2.4593935 50.6120218, -2.4592791 50.6119833, -2.4591974 50.611921, -2.4591647 50.6118321, -2.4591483 50.6117714)",,,,,,
"[1180492618, 1180492620]",False,Stavordale Road,residential,False,26.964000000000002,"LINESTRING (-2.4595475 50.6120251, -2.4596837 50.6120316, -2.4597438 50.612047, -2.4598098 50.6120806, -2.4598722 50.612127)",,,,,,
"[1180492618, 1180492620]",False,Stavordale Road,residential,True,26.964,"LINESTRING (-2.4598722 50.612127, -2.4598098 50.6120806, -2.4597438 50.612047, -2.4596837 50.6120316, -2.4595475 50.6120251)",,,,,,
1235783397,False,Abbotsbury Road,tertiary,False,16.714,"LINESTRING (-2.4598722 50.612127, -2.4597835 50.6121768, -2.4597045 50.6122328)",2,,30 mph,,,
1235783397,False,Abbotsbury Road,tertiary,True,49.531,"LINESTRING (-2.4598722 50.612127, -2.4600132 50.6120765, -2.460159 50.6120461, -2.4605369 50.6119944)",2,,30 mph,,,
94017414,False,Corscombe Close,residential,False,161.73200000000003,"LINESTRING (-2.4599552 50.61053, -2.4596117 50.6104345, -2.4595222 50.6105455, -2.4594028 50.6106645, -2.4589779 50.6109875, -2.4589078 50.6111757, -2.4588751 50.6113772, -2.4589008 50.6114484, -2.4589475 50.6115017)",,,,,,
94017414,False,Corscombe Close,residential,True,33.39,"LINESTRING (-2.4591483 50.6117714, -2.4590736 50.6116306, -2.4589475 50.6115017)",,,,,,
94017415,False,Corscombe Close,residential,True,62.824,"LINESTRING (-2.4591483 50.6117714, -2.4592954 50.6116662, -2.4595756 50.6112809)",,,,,,
"[219583416, 1180492617]",False,Corscombe Close,residential,False,46.020999999999994,"LINESTRING (-2.4591483 50.6117714, -2.4591647 50.6118321, -2.4591974 50.611921, -2.4592791 50.6119833, -2.4593935 50.6120218, -2.4595475 50.6120251)",,,,,,
94017415,False,Corscombe Close,residential,False,62.824,"LINESTRING (-2.4595756 50.6112809, -2.4592954 50.6116662, -2.4591483 50.6117714)",,,,,,
1235783397,False,Abbotsbury Road,tertiary,False,49.531,"LINESTRING (-2.4605369 50.6119944, -2.460159 50.6120461, -2.4600132 50.6120765, -2.4598722 50.612127)",2,,30 mph,,,
94786723,True,Mitchell Street,unclassified,False,74.948,"LINESTRING (-2.4539315 50.6077615, -2.4528703 50.607734)",,,,,,
908410941,False,Maiden Street,unclassified,False,12.27,"LINESTRING (-2.4539315 50.6077615, -2.4539554 50.6076522)",,,,,,
146171964,True,Maiden Street,unclassified,False,79.571,"LINESTRING (-2.4539315 50.6077615, -2.4538678 50.6080488, -2.4538601 50.6080792, -2.453814 50.6083064, -2.4538092 50.608354, -2.4537984 50.6084717)",,,,,,
146171957,False,The Esplanade,tertiary,False,34.065,"LINESTRING (-2.453196 50.6110371, -2.4530789 50.6107399)",2,,,,,
146171957,False,The Esplanade,tertiary,True,65.893,"LINESTRING (-2.453196 50.6110371, -2.4532152 50.6110964, -2.4533656 50.6115775, -2.453379 50.6116182)",2,,,,,
880374529,False,East Street,unclassified,False,31.256,"LINESTRING (-2.4528703 50.607734, -2.4528351 50.6080142)",,,,,,
880374529,False,East Street,unclassified,True,54.56,"LINESTRING (-2.4528703 50.607734, -2.4529046 50.6074192, -2.4529154 50.60733, -2.4529258 50.6072446)",,,,,,
40713274,False,St Leonard's Road,residential,False,9.303,"LINESTRING (-2.4555172 50.6054755, -2.4556448 50.6054545)",,,,,,
40713274,False,St Leonard's Road,residential,True,73.566,"LINESTRING (-2.4555172 50.6054755, -2.4549447 50.6055703, -2.4545081 50.6056415)",,,,,,
94821464,False,Prospect Place,residential,False,48.554,"LINESTRING (-2.4555172 50.6054755, -2.4556074 50.6056702, -2.4556972 50.6058456, -2.4557396 50.6058869)",,,,,,
40713274,False,St Leonard's Road,residential,True,58.393,"LINESTRING (-2.4564381 50.6053052, -2.4556448 50.6054545)",,,,,,
"[40713274, 463991590]",False,St Leonard's Road,residential,False,24.883000000000003,"LINESTRING (-2.4564381 50.6053052, -2.4567097 50.6052553, -2.4567768 50.605243)",,,,,,
94822346,False,Gordon Row,unclassified,False,56.207,"LINESTRING (-2.4564381 50.6053052, -2.4566019 50.6057643, -2.4566159 50.6057979)",,,,,,
94822347,False,Gordon Row,unclassified,False,56.772,"LINESTRING (-2.4570605 50.605188, -2.4572691 50.6056811)",,,,,,
463991590,False,St Leonard's Road,residential,True,20.935,"LINESTRING (-2.4570605 50.605188, -2.4568253 50.6052341, -2.4567768 50.605243)",,,,,,
94822347,False,Gordon Row,unclassified,True,56.772,"LINESTRING (-2.4572691 50.6056811, -2.4570605 50.605188)",,,,,,
146069613,False,Franchise Street,residential,True,2.726,"LINESTRING (-2.4572691 50.6056811, -2.4572319 50.6056877)",,,,,,
146069613,False,Franchise Street,residential,False,67.945,"LINESTRING (-2.4572691 50.6056811, -2.4578471 50.605587, -2.4582016 50.605529)",,,,,,
146069613,False,Franchise Street,residential,True,16.829,"LINESTRING (-2.4566159 50.6057979, -2.4563868 50.6058399)",,,,,,
94822346,False,Gordon Row,unclassified,True,56.207,"LINESTRING (-2.4566159 50.6057979, -2.4566019 50.6057643, -2.4564381 50.6053052)",,,,,,
146069613,False,Franchise Street,residential,False,45.178,"LINESTRING (-2.4566159 50.6057979, -2.4566808 50.6057851, -2.4569068 50.6057409, -2.4569786 50.6057291, -2.4570417 50.6057188, -2.4572319 50.6056877)",,,,,,
146069598,False,Chapelhay Heights,residential,False,13.141,"LINESTRING (-2.4584886 50.6058099, -2.4583062 50.6058337)",,,,,,
"[349921979, 177632348]",False,Westwey Road,trunk,False,538.191,"LINESTRING (-2.4585488 50.6121896, -2.4585171 50.6120677, -2.458501 50.6119922, -2.458487 50.6118675, -2.4584878 50.6117571, -2.4585035 50.6116574, -2.4585225 50.6115571, -2.4585878 50.6114128, -2.4586276 50.611318, -2.4587814 50.6109819, -2.4588779 50.6107164, -2.4590179 50.6102885, -2.4593582 50.609308, -2.4596928 50.6083437, -2.4597525 50.6081741, -2.4597753 50.6080615, -2.4597794 50.6079488, -2.4597768 50.6078601, -2.4597551 50.6077355, -2.4597123 50.6075856, -2.4596358 50.6074563)","['3', '2']",,30 mph,,A354,
177632350,True,Weymouth Way,trunk,False,59.577000000000005,"LINESTRING (-2.4585488 50.6121896, -2.4586577 50.6123096, -2.4587897 50.6124143, -2.4589208 50.6124809, -2.4590474 50.6125372, -2.4591202 50.6125732)",2,,30 mph,,A354,
349921965,True,Newstead Road,unclassified,False,44.510000000000005,"LINESTRING (-2.4603024 50.6072323, -2.4601218 50.6071939, -2.4599724 50.6071436, -2.4599318 50.6071299, -2.4597331 50.6070627)",,,30 mph,,,
146069596,False,New Road,residential,False,39.282000000000004,"LINESTRING (-2.4586968 50.6069627, -2.4586755 50.6068863, -2.4586716 50.6067529, -2.4586609 50.6066108)",,,,,,
349921967,True,North Quay,unclassified,False,48.486999999999995,"LINESTRING (-2.4586968 50.6069627, -2.4585983 50.6069773, -2.4583947 50.6069781, -2.4583113 50.6069784, -2.4582791 50.6069783, -2.4581377 50.6069755, -2.4580155 50.606958)",,,30 mph,,,
1189369288,False,North Quay,unclassified,True,32.21,"LINESTRING (-2.4586968 50.6069627, -2.4588484 50.6069599, -2.4590002 50.6069561, -2.4591528 50.6069506)",,,30 mph,,,
146069602,False,Trinity Court,residential,False,40.72,"LINESTRING (-2.4561518 50.6061922, -2.4560345 50.6061915, -2.4559433 50.6059612, -2.4559209 50.6059088)",,,,,,
146069608,False,Trinity Terrace,residential,True,119.306,"LINESTRING (-2.4551502 50.6065266, -2.4556276 50.6064892, -2.4559334 50.6064552, -2.4559396 50.6063877, -2.4557638 50.6058972)",,,,,,
146069598,False,Chapelhay Heights,residential,True,13.141,"LINESTRING (-2.4583062 50.6058337, -2.4584886 50.6058099)",,,,,,
146069598,False,Chapelhay Heights,residential,False,34.693,"LINESTRING (-2.4583062 50.6058337, -2.458269 50.6057364, -2.4582325 50.6056412, -2.4582016 50.605529)",,,,,,
349910562,False,,residential,False,9.518,"LINESTRING (-2.4583062 50.6058337, -2.4582438 50.6058427, -2.4581747 50.6058527)",,,,,,
1189369270,True,,trunk,False,12.116,"LINESTRING (-2.4598308 50.6069731, -2.4597331 50.6070627)",2,,30 mph,,A354,
349921968,True,Newstead Road,unclassified,False,44.161,"LINESTRING (-2.4598308 50.6069731, -2.4600573 50.6070792, -2.4601025 50.6071041, -2.4601477 50.607129, -2.4603024 50.6072323)",,,30 mph,,,
177632346,True,Abbotsbury Road,tertiary,False,18.933,"LINESTRING (-2.4597045 50.6122328, -2.4595907 50.612387)",2,,30 mph,,,
1235783397,False,Abbotsbury Road,tertiary,True,16.714,"LINESTRING (-2.4597045 50.6122328, -2.4597835 50.6121768, -2.4598722 50.612127)",2,,30 mph,,,
4703207,True,Swannery Bridge,secondary,False,27.791,"LINESTRING (-2.4592119 50.6127422, -2.4589531 50.6129306)",2,,30 mph,,B3155,
1235034359,True,Westwey Road,trunk,False,6.042,"LINESTRING (-2.4592119 50.6127422, -2.4591472 50.6127066)",2,,30 mph,,A354,
