osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref
174550565,,Loring Avenue,residential,,False,False,48.763000000000005,"LINESTRING (-71.5098541 42.4804603, -71.5098628 42.4804412, -71.5098747 42.4804225, -71.5099072 42.4803894, -71.5099786 42.480332, -71.5101169 42.4802614, -71.5101635 42.4802245, -71.5101838 42.4802022, -71.5101977 42.4801799, -71.5102219 42.4801299)",
174550565,,Loring Avenue,residential,,False,True,101.60700000000001,"LINESTRING (-71.5098541 42.4804603, -71.5098523 42.4804942, -71.5098548 42.4805267, -71.5098625 42.4805575, -71.509885 42.480603, -71.5099033 42.480629, -71.5099365 42.4806633, -71.5100575 42.4807455, -71.5101472 42.4807972, -71.5103384 42.4808922, -71.5105182 42.4809865, -71.5106886 42.4810824)",
174550564,,Joyce Lane,residential,,False,False,199.398,"LINESTRING (-71.5106886 42.4810824, -71.5108332 42.4809508, -71.5109645 42.48082, -71.5110061 42.4807594, -71.5110373 42.4806932, -71.5110557 42.4806244, -71.51106 42.4805895, -71.5110588 42.4805195, -71.5110399 42.4804292, -71.5109965 42.4802985, -71.5109832 42.4802081, -71.510979 42.4801032, -71.5109692 42.4799993, -71.5109595 42.479956, -71.5109187 42.4798572, -71.5108102 42.4796464, -71.5107695 42.479524, -71.5107507 42.4794015)",
174550565,,Loring Avenue,residential,,False,False,101.60700000000003,"LINESTRING (-71.5106886 42.4810824, -71.5105182 42.4809865, -71.5103384 42.4808922, -71.5101472 42.4807972, -71.5100575 42.4807455, -71.5099365 42.4806633, -71.5099033 42.480629, -71.509885 42.480603, -71.5098625 42.4805575, -71.5098548 42.4805267, -71.5098523 42.4804942, -71.5098541 42.4804603)",
174550565,,Loring Avenue,residential,,False,True,99.45499999999998,"LINESTRING (-71.5106886 42.4810824, -71.5109324 42.481236, -71.5109893 42.4812743, -71.5110249 42.4813042, -71.5110567 42.4813372, -71.5111052 42.481404, -71.5111228 42.4814402, -71.5111441 42.4815205, -71.5111497 42.4815983, -71.5111359 42.4817, -71.511107 42.4818431)",
174550565,,Loring Avenue,residential,,False,False,99.455,"LINESTRING (-71.511107 42.4818431, -71.5111359 42.4817, -71.5111497 42.4815983, -71.5111441 42.4815205, -71.5111228 42.4814402, -71.5111052 42.481404, -71.5110567 42.4813372, -71.5110249 42.4813042, -71.5109893 42.4812743, -71.5109324 42.481236, -71.5106886 42.4810824)",
541012429,2,Massachusetts Avenue,secondary,21.3,False,True,250.454,"LINESTRING (-71.511107 42.4818431, -71.5112006 42.4818526, -71.5115013 42.4818831, -71.5118508 42.4819156, -71.5119493 42.481924, -71.5121506 42.4819412, -71.5127246 42.4819799, -71.5131861 42.4820108, -71.513652 42.4820402, -71.5138036 42.4820467, -71.5140585 42.482061, -71.5141454 42.4820659)",MA 111
174550564,,Joyce Lane,residential,,False,False,70.894,"LINESTRING (-71.5107507 42.4794015, -71.5107354 42.479302, -71.510732 42.4792899, -71.5107264 42.4792782, -71.5107188 42.4792671, -71.5107095 42.4792569, -71.5106983 42.4792477, -71.5106856 42.4792396, -71.5106717 42.4792328, -71.5106566 42.4792274, -71.5106406 42.4792235, -71.5106241 42.4792212, -71.5106074 42.4792205, -71.5105908 42.4792214, -71.5105743 42.4792239, -71.5105585 42.479228, -71.5105435 42.4792335, -71.5105296 42.4792405, -71.5105171 42.4792487, -71.5105061 42.479258, -71.5104969 42.4792684, -71.5104896 42.4792795, -71.5104844 42.4792913, -71.5104811 42.4793034, -71.5104802 42.4793157, -71.5104815 42.4793281, -71.5104849 42.4793402, -71.5104903 42.4793519, -71.5104979 42.4793629, -71.5105073 42.4793732, -71.5105185 42.4793824, -71.5105311 42.4793905, -71.5105452 42.4793973, -71.5105603 42.4794027, -71.5105761 42.4794066, -71.5105926 42.4794089, -71.5106094 42.4794096, -71.5107507 42.4794015)",
174550564,,Joyce Lane,residential,,False,True,70.89400000000002,"LINESTRING (-71.5107507 42.4794015, -71.5106094 42.4794096, -71.5105926 42.4794089, -71.5105761 42.4794066, -71.5105603 42.4794027, -71.5105452 42.4793973, -71.5105311 42.4793905, -71.5105185 42.4793824, -71.5105073 42.4793732, -71.5104979 42.4793629, -71.5104903 42.4793519, -71.5104849 42.4793402, -71.5104815 42.4793281, -71.5104802 42.4793157, -71.5104811 42.4793034, -71.5104844 42.4792913, -71.5104896 42.4792795, -71.5104969 42.4792684, -71.5105061 42.479258, -71.5105171 42.4792487, -71.5105296 42.4792405, -71.5105435 42.4792335, -71.5105585 42.479228, -71.5105743 42.4792239, -71.5105908 42.4792214, -71.5106074 42.4792205, -71.5106241 42.4792212, -71.5106406 42.4792235, -71.5106566 42.4792274, -71.5106717 42.4792328, -71.5106856 42.4792396, -71.5106983 42.4792477, -71.5107095 42.4792569, -71.5107188 42.4792671, -71.5107264 42.4792782, -71.510732 42.4792899, -71.5107354 42.479302, -71.5107507 42.4794015)",
174550564,,Joyce Lane,residential,,False,True,199.398,"LINESTRING (-71.5107507 42.4794015, -71.5107695 42.479524, -71.5108102 42.4796464, -71.5109187 42.4798572, -71.5109595 42.479956, -71.5109692 42.4799993, -71.510979 42.4801032, -71.5109832 42.4802081, -71.5109965 42.4802985, -71.5110399 42.4804292, -71.5110588 42.4805195, -71.51106 42.4805895, -71.5110557 42.4806244, -71.5110373 42.4806932, -71.5110061 42.4807594, -71.5109645 42.48082, -71.5108332 42.4809508, -71.5106886 42.4810824)",
