osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,lanes
16726690,Sunset Avenue,secondary,False,False,154.308,35 mph,"LINESTRING (-79.816956 35.7058365, -79.8165188 35.705823, -79.8156993 35.7058093, -79.8156516 35.7058027, -79.8155142 35.705785, -79.8152518 35.7057595)",,
16726690,Sunset Avenue,secondary,False,True,171.16700000000003,35 mph,"LINESTRING (-79.816956 35.7058365, -79.8175009 35.7058534, -79.8177956 35.7058626, -79.8179886 35.7058686, -79.8185048 35.7058803, -79.8188506 35.7058881)",,
16732547,North Church Street,tertiary,False,False,139.69,20 mph,"LINESTRING (-79.816956 35.7058365, -79.8168954 35.7067639, -79.816874 35.707091)",,
492481207,South Church Street,tertiary,False,True,134.129,20 mph,"LINESTRING (-79.816956 35.7058365, -79.816996 35.705157, -79.8170096 35.7050177, -79.8170188 35.7049237, -79.8170296 35.7048289, -79.817052 35.704633)",,
16726690,Sunset Avenue,secondary,False,False,171.167,35 mph,"LINESTRING (-79.8188506 35.7058881, -79.8185048 35.7058803, -79.8179886 35.7058686, -79.8177956 35.7058626, -79.8175009 35.7058534, -79.816956 35.7058365)",,
16737123,Davis Street,residential,False,False,141.78300000000002,,"LINESTRING (-79.8188506 35.7058881, -79.8188698 35.7065863, -79.8188694 35.7067285, -79.8188692 35.706786, -79.818868 35.707163)",,
16727686,North Fayetteville Street,primary,False,False,193.185,35 mph,"LINESTRING (-79.8140952 35.706067, -79.8140639 35.7062352, -79.8140145 35.7064721, -79.8139867 35.7066112, -79.8139182 35.706955, -79.8139117 35.7069897, -79.8138647 35.7072412, -79.8138576 35.707279, -79.8137635 35.7077833)",US 220 BUS,4
16731674,Trade Street,residential,False,True,102.75999999999999,,"LINESTRING (-79.8140952 35.706067, -79.8145817 35.7061013, -79.8146896 35.7061089, -79.815229 35.706147)",,
717180947,Worth Street,residential,False,False,204.40099999999998,,"LINESTRING (-79.8140952 35.706067, -79.8139691 35.7060828, -79.8136198 35.7060391, -79.8134005 35.7060116, -79.8132633 35.7059941, -79.8131557 35.7059803, -79.8130427 35.7059653, -79.8128756 35.7059454, -79.8126984 35.7059223, -79.8123402 35.7058772, -79.8118559 35.7058306)",,
"[879809613, 879809614]",South Fayetteville Street,primary,False,True,43.914,20 mph,"LINESTRING (-79.8140952 35.706067, -79.814111 35.7059728, -79.814161 35.7056757)",US 220 BUS,4
16727686,North Fayetteville Street,primary,False,False,189.26999999999998,35 mph,"LINESTRING (-79.8137635 35.7077833, -79.8135972 35.7082888, -79.8135036 35.7085733, -79.8134316 35.7087919, -79.8134081 35.7088634, -79.8133587 35.7090137, -79.8132226 35.7094278)",US 220 BUS,4
16727686,North Fayetteville Street,primary,False,True,193.18499999999997,35 mph,"LINESTRING (-79.8137635 35.7077833, -79.8138576 35.707279, -79.8138647 35.7072412, -79.8139117 35.7069897, -79.8139182 35.706955, -79.8139867 35.7066112, -79.8140145 35.7064721, -79.8140639 35.7062352, -79.8140952 35.706067)",US 220 BUS,4
16730127,East Salisbury Street,primary,False,False,203.67900000000003,35 mph,"LINESTRING (-79.8137635 35.7077833, -79.813206 35.7077097, -79.8130073 35.7076834, -79.812897 35.7076688, -79.8127952 35.7076553, -79.812334 35.7075943, -79.811537 35.707489)",NC 42,
492478878,West Salisbury Street,primary,False,True,121.92599999999999,20 mph,"LINESTRING (-79.8137635 35.7077833, -79.8147759 35.7079145, -79.8147934 35.7079168, -79.815097 35.7079561)",NC 42,
16727686,North Fayetteville Street,primary,False,False,51.797,35 mph,"LINESTRING (-79.8132226 35.7094278, -79.81308 35.709879)",US 220 BUS,4
16727686,North Fayetteville Street,primary,False,True,189.27,35 mph,"LINESTRING (-79.8132226 35.7094278, -79.8133587 35.7090137, -79.8134081 35.7088634, -79.8134316 35.7087919, -79.8135036 35.7085733, -79.8135972 35.7082888, -79.8137635 35.7077833)",US 220 BUS,4
16734222,East Ward Street,residential,False,True,204.161,,"LINESTRING (-79.8132226 35.7094278, -79.8127588 35.7093264, -79.812651 35.7093033, -79.8124385 35.7092577, -79.8123319 35.7092348, -79.8122681 35.7092211, -79.8116169 35.7090814, -79.811037 35.708957)",,
16727686,North Fayetteville Street,primary,False,True,51.797,35 mph,"LINESTRING (-79.81308 35.709879, -79.8132226 35.7094278)",US 220 BUS,4
16727686,North Fayetteville Street,primary,False,False,85.56,35 mph,"LINESTRING (-79.81308 35.709879, -79.8130542 35.7099602, -79.812958 35.7102626, -79.812843 35.710624)",US 220 BUS,4
16733402,West Ward Street,residential,False,False,213.07199999999997,,"LINESTRING (-79.81308 35.709879, -79.8135444 35.7099565, -79.8142177 35.7100688, -79.814297 35.710082, -79.8151411 35.7102151, -79.815394 35.710255)",,
16727686,North Fayetteville Street,primary,False,False,71.005,35 mph,"LINESTRING (-79.812843 35.710624, -79.8127582 35.710898, -79.8126513 35.7112433)",US 220 BUS,4
16727686,North Fayetteville Street,primary,False,True,85.56,35 mph,"LINESTRING (-79.812843 35.710624, -79.812958 35.7102626, -79.8130542 35.7099602, -79.81308 35.709879)",US 220 BUS,4
16739123,McArthur Street,residential,False,False,211.16,,"LINESTRING (-79.812843 35.710624, -79.8140693 35.7108555, -79.8144531 35.7109279, -79.815121 35.711054)",,
16727686,North Fayetteville Street,primary,False,True,71.005,35 mph,"LINESTRING (-79.8126513 35.7112433, -79.8127582 35.710898, -79.812843 35.710624)",US 220 BUS,4
16733114,Burns Street,residential,False,True,215.633,,"LINESTRING (-79.8126513 35.7112433, -79.8124737 35.7112162, -79.8123254 35.7111913, -79.8120619 35.7111705, -79.8110469 35.7110906, -79.81086 35.7110655, -79.8102994 35.7109379)",,
16731695,North Main Street,residential,False,True,106.256,,"LINESTRING (-79.8091414 35.7090373, -79.809305 35.708091)",,
"[16735622, 16731695]","['Greensboro Street', 'North Main Street']",residential,False,False,244.403,,"LINESTRING (-79.8091414 35.7090373, -79.809028 35.709722, -79.809009 35.709925, -79.809038 35.709998, -79.809113 35.710084, -79.809168 35.710114, -79.8093884 35.7102621, -79.8094122 35.7102781, -79.8095684 35.7103831, -79.8096009 35.7104049, -79.8097411 35.7104978, -79.8098517 35.710645, -79.8099162 35.7107249, -79.8099696 35.710791, -79.810076 35.7108705)",,
16739273,South Main Street,residential,False,True,113.425,,"LINESTRING (-79.809806 35.705562, -79.810021 35.704557)",,
16731695,North Main Street,residential,False,False,186.999,,"LINESTRING (-79.809806 35.705562, -79.8096349 35.7063487, -79.8096182 35.7064257, -79.809569 35.706652, -79.8094561 35.7072195)",,
717180947,Worth Street,residential,False,True,187.487,,"LINESTRING (-79.809806 35.705562, -79.8103357 35.7056314, -79.8112175 35.7057469, -79.8114006 35.7057709, -79.8118559 35.7058306)",,
492481209,South Cox Street,secondary,False,False,73.251,25 mph,"LINESTRING (-79.812173 35.704127, -79.8120529 35.7047785)",,
16733688,Cranford Street,residential,False,True,195.871,,"LINESTRING (-79.812173 35.704127, -79.8126035 35.7041919, -79.8135891 35.7043405, -79.8137058 35.7043581, -79.8143058 35.7044485)",,
492481209,South Cox Street,secondary,False,True,73.251,25 mph,"LINESTRING (-79.8120529 35.7047785, -79.812173 35.704127)",,
1154219236,Scarboro Street,residential,False,False,33.189,,"LINESTRING (-79.8120529 35.7047785, -79.8124163 35.7048233)",,
492481209,South Cox Street,secondary,False,False,118.33299999999998,25 mph,"LINESTRING (-79.8120529 35.7047785, -79.8119809 35.7051628, -79.811937 35.7053973, -79.8119294 35.705438, -79.8118559 35.7058306)",,
16730127,East Salisbury Street,primary,False,True,203.679,35 mph,"LINESTRING (-79.811537 35.707489, -79.812334 35.7075943, -79.8127952 35.7076553, -79.812897 35.7076688, -79.8130073 35.7076834, -79.813206 35.7077097, -79.8137635 35.7077833)",NC 42,
16736089,North Cox Street,secondary,False,True,186.652,25 mph,"LINESTRING (-79.811537 35.707489, -79.8116616 35.706883, -79.8117082 35.7066546, -79.811723 35.706584, -79.8118559 35.7058306)",,
717201317,East Salisbury Street,primary,False,False,190.262,35 mph,"LINESTRING (-79.811537 35.707489, -79.8109445 35.7074123, -79.8099131 35.7072787, -79.8096822 35.7072488, -79.8094561 35.7072195)",NC 42,
"[492481204, 717201318]",North Cox Street,residential,False,False,169.362,,"LINESTRING (-79.811537 35.707489, -79.8114275 35.707809, -79.811409 35.7078632, -79.8113772 35.7079567, -79.8112918 35.7082079, -79.8111192 35.7087152, -79.811037 35.708957)",,
16731695,North Main Street,residential,False,False,97.862,,"LINESTRING (-79.8094561 35.7072195, -79.809305 35.708091)",,
16731695,North Main Street,residential,False,True,186.99900000000002,,"LINESTRING (-79.8094561 35.7072195, -79.809569 35.706652, -79.8096182 35.7064257, -79.8096349 35.7063487, -79.809806 35.705562)",,
717201317,East Salisbury Street,primary,False,True,190.262,35 mph,"LINESTRING (-79.8094561 35.7072195, -79.8096822 35.7072488, -79.8099131 35.7072787, -79.8109445 35.7074123, -79.811537 35.707489)",NC 42,
16730399,Foust Street,residential,False,False,190.846,,"LINESTRING (-79.816687 35.712137, -79.8168828 35.7121326, -79.8169114 35.712132, -79.8172707 35.712124, -79.8174552 35.7121199, -79.8185443 35.7120957, -79.8188 35.71209)",,
16730399,Foust Street,residential,False,True,173.384,,"LINESTRING (-79.816687 35.712137, -79.816288 35.712125, -79.816113 35.712124, -79.815983 35.712123, -79.815723 35.712121, -79.815531 35.712124, -79.815382 35.712113, -79.815232 35.712088, -79.8151209 35.7120667, -79.814783 35.712002)",,
16732549,North Church Street,residential,False,True,207.861,,"LINESTRING (-79.816687 35.712137, -79.816617 35.711871, -79.8165769 35.7116976, -79.816471 35.711239, -79.816442 35.710984, -79.8164443 35.7109719, -79.816489 35.710734, -79.81658 35.710462, -79.816644 35.710307)",,
16731695,North Main Street,residential,False,False,106.256,,"LINESTRING (-79.809305 35.708091, -79.8091414 35.7090373)",,
16731695,North Main Street,residential,False,True,97.862,,"LINESTRING (-79.809305 35.708091, -79.8094561 35.7072195)",,
16732373,Scarboro Street,residential,True,False,165.935,,"LINESTRING (-79.8142359 35.705032, -79.8137719 35.7049811, -79.8136043 35.7049627, -79.8134452 35.7049452, -79.8132545 35.7049243, -79.8130824 35.7049054, -79.8124163 35.7048233)",,
"[879809610, 879809611, 879809612]",South Fayetteville Street,primary,False,False,71.895,20 mph,"LINESTRING (-79.8142359 35.705032, -79.8142162 35.7052009, -79.8141929 35.7054015, -79.814161 35.7056757)",US 220 BUS,"['4', '5']"
879809610,South Fayetteville Street,primary,False,True,65.188,20 mph,"LINESTRING (-79.8142359 35.705032, -79.8142601 35.7048334, -79.8142666 35.7047806, -79.8142828 35.7046434, -79.8143058 35.7044485)",US 220 BUS,4
16735989,West Academy Street,residential,False,False,247.142,,"LINESTRING (-79.81717 35.703494, -79.816183 35.7034643, -79.8159861 35.7034584, -79.815711 35.7034546, -79.8155867 35.7034528, -79.8150545 35.7034321, -79.8144345 35.7034375)",,
492481207,South Church Street,tertiary,False,False,127.10199999999999,20 mph,"LINESTRING (-79.81717 35.703494, -79.817162 35.703599, -79.8171167 35.7040252, -79.8171081 35.7041063, -79.817052 35.704633)",,
492481207,South Church Street,tertiary,False,False,134.12900000000002,20 mph,"LINESTRING (-79.817052 35.704633, -79.8170296 35.7048289, -79.8170188 35.7049237, -79.8170096 35.7050177, -79.816996 35.705157, -79.816956 35.7058365)",,
492481207,South Church Street,tertiary,False,True,127.102,20 mph,"LINESTRING (-79.817052 35.704633, -79.8171081 35.7041063, -79.8171167 35.7040252, -79.817162 35.703599, -79.81717 35.703494)",,
16732549,North Church Street,residential,False,False,207.86100000000002,,"LINESTRING (-79.816644 35.710307, -79.81658 35.710462, -79.816489 35.710734, -79.8164443 35.7109719, -79.816442 35.710984, -79.816471 35.711239, -79.8165769 35.7116976, -79.816617 35.711871, -79.816687 35.712137)",,
16733402,West Ward Street,residential,False,False,183.91699999999997,,"LINESTRING (-79.816644 35.710307, -79.8171958 35.7103078, -79.8176864 35.7103085, -79.8182926 35.7103094, -79.818681 35.71031)",,
16733402,West Ward Street,residential,False,True,113.14699999999999,,"LINESTRING (-79.816644 35.710307, -79.8165012 35.7103092, -79.8163261 35.710306, -79.8160003 35.7103026, -79.8159202 35.7103012, -79.815394 35.710255)",,
16735622,Greensboro Street,residential,False,True,21.518,,"LINESTRING (-79.8102994 35.7109379, -79.810076 35.7108705)",,
16733114,Burns Street,residential,False,False,215.63299999999998,,"LINESTRING (-79.8102994 35.7109379, -79.81086 35.7110655, -79.8110469 35.7110906, -79.8120619 35.7111705, -79.8123254 35.7111913, -79.8124737 35.7112162, -79.8126513 35.7112433)",,
492481204,North Cox Street,residential,False,True,230.16300000000004,,"LINESTRING (-79.8102994 35.7109379, -79.8104854 35.7104692, -79.8106989 35.7099312, -79.810741 35.709825, -79.8107435 35.7098175, -79.8109144 35.7093165, -79.8109725 35.7091463, -79.8110075 35.7090435, -79.8110232 35.7089976, -79.811037 35.708957)",,
16735622,Greensboro Street,residential,False,False,21.518,,"LINESTRING (-79.810076 35.7108705, -79.8102994 35.7109379)",,
16733116,Burns Street,residential,False,False,84.739,,"LINESTRING (-79.810076 35.7108705, -79.8099934 35.7109342, -79.8099113 35.7109424, -79.8097732 35.7109561, -79.8096406 35.7109522, -79.8091708 35.7109384)",,
"[16735622, 16731695]","['Greensboro Street', 'North Main Street']",residential,False,True,244.403,,"LINESTRING (-79.810076 35.7108705, -79.8099696 35.710791, -79.8099162 35.7107249, -79.8098517 35.710645, -79.8097411 35.7104978, -79.8096009 35.7104049, -79.8095684 35.7103831, -79.8094122 35.7102781, -79.8093884 35.7102621, -79.809168 35.710114, -79.809113 35.710084, -79.809038 35.709998, -79.809009 35.709925, -79.809028 35.709722, -79.8091414 35.7090373)",,
16733116,Burns Street,residential,False,True,84.73899999999999,,"LINESTRING (-79.8091708 35.7109384, -79.8096406 35.7109522, -79.8097732 35.7109561, -79.8099113 35.7109424, -79.8099934 35.7109342, -79.810076 35.7108705)",,
16738726,Ross Street,residential,False,True,90.089,,"LINESTRING (-79.818735 35.711119, -79.818681 35.71031)",,
16738726,Ross Street,residential,False,False,108.12899999999999,,"LINESTRING (-79.818735 35.711119, -79.818744 35.7112541, -79.8188 35.71209)",,
16733402,West Ward Street,residential,False,False,113.14699999999999,,"LINESTRING (-79.815394 35.710255, -79.8159202 35.7103012, -79.8160003 35.7103026, -79.8163261 35.710306, -79.8165012 35.7103092, -79.816644 35.710307)",,
16733402,West Ward Street,residential,False,True,213.072,,"LINESTRING (-79.815394 35.710255, -79.8151411 35.7102151, -79.814297 35.710082, -79.8142177 35.7100688, -79.8135444 35.7099565, -79.81308 35.709879)",,
16734718,White Oak Street,tertiary,False,False,92.20599999999999,35 mph,"LINESTRING (-79.815394 35.710255, -79.8153257 35.710463, -79.815259 35.710666, -79.815121 35.711054)",,
16734718,White Oak Street,tertiary,False,True,274.163,35 mph,"LINESTRING (-79.815394 35.710255, -79.815871 35.709158, -79.8159937 35.7090413, -79.8161669 35.7089474, -79.8162917 35.7088835, -79.8165704 35.7087063, -79.8166647 35.7085964, -79.8167476 35.7084, -79.816791 35.7081718)",,
16738726,Ross Street,residential,False,False,90.089,,"LINESTRING (-79.818681 35.71031, -79.818735 35.711119)",,
16733402,West Ward Street,residential,False,True,183.917,,"LINESTRING (-79.818681 35.71031, -79.8182926 35.7103094, -79.8176864 35.7103085, -79.8171958 35.7103078, -79.816644 35.710307)",,
16738726,Ross Street,residential,False,True,209.27600000000004,,"LINESTRING (-79.818681 35.71031, -79.818655 35.709901, -79.8186545 35.7098303, -79.818653 35.709644, -79.8186606 35.7095147, -79.81868 35.7091822, -79.8186823 35.7091432, -79.8186875 35.709055, -79.8186898 35.7090159, -79.818698 35.708876, -79.8187251 35.7087018, -79.818767 35.7084329)",,
16735989,West Academy Street,residential,False,True,247.142,,"LINESTRING (-79.8144345 35.7034375, -79.8150545 35.7034321, -79.8155867 35.7034528, -79.815711 35.7034546, -79.8159861 35.7034584, -79.816183 35.7034643, -79.81717 35.703494)",,
130086901,South Fayetteville Street,primary,False,False,113.023,20 mph,"LINESTRING (-79.8144345 35.7034375, -79.8144065 35.7036984, -79.8143743 35.7039424, -79.8143492 35.704128, -79.8143058 35.7044485)",US 220 BUS,4
16733688,Cranford Street,residential,False,False,195.871,,"LINESTRING (-79.8143058 35.7044485, -79.8137058 35.7043581, -79.8135891 35.7043405, -79.8126035 35.7041919, -79.812173 35.704127)",,
130086901,South Fayetteville Street,primary,False,True,113.023,20 mph,"LINESTRING (-79.8143058 35.7044485, -79.8143492 35.704128, -79.8143743 35.7039424, -79.8144065 35.7036984, -79.8144345 35.7034375)",US 220 BUS,4
879809610,South Fayetteville Street,primary,False,False,65.188,20 mph,"LINESTRING (-79.8143058 35.7044485, -79.8142828 35.7046434, -79.8142666 35.7047806, -79.8142601 35.7048334, -79.8142359 35.705032)",US 220 BUS,4
16734222,East Ward Street,residential,False,False,204.16099999999997,,"LINESTRING (-79.811037 35.708957, -79.8116169 35.7090814, -79.8122681 35.7092211, -79.8123319 35.7092348, -79.8124385 35.7092577, -79.812651 35.7093033, -79.8127588 35.7093264, -79.8132226 35.7094278)",,
492481204,North Cox Street,residential,False,False,230.163,,"LINESTRING (-79.811037 35.708957, -79.8110232 35.7089976, -79.8110075 35.7090435, -79.8109725 35.7091463, -79.8109144 35.7093165, -79.8107435 35.7098175, -79.810741 35.709825, -79.8106989 35.7099312, -79.8104854 35.7104692, -79.8102994 35.7109379)",,
"[492481204, 717201318]",North Cox Street,residential,False,True,169.362,,"LINESTRING (-79.811037 35.708957, -79.8111192 35.7087152, -79.8112918 35.7082079, -79.8113772 35.7079567, -79.811409 35.7078632, -79.8114275 35.707809, -79.811537 35.707489)",,
16734718,White Oak Street,tertiary,False,True,109.741,35 mph,"LINESTRING (-79.814783 35.712002, -79.815121 35.711054)",,
16730399,Foust Street,residential,False,False,173.38400000000001,,"LINESTRING (-79.814783 35.712002, -79.8151209 35.7120667, -79.815232 35.712088, -79.815382 35.712113, -79.815531 35.712124, -79.815723 35.712121, -79.815983 35.712123, -79.816113 35.712124, -79.816288 35.712125, -79.816687 35.712137)",,
16734718,White Oak Street,tertiary,False,False,109.741,35 mph,"LINESTRING (-79.815121 35.711054, -79.814783 35.712002)",,
16734718,White Oak Street,tertiary,False,True,92.20599999999999,35 mph,"LINESTRING (-79.815121 35.711054, -79.815259 35.710666, -79.8153257 35.710463, -79.815394 35.710255)",,
16739123,McArthur Street,residential,False,True,211.16,,"LINESTRING (-79.815121 35.711054, -79.8144531 35.7109279, -79.8140693 35.7108555, -79.812843 35.710624)",,
16738726,Ross Street,residential,False,False,209.276,,"LINESTRING (-79.818767 35.7084329, -79.8187251 35.7087018, -79.818698 35.708876, -79.8186898 35.7090159, -79.8186875 35.709055, -79.8186823 35.7091432, -79.81868 35.7091822, -79.8186606 35.7095147, -79.818653 35.709644, -79.8186545 35.7098303, -79.818655 35.709901, -79.818681 35.71031)",,
492478878,West Salisbury Street,primary,False,False,180.76100000000002,20 mph,"LINESTRING (-79.818767 35.7084329, -79.818243 35.7083637, -79.8179731 35.708328, -79.817642 35.7082843, -79.8170574 35.708207, -79.816791 35.7081718)",NC 42,
16732547,North Church Street,tertiary,False,True,120.432,20 mph,"LINESTRING (-79.816791 35.7081718, -79.816854 35.7074302, -79.81687 35.7072415, -79.8168701 35.7072396, -79.8168693 35.7072247, -79.816874 35.707091)",,
16734718,White Oak Street,tertiary,False,False,274.163,35 mph,"LINESTRING (-79.816791 35.7081718, -79.8167476 35.7084, -79.8166647 35.7085964, -79.8165704 35.7087063, -79.8162917 35.7088835, -79.8161669 35.7089474, -79.8159937 35.7090413, -79.815871 35.709158, -79.815394 35.710255)",,
492478878,West Salisbury Street,primary,False,False,154.831,20 mph,"LINESTRING (-79.816791 35.7081718, -79.8164614 35.7081276, -79.8163668 35.7081132, -79.8161991 35.7080951, -79.816153 35.7080901, -79.8156053 35.7080206, -79.815097 35.7079561)",NC 42,
492478878,West Salisbury Street,primary,False,True,180.761,20 mph,"LINESTRING (-79.816791 35.7081718, -79.8170574 35.708207, -79.817642 35.7082843, -79.8179731 35.708328, -79.818243 35.7083637, -79.818767 35.7084329)",NC 42,
16730399,Foust Street,residential,False,True,190.846,,"LINESTRING (-79.8188 35.71209, -79.8185443 35.7120957, -79.8174552 35.7121199, -79.8172707 35.712124, -79.8169114 35.712132, -79.8168828 35.7121326, -79.816687 35.712137)",,
16738726,Ross Street,residential,False,True,108.12899999999999,,"LINESTRING (-79.8188 35.71209, -79.818744 35.7112541, -79.818735 35.711119)",,
16739273,South Main Street,residential,False,False,113.425,,"LINESTRING (-79.810021 35.704557, -79.809806 35.705562)",,
16739565,Marmaduke Circle,residential,False,False,170.904,25 mph,"LINESTRING (-79.810021 35.704557, -79.8093132 35.7044653, -79.808277 35.704331, -79.8081521 35.7043139)",,
16739565,Marmaduke Circle,residential,False,True,170.904,25 mph,"LINESTRING (-79.8081521 35.7043139, -79.808277 35.704331, -79.8093132 35.7044653, -79.810021 35.704557)",,
16736089,North Cox Street,secondary,False,False,186.652,25 mph,"LINESTRING (-79.8118559 35.7058306, -79.811723 35.706584, -79.8117082 35.7066546, -79.8116616 35.706883, -79.811537 35.707489)",,
492481209,South Cox Street,secondary,False,True,118.333,25 mph,"LINESTRING (-79.8118559 35.7058306, -79.8119294 35.705438, -79.811937 35.7053973, -79.8119809 35.7051628, -79.8120529 35.7047785)",,
717180947,Worth Street,residential,False,False,187.48700000000002,,"LINESTRING (-79.8118559 35.7058306, -79.8114006 35.7057709, -79.8112175 35.7057469, -79.8103357 35.7056314, -79.809806 35.705562)",,
717180947,Worth Street,residential,False,True,204.401,,"LINESTRING (-79.8118559 35.7058306, -79.8123402 35.7058772, -79.8126984 35.7059223, -79.8128756 35.7059454, -79.8130427 35.7059653, -79.8131557 35.7059803, -79.8132633 35.7059941, -79.8134005 35.7060116, -79.8136198 35.7060391, -79.8139691 35.7060828, -79.8140952 35.706067)",,
1154219236,Scarboro Street,residential,False,True,33.189,,"LINESTRING (-79.8124163 35.7048233, -79.8120529 35.7047785)",,
