osmid,name,highway,oneway,reversed,length,geometry,ref,tunnel,lanes
11587131,King Street,residential,False,True,116.756,"LINESTRING (-74.1445532 41.0924792, -74.14593 41.0923184)",,,
11587131,King Street,residential,False,False,114.00999999999999,"LINESTRING (-74.1445532 41.0924792, -74.1438537 41.0925335, -74.1432 41.092585)",,,
439883730,Franklin Turnpike,primary,False,True,161.322,"LINESTRING (-74.1445532 41.0924792, -74.1441726 41.0915043, -74.1440098 41.0910874)",CR 507,,
11578143,Mahwah Road,residential,False,False,139.022,"LINESTRING (-74.138154 41.091746, -74.139113 41.091648, -74.1393047 41.0916322, -74.1394738 41.0916341, -74.1396104 41.0916503, -74.1397981 41.0916765)",,,
11578143,Mahwah Road,residential,False,False,156.26,"LINESTRING (-74.1397981 41.0916765, -74.1405431 41.0918134, -74.1409216 41.0918814, -74.1411057 41.0919071, -74.141276 41.0919175, -74.1416234 41.0918819)",,,
11578143,Mahwah Road,residential,False,True,139.022,"LINESTRING (-74.1397981 41.0916765, -74.1396104 41.0916503, -74.1394738 41.0916341, -74.1393047 41.0916322, -74.139113 41.091648, -74.138154 41.091746)",,,
11586333,Malcolm Road,residential,False,True,337.7049999999999,"LINESTRING (-74.1397981 41.0916765, -74.1397702 41.0914799, -74.139757 41.091403, -74.139747 41.091327, -74.139715 41.091236, -74.13966 41.091153, -74.139274 41.090763, -74.139141 41.090598, -74.139032 41.090423, -74.13896 41.090271, -74.1385473 41.0891372, -74.138446 41.088859)",,,
11578143,Mahwah Road,residential,False,True,156.26,"LINESTRING (-74.1416234 41.0918819, -74.141276 41.0919175, -74.1411057 41.0919071, -74.1409216 41.0918814, -74.1405431 41.0918134, -74.1397981 41.0916765)",,,
11589125,Oweno Road,residential,False,True,94.799,"LINESTRING (-74.1416234 41.0918819, -74.1415858 41.0916482, -74.141522 41.091178, -74.141516 41.091148, -74.141519 41.091095, -74.14154 41.091036)",,,
11579250,Airmount Road,tertiary,False,False,124.495,"LINESTRING (-74.139929 41.088794, -74.138446 41.088859)",,,
11579250,Airmount Road,tertiary,False,True,124.573,"LINESTRING (-74.139929 41.088794, -74.141413 41.08873)",,,
11589123,Oweno Road,residential,False,False,286.45000000000005,"LINESTRING (-74.139929 41.088794, -74.140241 41.0895758, -74.1403173 41.0896964, -74.1404241 41.0898235, -74.140601 41.0900185, -74.14154 41.091036)",,,
11589123,Oweno Road,residential,False,True,358.06,"LINESTRING (-74.139929 41.088794, -74.1396581 41.0880686, -74.139331 41.087193, -74.139277 41.087032, -74.139228 41.086835, -74.139207 41.086576, -74.139179 41.086456, -74.138995 41.085989, -74.138901 41.085675)",,,
11579250,Airmount Road,tertiary,False,True,124.495,"LINESTRING (-74.138446 41.088859, -74.139929 41.088794)",,,
11586333,Malcolm Road,residential,False,False,337.705,"LINESTRING (-74.138446 41.088859, -74.1385473 41.0891372, -74.13896 41.090271, -74.139032 41.090423, -74.139141 41.090598, -74.139274 41.090763, -74.13966 41.091153, -74.139715 41.091236, -74.139747 41.091327, -74.139757 41.091403, -74.1397702 41.0914799, -74.1397981 41.0916765)",,,
11585490,Breen Place,residential,False,True,119.687,"LINESTRING (-74.148754 41.089386, -74.148741 41.08933, -74.148108 41.088429)",,,
11587096,Hillside Avenue,residential,False,False,92.494,"LINESTRING (-74.143079 41.0917582, -74.1432 41.092585)",,,
11587096,Hillside Avenue,residential,False,True,92.494,"LINESTRING (-74.1432 41.092585, -74.143079 41.0917582)",,,
11587131,King Street,residential,False,True,114.00999999999999,"LINESTRING (-74.1432 41.092585, -74.1438537 41.0925335, -74.1445532 41.0924792)",,,
11587910,South Mahwah Road,residential,False,True,66.461,"LINESTRING (-74.14154 41.091036, -74.141563 41.091003, -74.141615 41.090956, -74.142173 41.090687)",,,
11589123,Oweno Road,residential,False,True,286.45,"LINESTRING (-74.14154 41.091036, -74.140601 41.0900185, -74.1404241 41.0898235, -74.1403173 41.0896964, -74.140241 41.0895758, -74.139929 41.088794)",,,
11589125,Oweno Road,residential,False,False,94.799,"LINESTRING (-74.14154 41.091036, -74.141519 41.091095, -74.141516 41.091148, -74.141522 41.091178, -74.1415858 41.0916482, -74.1416234 41.0918819)",,,
11575085,West Airmount Road,residential,False,False,35.599000000000004,"LINESTRING (-74.145055 41.0887025, -74.1447748 41.0887319, -74.144634 41.088745)",,,
"[11575085, 44627646, 415373663]",West Airmount Road,residential,False,"[False, True]",257.66700000000003,"LINESTRING (-74.145055 41.0887025, -74.1455313 41.0886594, -74.1457426 41.0886427, -74.147886 41.088449, -74.1480359 41.0884355, -74.148108 41.088429)",,yes,1
46492746,,residential,False,True,169.11100000000002,"LINESTRING (-74.145055 41.0887025, -74.1451318 41.0890936, -74.1451332 41.0891921, -74.1450995 41.0892691, -74.1450402 41.0893818, -74.1450104 41.0895228, -74.1450103 41.0895839, -74.1449988 41.0896152, -74.1449891 41.0896417, -74.1449273 41.0897139, -74.1447872 41.0898223, -74.1447727 41.0898643, -74.1447748 41.0899011, -74.1447789 41.0899337, -74.1447888 41.090012, -74.1448171 41.0901422)",,,
439883730,Franklin Turnpike,primary,False,True,62.283,"LINESTRING (-74.1440098 41.0910874, -74.1438124 41.0905474)",CR 507,,
46492747,,residential,False,False,234.46400000000003,"LINESTRING (-74.1440098 41.0910874, -74.1443845 41.0910478, -74.1448912 41.0910028, -74.1452659 41.0909583, -74.1453269 41.0909175, -74.1453142 41.090828, -74.1453004 41.0907024, -74.1452639 41.0903685, -74.1452595 41.0903483, -74.1452171 41.0901532, -74.1451632 41.0901098, -74.144995 41.0901256, -74.1448171 41.0901422)",,,
439883730,Franklin Turnpike,primary,False,False,161.322,"LINESTRING (-74.1440098 41.0910874, -74.1441726 41.0915043, -74.1445532 41.0924792)",CR 507,,
46492746,,residential,False,False,169.11100000000002,"LINESTRING (-74.1448171 41.0901422, -74.1447888 41.090012, -74.1447789 41.0899337, -74.1447748 41.0899011, -74.1447727 41.0898643, -74.1447872 41.0898223, -74.1449273 41.0897139, -74.1449891 41.0896417, -74.1449988 41.0896152, -74.1450103 41.0895839, -74.1450104 41.0895228, -74.1450402 41.0893818, -74.1450995 41.0892691, -74.1451332 41.0891921, -74.1451318 41.0890936, -74.145055 41.0887025)",,,
46492746,,residential,False,True,100.41799999999999,"LINESTRING (-74.1448171 41.0901422, -74.1446752 41.0901682, -74.1445804 41.0902206, -74.1444076 41.0903873, -74.1442966 41.0904693, -74.1442449 41.0904918, -74.1441595 41.0905041, -74.1439133 41.0905322, -74.1438124 41.0905474)",,,
46492747,,residential,False,True,234.464,"LINESTRING (-74.1448171 41.0901422, -74.144995 41.0901256, -74.1451632 41.0901098, -74.1452171 41.0901532, -74.1452595 41.0903483, -74.1452639 41.0903685, -74.1453004 41.0907024, -74.1453142 41.090828, -74.1453269 41.0909175, -74.1452659 41.0909583, -74.1448912 41.0910028, -74.1443845 41.0910478, -74.1440098 41.0910874)",,,
11568248,Maysenger Road,residential,False,False,412.464,"LINESTRING (-74.1404467 41.0851615, -74.1403851 41.0852735, -74.1402684 41.0855401, -74.140276 41.08566, -74.1408762 41.0872806, -74.141413 41.08873)",,,
439883730,Franklin Turnpike,primary,False,False,62.283,"LINESTRING (-74.1438124 41.0905474, -74.1440098 41.0910874)",CR 507,,
439883730,Franklin Turnpike,primary,False,True,63.022,"LINESTRING (-74.1438124 41.0905474, -74.1436023 41.0900032)",CR 507,,
46492746,,residential,False,False,100.418,"LINESTRING (-74.1438124 41.0905474, -74.1439133 41.0905322, -74.1441595 41.0905041, -74.1442449 41.0904918, -74.1442966 41.0904693, -74.1444076 41.0903873, -74.1445804 41.0902206, -74.1446752 41.0901682, -74.1448171 41.0901422)",,,
