osmid,oneway,lanes,name,highway,width,reversed,length,geometry,ref,maxspeed
9357295,False,2,Blanchard Avenue,residential,9.1,False,169.695,"LINESTRING (-71.271268 42.557735, -71.271146 42.557814, -71.2710597 42.5578755, -71.271007 42.557913, -71.270895 42.557992, -71.270765 42.558036, -71.27056 42.558081, -71.270398 42.558104, -71.2703369 42.5581064, -71.270217 42.5581258, -71.2694562 42.5581322, -71.269362 42.558133)",,
9357840,False,,Grace Avenue,residential,,False,208.529,"LINESTRING (-71.267717 42.5571155, -71.2675569 42.5571834, -71.2671431 42.5573588, -71.266422 42.557638, -71.26639 42.557638, -71.2659645 42.5569413)",,
9358444,False,3,Boston Road,primary,17.1,False,275.112,"LINESTRING (-71.267717 42.5571155, -71.2675405 42.5569175, -71.2673005 42.5566674, -71.2670436 42.5563987, -71.2667854 42.5561225, -71.2666732 42.5560105, -71.2662152 42.5555634, -71.26602 42.5553747, -71.2657762 42.5550973)",MA 3A,35 mph
9358444,False,3,Boston Road,primary,17.1,True,125.332,"LINESTRING (-71.267717 42.5571155, -71.2678184 42.5572258, -71.2679767 42.557415, -71.2680364 42.5574937, -71.268172 42.5576727, -71.2683811 42.5579801, -71.2684504 42.5581026)",MA 3A,35 mph
9357502,True,2,River Street,secondary,15.2,False,108.767,"LINESTRING (-71.2694593 42.5602054, -71.26954 42.560184, -71.2696 42.560168, -71.269694 42.560137, -71.270033 42.560035, -71.27033 42.559922, -71.2706768 42.559817)",,
848684326,True,2,Concord Road,primary,21.3,False,36.986000000000004,"LINESTRING (-71.2694593 42.5602054, -71.269443 42.560045, -71.269421 42.559874)",MA 3A,35 mph
9359283,False,2,Mulberry Lane,residential,12.2,True,158.364,"LINESTRING (-71.268436 42.562837, -71.268496 42.562811, -71.268673 42.562739, -71.268879 42.562657, -71.26899 42.562612, -71.269208 42.562575, -71.269501 42.562518, -71.27024 42.562348)",,
9357355,False,2,Parker Street,residential,10.4,False,95.621,"LINESTRING (-71.274092 42.554167, -71.274139 42.55428, -71.274364 42.555003)",,
9357102,False,2,Pages Court,residential,12.8,False,448.03600000000006,"LINESTRING (-71.274794 42.556367, -71.274005 42.556475, -71.273005 42.556625, -71.2727925 42.5566589, -71.27224 42.556747, -71.271051 42.556883, -71.27019 42.556989, -71.2694747 42.5570493, -71.269407 42.557055)",,
9357355,False,2,Parker Street,residential,10.4,True,155.70600000000002,"LINESTRING (-71.274794 42.556367, -71.274684 42.55602, -71.2746106 42.5557888, -71.27442 42.555184, -71.274364 42.555003)",,
9357840,False,,Grace Avenue,residential,,True,208.52899999999997,"LINESTRING (-71.2659645 42.5569413, -71.26639 42.557638, -71.266422 42.557638, -71.2671431 42.5573588, -71.2675569 42.5571834, -71.267717 42.5571155)",,
9358255,True,2,Charnstaffe Lane,secondary,12.2,False,107.466,"LINESTRING (-71.2670212 42.5547945, -71.2669409 42.5548128, -71.2664099 42.5549248, -71.2661314 42.5549983, -71.2658893 42.5550658, -71.2657762 42.5550973)",,
9357442,True,2,Boston Road,primary,17.1,False,29.741999999999997,"LINESTRING (-71.2690359 42.5593252, -71.2690924 42.559462, -71.2691035 42.559489, -71.269142 42.559581)",MA 3A,35 mph
1030823276,True,1,,primary_link,,False,31.860999999999997,"LINESTRING (-71.2690359 42.5593252, -71.2691976 42.5593825, -71.269273 42.5593837, -71.269397 42.559346)",,
9358255,True,2,Charnstaffe Lane,secondary,12.2,False,229.679,"LINESTRING (-71.2696988 42.5541872, -71.2695769 42.554202, -71.2695007 42.5542112, -71.2692929 42.5542644, -71.2691791 42.5542949, -71.2691462 42.5543027, -71.2689487 42.5543493, -71.2687859 42.5543878, -71.2685639 42.5544448, -71.2685352 42.5544508, -71.2683499 42.5544898, -71.2679589 42.5545808, -71.2670212 42.5547945)",,
486990342,False,2,Concord Road,secondary,15.2,False,189.957,"LINESTRING (-71.2696988 42.5541872, -71.269653 42.554242, -71.269614 42.554316, -71.269593 42.554387, -71.269583 42.554423, -71.269582 42.554592, -71.2696 42.555696, -71.269592 42.555878)",,35 mph
486990342,False,2,Concord Road,secondary,15.2,True,22.991,"LINESTRING (-71.2696988 42.5541872, -71.269724 42.554157, -71.269798 42.554093, -71.2699009 42.5540498)",,35 mph
