osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge
"[406457320, 184689284]",False,5,secondary,True,175.035,"LINESTRING (-117.8106516 34.0285956, -117.8108109 34.0286501, -117.8113245 34.0288163, -117.8117117 34.0289581, -117.812354 34.0292828)",,Sunset Crossing Road,,
"[406457321, 184689283]",False,3,tertiary,False,283.588,"LINESTRING (-117.8106516 34.0285956, -117.8104524 34.0285443, -117.8103154 34.0285167, -117.8101591 34.0284852, -117.8101119 34.0284828, -117.8100799 34.0284812, -117.8097946 34.0285012, -117.8097635 34.0285076, -117.809698 34.0285212, -117.8094451 34.0286004, -117.8093146 34.0286933, -117.8090205 34.0289027, -117.8085745 34.0292202, -117.808056 34.0295894)",,Sunset Crossing Road,,
"[13457386, 13471830]",False,,residential,"[False, True]",804.79,"LINESTRING (-117.808056 34.0295894, -117.8076404 34.0291914, -117.8076152 34.0291156, -117.8075634 34.0289601, -117.8075733 34.0287448, -117.8076328 34.0286021, -117.8076668 34.0285204, -117.8077531 34.0284212, -117.8078469 34.0283134, -117.8080386 34.0281226, -117.8089387 34.0275819, -117.8092136 34.0274303, -117.809957 34.0270201, -117.8101641 34.026862, -117.8102737 34.026653, -117.8102735 34.0263817, -117.8101563 34.0261683, -117.8099535 34.025999, -117.8096781 34.0258935, -117.8093994 34.0259035, -117.8092195 34.0259621, -117.8089567 34.0260318, -117.8082625 34.0262331, -117.8077317 34.0263624, -117.8072193 34.0264552)",,"['Decorah Road', 'Navajo Spring Road']",,
184689283,False,,tertiary,False,77.172,"LINESTRING (-117.808056 34.0295894, -117.8078066 34.0297961, -117.8075539 34.0301389)",,Sunset Crossing Road,,
"[406457321, 184689283]",False,3,tertiary,True,283.588,"LINESTRING (-117.808056 34.0295894, -117.8085745 34.0292202, -117.8090205 34.0289027, -117.8093146 34.0286933, -117.8094451 34.0286004, -117.809698 34.0285212, -117.8097635 34.0285076, -117.8097946 34.0285012, -117.8100799 34.0284812, -117.8101119 34.0284828, -117.8101591 34.0284852, -117.8103154 34.0285167, -117.8104524 34.0285443, -117.8106516 34.0285956)",,Sunset Crossing Road,,
184689283,False,,tertiary,False,94.214,"LINESTRING (-117.8075539 34.0301389, -117.8070614 34.0308814)",,Sunset Crossing Road,,
13292050,False,,residential,False,96.593,"LINESTRING (-117.8075539 34.0301389, -117.8068799 34.0298312, -117.8066149 34.0297597)",,Bower Cascade Place,,
184689283,False,,tertiary,True,77.172,"LINESTRING (-117.8075539 34.0301389, -117.8078066 34.0297961, -117.808056 34.0295894)",,Sunset Crossing Road,,
13294584,False,,residential,False,58.591,"LINESTRING (-117.8070614 34.0308814, -117.8065054 34.0306258)",,Tellgate Drive,,
184689283,False,,tertiary,True,94.214,"LINESTRING (-117.8070614 34.0308814, -117.8075539 34.0301389)",,Sunset Crossing Road,,
13292050,False,,residential,False,179.40699999999998,"LINESTRING (-117.8066149 34.0297597, -117.8062805 34.0297563, -117.8059891 34.0298137, -117.8057175 34.0299425, -117.8049712 34.0304941)",,Bower Cascade Place,,
13292050,False,,residential,True,96.593,"LINESTRING (-117.8066149 34.0297597, -117.8068799 34.0298312, -117.8075539 34.0301389)",,Bower Cascade Place,,
13348559,False,,residential,True,142.14100000000002,"LINESTRING (-117.8066149 34.0297597, -117.8066309 34.0294803, -117.8065949 34.0293135, -117.8065049 34.0291191, -117.8060139 34.0286501)",,Willapa Lane,,
13292050,False,,residential,True,179.407,"LINESTRING (-117.8049712 34.0304941, -117.8057175 34.0299425, -117.8059891 34.0298137, -117.8062805 34.0297563, -117.8066149 34.0297597)",,Bower Cascade Place,,
13446471,False,,residential,False,92.39500000000001,"LINESTRING (-117.8049712 34.0304941, -117.8052102 34.0307539, -117.8053262 34.0309184, -117.8054746 34.031207)",,Acolito Place,,
13294584,False,,residential,True,58.591,"LINESTRING (-117.8065054 34.0306258, -117.8070614 34.0308814)",,Tellgate Drive,,
13297520,False,,residential,True,67.866,"LINESTRING (-117.8132485 34.0305229, -117.8136374 34.0300046)",,Old Trail Drive,,
13297733,False,,residential,True,90.353,"LINESTRING (-117.8132485 34.0305229, -117.8139998 34.031045)",,Happy Hollow Road,,
13297733,False,,residential,False,105.796,"LINESTRING (-117.8132485 34.0305229, -117.8124438 34.0299976, -117.8123296 34.0299582)",,Happy Hollow Road,,
13297733,False,,residential,False,91.842,"LINESTRING (-117.8154946 34.0319624, -117.8146733 34.0314945)",,Happy Hollow Road,,
13297733,False,,residential,False,79.688,"LINESTRING (-117.8146733 34.0314945, -117.8139998 34.031045)",,Happy Hollow Road,,
13297733,False,,residential,True,91.842,"LINESTRING (-117.8146733 34.0314945, -117.8154946 34.0319624)",,Happy Hollow Road,,
13396111,False,,residential,True,113.492,"LINESTRING (-117.8146733 34.0314945, -117.8148826 34.0312585, -117.8149742 34.0311162, -117.8150279 34.0309473, -117.8150654 34.0307428, -117.8150815 34.0305583)",,Greenhorn Drive,,
13297733,False,,residential,False,90.353,"LINESTRING (-117.8139998 34.031045, -117.8132485 34.0305229)",,Happy Hollow Road,,
13297733,False,,residential,True,79.688,"LINESTRING (-117.8139998 34.031045, -117.8146733 34.0314945)",,Happy Hollow Road,,
13423266,False,,residential,True,73.309,"LINESTRING (-117.8139998 34.031045, -117.8141926 34.0308481, -117.8142559 34.0307325, -117.8143337 34.0304613)",,Groom Drive,,
13348559,False,,residential,False,142.141,"LINESTRING (-117.8060139 34.0286501, -117.8065049 34.0291191, -117.8065949 34.0293135, -117.8066309 34.0294803, -117.8066149 34.0297597)",,Willapa Lane,,
13348559,False,,residential,True,99.901,"LINESTRING (-117.8060139 34.0286501, -117.8053847 34.0280657, -117.8053512 34.0280281, -117.805302 34.0279731)",,Willapa Lane,,
13349285,False,,residential,True,277.02099999999996,"LINESTRING (-117.8060139 34.0286501, -117.8063576 34.0283781, -117.8064856 34.02823, -117.8072033 34.0269797, -117.8072116 34.0269437, -117.8072586 34.0267398, -117.8072193 34.0264552)",,North Platina Drive,,
13349285,False,,residential,False,277.021,"LINESTRING (-117.8072193 34.0264552, -117.8072586 34.0267398, -117.8072116 34.0269437, -117.8072033 34.0269797, -117.8064856 34.02823, -117.8063576 34.0283781, -117.8060139 34.0286501)",,North Platina Drive,,
"[13457386, 13471830]",False,,residential,"[False, True]",804.79,"LINESTRING (-117.8072193 34.0264552, -117.8077317 34.0263624, -117.8082625 34.0262331, -117.8089567 34.0260318, -117.8092195 34.0259621, -117.8093994 34.0259035, -117.8096781 34.0258935, -117.8099535 34.025999, -117.8101563 34.0261683, -117.8102735 34.0263817, -117.8102737 34.026653, -117.8101641 34.026862, -117.809957 34.0270201, -117.8092136 34.0274303, -117.8089387 34.0275819, -117.8080386 34.0281226, -117.8078469 34.0283134, -117.8077531 34.0284212, -117.8076668 34.0285204, -117.8076328 34.0286021, -117.8075733 34.0287448, -117.8075634 34.0289601, -117.8076152 34.0291156, -117.8076404 34.0291914, -117.808056 34.0295894)",,"['Decorah Road', 'Navajo Spring Road']",,
"[753779789, 406454801, 406454806, 1036283418, 1036283419]",False,"['4', '5', '6']",secondary,False,136.63,"LINESTRING (-117.8098072 34.0303068, -117.8097767 34.0303618, -117.8096842 34.0305286, -117.8096039 34.0306733, -117.809525 34.0308131, -117.8094342 34.0309741, -117.8091821 34.031421)",,Diamond Bar Boulevard,40 mph,
"[375761120, 1036283417, 406454802, 406454814]",False,"['4', '5', '6']",secondary,True,205.584,"LINESTRING (-117.8098072 34.0303068, -117.8098546 34.0302117, -117.8099503 34.0300194, -117.8099951 34.0299295, -117.8100348 34.0298497, -117.8100628 34.0297906, -117.8102296 34.0294507, -117.8103707 34.0291525, -117.8103918 34.0291079, -117.8104046 34.0290809, -117.8105585 34.0287815, -117.8105904 34.0287195, -117.8106516 34.0285956)",,Diamond Bar Boulevard,40 mph,
406454054,True,,motorway_link,False,11.281,"LINESTRING (-117.8119719 34.0251745, -117.8118496 34.0251702)",,,,
"[13269545, 406454047, 885028695]",True,"['1', '2']",motorway_link,False,546.6,"LINESTRING (-117.8059962 34.0257094, -117.8073155 34.0254557, -117.8083623 34.0252343, -117.8085396 34.0252072, -117.8085879 34.0251998, -117.8088134 34.0251653, -117.8092791 34.0251229, -117.8098471 34.0251121, -117.8103216 34.0251266, -117.8107995 34.0251596, -117.8113849 34.0252191, -117.8117099 34.0252451, -117.8118397 34.0252555)",,,,
13348559,False,,residential,False,99.901,"LINESTRING (-117.805302 34.0279731, -117.8053512 34.0280281, -117.8053847 34.0280657, -117.8060139 34.0286501)",,Willapa Lane,,
13446471,False,,residential,True,92.39500000000001,"LINESTRING (-117.8054746 34.031207, -117.8053262 34.0309184, -117.8052102 34.0307539, -117.8049712 34.0304941)",,Acolito Place,,
184689284,False,5,secondary,False,13.388,"LINESTRING (-117.8124789 34.0293443, -117.812354 34.0292828)",,Sunset Crossing Road,,
281629899,False,4,tertiary,False,17.456,"LINESTRING (-117.8124789 34.0293443, -117.8126387 34.0294286)",,Sunset Crossing Road,,
13423266,False,,residential,False,73.309,"LINESTRING (-117.8143337 34.0304613, -117.8142559 34.0307325, -117.8141926 34.0308481, -117.8139998 34.031045)",,Groom Drive,,
13297733,False,,residential,True,105.796,"LINESTRING (-117.8123296 34.0299582, -117.8124438 34.0299976, -117.8132485 34.0305229)",,Happy Hollow Road,,
13396111,False,,residential,False,113.49199999999999,"LINESTRING (-117.8150815 34.0305583, -117.8150654 34.0307428, -117.8150279 34.0309473, -117.8149742 34.0311162, -117.8148826 34.0312585, -117.8146733 34.0314945)",,Greenhorn Drive,,
281629899,False,4,tertiary,True,17.456,"LINESTRING (-117.8126387 34.0294286, -117.8124789 34.0293443)",,Sunset Crossing Road,,
281629900,True,,tertiary,False,113.596,"LINESTRING (-117.8126387 34.0294286, -117.8126827 34.0295082, -117.8136374 34.0300046)",,Sunset Crossing Road,,
13297520,False,,residential,False,11.502,"LINESTRING (-117.8137171 34.029925, -117.8136374 34.0300046)",,Old Trail Drive,,
281629901,True,,tertiary,False,115.466,"LINESTRING (-117.8137171 34.029925, -117.8127494 34.0294224, -117.8126387 34.0294286)",,Sunset Crossing Road,,
753595676,True,2,secondary,False,9.529,"LINESTRING (-117.8118496 34.0251702, -117.8118397 34.0252555)",,Diamond Bar Boulevard,40 mph,
406454058,True,,motorway_link,False,10.899,"LINESTRING (-117.8118397 34.0252555, -117.8119573 34.0252659)",,,,
"[375761128, 1041434677, 406454815]",True,"['4', '2']",secondary,False,390.84599999999995,"LINESTRING (-117.8118397 34.0252555, -117.8118042 34.0254953, -117.8117003 34.0259054, -117.8116077 34.0261773, -117.8115569 34.026323, -117.8113219 34.0268536, -117.8111823 34.0271661, -117.810995 34.0275897, -117.8108054 34.0280166, -117.8107966 34.0280364, -117.8106023 34.0284849, -117.8106516 34.0285956)",,Diamond Bar Boulevard,40 mph,
"[753779789, 406454801, 406454806, 1036283418, 1036283419]",False,"['4', '5', '6']",secondary,True,136.63,"LINESTRING (-117.8091821 34.031421, -117.8094342 34.0309741, -117.809525 34.0308131, -117.8096039 34.0306733, -117.8096842 34.0305286, -117.8097767 34.0303618, -117.8098072 34.0303068)",,Diamond Bar Boulevard,40 mph,
