osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,bridge,junction
33757032,False,Canal Street,unclassified,20 mph,True,157.908,,"LINESTRING (-2.9967605 53.4474836, -2.9971391 53.4474501, -2.9975039 53.4473989, -2.9973966 53.4467089, -2.9973537 53.4464341)",,,
33757031,False,Berry Street,unclassified,20 mph,True,115.021,,"LINESTRING (-2.9967605 53.4474836, -2.9967763 53.4479763, -2.9968347 53.4485168)",,,
33824810,False,Pembroke Road,residential,20 mph,True,51.525,,"LINESTRING (-2.9920029 53.4463712, -2.99212 53.4468293)",,,
33824813,False,Trinity Road,residential,20 mph,False,88.979,,"LINESTRING (-2.9920029 53.4463712, -2.9916076 53.4464475, -2.990724 53.4466165)",,,
33824811,False,St. Alban Road,residential,20 mph,False,239.091,,"LINESTRING (-2.9912911 53.44874, -2.991165 53.4482599, -2.9909843 53.4475719, -2.9909811 53.4475595, -2.990899 53.4472585, -2.990724 53.4466165)",,,
553315400,False,Merton Road,primary,30 mph,False,92.12699999999998,A5057,"LINESTRING (-2.9912911 53.44874, -2.9917692 53.4487336, -2.9922495 53.4487254, -2.9923268 53.4487241, -2.9926818 53.4487179)",2,,
553315400,False,Merton Road,primary,30 mph,True,93.84700000000001,A5057,"LINESTRING (-2.9912911 53.44874, -2.9905058 53.4487459, -2.9898741 53.4487527)",2,,
33853744,False,St Alban Square,residential,20 mph,False,32.66,,"LINESTRING (-2.990724 53.4466165, -2.9905861 53.4463345)",,,
33824811,False,St. Alban Road,residential,20 mph,True,239.091,,"LINESTRING (-2.990724 53.4466165, -2.990899 53.4472585, -2.9909811 53.4475595, -2.9909843 53.4475719, -2.991165 53.4482599, -2.9912911 53.44874)",,,
33824813,False,Trinity Road,residential,20 mph,False,91.763,,"LINESTRING (-2.990724 53.4466165, -2.9900624 53.4467504, -2.990016 53.4467598, -2.9894121 53.4468821)",,,
33824813,False,Trinity Road,residential,20 mph,True,88.979,,"LINESTRING (-2.990724 53.4466165, -2.9916076 53.4464475, -2.9920029 53.4463712)",,,
33824812,False,Oriel Road,secondary,20 mph,False,107.19500000000001,B5190,"LINESTRING (-2.9952345 53.44869, -2.9952242 53.4483096, -2.9952084 53.4477261)",,,
1072363162,False,Merton Road,primary,30 mph,True,99.08500000000001,A5057,"LINESTRING (-2.9952345 53.44869, -2.9944701 53.4486992, -2.9937385 53.4487069)",2,,
"[803660773, 1103348844, 1103348845]",False,Merton Road,primary,30 mph,False,107.828,A5057,"LINESTRING (-2.9952345 53.44869, -2.9954195 53.4486833, -2.9955706 53.4486703, -2.9958129 53.4486414, -2.9961116 53.4486005, -2.9966261 53.4485387, -2.9968347 53.4485168)",2,,
33824813,False,Trinity Road,residential,20 mph,True,91.763,,"LINESTRING (-2.9894121 53.4468821, -2.990016 53.4467598, -2.9900624 53.4467504, -2.990724 53.4466165)",,,
841999208,False,Stanley Road,primary,30 mph,False,210.24900000000002,A567,"LINESTRING (-2.9894121 53.4468821, -2.9895935 53.4476766, -2.9896383 53.4478482, -2.9898741 53.4487527)",,,
33853744,False,St Alban Square,residential,20 mph,True,32.66,,"LINESTRING (-2.9905861 53.4463345, -2.990724 53.4466165)",,,
34115331,False,Park Street,residential,20 mph,True,81.238,,"LINESTRING (-2.9875004 53.450012, -2.9883175 53.4498865, -2.988693 53.4498417)",,,
34397041,False,Litherland Road,residential,20 mph,False,66.888,,"LINESTRING (-2.9875004 53.450012, -2.9876568 53.4503381, -2.9876839 53.4506)",,,
34397041,False,Litherland Road,residential,20 mph,False,102.59400000000001,,"LINESTRING (-2.9876839 53.4506, -2.9876337 53.4508771, -2.9875855 53.45109, -2.987568 53.4511675, -2.9874475 53.451511)",,,
34397041,False,Litherland Road,residential,20 mph,True,66.888,,"LINESTRING (-2.9876839 53.4506, -2.9876568 53.4503381, -2.9875004 53.450012)",,,
38612951,False,Kara Close,residential,20 mph,True,49.867,,"LINESTRING (-2.9876839 53.4506, -2.9880089 53.4505767, -2.9882578 53.4505102, -2.9884072 53.4504908)",,,
34397041,False,Litherland Road,residential,20 mph,True,34.934,,"LINESTRING (-2.987365 53.4518213, -2.9874475 53.451511)",,,
34397041,False,Litherland Road,residential,20 mph,False,32.097,,"LINESTRING (-2.987365 53.4518213, -2.9873865 53.4520251, -2.9874012 53.4521091)",,,
34397041,False,Litherland Road,residential,20 mph,True,32.097,,"LINESTRING (-2.9874012 53.4521091, -2.9873865 53.4520251, -2.987365 53.4518213)",,,
"[34596584, 34596585, 279586666]",False,Litherland Road,residential,20 mph,False,134.48899999999998,,"LINESTRING (-2.9874012 53.4521091, -2.9875465 53.4523965, -2.9876796 53.4526422, -2.9878684 53.4529959, -2.9879523 53.4531632, -2.9879984 53.453265)",,yes,
155419688,False,Marsh Lane,primary,30 mph,True,120.02199999999999,A5098,"LINESTRING (-2.9888437 53.4551828, -2.9894293 53.4550212, -2.9902288 53.454819, -2.9905037 53.4547495)",2,,
279586671,False,Litherland Road,residential,20 mph,True,109.007,,"LINESTRING (-2.9888437 53.4551828, -2.9887287 53.4549282, -2.9887217 53.4549128, -2.9885969 53.4546651, -2.9885618 53.454583, -2.9884121 53.4542369)",,,
34115331,False,Park Street,residential,20 mph,True,5.898,,"LINESTRING (-2.988693 53.4498417, -2.9887806 53.4498321)",,,
34596587,False,Park Place,residential,20 mph,False,44.08,,"LINESTRING (-2.988693 53.4498417, -2.9885774 53.4494513)",,,
34115331,False,Park Street,residential,20 mph,False,81.238,,"LINESTRING (-2.988693 53.4498417, -2.9883175 53.4498865, -2.9875004 53.450012)",,,
34596587,False,Park Place,residential,20 mph,True,44.08,,"LINESTRING (-2.9885774 53.4494513, -2.988693 53.4498417)",,,
34115331,False,Park Street,residential,20 mph,False,5.898,,"LINESTRING (-2.9887806 53.4498321, -2.988693 53.4498417)",,,
34115331,False,Park Street,residential,20 mph,True,69.501,,"LINESTRING (-2.9887806 53.4498321, -2.9898132 53.4497202)",,,
34596588,False,Caspian Place,residential,20 mph,False,124.53,,"LINESTRING (-2.9887806 53.4498321, -2.9890628 53.4506242, -2.9890931 53.450666, -2.9891332 53.450687, -2.9891815 53.4506919, -2.9895201 53.4506631)",,,
34596588,False,Caspian Place,residential,20 mph,True,124.53,,"LINESTRING (-2.9895201 53.4506631, -2.9891815 53.4506919, -2.9891332 53.450687, -2.9890931 53.450666, -2.9890628 53.4506242, -2.9887806 53.4498321)",,,
"[155419693, 253198837, 155418094, 155418095]",False,Washington Parade,tertiary,30 mph,"[False, True]",233.401,,"LINESTRING (-2.9928338 53.4491693, -2.9928811 53.4493328, -2.9929354 53.4495887, -2.9929754 53.4497407, -2.9930698 53.4501005, -2.9931365 53.4503082, -2.9933061 53.4508777, -2.9934144 53.4512393)",2,yes,
155418095,False,Washington Parade,tertiary,30 mph,True,51.192,,"LINESTRING (-2.9928338 53.4491693, -2.9927675 53.4489713, -2.9927488 53.4489165, -2.9927341 53.4488725, -2.9926818 53.4487179)",2,,
954979094,False,Merton Grove,residential,20 mph,False,18.6,,"LINESTRING (-2.9928338 53.4491693, -2.9927114 53.4492216, -2.9926764 53.4492963)",,,
34596589,True,Merton Grove,residential,20 mph,False,145.18599999999998,,"LINESTRING (-2.9926764 53.4492963, -2.9926889 53.449355, -2.9927358 53.4495746, -2.9927042 53.4496133, -2.9926293 53.4496514, -2.9912204 53.4498324, -2.9911911 53.4498362, -2.9911437 53.4498741)",,,
954979094,False,Merton Grove,residential,20 mph,True,18.6,,"LINESTRING (-2.9926764 53.4492963, -2.9927114 53.4492216, -2.9928338 53.4491693)",,,
38612922,False,Coral Drive,residential,20 mph,False,62.443,,"LINESTRING (-2.9889648 53.4509452, -2.9887931 53.4509588, -2.9888361 53.4511497, -2.9888007 53.4512258, -2.9886132 53.4513756)",,,
38612922,False,Coral Drive,residential,20 mph,False,40.312,,"LINESTRING (-2.9886132 53.4513756, -2.9880267 53.4514728)",,,
38612922,False,Coral Drive,residential,20 mph,True,62.443,,"LINESTRING (-2.9886132 53.4513756, -2.9888007 53.4512258, -2.9888361 53.4511497, -2.9887931 53.4509588, -2.9889648 53.4509452)",,,
38612929,False,,residential,20 mph,True,41.348,,"LINESTRING (-2.9886132 53.4513756, -2.9883652 53.4511655, -2.9883039 53.4510564)",,,
34397041,False,Litherland Road,residential,20 mph,False,34.934,,"LINESTRING (-2.9874475 53.451511, -2.987365 53.4518213)",,,
38612922,False,Coral Drive,residential,20 mph,True,38.587,,"LINESTRING (-2.9874475 53.451511, -2.9880267 53.4514728)",,,
34397041,False,Litherland Road,residential,20 mph,True,102.59400000000001,,"LINESTRING (-2.9874475 53.451511, -2.987568 53.4511675, -2.9875855 53.45109, -2.9876337 53.4508771, -2.9876839 53.4506)",,,
38612924,False,Coral Drive,residential,20 mph,False,85.804,,"LINESTRING (-2.9878317 53.4522113, -2.987976 53.4519985, -2.9880871 53.4518193, -2.9880959 53.4516575, -2.9880267 53.4514728)",,,
38612922,False,Coral Drive,residential,20 mph,False,38.587,,"LINESTRING (-2.9880267 53.4514728, -2.9874475 53.451511)",,,
38612922,False,Coral Drive,residential,20 mph,True,40.312,,"LINESTRING (-2.9880267 53.4514728, -2.9886132 53.4513756)",,,
38612924,False,Coral Drive,residential,20 mph,True,85.804,,"LINESTRING (-2.9880267 53.4514728, -2.9880959 53.4516575, -2.9880871 53.4518193, -2.987976 53.4519985, -2.9878317 53.4522113)",,,
38612929,False,,residential,20 mph,False,11.929,,"LINESTRING (-2.9882836 53.4509498, -2.9883039 53.4510564)",,,
38612931,False,,residential,20 mph,False,9.159,,"LINESTRING (-2.988172 53.4510316, -2.9883039 53.4510564)",,,
38612929,False,,residential,20 mph,True,11.929,,"LINESTRING (-2.9883039 53.4510564, -2.9882836 53.4509498)",,,
38612931,False,,residential,20 mph,True,9.159,,"LINESTRING (-2.9883039 53.4510564, -2.988172 53.4510316)",,,
38612929,False,,residential,20 mph,False,41.348,,"LINESTRING (-2.9883039 53.4510564, -2.9883652 53.4511655, -2.9886132 53.4513756)",,,
38612947,False,,residential,20 mph,False,8.275,,"LINESTRING (-2.9884467 53.4505614, -2.9884072 53.4504908)",,,
38612947,False,,residential,20 mph,False,7.912,,"LINESTRING (-2.9884072 53.4504908, -2.9883694 53.4504233)",,,
38612947,False,,residential,20 mph,True,8.275,,"LINESTRING (-2.9884072 53.4504908, -2.9884467 53.4505614)",,,
38612951,False,Kara Close,residential,20 mph,False,49.867000000000004,,"LINESTRING (-2.9884072 53.4504908, -2.9882578 53.4505102, -2.9880089 53.4505767, -2.9876839 53.4506)",,,
38612947,False,,residential,20 mph,True,7.912,,"LINESTRING (-2.9883694 53.4504233, -2.9884072 53.4504908)",,,
553765162,False,Marsh Lane,primary,30 mph,True,6.374,A5098,"LINESTRING (-3.0005389 53.4551682, -3.0006282 53.4551896)",2,,
553765162,False,Marsh Lane,primary,30 mph,False,38.141000000000005,A5098,"LINESTRING (-3.0005389 53.4551682, -3.0002014 53.4550799, -3.0000162 53.4550243)",2,,
38613214,False,Saint James Drive,residential,20 mph,False,50.948,,"LINESTRING (-3.0004696 53.4534666, -2.9997375 53.4533256)",,,
155419683,False,Irlam Road,tertiary,,False,103.523,,"LINESTRING (-3.0004696 53.4534666, -3.0002416 53.453976, -3.0000787 53.454368)",2,,
155419683,False,Irlam Road,tertiary,,True,81.92099999999999,,"LINESTRING (-3.0004696 53.4534666, -3.0005761 53.4532067, -3.0007318 53.4528633, -3.0007558 53.4527507)",2,,
38613214,False,Saint James Drive,residential,20 mph,False,5.477,,"LINESTRING (-2.9989437 53.4533369, -2.9988611 53.4533395)",,,
38613240,False,,residential,20 mph,True,11.934,,"LINESTRING (-2.9989437 53.4533369, -2.9989523 53.4534441)",,,
38613214,False,Saint James Drive,residential,20 mph,True,23.781,,"LINESTRING (-2.9989437 53.4533369, -2.9991077 53.4533093, -2.9992963 53.4533135)",,,
38613214,False,Saint James Drive,residential,20 mph,True,5.477,,"LINESTRING (-2.9988611 53.4533395, -2.9989437 53.4533369)",,,
38613244,False,Saint James Drive,residential,20 mph,False,81.949,,"LINESTRING (-2.9988611 53.4533395, -2.998725 53.4533677, -2.9985107 53.4536356, -2.9983858 53.4537916, -2.9984145 53.4538795, -2.9985422 53.4539314)",,,
38613244,False,Saint James Drive,residential,20 mph,True,72.31,,"LINESTRING (-2.9988611 53.4533395, -2.9988945 53.4531566, -2.9988758 53.4530263, -2.9988436 53.4529624, -2.9984288 53.4528563)",,,
38613215,False,Cricklade Close,residential,20 mph,False,20.073999999999998,,"LINESTRING (-2.9996046 53.4535412, -2.9994501 53.4535156, -2.99933 53.4534696)",,,
38613234,False,Cricklade Close,residential,20 mph,True,8.991,,"LINESTRING (-2.99933 53.4534696, -2.9992012 53.4534952)",,,
38613215,False,Cricklade Close,residential,20 mph,False,17.84,,"LINESTRING (-2.99933 53.4534696, -2.9992957 53.4534236, -2.9992963 53.4533135)",,,
38613215,False,Cricklade Close,residential,20 mph,True,20.073999999999998,,"LINESTRING (-2.99933 53.4534696, -2.9994501 53.4535156, -2.9996046 53.4535412)",,,
38613214,False,Saint James Drive,residential,20 mph,False,23.781,,"LINESTRING (-2.9992963 53.4533135, -2.9991077 53.4533093, -2.9989437 53.4533369)",,,
38613214,False,Saint James Drive,residential,20 mph,True,29.244999999999997,,"LINESTRING (-2.9992963 53.4533135, -2.9993986 53.4533163, -2.9997375 53.4533256)",,,
38613215,False,Cricklade Close,residential,20 mph,True,17.84,,"LINESTRING (-2.9992963 53.4533135, -2.9992957 53.4534236, -2.99933 53.4534696)",,,
38613234,False,Cricklade Close,residential,20 mph,False,8.991,,"LINESTRING (-2.9992012 53.4534952, -2.99933 53.4534696)",,,
38613240,False,,residential,20 mph,False,11.934,,"LINESTRING (-2.9989523 53.4534441, -2.9989437 53.4533369)",,,
38613242,False,Peter Mahon Way,residential,20 mph,False,179.22,,"LINESTRING (-2.998211 53.4524713, -2.9982913 53.4524119, -2.99842 53.4523768, -2.9986346 53.4523992, -2.9988584 53.4524433, -2.999496 53.4526031, -2.9995562 53.4526273, -2.9996101 53.4526632, -2.9996547 53.4526964, -2.9996838 53.4527413, -2.9997064 53.4527877, -2.9997223 53.4528432, -2.9997253 53.4529752, -2.9997375 53.4533256)",,,
38613214,False,Saint James Drive,residential,20 mph,True,50.948,,"LINESTRING (-2.9997375 53.4533256, -3.0004696 53.4534666)",,,
38613214,False,Saint James Drive,residential,20 mph,False,29.244999999999997,,"LINESTRING (-2.9997375 53.4533256, -2.9993986 53.4533163, -2.9992963 53.4533135)",,,
38613242,False,Peter Mahon Way,residential,20 mph,True,179.21999999999997,,"LINESTRING (-2.9997375 53.4533256, -2.9997253 53.4529752, -2.9997223 53.4528432, -2.9997064 53.4527877, -2.9996838 53.4527413, -2.9996547 53.4526964, -2.9996101 53.4526632, -2.9995562 53.4526273, -2.999496 53.4526031, -2.9988584 53.4524433, -2.9986346 53.4523992, -2.99842 53.4523768, -2.9982913 53.4524119, -2.998211 53.4524713)",,,
38613244,False,Saint James Drive,residential,20 mph,False,72.31,,"LINESTRING (-2.9984288 53.4528563, -2.9988436 53.4529624, -2.9988758 53.4530263, -2.9988945 53.4531566, -2.9988611 53.4533395)",,,
38613244,False,Saint James Drive,residential,20 mph,False,58.21,,"LINESTRING (-2.9985422 53.4539314, -2.9993684 53.4541103)",,,
38613249,False,Bushley Close,residential,20 mph,True,30.111,,"LINESTRING (-2.9985422 53.4539314, -2.998392 53.454187)",,,
38613244,False,Saint James Drive,residential,20 mph,True,81.94900000000001,,"LINESTRING (-2.9985422 53.4539314, -2.9984145 53.4538795, -2.9983858 53.4537916, -2.9985107 53.4536356, -2.998725 53.4533677, -2.9988611 53.4533395)",,,
38613244,False,Saint James Drive,residential,20 mph,True,6.995,,"LINESTRING (-2.9994649 53.4541359, -2.9993684 53.4541103)",,,
38613246,False,Bromyard Close,residential,20 mph,False,7.682,,"LINESTRING (-2.9991431 53.4544489, -2.9992074 53.4543914)",,,
38613244,False,Saint James Drive,residential,20 mph,False,6.995,,"LINESTRING (-2.9993684 53.4541103, -2.9994649 53.4541359)",,,
38613244,False,Saint James Drive,residential,20 mph,True,58.21,,"LINESTRING (-2.9993684 53.4541103, -2.9985422 53.4539314)",,,
38613246,False,Bromyard Close,residential,20 mph,True,33.025,,"LINESTRING (-2.9993684 53.4541103, -2.9992074 53.4543914)",,,
38613248,False,Bromyard Close,residential,20 mph,False,11.118,,"LINESTRING (-2.9993576 53.4544361, -2.9992074 53.4543914)",,,
38613246,False,Bromyard Close,residential,20 mph,False,33.025,,"LINESTRING (-2.9992074 53.4543914, -2.9993684 53.4541103)",,,
38613246,False,Bromyard Close,residential,20 mph,True,7.682,,"LINESTRING (-2.9992074 53.4543914, -2.9991431 53.4544489)",,,
38613248,False,Bromyard Close,residential,20 mph,True,11.118,,"LINESTRING (-2.9992074 53.4543914, -2.9993576 53.4544361)",,,
38613249,False,Bushley Close,residential,20 mph,False,66.616,,"LINESTRING (-2.9989008 53.4545429, -2.9983 53.4543896, -2.998392 53.454187)",,,
38613251,False,Bushley Close,residential,20 mph,False,15.047,,"LINESTRING (-2.9981775 53.4541423, -2.998392 53.454187)",,,
38613249,False,Bushley Close,residential,20 mph,False,30.111,,"LINESTRING (-2.998392 53.454187, -2.9985422 53.4539314)",,,
38613251,False,Bushley Close,residential,20 mph,True,15.047,,"LINESTRING (-2.998392 53.454187, -2.9981775 53.4541423)",,,
38613249,False,Bushley Close,residential,20 mph,True,66.616,,"LINESTRING (-2.998392 53.454187, -2.9983 53.4543896, -2.9989008 53.4545429)",,,
83027745,True,Derby Road,trunk,40 mph,False,60.403,A565,"LINESTRING (-3.0014495 53.4488254, -3.001706 53.4493467)",2,,
"[83027745, 551107244]",True,Derby Road,trunk,40 mph,False,93.47999999999999,A565,"LINESTRING (-3.001706 53.4493467, -3.0020351 53.4498442, -3.0021574 53.4499833, -3.0022743 53.450115)",2,,
154278883,True,,trunk_link,40 mph,False,85.60099999999998,,"LINESTRING (-3.001706 53.4493467, -3.0017299 53.4495089, -3.0019444 53.4498715, -3.0020169 53.4499665, -3.0020441 53.4500836)",,,
154278886,False,Atlas Road,unclassified,,False,57.407,,"LINESTRING (-3.0015582 53.4524285, -3.0007628 53.4526339)",,,
191101775,False,Pacific Road,unclassified,,True,62.05,,"LINESTRING (-3.0015582 53.4524285, -3.0018952 53.4529492)",,,
79876823,False,Chesnut Grove,unclassified,20 mph,False,52.508,,"LINESTRING (-2.9979775 53.4550226, -2.9982226 53.4545735)",,,
79876824,False,Glover Place,unclassified,20 mph,False,41.654,,"LINESTRING (-2.9979775 53.4550226, -2.9974479 53.4549919, -2.9973521 53.4549828)",,,
79876823,False,Chesnut Grove,unclassified,20 mph,True,52.508,,"LINESTRING (-2.9982226 53.4545735, -2.9979775 53.4550226)",,,
553765162,False,Marsh Lane,primary,30 mph,False,151.886,A5098,"LINESTRING (-2.9982226 53.4545735, -2.9978611 53.4544711, -2.9975033 53.4544009, -2.9968578 53.4542744, -2.9967758 53.4542543, -2.9967265 53.4542431, -2.9960762 53.4540956)",2,,
553765162,False,Marsh Lane,primary,30 mph,True,103.817,A5098,"LINESTRING (-2.9982226 53.4545735, -2.9984577 53.4546312, -2.9990724 53.454782, -2.9996682 53.454935)",2,,
79876824,False,Glover Place,unclassified,20 mph,False,63.427,,"LINESTRING (-2.9973521 53.4549828, -2.9971797 53.4549664, -2.9965145 53.4548514, -2.9964571 53.4548096)",,,
79876824,False,Glover Place,unclassified,20 mph,True,41.654,,"LINESTRING (-2.9973521 53.4549828, -2.9974479 53.4549919, -2.9979775 53.4550226)",,,
