osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,access,bridge,tunnel
511227004,1,Ribblesdale Place,unclassified,30 mph,False,True,34.799,"LINESTRING (-2.7021366 53.7552885, -2.7019929 53.7549873)",,,,,
4801427,,Winckley Square,unclassified,30 mph,True,False,61.792,"LINESTRING (-2.700808 53.7560751, -2.7004989 53.7555503)",,,,,
31691962,,Cross Street,unclassified,30 mph,False,True,73.667,"LINESTRING (-2.700808 53.7560751, -2.6997605 53.7563104)",,,,,
"[956011080, 22742744, 31566583]",2,Ring Way,trunk,30 mph,True,False,277.6600000000001,"LINESTRING (-2.6936652 53.7617858, -2.6954061 53.7623723, -2.6956777 53.7624613, -2.6962088 53.7626318, -2.6964228 53.7626672, -2.6967097 53.7626925, -2.6969348 53.7626926, -2.6971757 53.7626772, -2.6972733 53.7626667, -2.6974938 53.7626359)",A59,,,,
31830001,2,Pole Street,unclassified,30 mph,True,False,78.353,"LINESTRING (-2.6940775 53.7612087, -2.6935722 53.7605705)",,,,,
410577075,1,Carlisle Street,unclassified,30 mph,True,False,83.82600000000001,"LINESTRING (-2.6940775 53.7612087, -2.6938005 53.7613486, -2.6936711 53.7614053, -2.6935568 53.7614788, -2.6934982 53.761556, -2.6935322 53.7616871, -2.6936652 53.7617858)",,,,,
26409260,2,Ring Way,trunk,30 mph,True,False,69.007,"LINESTRING (-2.7020214 53.7607652, -2.701187 53.7611418)",A59,,,,
5730381,,Market Street West,unclassified,30 mph,False,False,25.351,"LINESTRING (-2.7020214 53.7607652, -2.7020806 53.7608068, -2.7022696 53.7609397)",,,,,
"[414917897, 5123355]",2,Ring Way,trunk,30 mph,True,False,10.96,"LINESTRING (-2.6974938 53.7626359, -2.6975783 53.7626107, -2.6976417 53.7625904)",A59,,,,
"[5550729, 52565355]",,Tithebarn Street,unclassified,,True,False,50.143,"LINESTRING (-2.6974938 53.7626359, -2.6974464 53.7625126, -2.6974225 53.7623221, -2.6974511 53.7621897)",,,,,
22742747,2,Ring Way,trunk,30 mph,True,False,92.48,"LINESTRING (-2.6964096 53.7627882, -2.6951852 53.7623785)",A59,,,,
52565356,2,Ring Way,trunk,30 mph,True,False,58.798,"LINESTRING (-2.6985986 53.7622372, -2.6992519 53.761876)",A59,,,,
337553396,,High Street,unclassified,,False,False,33.71,"LINESTRING (-2.6985986 53.7622372, -2.6984309 53.7622002, -2.698109 53.7622525)",,,,,
52565357,,,trunk,30 mph,True,False,14.292,"LINESTRING (-2.6975743 53.7627553, -2.6974938 53.7626359)",A6,,,,
4905998,,Ring Way,trunk,30 mph,True,False,77.559,"LINESTRING (-2.6975743 53.7627553, -2.6973294 53.762793, -2.6971274 53.7628068, -2.6967707 53.7628228, -2.6964096 53.7627882)",A59,,,,
4289863,2,Heatley Street,unclassified,30 mph,False,False,71.615,"LINESTRING (-2.7049924 53.760318, -2.7041199 53.7607037)",,,,,
4289863,2,Heatley Street,unclassified,30 mph,False,True,19.206,"LINESTRING (-2.7049924 53.760318, -2.7052386 53.760225)",,,,,
"[5730377, 26409202]",,"['Hill Street', 'Seed Street']",unclassified,30 mph,False,False,126.202,"LINESTRING (-2.7049924 53.760318, -2.7048247 53.7601878, -2.7045233 53.7598832, -2.7042528 53.7599156, -2.7041098 53.7600204, -2.7040797 53.7600425, -2.703762 53.7602664)",,,,,
4937534,4,Corporation Street,primary,30 mph,False,True,11.068,"LINESTRING (-2.704652 53.7591452, -2.7045472 53.7590673)",A5071,,,,
"[776453017, 414917900]","['2', '3']",Corporation Street,primary,30 mph,False,False,123.273,"LINESTRING (-2.704652 53.7591452, -2.7047624 53.7592642, -2.7048021 53.7593068, -2.7051714 53.7597239, -2.7055625 53.760114)",A5071,,,,
"[26409260, 414917901, 414917903]",2,Ring Way,trunk,30 mph,True,False,250.75700000000003,"LINESTRING (-2.704652 53.7591452, -2.7045248 53.7592142, -2.7044537 53.7592519, -2.7033888 53.759816, -2.7031225 53.7599867, -2.7030497 53.7600314, -2.7029451 53.7601213, -2.702817 53.7602241, -2.7024591 53.76052, -2.7020214 53.7607652)",A59,,,,
4289863,2,Heatley Street,unclassified,30 mph,False,True,71.615,"LINESTRING (-2.7041199 53.7607037, -2.7049924 53.760318)",,,,,
5730374,,Oak Street,unclassified,30 mph,False,False,26.648,"LINESTRING (-2.6934411 53.7572426, -2.6933227 53.7574718)",,,,,
410384769,,Avenham Lane,tertiary,30 mph,False,False,25.894,"LINESTRING (-2.6934411 53.7572426, -2.6930502 53.7572712)",,,,,
410384769,,Avenham Lane,tertiary,30 mph,False,True,64.091,"LINESTRING (-2.6934411 53.7572426, -2.6944035 53.7571505)",,,,,
28979356,,Syke Hill,unclassified,30 mph,True,False,40.889,"LINESTRING (-2.6944035 53.7571505, -2.6945389 53.7575094)",,,,,
410384769,,Avenham Lane,tertiary,30 mph,False,False,64.091,"LINESTRING (-2.6944035 53.7571505, -2.6934411 53.7572426)",,,,,
"[410384769, 462120236]",,Avenham Lane,tertiary,"['20 mph', '30 mph']",False,True,37.63,"LINESTRING (-2.6944035 53.7571505, -2.6944998 53.7570991, -2.6946984 53.756996, -2.6948324 53.7569264)",,,,,
171618246,,Avenham Lane,tertiary,20 mph,False,False,5.393,"LINESTRING (-2.6963997 53.7566194, -2.6963521 53.7566589)",,,,,
55987642,,Oxford Street,residential,20 mph,False,True,116.886,"LINESTRING (-2.6963997 53.7566194, -2.6958919 53.756252, -2.6952747 53.7558054)",,,,,
171618246,,Avenham Lane,tertiary,20 mph,False,True,85.59899999999999,"LINESTRING (-2.6963997 53.7566194, -2.6967373 53.7563429, -2.6969869 53.7559403)",,,,,
31692775,,Avenham Lane,tertiary,20 mph,False,False,3.837,"LINESTRING (-2.6971436 53.7556758, -2.6971569 53.7556422)",,,,,
171618246,,Avenham Lane,tertiary,20 mph,False,False,31.163,"LINESTRING (-2.6971436 53.7556758, -2.6969869 53.7559403)",,,,,
4982040,,Syke Street,unclassified,30 mph,False,True,53.815,"LINESTRING (-2.6970919 53.7568152, -2.69683 53.7567975, -2.6967654 53.7567931, -2.6966006 53.7567819, -2.6963521 53.7566589)",,,,,
"[524961002, 4982044]",,Avenham Street,unclassified,30 mph,True,False,185.327,"LINESTRING (-2.6970919 53.7568152, -2.6971886 53.7570286, -2.6974548 53.7575302, -2.6975797 53.7577782, -2.6977995 53.7582633, -2.6978225 53.7583142, -2.6978432 53.7584199)",,,,,
410384770,,Syke Street,unclassified,30 mph,False,False,64.941,"LINESTRING (-2.6970919 53.7568152, -2.6974515 53.7568523, -2.6975739 53.7568595, -2.6976567 53.7568643, -2.6980713 53.7568886)",,,,,
4982041,,Cross Street,unclassified,30 mph,False,False,43.922,"LINESTRING (-2.6983396 53.7566754, -2.6989471 53.756511)",,,,,
31691876,,Syke Street,unclassified,30 mph,False,True,13.809,"LINESTRING (-2.6983396 53.7566754, -2.6982646 53.7567914)",,,,,
5123339,,Glover Street,unclassified,30 mph,True,False,136.161,"LINESTRING (-2.6983396 53.7566754, -2.698131 53.756491, -2.6980811 53.7564498, -2.697771 53.7561938, -2.697657 53.7560996, -2.6971436 53.7556758)",,,,,
274446961,,Winckley Square,unclassified,30 mph,False,True,45.038,"LINESTRING (-2.7023116 53.7556801, -2.7021366 53.7552885)",,,,,
274446961,,Winckley Square,unclassified,30 mph,False,False,123.749,"LINESTRING (-2.7023116 53.7556801, -2.7024034 53.7558891, -2.7027929 53.756756)",,,,,
4795946,1,Church Street,unclassified,30 mph,True,False,43.598,"LINESTRING (-2.6978432 53.7584199, -2.6979332 53.7584064, -2.6980286 53.7583866, -2.6984851 53.7583224)",,,,,
5123364,,Chaddock Street,residential,30 mph,False,True,148.326,"LINESTRING (-2.6978786 53.7548901, -2.6991993 53.7559716)",,,,,
31692775,,Avenham Lane,tertiary,20 mph,False,True,52.815,"LINESTRING (-2.6978786 53.7548901, -2.6976162 53.7550828, -2.697386 53.7552652)",,,,,
5123366,,Avenham Road,residential,30 mph,True,False,172.615,"LINESTRING (-2.697386 53.7552652, -2.6975513 53.7553608, -2.6988253 53.7564062, -2.6989471 53.756511)",,,,,
31692775,,Avenham Lane,tertiary,20 mph,False,False,52.815,"LINESTRING (-2.697386 53.7552652, -2.6976162 53.7550828, -2.6978786 53.7548901)",,,,,
31692775,,Avenham Lane,tertiary,20 mph,False,True,44.58,"LINESTRING (-2.697386 53.7552652, -2.6972097 53.7555339, -2.6971569 53.7556422)",,,,,
"[5123341, 524960998]",,Glover's Court,unclassified,30 mph,True,False,163.975,"LINESTRING (-2.699101 53.7582984, -2.6990486 53.7581873, -2.6989992 53.7580601, -2.6989202 53.7578566, -2.69879 53.7575735, -2.6986897 53.7573555, -2.698448 53.7568756)",,,,,
"[5550744, 488019193, 511066598, 5550751]",1,"['Market Place', 'Market Street', 'Earl Street', 'Cheapside']",unclassified,30 mph,True,False,274.811,"LINESTRING (-2.699101 53.7582984, -2.6991125 53.7583344, -2.6992775 53.7586749, -2.6993071 53.758736, -2.6995711 53.759229, -2.6996012 53.759255, -2.6996525 53.7592979, -2.6997241 53.7593708, -2.6997911 53.7594985, -2.6999207 53.7596988, -2.7002449 53.760223, -2.6995592 53.7603517)",,,,,
558831123,,Lancaster Road,unclassified,30 mph,True,False,71.775,"LINESTRING (-2.6981317 53.7598644, -2.698111 53.7597581, -2.6980058 53.7595391, -2.6979682 53.7594609, -2.6978493 53.7592424)",,,,,
558829352,,Lancaster Road,unclassified,30 mph,True,False,33.472,"LINESTRING (-2.6987023 53.7609377, -2.6988521 53.7612254)",,,,,
4516480,,Lancaster Road,unclassified,30 mph,False,False,43.743,"LINESTRING (-2.6987023 53.7609377, -2.6986702 53.76086, -2.6986306 53.7607925, -2.6985349 53.7606191, -2.6985235 53.7605894, -2.6985126 53.760561)",,,,,
"[775932461, 512966443, 73585005, 31799870]",,Tenterfield Street,unclassified,30 mph,True,False,187.365,"LINESTRING (-2.7009366 53.7614138, -2.7004738 53.7616418, -2.700353 53.7616938, -2.7002607 53.7617271, -2.7001946 53.7617468, -2.7000969 53.7617477, -2.6999686 53.761735, -2.6999092 53.7617193, -2.6998069 53.7616659, -2.6996879 53.7615434, -2.6996173 53.7614807, -2.6995156 53.7612862, -2.6994718 53.7612307, -2.6994119 53.761181, -2.6993501 53.7611725, -2.6988521 53.7612254)",,,,,
5730375,,Lancaster Road,unclassified,30 mph,False,False,47.426,"LINESTRING (-2.6989912 53.7614783, -2.6992519 53.761876)",,,,,
5730376,2,Ormskirk Road,unclassified,30 mph,True,False,81.913,"LINESTRING (-2.6989912 53.7614783, -2.6988111 53.7616381, -2.6984289 53.7618068, -2.6980272 53.7619191)",,,,,
5123362,,Corporation Street,trunk_link,30 mph,False,False,10.847,"LINESTRING (-2.7054135 53.7587215, -2.7054716 53.7588128)",,,,,
5123361,,Corporation Street,tertiary,30 mph,False,True,41.342,"LINESTRING (-2.7054135 53.7587215, -2.7053364 53.7586066, -2.7053569 53.7585023, -2.7054196 53.758364)",,,,,
1105225995,2,Ring Way,trunk,30 mph,True,False,30.261000000000003,"LINESTRING (-2.7054135 53.7587215, -2.7055878 53.7586817, -2.7058482 53.7586323)",A59,,,,
5123362,,Corporation Street,trunk_link,30 mph,False,True,10.847,"LINESTRING (-2.7054716 53.7588128, -2.7054135 53.7587215)",,,,,
410577077,2,Ring Way,trunk,30 mph,True,False,65.386,"LINESTRING (-2.7054716 53.7588128, -2.7051444 53.7589328, -2.704948 53.7590139, -2.704652 53.7591452)",A59,,,,
4937534,4,Corporation Street,primary,30 mph,False,False,11.068,"LINESTRING (-2.7045472 53.7590673, -2.704652 53.7591452)",A5071,,,,
414917902,2,Ring Way,trunk,30 mph,True,False,18.774,"LINESTRING (-2.7045472 53.7590673, -2.7047727 53.7589637)",A59,,,,
"[180144668, 5730383]",,Fleet Street,unclassified,30 mph,True,False,87.455,"LINESTRING (-2.7045472 53.7590673, -2.7043321 53.7590131, -2.7042568 53.7589914, -2.7040069 53.7590242, -2.7033807 53.7591049, -2.7032649 53.7591022)",,,,,
5123363,,Camden Place,unclassified,30 mph,False,False,35.693,"LINESTRING (-2.7012936 53.7550813, -2.7014527 53.7553882)",,5.7,,,
28923807,,Back Starkie Street,unclassified,30 mph,False,True,47.147,"LINESTRING (-2.7012936 53.7550813, -2.7019929 53.7549873)",,,,,
28923807,,Back Starkie Street,unclassified,30 mph,False,False,65.282,"LINESTRING (-2.7012936 53.7550813, -2.700763 53.7551635, -2.7003296 53.7552218)",,,,,
5123364,,Chaddock Street,residential,30 mph,False,False,148.326,"LINESTRING (-2.6991993 53.7559716, -2.6978786 53.7548901)",,,,,
55991133,,Norwich Place,unclassified,20 mph,False,True,48.417,"LINESTRING (-2.6929213 53.7569541, -2.6931781 53.7568921, -2.6935456 53.7567294)",,,,,
55991144,,St Austin's Road,residential,20 mph,False,False,44.112,"LINESTRING (-2.6929213 53.7569541, -2.6927967 53.7568032, -2.6925611 53.7566217)",,,,,
55991144,,St Austin's Road,residential,20 mph,False,True,36.309,"LINESTRING (-2.6929213 53.7569541, -2.6929767 53.7570579, -2.693018 53.7571734, -2.6930502 53.7572712)",,,,,
431911384,2,Church Street,tertiary,30 mph,True,False,59.469,"LINESTRING (-2.6945066 53.7593501, -2.6941073 53.7594883, -2.6937562 53.759647)",,,,,
512966442,2,Church Street,tertiary,30 mph,False,True,39.94,"LINESTRING (-2.6945066 53.7593501, -2.6946684 53.7593012, -2.6950579 53.7591994)",,,,,
5730372,,Blelock Street,unclassified,30 mph,False,False,40.835,"LINESTRING (-2.6934316 53.7586334, -2.6936842 53.7582979)",,,,,
171618245,,Manchester Road,unclassified,30 mph,True,False,34.009,"LINESTRING (-2.6934316 53.7586334, -2.6938082 53.7588431)",,,,,
5730374,,Oak Street,unclassified,30 mph,False,True,44.156,"LINESTRING (-2.6924552 53.7580476, -2.6929345 53.7577694)",,,,,
171618245,,Manchester Road,unclassified,30 mph,True,False,91.449,"LINESTRING (-2.6924552 53.7580476, -2.6934316 53.7586334)",,,,,
5550730,1,Old Vicarage,unclassified,30 mph,True,False,33.359,"LINESTRING (-2.6971138 53.7612553, -2.6975872 53.7611472)",,,,,
410396669,1,Tithebarn Street,unclassified,30 mph,True,False,81.92599999999999,"LINESTRING (-2.6971138 53.7612553, -2.6970539 53.7610937, -2.6969446 53.760795, -2.6968296 53.7605381)",,,no,,
"[605352419, 605352420]",,Lancaster Road,unclassified,30 mph,True,False,55.848,"LINESTRING (-2.6984038 53.7603351, -2.6982039 53.7599168, -2.6981565 53.7598824, -2.6981317 53.7598644)",,,,,
512966442,2,Church Street,tertiary,30 mph,False,True,52.147,"LINESTRING (-2.6950579 53.7591994, -2.6957599 53.758981)",,,,,
512966442,2,Church Street,tertiary,30 mph,False,False,39.94,"LINESTRING (-2.6950579 53.7591994, -2.6946684 53.7593012, -2.6945066 53.7593501)",,,,,
5550741,,Birley Street,unclassified,30 mph,False,True,98.471,"LINESTRING (-2.6995592 53.7603517, -2.6991164 53.7595057)",,,,,
5550744,,Earl Street,unclassified,30 mph,True,False,72.628,"LINESTRING (-2.6995592 53.7603517, -2.6994933 53.7603649, -2.6985126 53.760561)",,,,,
171618245,,Manchester Road,unclassified,30 mph,True,False,72.706,"LINESTRING (-2.6938082 53.7588431, -2.6939925 53.7589752, -2.6945066 53.7593501)",,,,,
5730375,,Lancaster Road,unclassified,30 mph,False,True,47.426,"LINESTRING (-2.6992519 53.761876, -2.6989912 53.7614783)",,,,,
"[52565351, 39245585, 4906009, 432372348, 1093260894]",2,Ring Way,trunk,30 mph,True,False,385.03399999999993,"LINESTRING (-2.6992519 53.761876, -2.6993925 53.7618123, -2.6996165 53.7617106, -2.6999561 53.7615565, -2.7002803 53.7614219, -2.7009665 53.7611369, -2.7015767 53.7608727, -2.7016784 53.760827, -2.7018205 53.7607652, -2.7021291 53.7606127, -2.7022398 53.7605444, -2.7024039 53.7604183, -2.7026311 53.7602083, -2.7026816 53.7601652, -2.7027922 53.7600608, -2.7029084 53.7599621, -2.703237 53.7597768, -2.7034427 53.7596624, -2.7035816 53.7595907)",A59,,,yes,
5730381,,Market Street West,unclassified,30 mph,False,False,32.681,"LINESTRING (-2.7022696 53.7609397, -2.7027402 53.7610345)",,,,,
5774952,,Trinity Place,unclassified,30 mph,False,False,29.146,"LINESTRING (-2.7022696 53.7609397, -2.7024161 53.7611871)",,,,,
5730381,,Market Street West,unclassified,30 mph,False,True,25.351,"LINESTRING (-2.7022696 53.7609397, -2.7020806 53.7608068, -2.7020214 53.7607652)",,,,,
5730381,,Market Street West,unclassified,30 mph,False,True,134.505,"LINESTRING (-2.704404 53.7617088, -2.7039658 53.7614281, -2.7037717 53.7613401, -2.7036178 53.7612806, -2.7035073 53.7612447, -2.7027402 53.7610345)",,,,,
"[28820096, 1238310164]",,"['Friargate', 'Great Shaw Street']","['unclassified', 'primary']",30 mph,False,"[False, True]",96.269,"LINESTRING (-2.704404 53.7617088, -2.7048093 53.7617152, -2.7053037 53.7615374, -2.7055779 53.7617706)",A583,,,,
28820096,,Great Shaw Street,unclassified,30 mph,False,True,60.607,"LINESTRING (-2.704404 53.7617088, -2.7041657 53.7616914, -2.7039448 53.7616753, -2.7034889 53.7616421)",,,,,
"[432372352, 410577081, 618066286, 617891615]",1,Tithebarn Street,unclassified,30 mph,True,False,93.336,"LINESTRING (-2.6974639 53.7620687, -2.6974004 53.7619345, -2.6973485 53.7618135, -2.6973264 53.7617533, -2.6973013 53.7616959, -2.6971138 53.7612553)",,,,,
5774947,,Ormskirk Road,unclassified,30 mph,True,False,12.7,"LINESTRING (-2.6976567 53.7620613, -2.6974639 53.7620687)",,,,,
"[410386990, 31799846]",,Tithebarn Street,unclassified,30 mph,True,False,61.06700000000001,"LINESTRING (-2.6976567 53.7620613, -2.6975449 53.7622042, -2.6975611 53.7623472, -2.6975765 53.7624039, -2.6975947 53.7624915, -2.6976417 53.7625904)",,,,,
5550730,1,Old Vicarage,unclassified,30 mph,True,False,76.912,"LINESTRING (-2.6975872 53.7611472, -2.6987023 53.7609377)",,,,,
5774953,2,Bishopsgate,unclassified,30 mph,False,False,37.637,"LINESTRING (-2.6975872 53.7611472, -2.6977578 53.7614703)",,,,,
"[5730376, 410396664]",2,Ormskirk Road,unclassified,30 mph,True,False,29.047,"LINESTRING (-2.6980272 53.7619191, -2.6978439 53.7619936, -2.6976567 53.7620613)",,,,,
6190661,,Starkie Street,unclassified,30 mph,True,False,19.326,"LINESTRING (-2.7003296 53.7552218, -2.7002624 53.7550526)",,,,,
28923807,,Back Starkie Street,unclassified,30 mph,False,True,65.282,"LINESTRING (-2.7003296 53.7552218, -2.700763 53.7551635, -2.7012936 53.7550813)",,,,,
558831122,,Lancaster Road,unclassified,30 mph,True,False,26.117,"LINESTRING (-2.6985126 53.760561, -2.6984038 53.7603351)",,,,,
4516480,,Lancaster Road,unclassified,30 mph,False,True,43.743,"LINESTRING (-2.6985126 53.760561, -2.6985235 53.7605894, -2.6985349 53.7606191, -2.6986306 53.7607925, -2.6986702 53.76086, -2.6987023 53.7609377)",,,,,
589667572,2,Lord's Walk,unclassified,30 mph,True,False,57.729,"LINESTRING (-2.6935722 53.7605705, -2.6943607 53.7603419)",,,,,
23031819,,Pole Street,unclassified,30 mph,False,False,69.57,"LINESTRING (-2.6935722 53.7605705, -2.6932423 53.7600924, -2.6931208 53.76001)",,,,,
"[22617666, 533133660]",,Lune Street,unclassified,30 mph,True,False,71.581,"LINESTRING (-2.7032649 53.7591022, -2.7032295 53.7592021, -2.7032027 53.759348, -2.7032121 53.7594582, -2.7032538 53.7595297, -2.7033167 53.7595527, -2.7033915 53.7595808, -2.7035816 53.7595907)",,,,,
524956073,,Lune Street,unclassified,30 mph,False,True,110.60600000000001,"LINESTRING (-2.7032649 53.7591022, -2.7032567 53.7590652, -2.7032297 53.7589896, -2.7030566 53.7585406, -2.7029126 53.7581949, -2.702886 53.7581333)",,,,,
27142873,,Garden Street,unclassified,30 mph,True,False,71.043,"LINESTRING (-2.7033543 53.7555123, -2.7023337 53.7556762, -2.7023116 53.7556801)",,,,,
31691962,,Cross Street,unclassified,30 mph,False,False,73.667,"LINESTRING (-2.6997605 53.7563104, -2.700808 53.7560751)",,,,,
31691962,,Cross Street,unclassified,30 mph,False,True,16.926,"LINESTRING (-2.6997605 53.7563104, -2.6995238 53.7563703)",,,,,
22617674,,Guildhall Street,unclassified,30 mph,False,False,159.831,"LINESTRING (-2.6997605 53.7563104, -2.6998986 53.7565386, -2.700432 53.7574391, -2.7005665 53.7576665)",,,,,
22617675,,Cannon Street,unclassified,30 mph,True,False,24.555,"LINESTRING (-2.6990937 53.7564723, -2.69923 53.7566779)",,,,,
31691958,,Cross Street,unclassified,30 mph,False,True,10.555,"LINESTRING (-2.6990937 53.7564723, -2.6989471 53.756511)",,,,,
31691962,,Cross Street,unclassified,30 mph,False,False,30.465,"LINESTRING (-2.6990937 53.7564723, -2.6995238 53.7563703)",,,,,
22617677,,,trunk,30 mph,True,False,16.052,"LINESTRING (-2.6976417 53.7625904, -2.6977212 53.7627269)",A6,,,,
52565356,2,Ring Way,trunk,30 mph,True,False,43.704,"LINESTRING (-2.6976417 53.7625904, -2.697779 53.7625475, -2.6981668 53.7624263, -2.6982295 53.7624067)",A59,,,,
