osmid,highway,maxspeed,oneway,reversed,length,name,geometry,ref,access,lanes,junction,bridge
225797752,secondary,30 mph,False,False,92.73,Eaglesham Road,"LINESTRING (-4.2748826 55.7857852, -4.2749353 55.7857151, -4.2749589 55.7856108, -4.2749625 55.7855622, -4.2749822 55.7852972, -4.2750047 55.7851275, -4.2750365 55.7849598)",B767,,2,,
757093035,residential,,False,False,8.27,Elgin Gardens,"LINESTRING (-4.2696852 55.7926024, -4.2697294 55.7925323)",,,,,
757093035,residential,,False,True,6.717,Elgin Gardens,"LINESTRING (-4.2696852 55.7926024, -4.2696677 55.792662)",,,,,
85475975,residential,30 mph,False,False,33.364,Elgin Gardens,"LINESTRING (-4.2696852 55.7926024, -4.2693499 55.7925602, -4.2691648 55.7925358)",,,,,
85475971,residential,,False,False,42.958,Queen's Gate,"LINESTRING (-4.2793785 55.7915254, -4.2796856 55.7911798)",,,,,
85475971,residential,,False,True,42.958,Queen's Gate,"LINESTRING (-4.2796856 55.7911798, -4.2793785 55.7915254)",,,,,
384996658,primary,30 mph,False,False,145.716,Eastwoodmains Road,"LINESTRING (-4.2796856 55.7911798, -4.2803007 55.791344, -4.2803752 55.7913647, -4.2808375 55.7914931, -4.2809108 55.7915169, -4.2810363 55.7915616, -4.2812997 55.7916432, -4.2817477 55.7917886)",A727,,,,
384996658,primary,30 mph,False,True,74.89399999999999,Eastwoodmains Road,"LINESTRING (-4.2796856 55.7911798, -4.2796588 55.7911726, -4.2795254 55.791118, -4.2793575 55.7910522, -4.2790372 55.7909131, -4.278915 55.7908462, -4.2788124 55.7907897, -4.2787555 55.7907583)",A727,,,,
721765371,residential,,False,False,11.042,Aidan's Brae,"LINESTRING (-4.2817002 55.7881206, -4.2818476 55.7880659)",,,,,
721765371,residential,,False,True,11.502,Aidan's Brae,"LINESTRING (-4.2817002 55.7881206, -4.2818817 55.7881037)",,,,,
489663362,residential,,False,True,263.55400000000003,Aidan's Brae,"LINESTRING (-4.2817002 55.7881206, -4.2815746 55.7881414, -4.2812314 55.7881952, -4.28079 55.7882556, -4.2805262 55.7882897, -4.2801619 55.7883252, -4.2794638 55.7883921, -4.2784047 55.7885256, -4.2782527 55.7885512, -4.2781938 55.7885713, -4.2780972 55.7886336, -4.2780342 55.7886896, -4.2779977 55.7887533, -4.2779974 55.7887715, -4.2779997 55.788803, -4.2779997 55.7888398, -4.2780067 55.7888674, -4.2780112 55.7888813)",,,,,
4526703,primary,30 mph,True,False,15.134000000000002,Clarkston Toll,"LINESTRING (-4.2781845 55.790278, -4.2782235 55.7902816, -4.2782624 55.7902871, -4.2783073 55.790299, -4.2783491 55.7903147, -4.278377 55.7903296, -4.2783901 55.7903366, -4.2783934 55.7903394)",,,,roundabout,
4537671,primary,30 mph,True,False,36.344,Eastwoodmains Road,"LINESTRING (-4.2787555 55.7907583, -4.2785574 55.7906341, -4.2784662 55.7905823, -4.2783947 55.7905586, -4.2783282 55.7905431)",A727,,,,
384996658,primary,30 mph,False,False,74.894,Eastwoodmains Road,"LINESTRING (-4.2787555 55.7907583, -4.2788124 55.7907897, -4.278915 55.7908462, -4.2790372 55.7909131, -4.2793575 55.7910522, -4.2795254 55.791118, -4.2796588 55.7911726, -4.2796856 55.7911798)",A727,,,,
"[32874112, 1103766420]",tertiary,,True,False,109.753,Mearns Road,"LINESTRING (-4.2771716 55.7898454, -4.2772803 55.7897893, -4.2773925 55.7897041, -4.2776091 55.7895467, -4.2776814 55.7894931, -4.2778479 55.7893674, -4.2780203 55.7892789, -4.2782479 55.789212, -4.2784133 55.7891769)",,,,,
1103766442,primary,30 mph,True,False,18.075,Busby Road,"LINESTRING (-4.2771716 55.7898454, -4.2772593 55.7899254, -4.277304 55.7899892)",A727,,,,
1103766444,primary,30 mph,True,False,17.287,Busby Road,"LINESTRING (-4.277304 55.7899892, -4.2771938 55.7899554, -4.2770773 55.7899014)",A727,yes,,,
"[1103766445, 384998287]",primary,30 mph,False,False,32.801,Busby Road,"LINESTRING (-4.277304 55.7899892, -4.2773484 55.7900125, -4.2775984 55.7901438, -4.2776479 55.7901727, -4.2776828 55.7901932)",A727,,,,
1103766443,tertiary,,True,False,8.575,Mearns Road,"LINESTRING (-4.2770773 55.7899014, -4.2771716 55.7898454)",,,,,
"[1103766432, 1103766436, 1103766437, 1103766438, 1103766426, 1103766430]",primary,30 mph,True,False,233.26,Busby Road,"LINESTRING (-4.2770773 55.7899014, -4.276676 55.7896273, -4.2764447 55.7894756, -4.2762647 55.7893407, -4.2762124 55.7893015, -4.2761362 55.7892444, -4.2760825 55.7892041, -4.2760494 55.7891809, -4.2757896 55.7889988, -4.2757579 55.7889766, -4.2756741 55.7889192, -4.2751818 55.7885824, -4.2748348 55.7883133, -4.2747875 55.7882493)",A727,yes,,,
4526703,primary,30 mph,True,False,2.395,Clarkston Toll,"LINESTRING (-4.2783282 55.7905431, -4.2782913 55.7905489)",,,,roundabout,
721765371,residential,,False,True,11.042,Aidan's Brae,"LINESTRING (-4.2818476 55.7880659, -4.2817002 55.7881206)",,,,,
469554826,residential,,True,False,45.91700000000001,Aidan's Brae,"LINESTRING (-4.2818476 55.7880659, -4.2818468 55.7880437, -4.2818579 55.7880225, -4.2818799 55.7880041, -4.2819107 55.7879903, -4.2819475 55.7879824, -4.2819868 55.7879811, -4.282025 55.7879865, -4.2820585 55.7879981, -4.2820785 55.7880067, -4.2820954 55.7880273, -4.2821016 55.7880395, -4.2821038 55.7880578, -4.2820977 55.7880758, -4.2820838 55.7880924, -4.2820585 55.7881087, -4.2820257 55.7881201, -4.2819814 55.7881269, -4.2819494 55.7881246, -4.2819127 55.7881171, -4.2818817 55.7881037)",,,,,
721765371,residential,,False,False,11.502,Aidan's Brae,"LINESTRING (-4.2818817 55.7881037, -4.2817002 55.7881206)",,,,,
469554826,residential,,True,False,4.763999999999999,Aidan's Brae,"LINESTRING (-4.2818817 55.7881037, -4.2818597 55.7880862, -4.2818476 55.7880659)",,,,,
489422283,residential,,False,True,10.267,Overlee Road,"LINESTRING (-4.2749467 55.7870017, -4.2747826 55.7869983)",,,,,
"[714621976, 1103766427]",primary,30 mph,True,False,134.86200000000002,Carolside Gardens,"LINESTRING (-4.2749467 55.7870017, -4.2749367 55.7871104, -4.2749007 55.7874731, -4.2748608 55.787688, -4.2748409 55.787805, -4.2748425 55.7879047, -4.2748669 55.788049, -4.2748939 55.7881263, -4.2749425 55.7882054)",A727,,,,
32874112,tertiary,,True,False,162.90600000000003,Mearns Road,"LINESTRING (-4.2784133 55.7891769, -4.2796883 55.7889654, -4.2798508 55.7889459, -4.2799933 55.7889288, -4.2803664 55.788885, -4.2803967 55.7888826, -4.280429 55.7888799, -4.2805668 55.7888687, -4.2809476 55.7888723)",,,,,
489663362,residential,,False,False,42.262,Aidan's Brae,"LINESTRING (-4.2784133 55.7891769, -4.2783761 55.7891285, -4.2783336 55.7890892, -4.2782239 55.789042, -4.2781398 55.7889986, -4.2781025 55.7889724, -4.2780698 55.7889488, -4.2780417 55.7889264, -4.2780161 55.7888962, -4.2780112 55.7888813)",,,,,
489670123,primary,,True,False,1.805,Sheddens Roundabout,"LINESTRING (-4.2746051 55.7860509, -4.2745837 55.78604)",,,,roundabout,
489670123,primary,,True,False,11.171,Sheddens Roundabout,"LINESTRING (-4.2745837 55.78604, -4.2745661 55.7860246, -4.2745572 55.7860072, -4.2745572 55.7859891, -4.2745661 55.7859718, -4.2745938 55.7859486)",,,,roundabout,
489670125,primary,,True,False,27.309999999999995,Busby Road,"LINESTRING (-4.2745837 55.78604, -4.274459 55.7859963, -4.2743104 55.7859526, -4.2742163 55.7859088)",,,,,
489670123,primary,,True,False,2.458,Sheddens Roundabout,"LINESTRING (-4.2745938 55.7859486, -4.2746279 55.7859376)",,,,roundabout,
489670123,primary,,True,False,10.441,Sheddens Roundabout,"LINESTRING (-4.2746279 55.7859376, -4.274647 55.7859353, -4.2746736 55.785934, -4.2747024 55.7859366, -4.2747298 55.7859434, -4.2747534 55.7859542, -4.2747715 55.7859685)",,,,roundabout,
489670129,secondary,,True,False,23.255000000000003,Eaglesham Road,"LINESTRING (-4.2746279 55.7859376, -4.2747214 55.7858829, -4.2748826 55.7857852)",,,,,
489670123,primary,,True,False,15.375999999999998,Sheddens Roundabout,"LINESTRING (-4.2747844 55.7859989, -4.2747762 55.786022, -4.2747539 55.7860418, -4.2747211 55.7860556, -4.2746826 55.786062, -4.2746437 55.7860606, -4.2746051 55.7860509)",,,,roundabout,
489670127,primary,30 mph,True,False,37.213,Busby Road,"LINESTRING (-4.2747844 55.7859989, -4.2748395 55.7860847, -4.27488 55.7861516, -4.2749003 55.7861808, -4.2749256 55.7862214, -4.274953 55.7862697, -4.2749676 55.7863167)",A727,,,,
687248495,secondary_link,,True,False,54.474999999999994,,"LINESTRING (-4.2748686 55.7858311, -4.2748706 55.7859225, -4.2748794 55.7859815, -4.2748854 55.7860021, -4.2749001 55.786052, -4.2749477 55.7861856, -4.2749676 55.7863167)",,,,,
704297948,secondary,,True,False,16.445999999999998,Eaglesham Road,"LINESTRING (-4.2748686 55.7858311, -4.274818 55.7858973, -4.2747715 55.7859685)",,,,,
489670123,primary,,True,False,3.5,Sheddens Roundabout,"LINESTRING (-4.2747715 55.7859685, -4.2747812 55.7859832, -4.2747844 55.7859989)",,,,roundabout,
225797752,secondary,30 mph,False,True,7.662,Eaglesham Road,"LINESTRING (-4.275054 55.7848916, -4.2750365 55.7849598)",B767,,2,,
530518488,tertiary,,False,False,55.233999999999995,Greenwood Road,"LINESTRING (-4.275054 55.7848916, -4.2752192 55.7848962, -4.2753828 55.7849113, -4.275533 55.7849287, -4.2756832 55.7849438, -4.2758522 55.7849664, -4.2759224 55.7849767)",,,,,
489663362,residential,,False,False,263.55400000000003,Aidan's Brae,"LINESTRING (-4.2780112 55.7888813, -4.2780067 55.7888674, -4.2779997 55.7888398, -4.2779997 55.788803, -4.2779974 55.7887715, -4.2779977 55.7887533, -4.2780342 55.7886896, -4.2780972 55.7886336, -4.2781938 55.7885713, -4.2782527 55.7885512, -4.2784047 55.7885256, -4.2794638 55.7883921, -4.2801619 55.7883252, -4.2805262 55.7882897, -4.28079 55.7882556, -4.2812314 55.7881952, -4.2815746 55.7881414, -4.2817002 55.7881206)",,,,,
489663362,residential,,False,True,42.262,Aidan's Brae,"LINESTRING (-4.2780112 55.7888813, -4.2780161 55.7888962, -4.2780417 55.7889264, -4.2780698 55.7889488, -4.2781025 55.7889724, -4.2781398 55.7889986, -4.2782239 55.789042, -4.2783336 55.7890892, -4.2783761 55.7891285, -4.2784133 55.7891769)",,,,,
490143357,residential,,False,False,64.234,Aidan's Court,"LINESTRING (-4.2780112 55.7888813, -4.2779413 55.7888784, -4.2778595 55.7888469, -4.277152 55.7885738)",,,,,
490143357,residential,,False,True,64.234,Aidan's Court,"LINESTRING (-4.277152 55.7885738, -4.2778595 55.7888469, -4.2779413 55.7888784, -4.2780112 55.7888813)",,,,,
496415488,residential,,False,False,97.028,Golf Road,"LINESTRING (-4.2826114 55.7910636, -4.2817477 55.7917886)",,,,,
496415488,residential,,False,True,68.383,Golf Road,"LINESTRING (-4.2826114 55.7910636, -4.2828458 55.7908668, -4.2832224 55.7905535)",,,,,
496415488,residential,,False,False,75.055,Golf Road,"LINESTRING (-4.2838937 55.7899939, -4.2832224 55.7905535)",,,,,
530423765,residential,,False,False,114.09400000000001,Sunnyside Drive,"LINESTRING (-4.2838937 55.7899939, -4.283691 55.7899163, -4.2835897 55.7898741, -4.2834784 55.7898342, -4.2833456 55.7897946, -4.2832638 55.7897716, -4.2831525 55.7897467, -4.2830562 55.7897298, -4.282889 55.7897079, -4.2827376 55.7896967, -4.2824069 55.7896913, -4.2822029 55.7896908)",,,,,
496415504,residential,,False,True,67.458,Glen Place,"LINESTRING (-4.2822029 55.7896908, -4.2821712 55.7890844)",,,,,
530423765,residential,,False,False,152.299,Sunnyside Drive,"LINESTRING (-4.2822029 55.7896908, -4.2816365 55.7896816, -4.280595 55.7896595, -4.2803264 55.7896201, -4.2801754 55.7895804, -4.2800714 55.7895433, -4.2799864 55.7895043, -4.2798848 55.7894422)",,,,,
530423765,residential,,False,True,114.09400000000001,Sunnyside Drive,"LINESTRING (-4.2822029 55.7896908, -4.2824069 55.7896913, -4.2827376 55.7896967, -4.282889 55.7897079, -4.2830562 55.7897298, -4.2831525 55.7897467, -4.2832638 55.7897716, -4.2833456 55.7897946, -4.2834784 55.7898342, -4.2835897 55.7898741, -4.283691 55.7899163, -4.2838937 55.7899939)",,,,,
502721189,unclassified,,False,True,9.62,Arthur Street,"LINESTRING (-4.2748854 55.7849435, -4.2750365 55.7849598)",,,,,
502721189,unclassified,,False,False,15.561,Arthur Street,"LINESTRING (-4.2748854 55.7849435, -4.2747376 55.7849283, -4.2746399 55.7849207)",,,,,
502721189,unclassified,,False,True,15.561,Arthur Street,"LINESTRING (-4.2746399 55.7849207, -4.2747376 55.7849283, -4.2748854 55.7849435)",,,,,
761292722,unclassified,,True,False,108.755,Arthur Street,"LINESTRING (-4.2746399 55.7849207, -4.2745096 55.7849084, -4.2744314 55.7849062, -4.2741955 55.7849584, -4.2738129 55.7850475, -4.2737155 55.7850701, -4.2735668 55.7851074, -4.2734501 55.7851526, -4.2731594 55.7853468)",,,,,
628740750,residential,,False,False,67.123,Lindsay Court,"LINESTRING (-4.2785955 55.7873878, -4.2782929 55.7874235, -4.2783053 55.7874794, -4.2782235 55.7875806, -4.2781323 55.7876039, -4.2779285 55.7876119, -4.277769 55.787628)",,,,,
690785733,residential,,False,False,21.994,Viaduct Road,"LINESTRING (-4.2718014 55.7854931, -4.2718009 55.7852953)",,,,,
530404072,residential,30 mph,False,True,5.059,Stamperland Drive,"LINESTRING (-4.273495 55.7888193, -4.2735739 55.7888092)",,,,,
530376099,residential,30 mph,False,False,121.885,Moray Drive,"LINESTRING (-4.273495 55.7888193, -4.2734029 55.7887516, -4.2732839 55.7886824, -4.2731298 55.7886089, -4.2729173 55.7885248, -4.2727142 55.7884539, -4.272554 55.7884011, -4.2723414 55.7883483, -4.2721519 55.7883162, -4.2719763 55.7882928, -4.2718475 55.7882868)",,,,,
530404072,residential,30 mph,False,False,361.8959999999999,Stamperland Drive,"LINESTRING (-4.273495 55.7888193, -4.2733243 55.7888285, -4.2729707 55.7888268, -4.2728422 55.7888358, -4.2727338 55.7888502, -4.2726917 55.7888614, -4.2725687 55.7889111, -4.2724518 55.7889643, -4.2723797 55.7890009, -4.2723136 55.7890409, -4.2722478 55.789092, -4.2721957 55.7891432, -4.272151 55.7892066, -4.2721256 55.7892632, -4.2721136 55.7893065, -4.2720981 55.7893626, -4.2720829 55.789413, -4.2720615 55.7894843, -4.2719985 55.7896637, -4.2719447 55.7898043, -4.2718766 55.7899752, -4.2718288 55.790126, -4.271777 55.7902723, -4.2717028 55.7904877, -4.271594 55.790778, -4.2715645 55.7908592, -4.2715208 55.7909729, -4.2714883 55.791074, -4.2714355 55.7912071, -4.2713867 55.7913374, -4.271322 55.7914875)",,,,,
"[4554889, 530376099]",residential,30 mph,False,False,316.83,Moray Drive,"LINESTRING (-4.2718475 55.7882868, -4.2713982 55.7881724, -4.2711908 55.7881256, -4.2709703 55.7880993, -4.2708964 55.7880984, -4.2707335 55.7880964, -4.270458 55.7881347, -4.270274 55.7881952, -4.2702205 55.7882178, -4.2701304 55.7882677, -4.2700063 55.7883736, -4.2699393 55.7884611, -4.2697623 55.788915, -4.2694059 55.789828, -4.2693385 55.7900007)",,,,,
530376099,residential,30 mph,False,True,121.88499999999999,Moray Drive,"LINESTRING (-4.2718475 55.7882868, -4.2719763 55.7882928, -4.2721519 55.7883162, -4.2723414 55.7883483, -4.272554 55.7884011, -4.2727142 55.7884539, -4.2729173 55.7885248, -4.2731298 55.7886089, -4.2732839 55.7886824, -4.2734029 55.7887516, -4.273495 55.7888193)",,,,,
530386586,residential,30 mph,False,False,409.243,Stamperland Gardens,"LINESTRING (-4.2718475 55.7882868, -4.2716853 55.7883813, -4.2714922 55.7884704, -4.2712665 55.7885916, -4.2711141 55.7887139, -4.2709962 55.7888442, -4.2709189 55.7890007, -4.2707888 55.7893825, -4.2705022 55.790147, -4.2703559 55.7905905, -4.2702156 55.7909745, -4.2701384 55.7911756, -4.2700875 55.791307, -4.2700579 55.7913557, -4.2699798 55.7914842, -4.2698348 55.7917042)",,,,,
4550065,residential,30 mph,False,True,101.6,Stamperland Gardens,"LINESTRING (-4.2698348 55.7917042, -4.2697424 55.7918267, -4.2696488 55.7919367, -4.2695498 55.7920534, -4.269316 55.7923206, -4.2692019 55.7924698, -4.2691648 55.7925358)",,,,,
4554889,residential,30 mph,False,True,212.87199999999999,Moray Drive,"LINESTRING (-4.2698348 55.7917042, -4.2697281 55.7916755, -4.2696341 55.7916419, -4.2694586 55.7915642, -4.2694103 55.7915387, -4.2693493 55.7915066, -4.2692636 55.7914445, -4.2691915 55.7913792, -4.269136 55.791309, -4.2690528 55.7912079, -4.2690151 55.7911097, -4.2690005 55.7910715, -4.2689892 55.7909199, -4.2690415 55.7907165, -4.2691265 55.7905156, -4.2691598 55.7904356, -4.2693385 55.7900007)",,,,,
530386586,residential,30 mph,False,True,409.2430000000001,Stamperland Gardens,"LINESTRING (-4.2698348 55.7917042, -4.2699798 55.7914842, -4.2700579 55.7913557, -4.2700875 55.791307, -4.2701384 55.7911756, -4.2702156 55.7909745, -4.2703559 55.7905905, -4.2705022 55.790147, -4.2707888 55.7893825, -4.2709189 55.7890007, -4.2709962 55.7888442, -4.2711141 55.7887139, -4.2712665 55.7885916, -4.2714922 55.7884704, -4.2716853 55.7883813, -4.2718475 55.7882868)",,,,,
4554889,residential,30 mph,False,False,212.872,Moray Drive,"LINESTRING (-4.2693385 55.7900007, -4.2691598 55.7904356, -4.2691265 55.7905156, -4.2690415 55.7907165, -4.2689892 55.7909199, -4.2690005 55.7910715, -4.2690151 55.7911097, -4.2690528 55.7912079, -4.269136 55.791309, -4.2691915 55.7913792, -4.2692636 55.7914445, -4.2693493 55.7915066, -4.2694103 55.7915387, -4.2694586 55.7915642, -4.2696341 55.7916419, -4.2697281 55.7916755, -4.2698348 55.7917042)",,,,,
