osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref,bridge
24653304,False,2,Commercial Street,primary,20 mph,yes,False,277.544,"LINESTRING (-3.6572844 51.6071492, -3.6574649 51.6072044, -3.6577491 51.607314, -3.6590777 51.607899, -3.6595644 51.6081057, -3.6597159 51.6081798, -3.6598163 51.6082289, -3.660393 51.6085615, -3.6604835 51.6086415)",A4063,
"[24653304, 124523326]",False,2,Commercial Street,primary,20 mph,yes,True,381.61800000000005,"LINESTRING (-3.6572844 51.6071492, -3.6569771 51.6070728, -3.6565613 51.6069971, -3.6554909 51.6068454, -3.6545171 51.6067065, -3.6542309 51.6066751, -3.6536546 51.6066669, -3.6529866 51.6066378, -3.6523908 51.6065576, -3.6522959 51.6065383, -3.6521814 51.6065149, -3.651905 51.6064459)",A4063,
"[264454051, 814748060, 264454107, 814748062]",False,2,Church Street,unclassified,30 mph,,False,138.323,"LINESTRING (-3.6579779 51.6091017, -3.6579697 51.6087918, -3.6579217 51.6084429, -3.6578802 51.6080721, -3.6578795 51.6080217, -3.6578801 51.6080032, -3.6578986 51.6078888, -3.6579121 51.6078618)",,yes
814748061,True,1,Church Street,unclassified,,,False,22.560000000000002,"LINESTRING (-3.6579779 51.6091017, -3.6580585 51.609159, -3.6580947 51.6091779, -3.6582173 51.6092387)",,
"[264454107, 814748060, 264454051, 814748062]",False,2,Church Street,unclassified,30 mph,,True,138.32299999999998,"LINESTRING (-3.6579121 51.6078618, -3.6578986 51.6078888, -3.6578801 51.6080032, -3.6578795 51.6080217, -3.6578802 51.6080721, -3.6579217 51.6084429, -3.6579697 51.6087918, -3.6579779 51.6091017)",,yes
725956691,True,,Church Street,unclassified,30 mph,,False,102.67999999999999,"LINESTRING (-3.6579121 51.6078618, -3.6578691 51.6077699, -3.6577173 51.6076856, -3.6572815 51.6075065, -3.6572053 51.607425, -3.6572035 51.6073471, -3.6572381 51.6072376, -3.6572844 51.6071492)",,
4940483,False,2,Talbot Street,primary,20 mph,yes,False,32.197,"LINESTRING (-3.659345 51.608917, -3.6589115 51.6090236)",A4063,
4940483,False,2,Talbot Street,primary,20 mph,yes,True,84.377,"LINESTRING (-3.659345 51.608917, -3.6596143 51.6088517, -3.6604835 51.6086415)",A4063,
69693314,True,1,Llynfi Lane,unclassified,30 mph,destination,False,157.52100000000002,"LINESTRING (-3.659345 51.608917, -3.6591811 51.6086338, -3.6591102 51.6085191, -3.6588208 51.608359, -3.6579121 51.6078618)",,
69693699,False,2,Court Street,residential,20 mph,yes,False,133.898,"LINESTRING (-3.6636558 51.6084689, -3.6634731 51.6085046, -3.6633557 51.6085515, -3.6632294 51.608615, -3.6619472 51.6090293)",,
69693699,False,2,Court Street,residential,20 mph,yes,True,79.75399999999999,"LINESTRING (-3.6636558 51.6084689, -3.6643076 51.6084609, -3.6644137 51.6084627, -3.6645248 51.6084396, -3.6647185 51.6083143)",,
69693703,False,2,Nant-y-crynydd,residential,20 mph,yes,False,73.995,"LINESTRING (-3.6636558 51.6084689, -3.6637 51.6087899, -3.6637292 51.6091327)",,
69693699,False,2,Court Street,residential,20 mph,yes,True,133.898,"LINESTRING (-3.6619472 51.6090293, -3.6632294 51.608615, -3.6633557 51.6085515, -3.6634731 51.6085046, -3.6636558 51.6084689)",,
86408631,False,2,Upper Street,residential,20 mph,yes,False,106.882,"LINESTRING (-3.6619472 51.6090293, -3.6616728 51.6087167, -3.6616085 51.6087069, -3.6612602 51.6088114, -3.6607941 51.6089566)",,
86408631,False,2,Upper Street,residential,20 mph,yes,True,67.081,"LINESTRING (-3.6619472 51.6090293, -3.6621626 51.6092966, -3.6623925 51.6095654)",,
69693706,False,2,Exchange Street,residential,20 mph,yes,False,104.092,"LINESTRING (-3.6623925 51.6095654, -3.6637292 51.6091327)",,
86408631,False,2,Upper Street,residential,20 mph,yes,False,67.081,"LINESTRING (-3.6623925 51.6095654, -3.6621626 51.6092966, -3.6619472 51.6090293)",,
86408631,False,2,Upper Street,residential,20 mph,yes,True,58.117000000000004,"LINESTRING (-3.6623925 51.6095654, -3.6626049 51.6098134, -3.6627762 51.6100305)",,
69693708,False,2,Llynfi Road,residential,20 mph,yes,True,41.081,"LINESTRING (-3.6607941 51.6089566, -3.6604835 51.6086415)",,
86408680,False,2,,residential,30 mph,,False,85.316,"LINESTRING (-3.6607941 51.6089566, -3.6596833 51.6092925)",,
"[69693708, 86408631]",False,2,"['Llynfi Road', 'Upper Street']",residential,20 mph,yes,False,339.354,"LINESTRING (-3.6607941 51.6089566, -3.6615048 51.6098011, -3.6615566 51.6098566, -3.6619599 51.6103123, -3.6622714 51.6106644, -3.6623587 51.6107082, -3.6624543 51.6107063, -3.6627417 51.61061, -3.6631436 51.6104697, -3.6627762 51.6100305)",,
86408631,False,2,Upper Street,residential,20 mph,yes,True,106.882,"LINESTRING (-3.6607941 51.6089566, -3.6612602 51.6088114, -3.6616085 51.6087069, -3.6616728 51.6087167, -3.6619472 51.6090293)",,
86408680,False,2,,residential,30 mph,,True,7.087,"LINESTRING (-3.6595911 51.6093205, -3.6596833 51.6092925)",,
814748064,False,2,Ivor Street,residential,20 mph,yes,False,70.657,"LINESTRING (-3.6585931 51.6048603, -3.6579542 51.6053566)",,
814748064,False,2,Ivor Street,residential,20 mph,yes,True,65.12,"LINESTRING (-3.6569604 51.606355, -3.6574532 51.6058557)",,
86306202,False,2,Station Street,residential,20 mph,yes,False,163.124,"LINESTRING (-3.6569604 51.606355, -3.6558099 51.6060558, -3.6557135 51.6060061, -3.6552813 51.6055705, -3.6552153 51.6055447, -3.6551332 51.6055256)",,
86306202,False,2,Station Street,residential,20 mph,yes,True,44.953,"LINESTRING (-3.6569604 51.606355, -3.6571608 51.606419, -3.657373 51.606504, -3.6575292 51.6065503)",,
86306192,False,2,St. Michael's Road,residential,20 mph,yes,False,201.514,"LINESTRING (-3.6603385 51.6070404, -3.6575292 51.6065503)",,
28766833,False,2,Brynmawr Place,residential,20 mph,yes,True,92.19,"LINESTRING (-3.6603385 51.6070404, -3.6604965 51.6070674, -3.6616268 51.6072577)",,
86123992,False,2,Gladstone Street,residential,20 mph,yes,False,84.313,"LINESTRING (-3.6603385 51.6070404, -3.6605105 51.6067093, -3.6606776 51.6063123)",,
814748064,False,2,Ivor Street,residential,20 mph,yes,True,70.657,"LINESTRING (-3.6579542 51.6053566, -3.6585931 51.6048603)",,
86123993,False,2,Yr Ysfa,residential,20 mph,yes,True,154.73399999999998,"LINESTRING (-3.6579542 51.6053566, -3.6575363 51.6051939, -3.6566335 51.6048484, -3.6565972 51.6048047, -3.656544 51.6044287)",,
814748064,False,2,Ivor Street,residential,20 mph,yes,False,65.414,"LINESTRING (-3.6579542 51.6053566, -3.6578922 51.6054108, -3.6574532 51.6058557)",,
86123955,False,2,Morris Street,residential,20 mph,yes,True,146.046,"LINESTRING (-3.6589161 51.6056404, -3.6593205 51.6058405, -3.6597038 51.6060734, -3.6598956 51.6061688, -3.6601668 51.606226, -3.6606776 51.6063123)",,
86123961,False,2,West Street,residential,20 mph,yes,False,97.32,"LINESTRING (-3.6589161 51.6056404, -3.6593572 51.6052988, -3.6596493 51.6050853, -3.6597968 51.6049576)",,
86123961,False,2,West Street,residential,20 mph,yes,True,139.589,"LINESTRING (-3.6589161 51.6056404, -3.6587461 51.6057571, -3.6576973 51.606402, -3.6575292 51.6065503)",,
"[86123992, 86123959]",False,2,"['Port Terrace', 'Gladstone Street']",residential,20 mph,yes,"[False, True]",144.285,"LINESTRING (-3.6619323 51.6069561, -3.6619958 51.6068193, -3.6618105 51.606742, -3.6611941 51.6064382, -3.6607357 51.6061761, -3.6606776 51.6063123)",,
86123955,False,2,Morris Street,residential,20 mph,yes,False,146.046,"LINESTRING (-3.6606776 51.6063123, -3.6601668 51.606226, -3.6598956 51.6061688, -3.6597038 51.6060734, -3.6593205 51.6058405, -3.6589161 51.6056404)",,
"[86123992, 86123959]",False,2,"['Port Terrace', 'Gladstone Street']",residential,20 mph,yes,"[False, True]",144.285,"LINESTRING (-3.6606776 51.6063123, -3.6607357 51.6061761, -3.6611941 51.6064382, -3.6618105 51.606742, -3.6619958 51.6068193, -3.6619323 51.6069561)",,
86123992,False,2,Gladstone Street,residential,20 mph,yes,True,84.313,"LINESTRING (-3.6606776 51.6063123, -3.6605105 51.6067093, -3.6603385 51.6070404)",,
86306244,False,2,Church Place,residential,20 mph,yes,False,61.242000000000004,"LINESTRING (-3.6614097 51.6077777, -3.6614931 51.6077209, -3.6615574 51.6076118, -3.6615548 51.6075339, -3.6616268 51.6072577)",,
28766833,False,2,Brynmawr Place,residential,20 mph,yes,False,92.19,"LINESTRING (-3.6616268 51.6072577, -3.6604965 51.6070674, -3.6603385 51.6070404)",,
28766833,False,2,Brynmawr Place,residential,20 mph,yes,True,138.351,"LINESTRING (-3.6616268 51.6072577, -3.6622922 51.6073866, -3.6624548 51.6074323, -3.662552 51.6074596, -3.6627496 51.6075462, -3.6629221 51.6076764, -3.6630415 51.6078278, -3.6631237 51.6079655)",,
86306244,False,2,Church Place,residential,20 mph,yes,True,61.242,"LINESTRING (-3.6616268 51.6072577, -3.6615548 51.6075339, -3.6615574 51.6076118, -3.6614931 51.6077209, -3.6614097 51.6077777)",,
1263058840,False,2,Neath Road,secondary,20 mph,yes,False,26.96,"LINESTRING (-3.6647185 51.6083143, -3.6650286 51.6084616)",B4282,
1263058840,False,2,Neath Road,secondary,20 mph,yes,True,19.852,"LINESTRING (-3.6647185 51.6083143, -3.664475 51.6082194)",B4282,
69693699,False,2,Court Street,residential,20 mph,yes,False,79.75399999999999,"LINESTRING (-3.6647185 51.6083143, -3.6645248 51.6084396, -3.6644137 51.6084627, -3.6643076 51.6084609, -3.6636558 51.6084689)",,
69693706,False,2,Exchange Street,residential,20 mph,yes,True,104.092,"LINESTRING (-3.6637292 51.6091327, -3.6623925 51.6095654)",,
69693703,False,2,Nant-y-crynydd,residential,20 mph,yes,False,180.55899999999997,"LINESTRING (-3.6637292 51.6091327, -3.6638137 51.609639, -3.663876 51.6097708, -3.6639801 51.6099175, -3.6640516 51.6100738, -3.6640048 51.6101518, -3.6638986 51.6102411, -3.6638013 51.6103673, -3.6637754 51.6105726, -3.6637514 51.6106502, -3.6637378 51.6106847)",,
69693703,False,2,Nant-y-crynydd,residential,20 mph,yes,True,73.995,"LINESTRING (-3.6637292 51.6091327, -3.6637 51.6087899, -3.6636558 51.6084689)",,
122394307,False,2,Castle Street,secondary,20 mph,yes,True,131.984,"LINESTRING (-3.6534938 51.6087438, -3.6516486 51.6084344)",B4282,
122394307,False,2,Castle Street,secondary,20 mph,yes,False,72.603,"LINESTRING (-3.6534938 51.6087438, -3.6536382 51.6087736, -3.6539922 51.6088468, -3.654126 51.6088749, -3.6544905 51.6089516)",B4282,
249510943,False,,Ferrier's Row,unclassified,,,True,52.938,"LINESTRING (-3.6534938 51.6087438, -3.6533039 51.609136, -3.653273 51.6091997)",,
86387673,False,2,Golden Terrace,residential,30 mph,yes,False,128.24599999999998,"LINESTRING (-3.6534971 51.6076875, -3.6520157 51.6076028, -3.6516483 51.6075788)",,
201838665,False,2,Bridge Street,residential,30 mph,yes,False,51.287,"LINESTRING (-3.6515862 51.6079748, -3.6516486 51.6084344)",,
201838665,False,2,Bridge Street,residential,30 mph,yes,True,44.281,"LINESTRING (-3.6515862 51.6079748, -3.6515872 51.6079016, -3.6516483 51.6075788)",,
814276179,False,,Bridge Street,residential,,,True,33.912000000000006,"LINESTRING (-3.6515862 51.6079748, -3.6515118 51.6079828, -3.6514953 51.6080906, -3.6514738 51.6082398)",,
86387673,False,2,Golden Terrace,residential,30 mph,yes,True,128.24599999999998,"LINESTRING (-3.6516483 51.6075788, -3.6520157 51.6076028, -3.6534971 51.6076875)",,
201838665,False,2,Bridge Street,residential,30 mph,yes,False,44.281,"LINESTRING (-3.6516483 51.6075788, -3.6515872 51.6079016, -3.6515862 51.6079748)",,
"[201838665, 201838666, 8485515]",False,2,Bridge Street,residential,30 mph,yes,True,69.701,"LINESTRING (-3.6516483 51.6075788, -3.6516778 51.6074324, -3.6517249 51.6071868, -3.6516911 51.6069558)",,yes
"[201838665, 201838666, 8485515]",False,2,Bridge Street,residential,30 mph,yes,False,69.701,"LINESTRING (-3.6516911 51.6069558, -3.6517249 51.6071868, -3.6516778 51.6074324, -3.6516483 51.6075788)",,yes
8485515,False,2,Bridge Street,residential,30 mph,yes,True,43.035000000000004,"LINESTRING (-3.6516911 51.6069558, -3.6516506 51.6066519, -3.6516397 51.6065701)",,
86387681,False,2,Bridge Street,residential,30 mph,yes,True,27.297,"LINESTRING (-3.6515772 51.6063277, -3.6516397 51.6065701)",,
124523326,False,2,,primary,20 mph,yes,False,26.228,"LINESTRING (-3.6515772 51.6063277, -3.6516844 51.6063745, -3.6517768 51.6064044, -3.651905 51.6064459)",A4063,
369570891,False,2,Cwrt Y Mwnws,residential,30 mph,yes,False,25.906999999999996,"LINESTRING (-3.6604368 51.6129965, -3.660343 51.6130106, -3.6600822 51.6130716)",,
369570891,False,2,Cwrt Y Mwnws,residential,30 mph,yes,True,95.302,"LINESTRING (-3.6604368 51.6129965, -3.6604708 51.6129286, -3.660541 51.6128134, -3.660541 51.6127837, -3.660541 51.6126053, -3.6605569 51.6124326, -3.6605991 51.6123524, -3.6606492 51.6123016, -3.6608336 51.612225)",,
86408664,True,1,Temple Street,residential,30 mph,yes,False,60.594,"LINESTRING (-3.6544905 51.6089516, -3.6547778 51.6084367)",,
122394307,False,2,Castle Street,secondary,20 mph,yes,False,50.903,"LINESTRING (-3.6544905 51.6089516, -3.6551827 51.609109)",B4282,
122394307,False,2,Castle Street,secondary,20 mph,yes,True,72.603,"LINESTRING (-3.6544905 51.6089516, -3.654126 51.6088749, -3.6539922 51.6088468, -3.6536382 51.6087736, -3.6534938 51.6087438)",B4282,
86408633,False,2,Castle Street,primary,20 mph,yes,False,20.568,"LINESTRING (-3.6594855 51.610574, -3.6596631 51.6107225)",A4063,
86408633,False,2,Castle Street,primary,20 mph,yes,True,114.045,"LINESTRING (-3.6594855 51.610574, -3.6593027 51.6104533, -3.658831 51.6101861, -3.6584301 51.6099855, -3.6582413 51.6099024)",A4063,
86408654,False,2,Zoar Place,residential,20 mph,yes,True,58.811,"LINESTRING (-3.6594855 51.610574, -3.6593878 51.6106406, -3.6593204 51.6107238, -3.6590292 51.6110184)",,
86408633,False,2,Castle Street,primary,20 mph,yes,False,114.045,"LINESTRING (-3.6582413 51.6099024, -3.6584301 51.6099855, -3.658831 51.6101861, -3.6593027 51.6104533, -3.6594855 51.610574)",A4063,
86408633,False,2,Castle Street,primary,20 mph,yes,True,51.958,"LINESTRING (-3.6582413 51.6099024, -3.6581829 51.6098811, -3.6575747 51.6096858)",A4063,
"[86408620, 503980806]",False,"['1', '2']",Plasnewydd Street,residential,30 mph,,True,136.125,"LINESTRING (-3.6582413 51.6099024, -3.6583759 51.6097958, -3.6586145 51.609659, -3.6588928 51.6095386, -3.6592061 51.6094473, -3.6590862 51.609278, -3.6589115 51.6090236)",,
"[86408643, 1037333797]",False,2,River Street,residential,30 mph,yes,False,122.4,"LINESTRING (-3.6536992 51.6069882, -3.6550309 51.607294, -3.6553648 51.6073644)",,
122394307,False,2,Castle Street,secondary,20 mph,yes,True,65.208,"LINESTRING (-3.6560575 51.6093298, -3.6551827 51.609109)",B4282,
"[86408618, 86408674]",False,"['1', '2']","['Queen Street', ""North's Lane""]","['residential', 'unclassified']",30 mph,"['destination', 'yes']",True,189.09199999999998,"LINESTRING (-3.6560575 51.6093298, -3.6563941 51.6087293, -3.6568704 51.608836, -3.6573656 51.608972, -3.6574154 51.6089857, -3.6577397 51.6091345, -3.6579331 51.6091836)",,
122394307,False,2,Castle Street,secondary,20 mph,yes,False,112.094,"LINESTRING (-3.6560575 51.6093298, -3.6565805 51.6094579, -3.6566461 51.6094745, -3.6571892 51.6096125, -3.6572409 51.6096256, -3.6574107 51.6096562, -3.6575747 51.6096858)",B4282,
86408627,False,2,Meadow Street,residential,30 mph,yes,False,20.56,"LINESTRING (-3.6551162 51.6078248, -3.6550215 51.6080001)",,
86408627,False,2,Meadow Street,residential,30 mph,yes,True,53.996,"LINESTRING (-3.6551162 51.6078248, -3.6553648 51.6073644)",,
86408642,False,2,Goodwin Street,residential,30 mph,yes,True,88.81099999999999,"LINESTRING (-3.6551162 51.6078248, -3.654755 51.607746, -3.6539026 51.6075605)",,
86408627,False,2,Meadow Street,residential,30 mph,yes,False,29.086,"LINESTRING (-3.6554987 51.6071164, -3.6554687 51.6071719, -3.6553648 51.6073644)",,
86408635,False,2,Smith Street,residential,20 mph,yes,True,48.134,"LINESTRING (-3.6627762 51.6100305, -3.6633933 51.6098292)",,
86408631,False,2,Upper Street,residential,20 mph,yes,False,58.117000000000004,"LINESTRING (-3.6627762 51.6100305, -3.6626049 51.6098134, -3.6623925 51.6095654)",,
"[69693708, 86408631]",False,2,"['Llynfi Road', 'Upper Street']",residential,20 mph,yes,True,339.354,"LINESTRING (-3.6627762 51.6100305, -3.6631436 51.6104697, -3.6627417 51.61061, -3.6624543 51.6107063, -3.6623587 51.6107082, -3.6622714 51.6106644, -3.6619599 51.6103123, -3.6615566 51.6098566, -3.6615048 51.6098011, -3.6607941 51.6089566)",,
503979674,False,2,Zoar Avenue,residential,20 mph,yes,False,122.786,"LINESTRING (-3.6576996 51.6102852, -3.6590292 51.6110184)",,
"[86408648, 86408621]",False,2,"['Penygarn Terrace', 'Monica Street']",residential,30 mph,yes,"[False, True]",262.166,"LINESTRING (-3.6519721 51.6058775, -3.6520702 51.6059977, -3.6521699 51.6060858, -3.6523195 51.6061393, -3.6524523 51.6061565, -3.6538111 51.6062878, -3.653981 51.606008, -3.6540015 51.6059693, -3.6540945 51.6059734, -3.6541582 51.6059866, -3.654403 51.6060375, -3.6544211 51.6060039, -3.6546034 51.6056648, -3.6546037 51.6055877)",,
86408668,False,2,Wood Street,residential,30 mph,yes,False,66.107,"LINESTRING (-3.6527402 51.6053412, -3.6517941 51.6054316)",,
814748067,False,2,Park Street,residential,30 mph,yes,False,27.279,"LINESTRING (-3.6527402 51.6053412, -3.6527507 51.6053713, -3.6528243 51.6055809)",,
86408642,False,2,Goodwin Street,residential,30 mph,yes,False,88.81099999999999,"LINESTRING (-3.6539026 51.6075605, -3.654755 51.607746, -3.6551162 51.6078248)",,
86408632,True,1,Church Street,unclassified,30 mph,,False,9.618,"LINESTRING (-3.6579331 51.6091836, -3.6579779 51.6091017)",,
"[86408618, 86408674]",False,"['1', '2']","['Queen Street', ""North's Lane""]","['unclassified', 'residential']",30 mph,"['destination', 'yes']",False,189.092,"LINESTRING (-3.6579331 51.6091836, -3.6577397 51.6091345, -3.6574154 51.6089857, -3.6573656 51.608972, -3.6568704 51.608836, -3.6563941 51.6087293, -3.6560575 51.6093298)",,
86408630,False,2,Priory Terrace,residential,20 mph,yes,False,123.37100000000001,"LINESTRING (-3.6645432 51.6072145, -3.6650522 51.6074966, -3.6653063 51.6077047, -3.6653255 51.6077929, -3.665268 51.6080055, -3.6652531 51.6081252)",,
86408667,False,,,residential,,,True,24.564,"LINESTRING (-3.6596833 51.6092925, -3.6598323 51.6094931)",,
86408680,False,2,,residential,30 mph,,False,7.087,"LINESTRING (-3.6596833 51.6092925, -3.6595911 51.6093205)",,
86408680,False,2,,residential,30 mph,,True,85.316,"LINESTRING (-3.6596833 51.6092925, -3.6607941 51.6089566)",,
86408630,False,2,Priory Terrace,residential,20 mph,yes,False,29.847,"LINESTRING (-3.6652531 51.6081252, -3.665186 51.6081343, -3.664856 51.608229)",,
86408630,False,2,Priory Terrace,residential,20 mph,yes,True,123.37100000000001,"LINESTRING (-3.6652531 51.6081252, -3.665268 51.6080055, -3.6653255 51.6077929, -3.6653063 51.6077047, -3.6650522 51.6074966, -3.6645432 51.6072145)",,
