osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,width,tunnel
37104052,,,residential,20 mph,False,False,139.57,Orchard Park,"LINESTRING (-4.4575849 57.4852564, -4.4575216 57.4852507, -4.4574611 57.4852621, -4.457428 57.4852711, -4.4568457 57.4854678, -4.4566903 57.4855688, -4.4565854 57.4857397, -4.456467 57.4859398, -4.4564836 57.4859687, -4.4565144 57.4859932, -4.456607 57.4860091, -4.4568993 57.4860545)",,
37104052,,,residential,20 mph,False,True,71.872,Orchard Park,"LINESTRING (-4.4575849 57.4852564, -4.4576349 57.4852645, -4.4577022 57.4852972, -4.4578067 57.4853468, -4.4579472 57.4853892, -4.4580703 57.4854258, -4.458217 57.4854636, -4.4583587 57.485489, -4.4583938 57.4854947, -4.4586519 57.4855366)",,
37104053,,,residential,,False,False,11.928,Orchard Park,"LINESTRING (-4.4575849 57.4852564, -4.4576282 57.4852216, -4.4577189 57.485178)",,
37104053,,,residential,,False,True,11.928,Orchard Park,"LINESTRING (-4.4577189 57.485178, -4.4576282 57.4852216, -4.4575849 57.4852564)",,
27452925,2,A862,primary,20 mph,False,True,40.221,,"LINESTRING (-4.4584878 57.4858874, -4.4586519 57.4855366)",,
1038923755,,,residential,,False,False,109.658,Oakview Place,"LINESTRING (-4.4584878 57.4858874, -4.4595359 57.486061, -4.4597009 57.4860913, -4.4598645 57.486141, -4.4600227 57.4861987, -4.4601689 57.4862592)",,
31729902,,,unclassified,20 mph,False,True,13.149,Ferry Road,"LINESTRING (-4.4599265 57.4832231, -4.4601137 57.4832852)",,
31729902,,,unclassified,20 mph,False,False,60.321,Ferry Road,"LINESTRING (-4.4599265 57.4832231, -4.4597752 57.4831704, -4.4591448 57.4829641, -4.4590672 57.4829387)",,
37611125,,,unclassified,20 mph,False,False,57.709,The Square,"LINESTRING (-4.4599265 57.4832231, -4.4597888 57.4833321, -4.4594077 57.4836607)",,
37611125,,,unclassified,20 mph,False,False,27.109,The Square,"LINESTRING (-4.4590105 57.4839932, -4.4593844 57.4841312)",,
37611125,,,unclassified,20 mph,False,True,43.939,The Square,"LINESTRING (-4.4590105 57.4839932, -4.4594077 57.4836607)",,
"[37611126, 37611127]",2,,residential,20 mph,False,False,101.95599999999999,"['Commercial Street', 'Ferry Lane']","LINESTRING (-4.4590105 57.4839932, -4.4586789 57.4838873, -4.4584759 57.4838208, -4.45829 57.4837632, -4.4581872 57.4837022, -4.4582109 57.4836769, -4.4585645 57.4833761)",,
37611127,,,residential,20 mph,False,False,57.176,Ferry Lane,"LINESTRING (-4.4585645 57.4833761, -4.4588022 57.4831618, -4.4590672 57.4829387)",,
"[37611126, 37611127]",2,,residential,20 mph,False,True,101.956,"['Commercial Street', 'Ferry Lane']","LINESTRING (-4.4585645 57.4833761, -4.4582109 57.4836769, -4.4581872 57.4837022, -4.45829 57.4837632, -4.4584759 57.4838208, -4.4586789 57.4838873, -4.4590105 57.4839932)",,
37611128,2,,residential,20 mph,False,False,59.510999999999996,Shore Street,"LINESTRING (-4.4585645 57.4833761, -4.4589964 57.4835215, -4.4594077 57.4836607)",,
31729902,,,unclassified,20 mph,False,False,61.69499999999999,Ferry Road,"LINESTRING (-4.4590672 57.4829387, -4.4588026 57.4828548, -4.4583268 57.4826962, -4.4581864 57.4826495)",,
31729902,,,unclassified,20 mph,False,True,60.321,Ferry Road,"LINESTRING (-4.4590672 57.4829387, -4.4591448 57.4829641, -4.4597752 57.4831704, -4.4599265 57.4832231)",,
37611127,,,residential,20 mph,False,True,57.176,Ferry Lane,"LINESTRING (-4.4590672 57.4829387, -4.4588022 57.4831618, -4.4585645 57.4833761)",,
37611125,,,unclassified,20 mph,False,False,43.939,The Square,"LINESTRING (-4.4594077 57.4836607, -4.4590105 57.4839932)",,
37611125,,,unclassified,20 mph,False,True,57.709,The Square,"LINESTRING (-4.4594077 57.4836607, -4.4597888 57.4833321, -4.4599265 57.4832231)",,
37611128,2,,residential,20 mph,False,True,59.510999999999996,Shore Street,"LINESTRING (-4.4594077 57.4836607, -4.4589964 57.4835215, -4.4585645 57.4833761)",,
37611130,1,,residential,,False,False,29.788,,"LINESTRING (-4.4618315 57.484107, -4.4615766 57.4843372)",,
31729900,,,tertiary,20 mph,False,False,35.912,Croyard Road,"LINESTRING (-4.4618315 57.484107, -4.4616799 57.4840365, -4.4613744 57.4838974)",,
31729900,,,tertiary,20 mph,False,True,191.816,Croyard Road,"LINESTRING (-4.4618315 57.484107, -4.4621851 57.484277, -4.4630156 57.4846842, -4.4631762 57.4847652, -4.4638055 57.4850786, -4.4641877 57.485278)",,
37611130,1,,residential,,False,True,29.788,,"LINESTRING (-4.4615766 57.4843372, -4.4618315 57.484107)",,
27452925,2,A862,primary,20 mph,False,False,33.086,,"LINESTRING (-4.4604623 57.4830544, -4.46037 57.483107, -4.4601137 57.4832852)",,
27452925,2,A862,primary,20 mph,False,True,28.707,,"LINESTRING (-4.4604623 57.4830544, -4.4607189 57.482925, -4.460815 57.4828792)",,
38451984,1,,residential,20 mph,False,False,173.02700000000002,,"LINESTRING (-4.4604623 57.4830544, -4.4600723 57.4829009, -4.4598689 57.482859, -4.4585479 57.4823971, -4.4585166 57.4823935, -4.4584853 57.4824, -4.4584676 57.482413, -4.4581864 57.4826495)",,
31729902,,,unclassified,20 mph,False,False,12.578,Ferry Road,"LINESTRING (-4.4581864 57.4826495, -4.4580053 57.4825919)",,
31729902,,,unclassified,20 mph,False,True,61.69499999999999,Ferry Road,"LINESTRING (-4.4581864 57.4826495, -4.4583268 57.4826962, -4.4588026 57.4828548, -4.4590672 57.4829387)",,
38451984,1,,residential,20 mph,False,True,173.027,,"LINESTRING (-4.4581864 57.4826495, -4.4584676 57.482413, -4.4584853 57.4824, -4.4585166 57.4823935, -4.4585479 57.4823971, -4.4598689 57.482859, -4.4600723 57.4829009, -4.4604623 57.4830544)",,
31729900,,,tertiary,20 mph,False,False,14.283,Croyard Road,"LINESTRING (-4.4601187 57.4835186, -4.4599126 57.4834536)",,
31729900,,,tertiary,20 mph,False,True,76.70500000000001,Croyard Road,"LINESTRING (-4.4601187 57.4835186, -4.4606447 57.4836756, -4.4607926 57.4837189, -4.4612404 57.4838537)",,
38789336,,,unclassified,20 mph,True,False,72.732,High Street,"LINESTRING (-4.4601187 57.4835186, -4.4599201 57.483697, -4.4597976 57.4838062, -4.4596506 57.4839373, -4.459509 57.484039, -4.4594388 57.484047)",,
27452925,2,A862,primary,20 mph,False,False,9.911,,"LINESTRING (-4.4594388 57.484047, -4.4593844 57.4841312)",,
27452925,2,A862,primary,20 mph,False,True,72.257,,"LINESTRING (-4.4594388 57.484047, -4.4596163 57.483737, -4.4597656 57.4835782, -4.4599126 57.4834536)",,
127284406,,,residential,20 mph,False,True,76.247,Balmanach Court,"LINESTRING (-4.4600646 57.4823506, -4.4600585 57.4824005, -4.4600692 57.4824438, -4.4601802 57.4825019, -4.46053 57.4827112, -4.460815 57.4828792)",,
27452925,2,A862,primary,20 mph,False,True,53.766,,"LINESTRING (-4.460815 57.4828792, -4.4614837 57.4825558)",,
27452925,2,A862,primary,20 mph,False,False,28.707,,"LINESTRING (-4.460815 57.4828792, -4.4607189 57.482925, -4.4604623 57.4830544)",,
127284406,,,residential,20 mph,False,False,76.24699999999999,Balmanach Court,"LINESTRING (-4.460815 57.4828792, -4.46053 57.4827112, -4.4601802 57.4825019, -4.4600692 57.4824438, -4.4600585 57.4824005, -4.4600646 57.4823506)",,
174011699,,,residential,20 mph,False,False,8.275,Croyard Court,"LINESTRING (-4.4632845 57.4854468, -4.4632105 57.4855097)",,
308990229,,,residential,20 mph,False,False,8.467,Croyard Court,"LINESTRING (-4.4632845 57.4854468, -4.4631667 57.4854045)",,
"[308990228, 308990229, 36913887]",,,residential,20 mph,False,True,28.83,Croyard Court,"LINESTRING (-4.4632845 57.4854468, -4.4634134 57.4854915, -4.4635217 57.485529, -4.4636899 57.4855873)",,building_passage
174011699,,,residential,20 mph,False,True,8.275,Croyard Court,"LINESTRING (-4.4632105 57.4855097, -4.4632845 57.4854468)",,
210813118,,,residential,,False,True,12.054,Station Road,"LINESTRING (-4.4664365 57.4800144, -4.4665835 57.4800886)",,
34424221,1,,residential,20 mph,False,False,8.673,Station Road,"LINESTRING (-4.4665835 57.4800886, -4.4664742 57.4801399)",,
210813118,,,residential,,False,False,12.054,Station Road,"LINESTRING (-4.4665835 57.4800886, -4.4664365 57.4800144)",,
34424221,1,,residential,20 mph,False,True,124.697,Station Road,"LINESTRING (-4.4665835 57.4800886, -4.4667 57.4800339, -4.4669963 57.4798835, -4.4672565 57.4797619, -4.4675547 57.479622, -4.4675934 57.4795963, -4.4676157 57.4795745, -4.4676246 57.4795535, -4.4676323 57.4795069, -4.4676386 57.4794591, -4.4676485 57.4794244, -4.467674 57.4793814, -4.4677046 57.4793575, -4.4677569 57.4793309, -4.4678052 57.479315, -4.467851 57.4793051, -4.4679287 57.4793013)",,
36913882,,,residential,20 mph,False,False,3.451,Viewfield Avenue,"LINESTRING (-4.4587983 57.4816559, -4.4587484 57.4816403)",,
308810273,,,residential,20 mph,False,False,10.016,Viewfield Avenue,"LINESTRING (-4.4587983 57.4816559, -4.4587148 57.481734)",,
36913882,,,residential,20 mph,False,True,120.746,Viewfield Avenue,"LINESTRING (-4.4587983 57.4816559, -4.4593421 57.4818263, -4.4598655 57.4820059, -4.4600665 57.4820716, -4.4602031 57.4820792, -4.4604053 57.4820274, -4.4605488 57.4819754)",,
308810273,,,residential,20 mph,False,True,10.016,Viewfield Avenue,"LINESTRING (-4.4587148 57.481734, -4.4587983 57.4816559)",,
1038923755,,,residential,,False,True,36.976,Oakview Place,"LINESTRING (-4.4606477 57.4864697, -4.4605136 57.4864142, -4.4601689 57.4862592)",,
1038923755,,,residential,,False,False,36.976,Oakview Place,"LINESTRING (-4.4601689 57.4862592, -4.4605136 57.4864142, -4.4606477 57.4864697)",,
1038923755,,,residential,,False,True,109.65799999999999,Oakview Place,"LINESTRING (-4.4601689 57.4862592, -4.4600227 57.4861987, -4.4598645 57.486141, -4.4597009 57.4860913, -4.4595359 57.486061, -4.4584878 57.4858874)",,
1204553778,,,residential,,False,False,32.269999999999996,Oakview Place,"LINESTRING (-4.4601689 57.4862592, -4.4603218 57.4861727, -4.4605364 57.4860466)",,
37104052,,,residential,20 mph,False,True,139.57000000000002,Orchard Park,"LINESTRING (-4.4568993 57.4860545, -4.456607 57.4860091, -4.4565144 57.4859932, -4.4564836 57.4859687, -4.456467 57.4859398, -4.4565854 57.4857397, -4.4566903 57.4855688, -4.4568457 57.4854678, -4.457428 57.4852711, -4.4574611 57.4852621, -4.4575216 57.4852507, -4.4575849 57.4852564)",,
1204553778,,,residential,,False,True,32.269999999999996,Oakview Place,"LINESTRING (-4.4605364 57.4860466, -4.4603218 57.4861727, -4.4601689 57.4862592)",,
