osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,tunnel,junction
"[480458569, 71330998, 8117431]","['2', '3']",A65,New Road,trunk,30 mph,True,False,118.27399999999999,"LINESTRING (-2.7426203 54.3289427, -2.7423585 54.3286999, -2.7423069 54.328635, -2.7422773 54.3285783, -2.7422675 54.3284982, -2.7422774 54.3284252, -2.7423098 54.3283523, -2.7423358 54.3283152, -2.7424404 54.3282315, -2.7424996 54.3282006, -2.7426235 54.3281374, -2.7428055 54.3280602)",,,,
48709430,2,,Queen Katherine Street,residential,30 mph,False,True,36.251,"LINESTRING (-2.7438318 54.3248456, -2.7437538 54.3248459, -2.7436396 54.3248413, -2.7432745 54.3248223)",,,,
60798393,3,A65,New Road,trunk,30 mph,False,True,83.043,"LINESTRING (-2.744411 54.3274799, -2.7442303 54.3275473, -2.7438652 54.3276829, -2.7436253 54.3277658, -2.7435154 54.3278038, -2.7433204 54.3278712)",,,,
"[8117432, 60798460, 8117448]","['1', '2']",A65,"['Aynam Road', 'New Road']",trunk,30 mph,True,False,71.19999999999999,"LINESTRING (-2.744411 54.3274799, -2.7445073 54.3274169, -2.7445349 54.3273814, -2.7445483 54.3273452, -2.744525 54.327291, -2.744195 54.326973, -2.7441814 54.3269504, -2.7441744 54.3269223)",yes,,,
49359754,,,Collin Croft,residential,,False,False,88.42000000000002,"LINESTRING (-2.7476065 54.326269, -2.7479933 54.3262576, -2.7484529 54.3262351, -2.7489647 54.3262015)",,,,
"[480441586, 489818122]",2,A6,Highgate,trunk,20 mph,True,False,55.117999999999995,"LINESTRING (-2.7476065 54.326269, -2.7476008 54.3263382, -2.7475843 54.3265218, -2.7475857 54.3265445, -2.7475855 54.3265792, -2.7475876 54.3266422, -2.7475889 54.3266823, -2.7475934 54.3267201, -2.747596 54.3267642)",,,,
5535955,,,Low Fellside,residential,20 mph,False,True,24.532000000000004,"LINESTRING (-2.7499826 54.3276522, -2.7499905 54.3275856, -2.7499295 54.3274359)",,,,
5535955,,,Low Fellside,residential,20 mph,False,False,92.47699999999999,"LINESTRING (-2.7494281 54.3266574, -2.7494413 54.3266775, -2.7496483 54.3269923, -2.7496672 54.3270214, -2.7498758 54.3273434, -2.7499295 54.3274359)",,,,
5536043,2,,Allhallows Lane,tertiary,30 mph,False,True,130.708,"LINESTRING (-2.7494281 54.3266574, -2.7491839 54.32671, -2.7488129 54.3267898, -2.7477635 54.3268408, -2.7477365 54.3268421, -2.7476022 54.3268487, -2.7475989 54.3267998, -2.747596 54.3267642)",,,,
48708559,2,,Beast Banks,tertiary,30 mph,False,True,131.45399999999998,"LINESTRING (-2.7494281 54.3266574, -2.7494547 54.3266326, -2.7495653 54.3264411, -2.7497804 54.3261228, -2.7498739 54.3260171, -2.7499861 54.325908, -2.7500908 54.325831, -2.7502571 54.3257645, -2.7505044 54.3257375)",,,,
5535940,1,A6,Lowther Street,trunk,20 mph,True,False,157.911,"LINESTRING (-2.747596 54.3267642, -2.7474889 54.3267717, -2.7474154 54.3267769, -2.7454859 54.327029, -2.7452166 54.3270642)",,,,
5536043,2,,Allhallows Lane,tertiary,30 mph,False,False,130.708,"LINESTRING (-2.747596 54.3267642, -2.7475989 54.3267998, -2.7476022 54.3268487, -2.7477365 54.3268421, -2.7477635 54.3268408, -2.7488129 54.3267898, -2.7491839 54.32671, -2.7494281 54.3266574)",,,,
"[8117433, 48709433]",2,,"['Bridge Street', 'Little Aynam']",residential,30 mph,False,False,140.21200000000002,"LINESTRING (-2.7441744 54.3269223, -2.7441326 54.3269209, -2.7440312 54.3269037, -2.7437357 54.326836, -2.7429922 54.3266337, -2.7429309 54.326617, -2.7427563 54.3268431, -2.7425846 54.3270434)",,,,
8117448,2,A65,Aynam Road,trunk,30 mph,True,False,235.69299999999998,"LINESTRING (-2.7441744 54.3269223, -2.7441899 54.3267763, -2.7441789 54.3266034, -2.7441773 54.3263696, -2.7442868 54.3259638, -2.744297 54.3258631, -2.7442726 54.3257332, -2.7441875 54.3255464, -2.7440683 54.3253146, -2.7439786 54.3251263, -2.7438318 54.3248456)",,,,
204894276,2,,Kent Street,unclassified,30 mph,False,True,18.673000000000002,"LINESTRING (-2.744588 54.3274319, -2.7446222 54.3274626, -2.7447287 54.3275783)",,,,
504214231,1,A6,Lowther Street,trunk,30 mph,True,False,12.832,"LINESTRING (-2.744588 54.3274319, -2.7445114 54.3274631, -2.744411 54.3274799)",,,,
71330576,2,A6,Station Road,trunk,30 mph,False,True,169.83300000000003,"LINESTRING (-2.7405191 54.33139, -2.7405936 54.3314105, -2.7410318 54.331531, -2.7411338 54.3315618, -2.7412431 54.3315948, -2.7416171 54.3317075, -2.7417395 54.3317444, -2.7418138 54.3317423, -2.7419197 54.3317217, -2.7421535 54.3316278, -2.742794 54.3313623)",,,,
155917166,2,A6,Station Road,trunk,30 mph,True,False,24.740000000000002,"LINESTRING (-2.7405191 54.33139, -2.7402804 54.3313655, -2.7401438 54.3313499)",,,,
26417752,2,A6,Sandes Avenue,trunk,30 mph,False,True,39.714,"LINESTRING (-2.742794 54.3313623, -2.7433119 54.3311716)",,,,
71330576,2,A6,Station Road,trunk,30 mph,False,False,169.833,"LINESTRING (-2.742794 54.3313623, -2.7421535 54.3316278, -2.7419197 54.3317217, -2.7418138 54.3317423, -2.7417395 54.3317444, -2.7416171 54.3317075, -2.7412431 54.3315948, -2.7411338 54.3315618, -2.7410318 54.331531, -2.7405936 54.3314105, -2.7405191 54.33139)",,,,
31532325,,,St George's Walk,residential,30 mph,False,False,109.024,"LINESTRING (-2.7397242 54.3293355, -2.7406761 54.3299734, -2.7407001 54.3300157, -2.7407024 54.3300696, -2.7407044 54.330106)",,,,
"[48709427, 111245411]",,,Thorny Hills,residential,,False,True,164.85500000000002,"LINESTRING (-2.7397242 54.3293355, -2.73966 54.329241, -2.7395864 54.3288576, -2.7395306 54.3285672, -2.7395421 54.3283047, -2.7396376 54.328139, -2.739789 54.3280106, -2.7399213 54.3279326)",,,,
111255148,,,Castle Crescent,residential,,False,True,100.66400000000002,"LINESTRING (-2.7397242 54.3293355, -2.7396433 54.3294381, -2.7396218 54.3295476, -2.739603 54.3296524, -2.7396191 54.3298057, -2.7396459 54.3299621, -2.7396977 54.3300786, -2.7397696 54.3301634, -2.739805 54.3302101)",,,,
34067537,2,,Queens Road,residential,20 mph,False,False,327.277,"LINESTRING (-2.7526985 54.3313528, -2.752706 54.3313252, -2.7527204 54.3312818, -2.7527406 54.3312209, -2.7528085 54.3310165, -2.7529173 54.330619, -2.7529801 54.3304402, -2.7530001 54.3303094, -2.7530164 54.3302032, -2.7530252 54.3301453, -2.7530312 54.3301062, -2.7530422 54.3299927, -2.7530457 54.3299573, -2.7530649 54.3297586, -2.7530907 54.3294931, -2.7531351 54.3291093, -2.7531058 54.3289427, -2.7528561 54.3285776, -2.752794 54.3284619)",,,,
34067537,2,,Queens Road,residential,20 mph,False,True,175.132,"LINESTRING (-2.7526985 54.3313528, -2.7526632 54.3314416, -2.7525889 54.3315715, -2.7525749 54.3316135, -2.7525777 54.3316555, -2.7525991 54.3317162, -2.7526375 54.3317746, -2.7527071 54.3318387, -2.7530214 54.3320755, -2.7530564 54.3321277, -2.7531309 54.3323186, -2.7531734 54.3324146, -2.7532379 54.3326355, -2.7532661 54.3327511, -2.7532689 54.3327763, -2.7532617 54.3328213)",,,,
49436851,,,Low Fellside,residential,20 mph,False,True,124.67,"LINESTRING (-2.7526985 54.3313528, -2.7526475 54.3313443, -2.7525911 54.3312812, -2.7525407 54.3312165, -2.7524592 54.3311127, -2.7524218 54.3310382, -2.7524018 54.3309753, -2.7523578 54.3308146, -2.7522932 54.3306254, -2.7521499 54.3302993)",,,,
34067537,2,,Queens Road,residential,20 mph,False,True,147.00300000000001,"LINESTRING (-2.7523696 54.3271642, -2.7523842 54.3272034, -2.7524651 54.3274434, -2.7526145 54.3280229, -2.752794 54.3284619)",,,,
49360088,,,Serpentine Road,residential,20 mph,False,False,65.95,"LINESTRING (-2.7523696 54.3271642, -2.7523692 54.3270778, -2.7523686 54.3269303, -2.75239 54.3267989, -2.7524311 54.3266726, -2.7524708 54.3265767)",,,,
49360088,,,Serpentine Road,residential,20 mph,False,True,129.18,"LINESTRING (-2.7523696 54.3271642, -2.752316 54.3271968, -2.7522893 54.3272532, -2.7522519 54.3274845, -2.7521433 54.3277812, -2.7520621 54.3283014)",,,,
49798739,,,High Tenterfell,residential,20 mph,False,False,90.31,"LINESTRING (-2.7529153 54.3262413, -2.7536806 54.3261269, -2.7539441 54.3260908, -2.754119 54.3260554, -2.7542338 54.326002)",,,,
49798739,,,High Tenterfell,residential,20 mph,False,True,47.836,"LINESTRING (-2.7529153 54.3262413, -2.7527861 54.3262973, -2.7526774 54.3263651, -2.7524708 54.3265767)",,,,
49798740,,,High Tenterfell,residential,20 mph,False,True,41.263999999999996,"LINESTRING (-2.7529153 54.3262413, -2.7528711 54.3262296, -2.7526306 54.326177, -2.752327 54.3261002)",,,,
49798739,,,High Tenterfell,residential,20 mph,False,False,9.305,"LINESTRING (-2.7542338 54.326002, -2.75432 54.3259351)",,,,
49798739,,,High Tenterfell,residential,20 mph,False,True,90.31,"LINESTRING (-2.7542338 54.326002, -2.754119 54.3260554, -2.7539441 54.3260908, -2.7536806 54.3261269, -2.7529153 54.3262413)",,,,
49798739,,,High Tenterfell,residential,20 mph,False,True,9.305,"LINESTRING (-2.75432 54.3259351, -2.7542338 54.326002)",,,,
49798739,,,High Tenterfell,residential,20 mph,False,False,96.631,"LINESTRING (-2.75432 54.3259351, -2.7544446 54.3257332, -2.7546474 54.3253254, -2.7546585 54.3252252, -2.7546393 54.3251302, -2.7546278 54.3250971)",,,,
49565672,,,Greenside,tertiary,30 mph,False,True,14.06,"LINESTRING (-2.7522426 54.3252086, -2.7524581 54.3251947)",,,,
49565671,,,Brigsteer Road,residential,30 mph,False,True,30.848,"LINESTRING (-2.7522426 54.3252086, -2.7522858 54.3251587, -2.7523622 54.3251027, -2.7524045 54.3250763, -2.7525789 54.3250252)",,,,
"[440724897, 440724898]",,,Beast Banks,tertiary,30 mph,False,False,68.461,"LINESTRING (-2.7522426 54.3252086, -2.7520792 54.3252275, -2.7519497 54.3252574, -2.7517855 54.3253127, -2.7516199 54.3253893, -2.7513491 54.3255176)",,,,
49516145,,,Bankfield Road,residential,30 mph,False,False,1.788,"LINESTRING (-2.7539232 54.3246542, -2.7539399 54.324667)",,,,
49565671,,,Brigsteer Road,residential,30 mph,False,False,96.472,"LINESTRING (-2.7539232 54.3246542, -2.753799 54.324692, -2.7536582 54.3247322, -2.7531866 54.3248688, -2.7526954 54.3249952, -2.7525789 54.3250252)",,,,
"[8117426, 26417562]",2,,"['Library Road', 'Stricklandgate']",unclassified,20 mph,False,True,282.98999999999995,"LINESTRING (-2.7487237 54.3286623, -2.748732 54.3287491, -2.7487448 54.3288833, -2.748748 54.3289294, -2.7487536 54.3289959, -2.7487698 54.3291414, -2.7487621 54.3292274, -2.7487584 54.3292494, -2.7487477 54.3292672, -2.748725 54.3292885, -2.7486931 54.329307, -2.7486579 54.329319, -2.7486071 54.3293235, -2.7484778 54.3293236, -2.748224 54.3293217, -2.7480985 54.3293204, -2.7479772 54.3293197, -2.7477742 54.3293172, -2.7473355 54.3293183, -2.7473105 54.3293309, -2.7473022 54.3293539, -2.7473252 54.3295252, -2.7473515 54.3297333, -2.7473652 54.3298612, -2.7473714 54.3299061, -2.7473808 54.3299863, -2.7474075 54.3303422, -2.7473807 54.3303984)",,,,
154956452,1,,Woolpack Yard,unclassified,20 mph,False,True,43.792,"LINESTRING (-2.7487237 54.3286623, -2.7490074 54.328636, -2.7493884 54.3285929)",,yes,,
"[559488636, 559488637, 606050652]",2,,"['Woolpack Yard', 'Entry Lane']",unclassified,20 mph,False,False,73.031,"LINESTRING (-2.7487237 54.3286623, -2.7481657 54.3286542, -2.7481479 54.3286216, -2.7481399 54.3285278, -2.748306 54.3285252, -2.7484881 54.328521)",,yes,,
514310241,,,Kent View,unclassified,,False,True,48.657000000000004,"LINESTRING (-2.745123 54.326692, -2.7451023 54.326821, -2.7450515 54.3269513, -2.7449865 54.3270438, -2.7450111 54.3270903, -2.7450253 54.3271147)",,,,
"[48709427, 111245411]",,,Thorny Hills,residential,,False,False,164.855,"LINESTRING (-2.7399213 54.3279326, -2.739789 54.3280106, -2.7396376 54.328139, -2.7395421 54.3283047, -2.7395306 54.3285672, -2.7395864 54.3288576, -2.73966 54.329241, -2.7397242 54.3293355)",,,,
48709434,,,Canal Head North,residential,,False,True,191.192,"LINESTRING (-2.7397076 54.3271065, -2.7399927 54.3269844, -2.7403019 54.3269852, -2.740608 54.3270021, -2.7409475 54.3270114, -2.7418338 54.3270357, -2.7425846 54.3270434)",,,,
48709430,2,,Queen Katherine Street,residential,30 mph,False,False,50.819,"LINESTRING (-2.741434 54.3247225, -2.7422138 54.3247678)",,,,
"[1124694592, 48709433, 1236285041, 495223590]",2,,Little Aynam,residential,30 mph,False,"[False, True]",206.27500000000003,"LINESTRING (-2.7425846 54.3270434, -2.7423347 54.3272455, -2.7419937 54.3274147, -2.741872 54.3274751, -2.7417215 54.3275783, -2.7414774 54.3277458, -2.7414056 54.3277736, -2.7412732 54.3278095, -2.7411884 54.3278284, -2.7411253 54.3278275, -2.741039 54.3278266, -2.7405707 54.3277767, -2.7403306 54.3277899, -2.7402402 54.3278189, -2.74003 54.3278914)",,,,
"[48709433, 8117433]",2,,"['Bridge Street', 'Little Aynam']",residential,30 mph,False,True,140.21200000000002,"LINESTRING (-2.7425846 54.3270434, -2.7427563 54.3268431, -2.7429309 54.326617, -2.7429922 54.3266337, -2.7437357 54.326836, -2.7440312 54.3269037, -2.7441326 54.3269209, -2.7441744 54.3269223)",,,,
48709434,,,Canal Head North,residential,,False,False,191.192,"LINESTRING (-2.7425846 54.3270434, -2.7418338 54.3270357, -2.7409475 54.3270114, -2.740608 54.3270021, -2.7403019 54.3269852, -2.7399927 54.3269844, -2.7397076 54.3271065)",,,,
732084760,2,,Little Aynam,residential,,False,False,2.567,"LINESTRING (-2.7399964 54.3279036, -2.74003 54.3278914)",,,,
49359754,,,Collin Croft,residential,,False,False,23.882,"LINESTRING (-2.7489647 54.3262015, -2.7489851 54.3263075, -2.7490829 54.3263025, -2.7491158 54.3263496)",,,,
49359754,,,Collin Croft,residential,,False,True,88.42,"LINESTRING (-2.7489647 54.3262015, -2.7484529 54.3262351, -2.7479933 54.3262576, -2.7476065 54.326269)",,,,
539722592,,,Collin Croft Court,residential,,False,False,20.223999999999997,"LINESTRING (-2.7489647 54.3262015, -2.7489514 54.3261317, -2.7489819 54.3260997, -2.7489697 54.326025)",,,,
49359754,,,Collin Croft,residential,,False,True,23.882,"LINESTRING (-2.7491158 54.3263496, -2.7490829 54.3263025, -2.7489851 54.3263075, -2.7489647 54.3262015)",,,,
204894276,2,,Kent Street,unclassified,30 mph,False,False,18.673000000000002,"LINESTRING (-2.7447287 54.3275783, -2.7446222 54.3274626, -2.744588 54.3274319)",,,,
8117425,,,Maude Street,residential,30 mph,False,False,5.213,"LINESTRING (-2.7492546 54.3301735, -2.7491877 54.3301995)",,,,
353871423,,,Caroline Street,residential,30 mph,False,True,39.943,"LINESTRING (-2.7506628 54.3332187, -2.7505929 54.3328618)",,,,
556316173,2,A5284,Windermere Road,trunk,30 mph,False,True,33.114,"LINESTRING (-2.7505698 54.3322361, -2.7510633 54.3323128)",,,,
49436828,,,Caroline Street,residential,30 mph,False,False,69.59,"LINESTRING (-2.7505698 54.3322361, -2.7505714 54.332279, -2.7505929 54.3328618)",,,,
556316173,2,A5284,Windermere Road,trunk,30 mph,False,False,41.58,"LINESTRING (-2.7505698 54.3322361, -2.7502714 54.33219, -2.7499525 54.3321349)",,,,
49436829,,,Cross Street,residential,30 mph,False,True,39.268,"LINESTRING (-2.7505929 54.3328618, -2.7499878 54.332877)",,,,
353871423,,,Caroline Street,residential,30 mph,False,False,39.943,"LINESTRING (-2.7505929 54.3328618, -2.7506628 54.3332187)",,,,
49436828,,,Caroline Street,residential,30 mph,False,True,69.59,"LINESTRING (-2.7505929 54.3328618, -2.7505714 54.332279, -2.7505698 54.3322361)",,,,
353871425,,,,residential,30 mph,False,False,21.547,"LINESTRING (-2.7505929 54.3328618, -2.7507601 54.3328295, -2.7509084 54.3328009)",,,,
"[537114036, 8117438]",2,,Burneside Road,tertiary,30 mph,False,False,101.148,"LINESTRING (-2.7494005 54.3329062, -2.7493755 54.3325397, -2.7493664 54.3324056, -2.7493323 54.3321352, -2.7493289 54.3321028, -2.7493223 54.3319978)",,,,
8117438,2,,Burneside Road,tertiary,30 mph,False,True,63.994,"LINESTRING (-2.7494005 54.3329062, -2.7493937 54.3331934, -2.74938 54.3332782, -2.7493361 54.3333824, -2.7492543 54.3334655)",,,,
49436829,,,Cross Street,residential,30 mph,False,False,38.216,"LINESTRING (-2.7494005 54.3329062, -2.7494468 54.3329039, -2.7499878 54.332877)",,,,
49436829,,,Cross Street,residential,30 mph,False,False,39.268,"LINESTRING (-2.7499878 54.332877, -2.7505929 54.3328618)",,,,
49436830,,,Union Street,residential,30 mph,False,True,60.992,"LINESTRING (-2.7499878 54.332877, -2.7500478 54.3334244)",,,,
49436829,,,Cross Street,residential,30 mph,False,True,38.216,"LINESTRING (-2.7499878 54.332877, -2.7494468 54.3329039, -2.7494005 54.3329062)",,,,
59607210,,,Union Street,residential,30 mph,False,False,82.55,"LINESTRING (-2.7499878 54.332877, -2.7499545 54.3321776, -2.7499525 54.3321349)",,,,
353871422,,,,residential,30 mph,False,False,10.933,"LINESTRING (-2.7509084 54.3328009, -2.750971 54.3328922)",,,,
353871425,,,,residential,30 mph,False,False,35.892,"LINESTRING (-2.7509084 54.3328009, -2.7507024 54.3325013)",,,,
353871425,,,,residential,30 mph,False,True,21.547,"LINESTRING (-2.7509084 54.3328009, -2.7507601 54.3328295, -2.7505929 54.3328618)",,,,
49436830,,,Union Street,residential,30 mph,False,False,60.992,"LINESTRING (-2.7500478 54.3334244, -2.7499878 54.332877)",,,,
537114009,2,,Busher Walk,residential,30 mph,False,True,64.895,"LINESTRING (-2.7468216 54.332252, -2.7470394 54.3321914, -2.7470778 54.3321807, -2.7473576 54.3321028, -2.7475861 54.3320392, -2.7477249 54.3320006)",,,,
49436839,2,,Busher Walk,residential,30 mph,False,False,194.596,"LINESTRING (-2.7477249 54.3320006, -2.7477433 54.3320211, -2.7482214 54.3325525, -2.748394 54.3327463, -2.748519 54.3328934, -2.7485958 54.3329837, -2.7487482 54.3332144, -2.7488005 54.3332732, -2.7488649 54.3333205, -2.7490266 54.3333858, -2.749195 54.3334476, -2.7492543 54.3334655)",,,,
537114009,2,,Busher Walk,residential,30 mph,False,False,64.89500000000001,"LINESTRING (-2.7477249 54.3320006, -2.7475861 54.3320392, -2.7473576 54.3321028, -2.7470778 54.3321807, -2.7470394 54.3321914, -2.7468216 54.332252)",,,,
"[537114009, 49436846]","['2', '3']",,Busher Walk,residential,30 mph,False,True,68.467,"LINESTRING (-2.7477249 54.3320006, -2.7481609 54.3318072, -2.7482831 54.3317001, -2.7483449 54.3316498, -2.7484254 54.331591, -2.7484601 54.3315681)",,,,
8117438,2,,Burneside Road,tertiary,30 mph,False,False,63.994,"LINESTRING (-2.7492543 54.3334655, -2.7493361 54.3333824, -2.74938 54.3332782, -2.7493937 54.3331934, -2.7494005 54.3329062)",,,,
49436839,2,,Busher Walk,residential,30 mph,False,True,194.596,"LINESTRING (-2.7492543 54.3334655, -2.749195 54.3334476, -2.7490266 54.3333858, -2.7488649 54.3333205, -2.7488005 54.3332732, -2.7487482 54.3332144, -2.7485958 54.3329837, -2.748519 54.3328934, -2.748394 54.3327463, -2.7482214 54.3325525, -2.7477433 54.3320211, -2.7477249 54.3320006)",,,,
49436851,,,Low Fellside,residential,20 mph,False,False,316.868,"LINESTRING (-2.7500746 54.3277386, -2.7501064 54.3278707, -2.7501781 54.3280358, -2.7502899 54.3282117, -2.750372 54.3283357, -2.7504639 54.3284469, -2.7506372 54.3286129, -2.7506615 54.3286362, -2.7507179 54.3286902, -2.7508 54.3287658, -2.7509503 54.3289136, -2.7511603 54.3291482, -2.7518215 54.3298777, -2.7519027 54.3299427, -2.7519659 54.3300089, -2.7520773 54.3302036, -2.7521499 54.3302993)",,,,
49360088,,,Serpentine Road,residential,20 mph,False,False,226.137,"LINESTRING (-2.7521499 54.3302993, -2.7521878 54.3302736, -2.7521974 54.3302578, -2.7521999 54.3302384, -2.7521275 54.3300236, -2.7521102 54.3299178, -2.7521643 54.3298376, -2.7522114 54.3297075, -2.7522778 54.3293022, -2.7522871 54.3290956, -2.7522593 54.3289411, -2.75217 54.3286159, -2.7520621 54.3283014)",,,,
49436851,,,Low Fellside,residential,20 mph,False,False,124.67000000000002,"LINESTRING (-2.7521499 54.3302993, -2.7522932 54.3306254, -2.7523578 54.3308146, -2.7524018 54.3309753, -2.7524218 54.3310382, -2.7524592 54.3311127, -2.7525407 54.3312165, -2.7525911 54.3312812, -2.7526475 54.3313443, -2.7526985 54.3313528)",,,,
